geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12011090700,12011090700,Census Tract 907; Broward County; Florida,5437,3552,1596,Hollywood city,Florida,90460,0.583060552179278,0.23009492512443,12011,5437,3552,1596,0.010462,0.008241179256,0.003436880739,0.8210305560454413,0.7416367826901387,0.8631762184538626,-0.21798146565528476,-0.3483689365739124,-0.1585119916663352,-12.399198623368548,-19.815884923090007,-9.016462307693365,-228.0522093685589,-364.4635814436271,-165.8352456813199,0.8049988361394249,0.71979758852078,0.8505687314223441,-0.24223782085916096,-0.3892794529293296,-0.17568394305745622,-13.778946048901783,-22.14295257790412,-9.99323542649626,-253.42920818285424,-407.2641636546647,-228.0522093685589,-1.3797474255332371,-2.327067654814112,-0.976773118802898,-25.37699881429533,-42.80058221103756,-17.9652955453908,0.8846053373920532,0.8484627241132761,0.9218930211588564,-0.1304476219283814,-0.17860216080216695,-0.0847245581086621,-1.5924785291902368,-2.180339527389666,-1.0343004930917798,-44.83329192540081,-61.38343264047484,-29.1188201883947,0.8738250911676636,0.8346339450097586,0.9144260297771624,-0.14439378098394157,-0.19813003769971024,-0.09358216786948984,-1.7627304550769711,-2.418731950496322,-1.1424324249395548,-49.62642046950932,-68.0949310387478,-32.16307502645143,-0.17025192588673432,-0.23839242310665565,-0.10813193184777492,-4.793128544108511,-6.711498398272963,-3.0442548380567267,0.8484627241132761,0.8134413973595318,0.9218930211588564,-0.17860216080216695,-0.2293448590716504,-0.0847245581086621,-2.349140306596633,-3.01655506370224,-1.114375512131161,-147.18924226795946,-189.00720950515287,-69.82302707588728,0.8346339450097586,-0.19813003769971024,-2.6059889500634346,0.7968175623592312,-0.2549924188909476,-3.3538954198701383,0.9144260297771624,-0.09358216786948984,-1.2308789632417687,-163.282515668135,-210.143823300134,-77.12274205775493,-0.25684864346680136,-0.3373403561678985,-0.11650345111060778,-16.093273400175523,-21.13661379498111,-7.299714981867655,0.6459
12011091100,12011091100,Census Tract 911; Broward County; Florida,5056,2881,857,Hollywood city,Florida,66285,0.5717870295104523,0.24831173318295444,12011,5056,2881,857,0.010462,0.008241179256,0.003436880739,0.8248177094258475,0.746828183356374,0.8661453098560558,-0.21238909952127025,-0.3389960666800607,-0.154540685749588,-11.234506622472372,-17.931492551611957,-8.174564332202433,-222.2014759191529,-354.6576849606795,-161.680465431219,0.8090843014284629,0.7253419050507823,0.8537875819392511,-0.2359651500275925,-0.37866017809902824,-0.17125151636505326,-12.48158237232033,-20.029560312223403,-9.058498289451762,-246.86673995886727,-396.1542783272033,-222.2014759191529,-1.2470757498479583,-2.098067760611446,-0.8839339572493294,-24.665264039714373,-41.496593366523854,-17.482870989899713,0.8871402796471997,0.8517228804244565,0.923644402420076,-0.12721744569830906,-0.17409080228260332,-0.0826677424557133,-1.2596630548904402,-1.7237867859073557,-0.818547333905825,-43.72311887852968,-59.83293252021366,-28.41191717826536,0.8765799406790071,0.8381623442372518,0.9163371264836094,-0.1407972662771527,-0.1930862879673083,-0.09130141200045228,-1.3941257316193567,-1.9118735014940464,-0.9040349373861786,-48.39034125718003,-66.36145440798494,-31.37920643478579,-0.13446267672891654,-0.18808671558669077,-0.08548760348035356,-4.667222378650348,-6.528521887771286,-2.967289256520429,0.8517228804244565,0.8173706691444234,0.923644402420076,-0.17409080228260332,-0.22343514117865587,-0.0826677424557133,-1.2295494767260422,-1.5780532763153254,-0.5838566894162833,-143.47135084317878,-184.13690505429705,-68.1279684266375,0.8381623442372518,-0.1930862879673083,-1.3637087153391898,0.8010524521148052,-0.2483577041178347,-1.754073627871838,0.9163371264836094,-0.09130141200045228,-0.6448336263467427,-159.12587110142238,-204.6760359243685,-75.24313026216367,-0.1341592386131476,-0.17602035155651263,-0.06097693693045936,-15.654520258243595,-20.539130870071485,-7.115161835526179,0.9702
12011091400,12011091400,Census Tract 914; Broward County; Florida,4313,3305,1221,Hollywood city,Florida,79904,0.5340941903602557,0.23948950588550916,12011,4313,3305,1221,0.010462,0.008241179256,0.003436880739,0.8376072978933428,0.7644508601392458,0.8761467755170577,-0.19387689495434127,-0.3081285562525871,-0.14136127409685484,-8.74823074352813,-13.903563441134326,-6.378589074730387,-202.83400750123184,-322.36409555145667,-147.89216496012952,0.8228951408792949,0.744191201365907,0.8646384683066172,-0.21522166108729449,-0.34374069212935493,-0.1565527519941214,-9.711362215907522,-15.510475817120184,-7.064068146446455,-225.1649018295275,-359.62151210573114,-202.83400750123184,-0.9631314723793932,-1.6069123759858588,-0.6854790717160677,-22.330894328295688,-37.25741655427449,-15.893324176120284,0.89566868245694,0.8627143934628849,0.9295243124934104,-0.1164842754765804,-0.15913216190361532,-0.07581909000049876,-1.3231321699939456,-1.8075648565774944,-0.8612207670853875,-40.03425627818292,-54.691826220196496,-26.058117007122167,0.8858539541404438,0.850068157245136,0.9227558962756198,-0.12885424885901617,-0.1763762605115767,-0.08371022502933753,-1.463641347368365,-2.0034386903408232,-0.9508553085005668,-44.28566860418653,-60.61841725690842,-28.770206006068584,-0.14050917737441937,-0.195873833763329,-0.08963454141517913,-4.251412326003612,-5.926591036711922,-2.7120889989464185,0.8627143934628849,0.8306464639296729,0.9295243124934104,-0.15913216190361532,-0.20388160718717693,-0.07581909000049876,-1.6012641760755024,-2.0515545685055327,-0.762928067011228,-131.1436671642508,-168.0224871830903,-62.483871172090744,0.850068157245136,-0.1763762605115767,-1.7747825712215854,0.8153758470121517,-0.2264282829377172,-2.278430039416295,0.9227558962756198,-0.08371022502933753,-0.8423324544028065,-145.35483793788578,-186.6036068318014,-68.98709700268685,-0.17351839514608303,-0.2268754709107621,-0.07940438739157851,-14.211170773634974,-18.581119648711063,-6.503225830596111,0.8553
12011090404,12011090404,Census Tract 904.04; Broward County; Florida,2739,1776,667,Hollywood city,Florida,56072,0.5476030132201519,0.2254927510428316,12011,2739,1776,667,0.010462,0.008241179256,0.003436880739,0.8330009656858536,0.75808772224204,0.8725491182474192,-0.200478800377677,-0.31910855519794706,-0.1460672861701763,-5.744803824960893,-9.144189036573248,-4.185619141332022,-209.7409209551257,-333.8513704480922,-152.81559479123845,0.8179185452413602,0.7373800938233946,0.8607338294211281,-0.22261563308227625,-0.3561526929956748,-0.16179934588202838,-6.379144019307254,-10.205704289616737,-4.636427888376102,-232.90047533067735,-372.60694741207504,-209.7409209551257,-0.6343401943463611,-1.0615152530434884,-0.45080874704408025,-23.159554375551703,-38.75557696398278,-16.458880870539623,0.8926027831607639,0.858758906003218,0.9274127067997758,-0.12031915972627334,-0.16447118394863283,-0.07826859893984117,-0.7344161422103066,-1.0039156913588418,-0.47774371613278416,-41.352260259589336,-56.52678442335821,-26.899984016485593,0.882518992085789,0.8457818855899005,0.920450305537052,-0.13312009029579136,-0.18233792545998811,-0.08642475751749934,-0.8125517447773059,-1.112972498308708,-0.5275280940447187,-45.75178743115461,-62.66737040026509,-29.703158448463892,-0.07813560256699925,-0.10905680694986608,-0.04978437791193452,-4.399527171565273,-6.140585976906873,-2.8031744319782947,0.858758906003218,0.8258639107066732,0.9274127067997758,-0.16447118394863283,-0.21085324959208163,-0.07826859893984117,-0.9040761517479444,-1.1590321775411687,-0.4302320445041282,-135.5436509367233,-173.76794265984535,-64.50255539792028,0.8457818855899005,-0.18233792545998811,-1.0022872457649132,0.8102132424706254,-0.23424297157949175,-1.2876023582692184,0.920450305537052,-0.08642475751749934,-0.4750653598783165,-150.26795288829285,-193.04383182447057,-71.22419188580456,-0.0982110940169687,-0.1285701807280497,-0.04483331537418822,-14.72430195156952,-19.275889164625145,-6.7216364878842905,0.8537
12011090801,12011090801,Census Tract 908.01; Broward County; Florida,2600,2089,764,Hollywood city,Florida,65718,0.5817537451011413,0.24101393617130343,12011,2600,2089,764,0.010462,0.008241179256,0.003436880739,0.8214686637231691,0.7422367068891018,0.8635198681630385,-0.2173318887998327,-0.3472790967065589,-0.15805094574985867,-5.91168817362201,-9.44640816533445,-4.299175385531056,-227.372622062385,-363.32339097440195,-165.35289944350217,0.805471357087282,0.7204380982816155,0.8509412322624167,-0.24150907565002164,-0.3880443057983659,-0.1751692855936448,-6.56933666857137,-10.555270770882514,-4.764814771289852,-252.66679494505263,-405.9719527262505,-227.372622062385,-0.6576484949493597,-1.1088626055480637,-0.46563938575879593,-25.29417288266768,-42.6485617518486,-17.909207144569077,0.884898811922914,0.8488399954027065,0.922095867933526,-0.13007271173408785,-0.1780783250270626,-0.08448593554709453,-0.933875746645698,-1.2785389535511678,-0.6065789287256494,-44.70443976283858,-61.20339653188932,-29.036808459820463,0.874143984369454,0.8350421885978231,0.9146473563821038,-0.1439762989632992,-0.1975442841746343,-0.09331754257237386,-1.03369855138031,-1.4182976076974476,-0.6699867219119331,-49.48293687794687,-67.8936145379343,-32.07212646778042,-0.09982280473461204,-0.13975865414627986,-0.06340779318628365,-4.778497115108283,-6.690218006044991,-3.035318007959964,0.8488399954027065,0.8138959020788843,0.922095867933526,-0.1780783250270626,-0.22865835476719007,-0.08448593554709453,-1.121227604191378,-1.4396926703741,-0.5319454969432139,-146.7575398156254,-188.44144900184557,-69.62637394544684,0.8350421885978231,-0.1975442841746343,-1.243790362657363,0.7973073139327902,-0.2542215310523239,-1.6006450990166463,0.9146473563821038,-0.09331754257237386,-0.587551599396215,-162.7997856881365,-209.5085208136972,-76.90465960683443,-0.12256275846598497,-0.16095242864254655,-0.05560610245300113,-16.04224587251112,-21.067071811851644,-7.278285661387581,0.5183
12011091702,12011091702,Census Tract 917.02; Broward County; Florida,3315,1867,588,Hollywood city,Florida,56809,0.6138525109617256,0.25935089264780503,12011,3315,1867,588,0.010462,0.008241179256,0.003436880739,0.8107748822407146,0.7276403950467953,0.8551183466589144,-0.23338798710232556,-0.3743052293512222,-0.16942877428271963,-8.094252476328917,-12.981478040901294,-5.8760491181493695,-244.170512106453,-391.59813094724865,-177.2563836545813,0.7939448105663081,0.7048691140465135,0.8418386226014112,-0.25953339160528816,-0.4187031039836583,-0.1878761239414815,-9.00101510696055,-14.521264261902363,-6.515831428760211,-271.5238342974525,-438.04718738770333,-244.170512106453,-0.9067626306316328,-1.539786221001071,-0.6397823106108413,-27.35332219099948,-46.44905644045463,-19.29961721299672,0.8777183680992503,0.839621539777564,0.9171262866541005,-0.13931761752412408,-0.1910127987723184,-0.09036237926212212,-0.8939532737198816,-1.2256634862087203,-0.5798243337638463,-47.88180362720309,-65.64882090030639,-31.05647208162005,0.8663446656851944,0.8250721514146032,0.9092264381685404,-0.15427501271575003,-0.21201521380339813,-0.09983603426040408,-0.9899297384018212,-1.3604287657671816,-0.640613522168826,-53.02248197117413,-72.86710046958659,-34.31245432077269,-0.09597646468193945,-0.1347652795584613,-0.06078918840497971,-5.140678343971046,-7.218279569280198,-3.255982239152636,0.839621539777564,0.8028051602186503,0.9171262866541005,-0.1910127987723184,-0.24563225244795647,-0.09036237926212212,-0.9256123803452844,-1.1902880610054487,-0.4378792285127095,-157.41707148729324,-202.42994234786545,-74.46925654978052,0.8250721514146032,-0.21201521380339813,-1.0273861645883462,0.7853643272378517,-0.27329440021426493,-1.3243336673941362,0.9092264381685404,-0.09983603426040408,-0.48378679287431064,-174.72553819529696,-225.2268141826762,-82.27666545481475,-0.10177378424306184,-0.13404560638868743,-0.04590756436160115,-17.308466708003714,-22.79687183481079,-7.807408905034209,0.7781
12011070504,12011070504,Census Tract 705.04; Broward County; Florida,2751,1442,461,Hollywood city,Florida,40709,0.633822396248246,0.2412551480964324,12011,2751,1442,461,0.010462,0.008241179256,0.003436880739,0.8041922275849807,0.7187046655938744,0.8499327321528602,-0.2434837911863901,-0.3913921084311981,-0.17656369989072285,-7.0076977417514295,-11.264641399858192,-5.081673137134299,-254.73274233920137,-409.4744238407194,-184.72094282567423,0.7868570829852762,0.6953532848131562,0.8362247365493508,-0.2708788185601325,-0.43811789178317245,-0.19585077586494457,-7.796152983584069,-12.6094543949316,-5.636773737839486,-283.3934199776107,-458.3589383835551,-254.73274233920137,-0.78845524183264,-1.3448129950734078,-0.5551006007051873,-28.66067763840931,-48.88451454283561,-20.178138884230727,0.8732805665271205,0.8339369676916392,0.9140480416541236,-0.14510735533348676,-0.19913139570731345,-0.09403439910043657,-0.7191494448206267,-0.9868916178656532,-0.4660327917334337,-49.87166746328896,-68.43908584366527,-32.31850150717293,0.8615275606992461,0.8189295621196022,0.905870099171295,-0.16072897213916734,-0.22110624192359168,-0.1039110363779714,-0.7965698969209842,-1.0957985607296876,-0.5149812285546426,-55.240630854437185,-75.99157841398666,-35.71298394969782,-0.07742045210035753,-0.10890694286403436,-0.04894843682120892,-5.368963391148234,-7.552492570321384,-3.3944824425248905,0.8339369676916392,0.7959815718521579,0.9140480416541236,-0.19913139570731345,-0.256310491803365,-0.09403439910043657,-0.7565367401873833,-0.973770626454868,-0.35725395037901064,-164.10775275214388,-211.230070814505,-77.49543392169429,0.8189295621196022,-0.22110624192359168,-0.8400232163582106,0.7780245743147568,-0.28530644534042837,-1.0839315786725554,0.905870099171295,-0.1039110363779714,-0.3947771091125633,-182.21761743128212,-235.12615589426363,-85.63494774675992,-0.08348647617082738,-0.1101609522176874,-0.03752315873355261,-18.109864679138266,-23.896085079758656,-8.139513825065642,0.9667
12011091904,12011091904,Census Tract 919.04; Broward County; Florida,1682,1094,337,Hollywood city,Florida,30813,0.49213907489259245,0.24225035317329585,12011,1682,1094,337,0.010462,0.008241179256,0.003436880739,0.8520764793684679,0.78455575724586335,0.8874150731380731,-0.17360357223000494,-0.2746066685055514,-0.12686839593991184,-3.0549166432314645,-4.832276612652342,-2.232513820299888,-181.6240572670312,-287.29349659050786,-132.72971583233578,0.8385451182894118,0.7657485710892211,0.8768786199493681,-0.19254167508594852,-0.30591167617534487,-0.1404086919780768,-3.388172029988144,-5.383153462238343,-2.470783547068344,-201.43710047491936,-320.04479561464586,-181.6240572670312,-0.33325538675667943,-0.5508768495860004,-0.23826972676845593,-19.813043207888196,-32.75129902413795,-14.165857715128176,0.905257922445848,0.8751157114414027,0.9361131485117116,-0.10465755140609612,-0.14270602952939845,-0.06824693317240502,-0.3935069017446544,-0.5365671830262577,-0.2566048877069685,-35.96955226185141,-49.04636042287548,-23.455657011605897,0.8962920982894483,0.8635192611893625,0.929953385589266,-0.11570770500875292,-0.1580517597518979,-0.07532271562875047,-0.4350548994721335,-0.5942663234488504,-0.28320945846566764,-39.76735826984768,-54.32050488563532,-25.887519055362674,-0.04154799772747913,-0.05769914042259272,-0.02660457075869915,-3.797806007996265,-5.274144462759847,-2.431862043756778,0.8751157114414027,0.8456772090723009,0.9361131485117116,-0.14270602952939845,-0.182484273280806,-0.06824693317240502,-0.3963342319789013,-0.5068094497302005,-0.18954066575181633,-117.6065970263802,-150.38856075080133,-56.24352099460425,0.8635192611893625,-0.1580517597518979,-0.4389535818546316,0.831620313807368,-0.20247182926755028,-0.5623204374387447,0.929953385589266,-0.07532271562875047,-0.2091920765207477,-130.25328838416368,-166.8606639284109,-62.074800154524546,-0.04261934987573029,-0.05551098770854423,-0.01965141076893137,-12.646691357783473,-16.472103177609565,-5.831279159920288,0.806
12011090502,12011090502,Census Tract 905.02; Broward County; Florida,3906,2990,1105,Hollywood city,Florida,92326,0.5901601762570492,0.27524969981913877,12011,3906,2990,1105,0.010462,0.008241179256,0.003436880739,0.8186544834345592,0.7383859763437548,0.8613116259863624,-0.22151654969826728,-0.35430524419176,-0.16101997213240168,-9.052178994336424,-14.47853216125176,-6.580012244642522,-231.75061429432728,-370.67414647341934,-168.45909484491864,0.8024365630018986,0.7163277633554157,0.8485478556506386,-0.24620443048983295,-0.39600899358669206,-0.17848391618788884,-10.061038676470776,-16.182738031070915,-7.293668843901949,-257.5790751784633,-414.3046090903972,-231.75061429432728,-1.0088596821343536,-1.7042058698191551,-0.7136565992594273,-25.828460884136035,-43.63046261697786,-18.270778270850673,0.8830126483005157,0.8464160120374341,0.9207917742948526,-0.13248660925145656,-0.18145212966005825,-0.08602186500395868,-1.3614686197801331,-1.864651695142762,-0.8839842039852416,-45.53406755117502,-62.36293294791846,-29.564689096496373,0.8720946392876412,0.8324195235007678,0.9132245416786816,-0.14666454184013397,-0.20131733070659735,-0.09502094431431764,-1.507164931444402,-2.068791932433869,-0.9764612034132548,-50.406853894461605,-69.19036563323976,-32.65756533154699,-0.14569631166426888,-0.20414023729110675,-0.09247699942801337,-4.8727863432865854,-6.827432685321296,-3.092876235050614,0.8464160120374341,0.8109765946493152,0.9207917742948526,-0.18145212966005825,-0.23308120924553055,-0.08602186500395868,-1.6523943772372012,-2.1225547493904164,-0.7833583784235277,-149.53795269114943,-192.0864026597662,-70.89216094330568,0.8324195235007678,-0.20131733070659735,-1.8332968917102148,0.7941620910557697,-0.25918878685154384,-2.360303485215568,0.9132245416786816,-0.09502094431431764,-0.8653085218613978,-165.9092209692502,-213.6021253588749,-78.30846351686858,-0.18090251447301364,-0.23774873582515132,-0.0819501434378701,-16.371268278100782,-21.51572269910872,-7.416302573562906,0.3393
12011100700,12011100700,Census Tract 1007; Broward County; Florida,3438,1924,845,Hollywood city,Florida,80313,0.5271717141158625,0.2596410803201306,12011,3438,1924,845,0.010462,0.008241179256,0.003436880739,0.8399776339674759,0.7677322628632371,0.8779961075084372,-0.19050788921210748,-0.3025374188008284,-0.13895721341838688,-6.852255579989642,-10.88177358274929,-4.9980625210005165,-199.30935369370687,-316.5146475494267,-145.37703667831636,0.8254570755458318,0.7477058365912139,0.8666462248846591,-0.2114500312917568,-0.33742436003842574,-0.15387336987833616,-7.605510001713048,-12.13659950493427,-5.534572146703672,-221.21902273743595,-353.01336547220103,-199.30935369370687,-0.7532544217234065,-1.2548259221849811,-0.5365096257031556,-21.9096690437291,-36.49871792277432,-15.60528288839894,0.8972438538785649,0.864748402858217,0.930608248518108,-0.11452421287395344,-0.15640572066365377,-0.0745660180773069,-0.7572980620867052,-1.0342419841664592,-0.4930721597677933,-39.36060613756264,-53.7547808818326,-25.627451131382188,0.8875678065315623,0.8522730298501758,0.9239396128352264,-0.1266744835054352,-0.1733329167717458,-0.08232181639162824,-0.837642437936529,-1.1461740593803562,-0.5443578301599161,-43.536509248260344,-59.572456308750326,-28.293026515588156,-0.08034437584982379,-0.11193207521389704,-0.05128567039212284,-4.1759031106977025,-5.817675426917725,-2.665575384205969,0.864748402858217,0.8331079633214187,0.930608248518108,-0.15640572066365377,-0.2003246206088577,-0.0745660180773069,-1.0891776056518137,-1.395019886114481,-0.5192625735671331,-128.8967580653034,-165.0911107827788,-61.45119213812226,0.8522730298501758,-0.1733329167717458,-1.2070551541786867,0.8180341123387302,-0.22244290906284556,-1.5490471452019996,0.9239396128352264,-0.08232181639162824,-0.5732723745006737,-142.8467638081286,-183.3191887813017,-67.84288455629274,-0.11787754852687304,-0.1540272590875187,-0.05400980093354057,-13.950005742825212,-18.22807799852292,-6.391692418170483,0.9879
12011080500,12011080500,Census Tract 805; Broward County; Florida,5292,3305,794,Hollywood city,Florida,112221,0.5320743642694172,0.2809885514467448,12011,5292,3305,794,0.010462,0.008241179256,0.003436880739,0.8382982178036213,0.7654068493935432,0.8766859670266207,-0.192892909423146,-0.3064947103521906,-0.14065929832504645,-10.679497412493172,-16.96905021515684,-7.787588548473558,-201.80456183849537,-320.6547659704618,-147.1577579076636,0.8236418343357549,0.7452149840921495,0.8652238063851752,-0.214119970978008,-0.34189464966037925,-0.15577032511149605,-11.8547316376802,-18.928964456560532,-8.62420909584677,-224.012313637192,-357.6901824746888,-201.80456183849537,-1.175234225187026,-1.9599142414036912,-0.8366205473732116,-22.20775179869663,-37.03541650422697,-15.809156223983589,0.8961279968485373,0.8633073777813133,0.9298404506382612,-0.1159120164940222,-0.1583359829148972,-0.07545332031272656,-1.3166319426774866,-1.7985211463536368,-0.8570660291285263,-39.83757769069551,-54.41818899708432,-25.932406327640734,0.8863536763035331,0.8507109004889924,0.9231011219172796,-0.12821780597833107,-0.17548746516025068,-0.08330493404991371,-1.4564120621592436,-1.9933429609638829,-0.9462516525058842,-44.06693077637651,-60.31294889451991,-28.630912329981367,-0.13978011948175695,-0.19482181461024609,-0.08918562337735791,-4.229353085680997,-5.894759897435584,-2.6985060023406326,0.8633073777813133,0.8313639228438354,0.9298404506382612,-0.1583359829148972,-0.2028426691638403,-0.07545332031272656,-1.0360709229940372,-1.327300261091701,-0.4937285244971071,-130.48752178766213,-167.16627973447115,-62.18243381575656,0.8507109004889924,-0.17548746516025068,-1.1483015841079445,0.816150576512837,-0.2252640980451128,-1.4740147986731615,0.9231011219172796,-0.08330493404991371,-0.54510553016519,-144.62236575666807,-185.64418119309337,-68.6530894414597,-0.11223066111390724,-0.14671453758146047,-0.05137700566808295,-14.134843969005948,-18.477901458622224,-6.470655625703143,0.9371
12011110100,12011110100,Census Tract 1101; Broward County; Florida,4280,3308,1136,Hollywood city,Florida,120478,0.5737894212007033,0.22437026180722092,12011,4280,3308,1136,0.010462,0.008241179256,0.003436880739,0.8241437655304779,0.7459034452301712,0.865617197951287,-0.2133805311944919,-0.34065609482661613,-0.15524506949118572,-9.554616862286997,-15.253680594245528,-6.95146436483184,-223.23871173567747,-356.3944064076058,-162.4173917016785,0.8083571338967823,0.7243540195298412,0.8532149646248005,-0.2370769775722524,-0.3805404167551568,-0.17203757723558905,-10.61568117246467,-17.039595235595687,-7.703388529405776,-248.0299339360905,-398.12138400924505,-223.23871173567747,-1.0610643101776756,-1.7859146413501588,-0.7519241645739356,-24.791222200412975,-41.72697760163922,-17.568321602194757,0.8866894958233451,0.8511429012299074,0.923333081029524,-0.1277905114590753,-0.17489084213120148,-0.08303278691692907,-1.4528760725998455,-1.9883692220030984,-0.9440164842874218,-43.92007474606546,-60.1078966748216,-28.53737860602847,0.8760899935665533,0.8375345459287942,0.9159973879506472,-0.14143524905359367,-0.19398060039545925,-0.09170616985850905,-1.608005843516585,-2.205404530001982,-1.042625922503441,-48.609608328796405,-66.66881892388095,-31.518316883417203,-0.1551297709167394,-0.21703530799888335,-0.09860943821601932,-4.689533582730937,-6.560922249059352,-2.9809382773887334,0.8511429012299074,0.8166713722728732,0.923333081029524,-0.17489084213120148,-0.22448274048948963,-0.08303278691692907,-1.6373245023481284,-2.1016028448302873,-0.7773512601383065,-144.13067802360283,-185.00025042520136,-68.42880811076641,0.8375345459287942,-0.19398060039545925,-1.81604243045167,0.8002986148673418,-0.24953358836658857,-2.3361283724905606,0.9159973879506472,-0.09170616985850905,-0.8585512946023385,-159.86289000454843,-205.64510321219728,-75.57669846851572,-0.1787179281035416,-0.23452552766027335,-0.08120003446403201,-15.732211980945564,-20.64485278699589,-7.147890357749296,0.6884
12011110313,12011110313,Census Tract 1103.13; Broward County; Florida,3321,2330,850,Hollywood city,Florida,61548,0.5637363863362264,0.22816478419858532,12011,3321,2330,850,0.010462,0.008241179256,0.003436880739,0.8275328768245268,0.7505576906571115,0.8682718448037805,-0.20841120395998933,-0.3323426199583703,-0.15171303317567386,-7.241101810569466,-11.547012355304846,-5.271163441991632,-218.03980158294087,-347.696849000447,-158.72217530839,0.812014496261952,0.7293273285757307,0.8560936788615936,-0.23150510810265731,-0.371126462452536,-0.16809646501510034,-8.043483390461374,-12.894529891642572,-5.8403943456170815,-242.2006440970001,-388.2725050178432,-218.03980158294087,-0.8023815798919074,-1.347517536337728,-0.5692309036254493,-24.16084251405924,-40.5756560173962,-17.140346390407988,0.8889549763021187,0.8540586860593992,0.9248971340861454,-0.12491636433580378,-0.17087972562397277,-0.0812013175801013,-1.0003217665118993,-1.3683932438005435,-0.6502546393878603,-42.93226465716306,-58.72932376826368,-27.907924437247225,0.8785525466478038,0.8406911688912344,0.91770432210693,-0.13823584464650393,-0.18949744805678623,-0.08967559148477115,-1.10698326073857,-1.5174827013063303,-0.7181160495985908,-47.51001119049656,-65.12801293160216,-30.82043131324424,-0.1066614942266706,-0.14908945750578662,-0.06786141021073044,-4.577746533333502,-6.398689163338481,-2.9125068759970145,0.8540586860593992,0.8201882503113734,0.9248971340861454,-0.17087972562397277,-0.21923229163593047,-0.0812013175801013,-1.1970128825707678,-1.5357227219640668,-0.5688154219008491,-140.82504500832562,-180.67326140753727,-66.91946140009989,0.8406911688912344,-0.18949744805678623,-1.3274300722919457,0.8040904383063759,-0.2436412029799293,-1.706707203719317,0.91770432210693,-0.08967559148477115,-0.6281777306667523,-156.16824379905242,-200.78908279050788,-73.90326243138263,-0.13041718972117788,-0.17098448175525016,-0.0593623087659032,-15.343198790726811,-20.11582138297061,-6.98380103128273,0.7875
