geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
47149040909,47149040909,Census Tract 409.09; Rutherford County; Tennessee,4368,2587,906,Murfreesboro city,Tennessee,91319,0.6558607752544758,0.1865097494045435,47149,4368,2587,906,0.009094,0.007511132516,0.003803074181,0.7969897546127542,0.708970686044442,0.8442464818956618,-0.2547212736578847,-0.41049555317907,-0.1844882050969416,-10.118189227232502,-16.3059473767465,-7.328349699878132,-231.6435262644804,-373.3046560610462,-167.7735737151587,0.7791086253931278,0.6850008439484636,0.830072804687864,-0.28351807104614385,-0.4598522159999492,-0.2047136038579585,-11.262072660792985,-18.266521956461855,-8.131754962899311,-257.83133380936323,-418.18960523035383,-231.6435262644804,-1.1438834335604824,-1.960574579715356,-0.8034052630211796,-26.18780754488284,-44.8849491693076,-18.392977633268764,0.8684091343950193,0.8277082464812334,0.9106629411626976,-0.15153095516050044,-0.20815517333700137,-0.0981011247951306,-1.4908453192807256,-2.047945685585103,-0.965173106459232,-57.6283463193168,-79.16295653595294,-37.308585483542025,0.8562425804402932,0.8122037873920752,0.902180487685101,-0.16789333168386053,-0.23121809516663816,-0.10842565722729552,-1.6518274263777375,-2.2748514621786233,-1.0667515650253494,-63.851079488895934,-87.93395679082425,-41.23508175590837,-0.1609821070970121,-0.22690577659352051,-0.10157845856611736,-6.22273316957913,-8.771000254871298,-3.9264962723663457,0.8277082464812334,0.788518492683058,0.9106629411626976,-0.20815517333700137,-0.2682010749010375,-0.0981011247951306,-1.4165138682876013,-1.825131395950893,-0.6675865967642207,-156.34810908251671,-201.44938145153344,-73.68505483048794,0.8122037873920752,-0.23121809516663816,-1.573459036121709,0.770004159770346,-0.298694282766278,-2.0326402997039548,0.902180487685101,-0.10842565722729552,-0.7378459284891604,-173.67097528937185,-224.35323396290892,-81.43994795686098,-0.1569451678341076,-0.20750890375306175,-0.0702593317249397,-17.322866206855146,-22.90385251137547,-7.754893126373036,0.1064
47149041103,47149041103,Census Tract 411.03; Rutherford County; Tennessee,2811,2057,693,Murfreesboro city,Tennessee,108194,0.71600753154149,0.1620764663172187,47149,2811,2057,693,0.009094,0.007511132516,0.003803074181,0.777659461508409,0.6830705386479242,0.8289205124046792,-0.2859098995083554,-0.4639776471393551,-0.20638829059619135,-7.308781664048573,-11.860769164592764,-5.275952167370439,-260.00646261289836,-421.94127230852945,-187.6895114681764,0.7583477565291032,0.65752475741063,0.8135123969835577,-0.3186562383686868,-0.5208552814620351,-0.2292375675010291,-8.145883986978518,-13.314745440149863,-5.860053579619602,-289.7859831724837,-473.66579296157465,-260.00646261289836,-0.8371023229299448,-1.4539762755570995,-0.5841014122491632,-29.77952055958537,-51.724520653045175,-20.779132417259454,0.8552519485437052,0.8109446572680852,0.9014880439019642,-0.16924609374204522,-0.23312977160341064,-0.1092770522741939,-1.3239992593036478,-1.8237563898815352,-0.8548660301160954,-64.36554493454777,-88.6609815207358,-41.55887360797742,0.8419833035292021,0.7941276884004363,0.8921871591256485,-0.18767200704392284,-0.2592433365649797,-0.12084105870791624,-1.468143771146042,-2.0280408132466694,-0.9453303688450396,-71.373056448519307,-98.59216398865676,-45.95675103767815,-0.1441445118423943,-0.20428442336513397,-0.0904643387289441,-7.007511513971526,-9.931182467920951,-4.397877429700734,0.8109446572680852,0.7685045486375977,0.9014880439019642,-0.23312977160341064,-0.3012284725871782,-0.1092770522741939,-1.2134905453010556,-1.5679589138098364,-0.5688105334684054,-175.10686079380312,-226.25669751945696,-82.07944205893295,0.7941276884004363,-0.2592433365649797,-1.3494172609968789,0.7485332328176161,-0.3359460290571428,-1.7486712537332252,0.8921871591256485,-0.12084105870791624,-0.629003671292924,-194.7211054829551,-252.33351424721863,-90.76532053288946,-0.13592671569582326,-0.18071233992338875,-0.06019313782451863,-19.614244689151985,-26.076816727761724,-8.685878473956512,0.0261
47149041406,47149041406,Census Tract 414.06; Rutherford County; Tennessee,3305,1634,636,Murfreesboro city,Tennessee,76345,0.6634494410649042,0.20556241957671909,47149,3305,1634,636,0.009094,0.007511132516,0.003803074181,0.7945246243593723,0.7056495051390511,0.8422973040845463,-0.2586142321344705,-0.41713413347175227,-0.187229254030266,-7.77282401833704,-12.53724586136294,-5.627300673479844,-235.18378270308747,-379.34178097921153,-170.26628361512388,0.7764582304255965,0.6814718885676266,0.8279649488845668,-0.28789928526081127,-0.46741196045794614,-0.20778059668733384,-8.653005911034807,-14.048379637577078,-6.244985046437599,-261.8156100161818,-425.06443684045627,-235.18378270308747,-0.8801818926977667,-1.5111337762141377,-0.617684372957755,-26.631827313094306,-45.722655861244704,-18.68939101233752,0.8667380093009364,0.8255742424729267,0.9095002241676836,-0.15375117886723982,-0.21127810020404475,-0.09950495165093114,-0.9554441445513429,-1.3129292744232626,-0.6183459802336758,-58.47271386483126,-80.35062878967335,-37.84247125053096,0.8544302713397888,0.8099006512416047,0.9009134931679542,-0.17037051886276303,-0.23471934300456068,-0.10998448528461924,-1.058720432915555,-1.45859838954659,-0.6834681413884973,-64.79317214905478,-89.26550731619277,-41.827915629651,-0.1032762883642122,-0.14566911512332736,-0.0651221611548215,-6.320458284223514,-8.914878526519423,-3.985444379120043,0.8255742424729267,0.7859648949671414,0.9095002241676836,-0.21127810020404475,-0.27232145659865215,-0.09950495165093114,-1.009292446117791,-1.3009014601862254,-0.4753431423115294,-158.69378083613066,-204.54425474626188,-74.73948778483167,0.8099006512416047,-0.23471934300456068,-1.1212731448429534,0.767261600904683,-0.3033364354750631,-1.4490625041668037,0.9009134931679542,-0.10998448528461924,-0.525404715778462,-176.3008089375713,-227.8400163784282,-82.61080436768272,-0.11198069872516236,-0.14816104398057806,-0.05006157346693263,-17.607028101440623,-23.29576163216636,-7.871316582851041,0.5276
47149041405,47149041405,Census Tract 414.05; Rutherford County; Tennessee,1905,849,256,Murfreesboro city,Tennessee,56251,0.6924073145619881,0.19573062308049216,47149,1905,849,256,0.009094,0.007511132516,0.003803074181,0.7851877000103779,0.693118417656571,0.8349006250774709,-0.27358082658042526,-0.44275490958816777,-0.19774733658536844,-4.739533390337147,-7.670317046549089,-3.4257887013184836,-248.79440369223872,-402.6413147794798,-179.83142789073403,0.7664270717866584,0.6681718625332136,0.8199705693481908,-0.3047555818570546,-0.4966209385243184,-0.21955596625244467,-5.2796070329823435,-8.603495902460988,-3.803602928274989,-277.1447261408054,-451.6270814940151,-248.79440369223872,-0.5400736426451962,-0.9331788559118994,-0.37781422695650546,-28.35032244856673,-48.98576671453541,-19.83276781923913,0.8603905964596184,0.8174814497489814,0.9050769934727468,-0.16226281890440686,-0.22326934795531245,-0.10487837743288252,-0.5239158090077726,-0.7208942988323033,-0.33863235170678313,-61.70975371116285,-84.91098926175539,-39.88602493601686,0.8475497901568457,0.8011718787685649,0.8960950495338424,-0.1798716861400463,-0.24817161772707544,-0.11595304596338296,-0.5807714952688717,-0.8012989959877813,-0.37439035197958914,-68.40653654521458,-94.38150718348425,-44.0978035311648,-0.05685568626109916,-0.08040469715547804,-0.03575800027280601,-6.696782834051727,-9.470517921728865,-4.21177859514794,0.8174814497489814,0.776296283377511,0.9050769934727468,-0.22326934795531245,-0.28816796036842857,-0.10487837743288252,-0.4293134487688359,-0.554103740721332,-0.20166538008612975,-167.70056592532654,-216.44677371927028,-78.77553909614444,0.8011718787685649,-0.24817161772707544,-0.4771967763092886,0.756885625965648,-0.32120358174880437,-0.6176262827850518,0.8960950495338424,-0.11595304596338296,-0.2229603056293909,-186.40499074581584,-241.2602667129109,-87.09386938648082,-0.0478833275404526,-0.06352254206371988,-0.02129492554326112,-18.704424820489297,-24.813492993640576,-8.318330290336377,0.6797
47149040910,47149040910,Census Tract 409.10; Rutherford County; Tennessee,4800,2856,895,Murfreesboro city,Tennessee,90422,0.6602665607294594,0.20082862209334604,47149,4800,2856,895,0.009094,0.007511132516,0.003803074181,0.7955576332660531,0.7070405947982937,0.8431142905425801,-0.25697995743518504,-0.4143459475410778,-0.18607881661744485,-11.217483517994747,-18.086697825305095,-8.122563639931407,-233.69757329155723,-376.80620469385616,-169.2200758319043,0.7775687742670476,0.6829498036857499,0.8288483849800815,-0.2860598741797735,-0.4642364557441714,-0.2064932720162464,-12.48685677979613,-20.26447837697997,-9.013679115435574,-260.14284957908603,-422.1766328537493,-233.69757329155723,-1.2693732618013822,-2.177780551674875,-0.8911154755041668,-26.4452762875288,-45.37042815989323,-18.56490573967014,0.8674385299664548,0.8264686275821256,0.9099877165263036,-0.15281943959610786,-0.20996728324165065,-0.09891593242302237,-1.6598605474766108,-2.2805764151129573,-1.074383299531606,-58.118366508284694,-79.85211537510355,-37.61846286875372,0.8551899325775334,0.8108658491562454,0.9014446862566742,-0.1693308841768174,-0.23324961957709783,-0.10933040623111902,-1.8392009214094065,-2.53345937056959,-1.187500938507874,-64.39779136587558,-88.7065605941733,-41.57916451358103,-0.17934037393279567,-0.2528829554566321,-0.11311763897626805,-6.279424857590885,-8.854445219069751,-3.960701644827312,0.8264686275821256,0.7870349306734281,0.9099877165263036,-0.20996728324165065,-0.2705916358049672,-0.09891593242302237,-1.4114974191650267,-1.8190424226558253,-0.6649587553538545,-157.70920884525438,-203.24496342523187,-74.29706763730219,0.8108658491562454,-0.23324961957709783,-1.568012077745402,0.7684107088301991,-0.3013873811341907,-2.026065699722449,0.9014446862566742,-0.10933040623111902,-0.7349696764608921,-175.19688019501697,-226.3760558349105,-82.1195169230047,-0.15651465858037517,-0.2070232770666236,-0.07001092110703755,-17.48767134976259,-23.131092409678615,-7.82244928570252,0.3478
47149041404,47149041404,Census Tract 414.04; Rutherford County; Tennessee,2472,1251,494,Murfreesboro city,Tennessee,78505,0.6933546455653771,0.20679808613555725,47149,2472,1251,494,0.009094,0.007511132516,0.003803074181,0.7848841113916506,0.6927122550312174,0.834659749660203,-0.2740734402521347,-0.443600849756779,-0.19809299586700865,-6.161271795894001,-9.972310347645102,-4.453203445312833,-249.24238656529127,-403.4106127688148,-180.14577044145764,0.7661011096745489,0.6677411766275493,0.8197103483261212,-0.30531073166675715,-0.49758624299692855,-0.2199431202034193,-6.8634976022179535,-11.185921854308376,-4.944402281241101,-277.6495793777489,-452.5049293814067,-249.24238656529127,-0.7022258063239528,-1.213611506663273,-0.49119883592826774,-28.407192812457637,-49.09431661259197,-19.870503071531868,0.8601837335897871,0.817218045574246,0.9049326553773626,-0.16254232781957012,-0.22366362981781196,-0.10505460716631312,-0.7733188233430567,-1.0641123291118668,-0.49981261060073806,-61.81605302502451,-85.06093757888624,-39.9530464109303,0.8473256397276259,0.8008879194455136,0.895937854527774,-0.18018380787043284,-0.2486141640047955,-0.11614884330015784,-0.857250736820431,-1.1828181333050791,-0.5525950565519142,-68.52523875463076,-94.54981081575372,-44.17226671078451,-0.08393191347737428,-0.1187058041932123,-0.05278244595117615,-6.709185729606258,-9.48887323686749,-4.219220299854209,0.817218045574246,0.775982000530918,0.9049326553773626,-0.22366362981781196,-0.2886896852192595,-0.10505460716631312,-0.8299037783101504,-1.071182921951987,-0.38980506346619553,-167.99671625711545,-216.83864816841844,-78.90790758425011,0.8008879194455136,-0.2486141640047955,-0.9224827220101208,0.7565485658840488,-0.3217922088471229,-1.1940098180939414,0.895937854527774,-0.11614884330015784,-0.43097022068215657,-186.73739311945764,-241.7023923267088,-87.24093536076043,-0.09257894369997031,-0.1228268961419543,-0.04116515721596103,-18.74067686234217,-24.863744158290345,-8.333027776510331,0.8191
47149042101,47149042101,Census Tract 421.01; Rutherford County; Tennessee,4035,1469,477,Murfreesboro city,Tennessee,86459,0.7258704743834637,0.19708437050730787,47149,4035,1469,477,0.009094,0.007511132516,0.003803074181,0.7745347048589324,0.6789146337775984,0.8264340275541956,-0.2910977309688558,-0.4729392330753383,-0.21001794052390027,-10.681624558513173,-17.354169370844055,-7.706459214786747,-264.7242765430774,-430.0909385587126,-190.99031511243487,0.7549965556229068,0.6531255700308822,0.8108285077333535,-0.3245093537876529,-0.5310991421645247,-0.23330641493534768,-11.907640335596732,-19.488305941336293,-8.561013248497979,-295.1088063344915,-482.98155988441863,-264.7242765430774,-1.226015777083559,-2.134136570492238,-0.8545540337112314,-30.384529791414096,-52.89062132570602,-21.178538629770298,0.8531135215310115,0.8082283284779984,0.8999923790294637,-0.17217694335143535,-0.23727412757621744,-0.1111205197963818,-0.9619036794124914,-1.3255831582460824,-0.620798782751054,-65.48016878233435,-90.23711084044128,-42.259957981691905,0.8396678173896013,0.791202180138765,0.8905590371822819,-0.19094715706604895,-0.2638994496003727,-0.12289018273733764,-1.0667675321676937,-1.4743312700551183,-0.686552546687042,-72.61862029732427,-100.36291831552884,-46.73604810667406,-0.10486385275520203,-0.1487481118090359,-0.06575376393598797,-7.138451514989928,-10.125807475087536,-4.476090124982163,0.8082283284779984,0.7652714633172701,0.8999923790294637,-0.23727412757621744,-0.306725845578035,-0.1111205197963818,-0.8501081668802347,-1.098940491248355,-0.39812373288165176,-178.21974148432594,-230.38584722187733,-83.46409494374251,0.791202180138765,-0.2638994496003727,-0.9455016424764304,0.745069989408005,-0.34215578967896637,-1.225879256717578,0.8905590371822819,-0.12289018273733764,-0.4402922014363206,-198.2183736847863,-256.9977477395342,-92.30444474555983,-0.09539347559619582,-0.1269387654692231,-0.04216846855466877,-19.998632200460342,-26.611900517656835,-8.840349801817352,0.6861
47149041407,47149041407,Census Tract 414.07; Rutherford County; Tennessee,3577,1578,746,Murfreesboro city,Tennessee,61237,0.6909677972980139,0.17625484245741127,47149,3577,1578,746,0.009094,0.007511132516,0.003803074181,0.7856492430395752,0.6937360581928399,0.8352667805068226,-0.27283263983190453,-0.44147040966123025,-0.1972222807582755,-8.875037875260302,-14.360696025827655,-6.415490509688764,-248.11400266313396,-401.4731905459227,-179.35394212157573,0.7669226531793085,0.6688268433265503,0.8203661464678706,-0.30391245564915836,-0.4951553006250328,-0.21896790147369233,-9.886040600975916,-16.10702462099324,-7.122858981398289,-276.3779871673446,-450.29423038840486,-248.11400266313396,-1.0110027257156151,-1.7463285951655827,-0.7073684717095245,-28.263984504210654,-48.82103984248205,-19.77546747860007,0.8607050302648448,0.8178818682167651,0.9052963665646038,-0.16183821964220796,-0.22267045995323093,-0.10461064125859162,-0.9712317867908148,-1.3363013332946136,-0.6277947214912202,-61.54827546202881,-84.6832277119527,-39.78420288284031,0.8478905115611002,0.8016035620306929,0.8963339680763838,-0.1793975594311608,-0.24749944656771697,-0.11565558777839605,-1.0766097932703418,-1.485306315474381,-0.6940782184745307,-68.22622264070607,-94.12587550534737,-43.98467797683971,-0.10537800647952712,-0.14900498217976743,-0.06628349698331049,-6.677947178677257,-9.442647793394642,-4.200475093999397,0.8178818682167651,0.7767740957070406,0.9052963665646038,-0.22267045995323093,-0.28737557743834546,-0.10461064125859162,-1.2476904697521118,-1.6102529688250686,-0.586165314251456,-167.25073321073887,-215.85160440014323,-78.57443890770188,0.8016035620306929,-0.24749944656771697,-1.3868148510418603,0.7573980932562746,-0.3203096349248904,-1.7947925330980354,0.8963339680763838,-0.11565558777839605,-0.6480535167304744,-185.90011408067832,-240.58881140724336,-86.87044460194026,-0.13912438128974847,-0.1845395642729668,-0.06188820247901838,-18.64938086993947,-24.737207007100107,-8.296005694238389,0.2521
47149041201,47149041201,Census Tract 412.01; Rutherford County; Tennessee,4035,2761,734,Murfreesboro city,Tennessee,164790,0.6398937262643529,0.24468598417030749,47149,4035,2761,734,0.009094,0.007511132516,0.003803074181,0.8022015549020359,0.7160098015677944,0.8483624218126831,-0.2465695109779724,-0.3966289257638276,-0.1787415075072694,-9.0476931409839,-14.55401682436636,-6.558792711508919,-224.23031328336805,-360.69434508962473,-162.54752692711074,0.784714810381425,0.6924857871847753,0.8345254113896325,-0.2743483196321116,-0.4440729593388334,-0.1982858596658225,-10.067016801593397,-16.294941951137357,-7.275958837476993,-249.49236187344223,-403.83994922273496,-224.23031328336805,-1.0193236606094942,-1.740925126770998,-0.7171661259680739,-25.262048590074205,-43.14560413311024,-17.773633852988205,0.8719358201157779,0.8322163609140089,0.9131142300811677,-0.1468734016079503,-0.20161059907752507,-0.0951532317168128,-1.5422129890666485,-2.116969316614759,-0.9991363194341232,-55.85704415308397,-76.6740063967678,-36.18747987809211,0.860068360084621,0.8170711466819348,0.9048521487000732,-0.16269827656677355,-0.22388362881362983,-0.1051529262947742,-1.7083787307507552,-2.350842539327871,-1.1041359905522232,-61.875361490429384,-85.14460482897033,-39.99043790482518,-0.16616574168410692,-0.23387322271311195,-0.10499967111810005,-6.018317337345415,-8.470598432202534,-3.802958026733069,0.8322163609140089,0.793918554922521,0.9131142300811677,-0.20161059907752507,-0.2595750455757904,-0.0951532317168128,-1.1115137619052555,-1.431081682832212,-0.5245960630389662,-151.4323926301438,-194.97025651665012,-71.47085327506352,0.8170711466819348,-0.22388362881362983,-1.2343087894696831,0.7758067382010903,-0.2889808128229978,-1.5932007138960775,0.9048521487000732,-0.1051529262947742,-0.5797260918623988,-168.16196041821294,-217.05731796949289,-78.981756384523,-0.12279502756442762,-0.1621190310638656,-0.05513002882343254,-16.729567788069158,-22.087061452842725,-7.510903109459474,0.1411
47149040702,47149040702,Census Tract 407.02; Rutherford County; Tennessee,4490,3065,1074,Murfreesboro city,Tennessee,21497,0.7014706930788627,0.2145584413052197,47149,4490,3065,1074,0.009094,0.007511132516,0.003803074181,0.782287989378896,0.6892422869839359,0.8325989491401153,-0.2783016147211441,-0.4508686116400559,-0.20105844600545283,-11.36362823039064,-18.40989420260346,-8.20963053080141,-253.0874884274085,-410.0199154254669,-182.84255079735885,0.7633141772621956,0.664062729687254,0.8174843443788083,-0.31007654487269354,-0.505881832083783,-0.2232650164816086,-12.661064084834514,-20.656197320554952,-9.1163705488780309,-281.98360990722745,-460.04893809699223,-253.0874884274085,-1.297435854443874,-2.2463031179514914,-0.9067400180766204,-28.89612147981902,-50.029022671525425,-20.194655191016043,0.8584135190725006,0.8149648644230117,0.9036970138530648,-0.16493971469657287,-0.22704676441234256,-0.106565568626072,-1.9226069792270903,-2.64655298254356,-1.242173277446845,-62.72779703840426,-86.34756876161697,-40.527676262539806,0.8454077086870171,0.7984592821202108,0.8945922509221452,-0.18286122745802327,-0.2524120169842882,-0.11782770191581754,-2.1315077013900825,-2.942221079911101,-1.3734494598003997,-69.54348128515767,-95.994162476708,-44.810749096261006,-0.2089007221629919,-0.29566809736754074,-0.13127618235355465,-6.815684246753408,-9.646593715091052,-4.283072833721196,0.8149648644230117,0.7732946614031962,0.9036970138530648,-0.22704676441234256,-0.29316811548321225,-0.106565568626072,-1.831576331607568,-2.364974382660068,-0.8596597875552243,-170.53783348301377,-220.2024564860399,-80.04281075933187,0.7984592821202108,-0.2524120169842882,-2.036196716206619,0.7536670233177529,-0.3268459001932354,-2.6366516009437406,0.8945922509221452,-0.11782770191581754,-0.950510924898216,-189.59001081998312,-245.4982868662701,-88.50194831454526,-0.20462038459905085,-0.2716772182836724,-0.09085113734299176,-19.05217733696935,-25.295830380230207,-8.459137555213387,0.3421
47149040901,47149040901,Census Tract 409.01; Rutherford County; Tennessee,4526,2488,971,Murfreesboro city,Tennessee,244747,0.6471018377692147,0.2405454838736035,47149,4526,2488,971,0.009094,0.007511132516,0.003803074181,0.7998445503687006,0.7128234742853032,0.8465018567914638,-0.2502429372545386,-0.402871869508265,-0.18133231720287943,-10.299860162323696,-16.58198215220074,-7.463537355302154,-227.57092713927744,-366.3716781308162,-164.90360926429858,0.7821789952419562,0.6890967355090257,0.8325123917022776,-0.2784797419555659,-0.4511750650818489,-0.20118332167435068,-11.462071344154566,-18.57011482543271,-8.280593662189423,-253.24947733439163,-410.29860418543336,-227.57092713927744,-1.1622111818308696,-1.9881326732319735,-0.8170563068872694,-25.67855019511422,-43.92692605461718,-18.05250346635593,0.8703419749322654,0.8301782004805325,0.9120068124192658,-0.148973654956519,-0.20456065868890497,-0.09648303760726966,-1.4095959577060782,-1.935562886456222,-0.9129271872809044,-56.655786081434016,-77.79593595081279,-36.69321492286593,0.8583391508161051,0.8148702408906884,0.9036450847040568,-0.16504064745177283,-0.22718925028720743,-0.10662915886661328,-1.5616226209467294,-2.1496757190564475,-1.008930279356082,-62.766182513936066,-86.40175719680255,-40.55186010273641,-0.15202666324065128,-0.2141128326002255,-0.09600309207517764,-6.1103964325020605,-8.605821245989771,-3.858645179870485,0.8301782004805325,0.791476204798399,0.9120068124192658,-0.20456065868890497,-0.2634618627033964,-0.09648303760726966,-1.4919242307384062,-1.9215089517307635,-0.703680671464996,-153.6482214972612,-197.8896963677408,-72.4696881014414,0.8148702408906884,-0.22718925028720743,-1.6569615567294869,0.7731818468342138,-0.29335680098348293,-2.139541994263733,0.9036450847040568,-0.10662915886661328,-0.777679475789563,-170.6448565117906,-220.34418066567795,-80.09057423167488,-0.16503732599108067,-0.2180330425329695,-0.07399880432456696,-16.99663501452942,-22.454484297937128,-7.620886130233467,0.6796
47149042302,47149042302,Census Tract 423.02; Rutherford County; Tennessee,3125,1993,782,Murfreesboro city,Tennessee,110145,0.6640968342531818,0.19667984761978569,47149,3125,1993,782,0.009094,0.007511132516,0.003803074181,0.7943146760793295,0.7053668946795918,0.8421312271512537,-0.25894690116505964,-0.41770191873584217,-0.1874633878413249,-7.358947247484538,-11.870566403074214,-5.327475153215652,-235.48631191950523,-379.85812489837485,-170.47920490290088,0.776232541627367,0.6811716744421009,0.8277853745519068,-0.2882737406286856,-0.4680586958038568,-0.208042604692449,-8.192379366491458,-13.301643061375854,-5.9123107721035355,-262.15613972772667,-425.6525779640274,-235.48631191950523,-0.83343211900692,-1.43107665830164,-0.5848356188878832,-26.66982780822144,-45.79445306565248,-18.71473980441226,0.866595593676437,0.825392444342668,0.9094011009035652,-0.15394078541019277,-0.2115448921953571,-0.09962479593043976,-1.1667983152079566,-1.603410188837768,-0.7551088149565655,-58.54482263963656,-80.4520917630591,-37.88804891904493,0.8542758399642396,0.8097044720553125,0.9008054875877242,-0.17058209212829953,-0.2350184968864641,-0.1101175711949866,-1.2929315461759998,-1.7813290056897166,-0.8346390867289633,-64.87363503140992,-89.37927775663405,-41.87852918860829,-0.1261332309680432,-0.17791881685194877,-0.0795302717723978,-6.328812391773367,-8.927185993574952,-3.9904802695633617,0.825392444342668,0.7857474293844566,0.9094011009035652,-0.2115448921953571,-0.27267358772447503,-0.09962479593043976,-1.2425524237592884,-1.601604386691136,-0.5851667244963585,-158.89417183622612,-204.80874510116828,-74.82950441129904,0.8097044720553125,-0.2350184968864641,-1.3804294677314357,0.7670280844307753,-0.30373322737213354,-1.7840395668780826,0.9008054875877242,-0.1101175711949866,-0.6467981976159461,-176.52550738253652,-228.13805203044535,-82.71076695856088,-0.13787704397214706,-0.1824351801869466,-0.06163147311958761,-17.631335546310364,-23.32930692927706,-7.881262547261843,0.3465
47149040703,47149040703,Census Tract 407.03; Rutherford County; Tennessee,5843,4138,1107,Murfreesboro city,Tennessee,90828,0.7042814359734048,0.2080164272317045,47149,5843,4138,1107,0.009094,0.007511132516,0.003803074181,0.7813909058705977,0.688044627154702,0.8318864412365895,-0.279769181451934,-0.4533940976115739,-0.20208714847366863,-14.865882929771876,-24.091658492060212,-10.738151626386788,-254.4220936123888,-412.31659236796526,-183.77805282195428,0.7623513745306699,0.6627935427140729,0.8167148466022361,-0.3117310906871977,-0.5087654534247582,-0.22441756037652769,-16.56421867367888,-27.03388425441768,-11.924705797216784,-283.4882538709375,-462.67130334447506,-254.4220936123888,-1.6983357439070037,-2.9422257623574666,-1.1865541708299965,-29.066160258548752,-50.354710976509786,-20.307276584459977,0.8578013095074086,0.8141859937200799,0.9032694809501662,-0.1657711277851147,-0.2282205880635716,-0.1070893250462543,-2.6087602897920914,-3.5915350001419584,-1.685277661882395,-63.04398960348215,-86.7939826037206,-40.72686471441264,0.8447445049565012,0.7976199164891045,0.8941267138843717,-0.1837898845539024,-0.2537299775583777,-0.11840971136594385,-2.892323644628944,-3.992979348262423,-1.8634279507203495,-69.89665646759168,-96.49539265979756,-45.03209160754832,-0.2835633548368528,-0.4014443481204646,-0.1781502888379547,-6.852666864109541,-9.70141005607696,-4.305226893135686,0.8141859937200799,0.772366155608995,0.9032694809501662,-0.2282205880635716,-0.29472270727802713,-0.1070893250462543,-1.8976139533662024,-2.45056734999237,-0.8904288573988552,-171.41950798249343,-221.3701309839539,-80.4362111471414,0.7976199164891045,-0.2537299775583777,-2.109720029588008,0.7526716506268825,-0.32860059119686996,-2.732255981944406,0.8941267138843717,-0.11840971136594385,-0.9845558738087636,-190.5799484722681,-246.81625853156336,-88.93910332509157,-0.2121060762218057,-0.281688631952036,-0.09412701640990828,-19.160440489774675,-25.44612754760939,-8.50289217795016,0.0361
