geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
20209041900,20209041900,Census Tract 419; Wyandotte County; Kansas,1181,657,189,Kansas City city,Kansas,46154,0.4901630169027428,0.24337867758959048,20209,1181,657,189,0.013718,0.007719528038,0.00363067118,0.85276409803816,0.7855156154390089,0.8879493615948385,-0.17265724753254258,-0.2730491671271488,-0.12619034739087853,-2.797212815670326,-4.423658088561918,-2.0444045180850328,-236.8512121651419,-374.5688474650227,-173.10791855080717,0.8392895171876888,0.7667791676740133,0.8774593766482316,-0.1914839629485945,-0.30415645358943505,-0.1396538992150907,-3.102223641403735,-4.927625930031386,-2.262526955719917,-262.6777003728819,-417.2418230339869,-236.8512121651419,-0.305010825733409,-0.5039678414694677,-0.21812243763488404,-25.826488207739963,-42.67297556896424,-18.46930039245419,0.905712092288584,0.8757041811597851,0.9364246273882024,-0.10410362024996932,-0.14193813563342494,-0.06789160681208997,-0.2483236710503248,-0.338572268840395,-0.16194530984227118,-37.7966013775228,-51.53306983872069,-24.64921002165467,0.8967867495321135,0.8641580215417604,0.9302937634807856,-0.1150923009530824,-0.1571957617379764,-0.07492927423097141,-0.2745355311724295,-0.3749670619964629,-0.17873261661307888,-41.78623001102428,-57.07261217602175,-27.204355648870457,-0.02621186012210472,-0.03639479315606792,-0.01678730677080769,-3.989628633501479,-5.539542337301053,-2.555145627215784,0.8757041811597851,0.8463918157764968,0.9364246273882024,-0.14193813563342494,-0.181485904471536,-0.06789160681208997,-0.20708643394221377,-0.2647862648051944,-0.09905322968052126,-109.56954176836707,-140.09855280698116,-52.409116233080034,0.8641580215417604,-0.1571957617379764,-0.2293471700461134,0.8323933477762814,-0.20135510774019968,-0.2937752495612516,0.9302937634807856,-0.07492927423097141,-0.1093211216923722,-121.34770901910764,-155.4366399794982,-57.84186332929746,-0.02226073610389964,-0.02898898475605721,-0.01026789201185095,-11.778167250740552,-15.338087172517042,-5.432747096217435,0.7983
20209042200,20209042200,Census Tract 422; Wyandotte County; Kansas,1139,632,260,Kansas City city,Kansas,68558,0.6378159198834251,0.2540829197451162,20209,1139,632,260,0.013718,0.007719528038,0.00363067118,0.8028822725231078,0.7169309323467684,0.8488995062078561,-0.24551261651031023,-0.394834502016319,-0.1779957376428799,-3.836086021475528,-6.169210916773585,-2.781148157513945,-336.7942073288435,-541.6339698659864,-244.17455289850264,0.7854473083915076,0.6934658046149836,0.8351065866330069,-0.27315987885663273,-0.44203217137030426,-0.19745193728121876,-4.268069021478873,-6.906665155291073,-3.085147424535461,-374.72072181552875,-606.3797326857833,-336.7942073288435,-0.43198300000334466,-0.737454238517488,-0.30399926702151614,-37.92651448668522,-64.74576281979701,-26.690014663873235,0.8723958027937408,0.8328048085134865,0.9134337033131524,-0.14626869684336205,-0.20076155874381693,-0.09477020212070052,-0.33562583864850215,-0.4606642978020896,-0.2174582070674382,-53.105354216535154,-72.8899205383053,-34.40794415624022,0.8605674675523197,0.8177066816575976,0.90520039560728,-0.16202394083553157,-0.2229324064869693,-0.104727754045137,-0.37177757235572456,-0.5115371744184197,-0.24030664824213424,-58.82556524615895,-80.93942633202843,-38.023203835780734,-0.03615173370722241,-0.05087287661633016,-0.02284844117469603,-5.720211029623799,-8.049505793723128,-3.6152596795405114,0.8328048085134865,0.7946239838221205,0.9134337033131524,-0.20076155874381693,-0.2584568555180354,-0.09477020212070052,-0.4029439652356245,-0.5187428851240451,-0.1902111204337954,-154.97844816754787,-199.5164942784789,-73.15812324376746,0.8177066816575976,-0.2229324064869693,-0.4474425702382928,0.7765650412756218,-0.28772214411989705,-0.5774805812586257,0.90520039560728,-0.104727754045137,-0.21019669676413277,-172.09329624549724,-222.10791586870215,-80.8448833708203,-0.04449860500266833,-0.05873769613458057,-0.01998557633033737,-17.114848077949357,-22.591421590223295,-7.686760127052835,0.66
20209043500,20209043500,Census Tract 435; Wyandotte County; Kansas,1015,744,313,Kansas City city,Kansas,69979,0.7262475111438909,0.19862867762547853,20209,1015,744,313,0.013718,0.007719528038,0.00363067118,0.7744155023556294,0.6787562662076798,0.8263391233290852,-0.2912964641825791,-0.4732828995998232,-0.2101569098789423,-4.0559449690914695,-6.58988223896103,-2.9261764770651206,-399.600489565662,-649.2494816710374,-288.29324897193305,0.75486874151089,0.6529579849361677,0.8107260849536919,-0.32473361924945154,-0.5314921067972829,-0.2334622242444799,-4.521516225696936,-7.400373851860803,-3.250674314068562,-445.4695788863976,-729.1008721045126,-399.600489565662,-0.4655712566054664,-0.8104916128997735,-0.32449783700344126,-45.8690893207356,-79.85139043347522,-31.97023024664446,0.8530318807609225,0.8081246704634101,0.8999352526014318,-0.17228912840628982,-0.23743283251897404,-0.111191051922138,-0.46539072881023463,-0.6413581634060299,-0.300351421879567,-62.55251731320357,-86.20405422124058,-40.36981476875901,0.8395794283566871,0.791090559065711,0.8904968569615228,-0.1910725373027599,-0.26407778292919326,-0.1229685901555166,-0.5161288365291062,-0.7133320192449325,-0.33216513614421217,-69.37215544746051,-95.87795957593178,-44.64585163228658,-0.0507381077188716,-0.07197385583890259,-0.03181371426464519,-6.8196381342569365,-9.67390535469121,-4.27603686352758,0.8081246704634101,0.7651481404635487,0.8999352526014318,-0.23743283251897404,-0.30693645729070357,-0.111191051922138,-0.5736881246326292,-0.7416236360252124,-0.268661184623837,-183.28694077719783,-236.9404587939976,-85.8342442887658,0.791090559065711,-0.26407778292919326,-0.6380679809043878,0.7449379163287579,-0.34239374594899447,-0.8272959721512919,0.8904968569615228,-0.1229685901555166,-0.2971182170831373,-203.8555849534785,-264.3118121889112,-94.92594794988412,-0.06437985627175857,-0.0856723361260795,-0.02845703245930031,-20.568644176280696,-27.371353394913573,-9.091703661118313,0.3188
20209044202,20209044202,Census Tract 442.02; Wyandotte County; Kansas,2671,1911,752,Kansas City city,Kansas,99305,0.7823353358031364,0.16012868364790073,20209,2671,1911,752,0.013718,0.007719528038,0.00363067118,0.7568858016547448,0.6556043849120706,0.8123419265261408,-0.32120327506969437,-0.5253101153893587,-0.23100872593927413,-11.769137894701606,-19.247771319135875,-8.464339443203784,-440.62665274060674,-720.6204162911223,-316.8977702434962,0.7360941974842382,0.628501089089966,0.7956329407187113,-0.3585217807961497,-0.591087139479652,-0.25686098302651955,-13.136516978316385,-21.65789265632896,-9.41158625593647,-491.82017889615815,-810.8533379381865,-440.62665274060674,-1.3673790836147788,-2.410121337193086,-0.9472468127326864,-51.19352615555144,-90.232921647064245,-35.46412627228327,0.8409736540813775,0.7928517066276832,0.8914774150239032,-0.1890978928374779,-0.2612699091654878,-0.12173340922292122,-1.3120013874421044,-1.8127461822993651,-0.8446122767523289,-68.65522697237594,-94.85851294083544,-44.19739805088063,0.8265338216396195,0.7746600541942424,0.881295149010508,-0.20987184531211375,-0.2908888157917777,-0.13469363938150608,-1.4561354867723575,-2.018248454191994,-0.9345331092612688,-76.19756602681096,-105.61216400795364,-48.902831463174714,-0.14413409933025312,-0.2055022718926287,-0.08992083250894001,-7.542339054435014,-10.753651067118197,-4.705433412294087,0.7928517066276832,0.74702231080501,0.8914774150239032,-0.2612699091654878,-0.3386481039935405,-0.12173340922292122,-1.5166940527450996,-1.965881057412844,-0.7066727981745664,-201.6880389288696,-261.42035337936755,-93.97244656576682,0.7746600541942424,-0.2908888157917777,-1.6886343258228242,0.7255493043791978,-0.3782660860734069,-2.195866814265675,0.881295149010508,-0.13469363938150608,-0.7819080369608394,-224.5524369445245,-292.0035657268185,-103.97713257457973,-0.17194027307772464,-0.2299857568528314,-0.07523523878627303,-22.86439801565487,-30.58321234745098,-10.004686008812902,0.4694
20209044602,20209044602,Census Tract 446.02; Wyandotte County; Kansas,0,0,0,Kansas City city,Kansas,235768,0.8241321521497923,0.20750313807139337,20209,0,0,0,0.013718,0.007719528038,0.00363067118,0.7440811425937045,0.6388665472915184,0.8020655713363257,-0.34393944794007036,-0.5652721280203367,-0.24678085650016704,-0,-0,-0,NA,NA,NA,0.7224076362868549,0.6108733271437924,0.7845684903523161,-0.38426000746608696,-0.6370005949934229,-0.2745859823543803,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8320987996994674,0.7816582485879041,0.8852263392784205,-0.20178036593872525,-0.2793314748568683,-0.1296545929882018,-0,-0,-0,NA,NA,NA,0.816944183643671,0.7626382908870244,0.8744998922967406,-0.2240738351791399,-0.31123759710111104,-0.14351071830741163,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.7816582485879041,0.7337946701340198,0.8852263392784205,-0.2793314748568683,-0.36277904528437177,-0.1296545929882018,-0,-0,-0,NA,NA,NA,0.7626382908870244,-0.31123759710111104,-0,0.7114297271509714,-0.40562020651660446,-0,0.8744998922967406,-0.14351071830741163,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
20209044601,20209044601,Census Tract 446.01; Wyandotte County; Kansas,1927,1416,629,Kansas City city,Kansas,438938,0.8348355614494304,0.1735736242790686,20209,1927,1416,629,0.013718,0.007719528038,0.00363067118,0.7408370876153413,0.634649456001761,0.799454956139605,-0.3498244306570431,-0.5756729806402374,-0.2508522116477751,-9.247463997104642,-15.21767691461069,-6.631174362093312,-479.88915397533174,-789.7081948422776,-344.11906393841787,0.7189438737221856,0.6064392519123026,0.7817599169349757,-0.390929162276192,-0.6489697803146329,-0.2791650970296253,-10.334050560097952,-17.15524746912827,-7.3796137656279726,-536.2766248104803,-890.2567446356135,-479.88915397533174,-1.0865865629933111,-1.9375705545175792,-0.7484394035346611,-56.38747083514848,-100.54854979333572,-38.83961616682206,0.8298412123258784,0.7788173115879895,0.8836326136731424,-0.20504981573185632,-0.28399816634921016,-0.1316920454566904,-1.0541673343218174,-1.4600432041554832,-0.6770328079299958,-74.44684564419615,-103.11039577369232,-47.813051407485574,0.8145063965389233,0.7595898557124469,0.8727681927195415,-0.22773744227091824,-0.3164999406976858,-0.1457796106019913,-1.1708051118560705,-1.6271358138385204,-0.7494574084754895,-82.68397682599367,-114.91072131627968,-52.927783084427226,-0.11663777753425286,-0.1670926096830372,-0.07242460054549371,-8.237131181797519,-11.800325542587371,-5.114731676941646,0.7788173115879895,0.7304451473236925,0.8836326136731424,-0.28399816634921016,-0.3690281928272649,-0.1316920454566904,-1.3789767071523158,-1.7918470697644588,-0.6394416750519455,-219.2331807873316,-284.8723481342542,-101.6600437284492,0.7595898557124469,-0.3164999406976858,-1.536791774565666,0.7078583656516251,-0.41271198946619986,-2.003957376036644,0.8727681927195415,-0.1457796106019913,-0.7078450187973894,-244.32301662411223,-318.594177430309,-112.5349791410794,-0.15781506741335027,-0.21211030627218497,-0.06840334374544388,-25.089835836780644,-33.72182929605484,-10.874935412630188,0.5894
20209040100,20209040100,Census Tract 401; Wyandotte County; Kansas,1682,1415,679,Kansas City city,Kansas,84580,0.7435605954844835,0.17411119822317808,20209,1682,1415,679,0.013718,0.007719528038,0.00363067118,0.7689615805303405,0.671523869826665,0.821992952907083,-0.30045508815969196,-0.4891503413841743,-0.2165554418238896,-6.932603356748168,-11.286496492387828,-4.996730100681278,-412.16428993746536,-671.0164383108101,-297.07075509401176,0.7490229177578204,0.6453088185694638,0.8060368622052929,-0.33507263435072543,-0.5496456444169231,-0.2406380488158193,-7.731357401475108,-12.682345514087292,-5.5524043716483975,-459.6526398023251,-754.003895011135,-412.16428993746536,-0.7987540447269401,-1.3958490216994637,-0.5556742709671196,-47.4883498648597,-82.98745670032484,-33.03652027152911,0.8492914368109883,0.8033791101611185,0.8973159766413645,-0.1774521167373459,-0.24474234810443224,-0.1144346317592379,-0.9116424547866124,-1.25733927055043,-0.5878964451238815,-64.42702860682775,-88.85789897882897,-41.54745195221778,0.8355307151882351,0.7859819783649954,0.8876462863219935,-0.19684409181140872,-0.2722938025630133,-0.12657487042901933,-1.0112667820965322,-1.3988821049632716,-0.6502657038631078,-71.46761710929556,-98.86092614581426,-45.95517341788747,-0.09962432730991966,-0.14154283441284154,-0.06236925873922627,-7.040588502467821,-10.00302716698527,-4.4077214656697015,0.8033791101611185,0.7595066567501135,0.8973159766413645,-0.24474234810443224,-0.31664415461339607,-0.1144346317592379,-1.282831589010844,-1.6597091887030972,-0.5998159355524931,-188.92954182781207,-244.4343429606918,-88.33813483836423,0.7859819783649954,-0.2722938025630133,-1.427244177908537,0.738898428817333,-0.35336598509294603,-1.8521888494987304,0.8876462863219935,-0.12657487042901933,-0.6634497193432786,-210.19796434588173,-272.7818629600487,-97.70982611830318,-0.14441258889769304,-0.1924796607956334,-0.06363378379078544,-21.268422518069663,-28.347519999356905,-9.371691279938943,0.8835
20091052306,20091052306,Census Tract 523.06; Johnson County; Kansas,2201,1784,835,Kansas City city,Kansas,191170,0.7746198485202871,0.1868716323390437,20091,2201,1784,835,0.010054,0.007719528038,0.00363067118,0.7592734592595063,0.6587417158046339,0.8142532370019184,-0.3170485387112914,-0.5180456558433209,-0.2281191582142202,-7.015920824055516,-11.463756683491097,-5.04801554672538,-318.7606008203324,-520.8431023848748,-229.35100166857703,0.7386488756717489,0.6318102733388183,0.7976923793943979,-0.35382322093236895,-0.5827536243047666,-0.25361608789492585,-7.829702397822136,-12.895669870211032,-5.612233381077981,-355.7338663254037,-585.9004938760123,-318.7606008203324,-0.8137815737666205,-1.431913186719937,-0.5642178343526014,-36.97326550507135,-65.05739149113752,-25.634613100981433,0.8426222280326269,0.7949354218565781,0.8926361500218231,-0.18677144600709417,-0.25796382008552593,-0.12027728204325148,-1.2097405799765508,-1.6708619438079275,-0.7790500745573257,-67.81057062648827,-93.6581807067224,-43.66872615231646,0.828316290281276,0.7768998440217111,0.882555281058446,-0.20726830044646888,-0.28716720397752354,-0.13307349858096462,-1.342501112206099,-1.8600156893191189,-0.8619326711575076,-75.25230449585757,-104.2609691322376,-48.31461161196791,-0.1327605322295482,-0.18915374551119113,-0.08288259660018193,-7.441733869369294,-10.6027884255152,-4.645885459651454,0.7949354218565781,0.7494900122476756,0.8926361500218231,-0.25796382008552593,-0.33424059514957366,-0.12027728204325148,-1.6627847165197371,-2.154450004155275,-0.7752840156412069,-199.1358941939805,-258.0179645694941,-92.84838510673136,0.7768998440217111,-0.28716720397752354,-1.851024061053296,0.7281861840536156,-0.37327516217524265,-2.4060592470511537,0.882555281058446,-0.13307349858096462,-0.8577659438477755,-221.67952826985575,-288.1508080300783,-102.72646034105097,-0.18823934453355884,-0.25160924289587827,-0.08248192820656863,-22.54363407587531,-30.132843460584223,-9.878075234319596,0.0566
20091050301,20091050301,Census Tract 503.01; Johnson County; Kansas,2882,1194,441,Kansas City city,Kansas,85557,0.6481386340939218,0.2321150755427563,20091,2882,1194,441,0.010054,0.007719528038,0.00363067118,0.7995060950393901,0.7123663290574315,0.8462345737589211,-0.2507722032447195,-0.40377213128974165,-0.18170544079528975,-7.266282073959385,-11.699551073018714,-5.26502925806034,-252.12637314224096,-405.9525007987063,-182.68665017558433,0.7818149248082324,0.6886106293248901,0.832223243824166,-0.27907509599575003,-0.45219948315406366,-0.20160066114577577,-8.086376165637143,-13.102764005664415,-5.841505761914052,-280.5821015141271,-454.6413603630956,-252.12637314224096,-0.8200940916777579,-1.403212932645701,-0.5764765038537112,-28.455728371886117,-48.68885956438935,-20.002654540378597,0.8701129601125193,0.8298854476098249,0.9118476348183544,-0.14927606626004547,-0.2049855831068331,-0.0966744462732592,-0.6471149400911362,-0.8886168871883596,-0.419085792356576,-54.19723116341174,-74.42352489014738,-35.09931259267806,0.8580907119430502,0.8145541563018063,0.9034715962176648,-0.16537795606202535,-0.22766545632784527,-0.1068416585385155,-0.7169169767847517,-0.9869346226994412,-0.4631608749921518,-60.043297888170166,-82.65784109710563,-38.790693047918914,-0.06980203669361551,-0.0983177355110817,-0.0440750826355758,-5.846066724758417,-8.234316206958265,-3.6913804552408545,0.8298854476098249,0.7911255220281616,0.9118476348183544,-0.2049855831068331,-0.2640219183377618,-0.0966744462732592,-0.697834852674929,-0.8988129491534101,-0.3291099644669661,-158.2391956178977,-203.81246012548985,-74.6281098564549,0.8145541563018063,-0.22766545632784527,-0.7750442141724279,0.772805020472308,-0.29398745286209366,-1.0008249738684083,0.9034715962176648,-0.1068416585385155,-0.3637223258130912,-175.7469873406866,-226.94443851891353,-82.47671787144924,-0.07720936149749891,-0.10201202471499836,-0.03461236134612505,-17.50779172278887,-23.13197839342367,-7.848608014994344,0.2752
20103071202,20103071202,Census Tract 712.02; Leavenworth County; Kansas,2503,2242,738,Kansas City city,Kansas,922959,0.8393239655223227,0.11662801065477976,20103,2503,2242,738,0.010782,0.007719528038,0.00363067118,0.7394809271646254,0.6328893412622272,0.7983627422098181,-0.35229992183067765,-0.580055050390976,-0.25256346160651566,-9.50763988621745,-15.654146343948703,-6.816017525332754,-379.8497757178366,-625.4153553315504,-272.3139243041452,0.7174963147763923,0.6045894433771978,0.7805851543225067,-0.39373538150039133,-0.6540149864576931,-0.2810902109301963,-10.62587297299306,-17.650128728719075,-7.585878779586189,-424.5254883337219,-705.1589583986845,-379.8497757178366,-1.118233086775609,-1.99598238477037,-0.7698612542534358,-44.675712615885296,-79.74360306713423,-30.75754112079248,0.8288963317242692,0.7776290583602221,0.8829651495394657,-0.20642348352513648,-0.2859601750334395,-0.1325475309207583,-1.6802798868072355,-2.3277057548447715,-1.0789322341078975,-74.94557925099178,-103.82273661216644,-48.1236500494156,0.8134862926952405,0.7583151436351325,0.8720430368175002,-0.2292770129989563,-0.31871294987767707,-0.14673239482477338,-1.866306811949887,-2.594312188706241,-1.1943965267745418,-83.24294433317962,-115.71419218136668,-53.27370770626859,-0.1860269251426512,-0.2666064338614693,-0.11546429266664404,-8.29736508218783,-11.891455569200238,-5.15005765685299,0.7776290583602221,0.7290451011350525,0.8829651495394657,-0.2859601750334395,-0.371657251990442,-0.1325475309207583,-1.6291184606244535,-2.117335710022491,-0.7551248334071237,-220.74775889220237,-286.9018577266248,-102.32043813104656,0.7583151436351325,-0.31871294987767707,-1.8157114018589595,0.7063660793136599,-0.4156965195322647,-2.368227932117309,0.8720430368175002,-0.14673239482477338,-0.8359361689183504,-246.03135526544165,-320.8980937828332,-113.2704835932724,-0.186592941234506,-0.250892222094818,-0.08081133551122677,-25.28359637323929,-33.9962360562084,-10.95004546222585,0.2936
20103071205,20103071205,Census Tract 712.05; Leavenworth County; Kansas,2627,2158,614,Kansas City city,Kansas,1196869,0.8527222837614095,0.10381231824064924,20103,2627,2158,614,0.010782,0.007719528038,0.00363067118,0.7354474059157469,0.6276642106367322,0.7951112458786569,-0.3597165371123226,-0.593208570846429,-0.25768564484951517,-10.18872414816208,-16.802225828145502,-7.298769118010151,-387.84637031450626,-639.5974810866198,-277.8366622767473,0.7131925247192075,0.5991010800246279,0.777088864511072,-0.4021459358308784,-0.6691674132166343,-0.28685411111788234,-11.39050776029765,-18.9537079305157,-8.124945915493791,-433.59374801285304,-721.4963049301751,-387.84637031450626,-1.2017836121355714,-2.151482102370199,-0.8261767974836403,-45.74737769834684,-81.89882384355535,-31.449440330553493,0.8260821665535176,0.7740927804519063,0.880975702173793,-0.21053333492488016,-0.2918348100549545,-0.13510508579580183,-1.6495262383055855,-2.286522353376188,-1.0585467808611888,-76.43773115410498,-105.95562341872974,-49.052214127024506,0.8104487773119949,0.7545227149141782,0.8698819583669252,-0.23388427250971636,-0.325341146440824,-0.14958126258573315,-1.8324805635622812,-2.5490441105017543,-1.1719674581798765,-84.91568876562934,-118.12067240508593,-54.30803791380336,-0.18295432525669564,-0.26252175712556625,-0.11342067731868766,-8.477957611524358,-12.165048986356174,-5.255823786778854,0.7740927804519063,0.7248817694049813,0.880975702173793,-0.2918348100549545,-0.3795353148705193,-0.13510508579580183,-1.3832357771917458,-1.7989177717962368,-0.6403697636965318,-225.28269986836253,-292.9833504554132,-104.29474978770874,0.7545227149141782,-0.325341146440824,-1.5420487825451128,0.7019301470602171,-0.42464318449370175,-2.0127196108706684,0.8698819583669252,-0.14958126258573315,-0.7089838048008645,-251.14801018650047,-327.8044968844737,-115.46967504900074,-0.15881300535336695,-0.2138018390744316,-0.06861404110433278,-25.865310318137944,-34.82114642906052,-11.174925261291984,0.0011
20209044101,20209044101,Census Tract 441.01; Wyandotte County; Kansas,871,618,179,Kansas City city,Kansas,73635,0.663631271611141,0.24854129141661285,20209,871,618,179,0.013718,0.007719528038,0.00363067118,0.7944656514835055,0.705570118119094,0.8422506554617235,-0.25870765857869416,-0.41729358191329874,-0.18729500952634817,-3.0911368961931807,-4.985981453674056,-2.237871571334409,-354.8951660382527,-572.4433356686632,-256.9312940682444,0.7763948355554506,0.6813875553547991,0.8279145086786971,-0.288004445939645,-0.46759357746018576,-0.2078541800118242,-3.441185985767444,-5.58698481386658,-2.4835203116613203,-395.08449894000506,-641.4448695598828,-354.8951660382527,-0.3500490895742634,-0.6010033601925233,-0.24564874032691145,-40.1893329017524,-69.00153389121967,-28.203070071976057,0.8666980072722651,0.825523177568854,0.909472382750845,-0.15380442969665134,-0.21135302699189631,-0.09953861048022124,-0.34509942573818836,-0.4742243665334384,-0.22334023397929129,-55.841331025596816,-76.73533439052402,-36.13919643677852,0.8543868940429944,0.8098455464358454,0.900883156796456,-0.17042993867562542,-0.23480335775263575,-0.11002186294169793,-0.3824029911333141,-0.5268411584871097,-0.2468620818965416,-61.877506655876054,-85.24937839597243,-39.94532069523327,-0.03730356539512569,-0.05261679195367125,-0.02352184791725034,-6.036175630279239,-8.514044005448422,-3.806124258454748,0.825523177568854,0.7859038102647684,0.909472382750845,-0.21135302699189631,-0.27242034831604045,-0.09953861048022124,-0.2920466655826405,-0.37642921653358463,-0.13754200590934748,-163.15456177801144,-210.29565169474003,-76.83910944656283,0.8098455464358454,-0.23480335775263575,-0.32445022754225494,0.7671960069561845,-0.303447868514664,-0.4193029049035812,0.900883156796456,-0.11002186294169793,-0.15202771718308605,-181.25711035880164,-234.2474329070286,-84.93168557714303,-0.03240356195961447,-0.04287368836999655,-0.01448571127373854,-18.10254858079021,-23.951781212288576,-8.092576130580191,0.8349
20209980500,20209980500,Census Tract 9805; Wyandotte County; Kansas,0,0,0,Kansas City city,Kansas,72828,0.3679347404423012,0.24612080053603605,20209,0,0,0,0.013718,0.007719528038,0.00363067118,0.8963930367866004,0.8472277736581417,0.9216305888959972,-0.11558207054442428,-0.1803201347876282,-0.0850334310169543,-0,-0,-0,NA,NA,NA,0.8866420445475617,0.8332977376013407,0.9141396965282432,-0.12785086850949298,-0.20005126004363588,-0.09392470734816612,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9342520664269756,0.912883579383358,0.9558938641624272,-0.07037494048525438,-0.09542993497099396,-0.046141247989095,-0,-0,-0,NA,NA,NA,0.9279198683929534,0.9046007317905894,0.9515916910688202,-0.07767926311555418,-0.10546008294794862,-0.05087088231803277,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.912883579383358,0.8917877444966436,0.9558938641624272,-0.09542993497099396,-0.12134306192381604,-0.046141247989095,-0,-0,-0,NA,NA,NA,0.9046007317905894,-0.10546008294794862,-0,0.8816326183343955,-0.13425930393685678,-0,0.9515916910688202,-0.05087088231803277,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
20209044400,20209044400,Census Tract 444; Wyandotte County; Kansas,1757,1159,298,Kansas City city,Kansas,87928,0.7920224215608582,0.15071866707037135,20209,1757,1159,298,0.013718,0.007719528038,0.00363067118,0.7538986360121599,0.6516864959275028,0.8099485553680403,-0.3264382666741828,-0.5344801622393069,-0.23464631595719107,-7.867986809909423,-12.882322006857112,-5.655568931162412,-447.808014223644,-733.1998865598812,-321.8878162300747,0.7328992095978037,0.6243708140184714,0.7930547645685023,-0.3644440966838732,-0.6016123392507197,-0.2609469669400394,-8.784023315869568,-14.50037704871129,-6.289481055293439,-499.9444118309373,-825.2918069841372,-447.808014223644,-0.916036505960145,-1.618055041854177,-0.6339121241310268,-52.13639760729339,-92.09192042425596,-36.0792330182713,0.8389083734745595,0.7902432555447866,0.8900247090477886,-0.1920252933681389,-0.26543313464992374,-0.1235643121300202,-0.8080324295183237,-1.116928800908833,-0.5199521874483799,-69.71806984627469,-96.37004321905376,-44.86213869269887,0.8243012951475157,0.7718570544297845,0.8797155529612943,-0.2131486458735231,-0.29557667998352094,-0.13673106793872716,-0.8969183962840414,-1.2437712691221563,-0.5753572098721043,-77.38726456290262,-107.3141733496252,-49.64255477757587,-0.0888859667657177,-0.12684246821332334,-0.05540502242372436,-7.669194716627929,-10.944130130571471,-4.780416084876994,0.7902432555447866,0.7439355197313859,0.8900247090477886,-0.26543313464992374,-0.34420251954238146,-0.1235643121300202,-0.610607520493006,-0.7918101381065816,-0.28424973525119457,-204.90185251443157,-265.70810003576565,-95.38581719838744,0.7718570544297845,-0.29557667998352094,-0.6799503156164994,0.7222521185140156,-0.38455807102017464,-0.8846448298208711,0.8797155529612943,-0.13673106793872716,-0.31453879516036876,-228.17124685117432,-296.8606811479433,-105.54993126186872,-0.0693427951234934,-0.09283469171428949,-0.03028905990917418,-23.26939433674275,-31.15258111217768,-10.164114063481271,0.8447
