geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48453002310,48453002310,Census Tract 23.10; Travis County; Texas,1817,1259,463,Austin city,Texas,170463,0.6975633366965098,0.2129782865571384,48453,1817,1259,463,0.006446,0.006897320142,0.003436016044,0.7835367819768495,0.6909106789335725,0.8335904565067523,-0.27626427118969143,-0.4473650943469421,-0.1996298568371382,-3.2357126771252607,-5.2397108784574264,-2.3381411418818745,-178.0799492088751,-288.3715398160389,-128.6814057172193,0.7646546386643273,0.6658311295966719,0.81855526693366365,-0.30777994330455644,-0.5018823175265947,-0.2216646088492407,-3.604836267921307,-5.878237421916773,-2.5962205747228873,-198.39495145411703,-323.51334187764303,-178.0799492088751,-0.3691235907960464,-0.6385265434593466,-0.25807943284101276,-20.31500224524196,-35.1418020616041,-14.203601147001253,0.8592653086243724,0.8160488501191825,0.9042916852508528,-0.163784910158813,-0.22541683608028093,-0.1058378798679293,-0.708524382050112,-0.9751406544876904,-0.4578487624910394,-56.276757907078,-77.45358653595633,-36.36606532891496,0.8463305269672163,0.7996275945452938,0.8952398203042305,-0.1815714642640277,-0.25058215451987687,-0.11701912417185448,-0.7854680226088088,-1.0840044178174135,-0.5062182014296341,-62.38824643437719,-86.1004303270384,-40.20795881093202,-0.07694364055869674,-0.10886376332972324,-0.04836943893859474,-6.111488527299184,-8.64684379108207,-3.841893482017057,0.8160488501191825,0.7745872791313659,0.9042916852508528,-0.22541683608028093,-0.2910100991090576,-0.1058378798679293,-0.7198594748190469,-0.929328885785078,-0.3379889538976356,-155.4772083842434,-200.7189818110319,-72.9997740599645,0.7996275945452938,-0.25058215451987687,-0.8002238931588105,0.7550529286711035,-0.3244104645220096,-1.035991590856357,0.8952398203042305,-0.11701912417185448,-0.37369580167532546,-172.8345341595703,-223.75628312232337,-80.7118362149731,-0.0803644183397636,-0.10666270507127916,-0.03570684777768984,-17.35732577532691,-23.0373013112914,-7.712062155008605,0.897
48453002111,48453002111,Census Tract 21.11; Travis County; Texas,4074,2489,641,Austin city,Texas,23257,0.6772437481805583,0.23611957380957477,48453,4074,2489,641,0.006446,0.006897320142,0.003436016044,0.7900631411166837,0.6996522174436308,0.8387657013334335,-0.2657216214220413,-0.4292815416976327,-0.19222805416368735,-6.978116563050713,-11.2733642836477,-5.0481016993048105,-171.28415716864785,-276.71488177829406,-123.91020371391288,0.7716635404615418,0.6751036194555734,0.8241470897327567,-0.2959015782991214,-0.4812540937144347,-0.213375637016769,-7.77067253131954,-12.638215680051143,-5.603458457199919,-190.7381573716136,-310.2163888083246,-171.28415716864785,-0.792555968268827,-1.364851396403445,-0.5553567578951082,-19.45400020296581,-33.50150703003056,-13.63173190709642,0.8637085508769179,0.8217092343186861,0.9073904943913904,-0.15779796203789606,-0.21697549234571067,-0.10206135746520602,-1.3495266635597845,-1.8556273381352513,-0.8728536252282161,-54.21963292727137,-74.5531272854661,-35.068446172286706,0.8511457621488587,0.8057308351741332,0.8986149673308065,-0.17488689302210006,-0.24110925925266544,-0.11282366347662973,-1.4956753698997167,-2.0620251997581445,-0.9648954915250572,-60.091417030924745,-82.84552831491139,-38.76639178485565,-0.1461487063399323,-0.2063978616228932,-0.09204186629684108,-5.871784103653366,-8.292401029445287,-3.6979456125689465,0.8217092343186861,0.781344249454068,0.9073904943913904,-0.21697549234571067,-0.2798456003211244,-0.10206135746520602,-0.959288186986596,-1.2372483899725275,-0.4512318580579262,-149.6549433676437,-193.0184695744973,-70.39498565646274,0.8057308351741332,-0.24110925925266544,-1.0659879679205762,0.7623013031457901,-0.3118172510965129,-1.378600883637683,0.8986149673308065,-0.11282366347662973,-0.4988139739452079,-166.30077502661095,-215.07034066110495,-77.8180926591588,-0.10669978093398004,-0.14135249366515557,-0.04758211588728167,-16.645831658967243,-22.051871086607733,-7.423107002696049,0.7342
48453980000,48453980000,Census Tract 9800; Travis County; Texas,0,0,0,Austin city,Texas,0,NA,NA,48453,0,0,0,0.006446,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999
48453044900,48453044900,Census Tract 449; Travis County; Texas,6582,4537,1717,Austin city,Texas,60561,0.6760863742761483,0.19632715579317195,48453,6582,4537,1717,0.006446,0.006897320142,0.003436016044,0.7904365050002694,0.7001534386776082,0.8390614409468434,-0.2651237558918906,-0.42825835703773335,-0.1918078357546077,-11.248557242013613,-18.16996227782014,-8.137940761642792,-170.89877304791267,-276.05533694652297,-123.63933092742012,0.7720646855053219,0.6756356369585956,0.8244667391432199,-0.2952282610173949,-0.4800877060031132,-0.21290520590217268,-12.525818300750318,-20.36895571276192,-9.033050952589258,-190.3041370518128,-309.46453528960683,-170.89877304791267,-1.2772610587367057,-2.19899343494178,-0.8951101909464665,-19.405364003900115,-33.409198343083865,-13.599364797120428,0.8639623219124632,0.8220328207671742,0.9075673173078688,-0.15745788286971166,-0.21649643996785348,-0.1018466409371325,-2.4546431821121093,-3.375007339317265,-1.5877081429083624,-54.1027811794602,-74.38852411984273,-34.99466922874945,0.8514208540713881,0.806079865672576,0.8988075933228629,-0.17450729004125864,-0.2405718621511793,-0.11258517109655478,-2.7204298820852064,-3.750324026178035,-1.75511328872467,-59.96098483767261,-82.66087780864083,-38.68444542042472,-0.2657866999730971,-0.3753166868607698,-0.1674051458163075,-5.858203658212412,-8.2723536887981,-3.689776191675281,0.8220328207671742,0.7817308859829837,0.9075673173078688,-0.21649643996785348,-0.27921260107633444,-0.1018466409371325,-2.563902104657715,-3.306630703270989,-1.206139080577056,-149.32452560615695,-192.58186973040125,-70.24688879307257,0.806079865672576,-0.2405718621511793,-2.8490200752604538,0.7627162481630505,-0.31110357542327316,-3.6843059031950265,0.8988075933228629,-0.11258517109655478,-1.3333122575621432,-165.93011504137763,-214.5780957015158,-77.65359682947835,-0.2851179706027387,-0.3776751999240373,-0.12717317698508723,-16.605589435220658,-21.996225971114576,-7.40670803640578,0.9593
48453002214,48453002214,Census Tract 22.14; Travis County; Texas,2656,1718,336,Austin city,Texas,201342,0.7009587697586055,0.2159513767923545,48453,2656,1718,336,0.006446,0.006897320142,0.003436016044,0.7824514869014021,0.6894606422441136,0.8327287845733264,-0.2780345065993996,-0.4504091150803288,-0.20087118222096764,-4.760110900857522,-7.711263485825515,-3.4390303414239254,-179.22104295397298,-290.33371558077994,-129.48156405963573,0.7634896643090474,0.6642941494339016,0.8176245717809573,-0.30977542558482796,-0.5053572289507295,-0.2230552193677239,-5.303533716657391,-8.652006845400365,-3.8188338353817888,-199.6812393319801,-325.75326978164026,-179.22104295397298,-0.5434228157998691,-0.9407433595748502,-0.37980349395786384,-20.46019637800712,-35.419554200860325,-14.29983034479909,0.8585250684194794,0.8151068010857141,0.9037749026152906,-0.16478835247172455,-0.22683309557472717,-0.10647020304088872,-0.9727580966404226,-1.3390129035011005,-0.6285016538213488,-56.62154229571727,-77.94021557049479,-36.58333258564312,0.8455285546631084,0.7986122516546827,0.8946770657224092,-0.1826921686854669,-0.2521721247427051,-0.11772173258129456,-1.0784456766268071,-1.488591107387736,-0.6949202829043521,-62.77332227164185,-86.64674664655041,-40.44937618768057,-0.10568757998638456,-0.14957820388663556,-0.06641862908300333,-6.151779975924596,-8.70653107605562,-3.866043602037447,0.8151068010857141,0.7734638911831456,0.9037749026152906,-0.22683309557472717,-0.2928851771869124,-0.10647020304088872,-0.525685600937205,-0.678761271519922,-0.24674464952146843,-156.4540478979777,-202.01228319045296,-73.43590759567513,0.7986122516546827,-0.2521721247427051,-0.5844087900802356,0.7538484531620463,-0.3265265661890816,-0.7567251759896804,0.8946770657224092,-0.11772173258129456,-0.2728200643674578,-173.93118752387966,-225.21582618740487,-81.19644772841006,-0.05872318914303065,-0.07796390446975832,-0.02607541484598938,-17.47713962590198,-23.20354299695188,-7.760540132734935,0.743
48453043800,48453043800,Census Tract 438; Travis County; Texas,3270,1860,895,Austin city,Texas,0,NA,NA,48453,3270,1860,895,0.006446,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5445
48453002217,48453002217,Census Tract 22.17; Travis County; Texas,4496,2764,850,Austin city,Texas,430146,0.7413985174898533,0.16854308561527728,48453,4496,2764,850,0.006446,0.006897320142,0.003436016044,0.7696405681997278,0.6724228319374032,0.8225344561485946,-0.2993078084996321,-0.4871594962336013,-0.2157545407670381,-8.674304248614474,-14.118474586797184,-6.252828948950337,-192.9338133588629,-314.02301127217936,-139.07537697843276,0.749750470036448,0.64625913726859,0.8066209724954915,-0.3337770897981384,-0.5473669033547339,-0.23973964736651995,-9.673265935291246,-15.863358457374668,-6.947946504092946,-215.15271208388003,-352.83270590246144,-192.9338133588629,-0.998961686676772,-1.7448838705774836,-0.695117555142609,-22.21889872501717,-38.80969463028211,-15.460799714026,0.8497576500794792,0.8039702150994541,0.8976426578297486,-0.1768061163161854,-0.24382717321971473,-0.11402905296159065,-1.67915391506705,-2.315662834759839,-1.0829508316863297,-60.75086523397432,-83.77940791461067,-39.18056554581511,0.8360352543800005,0.786618136814046,0.8880017696657635,-0.1961218079751851,-0.2712648656312342,-0.126123881911172,-1.862597904150748,-2.576242669853422,-1.1978172164353549,-67.38776787810232,-93.20704304824248,-43.33636817783483,-0.18344398908369808,-0.26057983509358307,-0.114866384749025,-6.636902644128006,-9.427635133631805,-4.155802632019718,0.8039702150994541,0.7602088925795236,0.8976426578297486,-0.24382717321971473,-0.3154279169332295,-0.11402905296159065,-1.429490962062972,-1.8492662260907669,-0.6685206512003893,-168.17540730152612,-217.56073248126668,-78.64948837651639,0.786618136814046,-0.2712648656312342,-1.59035052830495,0.7396499632775307,-0.35199087358675496,-2.0636246808615857,0.8880017696657635,-0.126123881911172,-0.7394292724291827,-187.1000621535235,-242.77937421901007,-86.9916791093156,-0.16085956624197784,-0.21435845477081883,-0.07090862122879338,-18.924654851997392,-25.218641737743393,-8.34219073279922,0.6383
48453002453,48453002453,Census Tract 24.53; Travis County; Texas,3722,2757,530,Austin city,Texas,698429,0.7712668695400344,0.16860210567427458,48453,3722,2757,530,0.006446,0.006897320142,0.003436016044,0.760313428573549,0.660109805682577,0.8150852511535903,-0.31524705788260965,-0.5148994779224108,-0.2268655316541427,-7.563411195684267,-12.353474453108214,-5.442960557832572,-203.2082535111302,-331.90420346878597,-146.23752170426042,0.7397618438857897,0.6332537969728878,0.7985890264543194,-0.35178640026531016,-0.5791456834214832,-0.2522085414070007,-8.440063536602125,-13.894870186396428,-6.050990351939259,-226.76151361101893,-373.31730753348813,-203.2082535111302,-0.8766523409178584,-1.5413957332882138,-0.6080297941066863,-23.553260099888725,-41.413104064702146,-16.33610408669227,0.8433396685791089,0.7958426643047426,0.8931401798191576,-0.1857618433683292,-0.25652977008164246,-0.11964507094785422,-1.7597398187048705,-2.4301311986917744,-1.1334092709299863,-63.82806741765942,-88.14404057641546,-41.110238336234545,0.8290921092204343,0.7778752243789789,0.8831034678955766,-0.20613860496183503,-0.2855532206959743,-0.13237014274554515,-1.9527708422033256,-2.705073139384002,-1.253955100645266,-70.82955539366432,-98.11654477272404,-45.48259342202633,-0.1930310234984551,-0.27494194069222777,-0.12054582971527972,-7.001487976004902,-9.972504196308588,-4.372355085791792,0.7958426643047426,0.7505649598188949,0.8931401798191576,-0.25652977008164246,-0.33232971632634123,-0.11964507094785422,-0.937765013609573,-1.2148577564874945,-0.43737208960201657,-176.93679502067414,-229.21844462028196,-82.52303577396539,0.7778752243789789,-0.2855532206959743,-1.0438625497812366,0.7293350984794644,-0.3711118552841134,-1.3566289554246354,0.8831034678955766,-0.13237014274554515,-0.48388960343187976,-196.95519807193145,-255.96772743861044,-91.29992517582636,-0.10609753617166362,-0.14177119893714107,-0.04651751382986319,-20.018403051257287,-26.749282818328503,-8.776889401860979,0.6498
48453002216,48453002216,Census Tract 22.16; Travis County; Texas,7551,4456,1478,Austin city,Texas,972770,0.7560915701776322,0.19048586459653172,48453,7551,4456,1478,0.006446,0.006897320142,0.003436016044,0.7650380829002034,0.6663372815979816,0.8188615208388562,-0.30712447177671626,-0.5007414827545635,-0.2212077067384755,-14.948898529644056,-24.372963743259007,-10.767007731031049,-197.9724345072713,-322.77795978359165,-142.59048776362133,0.7448200515602134,0.6398284159904825,0.8026597953127135,-0.3426061743440552,-0.5629190186121323,-0.24585784144128392,-16.67592590805426,-27.399377330496204,-11.966822126421327,-220.84393998217797,-362.8575993973805,-197.9724345072713,-1.7270273784102042,-3.0264135872371973,-1.1998143953902805,-22.87150547490669,-40.07963961378887,-15.88947682943028,0.8465943901819222,0.7999617320828218,0.8954249373509844,-0.1812031967104258,-0.25005979648094934,-0.1167881955112724,-2.774381758035671,-3.828637410208236,-1.7881309218742656,-62.26170911211111,-85.92094726679166,-40.12861135265408,0.8326124968303159,0.7823050491375907,0.8855887761845129,-0.2010389032195816,-0.27827373874474565,-0.129192269473444,-3.078084028722957,-4.260617905916812,-1.9780483027523157,-69.07728969306456,-95.61530309508106,-44.3906710671525,-0.30370227068728584,-0.4319804957085754,-0.18991738087804988,-6.815580580953452,-9.694355828289392,-4.2620597144984265,0.7999617320828218,0.7554493933817179,0.8954249373509844,-0.25005979648094934,-0.32371540537423416,-0.1167881955112724,-2.5491693720973143,-3.3000322653583054,-1.1905667972601497,-172.47424709724723,-223.27687857634,-80.5525573247733,0.7823050491375907,-0.27827373874474565,-2.8367890474595265,0.7345576981252034,-0.3613634470815288,-3.6838254067999334,0.8855887761845129,-0.129192269473444,-1.3170168939113582,-191.93430632337797,-249.24393821379792,-89.1080442429877,-0.2876196753622122,-0.383793141441628,-0.12645009665120877,-19.46005922613073,-25.967059637457915,-8.555486918214395,0.3612
48453002112,48453002112,Census Tract 21.12; Travis County; Texas,3731,2187,790,Austin city,Texas,4705,0.6328830282679906,0.19570499638191544,48453,3731,2187,790,0.006446,0.006897320142,0.003436016044,0.8045006693046731,0.7191225252885212,0.8501759531357663,-0.243007045431418,-0.3905836138268471,-0.1762271048853201,-5.844325760808784,-9.393546067709632,-4.238266454396675,-156.64234148509206,-251.77019747278564,-113.59599180907732,0.7871890616055227,0.6957980090892303,0.8364879683734472,-0.2703428550702111,-0.43719870844263703,-0.19547445726506063,-6.50175269335281,-10.514640305211842,-4.701165779560598,-174.26300437825807,-281.81828746212386,-156.64234148509206,-0.6574269325440252,-1.1210942375022093,-0.4628993251639226,-17.620662893166045,-30.04808998933823,-12.406843343980771,0.8734888134910156,0.8342035009113242,0.9141926080796496,-0.1448343522607524,-0.19874826574996587,-0.09386139327969108,-1.0883674567434705,-1.4935071766470858,-0.7053277367947913,-49.76531580902928,-68.29022298340584,-32.250925322121226,0.8617535521035894,0.8192174771203687,0.9060277007141216,-0.1604245756329558,-0.2206770826168161,-0.10371901346041668,-1.2055212361943533,-1.6582927421584974,-0.7794034849731241,-55.12214157267276,-75.82499964144935,-35.638019431784365,-0.1171537794508828,-0.16478556551141166,-0.07407574817833273,-5.356825763643474,-7.534776658043514,-3.3870941096631335,0.8342035009113242,0.7963012443734684,0.9141926080796496,-0.19874826574996587,-0.2558061500792985,-0.09386139327969108,-1.0829560290703986,-1.393857759997642,-0.5114397419551153,-137.08304165448084,-176.43769113894203,-64.73920784241966,0.8192174771203687,-0.2206770826168161,-1.2024435845805033,0.7783682881490215,-0.2847388764745594,-1.5515087984555584,0.9060277007141216,-0.10371901346041668,-0.5651527601126317,-152.20804868107638,-196.3935187918428,-71.53832406489009,-0.1194875555101047,-0.1576510384579164,-0.05371301815751639,-15.125007026595531,-19.95582765290081,-6.7991162224704285,0.9733
48453002220,48453002220,Census Tract 22.20; Travis County; Texas,2213,1334,744,Austin city,Texas,136201,0.6515955566822633,0.200583052662654,48453,2213,1334,744,0.006446,0.006897320142,0.003436016044,0.7983786399416974,0.7108442167698863,0.8453439989770716,-0.2525385199095835,-0.4067779921514349,-0.1829503742974145,-3.602461481433169,-5.802687244484234,-2.6097867234518692,-162.78632993371752,-262.2090937408149,-117.9298112721134,0.7806022524405812,0.6869923134835851,0.8312598823055074,-0.28106215024804726,-0.4556203619356708,-0.20299321702677417,-4.009351011164093,-6.49942355177162,-2.895697834900499,-181.17266204989124,-293.69288530373336,-162.78632993371752,-0.4068895297309245,-0.6967363072873853,-0.2859111114486299,-18.38633211617373,-31.48379156291845,-12.919616423345229,0.8693498062246031,0.8289100864887329,0.9113171000086302,-0.15028495185704616,-0.20640346438056367,-0.09731288921334844,-0.6888529286739393,-0.9460802906084982,-0.4460477772658297,-51.63815057525782,-70.92056151487992,-33.43686486250598,0.8572628778291104,0.8135011416616631,0.9028933854692603,-0.1665033280483928,-0.22925457480906916,-0.10755047726955087,-0.7631922141425995,-1.050821677870616,-0.4929732506943376,-57.21081065536728,-78.77223972043599,-36.954516543803415,-0.0743392854686602,-0.1047413872621179,-0.04692547342850783,-5.57266008010946,-7.851678205556064,-3.517651681297439,0.8289100864887329,0.7899573855919054,0.9113171000086302,-0.20640346438056367,-0.2658910698717149,-0.09731288921334844,-1.0591812945544772,-1.3644482588622566,-0.49937142423049735,-142.36307722506413,-183.39358318041084,-67.11981508474426,0.8135011416616631,-0.22925457480906916,-1.1764441941783217,0.771549919352749,-0.29609241724618046,-1.5194296798639682,0.9028933854692603,-0.10755047726955087,-0.551906694425822,-158.12421964762385,-204.2244193365549,-74.18100731529864,-0.11726289962384429,-0.15498142100171153,-0.05253527019532461,-15.761142422559717,-20.830836156144024,-7.061192230554384,0.9866
