geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12086000720,12086000720,Census Tract 7.20; Miami-Dade County; Florida,2307,1761,888,Hialeah city,Florida,34297,0.3694740905112182,0.2211679543788639,12086,2307,1761,888,0.0101,0.008241179256,0.003436880739,0.895829926263776,0.8464211911238683,0.9211985617216724,-0.1162833152612846,-0.181444900584556,-0.08554229408592619,-2.709482643908614,-4.227793195050563,-1.9931953318079405,-117.44614841389745,-183.2593495904015,-86.39771702678544,0.8860293803081334,0.8324251262910165,0.9136683402921764,-0.128630745463803,-0.20130924501959252,-0.09448905680612309,-2.997186410828435,-4.690646325428019,-2.201661165922432,-129.91705291844104,-203.3223374697884,-117.44614841389745,-0.287703766919821,-0.46285313037745546,-0.2084658341144916,-12.470904504543608,-20.062987879386885,-9.036230347398856,0.9338870991115572,0.9124056628466404,0.9556461680895434,-0.07079324786833298,-0.09600371931063172,-0.0464123996846296,-0.4284653000379204,-0.5810478207708587,-0.2809039471298236,-24.33079500499264,-32.99533337710725,-15.951388252687313,0.927521133188884,0.9040798071357182,0.951320455184204,-0.07814255030710582,-0.10609704155230897,-0.05117050153869576,-0.4729458284684685,-0.6421361091723594,-0.30970163052337474,-26.856662604683052,-36.46428785760133,-17.58669111433133,-0.04448052843054811,-0.06108828840150071,-0.02879768339355115,-2.5258675996904096,-3.468954480494078,-1.6353028616440175,0.9124056628466404,0.8912011535305518,0.9556461680895434,-0.09600371931063172,-0.1220811329052194,-0.0464123996846296,-0.7025712677524829,-0.8934101400421562,-0.3396537000859096,-79.11838600816249,-100.60925000474732,-38.24929055021505,0.9040798071357182,-0.10609704155230897,-0.7764358873119065,0.8809947369633082,-0.13508056069312038,-0.9885421258296176,0.951320455184204,-0.05117050153869576,-0.37447428491023627,-87.43647379638587,-111.32231146729929,-42.17052757998157,-0.07386461955942358,-0.09513198578746128,-0.03482058482432665,-8.318087788223377,-10.713061462551948,-3.9212370297665142,0.9541
12086000715,12086000715,Census Tract 7.15; Miami-Dade County; Florida,2107,1562,700,Hialeah city,Florida,38552,0.4037186140653288,0.23128781442518245,12086,2107,1562,700,0.0101,0.008241179256,0.003436880739,0.8833939786150313,0.828675100016841,0.9116398366807724,-0.131997754351667,-0.2067455628625468,-0.09692442098728583,-2.80900461103152,-4.3996902996089995,-2.0626195257041338,-133.31773189518367,-208.81301849117227,-97.89366519715868,0.8725089251236294,0.8132474652230721,0.9032451205155596,-0.1461200810734467,-0.229638016425544,-0.10711918313958252,-3.109537609299698,-4.886857736147075,-2.2795712006385136,-147.58128188418118,-231.93439658979943,-133.31773189518367,-0.3005329982681775,-0.48716743653807537,-0.21695167493437983,-14.263549988997507,-23.12137809862721,-10.29670977381964,0.925804766056992,0.9018383420470614,0.950152463955358,-0.08014133936575639,-0.10884617938301872,-0.05246267092455164,-0.4302313844869034,-0.5843306690738385,-0.2816410073050897,-27.54362256638306,-37.40913374352359,-18.030794321708687,0.9186950014702794,0.8925685189656518,0.945306466603314,-0.08850053434447788,-0.12036216688310336,-0.05785799138052189,-0.47510695129616015,-0.6461531852072826,-0.3106052872621381,-30.4165781879744,-41.36704130648416,-19.885101617294374,-0.04487556680925675,-0.06182251613344414,-0.02896427995704842,-2.872955621591341,-3.957907562960573,-1.8543072955856863,0.9018383420470614,0.8782510997022479,0.950152463955358,-0.10884617938301872,-0.13862652758308922,-0.05246267092455164,-0.6279146129383322,-0.7997122444143467,-0.30264799273643855,-89.70208756261889,-114.24460634490669,-43.235427533776935,0.8925685189656518,-0.12036216688310336,-0.6943483350469691,0.8669230943968311,-0.15350485696284075,-0.8855427300281874,0.945306466603314,-0.05785799138052189,-0.3337726548512887,-99.19261929242415,-126.50610428974105,-47.68180783589838,-0.06643372210863696,-0.08583048561384066,-0.03112466211485015,-9.49053172980528,-12.26149794483438,-4.44638030212145,0.799
12086009323,12086009323,Census Tract 93.23; Miami-Dade County; Florida,1984,1525,747,Hialeah city,Florida,46415,0.4428110127062686,0.2564637383565007,12086,1984,1525,747,0.0101,0.008241179256,0.003436880739,0.8694084050569901,0.8088711073005639,0.9008490985016544,-0.1502074217173568,-0.23629091331657073,-0.11006382940634496,-3.0099163993410825,-4.73489183740277,-2.2055030391761026,-151.70949593453037,-238.6538224497364,-111.1644677004084,0.857326440562884,0.7918943694949999,0.8914915952221091,-0.16641684274130475,-0.2627946838891043,-0.12171556676410032,-3.334727261587361,-5.2659849936434275,-2.438985213045748,-168.0810111687178,-265.42263072799534,-151.70949593453037,-0.32481086224627864,-0.5310931562406571,-0.23348217386964532,-16.37151523418743,-26.76880827825893,-11.768254731332927,0.9166637140475434,0.8899245658219606,0.9439196295738468,-0.090912604781184,-0.12369074684029036,-0.05941223030976886,-0.4764950649647751,-0.6482932767470766,-0.3113939437693318,-31.245578030477056,-42.51103454079191,-20.41927500126766,0.9087220039312944,0.8796066719803262,0.9384875582647844,-0.10044655645381148,-0.1368717767324605,-0.06554422719140666,-0.5264648236418457,-0.7173782590758654,-0.3435332302798481,-34.522283517498074,-47.04119731645019,-22.526769198678565,-0.04996975867707054,-0.06908498232878879,-0.03213928651051628,-3.276705487021019,-4.530162775658281,-2.107494197410904,0.8899245658219606,0.8636976171231523,0.9439196295738468,-0.12369074684029036,-0.1578126188779478,-0.05941223030976886,-0.7614601399134534,-0.9715198745308872,-0.3657512494662265,-101.93576170193488,-130.05620810319772,-48.96268399815616,0.8796066719803262,-0.1368717767324605,-0.8426046808131445,0.8511339099638708,-0.17490325352264283,-1.0767325713590716,0.9384875582647844,-0.06554422719140666,-0.4035008089338377,-112.7984847139417,-144.1409064737713,-54.016172548037176,-0.08114454089969114,-0.10521269682818456,-0.03774955946761121,-10.862723012006846,-14.084698370573571,-5.05348854988102,0.7893
12086000716,12086000716,Census Tract 7.16; Miami-Dade County; Florida,1538,1074,401,Hialeah city,Florida,28380,0.4107562670294836,0.2322162178931109,12086,1538,1074,401,0.0101,0.008241179256,0.003436880739,0.8808597090560313,0.8250744165771136,0.909687726417562,-0.13525455838097622,-0.21201188633211904,-0.0992783248138308,-2.101017258978408,-3.293350239905871,-1.542169641993085,-136.60710396478595,-214.13200519544023,-100.27110806196912,0.8697559734827761,0.8093612972435519,0.9011178004874408,-0.14974778039831782,-0.23554215330743863,-0.10973282234472664,-2.3261520711513892,-3.6588647010470905,-1.7045677157385144,-151.245258202301,-237.89757484051304,-136.60710396478595,-0.22513481217298104,-0.3655144611412195,-0.16239807374542936,-14.638154237515025,-23.76556964507279,-10.55904250620477,0.9241524361225972,0.8996818406180357,0.9490273611303373,-0.08207256823953314,-0.11150403937579847,-0.05371039967588711,-0.3029470775274355,-0.4115848155599815,-0.1982563597516718,-28.207362898271462,-38.322608525137944,-18.459623813004825,0.9168915576444232,0.8902210311882087,0.944075238535775,-0.09064151770476514,-0.12331653035119323,-0.05923761071306369,-0.33457686874337417,-0.45518719935368496,-0.21865845592713268,-31.15240863532348,-42.38242079643249,-20.359260328410866,-0.03162979121593867,-0.04360238379370346,-0.02040209617546087,-2.945045737052018,-4.0598122712945495,-1.8996365154060408,0.8996818406180357,0.8756131115696506,0.9490273611303373,-0.11150403937579847,-0.1420569047982501,-0.05371039967588711,-0.36848883528187915,-0.4694572832149571,-0.17749744968779638,-91.89247762640376,-117.07164169949054,-44.263703164039,0.8902210311882087,-0.12331653035119323,-0.4075257263727114,0.8640591663344569,-0.15732815409185025,-0.5199243774744976,0.944075238535775,-0.05923761071306369,-0.19576329520198504,-101.62736318521482,-129.65695198865276,-48.81877685835039,-0.03903689109083225,-0.05046709425954049,-0.01826584551418866,-9.734885558811037,-12.585310289162216,-4.555073694311388,0.8395
12086000611,12086000611,Census Tract 6.11; Miami-Dade County; Florida,1763,1243,719,Hialeah city,Florida,43887,0.389167316649798,0.2666743522677574,12086,1763,1243,719,0.0101,0.008241179256,0.003436880739,0.8886570697889349,0.8361699102705842,0.9156893833552776,-0.12529347258499862,-0.19592918582348948,-0.09207338009728872,-2.231013160890261,-3.488773861528801,-1.639486228026352,-126.5464073108486,-197.8884776817244,-92.9941138982616,0.8782286895779241,0.8213419195469682,0.9076595821059452,-0.1386555823866322,-0.2175197395885688,-0.10173463676746196,-2.468942896651089,-3.873221739035933,-1.8115174626724584,-140.04213821049854,-219.6949369844545,-126.5464073108486,-0.2379297357608281,-0.3844478775071321,-0.17203123464610617,-13.49573089964992,-21.80645930273012,-9.757869236874994,0.9292305562739568,0.906313606798321,0.9524829978178744,-0.0761591870265392,-0.1033708337808579,-0.04988750695916495,-0.32535530343583824,-0.44160462190158073,-0.2131215628483603,-26.17500429894113,-35.52732275958011,-17.14574117846825,0.922435122417496,0.8974419168543649,0.9478572915290364,-0.0840870817876316,-0.1142782404293224,-0.05501113821348523,-0.3592236088407236,-0.48820152948900813,-0.2350099346459981,-28.89972717946288,-39.27606834183493,-18.906672135639425,-0.03386830540488533,-0.0465969075874274,-0.02188837179763772,-2.7247228805217487,-3.748745582254819,-1.7609309571711764,0.906313606798321,0.8837307279232334,0.9524829978178744,-0.1033708337808579,-0.1315664018495762,-0.04988750695916495,-0.6125143535707355,-0.7795845949289777,-0.29560382710202115,-85.18975710302301,-108.42623017092876,-41.113188748542584,0.8974419168543649,-0.1142782404293224,-0.6771451869311466,0.8728747920209624,-0.14563968296610474,-0.8629745258255781,0.9478572915290364,-0.05501113821348523,-0.3259634321365309,-94.17874644383124,-120.0242734110679,-45.33566510939234,-0.06463083336041109,-0.0833899308966004,-0.03035960503450974,-8.988989340808217,-11.598043240139138,-4.222476360849756,0.9042
12086009320,12086009320,Census Tract 93.20; Miami-Dade County; Florida,3286,2267,805,Hialeah city,Florida,33700,0.47261618831136903,0.2460531646863401,12086,3286,2267,805,0.0101,0.008241179256,0.003436880739,0.8588943469414243,0.7940905584011779,0.8927078226549726,-0.1642875559270609,-0.25930221612683596,-0.12018733859185111,-5.452473978640854,-8.605877530147108,-3.9888495055895103,-165.93043148633151,-261.89523828810434,-121.38921197776963,0.8459286204115971,0.7759916276869964,0.882633230899842,-0.18213283706305805,-0.2886736973963327,-0.13297343108247,-6.0447338761510085,-9.580675873407928,-4.413202014823664,-183.95416543368864,-291.5604343702961,-165.93043148633151,-0.5922598975101545,-0.9747983432608204,-0.4243525092341538,-18.023733947357105,-29.665196082191738,-12.91395341552507,0.9097549983837644,0.8809470121460841,0.9391950206469508,-0.09919703851758058,-0.13514205305480262,-0.06474159042193886,-0.7728846625033536,-1.0529469591651168,-0.5044281866773919,-34.09283910469138,-46.44671191729672,-22.250912513338857,0.901191102794878,0.8698507967963298,0.9333216916653962,-0.10964255738731168,-0.14962244523199972,-0.0714419357548892,-0.8542699684253013,-1.165769611817249,-0.5566333151641203,-37.68283936591537,-51.42345001399422,-24.553741295285413,-0.0813853059219477,-0.1128226526521321,-0.05220512848672842,-3.5900002612239836,-4.97673809669749,-2.3028287819465563,0.8809470121460841,0.8527638649847988,0.9391950206469508,-0.13514205305480262,-0.17265756801013815,-0.06474159042193886,-0.8965525568200351,-1.1454360841406306,-0.4295053768485133,-111.37298842484908,-142.290196787656,-53.35470519857308,0.8698507967963298,-0.14962244523199972,-0.9926176404617516,0.8392892648797354,-0.19148432113365985,-1.2703355752166476,0.9333216916653962,-0.0714419357548892,-0.4739564681561005,-123.3065391877952,-157.80566151759598,-58.87657989516776,-0.0960650836417164,-0.12489949107601706,-0.04445109130758717,-11.933550762946137,-15.515464729940009,-5.52187469659468,0.8691
12086012601,12086012601,Census Tract 126.01; Miami-Dade County; Florida,2120,1419,565,Hialeah city,Florida,28003,0.4435452820098428,0.26321086393809534,12086,2120,1419,565,0.0101,0.008241179256,0.003436880739,0.8691478447000901,0.8085036946650153,0.9006476437777299,-0.150552240447725,-0.2368527275739003,-0.11031212584484285,-3.223624572466687,-5.071490602812353,-2.3620032385897747,-152.05776285220225,-239.22125484963928,-111.41524710329124,0.8570438114466327,0.7914987070408761,0.8912722993336388,-0.1668014944441018,-0.26342594258761826,-0.121991562789118,-3.5715535990371077,-5.640476282686082,-2.6120833424405943,-168.46950938854283,-266.0602020134944,-152.05776285220225,-0.34792902657042024,-0.5689856798737294,-0.2500801038508196,-16.411746536340576,-26.838947163855156,-11.796231313717906,0.916492884773414,0.8897023027549517,0.9438029507954894,-0.09111594493963968,-0.12397146427913354,-0.05954320142477266,-0.4443664287377628,-0.6046006204907778,-0.2903882497214667,-31.315463617883218,-42.60751377665805,-20.464288211519857,0.9085357214827768,0.8793650202641525,0.9383599510070018,-0.10067218751503658,-0.13718419195206322,-0.06568913019662569,-0.4909715908550408,-0.669038218254746,-0.320361537288579,-34.599830222342554,-47.148570701532485,-22.57657063344461,-0.04660516211727794,-0.06443759776396818,-0.02997328756711231,-3.2843666044593336,-4.5410569248744315,-2.112282421924758,0.8897023027549517,0.8634265803055337,0.9438029507954894,-0.12397146427913354,-0.15817606593271455,-0.05954320142477266,-0.5772441487605243,-0.7365098820486122,-0.2772490009759814,-102.16710597531404,-130.35573133603756,-49.07061964176661,0.8793650202641525,-0.13718419195206322,-0.6387661270860531,0.8508401109513798,-0.17530895303212118,-0.8162851665224585,0.9383599510070018,-0.06568913019662569,-0.3058660818734299,-113.05595169664656,-144.47525071193957,-54.13558971211149,-0.06152197832552875,-0.0797752844738463,-0.02861708089744852,-10.88884572133252,-14.119519375902,-5.064970070344871,0.5727
12086000710,12086000710,Census Tract 7.10; Miami-Dade County; Florida,3024,2408,884,Hialeah city,Florida,36209,0.36851916267551527,0.25414384062631623,12086,3024,2408,884,0.0101,0.008241179256,0.003436880739,0.8961792072871078,0.84692145994609,0.9214665436854024,-0.11584824984634053,-0.1807470318011,-0.0852265954230995,-3.53828358610687,-5.520448144081916,-2.603024768050474,-117.00673234480392,-182.554502119111,-86.07886137733048,0.886409393521809,0.8329663385277303,0.9139607150612906,-0.12814688935874438,-0.2005287053586128,-0.09413893127008152,-3.913913553550514,-6.124627930544895,-2.875228894423337,-129.4283582523318,-202.53399241219893,-117.00673234480392,-0.37562996744364385,-0.6041797864629785,-0.2722041263728632,-12.421625907527904,-19.979490293087913,-9.001459205451823,0.9341134879008012,0.9127021064211884,0.9557998175050666,-0.07053373380493964,-0.09564773978786674,-0.0462441838609151,-0.5837378030427922,-0.791581538050774,-0.3827172734840679,-24.241603116395027,-32.87298746058032,-15.89357448023538,0.9277684663243664,0.9044029247087904,0.951488705853733,-0.07785512905154066,-0.10570186437863528,-0.0509846242502056,-0.6443297346747955,-0.8747895618364468,-0.42194919995420693,-26.757879346959943,-36.328470175932175,-17.522807307068394,-0.06059193163200327,-0.08320802378567282,-0.03923192647013901,-2.51627623056492,-3.4554827153518612,-1.6292328268330154,0.9127021064211884,0.891564996743326,0.9557998175050666,-0.09564773978786674,-0.12162321721104032,-0.0462441838609151,-0.6968131494163791,-0.8860497614992052,-0.3368982421307776,-78.82501690230532,-100.23187347276075,-38.11066087452235,0.9044029247087904,-0.10570186437863528,-0.7700594826413572,0.8813903889958796,-0.13457102832633094,-0.9803771869177677,0.951488705853733,-0.0509846242502056,-0.37143331012724207,-87.11080120377343,-110.9023967101547,-42.01734277457489,-0.07324633322497809,-0.09432742541856232,-0.03453506799646444,-8.285784301468109,-10.670523237393926,-3.9066819000525386,0.9977
12086012900,12086012900,Census Tract 129; Miami-Dade County; Florida,3047,2393,904,Hialeah city,Florida,66764,0.4348025877126887,0.2762242629359826,12086,3047,2393,904,0.0101,0.008241179256,0.003436880739,0.8722553250200831,0.812889209168613,0.9030492245123616,-0.14645330480152208,-0.230179941769378,-0.10735934748185082,-4.507056519275402,-7.0837186539700765,-3.3039517109497143,-147.9178378495373,-232.48174118707175,-108.43294095666931,0.8604150383556357,0.7962225887767774,0.8938868870723138,-0.16222980238830922,-0.2559302060699913,-0.11870977688824946,-4.9925734995595,-7.876175312742161,-3.6532577708028104,-163.8521004121923,-258.4895081306912,-147.9178378495373,-0.4855169802840979,-0.7924566587720845,-0.34930605985309615,-15.934262562655004,-26.007766943619448,-11.463933700462624,0.9185289594884576,0.892352321605021,0.9451931422177932,-0.08869730199569861,-0.12063360601937982,-0.05798482377221695,-0.7294870228508669,-0.9921457375908616,-0.4768936090770609,-30.484204883028287,-41.460331700412105,-19.928692397704175,0.9107562047870976,0.8822466006247989,0.9398804543962926,-0.09798867660063254,-0.13346993832768442,-0.06396509824467364,-0.8059035208304118,-1.09771758283553,-0.5260781110019902,-33.6775395248814,-45.872026027393645,-21.98404141253616,-0.07641649797954497,-0.10557184524466834,-0.04918450192492929,-3.193334641853112,-4.411694326981544,-2.0553490148319806,0.892352321605021,0.8666592534022958,0.9451931422177932,-0.12063360601937982,-0.15385602366124926,-0.05798482377221695,-0.8987235070390643,-1.1462313838293905,-0.4319884474583066,-99.41631715033898,-126.79550706077326,-47.78633268344099,0.8822466006247989,-0.13346993832768442,-0.9943545170893238,0.8543448704122498,-0.17048750994135042,-1.2701363898235187,0.9398804543962926,-0.06396509824467364,-0.4765416480488538,-109.99496870457122,-140.50181303357508,-52.71478407620064,-0.09563101005025942,-0.12390500599412846,-0.04455320059054718,-10.578651554232236,-13.70630597280182,-4.928451392759644,0.6258
12086000808,12086000808,Census Tract 8.08; Miami-Dade County; Florida,2617,1963,777,Hialeah city,Florida,43543,0.4223635296592985,0.2640448513481528,12086,2617,1963,777,0.0101,0.008241179256,0.003436880739,0.8766957900745953,0.8191699271304448,0.9064772221469416,-0.14064651766482547,-0.22074793871279383,-0.10317167995854871,-3.717526560961367,-5.834743291674952,-2.727002893160372,-142.05298284147372,-222.95541809992176,-104.2033967581342,0.8652344704702,0.8029923362665232,0.8976201335951797,-0.1557560801484984,-0.24534189784357727,-0.1140570076060626,-4.116897983661065,-6.484803441232081,-3.0147206079411646,-157.31364094998338,-247.79531682201304,-142.05298284147372,-0.39937142269969783,-0.6500601495571292,-0.28771771478079256,-15.26065810850966,-24.8398987220913,-10.994180923989015,0.9214336742705176,0.896136364249956,0.9471746291358004,-0.08526530766490825,-0.11590159700412923,-0.05577152220852603,-0.5752506595729825,-0.781941353970239,-0.3762679783192496,-29.304669361843228,-39.83399663628319,-19.16800704631939,0.913924853281378,0.8863627800571786,0.942048065874978,-0.09418186452592424,-0.12820621815312544,-0.06151696099624809,-0.6354070743668793,-0.8649556727547691,-0.41503013777995534,-32.36918361522564,-44.0629481790509,-21.142645836981934,-0.06015641479389677,-0.08301431878453014,-0.03876215946070577,-3.0645142533824137,-4.228951542767709,-1.9746387906625456,0.896136364249956,0.8712795547697928,0.9471746291358004,-0.11590159700412923,-0.14773724980177846,-0.05577152220852603,-0.7421638553239043,-0.9460201560806126,-0.3571271579466482,-95.51658369677016,-121.75291584049069,-45.96231119004481,0.8863627800571786,-0.12820621815312544,-0.8209552206397223,0.8593563202979076,-0.16366165742905842,-1.0479904486727882,0.942048065874978,-0.06151696099624809,-0.3939174793179006,-105.65704255337482,-134.87650562069348,-50.69723028544409,-0.07879136531581798,-0.1019702925921756,-0.03679032137125243,-10.140458856604631,-13.12358978020278,-4.734919095399284,0.9856
12086000605,12086000605,Census Tract 6.05; Miami-Dade County; Florida,3358,2487,893,Hialeah city,Florida,59928,0.3854822875007219,0.2508288161057934,12086,3358,2487,893,0.0101,0.008241179256,0.003436880739,0.8899948847362359,0.8380786588451883,0.9167177582391586,-0.12360196350607776,-0.19320542224273743,-0.09084829110413532,-4.192059473879432,-6.5527164597002345,-3.0811924714296324,-124.83798314113857,-195.1374764651648,-91.75677401517667,0.8796831262734136,0.8234045451131567,0.908780937670174,-0.13677296987187043,-0.21446985680966155,-0.1003751933482262,-4.638764691580382,-7.273916769585119,-3.4043049825597698,-138.1406995705891,-216.61455537775817,-124.83798314113857,-0.4467052177009503,-0.7212003098848845,-0.3231125111301374,-13.302716429450571,-21.477078912593345,-9.622171266531788,0.9301001269575128,0.9074504606639554,0.9530740981590864,-0.07515306257525128,-0.10198853088721643,-0.0492363625572803,-0.6423724856322145,-0.8717492520866844,-0.4208489117491336,-25.829211324174288,-35.05224174051807,-16.92195061315374,0.923384699528018,0.8986802925081094,0.948504364250326,-0.08297224386666086,-0.1127427721922324,-0.05429140622919004,-0.7092071128537237,-0.9636713705136544,-0.46405701075710937,-28.51657068169376,-38.74834622089483,-18.659308836232785,-0.06683462722150924,-0.09192211842697008,-0.04320809900797578,-2.6873593575194707,-3.6961044803767615,-1.7373582230790423,0.9074504606639554,0.8851238279921442,0.9530740981590864,-0.10198853088721643,-0.12978542479016325,-0.0492363625572803,-0.7505716482321956,-0.9551393608070744,-0.3623487609449225,-84.05057650976434,-106.95849505118414,-40.57656897479536,0.8986802925081094,-0.1127427721922324,-0.8297161221409215,0.874388496889345,-0.14365639936655222,-1.0572210376369946,0.948504364250326,-0.05429140622919004,-0.3995507132399977,-92.91333954545594,-118.38981384512816,-44.74252107950702,-0.07914447390872592,-0.10208167682992007,-0.03720195229507517,-8.862763035691591,-11.43131879394402,-4.165952104711665,0.8052
12086013301,12086013301,Census Tract 133.01; Miami-Dade County; Florida,2088,1598,919,Hialeah city,Florida,30145,0.3869172045463308,0.2558565208555001,12086,2088,1598,919,0.0101,0.008241179256,0.003436880739,0.8894737124244899,0.8373348919574874,0.9163171811240776,-0.12426031936822753,-0.19426529290119593,-0.09132516621948064,-2.6205010230926766,-4.09682190893474,-1.925938165369383,-125.5029225619098,-196.20794583020788,-92.23841788167545,0.8791164956361055,0.8226007622800419,0.9083441273464624,-0.1375056718466264,-0.21565654428553188,-0.10090434879706985,-2.899829612439135,-4.547937731128725,-2.127951630911646,-138.88072856509265,-217.8131097283872,-125.5029225619098,-0.2793285893464583,-0.4511158221939846,-0.20201346554226296,-13.377806003182869,-21.60516389817934,-9.674974403365084,0.9297614272945126,0.9070076106106008,0.9528438854312528,-0.07554472646802814,-0.1025265811461012,-0.04948986427866354,-0.41490186809892105,-0.5630898678985361,-0.2718050365814704,-25.96382153309894,-35.237163197655576,-17.009076131506284,0.9230148266286988,0.8981978772002733,0.9482523474825774,-0.08340621531778505,-0.11334041794559664,-0.05457160496865885,-0.45807822947185434,-0.6224809240211148,-0.29971464462493425,-28.665721493858214,-38.9537499387431,-18.75560980131003,-0.04317636137293329,-0.05939105612257867,-0.02790960804346382,-2.7018999607592797,-3.716586741087526,-1.7465336698037437,0.9070076106106008,0.884581106532388,0.9528438854312528,-0.1025265811461012,-0.13047858767870496,-0.04948986427866354,-0.7764997990977321,-0.9881983382893972,-0.3748186006026556,-84.493993372985,-107.52974301299206,-40.785484287557736,0.8981978772002733,-0.11334041794559664,-0.8583999464392119,0.8737987620764995,-0.1444282635782125,-1.0938482137886152,0.9482523474825774,-0.05457160496865885,-0.4133058941487565,-93.40587012396212,-119.02592097808652,-44.97343788343379,-0.08190014734147977,-0.10564987549921812,-0.03848729354610092,-8.911876750977124,-11.496177965094464,-4.187953595876053,0.8149
12086013600,12086013600,Census Tract 136; Miami-Dade County; Florida,3939,2854,1256,Hialeah city,Florida,38819,0.383574219826343,0.25107002543132406,12086,3939,2854,1256,0.0101,0.008241179256,0.003436880739,0.8906883818437126,0.83906869942518,0.9172506932180916,-0.12272711801855311,-0.1917975258582152,-0.09021449358799598,-4.882563390538315,-7.630453588990648,-3.5890843914554726,-123.95438919873864,-193.71550111679736,-91.11663852387592,0.8804371638802019,0.8244745845927757,0.90936210754848,-0.13579939719135553,-0.2128936642648843,-0.09967194773033568,-5.4026296379211685,-8.46974024974773,-3.965338801308901,-137.15739116326907,-215.0226009075331,-123.95438919873864,-0.5200662473828537,-0.8392866607570824,-0.3762544098534284,-13.203001964530433,-21.30709979073578,-9.552028683763096,0.930550700828912,0.9080396713704568,0.9533803075628988,-0.07463247205039351,-0.10127347023368732,-0.04889936583258574,-0.7320592928505426,-0.9933770511277432,-0.47964691760540384,-25.650290569395324,-34.806483921784974,-16.80612885793286,0.923876764189846,0.8993221811691563,0.9488395849681132,-0.08239544359242208,-0.11194855518848466,-0.05391892986168589,-0.8082051754851023,-1.0980874396279618,-0.5288831065270289,-28.318331306415637,-38.47538330861815,-18.531293150912013,-0.07614588263455968,-0.10471038850021865,-0.04923618892162501,-2.668040737020311,-3.6688993868331687,-1.7251642929791526,0.9080396713704568,0.885846022645854,0.9533803075628988,-0.10127347023368732,-0.1288643561475726,-0.04889936583258574,-1.048273704523685,-1.3338647889537911,-0.5061534797998123,-83.46128220729976,-106.19942587211712,-40.29884393310608,0.8993221811691563,-0.11194855518848466,-1.1587706671126898,0.8751733078691732,-0.1426308263842602,-1.476360436826113,0.9488395849681132,-0.05391892986168589,-0.558110591249997,-92.2588110758511,-117.54462076641026,-44.43555662818447,-0.11049696258900488,-0.1424956478723216,-0.05195711145018467,-8.797528868551344,-11.34519489429312,-4.136712695078397,0.8316
