geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
39095005503,39095005503,Census Tract 55.03; Lucas County; Ohio,1180,892,403,Toledo city,Ohio,66513,0.6231446054274172,0.242268585272347,39095,1180,892,403,0.014424,0.007698481651,0.00363660615,0.8077052616764492,0.7234688151256039,0.8527015283995547,-0.2380753815128424,-0.3822295848735188,-0.1727432949216257,-4.0521191774706615,-6.505669848014451,-2.9401461574204446,-343.39993029412386,-551.3279532215637,-249.16492859495295,0.7906389457119584,0.7004252556669909,0.8392217783673505,-0.26479982477907815,-0.4277040867804437,-0.19158013504539023,-4.50697775368384,-7.279660422310922,-3.260755204115757,-381.94726726134235,-616.920374772112,-343.39993029412386,-0.45485857621317827,-0.7739905742964712,-0.3206090466953122,-38.5473369672185,-65.59242155054841,-27.170258194517984,0.8756506368195832,0.8369716736306775,0.9156926753146608,-0.14200796293834866,-0.19478356497075489,-0.09206945404075503,-0.4606529119825491,-0.631849190380082,-0.2986597457702429,-51.64270313705708,-70.83511102915718,-33.48203427917521,0.8640998995255711,0.8222082611270954,0.9076631715075224,-0.15727359828307358,-0.21623686756587068,-0.10173027990010536,-0.5101723841959784,-0.7014405436225285,-0.32999804168114255,-57.19421347488547,-78.63683224467809,-36.995296152594456,-0.04951947221342928,-0.06959135324244647,-0.03133829591089965,-5.551510337828395,-7.801721215520905,-3.513261873419243,0.8369716736306775,0.7996228616188484,0.9156926753146608,-0.19478356497075489,-0.25058955665110055,-0.09206945404075503,-0.6043136934400203,-0.7774511188357212,-0.2856443860277872,-149.95377008437228,-192.91591038107225,-70.87950025503403,0.8222082611270954,-0.21623686756587068,-0.6708723095619057,0.78194052681913,-0.2788696399557625,-0.8651897409068269,0.9076631715075224,-0.10173027990010536,-0.31561698334430827,-166.46955572255723,-214.68728062204136,-78.31686931620553,-0.0665586161218854,-0.08773862207110572,-0.02997259731652107,-16.515785638184962,-21.77137024096916,-7.437369061171483,0.1239
39095005902,39095005902,Census Tract 59.02; Lucas County; Ohio,2603,1619,675,Toledo city,Ohio,89100,0.7049585310479273,0.18361635747985933,39095,2603,1619,675,0.014424,0.007698481651,0.00363660615,0.7811749563679556,0.6877564275795951,0.8317148925029327,-0.28012296329808545,-0.4540031323578847,-0.20233508984146736,-10.517404899657956,-17.04585269448173,-7.596806917278267,-404.0493622611585,-654.8541181130131,-291.8481335873326,0.7621196213374433,0.6624881641242306,0.8165295864024651,-0.3121299754034683,-0.5094609294974193,-0.22469536518068417,-11.71912967786669,-19.12805295572523,-8.43633848099419,-450.2162765219627,-734.8464447070776,-404.0493622611585,-1.2017247782087337,-2.0822002612435,-0.8395315637159229,-46.166914260804205,-79.99232659406454,-32.25246114928632,0.8576538963008149,0.8139984786227471,0.9031665204687688,-0.16597150005747588,-0.22850352459129905,-0.10721553261404336,-0.9771846511128286,-1.3453522856543136,-0.6312491770879245,-60.357297783374214,-83.09773228253944,-38.99006652797557,0.8445848199953357,0.7974178490739386,0.8940146043605239,-0.18401370273920217,-0.25404767545813667,-0.11854996005941752,-1.0834111028032944,-1.4957476977831432,-0.6979824928977838,-66.91853630656543,-92.38713389642638,-43.111951383433215,-0.10622645169046584,-0.15039541212882956,-0.0667333158098593,-6.5612385231912205,-9.28940161388694,-4.121884855457647,0.8139984786227471,0.7721426495033467,0.9031665204687688,-0.22850352459129905,-0.29509748055390345,-0.10721553261404336,-1.1874128790970864,-1.5334667140278746,-0.5571428471086983,-175.91301912549426,-227.1802539300555,-82.5396810531405,0.7974178490739386,-0.25404767545813667,-1.320152423395726,0.7524320664589736,-0.32902363492575176,-1.7097631309493253,0.8940146043605239,-0.11854996005941752,-0.6160419172648408,-195.57813679936683,-253.29824162212228,-91.26546922442084,-0.13273954429863966,-0.1762964169214507,-0.05889907015614248,-19.66511767387254,-26.11798769206677,-8.725788171280369,0.7319
39095007002,39095007002,Census Tract 70.02; Lucas County; Ohio,1181,852,350,Toledo city,Ohio,130021,0.6495138960808565,0.2647673834728326,39095,1181,852,350,0.014424,0.007698481651,0.00363660615,0.799057370794692,0.7117603995527115,0.8458801654911756,-0.2514745956294267,-0.40496717803972465,-0.18220055369111524,-4.2838053590508025,-6.898512206309131,-3.103739788786403,-362.72695673588504,-584.1246576044988,-262.8060786440646,0.7813322638079313,0.6879663611952198,0.8318398575937457,-0.27986523316771933,-0.45355944186381,-0.2021544662366737,-4.767432601512408,-7.726268980932886,-3.44364958079838,-403.6776123211184,-654.2141389443595,-362.72695673588504,-0.4836272424616057,-0.8277567746237553,-0.33990979201197735,-40.950655585233335,-70.08948133986074,-28.78152345571358,0.8698092756095196,0.8294972838590919,0.9116365360180606,-0.1496773235710198,-0.20554945683206316,-0.09692839250158004,-0.46375848905265177,-0.6368720608556336,-0.3003218108152926,-54.43174754139105,-74.75024188446405,-35.249038828085986,0.8577612803095859,0.8141350740029472,0.9032415232203208,-0.16582553089721758,-0.22829740657553343,-0.1071235924082708,-0.5137919079556367,-0.7073540453699534,-0.3319105003476333,-60.30421454878364,-83.02277527816354,-38.9566314962011,-0.0500334189029849,-0.07048198451431975,-0.03158868953234073,-5.872467007392594,-8.272533393699502,-3.707592668115109,0.8294972838590919,0.7906605974152823,0.9116365360180606,-0.20554945683206316,-0.26476518909512,-0.09692839250158004,-0.5538465526281292,-0.7134014825253142,-0.26117050789701896,-158.24187217946547,-203.82899500723263,-74.62014511343399,0.8141350740029472,-0.22829740657553343,-0.6151401884224209,0.7723054612289154,-0.29482445768125254,-0.794395237203802,0.9032415232203208,-0.1071235924082708,-0.2886411536904965,-175.7543395492631,-226.97006777251485,-82.46890105442756,-0.0612936357942917,-0.0809937546784878,-0.02747064579347752,-17.51246736979763,-23.141072765282228,-7.848755940993578,0.0459
39095001201,39095001201,Census Tract 12.01; Lucas County; Ohio,1257,841,390,Toledo city,Ohio,129477,0.5794515886790346,0.31077162893642313,39095,1257,841,390,0.014424,0.007698481651,0.00363660615,0.8222410314845994,0.7432947531552088,0.8641255967063687,-0.2161883945324979,-0.3453613062047111,-0.1572391835301711,-3.919704863240096,-6.26173479123582,-2.85089860493166,-311.83014027367506,-498.14914806967545,-226.80179832391883,0.8063044555515645,0.7215678487408225,0.8515978508707908,-0.24022631043993825,-0.38587106083656264,-0.17426317947780454,-4.355535547344586,-6.996215856153771,-3.1595601306903314,-346.5024301785669,-556.580418150658,-311.83014027367506,-0.43583068410449055,-0.7344810649179516,-0.30866152575867156,-34.67228990489185,-58.431270080982635,-24.555411754866473,0.8854160526219693,0.849505029186806,0.9224533245957464,-0.12941254796399382,-0.17715606811328263,-0.08406569019439276,-0.39579349543075815,-0.5418115981676999,-0.25710531081650057,-47.06224678130299,-64.42468468105825,-30.571380596492336,0.8747060505137464,0.8357618628831505,0.9150373900573444,-0.14324120590301617,-0.19651307915663052,-0.09285151717934836,-0.4380868661193933,-0.6010128053340255,-0.2839757590638603,-52.09118503203249,-71.46406722164393,-33.766439841124885,-0.04229337068863509,-0.0592012071663256,-0.02687044824735973,-5.0289382507294995,-7.039382540585684,-3.195059244632549,0.849505029186806,0.8146972050214638,0.9224533245957464,-0.17715606811328263,-0.2274498965215601,-0.08406569019439276,-0.5318947684960309,-0.6828973534083009,-0.25239948764167147,-136.38327397334126,-175.10188548930793,-64.71781734401831,0.8357618628831505,-0.19651307915663052,-0.5900124102868439,0.7981708245481443,-0.25286463654708763,-0.7592027682113699,0.9150373900573444,-0.09285151717934836,-0.27877812349636255,-151.2852334068831,-194.6673764644538,-71.48157012727245,-0.05811764179081302,-0.07630541480306896,-0.02637863585469108,-14.9019594335418,-19.565490975145888,-6.763752783254123,0.6873
39095001800,39095001800,Census Tract 18; Lucas County; Ohio,1360,942,453,Toledo city,Ohio,49493,0.6911545081744425,0.1761910365953646,39095,1360,942,453,0.014424,0.007698481651,0.00363660615,0.7855893638404117,0.6936559168075666,0.8352192796900929,-0.2729296576921893,-0.4416369496310649,-0.19729036950757264,-5.353962840270908,-8.663433051610733,-3.87017415409703,-393.67373825521383,-637.017136147848,-284.57162897772275,0.7668583563017107,0.6687418535967595,0.8203148278385584,-0.3040217815746962,-0.49534531840889345,-0.21904415970986751,-5.963885841309449,-9.717010786912637,-4.296910425130975,-438.5210177433418,-714.486087272988,-393.67373825521383,-0.609923001038541,-1.0535777353019036,-0.4267362710339455,-44.84727948812802,-77.46895112513997,-31.37766698779011,0.8606642405169731,0.8178299213473722,0.9052679100376017,-0.1618932830290851,-0.22274812145843623,-0.10464536399888916,-0.5545950664022403,-0.7630644514696878,-0.3584818437786827,-58.874210870726145,-81.00471883966962,-38.05539742873489,0.8478463109665614,0.8015475579408474,0.8963029758357416,-0.17945904471764515,-0.2475866092948635,-0.11569416476339152,-0.6147697974831012,-0.8481532368302258,-0.39633153265399845,-65.26218656933133,-90.0374986019348,-42.07341110976629,-0.06017473108086091,-0.08508878536053799,-0.03784968887531576,-6.387975698605191,-9.03277976226518,-4.0180136810313964,0.8178299213473722,0.7767121050315627,0.9052679100376017,-0.22274812145843623,-0.287478325008677,-0.10464536399888916,-0.7768145136066482,-1.0025554143931998,-0.36494151781727185,-171.48223258424906,-221.3146610139514,-80.56104146076642,0.8015475579408474,-0.2475866092948635,-0.8634365588164852,0.7573316047166291,-0.32042554908846066,-1.1174559652066087,0.8963029758357416,-0.11569416476339152,-0.40347324026510933,-190.6040968689813,-246.67902101691143,-89.06694045587402,-0.08662204520983696,-0.11490055081340889,-0.03853172244783748,-19.121864284732226,-25.36436000296002,-8.50589899510761,0.9051
39095001500,39095001500,Census Tract 15; Lucas County; Ohio,653,501,214,Toledo city,Ohio,67102,0.6588521646501438,0.22105465422431192,39095,653,501,214,0.014424,0.007698481651,0.00363660615,0.7960171086977831,0.7076596416113448,0.8434775940971383,-0.25625440593345505,-0.4131087053699921,-0.1855679475047632,-2.4136274489232536,-3.891018017965669,-1.747840744850084,-369.6213551184155,-595.8679966256766,-267.6632074808704,0.7780627830649017,0.6836075821023739,0.8292412653526237,-0.28524332710125977,-0.4628275434344796,-0.2059216560752841,-2.686670386820897,-4.3593133896838046,-1.939549720601123,-411.4349750108571,-667.5824486498935,-369.6213551184155,-0.27304293789764333,-0.4682953717181362,-0.19170897575103907,-41.81361989244155,-71.71445202421687,-29.358189242119305,0.8677500063090612,0.8268663818752394,0.9102044303468,-0.15240563840899143,-0.2093852427911183,-0.09865428760766053,-0.27767388024834005,-0.38148728248836544,-0.1797421613079814,-55.42392819328144,-76.1451661653424,-35.8766789037887,0.85552772462343,0.8112951291482805,0.9016808362934824,-0.16886919174964332,-0.23259707111742056,-0.10903987281206472,-0.30766948137240335,-0.42377783358809706,-0.19866407110384976,-61.41107412622821,-84.5863939297599,-39.65350720635724,-0.02999560112406329,-0.04229055109973162,-0.01892190979586835,-5.987145932946766,-8.441227764417489,-3.7768283025685343,0.8268663818752394,0.7875108964068237,0.9102044303468,-0.2093852427911183,-0.26982369966269726,-0.09865428760766053,-0.34495696821816735,-0.4445278193836569,-0.16253047970917098,-161.19484496176045,-207.72328008582096,-75.94882229400513,0.8112951291482805,-0.23259707111742056,-0.3831978767917941,0.7689218971274229,-0.30052220353699166,-0.49510283930459015,0.9016808362934824,-0.10903987281206472,-0.1796404724552056,-179.06442840738043,-231.35646696476175,-83.94414600710542,-0.03824090857362677,-0.05057501992093327,-0.01710999274603461,-17.86958344561999,-23.633186878940784,-7.995323713100286,0.9324
39095007304,39095007304,Census Tract 73.04; Lucas County; Ohio,2097,1275,546,Toledo city,Ohio,80102,0.6461118653881516,0.2416015787963116,39095,2097,1275,546,0.014424,0.007698481651,0.00363660615,0.8001678540476967,0.7132602476410879,0.846757147537575,-0.24973778306819056,-0.4020128043126264,-0.1809761546248121,-7.553850690899793,-12.159732749682965,-5.474008913884483,-360.2217782975581,-579.8632689405324,-261.04000543082896,0.7825267816994415,0.6895612083500986,0.8327885748006237,-0.2779115340030461,-0.45019758636464347,-0.20078496542703897,-8.406025741666488,-13.617184020062426,-6.073168549747222,-400.8595966459936,-649.3649985723617,-360.2217782975581,-0.8521750507666948,-1.4574512703794618,-0.5991596358627387,-40.63781834843561,-69.50172963182936,-28.57222870113203,0.8705607032069033,0.830457828385477,0.9121588271515256,-0.14868497546038822,-0.20415506461554592,-0.09630030454540844,-0.6894035876191048,-0.9466002435065408,-0.4465130066897992,-54.07086961718469,-74.24315635345417,-35.02062797567053,0.8585764367869543,0.8151721648929859,0.903810769169746,-0.16471866353832668,-0.2267347231259765,-0.10642629421047378,-0.763746553675156,-1.0512947328865538,-0.4934639079605859,-59.90169048432596,-82.45448885384735,-38.703051604751835,-0.07434296605605117,-0.10469448938001312,-0.04695090127078671,-5.830820867141269,-8.211332500393187,-3.682423629081311,0.830457828385477,0.7918111950577505,0.9121588271515256,-0.20415506461554592,-0.26292733197219476,-0.09630030454540844,-0.8581394743202188,-1.1051811174409425,-0.4047859056305821,-157.16840189014997,-202.41412407343267,-74.13661275285386,0.8151721648929859,-0.2267347231259765,-0.9530501556739228,0.7735418263926623,-0.2927549175503586,-1.2305575251067935,0.903810769169746,-0.10642629421047378,-0.4473491967471399,-174.55131056298956,-225.37683610014537,-81.93208731632599,-0.09491068135370416,-0.125376407665851,-0.04256329111655782,-17.38290867283959,-22.962712026712637,-7.795474563472129,0.3962
39095001002,39095001002,Census Tract 10.02; Lucas County; Ohio,1410,1020,470,Toledo city,Ohio,59923,0.6327740692507768,0.2113811480407181,39095,1410,1020,470,0.014424,0.007698481651,0.00363660615,0.8045364536820956,0.7191710093234389,0.8502041692886828,-0.24295175864727175,-0.39048986546433695,-0.17618806884544308,-4.9411139950868295,-7.941720405435211,-3.583284754087606,-350.43361667282477,-563.2425819457596,-254.13367050266712,0.7872275774795626,0.6958496118804833,0.8365185064787164,-0.2702807023118562,-0.43709212871093256,-0.1954308150449067,-5.4969256787061616,-8.889509778982353,-3.974640647452905,-389.8528850146214,-630.4616864526491,-350.43361667282477,-0.5558116836193321,-0.947789373547142,-0.39135589336529897,-39.4192683417966,-67.2191045068895,-27.75573711810631,0.8735129716527046,0.8342344221019612,0.9142093780846514,-0.14480269034583348,-0.19870383372622177,-0.0938413277876097,-0.5371221613331677,-0.7370597354325026,-0.34808922875171905,-52.65903542482037,-72.26075837573555,-34.126394975658734,0.8617797690981591,0.8192508794608916,0.9060459829810772,-0.16038927329018932,-0.2206273134037408,-0.10369674253153777,-0.5949380699939558,-0.8183813376776616,-0.3846462958576599,-58.32726176411332,-80.23346447820212,-37.71042116251567,-0.05781590866078812,-0.08132160224515905,-0.03655706710594086,-5.668226339292953,-7.972706102466573,-3.5840261868569474,0.8342344221019612,0.7963383320846531,0.9142093780846514,-0.19870383372622177,-0.2557476636622549,-0.0938413277876097,-0.7189673744245965,-0.9253682871152946,-0.33954479783684316,-152.97178179246734,-196.88686959899889,-72.24357400783897,0.8192508794608916,-0.2206273134037408,-0.7982928022556187,0.7784081659744864,-0.284673059342978,-1.0300286522263966,0.9060459829810772,-0.10369674253153777,-0.3752045107343319,-169.8495323948125,-219.15503238859503,-79.83074696475147,-0.07932542783102225,-0.104660365111102,-0.03565971289748876,-16.87775060234516,-22.26816278959617,-7.587172956912502,0.7465
39095007904,39095007904,Census Tract 79.04; Lucas County; Ohio,1570,1165,605,Toledo city,Ohio,65571,0.7713734390807584,0.15896963036723227,39095,1570,1165,605,0.014424,0.007698481651,0.00363660615,0.7602803527605017,0.6600662792568911,0.8150587937221446,-0.3153042773880719,-0.5149993741928607,-0.22690535664707184,-7.140279768361512,-11.662511028171782,-5.138426096915461,-454.79488970455486,-742.8350973357823,-327.2882864277364,0.7397264440265523,0.6332078659754329,0.7985605123349572,-0.35185109046082075,-0.5792602299081324,-0.2522532538906066,-7.9679072022268,-13.117741803225998,-5.712446466565432,-507.5100128806879,-835.5249556194902,-454.79488970455486,-0.8276274338652883,-1.4552307750542166,-0.574020369649971,-52.715123176133005,-92.68985828370806,-36.561806984074586,0.8433168563826842,0.795813813002964,0.8931241555898274,-0.1857939188947214,-0.2565753241031963,-0.11966515936363946,-0.787143093919194,-1.087018862831295,-0.5069789384721607,-67.56593080851451,-93.30634015719268,-43.517505448254134,0.8290674397712298,0.7778442045047154,0.883086039339423,-0.2061744944125858,-0.28560448764510643,-0.1323924911643179,-0.8734883810223519,-1.210005157217029,-0.5609001399330055,-74.97754343539502,-103.86310362377932,-48.145934758197896,-0.08634528710315792,-0.12298629438573427,-0.05392120146084478,-7.411612626880508,-10.556763466586633,-4.628429309943758,0.795813813002964,0.7505307704696041,0.8931241555898274,-0.2565753241031963,-0.33239040868944514,-0.11966515936363946,-1.19502045694824,-1.548135384669771,-0.5573502203431064,-197.52404247078343,-255.89014622640843,-92.12400336249692,0.7778442045047154,-0.28560448764510643,-1.3302261490853604,0.7292985540353842,-0.3711805603710025,-1.7288036736005563,0.883086039339423,-0.1323924911643179,-0.6166288041950019,-219.87209075791085,-285.75267332240605,-101.92211639586807,-0.13520569213712053,-0.18066828893078557,-0.05927858385189544,-22.34804828712736,-29.862527095997613,-9.798113033371148,0.6388
39095004401,39095004401,Census Tract 44.01; Lucas County; Ohio,624,587,332,Toledo city,Ohio,58875,0.6813125173267286,0.1781044011074889,39095,624,587,332,0.014424,0.007698481651,0.00363660615,0.7887519727908708,0.6978930112639322,0.8377268504202257,-0.2678256720698426,-0.4328843875208483,-0.19370651603010444,-2.4105853162156956,-3.8962088290948462,-1.7434702192241731,-386.31174939354094,-624.3924405600716,-279.40227872182265,0.7702549613039229,0.6732366251024638,0.8230243397118897,-0.2982714169177881,-0.485361851559701,-0.2150308948943878,-2.6846145565962374,-4.368536232463808,-1.9354019118449497,-430.2266917622175,-700.0859346897128,-386.31174939354094,-0.27402924038054177,-0.4723274033689613,-0.19193169262077636,-43.91494236867656,-75.69349412964124,-30.758284073842365,0.8628170056488847,0.8205726709192855,0.9067691435891786,-0.15899430986289645,-0.21866110758929183,-0.10281652951025055,-0.3394032151316375,-0.4667732009028928,-0.21948119221717796,-57.81996850624148,-79.51843286250303,-37.39032235386337,0.8501793767383742,0.804505011175108,0.8979381147358951,-0.17622236831525748,-0.24300033698900195,-0.1136624936498254,-0.3761797415007215,-0.5187298572084645,-0.2426339396541678,-64.08513483828304,-88.36965199462769,-41.334572343129096,-0.03677652636908396,-0.05195665630557172,-0.02315274743698983,-6.265166332041561,-8.851219132124655,-3.94424998926573,0.8205726709192855,0.7799865388333349,0.9067691435891786,-0.21866110758929183,-0.28207340795361713,-0.10281652951025055,-0.558875030155082,-0.7209502691814983,-0.2627883470635824,-168.33585245635,-217.15369553659585,-79.15311658541638,0.804505011175108,-0.24300033698900195,-0.6210835669848871,0.7608443473066745,-0.3143292758103764,-0.8033929098498358,0.8979381147358951,-0.1136624936498254,-0.29050950242766815,-187.0733635496648,-241.98581621983007,-87.50286217700848,-0.06220853682980509,-0.08244264066833751,-0.02772115536408576,-18.737511093314787,-24.83212068323419,-8.349745591592097,0.3659
39095007501,39095007501,Census Tract 75.01; Lucas County; Ohio,1808,864,436,Toledo city,Ohio,92042,0.7892756813845325,0.16206892162057396,39095,1808,864,436,0.014424,0.007698481651,0.00363660615,0.7547444371438852,0.6527950157245391,0.8106264704563382,-0.3249517992927705,-0.5318744413054334,-0.23361379925954667,-8.47428539342205,-13.870536550032345,-6.09231895645962,-468.7104752998922,-767.1756941389572,-336.9645440519701,0.7338037263106452,0.6255391746836348,0.7937849478730704,-0.3627622266620441,-0.598620902529003,-0.2597870527521067,-9.46032810213097,-15.61119027972564,-6.774880555604668,-523.2482357373325,-863.4507898078341,-468.7104752998922,-0.9860427087089204,-1.7406537296932942,-0.682561599145048,-54.53776043744029,-96.2750956688769,-37.752300837668585,0.8394934610360677,0.7909820000592636,0.8904363782606899,-0.19119450765684565,-0.26425127237418294,-0.12304486251260678,-0.6007384417459164,-0.8302848211537449,-0.38661036803071225,-69.52991223911069,-96.09778022612788,-44.746570373925024,0.824933707209763,0.7726508036789151,0.8801631542445323,-0.21221861982386103,-0.29424572554455364,-0.136152990701283,-0.6667967848285138,-0.924528224269327,-0.4277964700729543,-77.1755537995965,-107.00558151265358,-49.51348033251786,-0.06605834308259739,-0.0942434031155821,-0.04118610204224204,-7.645641560485809,-10.907801286525707,-4.766909958592829,0.7909820000592636,0.7448094709548743,0.8904363782606899,-0.26425127237418294,-0.34262524712254494,-0.12304486251260678,-0.8869694372289579,-1.150034661670022,-0.4130047567081607,-203.43335716260503,-263.7694178142253,-94.7258616303121,0.7726508036789151,-0.29424572554455364,-0.9876469590796084,0.7231854994135672,-0.3827710882075238,-1.2847857028071312,0.8801631542445323,-0.136152990701283,-0.45700268708017394,-226.52453189899276,-294.6756199098925,-104.81713006426008,-0.1006775218506506,-0.13475104113710912,-0.04399793037201321,-23.091174736387753,-30.90620209566723,-10.091268433947986,0.3095
39095007401,39095007401,Census Tract 74.01; Lucas County; Ohio,1347,945,520,Toledo city,Ohio,103344,0.7798840908658374,0.1679038631394523,39095,1347,945,520,0.014424,0.007698481651,0.00363660615,0.7576435562767541,0.6565995061558029,0.8129486716799881,-0.31988187811461744,-0.522998404087609,-0.23008996119455308,-6.215025954769302,-10.16140293681388,-4.470447307564005,-461.39762099252425,-754.3728980559674,-331.8817600270234,0.7369048711167753,0.6295505489000449,0.7962866567015404,-0.3570272625345867,-0.5884347996315894,-0.2558291559754394,-6.93672838327409,-11.432775041696503,-4.970537417578778,-514.976123479888,-848.7583549886047,-461.39762099252425,-0.7217024285047886,-1.2713721048826248,-0.5000901100147725,-53.578502487363664,-94.38545693263733,-37.126214551950454,0.8414970635412121,0.7935131196400546,0.8918453872131449,-0.18835827636970148,-0.2602186091814209,-0.1212705860651684,-0.647310698605736,-0.8942654017964536,-0.4167576243482674,-68.49848662494561,-94.63125944936016,-44.10133590986957,0.8270997038014455,0.7753709447202367,0.8816953034856467,-0.2090440794548527,-0.2897052782404842,-0.13417866245476623,-0.7183993807934426,-0.9955990767272817,-0.4611174268822792,-76.02109849666058,-105.3543996536806,-48.79549490817769,-0.07108868218770659,-0.101333674930828,-0.04435980253401178,-7.522611871714982,-10.723140204320424,-4.694158998308125,0.7935131196400546,0.7478054287392455,0.8918453872131449,-0.2602186091814209,-0.33724624289762006,-0.1212705860651684,-1.0417098577765926,-1.3500676866643289,-0.4854716784469319,-200.32881880319087,-259.62840128160167,-93.35993816287152,0.7753709447202367,-0.2897052782404842,-1.1597511997407528,0.726386016323173,-0.37667848434336415,-1.5079232480228173,0.8816953034856467,-0.13417866245476623,-0.537145424849145,-223.0290768732217,-289.98524000438795,-103.29719708637404,-0.11804134196416016,-0.15785556135848844,-0.05167374640221306,-22.7002580700308,-30.35683872278624,-9.937258923502512,0.8355
39095003000,39095003000,Census Tract 30; Lucas County; Ohio,1232,837,576,Toledo city,Ohio,73492,0.5809548247857186,0.2686473494810041,39095,1232,837,576,0.014424,0.007698481651,0.00363660615,0.8217366172683386,0.742603711302314,0.8637300267991089,-0.2169349387450376,-0.3466132538528346,-0.1577691743633054,-3.855013693556777,-6.159445074642289,-2.803616287492103,-312.90695564584223,-499.95495735732857,-227.56625710163175,0.8057603707507176,0.7208299564912783,0.85116904208415,-0.2410637657301408,-0.3872897359421819,-0.1748547592278808,-4.283791828490392,-6.8822811303154,-3.107233418030838,-347.71037568915517,-558.6267151230032,-312.90695564584223,-0.4287781349336153,-0.7228360556731115,-0.30361713053873496,-34.803420043312926,-58.67175776567464,-24.644247608663555,0.8850782763866264,0.8490707239281892,0.9222199008837976,-0.12984357053993792,-0.177758191182877,-0.08434007880513394,-0.395222969035847,-0.5410673766717565,-0.2567176504425345,-47.2189927163497,-64.64365312685264,-30.671164927423472,0.8743389979766029,0.8352918678535841,0.9147826914320458,-0.14372114513272552,-0.19718632311081843,-0.09315579466698348,-0.43746407662993414,-0.600203489083417,-0.2835512732596528,-52.265720027471225,-71.70889953206894,-33.877093579408935,-0.04224110759408711,-0.0591361124116605,-0.02683362281711832,-5.0467273111215185,-7.065246405216309,-3.205928651985462,0.8490707239281892,0.8141738899389028,0.9222199008837976,-0.177758191182877,-0.2282388472013539,-0.08434007880513394,-0.7882376677265253,-1.012085324481609,-0.3739913562961254,-136.84681731363284,-175.70925772250158,-64.92905491252176,0.8352918678535841,-0.19718632311081843,-0.8743883272109527,0.7976068732400029,-0.25375047977939913,-1.1252122056081508,0.9147826914320458,-0.09315579466698348,-0.4130831093345833,-151.80352902967928,-195.34934125141507,-71.7158175928096,-0.08615065948442746,-0.1131268811265418,-0.03909175303845791,-14.956711716046437,-19.640083528913507,-6.786762680287831,0.98
