geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06067009645,06067009645,Census Tract 96.45; Sacramento County; California,3141,2234,875,Elk Grove city,California,68942,0.6194059789411188,0.22770702244249352,06067,3141,2234,875,0.011058,0.009493868073,0.003212018401,0.8089389079717144,0.7251443457158077,0.8536731004667519,-0.23618729442417455,-0.3790357821970957,-0.17140858655759772,-8.203535338573264,-13.165117291420955,-5.953564947633449,-261.1759101742523,-419.13776795354846,-189.54361501539157,0.7919673852248125,0.7022098408412721,0.8402736727655317,-0.2626782600600834,-0.42407574180670093,-0.190088458571804,-9.123650763397167,-14.729498225654186,-6.602376267320094,-290.4696199744402,-468.94295528985,-261.1759101742523,-0.9201154248239032,-1.564380934233229,-0.6488113196866445,-29.29370980018794,-49.80518733630147,-20.65620247330928,0.8764819915658663,0.8380368266764597,0.9162692118430692,-0.1409247533009371,-0.19326498331328015,-0.09138230017410144,-1.0112265802955958,-1.386801705087492,-0.6557273207161097,-45.265290075899536,-62.07706826712139,-29.352162968491932,0.8650023695015561,0.8233593355344532,0.9082918204033044,-0.15606619734028496,-0.21453654175292383,-0.10096774796009382,-1.1198762697078608,-1.5394389444271597,-0.7245091305698554,-50.128749763109255,-68.90953197972962,-32.43102643553516,-0.10864968941226504,-0.15263723933966775,-0.06878180985374571,-4.8634596872097156,-6.8324637126082255,-3.078863467043228,0.8380368266764597,0.8009017236308874,0.9162692118430692,-0.19326498331328015,-0.2485926431354158,-0.09138230017410144,-1.6054782228684747,-2.065092538115256,-0.7591250643026783,-183.48322547068284,-236.0105757846007,-86.75715020602038,0.8233593355344532,-0.21453654175292383,-1.7821839212099255,0.783316277078786,-0.27662354180777465,-2.297948985332886,0.9082918204033044,-0.10096774796009382,-0.8387526689159148,-203.6781624239915,-262.62274118090124,-95.85744787610454,-0.17670569834145078,-0.23285644721763,-0.07962760461323648,-20.19493695330866,-26.61216539630057,-9.10029767008417,0.204
06067009647,06067009647,Census Tract 96.47; Sacramento County; California,3887,2784,850,Elk Grove city,California,65504,0.5656176067355967,0.22719090457089164,06067,3887,2784,850,0.011058,0.009493868073,0.003212018401,0.8268976155108282,0.7496845402380751,0.8677744633621582,-0.2093395618056478,-0.33389438667420435,-0.15237315941003737,-8.99792641097492,-14.351597444927108,-6.549371096191322,-231.48768744468535,-369.2204127843352,-168.4942396756193,0.8113288392123431,0.7283940852583318,0.855554248493154,-0.23254585769541145,-0.3728831963885876,-0.1688329544985035,-9.995389770916708,-16.027431853079865,-7.256853349752384,-257.149209439586,-412.3342385665003,-231.48768744468535,-0.997463359941788,-1.675834408152756,-0.7074822535610616,-25.66152199490065,-43.113825782165065,-18.201241408825872,0.8885305980560481,0.8535122977363908,0.9246042520956872,-0.12545364468913933,-0.17162928132624544,-0.08154380399335445,-1.1218390119558637,-1.5347535248005322,-0.72918583377711,-40.29594152140315,-55.12764097703061,-26.192019891419186,0.8780912042088479,0.8400995677938357,0.9173846624574196,-0.13883386510059717,-0.1903350963815811,-0.09005528533829713,-1.241488411408035,-1.702025772103552,-0.805297706381142,-44.59369293850699,-61.13598319337471,-28.92592336139159,-0.119649399452171,-0.16727224730301993,-0.07611187260403196,-4.297751417103844,-6.008342216344107,-2.7339034699724123,0.8535122977363908,0.8195289884230997,0.9246042520956872,-0.17162928132624544,-0.2202130908439912,-0.08154380399335445,-1.3850118912189,-1.7770729275573538,-0.658041199690956,-162.94257543751766,-209.06740324204165,-77.41661172834776,0.8400995677938357,-0.1903350963815811,-1.5359638505022,0.8033795120554513,-0.24474172541629044,-1.9750138051015544,0.9173846624574196,-0.09005528533829713,-0.7267270485364394,-180.70162947084705,-232.3545653060652,-85.4972998278164,-0.15095195928329996,-0.19794087754420064,-0.06868584884548345,-17.759054033329406,-23.287162064023605,-8.080688099468642,0.6299
06067009644,06067009644,Census Tract 96.44; Sacramento County; California,2404,1710,690,Elk Grove city,California,63580,0.5909983974703057,0.21100284111121928,06067,2404,1710,690,0.011058,0.009493868073,0.003212018401,0.8183744052961162,0.7380031097153604,0.8610917478150856,-0.22193459806232016,-0.35500784053022333,-0.16131643641618565,-5.89978329603702,-9.437326788202036,-4.2883445179519954,-245.41527853731367,-392.56767005832097,-178.3837153890181,0.8021345855397406,0.7159192020038203,0.8483095769141458,-0.2466735857388815,-0.39680566913284687,-0.17881493645002933,-6.557430492685728,-10.548456522607534,-4.753514703703677,-272.77165111005525,-438.787708927102,-245.41527853731367,-0.6576471966487079,-1.1111297344054982,-0.4651701857516812,-27.35637257274159,-46.22003886878112,-19.349841337424344,0.8828247959103831,0.8461746918942874,0.9206618418048624,-0.13272758607644675,-0.18178906741036163,-0.08617513466139036,-0.7290130974443377,-0.9984858086548358,-0.47332136219217624,-42.632344879785826,-58.390982962271096,-27.679611824103876,0.8718905588002247,0.8321584646301519,0.9130827915293176,-0.14693293774858832,-0.2016941994869263,-0.09519093917552136,-0.8070367225920849,-1.107815771017122,-0.5228411324908213,-47.19512997614532,-64.7845480126972,-30.575504824024637,-0.07802362514774719,-0.10932996236228631,-0.04951977029864507,-4.562785096359485,-6.3935650504261,-2.8958929999207643,0.8461746918942874,0.8106860796800509,0.9206618418048624,-0.18178906741036163,-0.23352309243383657,-0.08617513466139036,-1.190858181944297,-1.5297558277804215,-0.5645133981572922,-172.5881423107677,-221.70374315658285,-81.81353596482495,0.8321584646301519,-0.2016941994869263,-1.3212521035025735,0.7938491559741541,-0.2596851586657828,-1.7011374794534198,0.9130827915293176,-0.09519093917552136,-0.6235738506113833,-191.48581210182223,-246.5416636889014,-90.37302182773672,-0.13039392155827656,-0.17138165167299824,-0.05906045245409108,-18.897669791054575,-24.83792053231858,-8.559485862911751,0.1897
06067009617,06067009617,Census Tract 96.17; Sacramento County; California,2190,1902,982,Elk Grove city,California,79922,0.6182128584202284,0.20703561063479084,06067,2190,1902,982,0.011058,0.009493868073,0.003212018401,0.8093330021568675,0.7256798798338537,0.8539833945028577,-0.2355853490899371,-0.37801808729897896,-0.17098295638657612,-5.705175110617989,-9.15447158048112,-4.140697674472842,-260.51027902365246,-418.01240093521096,-189.0729531722759,0.7923918042677435,0.7027803180636015,0.8406096448278795,-0.26200194728680865,-0.4229197578488534,-0.18961280798147015,-6.344906397483591,-10.24185623422084,-4.591857163143422,-289.721753309753,-467.664668229262,-260.51027902365246,-0.6397312868656018,-1.0873846537397185,-0.4511594886705801,-29.211474286100536,-49.65226729405107,-20.600889893633795,0.8767474707227815,0.8383770378176173,0.9164532802925832,-0.14057928125599317,-0.19278075960084032,-0.09116309745843658,-0.8588352390442358,-1.1777475903680408,-0.5569389734975012,-45.15432381936045,-61.92153471966565,-29.28175465286547,0.8652905761474787,0.8237270208972836,0.9084925348860676,-0.15568114060861055,-0.21399441153539284,-0.10072450966854468,-0.9510964091913454,-1.307347284344538,-0.6153521170824032,-50.00506883235255,-68.73539875628485,-32.352897848706796,-0.09226117014710966,-0.12959969397649718,-0.05841314358490201,-4.850745012992095,-6.8138640366192,-3.0711431958413256,0.8383770378176173,0.8013102815556806,0.9164532802925832,-0.19278075960084032,-0.24795603278492692,-0.09116309745843658,-1.79729086688717,-2.3116887496275966,-0.8499115928293025,-183.0235098663106,-235.40618631645583,-86.54904203964384,0.8237270208972836,-0.21399441153539284,-1.9950652866697156,0.783755834201863,-0.2759075675887619,-2.572280306183495,0.9084925348860676,-0.10072450966854468,-0.939052432793582,-203.16347114762888,-261.9430047030036,-95.62652065107758,-0.1977744197825455,-0.2605915565558985,-0.08914083996427946,-20.13996128131828,-26.536818386547708,-9.077478611433753,0.268
06067009616,06067009616,Census Tract 96.16; Sacramento County; California,4441,3731,1335,Elk Grove city,California,80152,0.5657058613507626,0.19830498670623464,06067,4441,3731,1335,0.011058,0.009493868073,0.003212018401,0.8268678251638243,0.7496436026578625,0.8677511364607807,-0.20938313182263885,-0.33396722983361504,-0.1524041375256631,-10.282507860996342,-16.40065575572801,-7.484350475201754,-231.535867169474,-369.3009627500115,-168.52849527587827,0.8112966868684144,0.728350332894367,0.8555289502803629,-0.23259470448471303,-0.37296566615976334,-0.1688675171918997,-11.42239518757448,-18.3158135079287,-8.29284363968475,-257.20322421919565,-412.4254336394663,-231.535867169474,-1.1398873265781386,-1.915157752200688,-0.8084931644829956,-25.667357049721655,-43.12447088945481,-18.205205234924467,0.8885106939671619,0.8534866733388621,0.9245905142570288,-0.12547885668662376,-0.17166445738159447,-0.08155987389030024,-1.5037437197663766,-2.057233836130367,-0.9774168444471556,-40.30403966138774,-55.13893959073618,-26.197181571888382,0.8780695669749417,0.8400718239472219,0.9173696688421534,-0.13886192804190195,-0.19037440787066048,-0.09007310135088442,-1.6641269909651666,-2.281454643428112,-1.0794397084326608,-44.6027068068927,-61.14861011600407,-28.931645897417873,-0.16038327119879003,-0.22422080729774496,-0.1020228639855052,-4.298667145504959,-6.0096705252678895,-2.734464325529488,0.8534866733388621,0.8194980731632558,0.9245905142570288,-0.17166445738159447,-0.22025912292875588,-0.08155987389030024,-2.1757292144573253,-2.791633258371997,-1.033715441491312,-162.9759711203989,-209.11110549602975,-77.43186827650277,0.8400718239472219,-0.19037440787066048,-2.41286499958739,0.8033461754635064,-0.24479337867393255,-3.10258811643612,0.9173696688421534,-0.09007310135088442,-1.141614758436925,-180.7389512799543,-232.40360422742472,-85.51421411512547,-0.23713578513006484,-0.31095485806412304,-0.10789931694561306,-17.76298015955542,-23.292498731394986,-8.0823458386227,0.7673
06067009328,06067009328,Census Tract 93.28; Sacramento County; California,4209,3012,1023,Elk Grove city,California,103111,0.5846342861210129,0.2679157507709219,06067,4209,3012,1023,0.011058,0.009493868073,0.003212018401,0.8205032711171677,0.7409149622308454,0.8627625567726254,-0.21876418437483625,-0.34968255599680004,-0.1590674539015055,-10.181968122588495,-16.275317865030896,-7.4034959131671485,-241.90943508169389,-386.67897042126145,-175.89679052428482,0.8044301665210086,0.7190270047508774,0.8501203604210728,-0.2431159864687693,-0.39076834860530973,-0.17630402300291975,-11.31537701836628,-18.187578922875463,-8.205739651715701,-268.8376578371651,-432.1116398877516,-241.90943508169389,-1.1334088957777837,-1.9122610578445671,-0.8022437385485528,-26.928222755471214,-45.43266946649008,-19.06019811234385,0.8842520472800303,0.8480086143843969,0.9216488003677517,-0.1308992759202671,-0.17923330381017377,-0.08501199111959463,-1.266398059395624,-1.7340104177698286,-0.8224569603027412,-42.04508829334742,-57.57006699103017,-27.30600797817866,0.8734412156194299,0.8341425789623346,0.9141595663443092,-0.14489673960578645,-0.19883581682641172,-0.09390093022705404,-1.4018179135023792,-1.9236568789019912,-0.908453885470068,-46.54109938586916,-63.86643024242999,-30.161151576031468,-0.13541985410675506,-0.18964646113216288,-0.08599692516732671,-4.496011092521748,-6.29636325139983,-2.855143597852813,0.8480086143843969,0.8128943929010086,0.9216488003677517,-0.17923330381017377,-0.2301720970558797,-0.08501199111959463,-1.7407545394969377,-2.235483664575562,-0.825655758763666,-170.1617340661718,-218.52235235342735,-80.7092628312479,0.8341425789623346,-0.19883581682641172,-1.9311385964393009,0.7962281739742518,-0.2559213962608885,-2.485566704541484,0.9141595663443092,-0.09390093022705404,-0.9119871535083044,-188.77210131371464,-242.9683973158831,-89.14830435076288,-0.19038405694236316,-0.2500830399659222,-0.08633139474463836,-18.61036724754283,-24.446044962455737,-8.43904151951499,0.2884
06067009635,06067009635,Census Tract 96.35; Sacramento County; California,3756,2893,788,Elk Grove city,California,195741,0.7366826653899856,0.19793839435979732,06067,3756,2893,788,0.011058,0.009493868073,0.003212018401,0.7711236340885429,0.6743877952787442,0.8237168027985413,-0.29680891078119487,-0.4828263604424674,-0.2140094709766079,-12.327616185431708,-20.053636665010657,-8.888636838102844,-328.21129354184524,-533.9093893772805,-236.65167300593305,0.7513398353970684,0.6483367986993368,0.8078964832344131,-0.33095565134187194,-0.5424082082123883,-0.2377823406242599,-13.745861717574304,-22.52830007384569,-9.876015592572235,-365.970759253842,-599.794996641259,-328.21129354184524,-1.4182455321425973,-2.4746634088350348,-0.9873787544693916,-37.75946571199673,-65.88560726397857,-26.288039256373576,0.8507754269231933,0.8052610227052264,0.8983556165722381,-0.17539831118121663,-0.24183335813344056,-0.11314493008414175,-1.6298658705322078,-2.2472048568965772,-1.0513844673074824,-56.33826030183919,-77.67731963002342,-36.34235974101218,0.8371367956103332,0.7880074912196652,0.8887776320110564,-0.19454789855572863,-0.26902346886603357,-0.12514082711248967,-1.807810907096699,-2.4998654053397065,-1.16285477178905,-62.48914300368818,-86.41083322985504,-40.19546394016765,-0.17794503656449123,-0.25266054844312924,-0.1114703044815677,-6.150882701848989,-8.733513599831635,-3.853104199155468,0.8052610227052264,0.7617428392450551,0.8983556165722381,-0.24183335813344056,-0.312778996375044,-0.11314493008414175,-1.8091959902423236,-2.3399522317409303,-0.8464562350059487,-229.5933997769446,-296.9482527590013,-107.41830393476506,0.7880074912196652,-0.26902346886603357,-2.012609777700497,0.7412918380373084,-0.34899637185762616,-2.6109005037490984,0.8887776320110564,-0.12514082711248967,-0.9361995564838378,-255.40733219549455,-331.3325512371952,-118.80705031520785,-0.2034137874581736,-0.2709482720081682,-0.0897433214778891,-25.813932418549953,-34.384298478193934,-11.38874638044278,0.4519
06067009332,06067009332,Census Tract 93.32; Sacramento County; California,1144,747,342,Elk Grove city,California,183624,0.7227249102728973,0.19427845498872076,06067,1144,747,342,0.011058,0.009493868073,0.003212018401,0.7755299097642794,0.6802373127989161,0.8272262249296596,-0.2894409195693662,-0.47007519461904096,-0.20885916072720212,-3.6615295157561705,-5.946616678399374,-2.642141901623683,-320.0637688598051,-519.8091502097354,-230.95645993214012,0.7560637343784472,0.6545253860073803,0.8116835108781928,-0.3226398179540915,-0.5278246212878352,-0.23200728682791655,-4.081507266335177,-6.677167253557809,-2.934973844938108,-356.77511069363436,-583.6684662200882,-320.0637688598051,-0.4199777505790068,-0.7305505751584356,-0.29283194331442486,-36.711341833829266,-63.85931601035276,-25.597197842170008,0.8537949434634097,0.8090936509188688,0.9004691180498658,-0.171241417691596,-0.23595086781897665,-0.11053225474926544,-0.4108728467251338,-0.5661352612873544,-0.2652086322105192,-55.00305846387333,-75.78785291664717,-35.50316361586603,0.8404055972834001,0.7921340329060238,0.8910779671705734,-0.1899016418173399,-0.2624126201615134,-0.12223625411285288,-0.4556457732193629,-0.6296270009662133,-0.29329094781740717,-60.99675678974069,-84.28741646134047,-39.26250974797954,-0.04477292649422909,-0.0634917396788589,-0.02808231560688795,-5.993698325867348,-8.499563544693295,-3.759346132113514,0.8090936509188688,0.7663011033170097,0.9004691180498658,-0.23595086781897665,-0.3049700642102714,-0.11053225474926544,-0.766109552487863,-0.990208180092716,-0.3588874963850578,-224.0086410783225,-289.5345555826655,-104.93786444007536,0.7921340329060238,-0.2624126201615134,-0.8520282924042544,0.7461727693196066,-0.34017219753522265,-1.1045060882016495,0.8910779671705734,-0.12223625411285288,-0.3968892456375141,-249.1310796503668,-322.95499655018995,-116.04948702851289,-0.08591873991639132,-0.11429790810893348,-0.03800174925245625,-25.12243857204424,-33.42044096752441,-11.1116225884375,0.3218
06067009336,06067009336,Census Tract 93.36; Sacramento County; California,2835,2184,996,Elk Grove city,California,1042469,0.7955472504481851,0.16093252687401252,06067,2835,2184,996,0.011058,0.009493868073,0.003212018401,0.7528146272322148,0.6502667151437086,0.8090794329395257,-0.32834825975231463,-0.5378305189417554,-0.23597258722400943,-10.293530784727006,-16.860680205428235,-7.397606105097979,-363.0875056341096,-594.7329878457931,-260.93848695230963,0.7317400972211002,0.622874679960186,0.7921187209715534,-0.3666054433775866,-0.6054593840030867,-0.26243702304305466,-11.492871684784616,-18.98080657664789,-8.227251083296629,-405.3922992869353,-669.5169868306134,-363.0875056341096,-1.19934090005761,-2.120126371219655,-0.8296449781986501,-42.30479365282575,-74.78399898482027,-29.264373128700186,0.8381581413520275,0.7892962523188288,0.8894967021762616,-0.19309227061483464,-0.2669514102748576,-0.12423126196351109,-1.3545515830516934,-1.8726770068750227,-0.8714882891032477,-62.02159263057205,-85.7452841975743,-39.903309940624894,0.8234904454325777,0.7708396486722665,0.8791414899281619,-0.21434317246352785,-0.2972866687935045,-0.13747333217286098,-1.5036276835541442,-2.085480307172216,-0.9643820497278562,-68.84742140815679,-95.48902505367288,-44.15668725860147,-0.1490761005024508,-0.2128033002971934,-0.09289376062460852,-6.825828777584743,-9.7437408560986,-4.253377317976581,0.7892962523188288,0.7428155003100854,0.8894967021762616,-0.2669514102748576,-0.34622931210045294,-0.12423126196351109,-2.524263865166591,-3.2739071904388934,-1.1747174707773815,-253.44014710507943,-328.70554120872424,-117.9435211623877,0.7708396486722665,-0.2972866687935045,-2.811110811733629,0.7210560968125422,-0.3868546489247378,-3.6580560123169192,0.8791414899281619,-0.13747333217286098,-1.2999330644880291,-282.2400413387178,-367.2747000318192,-130.51536792048483,-0.2868469465670378,-0.3841488218780258,-0.1252155937106476,-28.799894233638337,-38.56915882309496,-12.57184675809715,0.2629
06067009333,06067009333,Census Tract 93.33; Sacramento County; California,1709,1223,490,Elk Grove city,California,49940,0.5474315924852587,0.2263125017404068,06067,1709,1223,490,0.011058,0.009493868073,0.003212018401,0.8330592589363928,0.7581681348029968,0.8725946781906146,-0.20039479697608617,-0.3189686483722255,-0.14600744766581558,-3.787085321419308,-6.027908431113419,-2.759266558897198,-221.5965664961561,-352.71553137000694,-161.45503562885887,0.8179815070258174,0.7374661319267934,0.8607832668619856,-0.222521525744515,-0.3559944744679715,-0.161732620158305,-4.205238941145986,-6.727627009821611,-3.0564427871313073,-246.0643031682847,-393.6586898666829,-221.5965664961561,-0.41815361972667775,-0.6997185787081923,-0.2971762282341093,-24.4677366721286,-40.94315849667597,-17.38889574219481,0.89264162219219,0.8588089855331335,0.9274394720302572,-0.12027041439559404,-0.1644032804095752,-0.07823748089015496,-0.47245808899654657,-0.6458251605551694,-0.3073401791706188,-38.63107841345434,-52.80663618603184,-25.13002282670636,0.8825612324685139,0.845836140783868,0.9204795263035328,-0.13306585788162387,-0.1822620857430643,-0.08639026879370812,-0.5227224105061465,-0.715979878837496,-0.3393667636990246,-42.74099840606268,-58.54291732113623,-27.74871330327266,-0.05026432150959997,-0.07015471828232667,-0.03202658452840579,-4.109919992608338,-5.736281135104388,-2.618690476566295,0.8588089855331335,0.8259244262726174,0.9274394720302572,-0.1644032804095752,-0.21076453025246225,-0.07823748089015496,-0.7648032969386968,-0.9804756158954998,-0.363960397748145,-156.0823054976932,-200.09706446846937,-74.27763219349897,0.845836140783868,-0.1822620857430643,-0.8478823764096886,0.8102785483413516,-0.2341434955263349,-1.0892344537722636,0.9204795263035328,-0.08639026879370812,-0.4018871292120521,-173.03721967544664,-222.2927456678089,-82.01778147184737,-0.0830790794709918,-0.10875883787676376,-0.03792673146390712,-16.954914177753427,-22.195681199339543,-7.740149278348393,0.5382
06067009326,06067009326,Census Tract 93.26; Sacramento County; California,2581,1979,922,Elk Grove city,California,314889,0.7679254678838208,0.15324903678654758,06067,2581,1979,922,0.011058,0.009493868073,0.003212018401,0.7613512240968292,0.6614759983300402,0.8159152382508679,-0.3134542486436185,-0.5117706500683262,-0.22561750672014289,-8.946203047354425,-14.606291568863778,-6.4392811228125675,-346.6177081501133,-565.9159848455552,-249.48783893113395,0.7408726374906912,0.6346956173492845,0.7994835801907905,-0.3497596609681305,-0.5755583821050428,-0.25080742716611876,-9.9823848562738,-16.426837965028632,-7.158219034905191,-386.7642330985587,-636.4524589317564,-346.6177081501133,-1.036181808919375,-1.820546396164854,-0.7189379120926231,-40.14652494844537,-70.53647408620125,-27.855014029160134,0.8440552396083867,0.7967478042414983,0.8936427524081095,-0.18475658117348628,-0.25510229796239886,-0.11901539771378256,-1.1744208045630395,-1.621579291606175,-0.7565314223213668,-59.34415384350882,-81.939327519261,-38.227964745900294,0.8298659722641784,0.778848455128291,0.883650100664149,-0.20501386178256437,-0.28394682356438794,-0.13166964984036417,-1.303187918784716,-1.8049319535225483,-0.8369692441800028,-65.85082965056675,-91.20424221943146,-42.29253381404765,-0.12876711422167642,-0.18335266191637345,-0.08043782185863602,-6.506675807057929,-9.26491470017046,-4.064569068147348,0.7967478042414983,0.7516377295134256,0.8936427524081095,-0.25510229796239886,-0.330428158053418,-0.11901539771378256,-2.2329987721401676,-2.8923521156307865,-1.0417829987553555,-242.1907561974151,-313.70413401635426,-112.99164845502774,0.778848455128291,-0.28394682356438794,-2.485484895419625,0.7304818492274859,-0.368959408173578,-3.229629493743723,0.883650100664149,-0.13166964984036417,-1.152550050587926,-269.5753682667706,-350.28519454921076,-125.00542848025228,-0.2524861232794575,-0.33727737811293634,-0.1107670518325703,-27.384612069355477,-36.581060532856434,-12.013780025224545,0.2627
06067009307,06067009307,Census Tract 93.07; Sacramento County; California,3440,2610,972,Elk Grove city,California,84830,0.6032077071832549,0.20684738627632884,06067,3440,2610,972,0.011058,0.009493868073,0.003212018401,0.8143057065181143,0.7324488276752982,0.8578954160751543,-0.22804002476649096,-0.3652830917538309,-0.16564324888804033,-8.674533082905429,-13.895193474431686,-6.300989678941589,-252.16665938678577,-403.93004286138626,-183.16830462039505,0.7977489221660873,0.7099945532918097,0.8448464470790713,-0.25352723421393114,-0.4084615091251232,-0.18364704433255133,-9.64405429642552,-15.537679745595309,-6.985845415828973,-280.3504155937651,-451.6767367905613,-252.16665938678577,-0.9695212135200908,-1.6424862711636212,-0.6848557368873847,-28.183756206979385,-47.74669392917504,-19.90859700254025,0.8800931134738942,0.842667475773362,0.9187713564883556,-0.13624340957834635,-0.18670772131349364,-0.08841007388618317,-1.1421786436954395,-1.5652395411807531,-0.7411741866476558,-43.761633858062815,-59.97086364677215,-28.397478415618995,0.8689233842914831,0.828365217895744,0.9110205886482,-0.15084945126134028,-0.20719699281948545,-0.0976700334334161,-1.2646264665359837,-1.737008644812616,-0.8188038354436302,-48.453121323217765,-66.55205535680521,-31.37179446144177,-0.12244782284054412,-0.17176910363186293,-0.07762964879597445,-4.691487465154947,-6.581191710033062,-2.974316045822776,0.842667475773362,0.8064662937586148,0.9187713564883556,-0.18670772131349364,-0.23997742712767636,-0.08841007388618317,-1.7229462770786577,-2.214521240705983,-0.8158516776212165,-177.2578474360759,-227.83140336481307,-83.93535777996054,0.828365217895744,-0.20719699281948545,-1.9120220893319084,0.7893049798622382,-0.26693740127489823,-2.463308954252652,0.9110205886482,-0.0976700334334161,-0.9013029525634858,-196.71009149505232,-253.42684714533456,-92.72664121023516,-0.18907581225325076,-0.24878771354666895,-0.08545127494226934,-19.452244058976415,-25.595443780521496,-8.791283430274625,0.5419
06067009643,06067009643,Census Tract 96.43; Sacramento County; California,4166,3154,1189,Elk Grove city,California,78283,0.5800193864421286,0.19274715569017603,06067,4166,3154,1189,0.011058,0.009493868073,0.003212018401,0.8220504693049301,0.7430336593892164,0.8639761619596047,-0.21647032310015213,-0.34583405120841143,-0.15743934153446598,-9.972274317617616,-15.931754420802047,-7.252857018374728,-239.37288328414823,-382.4232938262614,-174.09642386881248,0.8060989023344232,0.7212890455974718,0.8514358571395622,-0.24054256506744856,-0.3864067478962766,-0.17448659416288373,-11.081225405693017,-17.80084231877545,-8.0381835108827,-265.9919684515846,-427.28858182370266,-239.37288328414823,-1.1089510880754003,-1.8690878979734045,-0.7853264925079717,-26.619085167436403,-44.86528799744129,-18.85085195650436,0.8852884536643436,0.8493409586257936,0.9223651495596026,-0.12957533317061556,-0.17738346401893518,-0.08416932326363953,-1.312689609965966,-1.7970197297569628,-0.8526946712964519,-41.619835445972285,-56.97589504619413,-27.03534151225276,0.8745673904417389,0.8355843067208915,0.9149411777353996,-0.14342246341348927,-0.1967673303060585,-0.09296643799017996,-1.4529708159091657,-1.993391980967555,-0.9418156545626326,-46.06755916008769,-63.202028565870485,-29.860990949988352,-0.1402812059431997,-0.19637225121059257,-0.08912098326618068,-4.4477237141154,-6.226133519676365,-2.825649437735595,0.8493409586257936,0.8144995005236187,0.9223651495596026,-0.17738346401893518,-0.22774783699330475,-0.08416932326363953,-2.002341639610013,-2.570865214889072,-0.9501209240709746,-168.4055205727513,-216.2207918325544,-79.90924508586835,0.8355843067208915,-0.1967673303060585,-2.221150776177537,0.7979577637313583,-0.2531991609729629,-2.858165082830733,0.9149411777353996,-0.09296643799017996,-1.049424594922154,-186.80830750021337,-240.38394304716,-88.26110974955037,-0.2188091365675242,-0.28729986794166074,-0.0993036708511793,-18.402786927462085,-24.163151214605612,-8.351864663682028,0.4584
