geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
25027728200,25027728200,Census Tract 7282; Worcester County; Massachusetts,2530,1866,900,Worcester city,Massachusetts,137369,0.8623816015300237,0.13437709046497165,25027,2530,1866,900,0.01139099999999999,0.00798440667,0.00293016251099999,0.7325531539530488,0.6239240119063283,0.7927753459928695,-0.3650886554835482,-0.6027592798434134,-0.26139139550007445,-10.521573932771137,-17.371058320441694,-7.53309874693761,-415.8724874613098,-686.6030956696321,-297.7509386141348,0.7101057948898961,0.5951752593966818,0.7745779851604536,-0.40824086663741815,-0.6801773666023712,-0.2910255896220059,-11.76518743102308,-19.60218796890805,-8.387133403202201,-465.02717118668295,-774.7900382967609,-415.8724874613098,-1.2436134982519444,-2.231129648466357,-0.8540346562645906,-49.154683725373296,-88.18694262712874,-33.75631052429212,0.8240592649334888,0.7715533337190842,0.8795442210272851,-0.2135049535311173,-0.29608668162931073,-0.13695249891134023,-1.167377457258897,-1.618908188367973,-0.7488128837304527,-62.56042107496769,-86.75820945165987,-40.12930780977775,0.8082659641951258,0.7518003911005263,0.8683272841070786,-0.2372165157242563,-0.3301403029814145,-0.1516395007998897,-1.297024768587571,-1.8051026032843571,-0.8291167578834833,-69.50829413652579,-96.73647391663224,-44.43283804305912,-0.12964731132867424,-0.18619441491638433,-0.08030387415303053,-6.947873061558106,-9.978264464972364,-4.303530233281379,0.7715533337190842,0.7218950341723218,0.8795442210272851,-0.29608668162931073,-0.38524294068116893,-0.13695249891134023,-2.1276688281293112,-2.7683426746306252,-0.9841360012027852,-236.40764756992348,-307.5936305145139,-109.34844457808724,0.7518003911005263,-0.3301403029814145,-2.372376993444564,0.6987494190263848,-0.431128202429661,-3.0980726055940453,0.8683272841070786,-0.1516395007998897,-1.0896762974598986,-263.5974437160627,-344.2302895104495,-121.07514416221096,-0.24470816531525277,-0.32972993096342007,-0.10554029625711324,-27.18979614613919,-36.63665899593556,-11.726699584123695,0.1087
25027736200,25027736200,Census Tract 7362; Worcester County; Massachusetts,2226,1667,596,Worcester city,Massachusetts,186069,0.8594444394428766,0.14013259656620017,25027,2226,1667,596,0.01139099999999999,0.00798440667,0.00293016251099999,0.7334320179294557,0.6250589504836334,0.7934849089436683,-0.3634528839129353,-0.5998491009948096,-0.2602634136183588,-9.2158443482519,-15.209993349595354,-6.599334372116489,-414.0091800652246,-683.2881109431875,-296.4660544526725,0.7110429776794939,0.5963662756545995,0.7753406224906825,-0.406384749433184,-0.6768218472822817,-0.2897557163813087,-10.304440443446104,-17.16174247648564,-7.347151995156659,-462.9128680793398,-770.9677662392471,-414.0091800652246,-1.0885960951942053,-1.9517491268902845,-0.7478176230401692,-48.90368801411525,-87.6796552960595,-33.59468207727624,0.8246738551086813,0.772324634596937,0.8799792531240648,-0.2126005860440586,-0.29479231297844444,-0.13639042789911546,-1.0384647631605648,-1.4399369031620344,-0.6662100798549574,-62.29542670429303,-86.37893840204165,-39.96461186892366,0.8089290814584031,0.752627142248445,0.8687997282749917,-0.23620231108160764,-0.32867916112158546,-0.15101325133412202,-1.1537492986237918,-1.605459954561019,-0.7376364439950163,-69.21111569428865,-96.30833560653984,-44.24933677234651,-0.11528453546322703,-0.1655230513989847,-0.07142636414005887,-6.915688989995623,-9.929397204498184,-4.284724903422848,0.772324634596937,0.7228019228213542,0.8799792531240648,-0.29479231297844444,-0.3835048972983395,-0.13639042789911546,-1.402830059165852,-1.8249871997400495,-0.6490419987761434,-235.37417100098187,-306.2059059966526,-108.89966422418512,0.752627142248445,-0.32867916112158546,-1.564087619464118,0.6997150725398009,-0.42915314996750825,-2.0422138307390414,0.8687997282749917,-0.15101325133412202,-0.7186277218814878,-262.4308086349191,-342.6533273052083,-120.575121121055,-0.161257560298266,-0.2172266309989919,-0.06958572310534439,-27.05663763393725,-36.44742130855568,-11.675456896869864,0.0959
25027731900,25027731900,Census Tract 7319; Worcester County; Massachusetts,3680,1888,465,Worcester city,Massachusetts,58031,0.6702583376707558,0.2516112682342819,25027,3680,1888,465,0.01139099999999999,0.00798440667,0.00293016251099999,0.7923192877131663,0.7026828347342696,0.840552243626863,-0.26211745126923863,-0.4231171597896873,-0.18969404648203983,-10.98766998566106,-17.736597447164723,-7.951761971195049,-298.5779887407897,-481.9727567164327,-216.08048834769156,0.7740878503486686,0.6783210259255689,0.8260782409089675,-0.29184303764692204,-0.47422822200668224,-0.21053908755623352,-12.233733273956808,-19.87911593091147,-8.825562746579244,-332.43840418360884,-540.1933676878117,-298.5779887407897,-1.246063288295746,-2.1425184837467484,-0.8738007753841952,-33.86041544281918,-58.22061097137903,-23.744586287614,0.8652413370810774,0.8236642002270962,0.908458245134954,-0.15574690799394275,-0.21408700259679303,-0.1007660565086812,-0.8616147619031365,-1.184360730783599,-0.5574526191558292,-45.63637510080172,-62.73097091014826,-29.526092116304515,0.852807450226724,0.8078397319015497,0.8997782025230676,-0.17259763588386098,-0.23786929574029497,-0.1113850026549882,-0.9548354626269744,-1.3159278681879958,-0.6161981883190281,-50.573912215411774,-69.69956928961842,-32.637615906728186,-0.0932207007238378,-0.13156713740439674,-0.05874556916319884,-4.937537114610054,-6.9685983794701665,-3.111523790423667,0.8236642002270962,0.7836807303580922,0.908458245134954,-0.21408700259679303,-0.27602984386647317,-0.1007660565086812,-0.7948513265447759,-1.024829554816235,-0.3741190857693426,-170.93576914941417,-220.3934526486527,-80.4557173697511,0.8078397319015497,-0.23786929574029497,-0.8831490140461113,0.7648091674523969,-0.3075157079131662,-1.14172866826712,0.8997782025230676,-0.1113850026549882,-0.4135445685334518,-189.92451914970135,-245.53304693916556,-88.93431581364554,-0.08829768750133549,-0.116899113450885,-0.03942548276410912,-18.9887500002872,-25.139594290512903,-8.478598443894436,0.92490000000000006
25027731500,25027731500,Census Tract 7315; Worcester County; Massachusetts,3965,2279,888,Worcester city,Massachusetts,42084,0.5562007707435588,0.24790403931025423,25027,3965,2279,888,0.01139099999999999,0.00798440667,0.00293016251099999,0.8300824434767359,0.7540654819461897,0.8702670683658086,-0.20469961491002944,-0.3261447764709647,-0.14907255065712702,-9.245322587790175,-14.730431564915706,-6.732908708282598,-233.1733313440145,-371.51151487807584,-169.80854245353336,0.8147668510510839,0.733077629958828,0.8582578902769287,-0.22734497446718335,-0.3641120109696476,-0.165150954426223,-10.268107385477292,-16.445233670727585,-7.459094879211005,-258.96866041556854,-414.7599916955255,-233.1733313440145,-1.0227847976871178,-1.714802105811879,-0.7261861709284068,-25.795329071554047,-43.24847681744966,-18.31490973337722,0.8906569438200338,0.8562508659920977,0.9260712636195756,-0.12276674755489254,-0.1678820305090693,-0.0798305047189044,-0.8198167420033805,-1.1210893994835032,-0.5330953665761549,-35.9726521282747,-49.1921632068233,-23.391635216154228,0.8804029801278,0.8430651286062018,0.918985901735874,-0.13584349732078274,-0.1861479808247448,-0.08815597509286942,-0.9071411894012568,-1.243066499762201,-0.5886915286767908,-39.80435232124865,-54.5443834911014,-25.83113333377757,-0.08732444739787626,-0.1219771002786978,-0.05559616210063589,-3.831700192973947,-5.352220284278095,-2.4394981176233386,0.8562508659920977,0.8228343808048287,0.9260712636195756,-0.1678820305090693,-0.21531139598455096,-0.0798305047189044,-1.1903093029027436,-1.526590766648741,-0.566010502340213,-134.04384041697563,-171.91337462260597,-63.73992143470867,0.8430651286062018,-0.1861479808247448,-1.3198176875772625,0.8069445126450264,-0.23924258028866277,-1.6962665277786708,0.918985901735874,-0.08815597509286942,-0.625039362112292,-148.62811797041246,-191.02100538048097,-70.38731555318604,-0.12950838467451886,-0.16967576112992977,-0.05902885977207905,-14.58427755343681,-19.107630757874976,-6.647394118477371,0.9634
25027730901,25027730901,Census Tract 7309.01; Worcester County; Massachusetts,2481,1782,662,Worcester city,Massachusetts,57919,0.7908255936178399,0.1735504583330403,25027,2481,1782,662,0.01139099999999999,0.00798440667,0.00293016251099999,0.754267057535336,0.6521692759651982,0.8102438713269811,-0.3257903682916073,-0.5333442356971184,-0.23419631469997407,-9.20718472940526,-15.072879312476998,-6.61863867767431,-371.10780852096985,-607.5324188825876,-266.7730220747404,0.7332931945045866,0.6248796314066989,0.7933728422976185,-0.3637110060398156,-0.6003082029555807,-0.2604414301654017,-10.278862565172656,-16.965352745610076,-7.360353749245959,-414.3032069799539,-683.811073986702,-371.10780852096985,-1.071677835767396,-1.8924734331330784,-0.7417150715716492,-43.19539845898412,-76.2786551041144,-29.89581102666865,0.839163261581053,0.7905650613726651,0.8902040608993875,-0.19166322667166963,-0.26491802997680053,-0.12333794454912266,-1.0007790435275676,-1.383282632028123,-0.6440151943595153,-56.160440153062154,-77.6252879925995,-36.140022130163594,0.824576794324706,0.7722028118517844,0.8799105567869877,-0.21274332103774313,-0.2949965794632961,-0.13647914812105616,-1.1108498017189106,-1.5403392699055505,-0.712632640543127,-62.33725037704325,-86.43879180165827,-39.99060833575348,-0.11007075819134292,-0.1570566378774272,-0.06861744618361176,-6.176810223981085,-8.813503809058764,-3.850586205589886,0.7905650613726651,0.744316197447129,0.8902040608993875,-0.26491802997680053,-0.34351503222665397,-0.12333794454912266,-1.4002711950341171,-1.8157095790359137,-0.6519245633148335,-211.52132855500255,-274.2763714555761,-98.47803071221053,0.7722028118517844,-0.2949965794632961,-1.5592566987313792,0.7226586692756966,-0.38377915123093453,-2.0285327154606305,0.8799105567869877,-0.13647914812105616,-0.7213847236197753,-235.53726566939264,-306.4248814895212,-108.97050205736788,-0.15898550369726203,-0.21282313642471684,-0.06946016030494184,-24.01593711439004,-32.14851003394514,-10.492471345157378,0.5346
25027730100,25027730100,Census Tract 7301; Worcester County; Massachusetts,4648,3358,998,Worcester city,Massachusetts,169955,0.7662028753040893,0.22054560322730524,25027,4648,3358,998,0.01139099999999999,0.00798440667,0.00293016251099999,0.7618867920086598,0.6621814157456397,0.8163434515539173,-0.3125309566839606,-0.5101601709464537,-0.22497460853822096,-16.54706651302435,-27.010617989702897,-11.91136343971205,-356.0040127586995,-581.1234507251054,-256.2685765858875,0.7414459362612992,0.6354402008713573,0.7999451408014002,-0.34871600354632143,-0.5737122055367827,-0.2500857233762068,-18.462897135249293,-30.37540384823659,-13.240880655699472,-397.2223996396147,-653.5155733269492,-356.0040127586995,-1.9158306222249415,-3.364785858533697,-1.329517215987423,-41.21838688091527,-72.39212260184374,-28.604070911949712,0.8444243750496154,0.7972148330549621,0.8939019540879554,-0.18423867139226469,-0.2543670269755974,-0.11869092066175876,-1.8128137747506288,-2.5028407275145383,-1.167857617988142,-53.98492479900622,-74.53367264784212,-34.778368611916086,0.8302652039585078,0.779350660292249,0.8839320383874993,-0.20443443279597523,-0.283119462072451,-0.1313086940758885,-2.0115296805241476,-2.7857499018334537,-1.2920100192129425,-59.90261109363155,-82.95860338991822,-38.47558127495361,-0.19871590577351883,-0.2829091743189154,-0.12415240122480033,-5.917686294625337,-8.424930742076098,-3.697212663037532,0.7972148330549621,0.752191373247588,0.8939019540879554,-0.2543670269755974,-0.32944890830440887,-0.11869092066175876,-2.0269078472384057,-2.6251931527681607,-0.945781225442987,-203.09697868120296,-263.04540608899407,-94.76765786001874,0.779350660292249,-0.283119462072451,-2.2560198395353335,0.7310737377552916,-0.3678510776087058,-2.9311984524303867,0.8839320383874993,-0.1313086940758885,-1.0463251687828965,-226.054092137809,-293.7072597625638,-104.84220128085134,-0.2291119922969278,-0.306005299662226,-0.10054394333990924,-22.957113456605992,-30.661853673569738,-10.074543420832589,0.459
25027730401,25027730401,Census Tract 7304.01; Worcester County; Massachusetts,3932,2473,1310,Worcester city,Massachusetts,108580,0.6834388232074416,0.23506966495512785,25027,3932,2473,1310,0.01139099999999999,0.00798440667,0.00293016251099999,0.7880676327543926,0.6969754248502741,0.8371844673240071,-0.268926623093094,-0.4347708173711037,-0.1944798775309577,-12.0450653194853,-19.473129264811117,-8.710639360443604,-306.33431636534334,-495.2474380674241,-221.53202849551383,0.7695198724560071,0.6722630039917822,0.8224382082785218,-0.2995115991071034,-0.487513062688519,-0.21589681745591552,-13.414948411186884,-21.8354234201379,-9.66989150652179,-341.17366254290147,-555.3261297084919,-306.33431636534334,-1.3698830917015847,-2.362294155326783,-0.9592521460781852,-34.839346177558106,-60.07869164106772,-24.396036268519463,0.8623514575068101,0.8199793376473749,0.906444599974948,-0.1596200033002239,-0.219542925153611,-0.1032113821712188,-1.1566531353487786,-1.5908721179822842,-0.7478998015523396,-46.77125496760124,-64.32964488403898,-30.242612274659912,0.8496747881389207,0.803865147600816,0.8975845998923198,-0.17692088074113987,-0.24398974502696175,-0.11410111104843676,-1.2820203432336337,-1.7680209105595757,-0.8268099555963885,-51.84069321607899,-71.4929603946452,-33.43347980575772,-0.1253672078848549,-0.17714879257729144,-0.07891015404404889,-5.069438248477756,-7.163315510606205,-3.190867531097812,0.8199793376473749,0.7792779491093559,0.906444599974948,-0.219542925153611,-0.2832391846104582,-0.1032113821712188,-2.296325194691621,-2.9625608535999257,-1.079546959178416,-175.29199959478024,-226.14968348091037,-82.40816482277984,0.803865147600816,-0.24398974502696175,-2.5520284853623827,0.760084062147831,-0.31564395282045404,-3.301500883740686,0.8975845998923198,-0.11410111104843676,-1.1934488704635091,-194.81133476048723,-252.02296822447985,-91.1029672109549,-0.2557032906707617,-0.33894003014076013,-0.1139019112850932,-19.519335165706998,-25.87328474356948,-8.694802388175054,0.8159
25027732500,25027732500,Census Tract 7325; Worcester County; Massachusetts,1343,812,305,Worcester city,Massachusetts,51394,0.4587758932073183,0.2326208011794384,25027,1343,812,305,0.01139099999999999,0.00798440667,0.00293016251099999,0.8637607351275879,0.8009201439193184,0.8964791048185761,-0.15772801347851026,-0.2485639268685145,-0.11547496715204963,-2.4129409734597727,-3.80255904095827,-1.7665490961633432,-179.66798015337102,-283.1391690959248,-131.53753508289972,0.8512023300637352,0.7833360945179497,0.8867356899563953,-0.17480881416892183,-0.2765912448032682,-0.12773175967370212,-2.6742449925521665,-4.2313241178110585,-1.9540548931771375,-199.1247202198188,-315.06508695540276,-179.66798015337102,-0.26130401909239387,-0.4287650768527884,-0.18750579701379455,-19.456740066447797,-31.925917859477916,-13.961712361414335,0.91295662162156,0.8851044990807099,0.9413859861003988,-0.0953422937267674,-0.12981009704348273,-0.06226352926965085,-0.22684715281023052,-0.308856120083741,-0.14814311452600748,-27.936841479092426,-38.0364679906085,-18.244225926848213,0.9046803495652416,0.8743674929860381,0.9357169613122056,-0.10536279524648214,-0.1436838720809672,-0.06869923421891033,-0.2506888515005537,-0.3418658814704593,-0.16345553556183945,-30.8730112685411,-42.10170954069696,-20.12999206426594,-0.02384169869032318,-0.03300976138671829,-0.01531242103583196,-2.936169789448668,-4.0652415500884596,-1.8857661374177304,0.8851044990807099,0.8578237279231266,0.9413859861003988,-0.12981009704348273,-0.16574066145395142,-0.06226352926965085,-0.31611926442353583,-0.40361895705495815,-0.1516268882114938,-103.64566046673306,-132.33408428031413,-49.71373383983403,0.8743674929860381,-0.1436838720809672,-0.34990529231748385,0.8447687898856878,-0.18375585364051827,-0.4474903463549638,0.9357169613122056,-0.06869923421891033,-0.16729940029601476,-114.72304666147012,-146.71814634588978,-54.852262392135984,-0.03378602789394802,-0.04387138930000567,-0.01567251208452094,-11.077386194737056,-14.384062065575629,-5.138528552301949,0.9038
25027735200,25027735200,Census Tract 7352; Worcester County; Massachusetts,3097,2198,1378,Worcester city,Massachusetts,553136,0.873091397120222,0.12469091002056049,25027,3097,2198,1378,0.01139099999999999,0.00798440667,0.00293016251099999,0.7293574574091637,0.6198031055470102,0.7901934321295141,-0.3710698229537784,-0.6134156009390194,-0.26551292296251106,-13.090574126066317,-21.640030790587858,-9.366745513828088,-422.68563532664894,-698.7417110296368,-302.4457705465963,0.7066989899422905,0.5908525616424505,0.7718035239803235,-0.4150296154826267,-0.6924696022645692,-0.295666538088383,-14.641384477834173,-24.428892078408506,-10.430502547024696,-472.7602349962599,-788.7921239395707,-422.68563532664894,-1.550810351767856,-2.7888612878206516,-1.063757033196607,-50.07459966961111,-90.05041290993385,-34.34798298988076,0.8218221576320315,0.7687474529206745,0.8779597813210703,-0.21680827258462304,-0.3008173180941752,-0.13900433855329358,-1.396353072339885,-1.9374130946497727,-0.8952570531260777,-63.528347240213144,-88.1443628139114,-40.73053016952128,0.8058526362427174,0.7487934879871713,0.8666067827088636,-0.24092167106692533,-0.3354816996180027,-0.15392588651818784,-1.551655347727816,-2.1606689467652216,-0.9913592410013792,-70.59396486477779,-98.30158993472344,-45.10278621480342,-0.15530227538793095,-0.22325585211544885,-0.09610218787530156,-7.065617624564648,-10.157227120812047,-4.372256045282145,0.7687474529206745,0.7185978675298538,0.8779597813210703,-0.3008173180941752,-0.3915988972211298,-0.13900433855329358,-3.3097462698367637,-4.308571719079231,-1.5293969573715127,-240.1847801042644,-312.6684846937033,-110.98671679038554,0.7487934879871713,-0.3354816996180027,-3.69114155708804,0.695239624752165,-0.4383530000271117,-4.822984314544292,0.8666067827088636,-0.15392588651818784,-1.6935714737520422,-267.86223200929174,-349.9988617230981,-122.9006875001482,-0.38139528725127647,-0.5144125954650605,-0.1641745163805295,-27.67745190502732,-37.33037702939481,-11.913970709762662,0.2939
25027728100,25027728100,Census Tract 7281; Worcester County; Massachusetts,3281,2622,1125,Worcester city,Massachusetts,719620,0.8913575672137725,0.1112378911779611,25027,3281,2622,1125,0.01139099999999999,0.00798440667,0.00293016251099999,0.7239391459215148,0.6128373641608661,0.7858092163204993,-0.3813315741160572,-0.631754293195325,-0.27257351941281016,-14.251837059240458,-23.61110345757825,-10.18712755255036,-434.3747960756007,-719.6313153787945,-310.48849596313204,0.7009261570106037,0.5835522656955706,0.7670944311342172,-0.42668380969676367,-0.7136425626041235,-0.3036204662852412,-15.946825661395392,-26.67158507487593,-11.347472139904452,-486.0355276255834,-812.9102430623569,-434.3747960756007,-1.6949886021549343,-3.0604816172976825,-1.160344587354091,-51.66073154998276,-93.2789276835624,-35.36557718238619,0.8180206462476809,0.7639853854915346,0.8752640112874422,-0.2224630326716953,-0.30892556191584447,-0.1425124158013549,-1.7091581423319162,-2.373439906764822,-1.0949066589851826,-65.18528384179696,-90.52021002154169,-41.75845381331741,0.8017531808242974,0.7436927641635763,0.8636802306960351,-0.24726664504390417,-0.3446412930004635,-0.15783592637532717,-1.8997214711514432,-2.647839800803399,-1.2126354454360295,-72.45314535283919,-100.98549964925245,-46.248491435393966,-0.1905633288195272,-0.2743998940385768,-0.11772878645084715,-7.267861511042227,-10.465289627710783,-4.490037622076551,0.7639853854915346,0.7130090692229649,0.8752640112874422,-0.30892556191584447,-0.40250670456379595,-0.1425124158013549,-2.7749107317311625,-3.615499368718753,-1.2801117186924205,-246.65873170943664,-321.3777216638892,-113.78770832821516,0.7436927641635763,-0.3446412930004635,-3.0957257684141157,0.689294097112018,-0.4507595584958112,-4.048928578597737,0.8636802306960351,-0.15783592637532717,-1.41775450123139,-275.1756238590325,-359.90476254202105,-126.0226223316791,-0.3208150366829532,-0.4334292098789838,-0.13764278253896944,-28.51689214959584,-38.5270408781319,-12.23491400346395,0.1657
25027733102,25027733102,Census Tract 7331.02; Worcester County; Massachusetts,1791,1235,359,Worcester city,Massachusetts,88926,0.7742882917934649,0.2089332699854876,25027,1791,1235,359,0.01139099999999999,0.00798440667,0.00293016251099999,0.7593762324108667,0.6588768718900978,0.8143354722233896,-0.3168702907980162,-0.5177342575879675,-0.22799513727393983,-6.464559843122042,-10.562442072378506,-4.65139286215922,-360.9469482480202,-589.7510928184537,-259.7092608687448,0.7387588560274139,0.6319528683270156,0.7977809987716672,-0.35362167484174567,-0.5823964889143152,-0.25347683329094917,-7.214335156137083,-11.881634423754328,-5.171252102958808,-402.8104498122324,-663.4078405222964,-360.9469482480202,-0.7497753130150411,-1.319192351375822,-0.5198592407995877,-41.86350156421223,-73.65674770384265,-29.026199932975302,0.8426931443839798,0.7950250877250361,0.89268597794219,-0.18667157394642583,-0.2578219422754312,-0.12021475043798624,-0.675517889091269,-0.932993334364313,-0.43502721242822096,-54.69780478471814,-75.54601897686746,-35.22487550026081,0.828392974180335,0.776996239237203,0.8826094729245271,-0.2071565442590384,-0.2870075162548091,-0.13300392832460697,-0.749647889771741,-1.0386086506637549,-0.48130805887173056,-60.70023398961465,-84.09786645050646,-38.97231245924944,-0.07413000068047204,-0.10561531629944187,-0.0462808464435096,-6.002429204896522,-8.551847473639018,-3.747436958988632,0.7950250877250361,0.7495962389783273,0.89268597794219,-0.2578219422754312,-0.3340515173381393,-0.12021475043798624,-0.7390213295718945,-0.9575259355738154,-0.3445838004273699,-205.85552355763076,-266.72031631582604,-95.98434552294428,0.776996239237203,-0.2870075162548091,-0.8226789170378861,0.7282997128838481,-0.3730610932692811,-1.0693430618286095,0.8826094729245271,-0.13300392832460697,-0.38124272542997856,-229.15847271250308,-297.867148141674,-106.19574524511938,-0.08365758746599161,-0.11181712625479434,-0.03665892500260864,-23.302949154872316,-31.146831825848007,-10.211399722175113,0.7242
25027730802,25027730802,Census Tract 7308.02; Worcester County; Massachusetts,1547,1066,457,Worcester city,Massachusetts,74404,0.7615979473026905,0.20006560198538667,25027,1547,1066,457,0.01139099999999999,0.00798440667,0.00293016251099999,0.7633203516687794,0.6640708715866775,0.8174892783348188,-0.3100659478209757,-0.5058633690869175,-0.22325763346639316,-5.463943994389651,-8.914262068855262,-3.934218556255863,-353.1961211628734,-576.2289637269078,-254.3127702815684,0.7429806887083401,0.637434953441553,0.8011803184101145,-0.3459300022164557,-0.5687875203594259,-0.24815846947467335,-6.095935949668109,-10.023103722908798,-4.373018025590948,-394.04886552476466,-647.9058644414221,-353.1961211628734,-0.6319919552784583,-1.1088416540535366,-0.43879946933508496,-40.85274436189129,-71.67690071451432,-28.364542297031996,0.8454119607586075,0.7984646643610932,0.8945952352745247,-0.1828552781565536,-0.25240357480336234,-0.11782397286425268,-0.5711581959383359,-0.7883960030382555,-0.3680294518040528,-53.57956809928105,-73.95834925311965,-34.52433881839145,0.8313333950324492,0.780694772875548,0.8846861713534199,-0.20288683935398424,-0.28091033108455543,-0.1303443326916363,-0.6337278437532454,-0.8774383738889354,-0.4071374622678512,-59.4491410650324,-82.31129210965622,-38.19300771743445,-0.06256964781490948,-0.0890423708506799,-0.03910801046379836,-5.869572965751358,-8.352942856536576,-3.6686688990429985,0.7984646643610932,0.7536734067847659,0.8945952352745247,-0.25240357480336234,-0.3268346620668016,-0.11782397286425268,-0.9209888032896572,-1.1925784510975683,-0.4299248132742197,-201.529278619181,-260.9580855793366,-94.0754514823238,0.780694772875548,-0.28091033108455543,-1.0250063607808286,0.7326583620438272,-0.3648926318269205,-1.3314471816704718,0.8846861713534199,-0.1303443326916363,-0.47561002681828857,-224.29023211834323,-291.3451163392717,-104.07221593398,-0.10401755749117148,-0.13886873057290328,-0.04568521354406885,-22.760953499162248,-30.38703075993507,-9.996764451656205,0.2901
25027730902,25027730902,Census Tract 7309.02; Worcester County; Massachusetts,2298,1216,618,Worcester city,Massachusetts,78082,0.8044632867571012,0.16869757163754903,25027,2298,1216,618,0.01139099999999999,0.00798440667,0.00293016251099999,0.7500795853231912,0.6466891793786782,0.8068851531449074,-0.33319186332624173,-0.5463379191851848,-0.2393337466954376,-8.721802807812907,-14.301224375633534,-6.264924128380562,-379.53885151492193,-622.3335237438439,-272.62507086077295,0.728816305105503,0.6191062006008629,0.7897559324002332,-0.3720878539555185,-0.6152317631925948,-0.2662139769698103,-9.739964406648,-16.10462532338269,-6.968554960001825,-423.8452744407311,-700.8105014526845,-379.53885151492193,-1.0181615988350945,-1.8034009477491573,-0.7036308316212629,-44.30642292580916,-78.47697770884062,-30.619270305537988,0.8362634267152723,0.7869058754188147,0.8881625094000238,-0.19579544920176936,-0.27080001717838265,-0.12592007590539395,-0.6976343818517221,-0.9648814789101312,-0.4486630035331158,-57.37124850754294,-79.34880583142527,-36.89662858002597,0.8214429640179758,0.7682721085152885,0.87769107213928,-0.21736997430550373,-0.3016221582383531,-0.1393530500003889,-0.7745060892680565,-1.0747031597172292,-0.496525732812052,-63.69293497270202,-88.38019405569318,-40.8327082904648,-0.07687170741633442,-0.10982168080709788,-0.0478627292789362,-6.321686465159081,-9.031388224267916,-3.936079710438832,0.7869058754188147,0.739989938419242,0.8881625094000238,-0.27080001717838265,-0.351369725561659,-0.12592007590539395,-1.336225672378229,-1.733785886293738,-0.621335404058587,-216.2177463395193,-280.54787804105797,-100.53970939459336,0.7682721085152885,-0.3016221582383531,-1.4883133147319068,0.718039599772833,-0.3926808497976589,-1.9376299825169196,0.87769107213928,-0.1393530500003889,-0.6876185787391121,-240.82739720581017,-313.5323596305695,-111.26514219079483,-0.1520876423536777,-0.20384409622318156,-0.06628317468052514,-24.609650866290885,-32.984481589511574,-10.725432796201478,0.5388
