geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06053010608,06053010608,Census Tract 106.08; Monterey County; California,2557,1657,377,Salinas city,California,90622,0.5585749785647821,0.2405981218715409,06053,2557,1657,377,0.009191,0.009493868073,0.003212018401,0.8292783181553273,0.7529585348211147,0.8696379492860209,-0.20586777455418273,-0.3280943820333699,-0.1499038201138845,-4.8381782406266005,-7.710673044692071,-3.5229476892747833,-189.21307159274937,-301.5515465268702,-137.77660106667122,0.8138986755953794,0.731893965585607,0.8575754335870275,-0.22865416787720488,-0.3663181376278659,-0.16607817905562608,-5.3736900884451595,-8.608984317511737,-3.903067558241563,-210.156045695939,-336.6830002937715,-189.21307159274937,-0.535511847818559,-0.898311272819666,-0.3801198689667795,-20.94297410318963,-35.13145376690129,-14.865853303354694,0.8901203623286575,0.8555595806337358,0.9257011759019862,-0.12344357271401438,-0.16882566993086945,-0.08026221207466697,-0.6570055158095811,-0.8985433094341773,-0.4271807343611329,-39.65030270425957,-54.22711583791052,-25.780370208879475,0.8798195533819555,0.842316454849139,0.9185819280108244,-0.1365966988981781,-0.18720226138655044,-0.08863452404891649,-0.7270105898943652,-0.9963493084239564,-0.47174081170030774,-43.875111037680455,-60.12971082824119,-28.46957222089968,-0.07000507408478407,-0.09780599898977926,-0.04456007733917488,-4.224808333420885,-5.902594990330673,-2.6892020120202105,0.8555595806337358,0.8219997581732991,0.9257011759019862,-0.16882566993086945,-0.21654537006466348,-0.08026221207466697,-0.604258856397638,-0.7750566470552551,-0.2872735674618815,-160.28086376595172,-205.58531752128783,-76.19988526840358,0.842316454849139,-0.18720226138655044,-0.6700321368593317,0.8060442026909338,-0.24062675056970267,-0.8612484415282748,0.9185819280108244,-0.08863452404891649,-0.3172396482186517,-177.72735725711718,-228.44786247434345,-84.1484478033559,-0.06577328046169373,-0.08619179447301972,-0.0299660807567702,-17.446493491165445,-22.86254495305563,-7.94856253495231,0.8292
06053000900,06053000900,Census Tract 9; Monterey County; California,3688,2581,656,Salinas city,California,69429,0.4276783875708697,0.27371898589669613,06053,3688,2581,656,0.009191,0.009493868073,0.003212018401,0.8747957456491157,0.8164804380090441,0.905010946339354,-0.1431239863403546,-0.2247690862483628,-0.10495901076651484,-4.851389035579086,-7.618864653261695,-3.5577334522181796,-131.5452558454199,-206.58526717087025,-96.46782679550378,0.8631719691384323,0.8000928002517531,0.896023118943275,-0.15851769491326442,-0.24985501642477612,-0.11604263200189537,-5.373180461999536,-8.469187577580913,-3.933428399730102,-145.69361339478135,-229.6417455960117,-131.5452558454199,-0.5217914264204504,-0.8503229243192179,-0.3756949475119225,-14.148357549361457,-23.05647842514148,-10.186956277438243,0.920191449510778,0.8945175903826186,0.9463274880309944,-0.0867303760882067,-0.11792100094114712,-0.05671663631020701,-0.7190138544800244,-0.9775909806341287,-0.4701933639151922,-27.857956392097034,-37.87644248873029,-18.21748794712097,0.9125696327048864,0.8846017083835035,0.9411212957644964,-0.0958067901470348,-0.1304522595003486,-0.06256229085505395,-0.7942593192368879,-1.081477864613206,-0.5186551231721153,-30.773317289302128,-41.90150579671468,-20.095122943514735,-0.07524546475686344,-0.10388688397907708,-0.04846175925692309,-2.9153608972050926,-4.0250633079843885,-1.8776349963937655,0.8945175903826186,0.8693024244053336,0.9463274880309944,-0.11792100094114712,-0.15034764878755877,-0.05671663631020701,-0.7344093354372119,-0.9363617671946828,-0.35322993231376804,-111.95264259713596,-142.73807426748212,-53.84602626734269,0.8846017083835035,-0.1304522595003486,-0.8124537312378223,0.8572114826138173,-0.1665732672534794,-1.0374145532082764,0.9411212957644964,-0.06256229085505395,-0.38963653703398393,-123.84965415210704,-158.14246237931044,-59.39581357225365,-0.0780443958006104,-0.10105278601359367,-0.03640660472021589,-11.897011554971098,-15.404388111828304,-5.54978730491096,0.853
06053980000,06053980000,Census Tract 9800; Monterey County; California,0,0,0,Salinas city,California,116757,0.678132831546203,0.28093307839929166,06053,0,0,0,0.009191,0.009493868073,0.003212018401,0.7897764463953952,0.6992674278724949,0.8385385878369847,-0.2661810877800704,-0.4300680399807512,-0.19255096247807277,-0,-0,-0,NA,NA,NA,0.7713555263022929,0.6746952133228337,0.8239016223372592,-0.296419051787673,-0.4821507256218102,-0.21373714153296816,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8635136570632478,0.8214607448704973,0.9072546841460964,-0.1580592754038577,-0.21734362383640057,-0.10222632902821008,-0,-0,-0,NA,NA,NA,0.8509344995778265,0.8054628159866448,0.8984670219564566,-0.17517858365847103,-0.24152224057054517,-0.11300690572086924,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8214607448704973,0.7810473689138842,0.9072546841460964,-0.21734362383640057,-0.2803320769015443,-0.10222632902821008,-0,-0,-0,NA,NA,NA,0.8054628159866448,-0.24152224057054517,-0,0.7619826997451583,-0.3123657536246499,-0,0.8984670219564566,-0.11300690572086924,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
06053010506,06053010506,Census Tract 105.06; Monterey County; California,3155,1703,534,Salinas city,California,54002,0.5370876507698115,0.2822962645724797,06053,3155,1703,534,0.009191,0.009493868073,0.003212018401,0.8365843750748599,0.7630362427365748,0.8753482827095752,-0.1953366926205347,-0.31055373780617773,-0.14240242398668415,-5.664296254616682,-9.005314620177108,-4.129329241808392,-179.53395418753348,-285.429940417658,-130.88206788616142,0.8217897571504964,0.742676502041561,0.8637717028710803,-0.21685624735386852,-0.3464812704469259,-0.15771331322398283,-6.288311802549774,-10.04712702031813,-4.573308360110331,-199.31257694294055,-318.4509356677696,-179.53395418753348,-0.6240155479330927,-1.0418124001410227,-0.4439791183019386,-19.778622755407056,-33.02099525011165,-14.072238298001222,0.8949883937232526,0.8618363168121597,0.9290559812106378,-0.11733292522363035,-0.1603131366045156,-0.07636140364428437,-0.6418190018090625,-0.8769236522168294,-0.41770201987466565,-37.68755148614577,-51.492874469573074,-24.527423363162985,0.8851138647036607,0.8491164799467265,0.922244495966765,-0.1297981422252419,-0.17769472577277026,-0.08431116083997428,-0.7100045781769858,-0.9720021153895664,-0.46118772704711863,-41.69140212430921,-57.075872894278696,-27.080900002766803,-0.06818557636792333,-0.09507846317273684,-0.04348570717245298,-4.003850638163437,-5.582998424705627,-2.5534766396038155,0.8618363168121597,0.8295843006869785,0.9290559812106378,-0.1603131366045156,-0.20542300423465135,-0.07636140364428437,-0.8127436048019804,-1.0414382533278954,-0.3871313591642784,-152.1991769292098,-195.02589013631,-72.4965092067937,0.8491164799467265,-0.17769472577277026,-0.900863491524953,0.8142290203087627,-0.2281556847737893,-1.1566867046994744,0.922244495966765,-0.08431116083997428,-0.4274344463433706,-168.70102837545937,-216.60799713473304,-80.04390380961996,-0.08811988672297266,-0.11524845137157902,-0.04030308717909214,-16.50185144624956,-21.582106998423036,-7.547394602826244,0.9413
06053000400,06053000400,Census Tract 4; Monterey County; California,4351,2973,829,Salinas city,California,84187,0.5573632895736048,0.25803667134444447,06053,4351,2973,829,0.009191,0.009493868073,0.003212018401,0.829688610209223,0.7535232677110528,0.869958966550653,-0.2052714568997512,-0.3270990331030647,-0.14947950242406685,-8.208813977550783,-13.080703744851917,-5.977691430598033,-188.66499603656132,-300.63672132502677,-137.38661067795985,0.814341637689982,0.7324978157034353,0.8579236609853066,-0.2279858399929904,-0.36519178427812227,-0.16560487310901512,-9.117163088739124,-14.604034426145263,-6.622545665429311,-209.54178553755744,-335.64776893002215,-188.66499603656132,-0.9083491111883416,-1.5233306812933485,-0.6448542348312785,-20.87678950099613,-35.01104760499537,-14.820828196535931,0.8903941690082713,0.8559123118577704,0.9258900335606636,-0.12309810060167918,-0.16834398354369404,-0.08004186647774375,-1.175504471947188,-1.6075723712532797,-0.7643462533353177,-39.53933642607427,-54.07239728399864,-25.7095947976898,0.8801172598541419,0.842698461186584,0.9187880758551926,-0.1362122362714779,-0.1866640869284648,-0.08839026787457671,-1.3007356903837155,-1.782517097045735,-0.8440678991415523,-43.75162093453467,-59.95684820200924,-28.39111668824596,-0.12523121843652762,-0.17494472579245524,-0.07972164580623464,-4.212284508460398,-5.884450918010603,-2.6815218905561604,0.8559123118577704,0.8224256062310257,0.9258900335606636,-0.16834398354369404,-0.21591544867231713,-0.08004186647774375,-1.3249372880664576,-1.6993445384479753,-0.6299628372241393,-159.82355706471142,-204.98727846175817,-75.99069206563803,0.842698461186584,-0.1866640869284648,-1.4691241344553885,0.8065035548612447,-0.2399201391890275,-1.8882714539491152,0.9187880758551926,-0.08839026787457671,-0.6956682344327015,-177.2164215265848,-227.7770149516424,-83.91655421383614,-0.14418684638893065,-0.18892691550114016,-0.06570539720856228,-17.39286446187342,-22.789736489884216,-7.925862148198104,0.9806
06053001802,06053001802,Census Tract 18.02; Monterey County; California,3498,2191,629,Salinas city,California,77187,0.46179696325943087,0.2584459624923672,06053,3498,2191,629,0.009191,0.009493868073,0.003212018401,0.8626961492465443,0.7994243829099095,0.895654549562873,-0.15915667512063578,-0.25090004930797094,-0.11650189293188212,-5.116905885616104,-8.066466191457083,-3.745549604983376,-146.28090010337633,-230.60223531895605,-107.07688979369286,0.8500483828073936,0.7817270308197747,0.8858385783240216,-0.17640362622345332,-0.27921890963822593,-0.12887384278518124,-5.671397398711918,-8.976920892700301,-4.143309252657025,-162.13257286197594,-256.63009984849344,-146.28090010337633,-0.5544915130958143,-0.9104547012432178,-0.39775964767364913,-15.85167275859961,-26.027864529537386,-11.371059110167211,0.9122568089728468,0.8841953289250472,0.9409073048563044,-0.09618255535516096,-0.13097181955908022,-0.06280394980323836,-0.6768878416042481,-0.9217184127097524,-0.441984826349849,-30.894013765597816,-42.06838944362174,-20.172744242348195,0.9039175633464808,0.8733795884066788,0.9351935961316452,-0.1062955744523906,-0.14497752555027868,-0.06929731355777176,-0.7480585403193036,-1.0202840212394837,-0.4876820836157584,-34.14233410859441,-46.56704797989429,-22.25842462874297,-0.07117069871505555,-0.0985656085297314,-0.04569725726590945,-3.2483203429966014,-4.498658536272542,-2.0856803863947717,0.8841953289250472,0.856716701932446,0.9409073048563044,-0.13097181955908022,-0.16724699978926316,-0.06280394980323836,-0.7821169518138665,-0.9987393785591192,-0.37504276834011807,-124.34291761746684,-158.78209516043233,-59.625241389525925,0.8733795884066788,-0.14497752555027868,-0.8657540282072052,0.8435696709164913,-0.1854385410911655,-1.1073727691597732,0.9351935961316452,-0.06929731355777176,-0.4138188186676728,-137.63975011243323,-176.0529044769115,-65.78995527307994,-0.08363707639333862,-0.10863339060065393,-0.03877605032755471,-13.296832494966392,-17.27080931647916,-6.1647138835540085,0.9409
06053001500,06053001500,Census Tract 15; Monterey County; California,3822,2289,990,Salinas city,California,126346,0.7101855268875429,0.2497425408663603,06053,3822,2289,990,0.009191,0.009493868073,0.003212018401,0.7795098904638869,0.6855356618637848,0.8303917715192906,-0.2828573597762811,-0.4587133181099176,-0.2042508539919574,-9.936213899935922,-16.11368235599182,-7.174924407531186,-259.97419937037995,-421.6034106748252,-187.726959904008,0.7603329172649761,0.6601354524656502,0.815100840073265,-0.3152133457500958,-0.514840622882672,-0.22684206767608703,-11.072815039936057,-18.085322430303744,-7.968508607009721,-289.712586078913,-473.1900164914637,-259.97419937037995,-1.136601140000133,-1.9716400743119245,-0.7935841994785342,-29.73838670853305,-51.58660581663853,-20.763584497083578,0.8565167574331255,0.812552364187219,0.9023720875415768,-0.16751948087609633,-0.2306899149820103,-0.1081903062010715,-1.2316551745238749,-1.6961037964785677,-0.7954486831560277,-53.80756550999891,-74.09802518473427,-34.75092543276661,0.8433531096408262,0.7958596637622436,0.8931496213079356,-0.1857429451180749,-0.25650293077139996,-0.11963323517463044,-1.3656397350896092,-1.8858890936917516,-0.879580645649496,-59.66097575751896,-82.38921335481658,-38.42641527520734,-0.13398456056573438,-0.18978529721318416,-0.08413196249346833,-5.853410247520069,-8.291188170082313,-3.6754898424407303,0.812552364187219,0.7704194166238152,0.9023720875415768,-0.2306899149820103,-0.29799428521969057,-0.1081903062010715,-2.1682382224246837,-2.8008272460798387,-1.016873048911942,-219.01396186107917,-282.9118430383676,-102.71444938504465,0.7958596637622436,-0.25650293077139996,-2.410852935230708,0.7505851046528903,-0.33229395814143176,-3.1232074500492395,0.8931496213079356,-0.11963323517463044,-1.1244243303751829,-243.52049850815231,-315.47550000497364,-113.57821518941242,-0.2426147128060241,-0.3223802039694008,-0.10755128146324087,-24.50653664707314,-32.56365696660614,-10.863765804367766,0.7409
06053000800,06053000800,Census Tract 8; Monterey County; California,3011,2198,557,Salinas city,California,58336,0.5049100458179179,0.2490501036186281,06053,3011,2198,557,0.009191,0.009493868073,0.003212018401,0.8476458529015257,0.7783805578077256,0.8839697901365573,-0.17973797261788035,-0.28471862505977247,-0.13126037920992542,-4.974086807762455,-7.879331986485274,-3.632512991553776,-165.19717063309383,-261.6848882924369,-120.64141453184244,0.8337500745080514,0.7591213005385633,0.8731345336083961,-0.19940019266570172,-0.31731252869672316,-0.1452988760704585,-5.518221071250089,-8.781338967718515,-4.021015771560351,-183.26871707904647,-291.64194512515826,-165.19717063309383,-0.544134263487634,-0.9020069812332404,-0.3885027800065748,-18.07154644595264,-29.95705683272137,-12.902782464515935,0.9023281770101214,0.8713220434268701,0.9341026035490786,-0.10824423472346366,-0.14768128218935594,-0.07054620787967764,-0.7642060772671747,-1.0426322809343158,-0.4980573877909901,-34.76824737339284,-47.43549958754849,-22.659571783029577,0.8931018134938139,0.8594024183422279,0.9277565748702687,-0.11969316923453605,-0.16359923902585985,-0.07786894438321096,-0.8450357431976304,-1.1550133179771689,-0.5497560279312517,-38.44566620553368,-52.54837661406592,-25.011648222531925,-0.08082966593045571,-0.11238103704285309,-0.05169864014026154,-3.677418832140842,-5.112877026517428,-2.352076439502345,0.8713220434268701,0.8410733391018198,0.9341026035490786,-0.14768128218935594,-0.1889569595297095,-0.07054620787967764,-0.780951101746177,-0.999220372004396,-0.3730543095976715,-140.20666099572296,-179.3932445250262,-66.97563906600925,0.8594024183422279,-0.16359923902585985,-0.8651266028301714,0.8266415930087874,-0.20971411123922215,-1.1089859445694532,0.9277565748702687,-0.07786894438321096,-0.4117775591215944,-155.31895921547064,-199.09981051516215,-73.92774849579793,-0.08417550108399441,-0.10976557256505726,-0.03872324952392286,-15.112298219747649,-19.706565990135953,-6.952109429788665,0.9882
06053000103,06053000103,Census Tract 1.03; Monterey County; California,2828,1650,457,Salinas city,California,48674,0.467010179056858,0.24426128802478936,06053,2828,1650,457,0.009191,0.009493868073,0.003212018401,0.860862164392541,0.7968498356087365,0.8942334644992972,-0.16162614802061862,-0.25494159038894865,-0.11827619933674036,-4.201010760021826,-6.626479548744931,-3.074252478038057,-148.55059264575056,-234.3168157264827,-108.70765481039804,0.8480607872328748,0.778958168928875,0.8842926393638229,-0.1791607571703503,-0.2837659837049707,-0.13084736374083047,-4.656772916163806,-7.375687445825187,-3.4010040437614992,-164.66665191526894,-260.80931562323855,-148.55059264575056,-0.45576215614198023,-0.7492078970802556,-0.3267515657234421,-16.116059269518395,-26.492499896755856,-11.554157203799226,0.9110504602736382,0.8826286433300767,0.9400818557568696,-0.09763404290432535,-0.1329793198497297,-0.06373715637229233,-0.5174438649149824,-0.704767836811164,-0.33779611650710867,-31.360234237271666,-42.71320223097963,-20.472491909521736,0.9026027971506486,0.8716774657245545,0.9342911555605766,-0.10790704743749574,-0.14721332066188195,-0.07033015784035537,-0.5718890462452468,-0.7802056264831595,-0.3727379058619522,-34.65994219668163,-47.28518948382785,-22.59017611284559,-0.05444518133026443,-0.07543778967199555,-0.0349417893548436,-3.299707959409966,-4.571987252848215,-2.1176842033238543,0.8826286433300767,0.8548097555095783,0.9400818557568696,-0.1329793198497297,-0.1698509446746655,-0.06373715637229233,-0.5769570704244059,-0.7369319045927731,-0.2765362543536486,-126.24881190906036,-161.25424608156962,-60.51121539467146,0.8716774657245545,-0.14721332066188195,-0.6387140971431337,0.8415044499254967,-0.18834784544340305,-0.8171843655883724,0.9342911555605766,-0.07033015784035537,-0.3051412947209474,-139.76238449521526,-178.81495964734626,-66.77052400896005,-0.06175702671872774,-0.08025246099559924,-0.02860504036729883,-13.513572586154869,-17.560713565776638,-6.259308614288583,0.88
06053010603,06053010603,Census Tract 106.03; Monterey County; California,5219,4005,1807,Salinas city,California,69462,0.6179374514083229,0.2264991498424747,06053,5219,4005,1807,0.009191,0.009493868073,0.003212018401,0.8094239978582185,0.7258035528991987,0.8540550354360767,-0.23544644419495384,-0.37778328034566994,-0.17088473050147687,-11.293854773801588,-18.121443790680154,-8.196969531405927,-216.39882685958204,-347.2206129657052,-157.0601558039074,0.7924898048662911,0.7029120666666907,0.8406872160589518,-0.26184588604104514,-0.4226530563661293,-0.18950304096199871,-12.56017868597034,-20.27374953409785,-9.09004946384515,-240.66255386032455,-388.46042410610943,-216.39882685958204,-1.266323912168751,-2.1523057434176955,-0.8930799324392229,-24.2637270007425,-41.23981114040421,-17.112089144265624,0.8768087624765359,0.8384555880884375,0.9164957739113972,-0.14049955109425671,-0.1926690145626692,-0.09111250533346764,-1.807405009505204,-2.478519962411711,-1.1720834499876964,-45.12871434469922,-61.88564200778305,-29.26550436923087,0.8653571162864268,0.823811916724386,0.9085388719426126,-0.1555922765058853,-0.21386930645063656,-0.1006683708115072,-2.0015598470374862,-2.751243351652853,-1.2950113810782358,-49.97652551903836,-68.69521477285527,-32.334865944525234,-0.19415483753228235,-0.27272338924114203,-0.12292793109053934,-4.847811174339134,-6.809572765072211,-3.0693615752943653,0.8384555880884375,0.8014046182423313,0.9164957739113972,-0.1926690145626692,-0.24780913066515017,-0.09111250533346764,-3.3053177902653053,-4.251269619232296,-1.5630732605236666,-182.9174206012897,-235.26671938197543,-86.50101054364508,0.823811916724386,-0.21386930645063656,-3.669017693413577,0.7838573318389155,-0.27574235690826243,-4.730475836435598,0.9085388719426126,-0.1006683708115072,-1.7270081425161858,-203.04469803063512,-261.7861558625124,-95.57322316082931,-0.3636999031482713,-0.479206217203302,-0.1639348819925193,-20.12727742934539,-26.51943648053691,-9.072212617184242,0.4213
06053014500,06053014500,Census Tract 145; Monterey County; California,2647,1811,1022,Salinas city,California,312546,0.6219867291703391,0.32095003748282264,06053,2647,1811,1022,0.009191,0.009493868073,0.003212018401,0.8080871284952899,0.723987323281803,0.8530023121533106,-0.2374903209534648,-0.381239654124113,-0.1723297648228056,-5.777801560071082,-9.27501828081185,-4.192537952883518,-218.2773539883295,-350.39736610547226,-158.38828684864063,0.7910501334587304,0.7009774676394166,0.8395474158757578,-0.2641423820101923,-0.4265793783180501,-0.19111795366181816,-6.426208279698378,-10.378069252022811,-4.649627851743975,-242.77326330556775,-392.0691066121198,-218.2773539883295,-0.648406719627296,-1.103050971210962,-0.45708989886045703,-24.495909317238237,-41.6717405066476,-17.26822436193642,0.8759080283136229,0.8373014134666689,0.9158711935335904,-0.14167237618005413,-0.19431304416376435,-0.09185659190985818,-0.8241032996379513,-1.130312239942498,-0.5343266099398457,-45.5054279203728,-62.41370734083368,-29.50450634676122,0.8643792994890425,0.8225645840256726,0.9078578215207388,-0.15689952384459754,-0.21571001161507533,-0.10149406250079486,-0.9126790895892408,-1.2547776576500451,-0.5903874421804277,-50.39641576969856,-69.28645265875458,-32.60007963447972,-0.08857578995128956,-0.12446541770754747,-0.056060832240582,-4.890987849325763,-6.8727453179208995,-3.0955732877184983,0.8373014134666689,0.8000187148320752,0.9158711935335904,-0.19431304416376435,-0.24997075875893865,-0.09185659190985818,-1.8853676190891848,-2.425399572691904,-0.8912600012625995,-184.47824061538012,-237.3189405765073,-87.20743652275924,0.8225645840256726,-0.21571001161507533,-2.092976684929397,0.7823663468901891,-0.2781735870604329,-2.699044090357718,0.9078578215207388,-0.10149406250079486,-0.9847698068460208,-204.79223922988228,-264.09433369449295,-96.35712395753627,-0.2076090658402121,-0.27364451766581377,-0.09350980558342126,-20.31399861450216,-26.775393117985693,-9.14968743477703,0.8558
