geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06071000404,06071000404,Census Tract 4.04; San Bernardino County; California,3485,2509,1113,Ontario city,California,86240,0.4637037734445988,0.21776213702892003,06071,3485,2509,1113,0.010125,0.009493868073,0.003212018401,0.8620248896205523,0.7984817410452524,0.8951345050890861,-0.16005931155906852,-0.2523767903458258,-0.1171505447669872,-5.647792845431458,-8.90527278284643,-4.133730191193623,-162.06005295355692,-255.53150022514865,-118.61492657657456,0.8493208508122373,0.780713139200576,0.8852728152301863,-0.17741133876986842,-0.2808801975895608,-0.12959528723355482,-6.260069970581539,-9.911033322071146,-4.572850707090503,-179.6289805044918,-284.39120005943033,-162.06005295355692,-0.6122771251500811,-1.0057605392247169,-0.4391205158968807,-17.568927550934895,-28.85969983428169,-12.600301747399731,0.9118153840650844,0.883621968378918,0.9406053006985448,-0.09671323545975744,-0.13170567933546024,-0.06314518880272682,-0.7794075320197195,-1.0614100334441348,-0.5088841824977651,-31.064469191698667,-42.304106554170374,-20.282350836897773,0.9034364463246513,0.8727566268772365,0.934863414187264,-0.10688472229362396,-0.14579479456723934,-0.06967497585662119,-0.861379078235374,-1.174953567366249,-0.5615074370926113,-34.33156947928951,-46.82955629199877,-22.3797304540698,-0.0819715462156545,-0.11354353392211423,-0.05262325459484618,-3.267100287590853,-4.525449737828388,-2.097379617172028,0.883621968378918,0.8560187153583837,0.9406053006985448,-0.13170567933546024,-0.16819875787568103,-0.06314518880272682,-1.391691130956256,-1.777301637670688,-0.6672346983267327,-125.03963440757016,-159.6856817314185,-59.94920919377652,0.8727566268772365,-0.14579479456723934,-1.5405662349762277,0.8428136987927569,-0.1865018347855477,-1.9707043059018183,0.934863414187264,-0.06967497585662119,-0.7362328370234827,-138.41565453515074,-177.06238148264316,-66.14850287722217,-0.14887510401997184,-0.19340266823113028,-0.06899813869675009,-13.376020127580578,-17.376699751224645,-6.19929368344565,0.6772
06071000825,06071000825,Census Tract 8.25; San Bernardino County; California,2842,1380,454,Ontario city,California,45155,0.34248340287725443,0.19932112029748453,06071,2842,1380,454,0.010125,0.009493868073,0.003212018401,0.9057548799875168,0.860675627771534,0.9288030890082608,-0.10405146259193448,-0.16187791048435457,-0.07665447265874238,-2.9941068489485625,-4.658077343664924,-2.2057516143734768,-105.35210587433366,-163.901384365409,-77.61265356697666,0.8968333522943482,0.8478586504044912,0.9219683578232268,-0.11503435665246269,-0.17944187928368271,-0.08463592217091538,-3.3101423712637765,-5.163484936857791,-2.435419819448633,-116.47228611061846,-181.68490277472876,-105.35210587433366,-0.31603552231521403,-0.5054075931928672,-0.22966820507515617,-11.1201802362848,-17.783518409319747,-8.081217631075164,0.940307086786156,0.9208217499014504,0.9599985449990648,-0.06348236023389588,-0.08598651162075986,-0.04166824544611582,-0.28139098271005425,-0.3811425554378798,-0.1846980561322257,-20.390650921018423,-27.6190257563681,-13.383917111030849,0.9345373865305446,0.9132572439197422,0.9560874825612756,-0.07004814832768146,-0.09498173341385602,-0.04592939269645747,-0.3104943991105965,-0.4210146441681713,-0.20358595519313144,-22.499594138449023,-30.50830754841821,-14.752605448777642,-0.02910341640054226,-0.03987208873029152,-0.01888789906090574,-2.108943217430599,-2.8892817920501104,-1.3686883377467929,0.9208217499014504,0.9015424901445196,0.9599985449990648,-0.08598651162075986,-0.1092100604594882,-0.04166824544611582,-0.37062044721277887,-0.4707189614360175,-0.1795991425948582,-81.63445973849754,-103.68259062467344,-39.55928250988066,0.9132572439197422,-0.09498173341385602,-0.4093917970547062,0.8922464322619208,-0.12076659972168756,-0.5205301430836551,0.9560874825612756,-0.04592939269645747,-0.19796560809966232,-90.17440463760047,-114.65421653825004,-43.60475949331769,-0.03877134984192731,-0.04981118164763759,-0.01836646550480411,-8.539944899102933,-10.971625913576563,-4.045476983437029,0.71
06071001307,06071001307,Census Tract 13.07; San Bernardino County; California,2600,1800,692,Ontario city,California,54458,0.41810018542680694,0.21175834304134564,06071,2600,1800,692,0.010125,0.009493868073,0.003212018401,0.8782229042734012,0.8213337185683369,0.9076551207554612,-0.13866308329472596,-0.21753189646602536,-0.10174005206699892,-3.6503056677336607,-5.726527174468117,-2.678306870663747,-140.39637183591003,-220.25104517185068,-103.01180271783642,0.8668924795167421,0.80532580933133,0.8989032453634516,-0.15354559374821206,-0.24173345546979289,-0.11246678122256884,-4.042087755421682,-6.363633215242298,-2.960688015684125,-155.46491367006467,-244.7551236631653,-140.39637183591003,-0.39178208768802136,-0.6371060407741806,-0.2823811450203779,-15.068541834154669,-24.50407849131464,-10.860813270014535,0.9224313441029652,0.8974369902924375,0.9478547164147666,-0.08409152225032833,-0.11428435736100144,-0.05501400444835201,-0.48618633030508,-0.6607502258219935,-0.3180707902814446,-27.010351683615553,-36.70834587899964,-17.670599460080254,0.9150134059238691,0.8877779677470063,0.9427921395336996,-0.0928801627669288,-0.12640776898055892,-0.06067918692512122,-0.5369990254114506,-0.7308433439908422,-0.3508247969301744,-29.833279189525033,-40.602407999491234,-19.490266496120796,-0.05081269510637065,-0.07009311816884867,-0.03275400664872979,-2.822927505909481,-3.8940621204915926,-1.819667036040544,0.8974369902924375,0.8728687712013606,0.9478547164147666,-0.11428435736100144,-0.14564758528783667,-0.05501400444835201,-0.7508204232223102,-0.956869200232626,-0.36142862467686165,-108.50006115929338,-138.2758959873737,-52.22957004000891,0.8877779677470063,-0.12640776898055892,-0.830468288015752,0.8610806927197079,-0.16133134612682812,-1.059907693187983,0.9427921395336996,-0.06067918692512122,-0.398647495247253,-120.0098682103688,-153.16585161676053,-57.60801954440073,-0.07964786479344177,-0.10303849295535694,-0.03721887057039141,-11.5098070510754,-14.889955629386842,-5.378449504391823,0.7556
06071001813,06071001813,Census Tract 18.13; San Bernardino County; California,3152,1911,565,Ontario city,California,66483,0.3818753302993284,0.22815182627411237,06071,3152,1911,565,0.010125,0.009493868073,0.003212018401,0.8913063068225401,0.8399511877922036,0.917725464190982,-0.12194875358275786,-0.19054537279539044,-0.08965048810272142,-3.8918725218401344,-6.081065027392091,-2.8611056773102512,-123.47311300254232,-192.92718995533284,-90.77111920400544,0.8811090815725524,0.8254284876858982,0.9098798775519864,-0.13493325731617473,-0.2114919886076574,-0.0990461759528961,-4.3062599739884,-6.749555324424779,-3.160959659360726,-136.6199230326269,-214.13563846525312,-123.47311300254232,-0.4143874521482656,-0.6684902970326876,-0.29985398205047487,-13.146810030084568,-21.20844850992029,-9.513133948301869,0.9309520627578594,0.9085646098859494,0.9536530305542972,-0.07416916509921308,-0.10063719092638693,-0.0485994045641151,-0.4552627338163512,-0.6177279008528452,-0.2983112693005175,-23.823272308547946,-32.324850908050514,-15.61021817375811,0.924315105326105,0.8998940865163564,0.9491381557227812,-0.08188213547282978,-0.1112418838878814,-0.0535873981786,-0.5026062353029888,-0.6828212789766905,-0.3289284079207417,-26.30069258519041,-35.73109780097805,-17.212370901137714,-0.04734350148663757,-0.0650933781238453,-0.03061713862022419,-2.4774202766424684,-3.4062468929275407,-1.602152727379602,0.9085646098859494,0.8864895402372255,0.9536530305542972,-0.10063719092638693,-0.12804489462154173,-0.0485994045641151,-0.539821460849223,-0.686837355381329,-0.2606889294773055,-95.543621389243,-121.56413369581044,-46.13963353580628,0.8998940865163564,-0.1112418838878814,-0.5967054099502946,0.8758726741723373,-0.1417184591869564,-0.7601828405918363,0.9491381557227812,-0.0535873981786,-0.28744470410586614,-105.61157698235304,-134.54563550297985,-50.875168868294885,-0.05688394910107164,-0.07334548521050732,-0.02675577462856065,-10.067955593110025,-12.981501807169437,-4.735535332488612,0.8644
06071001002,06071001002,Census Tract 10.02; San Bernardino County; California,3295,1949,581,Ontario city,California,51213,0.37467229090903753,0.2154592668337535,06071,3295,1949,581,0.010125,0.009493868073,0.003212018401,0.8939309825252159,0.8437031292122159,0.9197411538928052,-0.11865459364117316,-0.1852510265473614,-0.08726242787712504,-3.958539721232613,-6.180321591294752,-2.9112382110331607,-120.1377760616878,-187.5666643792034,-88.35320822558909,0.8839636135820608,0.8294851699664088,0.9120784222549062,-0.13126828371105487,-0.2055670628089668,-0.09639694964795648,-4.379356072632748,-6.858102653549899,-3.215982984536418,-132.90913725744304,-208.13665109407887,-120.1377760616878,-0.420816351400135,-0.6777810622551472,-0.30474477350325735,-12.771361195755237,-20.569986714875483,-9.24870329296684,0.9326557016169004,0.9107936443136804,0.9548102024157684,-0.07220703016809733,-0.09794354214399474,-0.04732856589707236,-0.4520321733743255,-0.6131484998103531,-0.2962874176564038,-23.193030958149077,-31.459645962563012,-15.202022455433752,0.9261759180575966,0.9023229229821496,0.9504050953712893,-0.07970848788341361,-0.10825068778595426,-0.05218291112942309,-0.49899297797515224,-0.6776735389232231,-0.3266767055218711,-25.602512979741007,-34.7703201089391,-16.761247076545466,-0.04696080460082674,-0.06452503911287,-0.03038928786546729,-2.4094820215919315,-3.3106741463760905,-1.5592246211117136,0.9107936443136804,0.8892231561761994,0.9548102024157684,-0.09794354214399474,-0.12457710199558748,-0.04732856589707236,-0.5402504423438103,-0.6871594899036707,-0.26106140437314435,-92.98630677174016,-118.27185712627724,-44.93311607110918,0.9023229229821496,-0.10825068778595426,-0.5971040119664414,0.8788440968819082,-0.13785824305806504,-0.7604174319462945,0.9504050953712893,-0.05218291112942309,-0.287837668552067,-102.7717748651362,-130.88079723688372,-49.54176739278262,-0.0568535696226311,-0.07325794204262381,-0.02677626417892265,-9.78546809339606,-12.608940110606508,-4.608651321673434,0.8784
06071001707,06071001707,Census Tract 17.07; San Bernardino County; California,3591,2433,1019,Ontario city,California,63738,0.4733986324956549,0.196772450445904,06071,3591,2433,1019,0.010125,0.009493868073,0.003212018401,0.8586200518889,0.7937062000520881,0.8924950922554421,-0.16465949962393106,-0.2599120429377691,-0.12045434050833838,-5.986834164389056,-9.450109480168978,-4.379584309750111,-166.7177433692302,-263.16094347449115,-121.9600197646926,0.8456314553833106,0.7755784798383534,0.8824018710466822,-0.1825482527098246,-0.2893601692099821,-0.13327048911832648,-6.637249101744924,-10.520810222284586,-4.845565055042092,-184.83010586869744,-292.97717132510684,-166.7177433692302,-0.6504149373558681,-1.0707007421156085,-0.4659807452919811,-18.112362499467224,-29.816227850615665,-12.976350467612953,0.9095743342077542,0.8807125577771007,0.9390713094895352,-0.0994153664977884,-0.13544423906476166,-0.06488185710154928,-0.7769152592349234,-1.058475161455218,-0.5070413820866897,-31.93239865330553,-43.50493881854575,-20.84017189012288,0.9009942448883522,0.8695961488287423,0.9331864612839712,-0.10988500278813232,-0.1499590946290396,-0.07159720108251481,-0.8587337997599325,-1.1719064464842717,-0.5595207260112487,-35.29526509494174,-48.167137134577544,-22.99715273371347,-0.08181854052500903,-0.11343128502905352,-0.052479343924559,-3.3628664416362115,-4.662198316031794,-2.1569808435905875,0.8807125577771007,0.8524787048048061,0.9390713094895352,-0.13544423906476166,-0.17304983029338208,-0.06488185710154928,-1.3103216419303658,-1.674127591778756,-0.6276834076947606,-128.58897369287203,-164.29122588604085,-61.597979165334706,0.8695961488287423,-0.1499590946290396,-1.4507420061089624,0.838980550270379,-0.19192274442801935,-1.856708910908058,0.9331864612839712,-0.07159720108251481,-0.6926493347214439,-142.3691860754625,-182.20892158077115,-67.97343814734484,-0.1404203641785966,-0.182581319129302,-0.06496592702668325,-13.780212382590442,-17.91769569473032,-6.375458982010132,0.6904
06071001808,06071001808,Census Tract 18.08; San Bernardino County; California,2742,1657,644,Ontario city,California,51953,0.44021054555601224,0.23811233747630328,06071,2742,1657,644,0.010125,0.009493868073,0.003212018401,0.8703318265151471,0.8101736686518206,0.901562927241422,-0.14898705244877797,-0.23430325952713596,-0.10918491630947276,-4.136290290372311,-6.504902818436994,-3.0312735352708144,-150.8493906043877,-237.2320502712252,-110.54972776334117,0.8583281415154,0.7932972276311405,0.8922686812878193,-0.16505559078428292,-0.260561571589117,-0.12073865302174576,-4.58239710304635,-7.233905771635759,-3.3520370391794723,-167.11878566908644,-263.818591233981,-150.8493906043877,-0.4461068126740395,-0.7290029531987647,-0.3207635039086578,-16.26939506469874,-26.586540962755823,-11.698158421176434,0.9172689742312624,0.890712172974995,0.94433297181243,-0.09019276580031722,-0.12269712971361062,-0.05894851694178356,-0.48003426435342295,-0.6530327114122321,-0.3137425459102047,-28.97008233877024,-39.41054383900012,-18.93437211286691,0.909382043739414,0.8804630329574338,0.9389396280504028,-0.09964783985393144,-0.13576602602047605,-0.06503120128860869,-0.5303571419973179,-0.7225894876005419,-0.34611650495018803,-32.00706952307289,-43.60829738084139,-20.888141517814606,-0.05032287764389492,-0.0695567761883098,-0.03237395903998336,-3.036987184302651,-4.1977535418412675,-1.953769404947698,0.890712172974995,0.8646581977730531,0.94433297181243,-0.12269712971361062,-0.15652636218048105,-0.05894851694178356,-0.7501765134092911,-0.9570101673223388,-0.36041424125612825,-116.48703624367876,-148.60406324881038,-55.96494429442985,0.8804630329574338,-0.13576602602047605,-0.8300804124530218,0.8521752362538014,-0.1734675656570854,-1.0605895500405853,0.9389396280504028,-0.06503120128860869,-0.3976040838068165,-128.89447398338848,-164.68781832928343,-61.73976456627585,-0.07990389904373063,-0.10357938271824652,-0.03718984255068819,-12.407437739709724,-16.08375508047306,-5.774820271845992,0.6555
06071001600,06071001600,Census Tract 16; San Bernardino County; California,3256,2077,712,Ontario city,California,305657,0.3330514908859069,0.25175919371290356,06071,3256,2077,712,0.010125,0.009493868073,0.003212018401,0.909249025535676,0.865713245227986,0.9314752706663136,-0.0998087123721238,-0.1551168998652083,-0.07356580629850575,-3.290393820771805,-5.113738837856322,-2.425243936242839,-101.05632127677534,-157.05586111352338,-74.48537887723707,0.90063978721817,0.8533191034652449,0.9248865470123032,-0.11032181144109408,-0.1718945420758758,-0.08121369397180503,-3.6369791577785486,-5.666847368615397,-2.6773718491684964,-111.70083408410775,-174.04322385182422,-101.05632127677534,-0.34658533700674354,-0.5531085307590748,-0.2521279129256575,-10.644512807332418,-16.987362738300824,-7.743486269215525,0.942560945934342,0.9237810240680068,0.9615241548990164,-0.06093935284865826,-0.0825076224193821,-0.04001547429146421,-0.4065484962373532,-0.5504382349780347,-0.26695772335851825,-19.57383226949221,-26.501600143381545,-12.85304397489255,0.937001714103922,0.9164862224508254,0.9577589492726398,-0.06723390677713419,-0.09112387671889471,-0.0441040522351054,-0.4485417455004713,-0.6079203883800398,-0.29423410778065995,-21.59565457392736,-29.269156879154544,-14.166302733782375,-0.04199324926311815,-0.05748215340200513,-0.02727638442214169,-2.021822304435154,-2.767556735772996,-1.3132587588898266,0.9237810240680068,0.9051844993163998,0.9615241548990164,-0.0825076224193821,-0.10474715459136276,-0.04001547429146421,-0.5577213353737556,-0.7080524346993243,-0.27048996326679925,-78.33164822665107,-99.44556667125342,-37.99016338016843,0.9164862224508254,-0.09112387671889471,-0.6159640614750859,0.89621213308565,-0.11580725487057332,-0.782814665341907,0.9577589492726398,-0.0441040522351054,-0.29812725402421153,-86.51180638695025,-109.94587996375098,-41.87180534047915,-0.0582427261013303,-0.0747622306425827,-0.02763729075741228,-8.180158160299198,-10.50031329249757,-3.8816419603107137,0.9258
06071001312,06071001312,Census Tract 13.12; San Bernardino County; California,4347,2274,1037,Ontario city,California,89686,0.361636805653437,0.23642147697803467,06071,4347,2274,1037,0.010125,0.009493868073,0.003212018401,0.8987005768316721,0.8505357535372648,0.9234002506282504,-0.11271765678114322,-0.17572952793710703,-0.08295400539433874,-4.961084497029749,-7.734449611668869,-3.6510857471730542,-114.12662749090752,-177.92614703632088,-83.99093046176799,0.889153049859946,0.8368773849182334,0.916070687762212,-0.12466577059766472,-0.19491817800489905,-0.09161881649418492,-5.486961310978992,-8.579006862846374,-4.032453327414746,-126.22409273013557,-197.3546552299603,-114.12662749090752,-0.5258768139492425,-0.8445572511775046,-0.381367580241692,-12.09746523922803,-19.428508193639395,-8.77312123859425,0.9357467413707524,0.9148414853927276,0.9569079306248822,-0.06866522295885816,-0.0930855410112006,-0.04503261807745463,-0.5015397042500581,-0.6799088781330676,-0.32892408964731623,-22.05539596526201,-29.89924705950165,-14.464559790998957,0.9295529976856196,0.9067351160245136,0.9527022026720235,-0.0757858911646543,-0.10285791553369716,-0.04964594098273451,-0.5535499894003384,-0.7512875705283485,-0.36262039915919847,-24.342567695705295,-33.0381517382739,-15.94636759715033,-0.05201028515028028,-0.07137869239528094,-0.03369630951188224,-2.287171730443284,-3.1389046787722488,-1.4818078061513738,0.9148414853927276,0.8941916849240591,0.9569079306248822,-0.0930855410112006,-0.11832844887718552,-0.04503261807745463,-0.9164402941611438,-1.164960286190865,-0.4433524832044877,-88.37418458641696,-112.33946829227244,-42.75337350091492,0.9067351160245136,-0.10285791553369716,-1.012650701113304,0.8842471928281924,-0.13090548447384004,-1.2887829774129782,0.9527022026720235,-0.04964594098273451,-0.48877129856987633,-97.65194803406982,-124.27993996267872,-47.13320140500254,-0.0962104069521601,-0.1238226912221132,-0.04541881536538861,-9.277763447652855,-11.940471670406287,-4.379827904087619,0.7088
06071001305,06071001305,Census Tract 13.05; San Bernardino County; California,3480,2197,688,Ontario city,California,63608,0.39714629671462826,0.19899822928337463,06071,3480,2197,688,0.010125,0.009493868073,0.003212018401,0.8857672636789359,0.8320518913244054,0.9134666543093504,-0.12896473035886555,-0.20184811840072364,-0.09473071105816716,-4.544072274194628,-7.112118451849497,-3.3378366041345204,-130.57678948835135,-204.37121988073267,-95.91484494639428,0.875087717166995,0.8168935243255904,0.905236315060802,-0.14274258498038975,-0.22414974561780052,-0.10468391884259852,-5.029534981784033,-7.897916286843201,-3.6885378804189592,-144.52686729264462,-226.95161743802305,-130.57678948835135,-0.4854627075894049,-0.785797834993704,-0.3507012762844388,-13.950077804293244,-22.580397557290343,-10.077622881736747,0.9273505101406094,0.9038569211912468,0.951204378460228,-0.07834091755486833,-0.10636979875314846,-0.05129877726042489,-0.5528365338162018,-0.750630866739998,-0.3620054384708994,-25.1632468737461,-34.16617509057797,-16.47726165092851,0.9203824030641892,0.8947663783585289,0.946457734754452,-0.08650490999256755,-0.11761016527523618,-0.05657121631473474,-0.6104482317925277,-0.8299519349741356,-0.3992120097304251,-27.785536267297577,-37.77660150087099,-18.17077877698794,-0.05761169797632592,-0.07932106823413754,-0.0372065712595257,-2.6222893935514757,-3.610426410293015,-1.6935171260594313,0.9038569211912468,0.8807218380120438,0.951204378460228,-0.10636979875314846,-0.1354322747999409,-0.05129877726042489,-0.6947842553839986,-0.8846139910465219,-0.33507239064828015,-100.98608363139516,-128.57761497769215,-48.702382361668626,0.8947663783585289,-0.11761016527523618,-0.7682038704987708,0.8696062282432141,-0.14994576570617313,-0.9794129385909304,0.946457734754452,-0.05657121631473474,-0.369510809121811,-111.6575393166818,-142.35653177193754,-53.70796644212368,-0.07341961511477224,-0.09479894754440832,-0.03443841847353085,-10.671455685286665,-13.778916794245395,-5.0055840804550655,0.9954
06071012202,06071012202,Census Tract 122.02; San Bernardino County; California,2531,1751,642,Ontario city,California,170380,0.5855361108891917,0.33665785658569847,06071,2531,1751,642,0.010125,0.009493868073,0.003212018401,0.8202012642926315,0.7405016412937776,0.8625255982134984,-0.2192129463034086,-0.3504358994435668,-0.15938588033937165,-5.617633166826012,-8.980401772603134,-4.084482339281865,-221.9531081322012,-354.8163481866114,-161.3782038436138,0.8041044727293405,0.7185857952953436,0.8498635289437374,-0.2436194971105421,-0.391622276069336,-0.1766595058419102,-6.243084590266167,-10.03585930490633,-4.527142744019481,-246.6647408244238,-396.51755452020274,-221.9531081322012,-0.6254514234401549,-1.0554575323031958,-0.4426604047376159,-24.711632692222636,-41.7012063335913,-17.489545821320267,0.8840496587572984,0.8477484973578309,0.9215088793425568,-0.13115817657312617,-0.17959513124079823,-0.08517673830060336,-0.7376656165169491,-1.01008687884832,-0.4790547780784829,-42.12824765944883,-57.6862866275454,-27.35892507586995,0.8732213125949675,0.833861133124138,0.914006905059504,-0.14518505856010547,-0.1992404493700376,-0.09408363816999558,-0.8165562264589578,-1.120576945789722,-0.5291493581883757,-46.63370796453214,-63.99639896000698,-30.21983770350518,-0.0788906099420087,-0.11049006694140218,-0.05009458010989287,-4.505460305083306,-6.310112332461576,-2.8609126276352295,0.8477484973578309,0.8125810990070033,0.9215088793425568,-0.17959513124079823,-0.23064639483003957,-0.08517673830060336,-1.0946436937991924,-1.4058043770669164,-0.5191576118738285,-170.5052482553259,-218.97264440294651,-80.86567163143746,0.833861133124138,-0.1992404493700376,-1.2143831514018473,0.7958906227723963,-0.25645405459937626,-1.5631036970598515,0.914006905059504,-0.09408363816999558,-0.5734457304100629,-189.15625411243727,-243.47409611524168,-89.32176486138052,-0.11973945760265492,-0.15729931999293512,-0.05428811853623439,-18.651005857111357,-24.50145171229519,-8.45609322994305,-999
06071000205,06071000205,Census Tract 2.05; San Bernardino County; California,2735,1980,667,Ontario city,California,60021,0.36600975345610126,0.1909600028339086,06071,2735,1980,667,0.010125,0.009493868073,0.003212018401,0.8970977154818742,0.8482375023475461,0.9221711323408708,-0.11470577033278032,-0.1789151001134027,-0.08439742356883993,-3.176417853834061,-4.9544945879528335,-2.337122903790369,-116.13959246194008,-181.15153886482025,-85.45239136345043,0.88740878917278,0.8343902421888496,0.9147294787969174,-0.1268763755790324,-0.1984799790763463,-0.09321938691123552,-3.5134447329876175,-5.496282770584797,-2.58141960992257,-128.46233027377028,-200.9609788148006,-116.13959246194008,-0.33702687915355645,-0.5417881826319633,-0.244296706132201,-12.322737811830216,-19.809439949980376,-8.932237884175539,0.934708665813335,0.913481575513277,0.9562037032274324,-0.06985206896509498,-0.09471282925231311,-0.04580226642580849,-0.44424493911033613,-0.6023543137310177,-0.29129309068305875,-22.436613086380618,-30.42193503692008,-14.711772256720138,0.9284187356801388,0.9052525805142696,0.9519309856031912,-0.07710019366145414,-0.10466407003435987,-0.05049632286772326,-0.4903415367072835,-0.6656421793703551,-0.32114633410324916,-24.76472407612543,-33.61829188739167,-16.21951182339642,-0.04609659759694734,-0.06328786563933742,-0.02985324342019041,-2.328110989744815,-3.1963568504715862,-1.5077395666762834,0.913481575513277,0.8925218311547914,0.9562037032274324,-0.09471282925231311,-0.1204207730203615,-0.04580226642580849,-0.599760467529938,-0.7625537078467612,-0.2900387301523124,-89.91911057420359,-114.325893230399,-43.48406748910231,0.9052525805142696,-0.10466407003435987,-0.66277580421726,0.8824309512504845,-0.13323314258516145,-0.8436868850626988,0.9519309856031912,-0.05049632286772326,-0.3197634201276777,-99.36668728894452,-126.48978786547208,-47.94054274777777,-0.06301533668732207,-0.0811331772159376,-0.02972468997536531,-9.44757671474094,-12.163894635073104,-4.45647525867546,0.7496
06071000201,06071000201,Census Tract 2.01; San Bernardino County; California,3318,1913,655,Ontario city,California,91435,0.3808282952725387,0.22344198458661915,06071,3318,1913,655,0.010125,0.009493868073,0.003212018401,0.8916873509095256,0.8404955324845395,0.9180181905602756,-0.12146931206324169,-0.18977431925659233,-0.0893030337336671,-4.080731171436588,-6.375420811845404,-3.0001130925241126,-122.9876784640322,-192.14649824729972,-90.41932165533794,0.8815234435450591,0.826016933058915,0.910199128896674,-0.13439977952087784,-0.21062893504711705,-0.09866068671388524,-4.5151269930590106,-7.076026415674134,-3.3144811049812963,-136.0797767648888,-213.261796735206,-122.9876784640322,-0.4343958216224229,-0.7006056038287296,-0.3143680124571837,-13.092098300856623,-21.11529848790626,-9.474623642470876,0.9311995105560726,0.9088882835375784,0.9538211501000556,-0.07388372595131912,-0.10024523157873298,-0.04841457949962666,-0.45398529238591967,-0.6159659679122178,-0.2974877991989919,-23.73158872900782,-32.198952844339665,-15.550852022947824,0.9245853609760972,0.9002467360786869,0.949322213325103,-0.08156590208640813,-0.11080658215526604,-0.05338312531147099,-0.5011891242709878,-0.6808611497366525,-0.32801748207677733,-26.19911783957071,-35.59127808346327,-17.14675808033337,-0.04720383188506816,-0.06489518182443466,-0.03052968287778545,-2.467529110562894,-3.39232523912361,-1.595906057385544,0.9088882835375784,0.8868863765091165,0.9538211501000556,-0.10024523157873298,-0.1275401522527737,-0.04841457949962666,-0.6233733273290649,-0.7931063435712995,-0.30106526802939293,-95.17150035558242,-121.08493794981672,-45.96416305792258,0.9002467360786869,-0.11080658215526604,-0.6890489125543963,0.8763039758295469,-0.14115652511259824,-0.8777795347256879,0.949322213325103,-0.05338312531147099,-0.33196208861565385,-105.19830726021316,-134.0121427062119,-50.68123490315325,-0.06567558522533135,-0.08467319115438843,-0.03089682058626092,-10.02680690463074,-12.92720475639518,-4.717071845230675,0.7635
