geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06071006401,06071006401,Census Tract 64.01; San Bernardino County; California,1648,1137,244,San Bernardino city,California,69383,0.4288356636508027,0.2583174469684157,06071,1648,1137,244,0.010125,0.009493868073,0.003212018401,0.8743825694675994,0.8158959907542682,0.9046919888041765,-0.14366415219014195,-0.22564641980350195,-0.10534857429411083,-2.397180043444709,-3.765136160841234,-1.7578463106715334,-145.45995409251876,-228.46700005104577,-106.66543147278722,0.8627235249797615,0.7994628343553393,0.8956757561639433,-0.1591198930427438,-0.2508398852666708,-0.11647545790774008,-2.655074535311223,-4.1855143255596685,-1.943509490648551,-161.1088917057781,-253.97538383250415,-145.45995409251876,-0.25789449186651403,-0.4203781647184344,-0.18566317997701764,-15.648937613259347,-25.508383781458395,-11.265969658799614,0.9199211851758292,0.8941655006579214,0.946143128985485,-0.0870496474204633,-0.11836119741167175,-0.0569225409608626,-0.31791096381125766,-0.43226277718562695,-0.2078848151106884,-27.960506931509027,-38.017834405068335,-18.283624899796692,0.9122748086842124,0.8842187104978925,0.9409196184493908,-0.09616092703723245,-0.1309419130442428,-0.06279004113865957,-0.35118594849361984,-0.47820836744020406,-0.22931330668947983,-30.887066710080894,-42.05878341602498,-20.16827675369216,-0.03327498468236217,-0.04594559025457712,-0.02142849157879145,-2.926559778571871,-4.040949010956651,-1.8846518538954664,0.8941655006579214,0.8688725121726886,0.946143128985485,-0.11836119741167175,-0.1509168330108823,-0.0569225409608626,-0.27418416473804785,-0.3495994186344702,-0.1318612830000178,-112.37055931887208,-143.27845026002876,-54.041509426236814,0.8842187104978925,-0.1309419130442428,-0.30332744043106,0.8567451682038445,-0.16720821676355346,-0.38733847116464226,0.9409196184493908,-0.06279004113865957,-0.14545336951595708,-124.31452476682789,-158.74527506747634,-59.61203668686766,-0.02914327569301217,-0.03773905253017207,-0.01359208651593926,-11.943965447955808,-15.466824807447567,-5.570527260630847,0.9809
06071007303,06071007303,Census Tract 73.03; San Bernardino County; California,3982,2083,677,San Bernardino city,California,86423,0.4401948918945918,0.2581645455537141,06071,3982,2083,677,0.010125,0.009493868073,0.003212018401,0.8703373880723558,0.8101815158425599,0.9015672258867676,-0.14897971028778165,-0.234291304412241,-0.10917962774924024,-6.006526714455209,-9.44609823846663,-4.401876936686931,-150.84195666637893,-237.21994571739404,-110.54437309610576,0.8583341748542794,0.7933056797367881,0.8922733610524298,-0.16504740146199046,-0.2605481412055328,-0.1207327750102361,-6.654339870294167,-10.504714820089372,-4.867673839668947,-167.11049398026535,-263.80499297060203,-150.84195666637893,-0.6478131558389579,-1.0586165816227415,-0.4657969029820155,-16.268537313886437,-26.58504725320798,-11.6975616017583,0.9172726188395318,0.8907169161314916,0.9443354604977612,-0.0901884341267365,-0.12269115123931867,-0.05894572620718705,-0.6034178334726217,-0.8208816283810382,-0.3943842993263223,-28.9686909972454,-39.40862354205656,-18.93347572377928,0.9093860183382232,0.8804681903951703,0.938942349969707,-0.0996430336892153,-0.13575937314803116,-0.0650281138477382,-0.6666751018749664,-0.908316322506158,-0.4350793308782005,-32.00552577412224,-43.60616046597014,-20.8871498261258,-0.06325726840234469,-0.08743469412511984,-0.04069503155187809,-3.0368347768768453,-4.197536923913579,-1.953674102346524,0.8907169161314916,0.8646639832770702,0.9443354604977612,-0.12269115123931867,-0.15651862381269463,-0.05894572620718705,-0.7885788096308239,-1.0059997710064268,-0.37886473584894986,-116.4813603590582,-148.5967165445239,-55.962294807821245,0.8804681903951703,-0.13575937314803116,-0.872572828536577,0.8521815084332663,-0.17345892876565416,-1.114881017776462,0.938942349969707,-0.0650281138477382,-0.4179583620546672,-128.88815783405866,-164.67961857850253,-61.736833390645074,-0.08399401890575309,-0.1088812467700353,-0.03909362620571732,-12.406797475000456,-16.082902033978627,-5.774538582823829,0.9446
06071005400,06071005400,Census Tract 54; San Bernardino County; California,4268,2480,1078,San Bernardino city,California,68867,0.428233380083945,0.2158021037040352,06071,4268,2480,1078,0.010125,0.009493868073,0.003212018401,0.8745975752376579,0.8162001036133041,0.904857970498702,-0.1433830007226649,-0.22518974890228127,-0.1051458158111395,-6.1960813017288805,-9.731237214188733,-4.5437187115546775,-145.17528823169823,-228.0046207635598,-106.46013850877875,0.8629568806126033,0.7997906268776096,0.8958565180805015,-0.15880645078130823,-0.2503272311454933,-0.11625018048943885,-6.862582560838064,-10.817515803105776,-5.023577174580366,-160.7915314160746,-253.456321534812,-145.17528823169823,-0.6665012591091832,-1.0862785889170432,-0.4798584630256882,-15.616243184376366,-25.45170077125218,-11.243169236778073,0.9200618294915448,0.8943487221386841,0.9462390708596982,-0.08688347668181352,-0.11813208343236482,-0.05681537657439759,-0.6920968880952019,-0.9410172158183931,-0.4525802468414394,-27.90713258448395,-37.94424257332231,-18.24920350167094,0.9124282326665708,0.8844180141762101,0.9410245723947926,-0.09597660856843589,-0.13068705518334398,-0.06267150649968904,-0.764531009312728,-1.0410276805330805,-0.49922903959657294,-30.82786327873903,-41.976922602140334,-20.130203209539232,-0.07243412121752613,-0.100010464714687,-0.04664879275513356,-2.9207306942550857,-4.0326800288180245,-1.880999707868289,0.8943487221386841,0.86909622573996,0.9462390708596982,-0.11813208343236482,-0.150620576160697,-0.05681537657439759,-1.2090097876885495,-1.5415096857225206,-0.5814707095129267,-112.15304152955004,-142.9971879148906,-53.93976897151453,0.8844180141762101,-0.13068705518334398,-1.3375022622987824,0.856987821505275,-0.16687772557085837,-1.707891689541606,0.9410245723947926,-0.06267150649968904,-0.6414046257864581,-124.07256607595384,-158.4315110892028,-59.49950146442097,-0.12849247461023294,-0.1663820038190853,-0.05993391627353139,-11.919524546403798,-15.43432317431218,-5.559732492906438,0.976
06071004404,06071004404,Census Tract 44.04; San Bernardino County; California,3154,2004,539,San Bernardino city,California,64946,0.38109129105480666,0.229069048395547,06071,3154,2004,539,0.010125,0.009493868073,0.003212018401,0.8915916243838157,0.8403587700249314,0.9179446543448408,-0.12158971961082073,-0.18996794663109473,-0.0893902974071178,-3.882876503481852,-6.066483899704037,-2.854612104973252,-123.109591105956,-192.34254596398344,-90.50767612470678,0.8814193451793275,0.8258690870533886,0.910118928346161,-0.1345337556626317,-0.21084566025820345,-0.09875750174448956,-4.296234586769397,-6.733198026100534,-3.1537467500839655,-136.2154276084146,-213.481231011431,-123.109591105956,-0.413358083287545,-0.6667141263964966,-0.29913464511071375,-13.105836502458622,-21.13868504744758,-9.484294391588897,0.9311373500730876,0.9088069718760912,0.9537789188007366,-0.073955415837961,-0.10034367136913006,-0.04846100106446144,-0.4760424976763757,-0.6459006605985314,-0.3119378848084612,-23.754615652513756,-32.23057188615426,-15.565762714993072,0.924517470338128,0.9001581440537773,0.9492759781121805,-0.08164532535471222,-0.11091590583916108,-0.05343443114266318,-0.5255415599395149,-0.7139529167600133,-0.343951281658712,-26.22462873949675,-35.62639305189687,-17.163237607720163,-0.04949906226313921,-0.06805225616148192,-0.03201339685025084,-2.470013086982995,-3.3958211657426105,-1.597474892727088,0.9088069718760912,0.8867866818933448,0.9537789188007366,-0.10034367136913006,-0.1276669129321358,-0.04846100106446144,-0.5134781225091145,-0.6532964746503676,-0.24798438707662357,-95.2649577938988,-121.2052828664875,-46.00823507915094,0.9001581440537773,-0.11091590583916108,-0.5675783067292799,0.8761956208819567,-0.14129764651576884,-0.7230475949098465,0.9492759781121805,-0.05343443114266318,-0.27343439806526904,-105.30209772342856,-134.14612150460974,-50.72994398242468,-0.05410018422016538,-0.06975112025947894,-0.02545001098864546,-10.037139929529756,-12.940838638122251,-4.721708903273742,0.9581
06071006301,06071006301,Census Tract 63.01; San Bernardino County; California,3091,1967,812,San Bernardino city,California,89294,0.44694120490070344,0.2267830572938793,06071,3091,1967,812,0.010125,0.009493868073,0.003212018401,0.8679437941922766,0.8068066171630307,0.8997165214403292,-0.152148338050642,-0.2394543856324506,-0.11146119490962551,-4.761691443259662,-7.494054248147787,-3.4883313538397314,-154.05019227627506,-242.44756545285625,-112.85445984599583,0.8557378911833461,0.7896713771806401,0.8902587790019859,-0.16858212111790785,-0.26634955868641863,-0.12326890066845304,-5.276009280801463,-8.335775669734666,-3.8578697411576575,-170.6893976318817,-269.6789281699989,-154.05019227627506,-0.5143178375418014,-0.8417214215868789,-0.3695383873179261,-16.639205355606645,-27.23136271714264,-11.95530208081288,0.9157032302835686,0.8886750798921794,0.943263510561506,-0.09205686616429971,-0.1252706671164081,-0.06014914051400107,-0.581618980630332,-0.7914651100667431,-0.38002468744814705,-29.568834805812507,-40.237168788344846,-19.320014613530606,0.907674680170382,0.8782482682281489,0.9377700057149042,-0.10171631075165331,-0.13863019851719505,-0.06635954861624634,-0.6426477397923566,-0.8758711664401669,-0.41926229546403926,-32.67146618161447,-44.528274857151345,-21.314809123743732,-0.06102875916202455,-0.0844060563734238,-0.03923760801589221,-3.1026313758019595,-4.291106068806497,-1.994794510213127,0.8886750798921794,0.8621741677408271,0.943263510561506,-0.1252706671164081,-0.15985845716106384,-0.06014914051400107,-0.9657141878601408,-1.2323521833440552,-0.4636909798523437,-118.93031870198776,-151.76751026404622,-57.104800474426554,0.8782482682281489,-0.13863019851719505,-1.0687030943127125,0.8494826381704714,-0.1771870960820311,-1.3659390225259118,0.9377700057149042,-0.06635954861624634,-0.5115671455565355,-131.613681565605,-168.2190914440778,-63.00087999464723,-0.10298890645257176,-0.13358683918185665,-0.04787616570419184,-12.68336286361721,-16.451581180031607,-5.89607952022067,0.9216
06071004201,06071004201,Census Tract 42.01; San Bernardino County; California,4112,2630,730,San Bernardino city,California,101533,0.42964710549151874,0.2375705606281967,06071,4112,2630,730,0.010125,0.009493868073,0.003212018401,0.8740929810539271,0.8154864461382717,0.9044684138899638,-0.14404304996736397,-0.2262619504413476,-0.10562180463458222,-5.997088342341231,-9.420190044675063,-4.397458214156196,-145.843588091956,-229.09022482186444,-106.9420771925145,0.862409230448962,0.7990214199679688,0.8954322777490922,-0.15954232015746114,-0.2515309039400821,-0.11677904052528314,-6.642384957435738,-10.472237654641376,-4.8619785732296386,-161.5365991594294,-254.6750402393331,-145.843588091956,-0.645296615094507,-1.052047609966312,-0.4645203590734424,-15.69301106747342,-25.58481541746868,-11.296701339334687,0.9197317325420334,0.8939187102126529,0.9460138842389472,-0.08727356534292259,-0.11866995127790936,-0.05706693808673185,-0.7372529032201628,-1.0024772766056005,-0.4820791452373065,-28.032429780234327,-38.11700671504184,-18.33000552233105,0.9120681451166692,0.8839502645678994,0.940778235088286,-0.09640930379394284,-0.1312853676092615,-0.06294976085002259,-0.8144280440501452,-1.1090473735080828,-0.5317749281966018,-30.96684578137435,-42.16910165429972,-20.219579018882197,-0.07717514082998256,-0.10657009690248254,-0.04969578295929527,-2.934416001140021,-4.05209493925789,-1.889573496551151,0.8939187102126529,0.8685711994371632,0.9460138842389472,-0.11866995127790936,-0.15131609319765962,-0.05706693808673185,-0.8224449090131207,-1.0486997690824578,-0.3955037665136086,-112.66368616618092,-143.6575026140353,-54.17859815254912,0.8839502645678994,-0.1312853676092615,-0.9098763507982742,0.8564183560132205,-0.1676536274341171,-1.161927437198163,0.940778235088286,-0.06294976085002259,-0.4362748090580208,-124.6405959997636,-159.16814208194012,-59.76367247370147,-0.0874314417851535,-0.11322766811570516,-0.04077104254441222,-11.97690983358267,-15.510639467904817,-5.585074321152359,0.9871
06071006501,06071006501,Census Tract 65.01; San Bernardino County; California,3233,1863,402,San Bernardino city,California,81945,0.352545795667258,0.2669842426237778,06071,3233,1863,402,0.010125,0.009493868073,0.003212018401,0.9020419692784504,0.8553335829474286,0.925960735135708,-0.10859586810567896,-0.1691344990267535,-0.07995940006402191,-3.554790721054808,-5.536469832954127,-2.617400996620701,-109.95331645699991,-171.2486802645879,-80.95889256482218,0.8927902090730508,0.8420717086434881,0.9188652513411883,-0.12008396803349904,-0.18754731899367816,-0.08829885398363499,-3.930843620104562,-6.139197383353935,-2.890385723657056,-121.58501763391776,-189.8916604810991,-109.95331645699991,-0.37605289904975336,-0.6027275503998073,-0.2729847270363548,-11.631701176917828,-18.642980216511205,-8.443697093608252,0.937908508874122,0.9176751124053842,0.958373623600653,-0.06620207678935928,-0.08971027598081861,-0.04343439278196617,-0.3961525840937124,-0.5368254195806982,-0.2599109842711585,-21.2642288831837,-28.815105720917774,-13.951206885193692,0.9319154749048424,0.9098249642387134,0.9543075017302708,-0.07305869140343423,-0.09911250988451348,-0.04788026730051215,-0.43718249930533143,-0.5930882958806892,-0.2865150541809633,-23.466586114081128,-31.83512055183517,-15.379229961404365,-0.04102991521161903,-0.05626287629999105,-0.02660406990980479,-2.2023572308974253,-3.0200148309173938,-1.4280230762106707,0.9176751124053842,0.8976731832800842,0.958373623600653,-0.08971027598081861,-0.11399117031213432,-0.04343439278196617,-0.34238240503163364,-0.4350512872369715,-0.1657688787509458,-85.16975249543125,-108.22171324302774,-41.23603949028502,0.9098249642387134,-0.09911250988451348,-0.37826635947744675,0.888034987082235,-0.12608175865417406,-0.48119544039597095,0.9543075017302708,-0.04788026730051215,-0.18273671430251737,-94.09610932274796,-119.70035830745546,-45.45689410510382,-0.0358839544458131,-0.04614415315899944,-0.01696783555157155,-8.926356827316694,-11.478645064427724,-4.220854614818794,0.997
06071004511,06071004511,Census Tract 45.11; San Bernardino County; California,3001,1665,675,San Bernardino city,California,62666,0.3809994759747224,0.2107342811000024,06071,3001,1665,675,0.010125,0.009493868073,0.003212018401,0.8916250425301462,0.8404065129623859,0.9179703260777982,-0.12154768237814452,-0.18990034534008549,-0.08935983178529217,-3.693241522520219,-5.770145730701666,-2.7152096587750756,-123.06702840787132,-192.2740996568366,-90.47682968260833,0.8814556858094503,0.8259206989155307,0.9101469265472648,-0.13448698113699176,-0.21076999439903,-0.09872370145071176,-4.086403732720137,-6.404272626063826,-2.9997320090425585,-136.16806840120415,-213.40461932901783,-123.06702840787132,-0.3931622101999177,-0.6341268953621606,-0.28452235026748296,-13.101039993332812,-21.130519672181293,-9.480918036237354,0.9311590505949876,0.9088353579561846,0.9537936620571598,-0.07393038746820411,-0.10030930382025303,-0.0484447944885496,-0.3953804986266508,-0.5364552238874838,-0.25908327626425803,-23.74657649409314,-32.21953296621525,-15.56055713298847,0.9245411712330466,0.9001890716347226,0.9492921191409586,-0.08161759704688448,-0.11087773836670003,-0.05341651935858104,-0.43649177722739374,-0.5929753242653486,-0.28567211375672985,-26.215722355999624,-35.61413358951042,-17.157484309713503,-0.04111127860074293,-0.05652010037786481,-0.02658883749247181,-2.4691458619064823,-3.394600623295184,-1.596927176725034,0.9088353579561846,0.8868214852433205,0.9537936620571598,-0.10030930382025303,-0.12762265759227326,-0.0484447944885496,-0.6428182254506711,-0.8178520551570184,-0.310451729196074,-95.23232969639572,-121.16326743066941,-45.99284876978874,0.9001890716347226,-0.11087773836670003,-0.7105445686930909,0.876233447411869,-0.14124837730595682,-0.9051705852759548,0.9492921191409586,-0.05341651935858104,-0.3423123367037228,-105.26586202860604,-134.0993459668081,-50.712938770921895,-0.06772634324241977,-0.08731853011893631,-0.0318606075076488,-10.033532332210337,-12.936078536138714,-4.720090001133155,0.5074
06071007404,06071007404,Census Tract 74.04; San Bernardino County; California,3278,2272,1140,San Bernardino city,California,113728,0.5113891157972726,0.2288807425696749,06071,3278,2272,1140,0.010125,0.009493868073,0.003212018401,0.8454068888052696,0.7752663151139135,0.8822270195188417,-0.1828623746054419,-0.28987933630660234,-0.1334950957922265,-6.069156497560967,-9.621022702182056,-4.430668855570049,-185.14815428801,-293.50282801043494,-135.16378448962934,0.8313279087944604,0.7557810630558407,0.8712411709036896,-0.2028947776457274,-0.32313450135507726,-0.1477878151267302,-6.734026946367282,-10.724753316349677,-4.9050406371023945,-205.43096236629904,-327.17368262201575,-185.14815428801,-0.6648704488063153,-1.1037306141676204,-0.4743717815323451,-20.282808078289055,-33.67085461158086,-14.471378326185029,0.9008454626959632,0.8694037023515837,0.9330842496303832,-0.1100683096158322,-0.15021364332263176,-0.07171458568304402,-0.8032461422580577,-1.096214977177012,-0.5233519483909129,-35.354143585301834,-48.2488986433544,-23.03485688340286,0.8914876373799759,0.8573213394759488,0.9266440564750432,-0.12172054672450064,-0.16642378295548527,-0.07916302167199238,-0.8882807406713672,-1.2145118073091352,-0.5777084429610654,-39.09686358588764,-53.45562532170489,-25.42730822892013,-0.08503459841330951,-0.11829683013212322,-0.05435649457015246,-3.742720000585806,-5.206726678350494,-2.392451345517274,0.8694037023515837,0.83874725910316,0.9330842496303832,-0.15021364332263176,-0.19225426866880185,-0.07171458568304402,-1.6257637042155073,-2.08076979606248,-0.7761676495385289,-142.6108512469743,-182.52366632127016,-68.08488153846744,0.8573213394759488,-0.16642378295548527,-1.8012062011314178,0.8241271568682608,-0.21340498449300951,-2.3096841965428574,0.9266440564750432,-0.07916302167199238,-0.8567821437758865,-158.00054395889632,-202.60387688972432,-75.15632840139355,-0.17544249691591052,-0.22891440048037737,-0.08061449423735756,-15.389692711921974,-20.080210568454156,-7.071446862926102,0.6483
06071005300,06071005300,Census Tract 53; San Bernardino County; California,3556,2093,928,San Bernardino city,California,68850,0.4544861625820485,0.21557882170660383,06071,3556,2093,928,0.010125,0.009493868073,0.003212018401,0.8652746380004835,0.8030488405980677,0.8976512261008393,-0.15570242797228637,-0.24525427277281625,-0.11401841931831018,-5.605988067928185,-8.830257464048861,-4.105176178346099,-157.64870832193995,-248.3199511824764,-115.44364955978908,0.8528435549043003,0.7856265563191567,0.8880110935406953,-0.17254799458760345,-0.27286939571548197,-0.12611205791673202,-6.212504271129369,-9.82452615803807,-4.5406015892629785,-174.70484451994852,-276.28026316192546,-157.64870832193995,-0.6065162032011839,-0.9942686939892093,-0.4354254109168796,-17.05613619800855,-27.960311979449074,-12.244809080902126,0.9139512342735384,0.8863970702479612,0.94206610197195,-0.09415028121807632,-0.12816257359724736,-0.06149663798196512,-0.6329492279866277,-0.861605520086141,-0.41342680054560177,-30.24124357317858,-41.16605447138753,-19.752833279770748,0.9057645643554494,0.8757721759016404,0.9364606104047742,-0.10403965815510728,-0.14184947583024368,-0.06785057362718289,-0.6994330814237083,-0.9536192038460172,-0.4561427500816628,-33.41772964279543,-45.56231265389474,-21.79372910089167,-0.06648385343708063,-0.09201368375987606,-0.042715949536061,-3.176486069616848,-4.396258182507218,-2.040895821120927,0.8863970702479612,0.8593980937334215,0.94206610197195,-0.12816257359724736,-0.1636050944164558,-0.06149663798196512,-1.1291519489031734,-1.4414115293233811,-0.541804418242583,-121.67585656284196,-155.32451824605403,-58.38409679338178,0.8757721759016404,-0.14184947583024368,-1.249737794654065,0.8464743929586824,-0.18137064548958112,-1.5979315339902442,0.9364606104047742,-0.06785057362718289,-0.5977845582758904,-134.67002097565356,-172.19089805929357,-64.41643946938474,-0.12058584575089172,-0.1565200046668629,-0.05598014003330742,-12.994164412811608,-16.866379813239536,-6.032342676002955,0.9268
06071005200,06071005200,Census Tract 52; San Bernardino County; California,2699,1525,506,San Bernardino city,California,75712,0.500399073177135,0.21448033870143707,06071,2699,1525,506,0.010125,0.009493868073,0.003212018401,0.8492082045357671,0.7805561949124455,0.8851852051912473,-0.1775675207314626,-0.2811377406493703,-0.1297070874382119,-4.852454226848953,-7.682756465378086,-3.544554218581806,-179.7871147406059,-284.6519624074874,-131.32842603118957,0.8354406435632135,0.761455612951456,0.8744551931767609,-0.1969731275401317,-0.31327418564022264,-0.14356917061370997,-5.382758521212006,-8.560961148809978,-3.923368563799833,-199.43529163438333,-317.1901129607254,-179.7871147406059,-0.5303042943630532,-0.8782046834318926,-0.3788143452180264,-19.64817689377744,-32.53815055323796,-14.035359215191788,0.9033619393914446,0.8726601636552254,0.934812276127291,-0.10697601525436884,-0.14592144989339131,-0.06973349145859158,-0.5240036174306014,-0.714771132791213,-0.3415775180397331,-34.36089294626895,-46.870238215817245,-22.39852577309725,0.8942273892484948,0.8608543260898109,0.9285319407061144,-0.11828379674256694,-0.16163672492908204,-0.07696887544820143,-0.579392840807835,-0.7917497054931202,-0.3770188024719477,-37.99297316772689,-51.9180134749587,-24.722544424390012,-0.05538922337723362,-0.07697857270190722,-0.03544128443221461,-3.6320802214579424,-5.047775259141457,-2.3240186512927616,0.8726601636552254,0.8426966517592864,0.934812276127291,-0.14592144989339131,-0.18666663491816832,-0.06973349145859158,-0.7009916511202209,-0.8967273332052363,-0.3349925274978356,-138.53589943087368,-177.21884055439452,-66.20405681775408,0.8608543260898109,-0.16163672492908204,-0.7764862175676185,0.8283967668233088,-0.2071510175428932,-0.995132202460408,0.9285319407061144,-0.07696887544820143,-0.3697505687115909,-153.4557742228495,-196.66644317399368,-73.07323492323931,-0.0754945664473976,-0.09840486925517156,-0.03475804121375531,-14.91987479197581,-19.44760261959912,-6.869178105485238,0.7918
06071004700,06071004700,Census Tract 47; San Bernardino County; California,3745,2234,752,San Bernardino city,California,71102,0.4038016044328496,0.21941978131228612,06071,3745,2234,752,0.010125,0.009493868073,0.003212018401,0.8833640512151866,0.8286325481251166,0.9116167923504058,-0.1320361051871705,-0.20680753159240903,-0.0969521496216818,-5.00656154100028,-7.841753833862416,-3.676243728373634,-133.68655650201015,-209.39262573731415,-98.16405149195285,0.8724764106761028,0.8132015296782981,0.903220005204671,-0.1461627933585919,-0.22970747533591,-0.1071499681557634,-5.542219068920257,-8.710076763221453,-4.062925886276257,-147.9898282755743,-232.57881877760892,-133.68655650201015,-0.5356575279199776,-0.8683229293590369,-0.38668215790262295,-14.303271773564154,-23.18619304029471,-10.325291265757622,0.925785264024348,0.9018128817640432,0.9501391885962196,-0.08016409297016015,-0.10887748469936716,-0.05247737594893569,-0.5752294022016515,-0.7812666259462241,-0.3765592359094498,-25.74885417196292,-34.97164843089634,-16.855829718417628,0.9186737140003244,0.892540800564953,0.9452919381965534,-0.08852575703461024,-0.12039696041573492,-0.05787424984055156,-0.6352297694857305,-0.8639263415930937,-0.41528530923491586,-28.43463605576233,-38.671725227980914,-18.589315543192292,-0.06000036728407898,-0.08265971564686958,-0.03872607332546607,-2.685781883799417,-3.700076797084583,-1.7334858247746676,0.9018128817640432,0.8782199453996213,0.9501391885962196,-0.10887748469936716,-0.13866691964615355,-0.05247737594893569,-0.7773186938436127,-0.9899970517898252,-0.3746563896254668,-103.3668475855868,-131.64854412098737,-49.82132840764186,0.892540800564953,-0.12039696041573492,-0.8595607096500473,0.8668892667475449,-0.15354986889140895,-1.0962522128068757,0.9452919381965534,-0.05787424984055156,-0.4131867705931484,-114.30328585771905,-145.77821978814833,-54.945049281003776,-0.08224201580643453,-0.10625516101705036,-0.03853038096768163,-10.936438272132252,-14.12967566716095,-5.123720873361919,0.9346
06071007800,06071007800,Census Tract 78; San Bernardino County; California,4964,2577,851,San Bernardino city,California,339239,0.38484714591039937,0.28146264571543766,06071,4964,2577,851,0.010125,0.009493868073,0.003212018401,0.8902256702714403,0.8384080854879755,0.91689512278271,-0.12331067660078622,-0.1927365889106064,-0.09063727699311208,-6.197656261293816,-9.687037326941532,-4.555474860312309,-124.85206005829605,-195.14579627198896,-91.77024295552596,0.879934052266686,0.8237605766082973,0.9089743513804952,-0.13644880252562955,-0.21394495973252375,-0.1001410529144859,-6.857985039339404,-10.752980648636512,-5.033139390008518,-138.15441255719992,-216.61927172918035,-124.85206005829605,-0.6603287780455878,-1.0659433216949807,-0.47766452969620943,-13.302352498903865,-21.473475457191395,-9.622573120391005,0.9302500859856216,0.9076465497265014,0.953176015659726,-0.07497974476452393,-0.10175045594711644,-0.04912417388919048,-0.6206351963460527,-0.8422263159652402,-0.4066190329508913,-24.08363198859343,-32.68243368122779,-15.778775046600355,0.923548464785911,0.8988939081448015,0.9486159365638616,-0.08278020930045216,-0.11247833691950156,-0.05416740480058268,-0.6852025385536089,-0.9310249713165392,-0.4483637283581677,-26.58915555116837,-36.128248789931675,-17.398670095388734,-0.06456734220755622,-0.08879865535129905,-0.04174469540727643,-2.505523562574941,-3.4458151087038824,-1.6198950487883752,0.9076465497265014,0.8853641607032979,0.953176015659726,-0.10175045594711644,-0.12947874375854557,-0.04912417388919048,-0.8220705997652229,-1.0460952488876945,-0.3968880406103219,-96.60054051295216,-122.92541115014036,-46.63784260990857,0.8988939081448015,-0.11247833691950156,-0.9087441725083482,0.8746496600221841,-0.14331491305288627,-1.15788155868235,0.9486159365638616,-0.05416740480058268,-0.4376337239735245,-106.78544917841928,-136.06128774175676,-51.42581950335188,-0.08667357274312526,-0.11178630979465563,-0.04074568336320261,-10.184908665467129,-13.13587659161641,-4.7879768934433145,0.4846
