geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
21111011008,21111011008,Census Tract 110.08; Jefferson County; Kentucky,2118,734,338,Louisville city,Kentucky,53214,0.659567301663004,0.1888135691153669,21111,2118,734,338,0.014567,0.007511568745,0.003668935501,0.7957847587991674,0.7073465757968252,0.8432938835431814,-0.2566212018297406,-0.41373413573607953,-0.18582622205013824,-7.917509817660014,-12.764900398856502,-5.733278961248042,-373.8201047053831,-602.686515526747,-270.6930576604364,0.7778129665912018,0.6832749216550723,0.829042596667645,-0.2856561190828976,-0.4635397382619223,-0.2062106386565926,-8.813321390389447,-14.301547971859693,-6.362197450671817,-416.11526866805696,-675.2383367261423,-373.8201047053831,-0.8958115727294329,-1.53664757300319,-0.6289184894237749,-42.29516396267388,-72.55182119939519,-29.69397967062205,0.867592505851913,0.8266652482232391,0.910094850577056,-0.15261484309165668,-0.2096794949942692,-0.0987865708348295,-0.4109915675961165,-0.5646665985739099,-0.26603210266034055,-55.993401579852375,-76.93005430162259,-36.24415567579572,0.8553569159086866,0.8110780512163944,0.9015614280392724,-0.16910260664421256,-0.2329269649206689,-0.10918676076771935,-0.45539309271218503,-0.6272720038814157,-0.2940398001897916,-62.04265568285899,-85.45940107376235,-40.059918281987954,-0.04440152511606859,-0.0626054053075058,-0.02800769752945103,-6.049254103006621,-8.529346772139755,-3.815762606192239,0.8266652482232391,0.7872702059901636,0.910094850577056,-0.2096794949942692,-0.2702119201148764,-0.0987865708348295,-0.5323574160804216,-0.6860438098175337,-0.25081023585311824,-157.50219410663362,-202.97154136613423,-74.20421179086338,0.8110780512163944,-0.2329269649206689,-0.5913806554332429,0.7686633912012452,-0.3009595766454138,-0.7641093497100853,0.9015614280392724,-0.10918676076771935,-0.2772153845281004,-174.96469095658077,-226.06785494381225,-82.01638595505929,-0.05902323935282128,-0.0780655398925516,-0.02640514867498217,-17.462496849947122,-23.09631357767799,-7.812174164195909,0.3776
21111007000,21111007000,Census Tract 70; Jefferson County; Kentucky,1251,782,263,Louisville city,Kentucky,46963,0.6393444946855278,0.18124887929996303,21111,1251,782,263,0.014567,0.007511568745,0.003668935501,0.802381434499097,0.7162531711575094,0.8485043575798705,-0.2462900523418396,-0.3961543770674525,-0.1785443304642888,-4.488221697771936,-7.219246794237717,-3.253669932603492,-358.77071924635777,-577.078081074158,-260.0855261873295,0.7849083669035325,0.6927447028168388,0.834678995508275,-0.2740340683906901,-0.44353323227705627,-0.1980653704973771,-4.993809697083226,-8.082646691819429,-3.609408033296151,-399.18542742471834,-646.0948594579879,-358.77071924635777,-0.5055879993112908,-0.8633998975817114,-0.35573810069265877,-40.41470817836058,-69.01677838382984,-28.43629901619974,0.8720573848612156,0.8323718662498376,0.9131986663464378,-0.14671352752679906,-0.2013861118413252,-0.09505197155055048,-0.4209368912428508,-0.5777984163218217,-0.27271433033797193,-53.82824696200139,-73.88726551429946,-34.87395528618567,0.8602002622148215,0.8172390911344336,0.904944188617378,-0.1625199897349784,-0.22363211800339924,-0.1050405235795296,-0.4662873314893595,-0.6416246008208774,-0.3013725604955689,-59.62753599608178,-82.04918169064928,-38.53869060045638,-0.04535044024650869,-0.06382618449905564,-0.02865823015759694,-5.799289034080395,-8.161916176349825,-3.664735314270709,0.8323718662498376,0.7941049617343294,0.9131986663464378,-0.2013861118413252,-0.25927937512944726,-0.09505197155055048,-0.3978468389500901,-0.5122174456671629,-0.1877792171048827,-151.27256233843727,-194.75948504454863,-71.39894186497442,0.8172390911344336,-0.22363211800339924,-0.4417947713567637,0.7760071102582848,-0.288647986314406,-0.5702363875766042,0.904944188617378,-0.1050405235795296,-0.2075120269500271,-167.98280279724855,-216.81991923064797,-78.90191138784301,-0.04394793240667366,-0.05801894190944134,-0.01973280984514439,-16.71024045881128,-22.06043418609937,-7.502969522868589,0.0271
21111010602,21111010602,Census Tract 106.02; Jefferson County; Kentucky,2489,1138,355,Louisville city,Kentucky,78011,0.6045335196864496,0.2452591095802852,21111,2489,1138,355,0.014567,0.007511568745,0.003668935501,0.8138651046959554,0.7318482083258945,0.857549040413105,-0.2287048482974105,-0.36640356377657024,-0.16611406797012154,-8.292211834094315,-13.28479037598438,-6.022841450392574,-333.1543525148379,-533.7400713533299,-241.97836281207609,0.7972741273479305,0.7093541524088499,0.8444712368062975,-0.2542737381011236,-0.4097330601423346,-0.184172955116738,-9.21926979632556,-14.855799321375445,-6.677607271154765,-370.4005542919067,-596.8581487093389,-333.1543525148379,-0.9270579622312436,-1.571008945391064,-0.6547658207621918,-37.24620177706885,-63.11807735600901,-26.306380906476164,0.879796988515609,0.842287502209379,0.9185663019359488,-0.13662585011480574,-0.18724307006447335,-0.08865304321791846,-0.5704468894345069,-0.7817863661722341,-0.3701484945935878,-50.127143184051576,-68.69827470757768,-32.52622975339084,0.8686017863554623,0.8279543502933788,0.9107969339638852,-0.15127555078589833,-0.20779605741024032,-0.09793957655071776,-0.631613031653927,-0.8676001978163015,-0.4089220798914928,-55.50202387117109,-76.23903320002648,-35.933398935983554,-0.06116614221942007,-0.08581383164406742,-0.03877358529790509,-5.374880687119514,-7.5407584924488065,-3.4071691825927144,0.842287502209379,0.8060093901118477,0.9185663019359488,-0.18724307006447335,-0.2406803348298867,-0.08865304321791846,-0.49930366344902094,-0.6417998426287308,-0.23640281714762196,-140.64891928141435,-180.7886880644312,-66.59234285848505,0.8279543502933788,-0.20779605741024032,-0.5541104014128303,0.7888130948079973,-0.2677274332564257,-0.7139238220389544,0.9107969339638852,-0.09793957655071776,-0.26116635105150177,-156.08743701769868,-201.1053019828041,-73.56798621169064,-0.05480673796380936,-0.07212397941022364,-0.02476353390387981,-15.438517736284329,-20.316613918372855,-6.975643353205579,0.3747
21111011301,21111011301,Census Tract 113.01; Jefferson County; Kentucky,1307,999,409,Louisville city,Kentucky,174085,0.5445595986750597,0.26814592999477216,21111,1307,999,409,0.014567,0.007511568745,0.003668935501,0.8340365146645625,0.7595166412059996,0.8733583462564135,-0.19898827259641697,-0.3166268462691595,-0.14500537412440911,-3.788551452153992,-6.0282803733709205,-2.7607673233254397,-289.86621669120063,-461.2303269602847,-211.22932848702675,0.8190370938558315,0.738909113719046,0.8616119673029952,-0.22094592235406377,-0.35334641491541824,-0.16061526295901504,-4.206604660967662,-6.727386774477277,-3.057965073929832,-321.8519250931647,-514.7197226072898,-289.86621669120063,-0.4180532088136704,-0.6991064011063566,-0.29719775060439213,-31.985708401964068,-53.4893956470051,-22.738925065370477,0.893292585175951,0.8596484556180519,0.9278880132915072,-0.11945404741385034,-0.16326620895403235,-0.07771626066457007,-0.4378309260995179,-0.5984141769549882,-0.28485081180945376,-43.82691952948127,-59.90131901451334,-28.5135947757211,0.8832692312723143,0.8467456535232135,0.9209692308577644,-0.13215763053303656,-0.1809921855980156,-0.08581260534472863,-0.4843929445683086,-0.6633846064889962,-0.31452607326839466,-48.487782239069936,-66.40486551441403,-31.484091418257723,-0.04656201846879077,-0.064970429534008,-0.02967526145894089,-4.660862709588665,-6.5035464999007,-2.970496642536626,0.8596484556180519,0.826938967635435,0.9278880132915072,-0.16326620895403235,-0.20927908725769576,-0.07771626066457007,-0.5015916090881432,-0.6429538285882573,-0.23876235314577932,-122.63853522937488,-157.2014250827035,-58.377103458625754,0.8467456535232135,-0.1809921855980156,-0.5560499149707628,0.8113734702282843,-0.23247805935612437,-0.7142264441441069,0.9209692308577644,-0.08581260534472863,-0.2636361992519038,-135.9535244427293,-174.62749245577186,-64.45872842344836,-0.05445830588261968,-0.07127261555584952,-0.02487384610612447,-13.314989213354448,-17.426067373068342,-6.08162496482261,0.7004
21111009103,21111009103,Census Tract 91.03; Jefferson County; Kentucky,927,604,151,Louisville city,Kentucky,159799,0.4671142579950077,0.268282702883722,21111,927,604,151,0.014567,0.007511568745,0.003668935501,0.8608255896340125,0.7967985207188079,0.89420511629941,-0.16167550319357812,-0.2550224103050292,-0.11831165106548808,-2.1832027800043305,-3.4437229149966853,-1.5976342761327844,-235.51270550208528,-371.491145091336,-172.34458210709647,0.8480211533526885,0.7789029901179817,0.8842618030416141,-0.17921586748922072,-0.28385692786790867,-0.1308867990908109,-2.4200610011702484,-3.8330929658694424,-1.7674441581838662,-261.0637541715478,-413.4943868251826,-235.51270550208528,-0.2368582211659178,-0.3893700508727571,-0.16980988205108183,-25.55104866946255,-42.0032417338465,-18.318218128487793,0.9110263924455216,0.8825973936082552,0.940065383502336,-0.0976630406015367,-0.13301943472977726,-0.06375579566005264,-0.21642491566634375,-0.2947759947474314,-0.141285204863368,-35.83193967985824,-48.80397264030321,-23.391590209166885,0.9025765680586768,0.8716435175932125,0.9342731477084306,-0.10793924348254244,-0.14725800148345766,-0.07035078815310393,-0.23919736190796645,-0.3263291861071769,-0.15589995252366495,-39.60221223641829,-54.02801094489684,-25.811250417825324,-0.02277244624162269,-0.03155319135974555,-0.01461474766029696,-3.770272556560049,-5.224038304593633,-2.4196602086584384,0.8825973936082552,0.8547717276388086,0.940065383502336,-0.13301943472977726,-0.16990299007942727,-0.06375579566005264,-0.1508768788874581,-0.1927119364843633,-0.07231481234089136,-99.91846283937625,-127.62379899626708,-47.8906041992658,0.8716435175932125,-0.14725800148345766,-0.16702692881053993,0.8414632704628212,-0.1884060007158488,-0.21369891857849024,0.9342731477084306,-0.07035078815310393,-0.07979516200302272,-110.6138601394304,-141.52246263476175,-52.84447814769717,-0.01615004992308183,-0.02098698209412694,-0.00748034966213136,-10.695397300054196,-13.898663638494666,-4.953873948431364,0.8893
21111005000,21111005000,Census Tract 50; Jefferson County; Kentucky,1220,650,316,Louisville city,Kentucky,43512,0.39344972763950253,0.21755268068493724,21111,1220,650,316,0.014567,0.007511568745,0.003668935501,0.8871049072014039,0.8339571943278619,0.9144957473527772,-0.12726239239815745,-0.19910231220675828,-0.09349879744628103,-2.261674149478031,-3.538394525937335,-1.6616363185279706,-185.383127006396,-290.0323381915848,-136.1996982399976,0.8765414942383873,0.8189514110508544,0.9063581812302848,-0.14084730337710225,-0.22107366384145952,-0.10331657032389369,-2.503101655318983,-3.928863674637821,-1.8361152254879545,-205.1722668294248,-322.03800611785414,-185.383127006396,-0.24142750584095207,-0.39046914870048566,-0.17447890695998391,-19.789139823028854,-32.00566792626932,-14.301549750818356,0.92822104037057,0.9049942461805962,0.9517965344668844,-0.07732959770096788,-0.10497940094134578,-0.05064471637324776,-0.1844162490840339,-0.25035572314182064,-0.12077792859592504,-28.371730628312907,-38.516265098741634,-18.58121978398847,0.9213328356366428,0.8960049312229493,0.9471058760958608,-0.0853840884863266,-0.11606528619782117,-0.05584816358882512,-0.20362466375420588,-0.27679343182719235,-0.13318715153685243,-31.326871346800903,-42.58360489649113,-20.490331005669603,-0.01920841467017198,-0.0264377086853717,-0.01240922294092738,-2.9551407184879968,-4.067339797749494,-1.9091112216811368,0.9049942461805962,0.8821145460836767,0.9517965344668844,-0.10497940094134578,-0.1336396213390872,-0.05064471637324776,-0.2491849558856283,-0.31721445206720583,-0.12021312088034213,-78.85599869798364,-100.38432027443224,-38.042126860867754,0.8960049312229493,-0.11606528619782117,-0.2754990308738385,0.8711189915251718,-0.14794879887669635,-0.3511795132267847,0.9471058760958608,-0.05584816358882512,-0.1325643131451112,-87.18323761830332,-111.13275735024833,-41.950732007946584,-0.02631407498821017,-0.03396506115957887,-0.01235119226476907,-8.327238920319676,-10.748437075816096,-3.908605147078822,0.9747
21111004600,21111004600,Census Tract 46; Jefferson County; Kentucky,2892,1994,875,Louisville city,Kentucky,67885,0.6711327944848396,0.18014973267328013,21111,2892,1994,875,0.014567,0.007511568745,0.003668935501,0.7920365034081841,0.7023027343845795,0.840328390151724,-0.262568070659541,-0.42388737938816307,-0.19001096680721064,-11.061405714680468,-17.857427481442997,-8.004737167066004,-382.4829085297534,-617.4767455547371,-276.7889753480638,0.7737839506575648,0.677917422224005,0.825836245451607,-0.29235040239616744,-0.4751059158788944,-0.21089381279596395,-12.316068757450775,-20.015149899149915,-8.884484774528548,-425.8668311704971,-692.0867876607855,-382.4829085297534,-1.2546630427703072,-2.1577224177069176,-0.8797476074625443,-43.38392264074368,-74.61004210604834,-30.42004175181689,0.8650493089823148,0.8234192166700481,0.9083245117937264,-0.1560034666422052,-0.2144482175726407,-0.10092812317179024,-1.1412991141430555,-1.5688725770853964,-0.7383757556636382,-57.236665704265576,-78.67966785784336,-37.02987741542819,0.8525992571067429,0.8075754312820883,0.8996325024797949,-0.17288396824723362,-0.23827442151431333,-0.1115649970888633,-1.264794456540128,-1.74318168724376,-0.8161936083056547,-63.43001286560322,-87.42134840741024,-40.93247784882922,-0.12349534239707238,-0.1743091101583636,-0.07781785264201646,-6.193347161337632,-8.74168054956688,-3.902600433401026,0.8234192166700481,0.7833878597974965,0.9083245117937264,-0.2144482175726407,-0.27650688926746597,-0.10092812317179024,-1.4094872124721567,-1.8173754437988392,-0.6633624685701387,-161.08425285396075,-207.70005071986736,-75.812853550873,0.8075754312820883,-0.23827442151431333,-1.5660878602073875,0.764494773484804,-0.3080534160380067,-2.024718860238876,0.8996325024797949,-0.1115649970888633,-0.7332746270226314,-178.98146973798717,-231.3964411701573,-83.80281451687216,-0.15660064773523086,-0.20734341644003695,-0.06991215845249266,-17.89721688402638,-23.696390450289936,-7.9899609659991615,0.7742
21111004500,21111004500,Census Tract 45; Jefferson County; Kentucky,2292,1914,635,Louisville city,Kentucky,126277,0.7649178803524049,0.16498961455444855,21111,2292,1914,635,0.014567,0.007511568745,0.003668935501,0.7622865526177679,0.6627081227810134,0.8166630303292362,-0.3118426352477299,-0.5089599261339399,-0.22449524817702585,-10.411665942262236,-16.99293210723219,-7.495349466206333,-454.2611667653681,-741.4019243993101,-327.0222280194735,0.7418738863488179,0.6359962034055376,0.8002896226986059,-0.3479379964721054,-0.5723364300688417,-0.2495476283048171,-11.616802125244192,-19.108919188454976,-8.331787411075293,-506.8412794609158,-833.7224776812816,-454.2611667653681,-1.2051361829819545,-2.1159870812227872,-0.8364379448689601,-52.58011269554775,-92.32055328197151,-36.49380213215358,0.8446998425472012,0.7975633987895557,0.8940953586045244,-0.18385247590965512,-0.2538188205698479,-0.11844893318847804,-1.2910750643035576,-1.782402703402811,-0.831788983402921,-67.4542875811681,-93.1244881610664,-43.45814960307842,0.8305631421711572,0.7797254989785831,0.8841424128326775,-0.2040023801031208,-0.28250262600103476,-0.13103950843861212,-1.432574593877872,-1.9838302107470052,-0.9202043156972411,-74.8471574648836,-103.64839136609224,-48.07755045440131,-0.14149952957431444,-0.20142750734419423,-0.08841533229432019,-7.392869883715488,-10.523903205025825,-4.619400851322894,0.7975633987895557,0.7526046380263995,0.8940953586045244,-0.2538188205698479,-0.3287188910001408,-0.11844893318847804,-1.2106767248731227,-1.5679385376801018,-0.5649831883048997,-190.65775194852327,-246.9194547527719,-88.97373044171648,0.7797254989785831,-0.28250262600103476,-1.3474940638646211,0.7315155785807901,-0.3670248854304583,-1.750652237853264,0.8841424128326775,-0.13103950843861212,-0.625038295226753,-212.2037895849797,-275.6932658036636,-98.43122759476424,-0.1368173389914984,-0.18271370017316224,-0.06005510692185334,-21.54603763645644,-28.77381105089169,-9.45749715304777,0.8428
21111004301,21111004301,Census Tract 43.01; Jefferson County; Kentucky,2563,1558,819,Louisville city,Kentucky,70561,0.6272618259519587,0.2100617804416553,21111,2563,1558,819,0.014567,0.007511568745,0.003668935501,0.8063488661582813,0.7216280901072682,0.8516328488965561,-0.24015800352561817,-0.3857553686017855,-0.1742149228927469,-8.966352136547734,-14.402261938684122,-6.504352647698664,-349.83816373576803,-561.9298454422209,-253.7788781778644,0.7891785591213156,0.6984652005352191,0.83806488683261,-0.2671403555532685,-0.43171055513391526,-0.19322503031884436,-9.973744212599856,-16.11800898395741,-7.214099209685754,-389.1433559344462,-628.8727656635743,-349.83816373576803,-1.0073920760521222,-1.7157470452732877,-0.7097465619870897,-39.3051921986782,-66.9429202213534,-27.692023487596167,0.8747360068286332,0.8358002236214406,0.915058175226612,-0.1432020543266683,-0.19645816277375217,-0.09282669350760384,-0.8185717992571101,-1.1229944468087716,-0.5306160856482696,-52.5399100935244,-72.0792327861856,-34.05751512504939,0.8631071298094265,0.8209424843751154,0.9069713655526752,-0.15860472641536325,-0.2181121321321061,-0.1025706411256285,-0.9066165767171376,-1.2467728991645708,-0.5863144537412202,-58.19105113717187,-80.02393447782867,-37.6325066586149,-0.08804477746002759,-0.1237784523557992,-0.05569836809295059,-5.6511410436474705,-7.944701691643081,-3.5749915335655063,0.8358002236214406,0.798216857538276,0.915058175226612,-0.19645816277375217,-0.25279238411981064,-0.09282669350760384,-1.2086056670617888,-1.555172377281763,-0.571067479426144,-147.57089951914392,-189.8867371528404,-69.72740896534114,0.8209424843751154,-0.2181121321321061,-1.3418203409210183,0.780428255962169,-0.28134776305238574,-1.7308443489409526,0.9069713655526752,-0.1025706411256285,-0.6310119996457499,-163.83642746288385,-211.33630634199665,-77.04664220338827,-0.1332146738592297,-0.17567197165918969,-0.05994452021960594,-16.26552794373989,-21.44956918915625,-7.319233238047124,0.9213
21111003700,21111003700,Census Tract 37; Jefferson County; Kentucky,1112,473,202,Louisville city,Kentucky,42171,0.5039053357951568,0.23605149825549687,21111,1112,473,202,0.014567,0.007511568745,0.003668935501,0.8479935799391922,0.7788646028324397,0.8842403499007179,-0.1792542109478091,-0.28392020431198617,-0.13091423628460244,-2.9036500530549296,-4.599082565228525,-2.120614780113078,-261.11960908767355,-413.58656162127033,-190.7027679957804,0.8341263115028732,0.7596405919555705,0.8734285058234753,-0.1988591969941179,-0.3164120119300937,-0.14491339970315267,-3.2212214979460065,-5.125401240897671,-2.3473802847451175,-289.67819226133156,-460.9173777785675,-261.11960908767355,-0.3175714448910769,-0.5263186756691454,-0.2267655046320396,-28.558583173657997,-47.33081615729724,-20.39258135180212,0.9025583201244816,0.8716198996168601,0.934260619298082,-0.1079616438105398,-0.147289088328034,-0.07036514152903987,-0.18735733755288744,-0.2556064400812548,-0.12211212341809476,-39.61043077228064,-54.03941650766487,-25.81651657887838,0.8933523855638802,0.8597255835569514,0.9279292127885876,-0.11937911193778734,-0.16316184969474776,-0.0776684107129544,-0.20717128586280764,-0.28315213320258814,-0.13478626417248638,-43.7994261866401,-59.86303027538862,-28.49603893710071,-0.0198139483099202,-0.02754569312133331,-0.01267414075439161,-4.18899541435945,-5.823613767723745,-2.6795223582223295,0.8716198996168601,0.8414346218362495,0.934260619298082,-0.147289088328034,-0.18844646280148988,-0.07036514152903987,-0.22348716669760968,-0.28593676913726623,-0.10676762476510156,-110.63721123644044,-141.55285600854765,-52.85525978470375,0.8597255835569514,-0.16316184969474776,-0.2475714930097779,0.8270321933383318,-0.2091427734674756,-0.3173400447250228,0.9279292127885876,-0.0776684107129544,-0.11784914448982076,-122.5601450543455,-157.0990320420905,-58.34116063852513,-0.02408432631216822,-0.03140327558775657,-0.01108151972471921,-11.92293381790506,-15.546176033542858,-5.485900853821393,0.8991
21111002700,21111002700,Census Tract 27; Jefferson County; Kentucky,1716,974,346,Louisville city,Kentucky,109413,0.4981081253816939,0.24348486467939223,21111,1716,974,346,0.014567,0.007511568745,0.003668935501,0.8500027645187995,0.7816634438268081,0.8858031070105523,-0.17646676192414076,-0.27932297192289884,-0.12891904768187645,-4.411134706748412,-6.982228508113488,-3.2225858251705297,-257.0591320948958,-406.8897732000867,-187.79637675818935,0.8363005300085133,0.762643866595317,0.8751266695378792,-0.19574239656385276,-0.3112280106103989,-0.14269172087746065,-4.892967206119524,-7.779757866843844,-3.566860951405699,-285.1379490745643,-453.3658430561681,-257.0591320948958,-0.4818324993711114,-0.7975293587303556,-0.3442751262351691,-28.0788169796685,-46.47606985608133,-20.06265304400752,0.9038874005427288,0.8733405295904353,0.9351728976818348,-0.10633249163508796,-0.14502873291471238,-0.06932098062172526,-0.3799837500795461,-0.5182664391175837,-0.24772151739123416,-39.01270534697598,-53.21010668558354,-25.43342067671809,0.8947995685003658,0.8615926325811882,0.9289259669809684,-0.117568710583918,-0.1606413079510282,-0.0765120532156333,-0.42013686365035974,-0.5740586501292173,-0.27341912580151,-43.13520160681312,-58.9382597668601,-28.07177882972382,-0.04015311357081369,-0.05579221101163356,-0.02569760841027585,-4.122496259837135,-5.728153081276546,-2.638358153005734,0.8733405295904353,0.843522268456737,0.9351728976818348,-0.14502873291471238,-0.1855051578300906,-0.06932098062172526,-0.3769300808620307,-0.48212842197510897,-0.18016542174817213,-108.93932972891062,-139.34347455928005,-52.07093114109021,0.8615926325811882,-0.1606413079510282,-0.41750720687445875,0.8292895778542602,-0.20585140185584316,-0.5350083668779961,0.9289259669809684,-0.0765120532156333,-0.19885503945241345,-120.66682279608636,-154.62669562947866,-57.472554755032775,-0.04057712601242802,-0.05287994490288716,-0.01868961770424129,-11.727493067175727,-15.283221070198604,-5.40162361394257,0.9178
21111006200,21111006200,Census Tract 62; Jefferson County; Kentucky,1542,723,252,Louisville city,Kentucky,54798,0.4619168672622144,0.22919133963994365,21111,1542,723,252,0.014567,0.007511568745,0.003668935501,0.862653923714309,0.7993650749470175,0.8956218392358165,-0.1592134139891501,-0.25099285838361246,-0.1165426703453809,-3.576301698036281,-5.637880396770235,-2.6178180556964343,-231.9261801579949,-365.6212968074082,-169.76770789211636,0.8500026157973812,0.7816632365280082,0.8858029913687722,-0.1764669677656313,-0.279323311202149,-0.12891919506251254,-3.9638564405794887,-6.274247923742387,-2.895823440121406,-257.0594319441951,-406.8902674281704,-231.9261801579949,-0.38755474254320754,-0.636367526972152,-0.2780053844249717,-25.13325178620023,-41.268970620762126,-18.028883555445635,0.912229045004572,0.88415926391857,0.9408883113797776,-0.09621591800443954,-0.13101795209160275,-0.0628254043602024,-0.25522622806799455,-0.34754350854907456,-0.16665320369298076,-35.30099973277933,-48.069641569719856,-23.05023564218268,0.903887302207154,0.8733404022531591,0.9351728302011906,-0.10633261199505012,-0.1450288998654679,-0.06932105778229537,-0.28206217893033053,-0.3847095141970825,-0.1838838361719148,-39.012749506269785,-53.210167938738934,-25.43344898643358,-0.02683595086233597,-0.03716600564800793,-0.01723063247893402,-3.711749773490453,-5.140526369019077,-2.383213344250903,0.88415926391857,0.8566727943896754,0.9408883113797776,-0.13101795209160275,-0.16730682537016495,-0.0628254043602024,-0.24800588919922809,-0.31669765350947743,-0.11892317063358893,-98.41503539651907,-125.67367202757042,-47.191734378408306,0.8733404022531591,-0.1450288998654679,-0.27452742694049825,0.8435221139188899,-0.18550537502109457,-0.3511459670135654,0.9351728302011906,-0.06932105778229537,-0.1312188925339729,-108.93945513511837,-139.34363770379576,-52.070989100782896,-0.02652153774127016,-0.03444831350408794,-0.01229572190038397,-10.524419738599274,-13.669965676225376,-4.879254722374592,0.7737
21111005600,21111005600,Census Tract 56; Jefferson County; Kentucky,1943,1443,724,Louisville city,Kentucky,73641,0.5031463185163664,0.2493570862892762,21111,1943,1443,724,0.014567,0.007511568745,0.003668935501,0.8482563680609612,0.7792304786122944,0.8844448016327684,-0.17888888035808245,-0.28331735917320205,-0.13065280971057305,-5.063213804102332,-8.018924155800734,-3.6979554478017618,-260.5874320176187,-412.7083971076034,-190.32194790539177,0.8344106557205688,0.7600331308925341,0.8736506554219454,-0.1984506587304231,-0.31573211660610667,-0.14462227412515574,-5.616884138945761,-8.936381109874047,-4.093342712332962,-289.08307457260736,-459.9269742601156,-260.5874320176187,-0.5536703348434298,-0.9174569540733124,-0.3953872645312009,-28.495642554988667,-47.21857715251222,-20.34931881272264,0.9027322227448012,0.8718449852850688,0.9343800114500368,-0.1077482057297694,-0.1469928907981596,-0.07022837362298597,-0.5704485163777567,-0.7782206293456689,-0.3718082474740145,-39.53212171710026,-53.9307435443984,-25.766337316286517,0.8935417291167961,0.8599698022198655,0.92805965496743,-0.11914191292266846,-0.16283152898935566,-0.0775169404763045,-0.6307699233117389,-0.8620747185754405,-0.4103959169376084,-43.7123993979029,-59.741837739115766,-28.44046548424175,-0.06032140693398213,-0.08385408922977156,-0.03858766946359393,-4.180277680802643,-5.811094194717363,-2.6741281679552276,0.8718449852850688,0.8417076590477724,0.9343800114500368,-0.1469928907981596,-0.1880609487756169,-0.07022837362298597,-0.7994025758818173,-1.0227461073640502,-0.3819282855746691,-110.41472042566537,-141.263274497797,-52.75252563186037,0.8599698022198655,-0.16283152898935566,-0.8855390420724718,0.8273273982698767,-0.2087113301109327,-1.1350506408877894,0.92805965496743,-0.0775169404763045,-0.42156625095784,-122.31202238570052,-156.77495039886594,-58.22738272898343,-0.08613646619065451,-0.11230453352373916,-0.03963796538317088,-11.897301960035154,-15.511675901068944,-5.47485709712305,0.9555
