geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
53063010401,53063010401,Census Tract 104.01; Spokane County; Washington,6472,3775,1266,Spokane city,Washington,637831,0.5058094055558704,0.18179218370281364,53063,6472,3775,1266,0.012457,0.00730409985099999,0.00317867361099999,0.8473347082193371,0.777947523172567,0.8837276705183826,-0.1801711771036584,-0.2854337474099478,-0.13157031669429747,-14.525707309782726,-23.012155095295583,-10.607423127713911,-224.43923531802727,-355.56481914857204,-163.8971435060864,0.8334134323204182,0.7586567612675137,0.8728714701897927,-0.19988466854411716,-0.3181191430091072,-0.14564404285382945,-16.115042581501925,-25.647307384413914,-11.742070912324754,-248.9963316054067,-396.2810164464449,-224.43923531802727,-1.5893352717191984,-2.6351522891183308,-1.1346477846108431,-24.557096287379455,-40.716197297872846,-17.531640676928973,0.9021222156533064,0.8710555057041214,0.9339611794334436,-0.10849725530349733,-0.14803246572862863,-0.07070831424344282,-1.3019120426793165,-1.776314518745273,-0.8484639134288248,-34.48773622991567,-47.05468923828537,-22.47586525639271,0.8928775751256041,0.8591132421099379,0.9276020663877202,-0.1199743703489548,-0.16399090478928188,-0.07804848246426693,-1.4396316029677272,-1.967807694653832,-0.9365422097437998,-38.135936502456346,-52.127356149770385,-24.809065158776153,-0.1377195602884107,-0.1914931759085592,-0.08807829631497499,-3.648200272540681,-5.072666911485012,-2.3331999023834435,0.8710555057041214,0.8407500707560993,0.9339611794334436,-0.14803246572862863,-0.18941411340076936,-0.07070831424344282,-1.368854791163495,-1.7515104903943066,-0.6538391038129696,-108.12439108716389,-138.34995974678566,-51.64605875299918,0.8591132421099379,-0.16399090478928188,-1.5164223241377242,0.8262921061055947,-0.21022576956847583,-1.943955675421734,0.9276020663877202,-0.07804848246426693,-0.7217135689687436,-119.7805943236749,-153.55100121814644,-57.007390913802816,-0.1475675329742292,-0.19244518502742736,-0.067874465155774,-11.656203236510995,-15.201041471360767,-5.3613321608036335,0.9689
53063010902,53063010902,Census Tract 109.02; Spokane County; Washington,1632,1012,322,Spokane city,Washington,149813,0.6938169504358876,0.1745675779673967,53063,1632,1012,322,0.012457,0.00730409985099999,0.00317867361099999,0.7847360004146413,0.6925141309473856,0.834542225823302,-0.2743139087178577,-0.44401385518583153,-0.19826171649189925,-5.576753484986114,-9.026723529489445,-4.03062580221821,-341.7128360898354,-553.1080594049904,-246.97462023395892,0.7659420879760667,0.6675310993733817,0.8195833884364455,-0.3055817348311677,-0.4980575450922215,-0.22013209895303396,-6.212422886732309,-10.125422233596929,-4.475246828465765,-380.6631670791856,-620.4302839213804,-341.7128360898354,-0.6356694017461955,-1.098698704107484,-0.44462102624755495,-38.95033098935021,-67.32222451638995,-27.243935431835475,0.8600828009651433,0.817089533113061,0.904862225626106,-0.1626787547406463,-0.22385608856114136,-0.1051406188473223,-0.5233078967416067,-0.7201042266674306,-0.3382182031010829,-51.710266476443344,-71.15654413709788,-33.42077105741926,0.8472162741058452,0.8007493816393554,0.8958611521591134,-0.1803361556709982,-0.2488301869840018,-0.11624440639032256,-0.580108536490277,-0.8004413483740771,-0.37393706334350935,-57.322977914059,-79.09499489862422,-36.95030270192781,-0.05680063974867033,-0.08033712170664653,-0.03571886024242643,-5.612711437615645,-7.938450761526337,-3.5295316445085407,0.817089533113061,0.7758286742668108,0.904862225626106,-0.22385608856114136,-0.288944367704687,-0.1051406188473223,-0.5264916458397697,-0.6795740812179081,-0.24728234026308135,-163.50672231048748,-211.04785130990933,-76.79575784567744,0.8007493816393554,-0.2488301869840018,-0.5852287311990761,0.7563841324552163,-0.3220795586417297,-0.7575054045238355,0.8958611521591134,-0.11624440639032256,-0.27339756194923454,-181.74805316741495,-235.25012562852035,-84.90607513951383,-0.05873708535930644,-0.07793132330592745,-0.02611522168615315,-18.241330856927465,-24.202274318611007,-8.110317293836383,0.2413
53063002503,53063002503,Census Tract 25.03; Spokane County; Washington,1125,117,49,Spokane city,Washington,60427,0.5195743823132842,0.29492044747258345,53063,1125,117,49,0.012457,0.00730409985099999,0.00317867361099999,0.8425867696668353,0.7713497759769846,0.8800302195854546,-0.1868213886095161,-0.29642871644502533,-0.13632461447864616,-2.6181382926473353,-4.154189085850141,-1.9104701878805577,-232.72340379087427,-369.2612520755681,-169.81957225604955,0.8282779483681859,0.7515822129902386,0.868855079299989,-0.20732418624705465,-0.33052643172781915,-0.1509399252239748,-2.9054670615895053,-4.632038730037624,-2.115290979579436,-258.26373880795603,-411.73677600334435,-232.72340379087427,-0.28732876894216997,-0.4778496441874829,-0.20482079169887868,-25.540335017081777,-42.47552392777626,-18.20629259545588,0.8989757735883248,0.8669862229633024,0.931799309754874,-0.11237702881405792,-0.15342086588419498,-0.07319246701638708,-0.0417935578289384,-0.05705795835825471,-0.02722063072119036,-35.72098959738325,-48.76748577628607,-23.265496342897748,0.8894525549083196,0.8546994331063403,0.925240474891115,-0.12428706228526716,-0.17000194602396748,-0.08080010239249732,-0.04622295659376237,-0.06322454185846872,-0.03004994692921211,-39.50680050748921,-54.03806996450318,-25.68371532411292,-0.00442939876482396,-0.00616658350021401,-0.00282931620802174,-3.785810910105956,-5.2705841882171045,-2.4182189812151687,0.8669862229633024,0.8358178247863336,0.931799309754874,-0.15342086588419498,-0.1964329670232117,-0.07319246701638708,-0.05490946485860693,-0.07030353425312068,-0.02619564928400704,-112.06013236450391,-143.47660051657283,-53.46050874287152,0.8546994331063403,-0.17000194602396748,-0.06084384824254516,0.8209615014975395,-0.21808391523338325,-0.0780524279453209,0.925240474891115,-0.08080010239249732,-0.02891842877644539,-124.17111886233708,-159.29066927616512,-59.01720158458244,-0.00593438338393823,-0.00774889369220022,-0.00272277949243834,-12.110986497833135,-15.814068759592288,-5.556692841710915,0.3471
53063000202,53063000202,Census Tract 2.02; Spokane County; Washington,1110,512,179,Spokane city,Washington,47079,0.4923489283859817,0.19836488795080645,53063,1110,512,179,0.012457,0.00730409985099999,0.00317867361099999,0.8520034881861478,0.7844538911018897,0.8873583516359221,-0.17370411490793983,-0.2747721839907527,-0.12694042734416508,-2.4018536969431095,-3.799349176529815,-1.7552395628031536,-216.3832159408207,-342.2837095972806,-158.12969034262647,0.8384661033737018,0.7656392051432611,0.8768169673061114,-0.19265405718411385,-0.3060982160819298,-0.14048887885045158,-2.663879665280182,-4.2325026802831855,-1.942577659862484,-239.98915903425063,-381.30654777326,-216.3832159408207,-0.2620259683370727,-0.4331535037533705,-0.18733809705933013,-23.605943093429975,-39.02283817597933,-16.877306041381093,0.9052097038761148,0.875053240340913,0.9360800761504836,-0.10471639413275435,-0.14278760868356857,-0.06828467508076805,-0.17042393019845709,-0.23238410429452996,-0.1111320036940527,-33.28592386688615,-45.387520370025385,-21.705469471494663,0.896239583323762,0.8634514538287891,0.929917245438886,-0.11577307966184208,-0.1581427022511988,-0.0753645067933304,-0.18841847459087263,-0.25737422562207535,-0.12265429450239464,-36.800483318529814,-50.26840344181159,-23.955916894998957,-0.01799454439241557,-0.02499012132754538,-0.01152229080834195,-3.5145594516436667,-4.880883071786208,-2.250447423504288,0.875053240340913,0.8456013546860454,0.9360800761504836,-0.14278760868356857,-0.1825903476364223,-0.06828467508076805,-0.1866853562845436,-0.2387248054427762,-0.0892776972298608,-104.29349513102991,-133.36581309652303,-49.87580850830212,0.8634514538287891,-0.1581427022511988,-0.2067611257429996,0.8315382612920639,-0.20259048386562067,-0.2648736610200247,0.929917245438886,-0.0753645067933304,-0.09853410902833368,-115.50900879497183,-147.9741123016898,-55.0469882839853,-0.02007576945845601,-0.02614885557724849,-0.00925641179847289,-11.215513663941907,-14.60829920516676,-5.171179775683179,0.8168
53063002502,53063002502,Census Tract 25.02; Spokane County; Washington,2153,682,349,Spokane city,Washington,69502,0.5389825783500896,0.27233570620051506,53063,2153,682,349,0.012457,0.00730409985099999,0.00317867361099999,0.8359374877775595,0.7621421115353656,0.8748431950321014,-0.19626169973381677,-0.3120912555080577,-0.14306198605489082,-5.263723282186687,-8.370262817516924,-3.8369111640952736,-244.48319935841556,-388.7720769863875,-178.2123160285775,0.8210907920560403,0.7417192572836101,0.8632234700716351,-0.21789211336296288,-0.3482190062885633,-0.15844857637734802,-5.843849266917709,-9.33920623935777,-4.24957830100294,-271.42820561624285,-433.7764161336633,-244.48319935841556,-0.5801259847310218,-0.968943421840846,-0.4126671369076669,-26.945006257827306,-45.004339147275715,-19.167075564684943,0.8945580227884101,0.8612809365882769,0.9287596389744932,-0.1178704729324529,-0.16106134191384733,-0.07670484163606434,-0.25552614156565784,-0.34915770023436793,-0.16628500535414337,-37.467176182647776,-51.196143729379465,-24.381965594449177,0.8846456911090519,0.8485145976365449,0.921920914603714,-0.13039605578854074,-0.17853010753781134,-0.08469173891108459,-0.2826797940322194,-0.3870274581708133,-0.18359944376262188,-41.44865015135181,-56.7488941599433,-26.920739554636636,-0.02715365246656154,-0.03786975793644537,-0.01731443840847851,-3.981473968704038,-5.5527504305638375,-2.538773960187466,0.8612809365882769,0.828912629657602,0.9287596389744932,-0.16106134191384733,-0.20639976304024807,-0.07670484163606434,-0.41056643509270246,-0.5261400029855802,-0.1955306780053697,-117.6408123474792,-150.7564478468711,-56.02598223649561,0.8485145976365449,-0.17853010753781134,-0.4550966044212136,0.8135038871442463,-0.22925042621546224,-0.5843893333827533,0.921920914603714,-0.08469173891108459,-0.21589032422892293,-130.40017318659417,-167.4468003962044,-61.859691756138375,-0.04453016932851117,-0.05824933039717317,-0.02035964622355326,-12.759360839114947,-16.690352549333287,-5.83370951964277,0.6184
53063003500,53063003500,Census Tract 35; Spokane County; Washington,2480,1857,859,Spokane city,Washington,79232,0.45176884904019543,0.29317157832021284,53063,2480,1857,859,0.012457,0.00730409985099999,0.00317867361099999,0.8662349864573781,0.8044001814610363,0.8983944945876905,-0.15442116242577286,-0.24316232522933387,-0.11309675874509936,-4.770588562437874,-7.512101251746894,-3.493938882745503,-192.36244203378524,-302.9073085381812,-140.88463236877027,0.8538848192970951,0.7870809042299731,0.8888199419639372,-0.1711181384196344,-0.27051742028773085,-0.12508726772083809,-5.286414252727597,-8.357192051220173,-3.864365993116231,-213.16186502933857,-336.9835504524263,-192.36244203378524,-0.5158256902897227,-0.8450907994732786,-0.3704271103707279,-20.799422995553336,-34.0762419142451,-14.93657703107774,0.9145818283849482,0.8872168209214092,0.942497172964626,-0.09339587663346756,-0.12712019927830165,-0.06101114007005339,-0.5512968906563946,-0.7503647176714445,-0.3601363682041752,-29.68750084310149,-40.407362287099865,-19.39345009177034,0.9064520282237672,0.8766631341944379,0.9369319778199766,-0.10320234150674706,-0.14068900697974013,-0.06731334149440395,-0.609182461067464,-0.8304586336488553,-0.3973369832074477,-32.804655954090684,-44.72044338442947,-21.39671422764931,-0.05788557041106934,-0.08009391597741078,-0.03720061500327248,-3.1171551109891946,-4.313081097329606,-2.0032641358789705,0.8872168209214092,0.8603968642810607,0.942497172964626,-0.12712019927830165,-0.1622543520490284,-0.06101114007005339,-0.7975803219740429,-1.018019788229227,-0.3827974233626197,-92.84986286077331,-118.51219886254096,-44.563145909501706,0.8766631341944379,-0.14068900697974013,-0.8827140306746116,0.8475565818651415,-0.1798622314977367,-1.1284955288252223,0.9369319778199766,-0.06731334149440395,-0.422338832750866,-102.76065549180578,-131.37316982831462,-49.16633675795879,-0.08513370870056869,-0.11047574059599552,-0.03954140938824635,-9.910792631032445,-12.860970965773635,-4.603190848457085,0.8049
53063014400,53063014400,Census Tract 144; Spokane County; Washington,3419,2341,960,Spokane city,Washington,196533,0.5426711403857223,0.23566986386135289,53063,3419,2341,960,0.012457,0.00730409985099999,0.00317867361099999,0.834679726597224,0.7604046484236113,0.8738608547216851,-0.19806432112200031,-0.31508927789051766,-0.1443469456226974,-8.435655101653097,-13.41980453347837,-6.147806133645418,-246.72872482167585,-392.50671346821787,-179.81299016219418,0.8197319294000471,0.7398594740254284,0.8621573078717084,-0.21991100277366177,-0.35160802166822125,-0.15988113870839332,-9.366115825144597,-14.975155469524012,-6.809414920180469,-273.9431361551505,-437.99811259210327,-246.72872482167585,-0.930460723491498,-1.5553509360456417,-0.6616087865350506,-27.214411333474636,-45.491399123885394,-19.350944326851437,0.893720879748617,0.8602008900838019,0.928183066490442,-0.11891757556484173,-0.16251914120035232,-0.07737367347274,-0.8848983729963542,-1.209349609978722,-0.5757587761402486,-37.80001593320608,-51.65953054159428,-24.594565405392935,0.8837350801341671,0.8473442297873023,0.9212913744323312,-0.13156082912107747,-0.1801579155746619,-0.08543293441357411,-0.9789802986339396,-1.340604579408918,-0.6357299524800196,-41.81889357684492,-57.26632120499436,-27.156341413072173,-0.09408192563758544,-0.1312549694301961,-0.059971176339771,-4.018877643638849,-5.60679066340009,-2.56177600767924,0.8602008900838019,0.8276067508477165,0.928183066490442,-0.16251914120035232,-0.20830333848255989,-0.07737367347274,-1.1395737936250956,-1.4606096482303372,-0.5425392354082204,-118.70560350261412,-152.1468383573268,-56.51450368835629,0.8473442297873023,-0.1801579155746619,-1.263255748133144,0.8120942341815764,-0.23138418906248465,-1.6224510920208477,0.9212913744323312,-0.08543293441357411,-0.5990502561798522,-131.58914043053585,-169.00532208550496,-62.40106835206793,-0.12368195450804852,-0.16184144379051024,-0.05651102077163184,-12.883536927921725,-16.85848372817815,-5.88656466371165,0.5427
53063002501,53063002501,Census Tract 25.01; Spokane County; Washington,2686,707,279,Spokane city,Washington,64359,0.5162105162168014,0.2548764726057386,53063,2686,707,279,0.012457,0.00730409985099999,0.00317867361099999,0.8437446022723132,0.772956939818583,0.8809323667622383,-0.18519276722703867,-0.29373312856820344,-0.1351609246409921,-6.196457765418635,-9.82816420279406,-4.522417228347125,-230.69463013472208,-365.903358257411,-168.3699638252839,0.8295300216551477,0.7533049666751217,0.869834889804369,-0.20550187925051389,-0.3274836145229753,-0.14964346880234472,-6.875990539786328,-10.957438655098722,-5.006995943678991,-255.9936909823652,-407.94633861127033,-230.69463013472208,-0.6795327743676935,-1.1292744523046618,-0.4845787153318657,-25.299060847643094,-42.04298035385934,-18.040905261796937,0.8997436820676151,0.8679789100720731,0.9323271620233776,-0.11142764315054192,-0.15210172550962614,-0.07258486155198558,-0.25041382093471665,-0.341821590932965,-0.16312157386918325,-35.41921088185526,-48.34817410650141,-23.072358397338505,0.8902883416754344,0.8557759755096641,0.9258170416693948,-0.12323160170568916,-0.168530116079085,-0.08012701753344448,-0.2769411195508777,-0.37874147847602346,-0.18007122876631784,-39.17130403831367,-53.570223263935425,-25.469763616169423,-0.02652729861616104,-0.03691988754305847,-0.01694965489713459,-3.752093156458422,-5.222049157434013,-2.397405218830919,0.8679789100720731,0.8370204822238321,0.9323271620233776,-0.15210172550962614,-0.19471389438781345,-0.07258486155198558,-0.3099595671862452,-0.39679651382899855,-0.14791661432863307,-111.09661906317032,-142.2209726985658,-53.01670764467136,0.8557759755096641,-0.168530116079085,-0.3434380620120898,0.8222610037006602,-0.21615885406143465,-0.440497993194145,0.9258170416693948,-0.08012701753344448,-0.16328635057476262,-123.09607957422574,-157.88458537424552,-58.52557368271062,-0.03347849482584464,-0.04370147936514645,-0.01536973624612955,-11.999460511055426,-15.663612675679737,-5.508866038039267,0.5573
53063002600,53063002600,Census Tract 26; Spokane County; Washington,3718,2101,663,Spokane city,Washington,87738,0.5322892056804102,0.2520869385050039,53063,3718,2101,663,0.012457,0.00730409985099999,0.00317867361099999,0.8382247001369691,0.7653051075693927,0.8766285994584525,-0.1929975337598572,-0.30666839945181823,-0.1407339443611144,-8.93870509377704,-14.203385560829297,-6.518110365562003,-240.41702780465417,-382.01682519713,-175.31227449064022,0.8235623791312613,0.7451060212173222,0.865161527316418,-0.21423710618599984,-0.3420908857591072,-0.15585352379436895,-9.922418566879964,-15.843982477384657,-7.218375592080197,-266.87516317590007,-426.1426163901199,-240.41702780465417,-0.9837134731029238,-1.6405969165553618,-0.7002652265181943,-26.458135371245938,-44.12579119298982,-18.834460100005227,0.8960791300875928,0.8632442848722437,0.9298068190867286,-0.11597287161709574,-0.15842064352386132,-0.07549221996695649,-0.7745124437690226,-1.0579953574335723,-0.5041667327614656,-36.863990660115306,-50.35675190069359,-23.996512744477183,0.8863005093153421,0.8506425111831579,0.9230643954084854,-0.12828548499028797,-0.17558197110217413,-0.08334803614374937,-0.8567409178930392,-1.1726054518087852,-0.5566309625425204,-40.777768581296485,-55.811777810984545,-26.493620301881027,-0.08222847412401657,-0.11461009437521286,-0.0524642297810548,-3.913777921181179,-5.45502591029095,-2.497107557403846,0.8632442848722437,0.8312875799573548,0.9298068190867286,-0.15842064352386132,-0.20295313452331404,-0.07549221996695649,-0.7671706917765272,-0.982824543235831,-0.36557999846195893,-115.71201987579596,-148.2389959631721,-55.14027126123061,0.8506425111831579,-0.17558197110217413,-0.8502764490642434,0.8160681364365765,-0.22538787553521689,-1.0914674283995716,0.9230643954084854,-0.08334803614374937,-0.40362271686507967,-128.24682489656763,-164.62555481139842,-60.87823783787024,-0.08310575728771619,-0.10864288516374054,-0.03804271840312073,-12.534805020771673,-16.386558848226326,-5.737966576639628,0.7131
53063004702,53063004702,Census Tract 47.02; Spokane County; Washington,1816,1102,428,Spokane city,Washington,82171,0.6461538462025493,0.1904108897000817,53063,1816,1102,428,0.012457,0.00730409985099999,0.00317867361099999,0.8001541413640116,0.7132417203773248,0.8467463201033737,-0.2497592005151831,-0.402049223187578,-0.18099125589104015,-5.650030655244827,-9.09512214661775,-4.094368263536592,-311.1250360817636,-500.832717324766,-225.4608074634687,0.7825120303116145,0.6895415055383676,0.8327768611073478,-0.27793562432743263,-0.4502390240007936,-0.20080185545776896,-6.287435235200241,-10.18526757991184,-4.542521903602369,-346.22440722468286,-560.8627521977886,-311.1250360817636,-0.6374045799554136,-1.09014543329409,-0.4481536400657769,-35.099371142919246,-60.03003487302258,-24.678063880274056,0.8705514266896202,0.8304459685595251,0.912152380293355,-0.1486972157436168,-0.20417226148328457,-0.09630805291369472,-0.5208712271161761,-0.7151946716019694,-0.3373573166885554,-47.26599157134084,-64.89969796751083,-30.6131866323553,0.8585663730953932,0.8151593592187676,0.9038037425298996,-0.16473231579603512,-0.2267539944071549,-0.10643489614330506,-0.5770405521399523,-0.794296185908373,-0.3728306188175949,-52.36302650997752,-72.07769382108648,-33.83217956602494,-0.05616932502377625,-0.07910151430640366,-0.03547330212903948,-5.097034938636683,-7.177995853575649,-3.2189929336696452,0.8304459685595251,0.7917969865670419,0.912152380293355,-0.20417226148328457,-0.26294999471474934,-0.09630805291369472,-0.6382740822423516,-0.8220223713686411,-0.3010738757530435,-149.12945846783916,-192.06130172164512,-70.34436349370175,0.8151593592187676,-0.2267539944071549,-0.7088680735745446,0.773526557680542,-0.29278043535900034,-0.9152769446724346,0.9038037425298996,-0.10643489614330506,-0.3327319546783284,-165.62338167629548,-213.8497534281389,-77.74111090615149,-0.07059399133219302,-0.0932545733037935,-0.03165807892528488,-16.493923208456312,-21.78845170649381,-7.396747412449739,0.6366
53063003000,53063003000,Census Tract 30; Spokane County; Washington,1679,935,312,Spokane city,Washington,76818,0.6020510242674587,0.223462881753072,53063,1679,935,312,0.012457,0.00730409985099999,0.00317867361099999,0.8146902970216742,0.7329732305659218,0.8581977199921788,-0.22746030443197465,-0.3643063051946786,-0.1652326459328202,-4.757401187666993,-7.619576757957177,-3.4558908551766523,-283.34730123091083,-453.8163643810112,-205.83030703851412,0.7981633798954952,0.710553732524942,0.8451739291629489,-0.25287632230249846,-0.40735310255357465,-0.1831884130529076,-5.288984902482413,-8.519913567898088,-3.8314411650907174,-315.00803469222234,-507.439759850988,-283.34730123091083,-0.5315837148154205,-0.900336809940911,-0.37555030991406513,-31.660733461311526,-53.623395469976835,-22.36749910149286,0.880351544143244,0.8429991173520582,0.9189502902867184,-0.13590986084223614,-0.18624086243541596,-0.08819814365366131,-0.4039322374051948,-0.5535189852569709,-0.2621301595059601,-43.201308813389815,-59.19989147133378,-28.03531117710803,0.8692040542791583,0.8287238389865211,0.9112157572899656,-0.15047783667934275,-0.20667459165038524,-0.09743492910404283,-0.44722913314095,-0.6142492509579672,-0.28958243846705284,-47.83199284929946,-65.69510705432805,-30.971383793267684,-0.04329689573575518,-0.06073026570099638,-0.02745227896109275,-4.6306840359096455,-6.495215582994265,-2.9360726161596533,0.8429991173520582,0.8068651232409155,0.9189502902867184,-0.18624086243541596,-0.23936451235285064,-0.08819814365366131,-0.4244204189361656,-0.5454827972914769,-0.20099291095078545,-136.0321855564633,-174.83422990111438,-64.42080479191841,0.8287238389865211,-0.20667459165038524,-0.47098641847266814,0.789734367264987,-0.26624855324861474,-0.6067482776509978,0.9112157572899656,-0.09743492910404283,-0.2220424287591229,-150.95718540790645,-194.47060181121725,-71.16744511510349,-0.04656599953650259,-0.06126548035952095,-0.02104951780833741,-14.924999851443138,-19.63637191010287,-6.746640323185068,0.8821
53063010701,53063010701,Census Tract 107.01; Spokane County; Washington,2628,2084,563,Spokane city,Washington,139653,0.6828579954814408,0.16661188925592174,53063,2628,2084,563,0.012457,0.00730409985099999,0.00317867361099999,0.7882545100488607,0.6972259555163299,0.8373325913535479,-0.26862578932534625,-0.434255268450887,-0.19426857419164864,-8.794001390640704,-14.216212986255616,-6.359769536237706,-334.62714576258384,-540.95178790927,-242.0003628705368,0.7697206017333447,0.672528821222511,0.8225982761467828,-0.29917270987431793,-0.48692512267685073,-0.21566021835616145,-9.794015806464708,-15.940465793371574,-7.060067705684785,-372.67944469043795,-606.562625318553,-334.62714576258384,-1.0000144158240047,-1.724252807115958,-0.7002981694470796,-38.05229892785406,-65.61083740928302,-26.64757113573362,0.8624786030110997,0.8201413716382221,0.906533241693133,-0.15944905358670153,-0.21930198205037815,-0.10310350906967192,-1.0562472637804836,-1.452734357914482,-0.6829943288549567,-50.6836498934973,-69.70894231835327,-32.77324034812652,0.8498125932499894,0.8040398840054437,0.897681153187674,-0.17673003194226614,-0.24371939737411033,-0.11398127993329343,-1.1707226130718464,-1.6144840048652545,-0.7550525534243723,-56.17670888060683,-77.47044169219072,-36.230928667196366,-0.11447534929136284,-0.16174964695077243,-0.07205822456941557,-5.49305898710954,-7.761499373837449,-3.4576883190698453,0.8201413716382221,0.7794714455525937,0.906533241693133,-0.21930198205037815,-0.2829206325718142,-0.10310350906967192,-0.9018154123974306,-1.1634285497697014,-0.423983097106386,-160.18035744181716,-206.64805502126137,-75.30783252333676,0.8040398840054437,-0.24371939737411033,-1.0022249083079255,0.7602916683394465,-0.3152847014410938,-1.2965163396808,0.897681153187674,-0.11398127993329343,-0.4687147558247651,-178.0150814046049,-230.28709408184724,-83.25306497775578,-0.10040949591049496,-0.1330877899110985,-0.04473165871837908,-17.834723962787738,-23.639039060585876,-7.945232454419021,0.0381
53063003200,53063003200,Census Tract 32; Spokane County; Washington,2059,1104,391,Spokane city,Washington,69086,0.524306709664991,0.2837045949736051,53063,2059,1104,391,0.012457,0.00730409985099999,0.00317867361099999,0.8409606061620699,0.7690944542790706,0.8787626319365036,-0.18911634227879637,-0.30023041309974635,-0.13796372724262196,-4.850638065804184,-7.70059875707011,-3.538626535388103,-235.58222757669665,-373.997025598354,-171.86141502613418,0.826519715380749,0.7491652902506173,0.8674785383032361,-0.2098924942635333,-0.33481891514951434,-0.1527662712624248,-5.383524819343078,-8.587757966370033,-3.918296439257898,-261.4630801040835,-417.08392260175,-235.58222757669665,-0.5328867535388939,-0.8871592092999228,-0.3796699038697948,-25.88085252738679,-43.086897003395954,-18.439529085468426,0.8978965801134632,0.8655916205271832,0.93105722673187,-0.113714009105185,-0.15527920590423025,-0.07404783646879377,-0.3990515308178064,-0.5449144332158725,-0.25985278972343795,-36.14597199436652,-49.358191414481205,-23.537390373499814,0.8882780881837019,0.8531872326092018,0.92442996163598,-0.12577357620600593,-0.17207567316943786,-0.08174771643087214,-0.4413716350024299,-0.6038575311442231,-0.2868736371120701,-39.97931476471285,-54.69724013987528,-25.98493089783243,-0.04232010418462351,-0.05894309792835062,-0.02702084738863214,-3.833342770346333,-5.339048725394077,-2.447540524332622,0.8655916205271832,0.8341288367165189,0.93105722673187,-0.15527920590423025,-0.1988555676080203,-0.07404783646879377,-0.44346235646101817,-0.5679122203988782,-0.21147344140556823,-113.41748247084864,-145.24609217362612,-54.08527913185889,0.8531872326092018,-0.17207567316943786,-0.4914314384142277,0.8191368222999977,-0.2207972743700729,-0.6305756074816132,0.92442996163598,-0.08174771643087214,-0.23346355201030844,-125.68578987576156,-161.27253388276554,-59.70934834023234,-0.04796908195320953,-0.062663387082735,-0.02199011060474018,-12.268307404912925,-16.026441709139387,-5.624069208373448,0.716
