geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06019001418,06019001418,Census Tract 14.18; Fresno County; California,1157,798,394,Fresno city,California,81309,0.5774915615926035,0.2242264286014952,06019,1157,798,394,0.010848,0.009493868073,0.003212018401,0.822899188014076,0.7441967490545305,0.8646416412464131,-0.2152156844550132,-0.3437306750808256,-0.1565485078401531,-2.7012013249279567,-4.314210450311253,-1.9648616124988276,-233.4659744967983,-372.8790363276796,-169.82382130499806,0.8070144241994589,0.7225311002445862,0.8521572870186215,-0.23913522486537792,-0.38402346924788,-0.1734922827435117,-3.0014187296759403,-4.819930789721959,-2.1775252356642683,-259.41389193396196,-416.58865944010023,-233.4659744967983,-0.30021740474798353,-0.5057203394107059,-0.21266362316544063,-25.94791743716366,-43.709623112420566,-18.38060701516341,0.8858566631343449,0.8500716412238599,0.9227577679206158,-0.1288507967663666,-0.1763714391886855,-0.08370802692178396,-0.3302691618972705,-0.4520736298517585,-0.21455963478177045,-41.38711301970808,-56.65083080849104,-26.887172278417346,0.8751848713966386,0.836375073347423,0.9153695909134872,-0.1426157291820856,-0.1956358240062095,-0.09245490556667552,-0.3655513084311035,-0.5014519215489884,-0.23697955263841755,-45.80843464048916,-62.838586660274245,-29.696685794287912,-0.03528214653383299,-0.04937829169722996,-0.02241991785664712,-4.421321620781077,-6.187755851783203,-2.809513515870567,0.8500716412238599,0.8153800460152011,0.9227577679206158,-0.1763714391886855,-0.2264219671391824,-0.08370802692178396,-0.6597321871479938,-0.8469503922303243,-0.3131169079131404,-167.44471755025222,-214.9620284848539,-79.47129642465492,0.836375073347423,-0.1956358240062095,-0.7317922371662341,0.7989067436719995,-0.2517105506003359,-0.9415444634328214,0.9153695909134872,-0.09245490556667552,-0.3458353424037662,-185.73407034675992,-238.970675998178,-87.77546761516909,-0.07206005001824034,-0.09459407120249708,-0.03271843449062578,-18.2893527965077,-24.00864751332413,-8.304171190514158,0.6491
06019001100,06019001100,Census Tract 11; Fresno County; California,1721,1141,322,Fresno city,California,29603,0.2620907277817229,0.20668977030990324,06019,1721,1141,322,0.010848,0.009493868073,0.003212018401,0.935972982274125,0.9045711706166586,0.9518274114795714,-0.0684069080394919,-0.10549620912446972,-0.05061063375506969,-1.2771164762077545,-1.9695517705980483,-0.944870570711968,-74.2078138412408,-114.44228765822476,-54.9024154974996,0.9298002184207071,0.89554418152836,0.9471396734792088,-0.07549985490273302,-0.11663949208331947,-0.05581048709174513,-1.4095375951199232,-2.1775902666162614,-1.0419487541945234,-81.90224259848479,-126.53052101198496,-74.2078138412408,-0.13242111891216868,-0.20803849601821311,-0.09707818348255526,-7.694428757243967,-12.088233353760204,-5.640800899625524,0.9596919233121564,0.9463521224948932,0.9730800494345948,-0.04200105857797528,-0.05668912895093792,-0.02766468244934919,-0.1539302254089004,-0.20776072539819193,-0.10138865422613488,-13.49081730139355,-18.208652532707443,-8.885946908513136,0.9557515781750304,0.9411482446315208,0.9704282380545048,-0.04629699059399964,-0.0625318654145934,-0.03047289926845095,-0.16967444248238872,-0.22917384619336417,-0.11168052454075776,-14.870678569885076,-20.08535023605295,-9.787951318208393,-0.01574421707348833,-0.02141312079517221,-0.01029187031462286,-1.3798612684915277,-1.8766977033455052,-0.9020044096952554,0.9463521224948932,0.933060973220188,0.9730800494345948,-0.05668912895093792,-0.07174132098654974,-0.02766468244934919,-0.17330011388158362,-0.2193150490589539,-0.08457164023669023,-53.819911143348946,-68.11026368290494,-26.26448454555597,0.9411482446315208,-0.0625318654145934,-0.19116150835472664,0.9266186291759584,-0.07919263493471906,-0.24209390595235855,0.9704282380545048,-0.03047289926845095,-0.093156430716990285,-59.36692806047411,-75.18444284234738,-28.930568545649155,-0.01786139447314302,-0.02277885689340464,-0.00858479048030005,-5.5470169171251635,-7.074179159442436,-2.666084000093186,0.9644
06019001407,06019001407,Census Tract 14.07; Fresno County; California,2728,1503,507,Fresno city,California,56510,0.5042457728096076,0.2204576368037726,06019,2728,1503,507,0.010848,0.009493868073,0.003212018401,0.8478757397637924,0.77870055479276,0.8841486638672599,-0.1794181070431235,-0.2841906864521699,-0.13103151185684908,-5.309581761555976,-8.410152745775202,-3.8776606052198135,-194.6327625203803,-308.29005666331386,-142.1429840623099,0.8339988079448186,0.7594645949199302,0.8733288848798827,-0.19904248120479903,-0.31671707501444385,-0.14504400039114657,-5.890332616907153,-9.372717351576242,-4.292336998711335,-215.921283610966,-343.5746829756687,-194.6327625203803,-0.5807508553511767,-0.96256460580104,-0.4146763934915212,-21.288521090585657,-35.28462631235484,-15.200747562005908,0.9024803316120686,0.8715189623045775,0.9342070740793972,-0.10805738914413283,-0.14742196469905505,-0.07042649081354663,-0.5216647304093435,-0.7117036611773808,-0.3399954101696868,-34.708232229497234,-47.352206332493736,-22.62111844109693,0.8932674735829644,0.8596160683015216,0.9278707123743216,-0.11948551757842832,-0.16331003674216674,-0.07773635557599105,-0.5768358907157259,-0.7884059291549901,-0.3752849786187537,-38.37896811149208,-52.45548430838257,-24.969060453676224,-0.05517116030638247,-0.07670226797760926,-0.03528956844906683,-3.6707358819948417,-5.10327797588884,-2.347942012579297,0.8715189623045775,0.8413121870296554,0.9342070740793972,-0.14742196469905505,-0.18861941549974368,-0.07042649081354663,-0.709599574745053,-0.9078990183077954,-0.33899024500247615,-139.9604683915292,-179.07278467609376,-66.8619812628158,0.8596160683015216,-0.16331003674216674,-0.7860750795202452,0.8268998212371336,-0.209336335934732,-1.0076176590185242,0.9278707123743216,-0.07773635557599105,-0.3741754830873385,-155.04439438269137,-198.74115562495547,-73.8018704314277,-0.07647550477519227,-0.09971864071072878,-0.03518523808486229,-15.083925991162184,-19.668370948861693,-6.9398891686118915,0.9945
06019005305,06019005305,Census Tract 53.05; Fresno County; California,2236,1431,405,Fresno city,California,65021,0.5058547586371538,0.20070505577059872,06019,2236,1431,405,0.010848,0.009493868073,0.003212018401,0.8473190207823519,0.7779256924026392,0.883715462621525,-0.18019302703328172,-0.28546982027483864,-0.13158594852863514,-4.370785128426742,-6.9243925007234814,-3.1917656105119856,-195.473395725704,-309.67766103414493,-142.74443696386342,0.8333964596656691,0.7586333429247265,0.8728582064778362,-0.19990910496688055,-0.31815983218552324,-0.14566145174392908,-4.84902083844209,-7.717325613950572,-3.533182818166567,-216.861397068072,-345.1397859548556,-195.473395725704,-0.4782357100153485,-0.7929331132270905,-0.3414172076545814,-21.388001342368,-35.462124920710664,-15.269105887950868,0.9021118306406616,0.8710420668496108,0.933954048238787,-0.10851001620255908,-0.14805017812377863,-0.07071648962361668,-0.4987552574603974,-0.6804975917554186,-0.325041154938936,-34.8536168735428,-47.553989640490464,-22.71426659251824,0.8928662686824735,0.8590986620541602,0.927594275486587,-0.11998855268170736,-0.1640106592750775,-0.07805753703625563,-0.5515151833850159,-0.7538583206944688,-0.35878353302028193,-38.5405439123002,-52.68052555516903,-25.07222452971921,-0.05275992592461853,-0.07336072893905021,-0.03374237808134595,-3.6869270387574096,-5.126535914678561,-2.357957937200975,0.8710420668496108,0.8407337722106307,0.933954048238787,-0.14805017812377863,-0.1894371714967434,-0.07071648962361668,-0.5692553880129785,-0.7283890632965049,-0.2719060743442775,-140.5568859291305,-179.84915143123578,-67.137302307229,0.8590986620541602,-0.1640106592750775,-0.6306237024979525,0.8262744860285183,-0.21025157730149943,-0.8084207985014418,0.927594275486587,-0.07805753703625563,-0.30013252328383655,-155.70955617233395,-199.61007370405972,-74.10679587255224,-0.06136831448497404,-0.0800317352049369,-0.02822644893955905,-15.152670243203463,-19.76092227282392,-6.969493565323224,0.7667
06019005100,06019005100,Census Tract 51; Fresno County; California,3992,2366,1132,Fresno city,California,57034,0.4942320976927729,0.18868613483688745,06019,3992,2366,1132,0.010848,0.009493868073,0.003212018401,0.8513487645202895,0.7835403631615325,0.8868495102132609,-0.1746067436457386,-0.27625843800192684,-0.1275870240482287,-7.561382748635339,-11.96343132949605,-5.525183635205738,-189.41339550689725,-299.6851535444902,-138.4064036875185,0.8377573776910667,0.7646584830366471,0.8762639068682052,-0.1936630182309922,-0.30777336835230523,-0.14120870683129183,-8.386618835705056,-13.328192195544142,-6.115073550409768,-210.08564217698031,-333.8725499885807,-189.41339550689725,-0.8252360870697171,-1.3647608660480923,-0.5898899152040302,-20.672246670083094,-34.18739644409049,-14.776801483066889,0.9047771182055055,0.874492840870156,0.9357833458804812,-0.10524457336338824,-0.1435199389453655,-0.06862342058363635,-0.7998203997841817,-1.0906992282436865,-0.5215129857218422,-33.80475062485975,-46.09886848029105,-22.04196896542021,0.8957684656945222,0.8628432068786573,0.9295929962092292,-0.11635990582082312,-0.15895911566309773,-0.07573960225376297,-0.8842928753306724,-1.2080313442861743,-0.5755933728282193,-37.37501586351109,-51.05796045165573,-24.327699612350777,-0.08447247554649062,-0.11733211604248828,-0.05408038710637708,-3.5702652386513365,-4.9590919713646775,-2.285730646930561,0.874492840870156,0.8449209620517678,0.9357833458804812,-0.1435199389453655,-0.183542656548188,-0.06862342058363635,-1.5424172025297005,-1.9725436962852576,-0.737499926368589,-136.25593661923148,-174.25297670364466,-65.15017017390362,0.8628432068786573,-0.15895911566309773,-1.7083429403562158,0.8308023060910864,-0.2036557826915364,-2.188700642756368,0.9295929962092292,-0.07573960225376297,-0.81397794820295,-150.91368731061976,-193.34811331770035,-71.9061791698719,-0.16592573782651554,-0.2161569464711106,-0.07647802183436103,-14.6577506913883,-19.095136614055708,-6.756008995968289,0.9803
06019003004,06019003004,Census Tract 30.04; Fresno County; California,1282,808,414,Fresno city,California,56937,0.5960167661850465,0.22411352616603591,06019,1282,808,414,0.010848,0.009493868073,0.003212018401,0.816699601047293,0.7357150639483164,0.8597765268765235,-0.2244404169141899,-0.3592218631943758,-0.1630929302442036,-3.1213234019223393,-4.995747305617579,-2.2681555615446527,-243.4729642685132,-389.68387719325887,-176.92321072891207,0.8003290440433438,0.7134780443875298,0.8468844184420139,-0.249486080060144,-0.4015848250220915,-0.18079867597477817,-3.469636845503311,-5.5848947771184285,-2.514391775401172,-270.6424996492442,-435.6392181839648,-243.4729642685132,-0.3483134435809716,-0.5891474715008496,-0.24623621385651928,-27.169535380731013,-45.95534099070589,-19.207192968527245,0.8817009730268331,0.8447313642839942,0.9198843289322192,-0.13417136942364088,-0.18380829963335577,-0.08709320133845216,-0.34821641324069147,-0.4770396776685191,-0.2260339319632938,-43.09609074761033,-59.039564067886026,-27.97449653011062,0.8706697424010219,0.8305972358507303,0.912234603880418,-0.148541118751098,-0.20395295919298445,-0.09620923800330523,-0.3855103798407915,-0.5293213315559447,-0.2496928809927464,-47.711680673365294,-65.510065786626825,-30.902584281280493,-0.03729396660010009,-0.05228165388742561,-0.02365894902945259,-4.6155899257549615,-6.470501718740794,-2.9280877511698753,0.8447313642839942,0.8089489632948671,0.9198843289322192,-0.18380829963335577,-0.23617192848233315,-0.08709320133845216,-0.7224514234407949,-0.9282646444647064,-0.3423164645148716,-174.50517474415335,-224.2185131557262,-82.68513635624917,0.8305972358507303,-0.20395295919298445,-0.8016292298979247,0.7919782140304754,-0.26266099532066156,-1.0323788987238536,0.912234603880418,-0.09620923800330523,-0.3781466945849965,-193.63024876761463,-249.3668837497231,-91.33978130072376,-0.0791778064571298,-0.10411425425914722,-0.03583023007012487,-19.125074023461305,-25.148370593996912,-8.654644944474606,0.8848
06019002800,06019002800,Census Tract 28; Fresno County; California,2705,1598,445,Fresno city,California,83926,0.44799257849533297,0.2121284924797129,06019,2705,1598,445,0.010848,0.009493868073,0.003212018401,0.8675713598733218,0.8062819265350775,0.899428442293061,-0.15264293665251322,-0.24026096466952715,-0.11181718631282708,-4.479129910261483,-7.050179305508258,-3.281145624413788,-165.58705768064632,-260.63509447350305,-121.2992837121548,0.8553339834022923,0.7891064937806703,0.8899452280497806,-0.169133951655077,-0.2672560774515016,-0.1236646576457212,-4.963039615934314,-7.842319575764471,-3.628795927610819,-183.4765107554275,-289.9193928193889,-165.58705768064632,-0.483909705672831,-0.7921402702562128,-0.3476503031970317,-17.889453074781184,-29.28429834588587,-12.852136901923537,0.915458892169836,0.888357293439707,0.94309656303444,-0.09234833868922626,-0.12567320309603577,-0.06033680875950993,-0.47400605194817685,-0.6450560960896092,-0.3096970981090759,-29.662456317157503,-40.36646408570771,-19.38029399931639,0.9074082682936314,0.8779028107500683,0.9375874345714864,-0.10203977078640251,-0.1390782530307809,-0.06656719483131569,-0.5237502869967959,-0.713861608846256,-0.34167645741241875,-32.77536213997472,-44.672190791380224,-21.381505470113815,-0.04974423504861908,-0.06880551275664681,-0.03197935930334283,-3.112905822817214,-4.305726705672517,-2.001211470797424,0.888357293439707,0.8617867907368015,0.94309656303444,-0.12567320309603577,-0.16037981870786203,-0.06033680875950993,-0.5309405406747689,-0.6775680539709241,-0.25490921752733503,-119.31248105050986,-152.26248403840992,-57.2829702308618,0.8779028107500683,-0.1390782530307809,-0.587573810813408,0.8490628054686016,-0.17776917509429177,-0.7510341076271032,0.9375874345714864,-0.06656719483131569,-0.2812311737445984,-132.0390586097546,-168.77170957912432,-63.198016571819856,-0.05663327013863906,-0.07346605365617909,-0.02632195621726335,-12.726577559244731,-16.5092255407144,-5.915046340958057,0.984
06019004505,06019004505,Census Tract 45.05; Fresno County; California,3302,1674,710,Fresno city,California,41,0.13733504312794384,0.0903139858924944,06019,3302,1674,710,0.010848,0.009493868073,0.003212018401,0.984874645599158,0.9771635813481492,0.9886924580553108,-0.01535764421231525,-0.02337010822726765,-0.01143686477282352,-0.5501122900189769,-0.8371195202311171,-0.4096695941015567,-16.65997244151959,-25.35189340493995,-12.406710905558954,0.983374750367263,0.9749088207565026,0.9875687601730864,-0.01690632144716749,-0.02573694966061265,-0.01258772080309097,-0.6055860572443985,-0.9219000075903128,-0.4508933675879157,-18.339977505887298,-27.919442991832607,-16.65997244151959,-0.05547376722542163,-0.08478048735919552,-0.04122377348635903,-1.6800050643677056,-2.5675495868926563,-1.2484486216341315,0.9905681298916252,0.9873795565299368,0.9937341383249364,-0.00952167733218568,-0.0127817548850379,-0.0063053702528783,-0.05119728588613701,-0.06872645818019961,-0.03390346387430591,-3.0583802799365003,-4.105523188781339,-2.025296527736315,0.9896298495972136,0.9861263057079837,0.9931097155848624,-0.01047881731437988,-0.01406888165513029,-0.0069380898273458,-0.05634374985376233,-0.07564723431250672,-0.0373055456514597,-3.365815403450557,-4.518950675776985,-2.228527219322563,-0.00514646396762531,-0.00692077613230711,-0.00340208177715378,-0.30743512351405716,-0.4134274869956459,-0.2032306915862477,0.9873795565299368,0.9841680198255264,0.9937341383249364,-0.0127817548850379,-0.01608666391870803,-0.0063053702528783,-0.08615728918018092,-0.1084345121350213,-0.04250227086589416,-12.134829461997311,-15.272466497890324,-5.98623533322453,0.9861263057079837,-0.01406888165513029,-0.0948333555216044,0.9825986736199748,-0.01770949508400761,-0.1193734430765773,0.9931097155848624,-0.0069380898273458,-0.04676720974460551,-13.35681063684569,-16.813160996701026,-6.586930949944438,-0.00867606634142348,-0.010938930941556,-0.00426493887871135,-1.221981174848378,-1.540694498810704,-0.6006956167199085,0.8964
06019005403,06019005403,Census Tract 54.03; Fresno County; California,3568,1046,415,Fresno city,California,45176,0.4860204348555196,0.22409321293409556,06019,3568,1046,415,0.010848,0.009493868073,0.003212018401,0.8542074143267213,0.7875316626891858,0.8890704811866663,-0.1706758607196018,-0.26979021590738095,-0.1247702191903538,-6.606122517923706,-10.44240944739854,-4.829314181188186,-185.14917370862403,-292.66842621632685,-135.3507337776958,0.8408522107432034,0.7689442008661921,0.8786781160519394,-0.18926963290746515,-0.30048448102415054,-0.13807318258156007,-7.325806816719689,-11.630451359735146,-5.344214212412516,-205.31969777801825,-325.9655650149985,-185.14917370862403,-0.7196842987959835,-1.1880419123366046,-0.5149000312243297,-20.170524069394155,-33.297138798671654,-14.43105468678054,0.9066649476632236,0.8769391260115086,0.9370779440360748,-0.10294326760655266,-0.1403300073383616,-0.0671470888461151,-0.3458658306226349,-0.47147672380931355,-0.22559885845487956,-33.06556698113144,-45.07425657832825,-21.56776849473036,0.897824616110533,0.8654986443387567,0.9310077316321136,-0.11380327745089136,-0.15540331176833064,-0.0741049359997674,-0.38235297944462454,-0.522119578637124,-0.24897563326584457,-36.553822126637144,-49.9158296976218,-23.802641803618027,-0.03648714882198967,-0.05064285482781044,-0.023376774810965,-3.4882551455057045,-4.841573119293542,-2.234873308887668,0.8769391260115086,0.8478918683671463,0.9370779440360748,-0.1403300073383616,-0.1793956721460021,-0.0671470888461151,-0.5528939491867136,-0.7068109203518415,-0.264556525241276,-133.2274576353527,-170.3158844221305,-63.74856029910265,0.8654986443387567,-0.15540331176833064,-0.612282094114865,0.8340162590558095,-0.1990173922173902,-0.7841196193669258,0.9310077316321136,-0.0741049359997674,-0.29197013166505853,-147.53785400358194,-188.94448659443995,-70.35424859399001,-0.05938814492815136,-0.0773086990150843,-0.02741360642378254,-14.310396368229243,-18.62860217230947,-6.60568829488736,0.9902
06019005804,06019005804,Census Tract 58.04; Fresno County; California,3335,2346,992,Fresno city,California,82317,0.46968170770397577,0.22650494179231823,06019,3335,2346,992,0.010848,0.009493868073,0.003212018401,0.8599238445871084,0.7955337156674899,0.8935060990518933,-0.16289367517207187,-0.25701774834389435,-0.11918654059676628,-5.89318041186923,-9.298408661005276,-4.311940200633058,-176.7070588266636,-278.8128534034566,-129.29355923937206,0.8470440394044496,0.7775430598448978,0.8835014639620923,-0.1805761607189782,-0.2861024059548256,-0.13186003735122984,-6.532898788584051,-10.350635730826156,-4.7704429800957815,-195.88901914794755,-310.3638899797948,-176.7070588266636,-0.6397183767148205,-1.05222706982088,-0.4585027794627239,-19.18196032128397,-31.55103657633823,-13.748209279242095,0.9104328814722858,0.8818268665101683,0.9396591324726528,-0.0983786068698142,-0.13400945012880153,-0.06421569848266573,-0.74132167891476,-1.009814163066879,-0.4838906641039292,-31.59938955305882,-43.044081972160235,-20.62620051593901,0.9019297823959894,0.8708064936078662,0.9338290346116396,-0.10873376122860212,-0.14836075217683323,-0.07085982865790788,-0.8193518590415896,-1.117956895184832,-0.5339568105269684,-34.925484187621045,-47.65374659781893,-22.760307354090724,-0.078030180126829607,-0.10814273211795287,-0.05006614642303919,-3.326094634562217,-4.609664625658691,-2.134106838151713,0.8818268665101683,0.8538341804044872,0.9396591324726528,-0.13400945012880153,-0.17118759467590017,-0.06421569848266573,-1.2620898957376494,-1.6122305800704957,-0.6047781266530948,-127.22680400581145,-162.52324395871932,-60.96553696099746,0.8708064936078662,-0.14836075217683323,-1.397249269110879,0.8404480811643545,-0.1898414933788684,-1.787911452176917,0.9338290346116396,-0.07085982865790788,-0.6673519940339335,-140.85174083779023,-180.23300929202793,-67.2733864953562,-0.1351593733732297,-0.17568087210642136,-0.0625738673808387,-13.6249368319788,-17.709765333308603,-6.30784953435874,0.7654
06019001000,06019001000,Census Tract 10; Fresno County; California,2432,1710,448,Fresno city,California,0,NA,NA,06019,2432,1710,448,0.010848,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9977
06019001304,06019001304,Census Tract 13.04; Fresno County; California,3079,1780,480,Fresno city,California,57002,0.5116890459987556,0.22831554849909844,06019,3079,1780,480,0.010848,0.009493868073,0.003212018401,0.8453033856438886,0.7751224521971639,0.8821464261489607,-0.1830072101725644,-0.29011873822697004,-0.13359865251116304,-6.112622362916142,-9.69025365456912,-4.462327523736137,-198.52622159519785,-314.7208072286171,-144.9278182441097,0.8312159520607152,0.7556267926549763,0.871153622536177,-0.2030567959154809,-0.3234046353576109,-0.14790316441400356,-6.782298415918611,-10.80203563834248,-4.940112411366818,-220.2760122091137,-350.8293484359363,-198.52622159519785,-0.669676053002469,-1.1117819837733585,-0.4777848876306807,-21.749790613915852,-36.10854120731921,-15.517534512201388,0.9007768836693526,0.8693150005372783,0.933037134714598,-0.11015282266842578,-0.15033100703651972,-0.07176870329591438,-0.629786950132871,-0.8595014102990481,-0.4103298641722477,-35.38128933330736,-48.286596084216185,-23.052239560238633,0.8914129843605137,0.8572251239582168,0.926592587906024,-0.12181448727425138,-0.16655470313623516,-0.07922296492773274,-0.696461266847231,-0.95225865281909,-0.4529488056107863,-39.12703746332758,-53.49767712466799,-25.446562112965523,-0.06667431671435997,-0.09275724252004192,-0.04261894143853861,-3.7457481300202233,-5.211081040451793,-2.3943225527268885,0.8693150005372783,0.8386397357445382,0.933037134714598,-0.15033100703651972,-0.1924071295193369,-0.07176870329591438,-0.6850669190812573,-0.8768101939013797,-0.3270540484136118,-142.72227480859527,-182.6687903961208,-68.13626008616913,0.8572251239582168,-0.16655470313623516,-0.758999221686286,0.824010943568064,-0.213576115469878,-0.973278462631121,0.926592587906024,-0.07922296492773274,-0.36102354114038426,-158.1248378513096,-202.76634638148352,-75.21323773758004,-0.0739323026050287,-0.09646826872974136,-0.03396949272677246,-15.402563042714313,-20.09755598536278,-7.076977651410931,0.9904
06019001409,06019001409,Census Tract 14.09; Fresno County; California,1599,974,308,Fresno city,California,81004,0.597757651986,0.22593138836714624,06019,1599,974,308,0.010848,0.009493868073,0.003212018401,0.8161194079775558,0.7349229929873378,0.8593207426125132,-0.2253108922848961,-0.36068677880817007,-0.16370983546817763,-3.9082319226509776,-6.256455552241135,-2.839702947958907,-244.4172559506553,-391.27301765110286,-177.5924295158791,0.7997036467079929,0.7126331462453532,0.8463905866367738,-0.2504632236160656,-0.4032465445491767,-0.18148762024115853,-4.344523054609541,-6.994695205915881,-3.1480755492973644,-271.702504978708,-437.4418515269469,-244.4172559506553,-0.43629113195856295,-0.7382396536747455,-0.30837260133845756,-27.28524902805272,-46.168833875844,-19.285340921729677,0.88131145011669,0.844231245364736,0.9196147610245644,-0.13467265161208908,-0.1845095825231707,-0.0874118624258233,-0.42132418817716566,-0.5772393216953959,-0.27346852930241194,-43.25710350894925,-59.26481742252525,-28.0768510577425,0.8702466373317308,0.8300563258979615,0.911940549379752,-0.14909952776848054,-0.20473752057511527,-0.09656270979521742,-0.466458755676678,-0.6405225456923643,-0.30209700949413215,-47.891042677277,-65.76206834623864,-31.016120071266133,-0.04513456749951233,-0.0632832239969684,-0.0286284801917202,-4.633939168327755,-6.497250923713388,-2.939269013523635,0.844231245364736,0.808347222885801,0.9196147610245644,-0.1845095825231707,-0.23709214516751637,-0.0874118624258233,-0.5395265674812211,-0.6932838365884092,-0.25560202048488556,-175.1709634679289,-225.0921547364965,-82.98766898859921,0.8300563258979615,-0.20473752057511527,-0.5986753110594464,0.791330209834757,-0.2636949626993474,-0.771073437713736,0.911940549379752,-0.09656270979521742,-0.2823601172906911,-194.37510099332673,-250.348518738226,-91.67536275671787,-0.0591487435782253,-0.07778960112532685,-0.02675809680580554,-19.204137525397822,-25.256364001729494,-8.687693768118683,0.5674
06019005202,06019005202,Census Tract 52.02; Fresno County; California,2323,1327,572,Fresno city,California,92633,0.4679750271585047,0.2108428255125405,06019,2323,1327,572,0.010848,0.009493868073,0.003212018401,0.8605231631715766,0.7963742553175858,0.8939707012343939,-0.16208376810493083,-0.2556910187926786,-0.11860489232946998,-4.084495396202519,-6.443389127237696,-2.98883190063298,-175.828471640229,-277.37361718629774,-128.66258719900904,0.8476934383212931,0.7784467918948863,0.8840068171062859,-0.1796717478199703,-0.284609314871491,-0.1312129959284782,-4.527710796575461,-7.172127412267345,-3.306554900950042,-194.90791203510375,-308.7441847725934,-175.828471640229,-0.4432154003729414,-0.7287382850296495,-0.3177230003170619,-19.07944039487479,-31.370567586295717,-13.67727078420413,0.9108273674744954,0.8823389899060717,0.939929163269125,-0.09790289105251498,-0.13335125324842975,-0.06390996159960112,-0.4172962328077473,-0.5683895033386975,-0.27240652372661717,-31.446588757177636,-42.83266792303674,-20.527997266512223,0.902359673525281,0.8713628053707517,0.9341242297876204,-0.1082055518873799,-0.1476275941965587,-0.07052142328794639,-0.4612097629197328,-0.6292402425955966,-0.30058687699544284,-34.755822375262454,-47.41825490547073,-22.65161092655937,-0.04391353011198551,-0.0608507392568991,-0.02818035326882567,-3.309233618084816,-4.585586982433994,-2.1236136600471496,0.8823389899060717,0.8544572887131555,0.939929163269125,-0.13335125324842975,-0.1703335125223605,-0.06390996159960112,-0.7241629856660083,-0.9249948686824468,-0.3470625695549064,-126.60192057098048,-161.7123896297984,-60.67527439771091,0.8713628053707517,-0.1476275941965587,-0.8016905486512829,0.8411227791665734,-0.1888870742400415,-1.0257498471391089,0.9341242297876204,-0.07052142328794639,-0.38296606291712504,-140.15569032365084,-179.32689635299107,-66.9521089015953,-0.07752756298527452,-0.10075497845666204,-0.03590349336221865,-13.553769752670371,-17.61450672319266,-6.2768345038843805,0.9865
