geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
02020001732,02020001732,Census Tract 17.32; Anchorage Municipality; Alaska,4960,3079,1118,Anchorage municipality,Alaska,138738,0.7770995107056097,0.18688433089651105,02020,4960,3079,1118,0.010074,0.006117034968,0.003246721792,0.7585052754136304,0.6577317827080252,0.8136384755688458,-0.3183823928642776,-0.5203765825072065,-0.22904708912746743,-15.908625759545073,-26.00167751320089,-11.44480506431573,-320.7384225714732,-524.2273692177598,-230.74203758701069,0.7378268683224382,0.6307448468291561,0.7970299206300498,-0.35533150517228035,-0.5854271422543394,-0.25465804246031676,-17.754863532203537,-29.252061434108267,-12.724508593936346,-357.96095831055516,-589.7593031070215,-320.7384225714732,-1.846237772658464,-3.250383920907378,-1.2797035296206154,-37.222535739081934,-65.53193388926165,-25.80047438751241,0.8420920446428503,0.7942651450636309,0.8922635827790575,-0.1875186404642048,-0.259025410110231,-0.12074505706641649,-1.8745594168597464,-2.5893880231111157,-1.2070468471977054,-60.88208564013467,-84.09834436866241,-39.20256080538179,0.8277430081201901,0.7761792979769149,0.8821500938415364,-0.2081044360265956,-0.2883621124738398,-0.1335939393774336,-2.0803485417675476,-2.8826569564778337,-1.3354927087537332,-67.56572074594179,-93.62315545559706,-43.374235425584054,-0.205789124907801,-0.293268933366718,-0.12844586155602775,-6.683635105807113,-9.5248110869346565,-4.171674620202266,0.7942651450636309,0.7486960358759068,0.8922635827790575,-0.259025410110231,-0.3356555291896132,-0.12074505706641649,-1.771434655211713,-2.295496169147547,-0.8257567411704593,-158.44674912448238,-205.32166092554087,-73.8601736288425,0.7761792979769149,-0.2883621124738398,-1.972063818251789,0.7273376801651905,-0.3748772094041427,-2.5637271644699045,0.8821500938415364,-0.1335939393774336,-0.9136282569294204,-176.3921125448827,-229.31369986313993,-81.71987986846335,-0.2006291630400756,-0.2682309953223574,-0.08787151575896102,-17.945363420400323,-23.99203893759905,-7.8597062396208415,0.4625
02020000101,02020000101,Census Tract 1.01; Anchorage Municipality; Alaska,3469,2624,1462,Anchorage municipality,Alaska,36252938,0.4457897862654599,0.3846025047835061,02020,3469,2624,1462,0.010074,0.006117034968,0.003246721792,0.8683518514875328,0.807381627253336,0.9000321190515856,-0.15160691865509002,-0.23857165712568945,-0.11107145937608996,-5.298162413805346,-8.337293561504273,-3.881581635807159,-152.72880985313768,-240.33708738841952,-111.893388175473,0.8561804522441604,0.7902904768449935,0.8906022931100851,-0.16797807912907828,-0.265357522707614,-0.12283564474989796,-5.870280545768635,-9.27337133095131,-4.292701163395127,-169.22111691463346,-267.3211683756503,-152.72880985313768,-0.5721181319632889,-0.9360777694470368,-0.41111952758796777,-16.492307061495787,-26.984080987230808,-11.851240345574164,0.9159708935778084,0.8890232362159302,0.9434463781377892,-0.09173774735785702,-0.12482999235929453,-0.05994365251985865,-0.7815503797328344,-1.0634763850248137,-0.5106838323238613,-29.78469434957448,-40.5288256488115,-19.46203629283008,0.9079665326081184,0.8786267541928946,0.937969990477552,-0.10136218030803072,-0.13813971089305005,-0.06613218989113531,-0.8635447543884404,-1.1768671742450472,-0.5634064451175345,-32.909479969071654,-44.85012096970454,-21.471282207223112,-0.081994374655606,-0.11339078922023348,-0.05272261279367318,-3.1247856194971795,-4.321295320893045,-2.0092459143930332,0.8890232362159302,0.862598605961065,0.9434463781377892,-0.12482999235929453,-0.15928775341092646,-0.05994365251985865,-1.1163677441994209,-1.4245271235948234,-0.5360823859546275,-76.35894283169773,-97.43687575887984,-36.66774185736167,0.8786267541928946,-0.13813971089305005,-1.235397956207213,0.8499426588538219,-0.17654995849783064,-1.5789048383455215,0.937969990477552,-0.06613218989113531,-0.5914271262249056,-84.50054420021976,-107.99622697301788,-40.45329180744909,-0.11903021200779218,-0.15437771475069817,-0.05534474027027802,-8.141601368522036,-10.559351214138042,-3.785549950087416,0.2051
02020000202,02020000202,Census Tract 2.02; Anchorage Municipality; Alaska,4742,3180,1867,Anchorage municipality,Alaska,378016,0.7987027731900977,0.1863209708471229,02020,4742,3180,1867,0.010074,0.006117034968,0.003246721792,0.7518455154005055,0.6489983129767959,0.8083021620881508,-0.3300604705573106,-0.5408360545857902,-0.23716110992035588,-15.767288373429992,-25.83622940670076,-11.329401563183207,-332.5029180394347,-544.838241389725,-238.91610213376651,0.7307039835110384,0.6215383416173517,0.7912816865553193,-0.368543244002848,-0.608911201516265,-0.2637724554871131,-17.605645403281603,-29.088240987802955,-12.600649704008974,-371.27046400846905,-613.4171444074854,-332.5029180394347,-1.8383570298516112,-3.2520115811021952,-1.271248140825767,-38.7675459690344,-68.57890301776034,-26.80826952395122,0.837487082326619,0.7884494320350675,0.8890242817922545,-0.19404826785137352,-0.26831215721583973,-0.12482866945323565,-2.0034659529866454,-2.770209070694006,-1.2888029971889878,-63.002073993290736,-87.11349278911969,-40.528396138018486,0.8227652273677487,0.769929977073007,0.8786278908769356,-0.21541354293651163,-0.2988194118660443,-0.13813823847764048,-2.2240533443776016,-3.085183518482388,-1.426218644772837,-69.93878441438999,-97.01834963781094,-44.84964291738482,-0.22058739139095615,-0.3149744477883818,-0.1374156475838495,-6.936710421099251,-9.904856848691251,-4.321246779366336,0.7884494320350675,0.7418142589953771,0.8890242817922545,-0.26831215721583973,-0.34804634431572967,-0.12482866945323565,-3.064260141269779,-3.974864766725476,-1.4256063544134825,-164.1274848028805,-212.90116586638865,-76.35813360543558,0.769929977073007,-0.2988194118660443,-3.412668373733837,0.7199870659074329,-0.3889138393613417,-4.4415921690215665,0.8786278908769356,-0.13813823847764048,-1.5776083444916082,-182.78887915017873,-237.8999554912462,-84.49964351856498,-0.34840823246405783,-0.4667274022960908,-0.15200199007812598,-18.661394347298224,-24.998789624857565,-8.141509913129404,0.2437
02020000901,02020000901,Census Tract 9.01; Anchorage Municipality; Alaska,3366,1874,555,Anchorage municipality,Alaska,207518,0.4918245919131848,0.27202495400482146,02020,3366,1874,555,0.010074,0.006117034968,0.003246721792,0.8521858744559538,0.7847084369323419,0.8875000818324885,-0.1734529167576411,-0.2743586699657476,-0.12676045948663395,-5.88162952437986,-9.303251185996812,-4.298331068610867,-174.73646834164762,-276.3889241234941,-127.69848688683504,0.8386635426778326,0.765912494337563,0.8769710196983863,-0.19237328095486772,-0.3056321804293048,-0.1402885358103699,-6.5232017432542095,-10.363707279280453,-4.757055745030841,-193.79684323393371,-307.89385856448166,-174.73646834164762,-0.6415722188743498,-1.0604560932836409,-0.4587246764199735,-19.060374892286088,-31.504934440987544,-13.628184088531595,0.9053301868068122,0.875209337950626,0.9361627123936332,-0.104569376535535,-0.1425837872589219,-0.06819037626818539,-0.6362373802772543,-0.8675306125096587,-0.414894568509235,-33.950767357377494,-46.29298892794337,-22.13951806345971,0.8963708021106377,0.8636208861493976,0.9300075472513224,-0.1156097428043752,-0.1579154881937515,-0.0752600911202746,-0.7034109060733198,-0.960814148867509,-0.4579092349997817,-37.535267133048016,-51.27076568129718,-24.434857790810124,-0.0671735257960655,-0.09328353635785036,-0.04301466649054669,-3.5844997756705177,-4.977776753353807,-2.2953397273504104,0.875209337950626,0.845790895942131,0.9361627123936332,-0.1425837872589219,-0.1823253298158225,-0.06819037626818539,-0.4840654569556475,-0.6189861820097132,-0.2315032184430299,-87.21900125326982,-111.52904180355192,-41.71229161135674,0.8636208861493976,-0.1579154881937515,-0.5361158826148329,0.8317432915100886,-0.2022940373638956,-0.6867790337069306,0.9300075472513224,-0.0752600911202746,-0.25550457803806026,-96.59745632699692,-123.7439700372848,-46.03686090775861,-0.05205042565918538,-0.06779285169721738,-0.02400135959503035,-9.378455073727096,-12.21492823373286,-4.324569296401866,0.9926
02020001500,02020001500,Census Tract 15; Anchorage Municipality; Alaska,3646,2681,1047,Anchorage municipality,Alaska,162805,0.6181570178702067,0.2805289071761356,02020,3646,2681,1047,0.010074,0.006117034968,0.003246721792,0.8093514512960548,0.7257049536431128,0.8539979196789464,-0.2355571839633452,-0.3779704754389482,-0.17096303978813185,-8.651969197765613,-13.88278148065938,-6.279438942662285,-237.30030712467396,-380.7674569571963,-172.22816628256405,0.792411673542371,0.7028070289476102,0.8406253723173519,-0.26197030330160714,-0.422865678360402,-0.1895905511908355,-9.622117894088584,-15.531773484504608,-6.9636237854913565,-263.908883546039,-425.994884380269,-237.30030712467396,-0.9701486963229708,-1.6489920038452297,-0.6841848428290715,-26.60857642136508,-45.22742742307267,-18.765354987083697,0.8767598976753326,0.8383929637974459,0.9164618959889445,-0.1405631150003894,-0.1927581017266243,-0.091152839388822,-1.2235261700387092,-1.6778554028832895,-0.7934363468343029,-45.63693286231664,-62.583192946038395,-29.59479100463643,0.8653040671767699,0.8237442333672895,0.9085019298324788,-0.15566312228567575,-0.21396904462956268,-0.10071312692136236,-1.354963596430916,-1.8624852307927664,-0.8766534979989276,-50.53948513356644,-69.46979600122218,-32.698750391604904,-0.1314374263922069,-0.18462982790947713,-0.08321715116462469,-4.9025522712497915,-6.886603055183779,-3.1039593869684703,0.8383929637974459,0.8013294080304855,0.9164618959889445,-0.1927581017266243,-0.24792624603383628,-0.091152839388822,-1.2345261269125338,-1.5878524717482234,-0.5837916059546858,-117.9108048627062,-151.6573516473948,-55.758510597391194,0.8237442333672895,-0.21396904462956268,-1.370372366087811,0.7837764124409003,-0.27587406832736716,-1.7668452948909037,0.9085019298324788,-0.10071312692136236,-0.6450208079129818,-130.88561280685877,-168.75313227229262,-61.606571911459575,-0.13584623917527727,-0.17899282314268028,-0.061229201958295953,-12.974807944152555,-17.095780624897827,-5.8480613140683815,0.3841
02020001731,02020001731,Census Tract 17.31; Anchorage Municipality; Alaska,4003,2728,1539,Anchorage municipality,Alaska,133034,0.7275221568054998,0.21757074192188083,02020,4003,2728,1539,0.010074,0.006117034968,0.003246721792,0.7740126510775707,0.6782211475190651,0.826018361942281,-0.2919685467773848,-0.474445324593612,-0.21062684084724528,-11.773988434362206,-19.132587486424057,-8.49378474316468,-294.1291140235375,-477.9562199956048,-212.1854794695149,0.7544368013985997,0.652391749473639,0.8103799207397208,-0.32549207322093404,-0.5328213466936352,-0.23398911351010848,-13.12586560394764,-21.486671913106505,-9.435896936991837,-327.90071456276894,-536.7642246591681,-294.1291140235375,-1.3518771695854357,-2.3540844266824443,-0.942112193827155,-33.771600539231464,-58.80800466356343,-23.53515348056845,0.8527559362025464,0.8077743329389884,0.899742152516391,-0.1726684711843275,-0.23796951601770017,-0.11142953256464502,-1.5293344997699896,-2.1077095791907903,-0.986937726821218,-56.060648818548,-77.26208134863602,-36.17806916500066,0.8392806810350061,0.7907133190420677,0.8902866768505652,-0.1914965071837396,-0.2646808595705441,-0.123233702134633,-1.6960954887294255,-2.344293472882442,-1.0914879301136666,-62.17358829653319,-85.93451146929773,-40.010554622935,-0.16676098895943592,-0.23658389369165175,-0.10455020329244856,-6.112939477985188,-8.672430120661721,-3.832485457934332,0.8077743329389884,0.7647313708557228,0.899742152516391,-0.23796951601770017,-0.3076487222971056,-0.11142953256464502,-2.2402728223785955,-2.896241009921799,-1.0490106362882097,-145.56678507983077,-188.1897992151916,-68.16183471658283,0.7907133190420677,-0.2646808595705441,-2.4917365308907526,0.7444915910866331,-0.3431985155674304,-3.230910916544471,0.8902866768505652,-0.123233702134633,-1.1601364675330217,-161.90620733533154,-209.9357320691664,-75.38248651936463,-0.25146370851215716,-0.3346699066226724,-0.111125831244812,-16.33942225550079,-21.74593285397481,-7.220651802781807,0.9116
02020001801,02020001801,Census Tract 18.01; Anchorage Municipality; Alaska,3278,1764,625,Anchorage municipality,Alaska,109267,0.5708631990698011,0.27410016904652124,02020,3278,1764,625,0.010074,0.006117034968,0.003246721792,0.8251288283009369,0.7472552101692821,0.8663890700184138,-0.2119319622599405,-0.3382308833597312,-0.15421585359883003,-6.998538482830167,-11.169253698370325,-5.092604129008823,-213.500258780664,-340.7337918965932,-155.35705091546134,0.8094200104656253,0.7257981334483082,0.8540518962039525,-0.23545253029356425,-0.3777935680943999,-0.1708890343136645,-7.775248134201405,-12.475715303534225,-5.643195439633457,-237.19487901773655,-380.5892404982984,-213.500258780664,-0.7767096513712382,-1.3064616051638982,-0.5505913106246343,-23.69462023707255,-39.855448601705255,-16.796562252124293,0.8873483321001064,0.8519905948673728,0.9237880701305884,-0.12695315224549802,-0.17372187677220477,-0.0824993657459097,-0.727088282350886,-0.994942927803936,-0.4724917898787988,-41.21815659585521,-56.40266030634559,-26.78524885934234,0.87680607675278,0.838452146080105,0.916493911918059,-0.14050304453119702,-0.19267391069980144,-0.09111472209038209,-0.8046914590644266,-1.1034853432677525,-0.5218338072729778,-45.61742965217838,-62.555858461890736,-29.58241537828672,-0.07760317671354067,-0.10854241546381638,-0.04934201739417898,-4.3992730563231675,-6.153198155545146,-2.797166518944387,0.8519905948673728,0.8176935010249542,0.9237880701305884,-0.17372187677220477,-0.2229521192800604,-0.0824993657459097,-0.6641642468263522,-0.8523786936411479,-0.3154071906909694,-106.26627949221636,-136.38059098258367,-50.465150510555105,0.838452146080105,-0.19267391069980144,-0.7366206557324968,0.8014004844387322,-0.2478155671447574,-0.9474353061495208,0.916493911918059,-0.09111472209038209,-0.34834496320404323,-117.8593049171995,-151.5896489839233,-55.73519411264691,-0.07245640890614458,-0.09505661250837272,-0.03293777251307384,-11.593025424983132,-15.209058001339637,-5.270043602091814,0.3849
02020001900,02020001900,Census Tract 19; Anchorage Municipality; Alaska,2463,1478,533,Anchorage municipality,Alaska,197015,0.4641962773629185,0.28296260637641263,02020,2463,1478,533,0.010074,0.006117034968,0.003246721792,0.8618515970040765,0.7982384497594441,0.8950002335357149,-0.16029256484080057,-0.2527584962881184,-0.11731814420816584,-3.977221115481932,-6.271510032626821,-2.9109285314467934,-161.4787298206225,-254.6289091606505,-118.18629847530626,0.8491330401002317,0.7804514781258645,0.8851267448125965,-0.177671757869603,-0.28130963682886206,-0.12978170172874515,-4.408438206261152,-6.979928412122574,-3.2201775860994784,-178.98652887783803,-283.39132814139566,-161.4787298206225,-0.43121709077921944,-0.708418379495753,-0.30924905465268493,-17.507799057215568,-28.76241898074515,-12.555787846231626,0.9117014045478526,0.883473937339689,0.940527312761372,-0.09685034487353672,-0.13189530300259164,-0.06323334413757448,-0.464751373139641,-0.6329200299819749,-0.30343499090811277,-31.44461252636272,-42.822735452095735,-20.53010763924985,0.9033122217623136,0.8725957963499998,0.9347781514914344,-0.10703694238638065,-0.14600597915199914,-0.06977254271990024,-0.5136333382776777,-0.7006322939385878,-0.3348143476294237,-34.75191733949105,-47.40407942750932,-22.653203493195107,-0.04888196513803666,-0.0677122639566129,-0.03137935672131092,-3.3073048131283267,-4.581343975413592,-2.123095853945259,0.883473937339689,0.8558385270598142,0.940527312761372,-0.13189530300259164,-0.1684447105173502,-0.06323334413757448,-0.4300287602501039,-0.54919370429014,-0.2061647076652534,-80.68081805818085,-103.03821844092684,-38.68005772331209,0.8725957963499998,-0.14600597915199914,-0.47603492144525417,0.8426185512781705,-0.186776624467972,-0.6089627032592889,0.9347781514914344,-0.06977254271990024,-0.22748497757154065,-89.31236800098577,-114.25191430755888,-42.68010836239037,-0.04600616119515027,-0.05976899896914889,-0.02132026990628721,-8.631549942804929,-11.213695866632062,-4.000050639078276,0.8541
02020002202,02020002202,Census Tract 22.02; Anchorage Municipality; Alaska,1979,1397,608,Anchorage municipality,Alaska,84705,0.6580227176890857,0.2223306236916153,02020,1979,1397,608,0.010074,0.006117034968,0.003246721792,0.7962866831739056,0.7080229224938593,0.8436907197035611,-0.2558291142256918,-0.4123836506277422,-0.18526845992967617,-5.100323320988337,-8.221464382022848,-3.6935946468911527,-257.7222496709619,-415.43528964238743,-186.63944653315576,0.7783526315589259,0.6839936190005661,0.8294717495522652,-0.28476471904148,-0.4620019430315363,-0.2055865682463363,-5.677196443875638,-9.2106767891433,-4.098665516168399,-286.87197796238695,-465.4207574099696,-257.7222496709619,-0.5768731228873012,-0.9892124071204512,-0.4050708692772465,-29.149728291425024,-49.98546776758218,-20.468462318203457,0.8679327179916823,0.8270997267153936,0.910331542248084,-0.1521630412941564,-0.2090440459595288,-0.09850087972397152,-0.6901613937631066,-0.9481548797279984,-0.446767518965192,-49.40310621067334,-67.87078595046516,-31.980495273098924,0.8557258787115594,0.8115469783322741,0.9018193509810566,-0.16859852538954395,-0.23221455651895367,-0.10886953014718108,-0.7647073315543728,-1.0532486773143743,-0.4937962991910743,-54.73925064812976,-75.39360610697027,-35.34690760136538,-0.07454593779126617,-0.10509379758637616,-0.04702878022588236,-5.336144437456419,-7.522820156505094,-3.366412328266454,0.8270997267153936,0.7877901517742323,0.910331542248084,-0.2090440459595288,-0.2693735733403577,-0.09850087972397152,-0.7774676813038751,-1.001842681087473,-0.3663402619953799,-127.87297389866367,-164.77675675780804,-60.25333256502958,0.8115469783322741,-0.23221455651895367,-0.8636424538814715,0.7692218324198297,-0.3000151033859568,-1.11580335003074,0.9018193509810566,-0.10886953014718108,-0.4049029034989024,-142.0464562305052,-183.5202878340033,-66.59587228600368,-0.08617477257759643,-0.11396066894326706,-0.03856264150352251,-14.173482331841518,-18.74353107619524,-6.342539720974097,0.803
02020002301,02020002301,Census Tract 23.01; Anchorage Municipality; Alaska,5578,4099,1444,Anchorage municipality,Alaska,1161251,0.698479604902653,0.30904139478287074,02020,5578,4099,1444,0.010074,0.006117034968,0.003246721792,0.783243763499803,0.6905190818367835,0.8333578438462782,-0.27674173303551824,-0.4481859029007513,-0.1999647058994512,-15.550885107349744,-25.184808255316053,-11.236571126654916,-278.7896218599811,-451.5024785822168,-201.44444472310715,0.7643400916920359,0.6654160207115549,0.8183040116247208,-0.30831813072408487,-0.5028192422098007,-0.2220397135955947,-17.325250423244697,-28.254807034708104,-12.477027001022554,-310.59968489144313,-506.5401046021532,-278.7896218599811,-1.7743653158949524,-3.0699987793920513,-1.2404558743676386,-31.810063031462036,-55.037626019936376,-22.23836275309499,0.859065489640151,0.8157945280399936,0.90415220073983,-0.16405560700486793,-0.22579885697759405,-0.10600847864081048,-2.183303305971857,-3.00500177911761,-1.4107939746957925,-53.26429143624926,-73.31060695578458,-34.418003773988595,0.8461140373314129,0.7993534739929452,0.8950879243615072,-0.18187378518613537,-0.2510110139445339,-0.11720868172065856,-2.420433191623388,-3.340533045994504,-1.5598497787504684,-59.04935817573524,-81.49629290057341,-38.05439811540543,-0.2371298856515307,-0.33553126687689394,-0.1490558040546759,-5.785066739485989,-8.185685944788824,-3.636394341416831,0.8157945280399936,0.7742839687459315,0.90415220073983,-0.22579885697759405,-0.2915158267058651,-0.10600847864081048,-1.9944809635830432,-2.574958858209436,-0.9363727321634604,-138.12195038663734,-178.3212505685205,-64.84575707503188,0.7993534739929452,-0.2510110139445339,-2.2171799080972705,0.754727707733106,-0.32498116837871477,-2.8705581707999515,0.8950879243615072,-0.11720868172065856,-1.035304109097923,-153.54431496518492,-198.79211709140935,-71.69696046384507,-0.22269894451422712,-0.2955993125905154,-0.09893137693446252,-15.422364578547583,-20.47086652288888,-6.851203388813193,0.3082
02020002502,02020002502,Census Tract 25.02; Anchorage Municipality; Alaska,3829,1829,674,Anchorage municipality,Alaska,228743,0.4945808096746069,0.29676534985429115,02020,3829,1829,674,0.010074,0.006117034968,0.003246721792,0.8512275826392588,0.7833713192875525,0.886755318578201,-0.17477396221051425,-0.2765338420986146,-0.12770679695879625,-6.741616516137091,-10.666835571979227,-4.926078465643395,-176.06728953087207,-278.58019253014436,-128.65182725629134,0.8376262066290999,0.764477017743654,0.8761615333313818,-0.193849944146744,-0.3080837968831159,-0.1413420493339326,-7.477440967653031,-11.883822894166151,-5.452035773306852,-195.2844337334299,-310.36361698005095,-176.06728953087207,-0.7358244515159402,-1.2169873221869238,-0.5259573076634565,-19.217144202557854,-31.783424449906605,-13.736153242712367,0.9046970377357616,0.874389109445276,0.9357284097887169,-0.1053424055667946,-0.14365559817460807,-0.06868615886718174,-0.6255499778252325,-0.8530634531182844,-0.4078758684604181,-34.20174837754141,-46.64097611362954,-22.3004848802853,0.8956812546403604,0.862730623033167,0.929532966436193,-0.11646860400302372,-0.1591103564681924,-0.0758090741353434,-0.6916201719470967,-0.94483773580937,-0.4501735496655837,-37.81411547004356,-51.658706167816845,-24.613097302656296,-0.06607019412186421,-0.09177428269108578,-0.04229768120516553,-3.612367092502144,-5.017730054187304,-2.3126124223709965,0.874389109445276,0.8447950318394345,0.9357284097887169,-0.14365559817460807,-0.18371908251238916,-0.06868615886718174,-0.5922750179161652,-0.757452019059567,-0.28318489839989575,-87.87463173830345,-112.38160520171616,-42.015563560815394,0.862730623033167,-0.1591103564681924,-0.6559931560293557,0.8306660986002246,-0.20385315072461013,-0.8404623977892854,0.929532966436193,-0.0758090741353434,-0.3125518344725023,-97.32836142868778,-124.69768513194144,-46.372675737759984,-0.06371813811319049,-0.08301037872971839,-0.02936693607260654,-9.453729690384346,-12.31607993022528,-4.35711217694459,0.6801
02020002712,02020002712,Census Tract 27.12; Anchorage Municipality; Alaska,5834,3947,1583,Anchorage municipality,Alaska,399508,0.6380151774898688,0.2766691947275625,02020,5834,3947,1583,0.010074,0.006117034968,0.003246721792,0.8028169679890375,0.7168425463424292,0.8488479861181846,-0.24561393178433055,-0.3950064837841099,-0.17806723506883673,-14.43515224447205,-23.215208883118315,-10.465316968370912,-247.43147487953465,-397.9295317641123,-179.3849326083461,0.7853770336201945,0.6933717627483013,0.835050835511835,-0.2732737999614035,-0.4422277538911069,-0.19753188365719224,-16.060770161572417,-25.990483959006028,-11.609287767245544,-275.2960260811179,-445.5002392699011,-247.43147487953465,-1.6256179171003673,-2.7752750758877127,-1.1439707988746337,-27.864551201583257,-47.570707505788704,-19.608686987909387,0.8723516808285952,0.832748359495887,0.9134030616042356,-0.14632667303415897,-0.2008429540532035,-0.09480692810868366,-1.8751486464646352,-2.57376447940497,-1.2149328569574411,-47.50819980908628,-65.20811956941905,-30.781171952304057,0.8605195915597543,0.8176457136610776,0.9051669935941388,-0.16208859136771922,-0.22302359480662556,-0.1047685201482088,-2.0771346495357363,-2.8580051965897884,-1.342588775336641,-52.62565618281572,-72.40955653888494,-34.015423748078064,-0.20198600307110115,-0.28424071718481825,-0.12765591837919987,-5.117456373729444,-7.201436969465879,-3.2342517957740022,0.832748359495887,0.7945563073937576,0.9134030616042356,-0.2008429540532035,-0.2585640447309807,-0.09480692810868366,-1.944815819490443,-2.5037445147866024,-0.9180407371135269,-122.85633730198629,-158.16453030869252,-57.993729444947995,0.8176457136610776,-0.22302359480662556,-2.1595968718158463,0.7764922893599815,-0.2878427947098396,-2.7872584493541366,0.9051669935941388,-0.1047685201482088,-1.0145014861455617,-136.42431281211915,-176.0744440526934,-64.08727012922057,-0.21478105232540323,-0.28351393456753415,-0.09646074903203485,-13.567975510132865,-17.909913744000896,-6.093540684272574,0.728
02020002822,02020002822,Census Tract 28.22; Anchorage Municipality; Alaska,2786,2010,835,Anchorage municipality,Alaska,405563,0.837832823636214,0.1330415280140457,02020,2786,2010,835,0.010074,0.006117034968,0.003246721792,0.7399311964821673,0.6334735461190868,0.7987254329435032,-0.35147700861143577,-0.5785978848310263,-0.25199468898185656,-9.864611365917968,-16.239023125720696,-7.07252426809378,-354.0779384751604,-582.8795091787758,-253.8594496803223,0.7179769006006983,0.6052033617982127,0.7809752391285412,-0.3928024692205918,-0.6523371532979367,-0.28045032658891944,-11.024458520750082,-18.308601527753034,-7.871164859898173,-395.7092074928242,-657.1644482323414,-354.0779384751604,-1.1598471548321143,-2.069578402032338,-0.7986405918043937,-41.631269017663826,-74.28493905356562,-28.666209325355123,0.8292101214586891,0.7780236197455159,0.883186839166382,-0.20596694869193,-0.2853080223028324,-0.13226324901294392,-1.3441219353071687,-1.8618947046204863,-0.8631381654306055,-66.87173807498351,-92.6315773443028,-42.942197285104754,0.8138250507714949,0.7587383922339019,0.8722838819454822,-0.22876532130832516,-0.31797732951902946,-0.14641577208748657,-1.4929020814306988,-2.0750916894739095,-0.9554962686371856,-74.27373539456214,-103.23839251113981,-47.5371277928948,-0.14878014612353008,-0.2131969848534232,-0.09235810320658,-7.40199731957861,-10.606815166836975,-4.59493050779005,0.7780236197455159,0.7295099278983789,0.883186839166382,-0.2853080223028324,-0.3707832638835596,-0.13226324901294392,-1.457274689479587,-1.893858649255296,-0.675564197526547,-174.52391490773496,-226.80941907249056,-80.90589191934694,0.7587383922339019,-0.31797732951902946,-1.6241405004888,0.7068614988086803,-0.4147042973557975,-2.1181951747349115,0.8722838819454822,-0.14641577208748657,-0.7478513821011045,-194.5078443699162,-253.67606883052832,-89.56303977258736,-0.16686581100921316,-0.22433652547961547,-0.07228718457455752,-19.983929462181216,-26.86664975803778,-8.65714785324042,0.0864
