geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06059089003,06059089003,Census Tract 890.03; Orange County; California,2948,1920,845,Santa Ana city,California,54840,0.3241504581787784,0.18663505996455085,06059,2948,1920,845,0.009319,0.009493868073,0.003212018401,0.9125588634141878,0.870494358168356,0.9340040980448518,-0.09581972198337506,-0.14877252289623374,-0.0706591139089188,-2.6323988800527367,-4.087140043284767,-1.9411762888607476,-89.29439891630722,-138.64111408700023,-65.84722825172143,0.9042467913826936,0.8585044621659097,0.9276489555234522,-0.1058927822910924,-0.16481631030444857,-0.07799399120297797,-2.909130142927194,-4.527901581003657,-2.1426830598525863,-98.681483817069,-153.59231957271564,-89.29439891630722,-0.27673126287445715,-0.4407615377188901,-0.2015067709918388,-9.387084900761776,-14.9512054857154,-6.835372150333743,0.9446929002234644,0.9265824561105888,0.9629661187283084,-0.05854505709046066,-0.07923476578391923,-0.03845813528787336,-0.361051777271338,-0.48864676933799767,-0.2371742173685696,-18.80478006621552,-25.45035256968738,-12.352823821279667,0.9393332955892664,0.919543926633092,0.9593390167007416,-0.06458485470024349,-0.08749562803540835,-0.04238437360662708,-0.3982996641083394,-0.5395921291330236,-0.2613876248435423,-20.744774172309345,-28.10375672567831,-13.613938793934494,-0.03724788683700142,-0.0509453597950259,-0.02421340747497266,-1.939994106093824,-2.6534041559909323,-1.2611149726548263,0.9265824561105888,0.9086350093379858,0.9629661187283084,-0.07923476578391923,-0.10055191548098172,-0.03845813528787336,-0.6356465291097081,-0.8066594939539844,-0.3085234110293739,-75.22444131475835,-95.46266200638868,-36.51164627566555,0.919543926633092,-0.08749562803540835,-0.7019177973549177,0.8999707871987938,-0.1111471774684514,-0.8916580604381673,0.9593390167007416,-0.04238437360662708,-0.3400209454144613,-83.0671949532447,-105.52166395717956,-40.23916513780608,-0.06627126824520957,-0.08499856648418291,-0.0314975343850874,-7.842753638486339,-10.059001950790876,-3.727518862140521,0.7437
06059074103,06059074103,Census Tract 741.03; Orange County; California,3447,2274,741,Santa Ana city,California,46371,0.4134290661664504,0.18562324821365,06059,3447,2274,741,0.009319,0.009493868073,0.003212018401,0.8798991360400473,0.8237110318670618,0.9089474387979684,-0.1364938991762875,-0.21401797634463307,-0.1001736264557206,-4.384537970222918,-6.8748123488022745,-3.217836631971145,-127.1986646423823,-199.44335215556353,-93.35180249408602,0.8687127194937283,0.8078902571322406,0.9003111883934413,-0.15112853485417344,-0.23779187974080696,-0.11072706070047654,-4.8546404158069265,-7.638491771618887,-3.5568403049677024,-140.8366816306042,-221.59825273045797,-127.1986646423823,-0.4701024455840086,-0.7636794228166126,-0.33900367299655754,-13.63801698822189,-22.154900574894477,-9.834745372688063,0.9235256779900348,0.8988641842437831,0.948600412451958,-0.08280692549491879,-0.1125151246751507,-0.05418465654593524,-0.6048325357868872,-0.8218250800269722,-0.3957717669572283,-26.597736841991523,-36.14006508473933,-17.40421138774091,0.9162075636411212,0.8893311077059245,0.943608056148454,-0.09145573523304834,-0.12444059511147836,-0.05976204154267412,-0.6680045651091473,-0.9089302645431904,-0.4365097111626839,-29.375750444553532,-39.97054813294592,-19.195677711639572,-0.06317202932226007,-0.08710518451621807,-0.04073794420545557,-2.7780136025620084,-3.8304830482066,-1.7914663238986617,0.8988641842437831,0.8746133190926061,0.948600412451958,-0.1125151246751507,-0.14336241876293412,-0.05418465654593524,-0.7915389786633235,-1.008548342757854,-0.3811866877934924,-106.82037498830276,-136.10638903614762,-51.4421980827925,0.8893311077059245,-0.12444059511147836,-0.8754341413492623,0.8629739683665885,-0.158783505246132,-1.1170350113726828,0.943608056148454,-0.05976204154267412,-0.4204233471908565,-118.14225929139845,-150.74696509752803,-56.73729381792935,-0.08389516268593888,-0.10848666861482892,-0.03923665939736404,-11.321884303095668,-14.64057606138042,-5.295095735136847,0.6806
06059063910,06059063910,Census Tract 639.10; Orange County; California,3084,2091,979,Santa Ana city,California,128808,0.3753440473078303,0.2332711343801084,06059,3084,2091,979,0.009319,0.009493868073,0.003212018401,0.8936858784816621,0.8433525152046103,0.9195529833660648,-0.11896139804621446,-0.18574378088785876,-0.08748491722516671,-3.418926311723002,-5.338238370985759,-2.5142986741281774,-110.86012683926724,-173.09462940939554,-81.52719436213286,0.8836970090021772,0.8291060017820874,0.9118731612717283,-0.1316095786373045,-0.206118394813922,-0.0966437465988878,-3.7824324416820887,-5.923800618799577,-2.777521561927729,-122.64696633210404,-192.08173212709391,-110.86012683926724,-0.3635061299590867,-0.5855622478138178,-0.2632228877995515,-11.786839492836794,-18.987102717698377,-8.53511309337067,0.9324966883026228,0.9105855332563187,0.9547022250741212,-0.07238986748601783,-0.09819447320223572,-0.04744701932831687,-0.4861942731854865,-0.6595065329911547,-0.3186698619334321,-23.25175864110409,-31.54024548020826,-15.240069915515646,0.9260022201418592,0.902096132471959,0.9502868689440316,-0.07991101775847236,-0.10852930636090972,-0.05231381457602392,-0.5367088039786414,-0.7289186879042066,-0.3513568671784486,-25.667565948285095,-34.85981290790084,-16.80329350446909,-0.05051453079315488,-0.06941215491305186,-0.0326870052450165,-2.415807307181008,-3.3195674276925806,-1.5632235889534434,0.9105855332563187,0.8889678627846709,0.9547022250741212,-0.09819447320223572,-0.12490005754260178,-0.04744701932831687,-0.912668221224085,-1.1608831905785588,-0.44099617137895886,-93.224537407976,-118.57846686195695,-45.04557419601214,0.902096132471959,-0.10852930636090972,-1.0087252953951384,0.8785665559133216,-0.13821769479995882,-1.2846639280295025,0.9502868689440316,-0.05231381457602392,-0.4862305844465723,-103.03629166446764,-131.22205597849873,-49.666045398015555,-0.09605707417105348,-0.12378073745094365,-0.04523441306761344,-9.811754256491673,-12.643589116541742,-4.620471202003416,0.5271
06059074902,06059074902,Census Tract 749.02; Orange County; California,3879,2378,787,Santa Ana city,California,35412,0.4371204799779435,0.17597140982837783,06059,3879,2378,787,0.009319,0.009493868073,0.003212018401,0.8714303787844516,0.8117241948748131,0.9024118862820996,-0.14753860359434415,-0.23194553804599047,-0.10814143209035014,-5.333284605708394,-8.38446031944722,-3.909139851916245,-137.49122468956932,-216.1500469050585,-100.7770005649973,0.859519957744055,0.794967437884106,0.8931929525897806,-0.16344011676547562,-0.2579131576277023,-0.11957891864298328,-5.908098880325236,-9.323148245102391,-4.322586702252935,-152.30984481374674,-240.34927159325576,-137.49122468956932,-0.5748142746168421,-0.938687925655172,-0.41344685033668993,-14.81862012417742,-24.199224688197265,-10.658593718398812,0.9179887083359431,0.8916489718070892,0.9448243706755882,-0.08933801790734484,-0.1215175832854017,-0.05839776262858137,-0.6823798399620223,-0.928173144840354,-0.4460526083974753,-28.69553574272592,-39.031671355776034,-18.75746881402335,0.9101669747222796,0.8814817078332474,0.9394770936167036,-0.09869949995178784,-0.13445349020126582,-0.06442190745737218,-0.7538845226148168,-1.0269799271910205,-0.4920661094854634,-31.70246100146412,-43.1867084605139,-20.69243521805986,-0.07150468265279442,-0.09880678235066642,-0.04601350108798813,-3.006925258738201,-4.155037104737865,-1.9349664040365069,0.8916489718070892,0.8658010191433745,0.9448243706755882,-0.1215175832854017,-0.15499979543729608,-0.05839776262858137,-0.9079397886537168,-1.1581079684590332,-0.4363290548192934,-115.36719042613936,-147.1547609223676,-55.44206541541212,0.8814817078332474,-0.13445349020126582,-1.0045926702671448,0.8534142729601959,-0.17176385687967163,-1.2833635733801765,0.9394770936167036,-0.06442190745737218,-0.4813395021536981,-127.64836979252158,-163.07033969252558,-61.16130904113064,-0.09665288161342812,-0.12525560492114307,-0.04501044733440468,-12.281179366382226,-15.915578770157952,-5.71924362571851,0.8242
06059075100,06059075100,Census Tract 751; Orange County; California,6088,3632,1095,Santa Ana city,California,61128,0.4005796355206618,0.2031369304463759,06059,6088,3632,1095,0.009319,0.009493868073,0.003212018401,0.8845266796121755,0.8302861629510726,0.912511879627821,-0.1305481485741666,-0.20440402914305625,-0.09587614399920152,-7.406528060673465,-11.596672906492252,-5.439444056733067,-121.65781965626586,-190.48411475841417,-89.3469785928559,0.8737396224094565,0.8149868105307807,0.9041955800982028,-0.14450572499203285,-0.22701372228186711,-0.10595541718019912,-8.198398206110191,-12.879412864927453,-6.011282267091453,-134.6648851200754,-211.5540877944719,-121.65781965626586,-0.7918701454367261,-1.2827399584352008,-0.5718382103583863,-13.00706546380956,-21.06997303605783,-9.392874677371656,0.926542701105276,0.9028018646640498,0.950654719491097,-0.07928107232089424,-0.10766275429893972,-0.05190662760851637,-0.9248970197452698,-1.255999164411068,-0.6055453562210703,-25.46522631457241,-34.58147479105364,-16.672504301240924,0.919500528407142,0.8936175556125632,0.945856144436714,-0.08754695522829957,-0.11904694991641368,-0.05724322443930439,-1.0213272299179914,-1.3888077691708685,-0.6678023661212389,-28.120243114482143,-38.23809937144462,-18.386629023161863,-0.09643021017272158,-0.1328086047598005,-0.06225700990016858,-2.6550167999097347,-3.6566245803909823,-1.7141247219209412,0.9028018646640498,0.8794302734013606,0.950654719491097,-0.10766275429893972,-0.1370998136467528,-0.05190662760851637,-1.1192389043304924,-1.425260260236696,-0.5396101687194054,-102.21359856899474,-130.1607543595156,-49.27946746295939,0.8936175556125632,-0.11904694991641368,-1.2375865605144194,0.8682035410272437,-0.15180364136365643,-1.5781180997977782,0.945856144436714,-0.05724322443930439,-0.5950882848853744,-113.02160369994698,-144.120374410756,-54.345962089988525,-0.11834765618392697,-0.15285783956108223,-0.05547811616596898,-10.808005130952234,-13.959620051240387,-5.0664946270291304,0.8783
06059074501,06059074501,Census Tract 745.01; Orange County; California,3307,2345,657,Santa Ana city,California,35312,0.3561828836944675,0.21488665592180103,06059,3307,2345,657,0.009319,0.009493868073,0.003212018401,0.900703672565669,0.8534108507817132,0.9249354977300832,-0.11024305824298888,-0.17176855565407104,-0.08115647248282215,-3.397463182647529,-5.293551839653932,-2.5010747314919564,-102.73550597664132,-160.07111701402877,-75.62971670674196,0.8913332896316286,0.8399897304310365,0.9177461940177928,-0.12191478948719768,-0.1904907450319125,-0.0896258753437146,-3.7571618141255616,-5.87053101751356,-2.7620842214089483,-113.6123923231195,-177.5183252952392,-102.73550597664132,-0.3596986314780328,-0.576979177859628,-0.2610094899169919,-10.876886346478162,-17.4472082812104,-7.892636526065676,0.937043040527797,0.91654039662007,0.9577869669033772,-0.06718683854344835,-0.0910593834027441,-0.0440735096167593,-0.5060635732019118,-0.6858759533469543,-0.33196974651192274,-21.58053617065722,-29.248441507332807,-14.156492388568134,0.930969586552154,0.9085875308909384,0.9536649369638632,-0.07414894583559949,-0.10060942507038904,-0.04858631290739435,-0.5585034404387466,-0.7578086162810821,-0.36596100741846554,-23.81677784386979,-32.31593246401203,-15.606013109529448,-0.0524398672368348,-0.07193266293412781,-0.03399126090654281,-2.2362416732125716,-3.067490956679225,-1.449520720961314,0.91654039662007,0.8962786982186836,0.9577869669033772,-0.0910593834027441,-0.11572438571557954,-0.0440735096167593,-0.5679802927521865,-0.7218275373839292,-0.2749072523808555,-86.45057728343784,-109.86720508126776,-41.84280858156096,0.9085875308909384,-0.10060942507038904,-0.6275484037967545,0.8865176410727716,-0.12800913785528711,-0.7984533265773238,0.9536649369638632,-0.04858631290739435,-0.3030557334968685,-95.51726085186522,-121.5301866936566,-46.127204489629904,-0.05956811104456794,-0.07662578919339458,-0.02814848111601298,-9.066683568427388,-11.662981612388824,-4.284395908068947,0.9523
06059075301,06059075301,Census Tract 753.01; Orange County; California,3633,2638,1099,Santa Ana city,California,64104,0.4462061305383343,0.24250886937707627,06059,3633,2638,1099,0.009319,0.009493868073,0.003212018401,0.8682042789164441,0.8071736606666643,0.8999179885659611,-0.1518026624425792,-0.23889077249383456,-0.11121236902211702,-5.139419858061602,-8.087868554524869,-3.765197847109855,-141.46490113023955,-222.62231088700435,-103.63880669171084,0.85602039909929994,0.7900665590847171,0.8904780657096099,-0.1681964600986082,-0.2657161456858626,-0.12299228752267312,-5.694447074756891,-8.996066431061928,-4.164017907930631,-156.74228116589296,-247.62087616465533,-141.46490113023955,-0.5550272166952883,-0.9081978765370592,-0.3988200608207766,-15.277380035653406,-24.998565277650957,-10.977706050668225,0.915874099525086,0.8888973297811985,0.943380250513262,-0.09185312754071363,-0.12498931709711553,-0.06001795082728629,-0.7782995227727539,-1.059072548240219,-0.5085503753366547,-29.503393585017207,-40.1467986444359,-19.27787624475567,0.907860990143467,0.8784898777068738,0.937897672577407,-0.1014902180585736,-0.13831704311756512,-0.06621439549149491,-0.8599575256278408,-1.1720024296616671,-0.5610547380531414,-32.598844792564094,-44.42768876655296,-21.26818567297731,-0.08165800285508684,-0.11292988142144812,-0.05250436271648673,-3.0954512075468856,-4.2808901221170625,-1.9903094282216351,0.8888973297811985,0.8624451081982089,0.943380250513262,-0.12498931709711553,-0.15949408315291644,-0.06001795082728629,-1.3041086636727617,-1.6641231464817905,-0.6262129553754968,-118.6632087054378,-151.42157838778803,-56.98025071660572,0.8784898777068738,-0.13831704311756512,-1.4431669718065716,0.8497762901066128,-0.17678030281892207,-1.8444834312817515,0.937897672577407,-0.06621439549149491,-0.6908651781273387,-131.31637596056157,-167.8328872867836,-62.86307353296985,-0.13905830813381015,-0.18036028479996125,-0.0646522227518419,-12.653167255123762,-16.411308898995564,-5.88282281636414,0.8295
06059089001,06059089001,Census Tract 890.01; Orange County; California,4493,2927,1131,Santa Ana city,California,54891,0.33634904903752816,0.17903099065748784,06059,4493,2927,1131,0.009319,0.009493868073,0.003212018401,0.9080258824858168,0.8639486642886944,0.9305401572131125,-0.1012901936918299,-0.15747618039703695,-0.0746446483243816,-4.241047454358633,-6.593569719364103,-3.12539135546296,-94.39233150141628,-146.75205251199873,-69.5613477734912,0.8993071590232473,0.8514060487797354,0.9238652494000203,-0.11196712932444224,-0.17452771381320892,-0.08240893425683368,-4.688093600037926,-7.307521976258645,-3.4504840805190726,-104.34216781744772,-162.64237650252937,-94.39233150141628,-0.4470461456792929,-0.713952256894542,-0.32509272505611264,-9.949836316031448,-15.890323990530648,-7.235538060452096,0.9417723445846252,0.9227453313886822,0.960990500072984,-0.06182773974007111,-0.08372263286886933,-0.04059301306730237,-0.5812783090572158,-0.7871248515380139,-0.3816383729131588,-19.85918377373474,-26.89186373549757,-13.038550492420867,0.9361394049973212,0.9153560202696412,0.95717424388946,-0.0682169713845786,-0.0924711017964626,-0.04474186009907484,-0.6413471678268846,-0.8693742633141843,-0.42064408131046493,-21.911416734775695,-29.7018880530982,-14.371167793319607,-0.06006885876966883,-0.0822494117761704,-0.03900570839730616,-2.052232961040958,-2.8100243176006288,-1.3326173008987414,0.9227453313886822,0.9039095207597906,0.960990500072984,-0.08372263286886933,-0.1063054177805756,-0.04059301306730237,-0.8989771948660037,-1.1414613110067984,-0.43587010785432967,-79.48516311812588,-100.92496118539331,-38.53847107465337,0.9153560202696412,-0.0924711017964626,-0.99291444679426355,0.8948236561282916,-0.11753862691424996,-1.262078621885571,0.95717424388946,-0.04474186009907484,-0.4804186216641215,-87.7908441020569,-111.58962174054564,-42.47733171212392,-0.09393725192825986,-0.1206173108787727,-0.04454851380979185,-8.305680983931023,-10.664660555152317,-3.938860637470544,0.8586
06059075201,06059075201,Census Tract 752.01; Orange County; California,3443,2205,924,Santa Ana city,California,52714,0.38749180725005816,0.2261787778060145,06059,3443,2205,924,0.009319,0.009493868073,0.003212018401,0.8892650981274828,0.8370372407163722,0.9161568218469792,-0.12452406161637364,-0.19468997477837105,-0.09151618604333717,-3.9953939910888807,-6.2466895574860395,-2.9363258398314485,-116.0439730202986,-181.43158749596395,-85.28393377378589,0.8788896946323341,0.8222791130013073,0.9081692685207388,-0.13779920973852122,-0.2161320702285796,-0.10111631681706064,-4.42133132680994,-6.934665987150239,-3.2443490789478213,-128.41508355532793,-201.41347624601332,-116.0439730202986,-0.4259373357210596,-0.6879764296641993,-0.30802323911637286,-12.371110535029326,-19.98188875004935,-8.946361868032904,0.9296258319206798,0.906830334944746,0.9527517139140164,-0.07570160559536263,-0.10274211334243778,-0.04959139447976664,-0.5361566650973962,-0.7276710767428508,-0.35123107987857394,-24.31549501575493,-33.00095586135378,-15.928847160026027,0.9228667551056892,0.8980047699147359,0.9481514478705838,-0.08358004497136462,-0.11357983109037204,-0.05468382951464223,-0.5919557165017697,-0.804429218915667,-0.3872982539371819,-26.84606424044307,-36.48205074447469,-17.564546663817776,-0.05579905140437347,-0.07675814217281618,-0.03606717405860799,-2.530569224688139,-3.481094883120915,-1.6356995037917457,0.906830334944746,0.8843638707617505,0.9527517139140164,-0.10274211334243778,-0.13075627924357183,-0.04959139447976664,-0.9012881443236292,-1.147037767125853,-0.43503228083423257,-97.54200696143174,-124.13828648548191,-47.081415674700494,0.8980047699147359,-0.11357983109037204,-0.9963602252840692,0.8735627183529917,-0.14473749736640792,-1.269685683616684,0.9481514478705838,-0.05468382951464223,-0.4797048223399157,-107.8311932125616,-137.41187052128615,-51.91610631384368,-0.09507208096043984,-0.12264791649083118,-0.04467254150568312,-10.289186251129854,-13.27358403580424,-4.8346906391431945,0.8806
06059074803,06059074803,Census Tract 748.03; Orange County; California,6303,3997,1754,Santa Ana city,California,71692,0.39088170590270016,0.2268252704136944,06059,6303,3997,1754,0.009319,0.009493868073,0.003212018401,0.8880353625920955,0.8352833838354944,0.9152113449084058,-0.12608128248529404,-0.19719848299645557,-0.0926437981383194,-7.405719124741308,-11.582976855166136,-5.441679638225843,-117.4951471480455,-183.7692663043969,-86.33475548509985,0.8775528606070596,0.8203840843350027,0.9071383646025994,-0.13953249415452404,-0.2189412484892277,-0.10236766409728631,-8.195811782002936,-12.860095956912025,-6.012836741637618,-130.03033130260093,-204.03134946711128,-117.4951471480455,-0.7900926572616278,-1.2771191017458854,-0.5711571034117746,-12.535184154555417,-20.262083162714347,-9.061670687161266,0.9288262823020584,0.9057851928484056,0.9522081246671424,-0.07662758801521018,-0.10401451458410226,-0.05019057713833726,-0.9837785032482216,-1.3353838496564316,-0.6443685901286215,-24.612922272910215,-33.409653481521936,-16.121305732514923,0.9219936827397146,0.8968663680625364,0.9475564038101744,-0.08460612986901249,-0.11499330960559816,-0.05534614718337299,-1.0862105145687255,-1.4763344239009504,-0.7105580541802612,-27.175644597666388,-36.93606264450714,-17.77728431774484,-0.10243201132050406,-0.14095057424451873,-0.06618946405163972,-2.562722324756169,-3.5264091629852077,-1.6559785852299156,0.9057851928484056,0.8830833623177188,0.9522081246671424,-0.10401451458410226,-0.13239592395379832,-0.05019057713833726,-1.732075138809107,-2.2046893097272093,-0.8357857671248681,-98.75000791386012,-125.6949435420302,-47.650271785910384,0.8968663680625364,-0.11499330960559816,-1.91489671892078,0.8721714632364342,-0.14656353956964208,-2.440611910361614,0.9475564038101744,-0.05534614718337299,-0.9216375805674526,-109.17313106731928,-139.1454908986097,-52.54490197077837,-0.1828215801116733,-0.23592260063440484,-0.08585181344258452,-10.423123153459136,-13.450547356579523,-4.894630184867989,0.7284
06059099248,06059099248,Census Tract 992.48; Orange County; California,3316,2234,1080,Santa Ana city,California,35918,0.35204696449883593,0.19394460928685925,06059,3316,2234,1080,0.009319,0.009493868073,0.003212018401,0.9022256733429074,0.8555976256542983,0.926101436317668,-0.10837014457238982,-0.16877369690603494,-0.07979532347575762,-3.3488329670276538,-5.215411702145698,-2.46581944616446,-100.99013772701008,-157.28020814673394,-74.36126194705851,0.8929902130110224,0.8423576566785642,0.919018837821321,-0.1198331016732618,-0.18714419234108137,-0.0881169774176312,-3.703059020619208,-5.783093151462396,-2.7229735652320657,-111.67246744931266,-174.3996728426537,-100.99013772701008,-0.354226053591554,-0.5676814493166988,-0.25715411906760544,-10.682329722302594,-17.11946469591975,-7.754949308432009,0.9380272712577362,0.917830849604025,0.958454112316157,-0.06606708636431094,-0.08952537434476611,-0.04334676762296436,-0.4740742293272596,-0.6424026725455259,-0.311041194421212,-21.220869710262296,-28.755714975180208,-13.923061522883255,0.932045279595864,0.9099948111384396,0.9543956640463274,-0.0729092479644351,-0.09890736492108176,-0.0477834693426048,-0.5231711801088467,-0.7097245448541721,-0.34287740915747544,-23.418584606483737,-31.76922761209365,-15.3481382792066,-0.04909695078158704,-0.06732187230864628,-0.03183621473626347,-2.1977148962214432,-3.0135126369134415,-1.4250767563233424,0.917830849604025,0.8978646077625829,0.958454112316157,-0.08952537434476611,-0.11375366770712957,-0.04334676762296436,-0.91793746067236,-1.1663592991538778,-0.4444507726596843,-84.99420932151482,-107.99623140313682,-41.15284932034114,0.9099948111384396,-0.09890736492108176,-1.0141345519295235,0.8882432954050491,-0.12581767312297987,-1.2900561010719214,0.9543956640463274,-0.0477834693426048,-0.4899419503296444,-93.9013474008818,-119.44963898814086,-45.364995400893,-0.09619709125716348,-0.12369680191804357,-0.04549117766996008,-8.907138079366987,-11.453407585004031,-4.212146080551859,0.9309
06059099226,06059099226,Census Tract 992.26; Orange County; California,2592,1650,863,Santa Ana city,California,55020,0.4704542682899189,0.24584895928864856,06059,2592,1650,863,0.009319,0.009493868073,0.003212018401,0.8596526891741612,0.7951535215561414,0.8932958676573187,-0.1632604801837655,-0.2576187778719352,-0.11944993389761716,-3.943532083245867,-6.222742421442358,-2.88529499690699,-152.14244148325102,-240.0749390988564,-111.31539339918942,0.8467502405386418,0.7771343138117701,0.8832728014876197,-0.18098578792711265,-0.2867788517728613,-0.13215305431774516,-4.37168419753964,-6.927099574187994,-3.1921369397808776,-168.66065576927622,-267.2492119671294,-152.14244148325102,-0.428152114293773,-0.7043571527456365,-0.3068419428738878,-16.51821428602519,-27.174272868273015,-11.838037919517276,0.910254366250284,0.8815951421026524,0.9395369235347087,-0.09859401621924162,-0.13430752081385738,-0.06435412483611412,-0.5225315606357493,-0.7118070766072208,-0.341065944703852,-31.668579432469656,-43.139822824680046,-20.670663315384967,0.9017352515502598,0.870554785565746,0.9336954397161126,-0.10897294774802674,-0.148692783705889,-0.07101304929158392,-0.5775381370734912,-0.788046529642727,-0.3763571147088845,-35.00231133778735,-47.76039573592285,-22.809522103568757,-0.05500657643774187,-0.07623945303550628,-0.03529117000503251,-3.3337319053176895,-4.620572911242805,-2.1388587881837884,0.8815951421026524,0.8535522682988064,0.9395369235347087,-0.13430752081385738,-0.17157441569814458,-0.06435412483611412,-1.100409473735334,-1.4057449005146312,-0.5272667399002409,-127.50978838184636,-162.89048673402448,-61.096957114744015,0.870554785565746,-0.148692783705889,-1.21827092685905,0.8401428445738155,-0.19027378077269255,-1.5589526907871265,0.9336954397161126,-0.07101304929158392,-0.5818246939990469,-141.16696719108342,-180.64341724068672,-67.41885214357438,-0.11786145312371588,-0.15320779027249531,-0.05455795409880604,-13.657178809237063,-17.75293050666226,-6.3218950288303635,0.3718
06059075701,06059075701,Census Tract 757.01; Orange County; California,4989,3421,1299,Santa Ana city,California,70085,0.4418575623440442,0.19263389700690753,06059,4989,3421,1299,0.009319,0.009493868073,0.003212018401,0.8697468598454151,0.8093484426186455,0.9011107551654066,-0.1497598280236798,-0.23556177703203057,-0.10974149877552113,-6.962707456552479,-10.951853798605685,-5.102155644147427,-139.56118373526718,-219.5200200161492,-102.26810270890812,0.8576935742059004,0.7924084332668152,0.8917764319553038,-0.1659175608559906,-0.2619754636852606,-0.12135728660983548,-7.7139207048390945,-12.179891887607804,-5.6422025554921955,-154.61857496169762,-244.13493460829432,-139.56118373526718,-0.7512132482866152,-1.2280380890021192,-0.5400469113447688,-15.05739122643045,-24.6149145921451,-10.824752682797527,0.91688558376722,0.8902132577830035,0.9440711587592616,-0.0906486236715454,-0.12332633923068112,-0.05924218817810559,-0.99607562667074,-1.3551486570751896,-0.6509718220175866,-29.1165047258328,-39.6126470936916,-19.028699854357985,0.9089639491139098,0.8799205563853616,0.9386532824762314,-0.1001536430293362,-0.13646623293802168,-0.06535609971120733,-1.100519772978291,-1.499533947538619,-0.7181534075186515,-32.16953443374133,-43.8332051312078,-20.992499488998877,-0.10444414630755083,-0.14438529046342907,-0.0671815855010649,-3.0530297079085305,-4.220558037516197,-1.9637996346408917,0.8902132577830035,0.8640496860182045,0.9440711587592616,-0.12332633923068112,-0.1573408522469287,-0.05924218817810559,-1.5209263489621878,-1.9404115085497189,-0.7306063370754883,-117.08439945821308,-149.37732937257263,-56.243751891877466,0.8799205563853616,-0.13646623293802168,-1.6829745431007914,0.851515560050206,-0.174376660763591,-2.1505062069774508,0.9386532824762314,-0.06535609971120733,-0.8060063627628223,-129.55924119328648,-165.5509012299808,-62.04821884240357,-0.1620481941386036,-0.2100946984277321,-0.07540002568733406,-12.47484173507341,-16.173571857408167,-5.804466950526101,0.4415
