geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06097153103,06097153103,Census Tract 1531.03; Sonoma County; California,2950,1962,631,Santa Rosa city,California,65128,0.6081391437870458,0.20783064872927265,06097,2950,1962,631,0.011422,0.009493868073,0.003212018401,0.8126680678490585,0.7302172789947499,0.8566077588470375,-0.23051469543618844,-0.3694554056248097,-0.16739544986840085,-7.767169611252825,-12.4487629469874,-5.640372943770778,-263.2938851272144,-421.9919643046576,-191.1990828396874,0.7959843240189352,0.7076154650230428,0.8434516732774009,-0.2563061480293821,-0.4131969260556451,-0.18560438218623615,-8.636210027235228,-13.922629103752357,-6.253921097327008,-292.75288227916025,-471.9535289407578,-263.2938851272144,-0.8690404159824023,-1.4738661567649558,-0.6135481535562297,-29.45899715194584,-49.9615646361002,-20.798242493431516,0.8789921633391728,0.8412550083938534,0.9180088756103376,-0.13766657054271642,-0.1887002038885056,-0.08931408678935784,-0.8675719883756802,-1.189184930292495,-0.5628555978428915,-44.21875577857697,-60.61085271623318,-28.687849023592843,0.8677277839749502,0.8268380024162993,0.9101889697292244,-0.15243515128572657,-0.2094267523718829,-0.0986729495277162,-0.9606432903641642,-1.3198032264336708,-0.6218349646045066,-48.962451088897254,-67.26825822801584,-31.693932956396868,-0.093071301988484,-0.1306182961411757,-0.05897936676161508,-4.743695310320286,-6.657405511782655,-3.0060839328040307,0.8412550083938534,0.8047681229345102,0.9180088756103376,-0.1887002038885056,-0.24259394911616955,-0.08931408678935784,-1.1304332447124401,-1.4532907723249195,-0.5350477150913789,-179.14948410656737,-230.31549482169885,-84.79361570386354,0.8268380024162993,-0.2094267523718829,-1.254598343482538,0.7874769346764937,-0.26987846369216345,-1.6167422244535488,0.9101889697292244,-0.0986729495277162,-0.5911132060348427,-198.8269957975496,-256.219053003732,-93.67879651899251,-0.12416509877009796,-0.16345145212862922,-0.0560654909434638,-19.677511690982247,-25.903558182033155,-8.885180815128969,0.7785
06097152401,06097152401,Census Tract 1524.01; Sonoma County; California,2811,2447,1235,Santa Rosa city,California,0,NA,NA,06097,2811,2447,1235,0.011422,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0327
06097151602,06097151602,Census Tract 1516.02; Sonoma County; California,1347,964,757,Santa Rosa city,California,0,NA,NA,06097,1347,964,757,0.011422,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0491
06097153002,06097153002,Census Tract 1530.02; Sonoma County; California,5169,3505,1336,Santa Rosa city,California,85604,0.5542389253516639,0.2192525414872891,06097,5169,3505,1336,0.011422,0.009493868073,0.003212018401,0.8307474932418348,0.7549813976536105,0.8707872627905894,-0.20373520008792223,-0.32453594632646215,-0.14838611303905147,-12.028591000984555,-19.160705473545256,-8.760763300609545,-232.70634554042476,-370.6849578940851,-169.4866183132046,0.815484936862106,0.7340571548202329,0.8588222247892485,-0.2262642199718454,-0.3622917417716543,-0.16438533043948172,-13.358711499159703,-21.389819642972352,-9.70536218368208,-258.4389920518418,-413.80962745158354,-232.70634554042476,-1.3301204981751464,-2.2291141694270955,-0.9445988830725351,-25.73264651141703,-43.124669557498464,-18.274306114771427,0.8911005736361425,0.8568225074337311,0.926377184581409,-0.12220778393115898,-0.16710286123913778,-0.07947390829995236,-1.3758304458167634,-1.8812648153853104,-0.894727153785212,-39.25336507323148,-53.67374651598603,-25.527165585883367,0.8808853667689914,0.843684271634689,0.9193198456510436,-0.13522149160895972,-0.1852775186414699,-0.08776070127347294,-1.5223403870015533,-2.085877371083917,-0.9880209007495826,-43.433391925864576,-59.51147991680219,-28.18889873750592,-0.14650994118478988,-0.2046125556986067,-0.09329374696437064,-4.180026852633093,-5.837733400816169,-2.6617331516225575,0.8568225074337311,0.823524682060613,0.926377184581409,-0.16710286123913778,-0.21429268822618977,-0.07947390829995236,-2.119500565684866,-2.7180472587333617,-1.0080317736623177,-158.64525192251992,-203.44665110279655,-75.45148006454474,0.843684271634689,-0.1852775186414699,-2.350024426016884,0.8076892117017931,-0.23809998389480777,-3.0200144199350545,0.9193198456510436,-0.08776070127347294,-1.113139862565445,-175.9000318874913,-226.0489835280729,-83.3188519884315,-0.23052386033201788,-0.30196716120169276,-0.10510808890312728,-17.254779964971398,-22.602332425276405,-7.867371923886774,0.8731
06097151800,06097151800,Census Tract 1518; Sonoma County; California,3124,2301,713,Santa Rosa city,California,39191,0.6091915284102404,0.21564253738984304,06097,3124,2301,713,0.011422,0.009493868073,0.003212018401,0.8123190170591319,0.7297419402080891,0.8563332189334839,-0.23104344352337877,-0.3703474405141708,-0.16776971614559716,-8.244167934050676,-13.21485884638713,-5.986414039974093,-263.89782119240317,-423.0108465552859,-191.62656978150108,0.79560825868478,0.7071087928994494,0.8431543222674546,-0.2568999744335233,-0.4142095389587379,-0.1860225033428612,-9.166789150928592,-14.779960629854465,-6.637715979661069,-293.4311507979703,-473.1101353986704,-263.89782119240317,-0.922621216877916,-1.565101783467334,-0.6513019396869755,-29.533329605567097,-50.09928884338457,-20.848333536714964,0.8787573953682684,0.8409538899249782,0.9178462416538352,-0.13797050843699754,-0.18912583909827724,-0.08950710327923189,-1.0197199311703071,-1.3978015288382213,-0.6615339627948839,-44.31638118949619,-60.74756752882318,-28.74984627531003,0.8674728520462837,0.8265124543864488,0.9100115978556564,-0.1527738276086655,-0.20990312328969984,-0.098887093699016,-1.129129106927012,-1.5513634098923752,-0.730860105704679,-49.07123454702356,-67.42126944338875,-31.762716458265057,-0.1094091757567046,-0.15356188105415391,-0.06932614290979511,-4.754853357527362,-6.673701914565576,-3.0128701829550244,0.8409538899249782,0.8044061909787811,0.9178462416538352,-0.18912583909827724,-0.2431530378740936,-0.08950710327923189,-1.2802170008688565,-1.6459340214087073,-0.6058850332822716,-179.55357655944692,-230.84628631258167,-84.97686301294131,0.8265124543864488,-0.20990312328969984,-1.4208610957242445,0.7870873723740512,-0.2705069794014752,-1.8310963511627572,0.9100115978556564,-0.098887093699016,-0.6693793884727042,-199.2792560623064,-256.8157575263334,-93.88210217008474,-0.14064409485538798,-0.1851623297540499,-0.06349435519043256,-19.725679502859464,-25.96947121375174,-8.905239157143416,0.0716
06097152501,06097152501,Census Tract 1525.01; Sonoma County; California,2719,1887,585,Santa Rosa city,California,0,NA,NA,06097,2719,1887,585,0.011422,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4828
06097151505,06097151505,Census Tract 1515.05; Sonoma County; California,689,569,321,Santa Rosa city,California,303042,0.8330528485927703,0.10248827227349684,06097,689,569,321,0.011422,0.009493868073,0.003212018401,0.7413764198383744,0.6353498991686136,0.7998891782276417,-0.34884246819990233,-0.5739358758198417,-0.25017318300986996,-2.745305804855927,-4.516736450220206,-1.9688024083773883,-398.44786717792846,-655.5495573614232,-285.7478096338735,0.7195196279422857,0.6071755317985628,0.7822270017931725,-0.38981615117275464,-0.6469701884030483,-0.27840127956156713,-3.0677587742209953,-5.091498815946396,-2.1909506970398795,-445.2480078695204,-738.9693491939618,-398.44786717792846,-0.3224529693650684,-0.5747623657261904,-0.22214828866249128,-46.800140691591935,-83.41979183253852,-32.24213188134851,0.8302168005886711,0.7792897679075493,0.8838978583234611,-0.20450465383372504,-0.2832197228574859,-0.1313524414424494,-0.37376057267511015,-0.5176232610049437,-0.24006477513084137,-65.687271120406,-90.97069613443652,-42.19064589294224,0.814911918168862,0.7600967426242377,0.873056378806321,-0.22712648778905817,-0.3156220043089452,-0.14540140164515097,-0.4151051066776523,-0.5768429171068742,-0.2657411952631721,-72.95344581329566,-101.37836856008332,-46.70319776154167,-0.04134453400254218,-0.059219656101930473,-0.0256764201323307,-7.2661746928896624,-10.407672425646831,-4.512551868599421,0.7792897679075493,0.7310019660477429,0.8838978583234611,-0.2832197228574859,-0.3679853768473837,-0.1313524414424494,-0.8631210697182706,-1.121447083206902,-0.4003007227888642,-268.88506844805937,-349.36046205822487,-124.70427501210725,0.7600967426242377,-0.3156220043089452,-0.9618680480202332,0.7084519491592564,-0.41152833468343686,-1.2541456254092866,0.873056378806321,-0.14540140164515097,-0.4431153736763198,-299.64736698449633,-390.699571778594,-138.04217248483485,-0.09874697830196257,-0.13269854220238475,-0.04281465088745562,-30.762298536436933,-41.33910972036908,-13.337897472727608,0.0127
06097152903,06097152903,Census Tract 1529.03; Sonoma County; California,3470,2692,1139,Santa Rosa city,California,40226,0.6359566306171268,0.19253240928558313,06097,3470,2692,1139,0.011422,0.009493868073,0.003212018401,0.8034918906553846,0.717756194950496,0.8493803951868336,-0.2445676323930656,-0.3932307474810029,-0.1773287983413314,-9.693276695261776,-15.585441144116214,-7.0283098852517645,-279.34514971935954,-449.1481597728016,-202.54495346546872,0.7861033512794299,0.6943439320975038,0.8356269844140501,-0.27209736273537144,-0.4402084525735788,-0.19670620821467347,-10.784399387757045,-17.4473714801751,-7.796320736491161,-310.7896077163413,-502.80609452954184,-279.34514971935954,-1.0911226924952668,-1.8619303360588864,-0.7680108512393966,-31.44445799698175,-53.657934756740254,-22.132877557331312,0.8728076160919985,0.8333317234538312,0.9137196731935912,-0.14572785750599446,-0.2000023182309615,-0.09442756825498327,-1.2600728671096322,-1.7293707522701631,-0.816491909656689,-46.808055984756024,-64.24111264005063,-30.330308679668985,0.8610143308205154,0.8182757982618263,0.9055121319813976,-0.16142085468779171,-0.2220818483501413,-0.10434743465208872,-1.3957663459738037,-1.9202870073901828,-0.9022665494974688,-51.848675556233424,-71.33309834287454,-33.51658801996541,-0.1356934788641715,-0.19091625512001964,-0.08577463984077982,-5.040619571477396,-7.0919857028239095,-3.1862793402964273,0.8333317234538312,0.7952557561009166,0.9137196731935912,-0.2000023182309615,-0.2574571039924692,-0.09442756825498327,-2.1627282152563803,-2.784016445147943,-1.0210939951569291,-189.87956235789116,-244.4263779761144,-89.64828754670143,0.8182757982618263,-0.2220818483501413,-2.4014855616247828,0.7772442240737744,-0.28659688811670364,-3.099119959294139,0.9055121319813976,-0.10434743465208872,-1.1283626265325848,-210.84157696442344,-272.0913045912326,-99.06607783429187,-0.2387573463684025,-0.315103514146196,-0.10726863137565568,-20.962014606532268,-27.664926615118173,-9.41779028759049,0.7982
06097152000,06097152000,Census Tract 1520; Sonoma County; California,2015,1128,292,Santa Rosa city,California,59609,0.5397919060869842,0.2225647550544285,06097,2015,1128,292,0.011422,0.009493868073,0.003212018401,0.8356613532546646,0.7617605455156778,0.8746275598037946,-0.19665699042474905,-0.312748482297734,-0.14334380250301082,-4.526125531432439,-7.198009527081505,-3.29910491806162,-224.62161446314835,-357.2213164804717,-163.72729121893894,0.8207924437351597,0.7413107920481903,0.8629894246946155,-0.2183348027052064,-0.34896188039711307,-0.15876275118187944,-5.025047534745218,-8.031472834760088,-3.653977110158845,-249.38201164988672,-398.58425978958246,-224.62161446314835,-0.4989220033127788,-0.8334633076785822,-0.3548721920972251,-24.7603971867384,-41.362943309110776,-17.611523181003726,0.8943742734918184,0.8610438415585908,0.9286330993627404,-0.11810013954873427,-0.16138104906468195,-0.07685155815168994,-0.4278953185292762,-0.5847088382620029,-0.2784452421516296,-37.93398213912023,-51.83588991684423,-24.684861892874963,0.8844458086143213,0.8482576624165838,0.9217827468943844,-0.13065152241121444,-0.17888708149257446,-0.0848543253485059,-0.4733709461487307,-0.6481359379296187,-0.30744052219009343,-41.96550941034847,-57.458859745533566,-27.25536544238417,-0.0454756276194545,-0.06342709966761573,-0.02899528003846385,-4.031527271228237,-5.622969828689338,-2.570503549509207,0.8610438415585908,0.8286259232426683,0.9286330993627404,-0.16138104906468195,-0.20681718004511884,-0.07685155815168994,-0.44738207367630967,-0.5733405465928479,-0.2130486178546165,-153.21303893024304,-196.34950225782467,-72.96185542966319,0.8482576624165838,-0.17888708149257446,-0.4959124626831145,0.8131943780178432,-0.22971829003232225,-0.6368272207404292,0.9217827468943844,-0.0848543253485059,-0.23523396492238333,-169.83303516545018,-218.09151395220175,-80.55957702821347,-0.04853038900680484,-0.06348667414758125,-0.02218534706776681,-16.619996235207136,-21.74201169437714,-7.59772159855028,0.9108
06097153003,06097153003,Census Tract 1530.03; Sonoma County; California,3664,2457,719,Santa Rosa city,California,83907,0.5491769740851189,0.2235706252239853,06097,3664,2457,719,0.011422,0.009493868073,0.003212018401,0.8324659159668185,0.7573497840683718,0.8721309044916636,-0.201250382532009,-0.3203938537199375,-0.1466168608975817,-8.422370369044144,-13.40854942010096,-6.135946124870861,-229.8681869280607,-365.9538597189126,-167.4657785172178,0.8173406655590523,0.7365905732265702,0.8602800345559184,-0.2234800520001176,-0.3576062962896579,-0.1624121911840089,-9.352686660055738,-14.965897881831811,-6.796983982786539,-255.2589153945343,-408.4579116220473,-229.8681869280607,-0.9303162910115949,-1.5573484617308535,-0.6610378579156784,-25.390728466473657,-42.50405190313466,-18.04142625315716,0.8922462476684485,0.8582992193495259,0.9271669883547476,-0.12076683159287648,-0.1650948497400056,-0.07855436243960133,-0.9530832859987768,-1.3029168672912357,-0.6199454676087595,-38.79052853067874,-53.028769527522805,-25.23180576348227,0.8821312413741942,0.8452838847448875,0.9201820479623378,-0.1336181659796886,-0.18303450242850297,-0.08674147926968583,-1.0545051072496907,-1.444495336383393,-0.6845576140760771,-42.9184007834632,-58.79101898182308,-27.86152275441909,-0.10142182125091392,-0.14157846909215754,-0.06461214646731761,-4.127872252784449,-5.7622494543002665,-2.6297169909368177,0.8582992193495259,0.8253084725881633,0.9271669883547476,-0.1650948497400056,-0.21166816192254145,-0.07855436243960133,-1.126952491810664,-1.4448661656693005,-0.5362192378097848,-156.73887229633712,-200.954960454701,-74.57847535602014,0.8452838847448875,-0.18303450242850297,-1.2494101961627884,0.8096138592132436,-0.23515672146690705,-1.60520121397185,0.9201820479623378,-0.08674147926968583,-0.592105243502505,-173.77054188634054,-223.25468900860224,-82.35121606432615,-0.12245770435212444,-0.16033504830254983,-0.05588600569272028,-17.0316695900034,-22.299728553901232,-7.772740708306021,0.9141
06097153403,06097153403,Census Tract 1534.03; Sonoma County; California,2308,1857,967,Santa Rosa city,California,239614,0.8014492371924593,0.15024228226209924,06097,2308,1857,967,0.011422,0.009493868073,0.003212018401,0.7510030476009263,0.6478963511255543,0.8076262587228658,-0.33155251925340734,-0.5434567554868237,-0.23819649150752373,-8.740379555297862,-14.326593945181514,-6.279330192405544,-378.6992874912418,-620.73630611705,-272.06803259989357,0.7298033781745172,0.6203775701849678,0.7905538790913171,-0.37023207881187814,-0.6119215910753293,-0.2649359220770956,-9.76004917606884,-16.131462297809644,-6.984234419334264,-422.8790804189272,-698.936841326241,-378.6992874912418,-1.019669620770978,-1.8048683526281304,-0.7049042269287202,-44.17979292768536,-78.20053520919109,-30.541777596565,0.8369034517841609,0.787713126839972,0.8886133067405533,-0.19488096012525707,-0.26949769646679406,-0.12534889182339026,-1.1624100039742031,-1.6074778070656912,-0.7476708127306946,-62.5961229926873,-86.5631560078455,-40.262294708168795,0.8221345411042491,0.7691391024334115,0.8781811152565904,-0.2163459263697291,-0.3001549353506901,-0.1387172675739174,-1.290442478165145,-1.7903395968986384,-0.8274094064820341,-69.4907096480961,-96.4103175497382,-44.55624159838633,-0.12803247419094155,-0.1828617898329472,-0.07973859375133951,-6.894586655408808,-9.847161541892689,-4.293946890217529,0.787713126839972,0.7409439097882229,0.8886133067405533,-0.26949769646679406,-0.34962982594164344,-0.12534889182339026,-2.4741425822174468,-3.20980124029401,-1.150774329279771,-255.857557623314,-331.9339441875915,-119.00458420680154,0.7691391024334115,-0.3001549353506901,-2.7555935228758788,0.7190579064452912,-0.3907085799856704,-3.5869276348318095,0.8781811152565904,-0.1387172675739174,-1.2735036443466166,-284.96313576792954,-370.93357133731223,-131.69634377938124,-0.281450940658432,-0.3771263945377994,-0.1227293150668456,-29.105578144615514,-38.99962714972072,-12.69175957257969,0.6261
06097151702,06097151702,Census Tract 1517.02; Sonoma County; California,2327,1597,818,Santa Rosa city,California,0,NA,NA,06097,2327,1597,818,0.011422,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7539
06097153302,06097153302,Census Tract 1533.02; Sonoma County; California,3565,2342,1007,Santa Rosa city,California,140790,0.6920661643910043,0.20692938525458107,06097,3565,2342,1007,0.011422,0.009493868073,0.003212018401,0.7852970562435446,0.6932647421118387,0.8349873854769654,-0.27340347458257813,-0.4424503934150428,-0.19762288316340892,-11.132833645022073,-18.016327823136297,-8.047091157370609,-312.2814486682208,-505.3668393586619,-225.7248571492457,0.7665444903062228,0.6683270279488088,0.8200642996387499,-0.30455572069993647,-0.4962734681988591,-0.2194165755545197,-12.401335350140616,-20.20797274918067,-8.934517889131977,-347.86354418346747,-566.843555376737,-312.2814486682208,-1.2685017051185437,-2.191644926044372,-0.8874267317613675,-35.58209551524667,-61.47671601807495,-24.89275544912672,0.8604651035159298,0.8175763269086406,0.9051289777388024,-0.16216217940032596,-0.22312739139735907,-0.10481492096099382,-1.2198726315898178,-1.6784863100028156,-0.7884751792026624,-52.086790418011006,-71.66892869354464,-33.666745482607276,0.8476305250986025,0.8012741620542655,0.8961516649105836,-0.1797593059590118,-0.24801228762481425,-0.11588254439027146,-1.3522478448667063,-1.8656841138315683,-0.8717318976807005,-57.73901984913349,-79.66200315250079,-37.22168649362513,-0.1323752132768885,-0.18719780382875295,-0.08325671847803806,-5.652229431122481,-7.993074458956147,-3.5549410110178505,0.8175763269086406,0.7764094932008513,0.9051289777388024,-0.22312739139735907,-0.287980130017946,-0.10481492096099382,-2.133170411520956,-2.7531836795700166,-1.0020647249073968,-211.8342017399162,-273.40453620357664,-99.50990316855976,0.8012741620542655,-0.24801228762481425,-2.371078110767267,0.7570070438650672,-0.3209916712191717,-3.0687847471402137,0.8961516649105836,-0.11588254439027146,-1.107874803523637,-235.45959391929168,-304.74525790866073,-110.01735884048033,-0.23790769924631097,-0.315601067570197,-0.10581007861624014,-23.625392179375464,-31.34072170508411,-10.507455671920573,0.8747
06097151503,06097151503,Census Tract 1515.03; Sonoma County; California,1903,1540,825,Santa Rosa city,California,3455,0.8094506851972961,0.09143098270733956,06097,1903,1540,825,0.011422,0.009493868073,0.003212018401,0.7485540101810815,0.6446965902029648,0.8056603266918096,-0.3359089476497382,-0.5511172467736767,-0.2412178766530369,-7.301339056105255,-11.979120849610924,-5.2431276873102695,-383.675200005531,-629.4861192648935,-275.5190587130988,0.7271859101276062,0.6170081641150436,0.7884373252193805,-0.3751641582611529,-0.6207240976045596,-0.26833163272902233,-8.154592904798864,-13.49209995332315,-5.83247407888579,-428.5125015658888,-708.9910642839279,-383.675200005531,-0.8532538486936092,-1.512979103712226,-0.5893463915755204,-44.837301560357815,-79.50494501903447,-30.96933218999056,0.8352054413586599,0.7855719195539932,0.8874170697115583,-0.19731020714288283,-0.27295792416784437,-0.12686586063195188,-0.9759965847140144,-1.3501886476938532,-0.6275430373651376,-63.376401604806134,-87.67458751258788,-40.74954788085309,0.8202998773252347,0.7668396251288737,0.8768807901041666,-0.219066377604147,-0.3040536342027732,-0.1404058696293344,-1.083613663293599,-1.504003836643355,-0.6945188047610569,-70.36452359049345,-97.66258679502306,-45.09862368578292,-0.10761707857958468,-0.15381518894950186,-0.06697576739591926,-6.988121985687318,-9.987999282435188,-4.349075804929822,0.7855719195539932,0.7384140829356762,0.8874170697115583,-0.27295792416784437,-0.35425369465374984,-0.12686586063195188,-2.1379268802617983,-2.7746712191678093,-0.9936693886410682,-259.14265215294523,-336.32378414155266,-120.44477438073557,0.7668396251288737,-0.3040536342027732,-2.3814821994457964,0.7163577570554578,-0.3959505430784128,-3.1012593310208025,0.8768807901041666,-0.1404058696293344,-1.099720712421984,-288.66450902373293,-375.91022194191544,-133.29948029357385,-0.2435553191839981,-0.3265881118529932,-0.10605132378091586,-29.521856870787644,-39.586437800362816,-12.854705912838288,0.082
06097153301,06097153301,Census Tract 1533.01; Sonoma County; California,4672,2345,1032,Santa Rosa city,California,560460,0.8026622683354139,0.16550362875197455,06097,4672,2345,1032,0.011422,0.009493868073,0.003212018401,0.7506312553385637,0.6474102433621705,0.8073279123569926,-0.33221204537900756,-0.54461565947232915,-0.23865406446867604,-17.72802538939448,-29.06264349196703,-12.735436216215607,-379.4525982319024,-622.0600062492942,-272.5906724361218,0.7294059611656235,0.6198655825182655,0.790232641428335,-0.3709786500811634,-0.6132529829086504,-0.2654501314859802,-19.796750355812765,-32.725377066696325,-14.165370389363147,-423.73181412270475,-700.4575570782604,-379.4525982319024,-2.0687249664182836,-3.6627335747292946,-1.4299341731475383,-44.279215890802305,-78.39755082896608,-30.60646774716478,0.836645809105722,0.7873881417739131,0.888431851822254,-0.195248920291473,-0.2700216665024849,-0.1255787351037782,-1.470650627542487,-2.0338526466580937,-0.9458820325903164,-62.71431247515937,-86.73145614746669,-40.33612079276403,0.82185613975169,0.7687900554107417,0.8779838601404788,-0.2167579599784132,-0.3007452333208572,-0.13897310121395445,-1.6326606538525597,-2.265268178965936,-1.046770851314938,-69.62305560138847,-96.59992234396316,-44.63841583432571,-0.16201002631007255,-0.2314155323078424,-0.10088881872462165,-6.908743126229107,-9.868466196496476,-4.30229504156169,0.7873881417739131,0.7405598277089168,0.888431851822254,-0.2700216665024849,-0.35032979454707647,-0.1255787351037782,-2.6455836811422326,-3.432416366718215,-1.2303792380526677,-256.35500786261946,-332.5984851471139,-119.2227943849484,0.7687900554107417,-0.3007452333208572,-2.9466031069312395,0.7186479063058657,-0.3915020015022311,-3.835808139860114,0.8779838601404788,-0.13897310121395445,-1.3616128418568303,-285.52355687318214,-371.68683525776294,-131.93922886209594,-0.30101942578900687,-0.40339177314189856,-0.13123360380416282,-29.16854901056268,-39.08835011064909,-12.716434477147562,0.6494
06097151506,06097151506,Census Tract 1515.06; Sonoma County; California,4023,2762,1145,Santa Rosa city,California,45136,0.7449314611152116,0.16911091542888196,06097,4023,2762,1145,0.011422,0.009493868073,0.003212018401,0.7685313787166428,0.6709545055552002,0.8216497974465328,-0.30118304560300796,-0.49041401722538824,-0.2170635264655719,-13.83957358068841,-22.53487032380275,-9.97422228794271,-344.01127468775564,-560.1508904748384,-247.92995992897613,0.7485619789909297,0.64470699301409,0.8056667261925403,-0.33589472624299155,-0.5510922183810486,-0.24120801752090407,-15.434599812542189,-25.32307650571536,-11.083678697945912,-383.65895631474496,-629.4575318348336,-344.01127468775564,-1.5950262318537778,-2.78820618191261,-1.109456410003201,-39.647681626989254,-69.30664135999528,-27.57783768340047,0.8489959667853447,0.8030045452114115,0.8971089060138551,-0.1778618970198645,-0.24532296356644456,-0.11469186549860856,-1.5779186849103477,-2.176405933676959,-1.017499760262125,-57.12956860645719,-78.79818731632726,-36.83923824265478,0.8352109698406156,0.7855788886210326,0.8874209658183152,-0.1973022818304593,-0.27294663143933495,-0.126860913273412,-1.7503859021640735,-2.4214719225858894,-1.12545862150875,-63.37385597987233,-87.6709602674109,-40.74795878018646,-0.17246721725372627,-0.2450659889089306,-0.1079588612466249,-6.244287373415143,-8.872772951083656,-3.908720537531676,0.8030045452114115,0.7590617401756662,0.8971089060138551,-0.24532296356644456,-0.3174158926368421,-0.11469186549860856,-2.6667781098269057,-3.450462777268029,-1.2467555089031073,-232.90638513772103,-301.3504608967711,-108.886944009005,0.7855788886210326,-0.27294663143933495,-2.9670606097837458,0.7384223139911622,-0.35423859904099336,-3.850743231880167,0.8874209658183152,-0.126860913273412,-1.379038886502588,-259.13193098548,-336.3094525659535,-120.4400774238068,-0.3002824999568401,-0.40028045461213857,-0.13228337759948072,-26.22554584775896,-34.95899166918241,-11.55313341480181,0.5661
