geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
08041005602,08041005602,Census Tract 56.02; El Paso County; Colorado,2101,1345,478,Colorado Springs city,Colorado,61885,0.4763211901613658,0.1867248570703002,08041,2101,1345,478,0.01065599999999999,0.007069502844,0.002896537907,0.85759628920659,0.7922722028971576,0.891700957437644,-0.16604982156016038,-0.26219245903520216,-0.1214521994835127,-3.7175659138431896,-5.870031894149618,-2.7191029337999497,-176.94268985450688,-279.39228434791136,-129.4194637696311,0.8445224180106613,0.7740372489763424,0.8815382401337141,-0.1841011898246329,-0.29192748969444476,-0.13438073866009187,-4.121704567698475,-6.535747372716591,-3.0085503785912335,-196.17822787712876,-311.0779330184003,-176.94268985450688,-0.4041386538552856,-0.6657154785669723,-0.2894474447912838,-19.23553802262187,-31.685648670488924,-13.77665134656277,0.90889984102486,0.8798373838296574,0.9386093720648394,-0.10023124096095894,-0.1365736650644603,-0.06540593964037225,-0.3904852270826974,-0.5320696232523411,-0.254811303822688,-29.03235889090687,-39.55907979571309,-18.94507835112922,0.9002593284475258,0.868645655879052,0.9326815268273978,-0.110791044758708,-0.15121740750320117,-0.0721773416072603,-0.4316245699101387,-0.5891193518270829,-0.28119162605912945,-32.09104608997314,-43.80069530312884,-20.906440599191782,-0.04113934282744136,-0.05704972857474177,-0.02638032223644143,-3.0586871990662723,-4.241615507415745,-1.96136224806256,0.8798373838296574,0.85141442765823,0.9386093720648394,-0.1365736650644603,-0.17451615513545693,-0.06540593964037225,-0.4615127826954013,-0.5897288935158397,-0.2210212136724057,-96.55079135887055,-123.3742455054058,-46.238747630210405,0.868645655879052,-0.15121740750320117,-0.5109972445701576,0.8378284543073119,-0.19356175462764155,-0.6540882091686168,0.9326815268273978,-0.0721773416072603,-0.24390328660361563,-106.90318924061874,-136.83853748297423,-51.02579217648863,-0.0494844618747563,-0.06435931565277708,-0.02288207293120991,-10.352397881748182,-13.464291977568427,-4.787044546278225,0.3457
08041005800,08041005800,Census Tract 58; El Paso County; Colorado,1934,1217,433,Colorado Springs city,Colorado,71172,0.5423535827738046,0.17678492818396607,08041,1934,1217,433,0.01065599999999999,0.007069502844,0.002896537907,0.8347879359407593,0.7605540750542974,0.8739453834656403,-0.1979090220956008,-0.3148309013117944,-0.14423626340869114,-4.078648455297696,-6.488256855187982,-2.972522458655746,-210.8918539450722,-335.48380843784804,-153.69816228830123,0.8198488287911468,0.7400194038394846,0.8622490446385316,-0.2197370599095482,-0.3513159179497772,-0.15975773614132074,-4.528496025506144,-7.240165763515243,-3.2923998958465805,-234.15181103961447,-374.3622421672825,-210.8918539450722,-0.44984757020844857,-0.7519089083272616,-0.3198774371908346,-23.25995709454233,-38.87843372943442,-16.539681343890102,0.893792920674878,0.8602938207064726,0.928232690985844,-0.11882738928490055,-0.16239356360690901,-0.07731607571150545,-0.41887684158098265,-0.5724513803265571,-0.27254586499264966,-34.41880374535601,-47.03791128402277,-22.39489441188576,0.8838134400415514,0.8474449261693328,0.9213455562179964,-0.1314605036476773,-0.1800176850668693,-0.08536910310271639,-0.4634096641520808,-0.6345779353002415,-0.3009334842031326,-38.07803320888092,-52.142804872657486,-24.72748432236094,-0.04453282257109814,-0.06212655497368447,-0.02838761921048294,-3.659229463524909,-5.104893588634713,-2.3325899104751797,0.8602938207064726,0.8277190962683212,0.928232690985844,-0.16239356360690901,-0.20813933677305255,-0.07731607571150545,-0.4971020819788245,-0.6371342272039047,-0.2366718320170333,-114.8041759766338,-147.14416332653687,-54.658621712940715,0.8474449261693328,-0.1800176850668693,-0.551051187326379,0.8122154986059914,-0.23120034241688792,-0.707726150082234,0.9213455562179964,-0.08536910310271639,-0.26132291173650773,-127.26355365505287,-163.44714782499634,-60.35171171743828,-0.05394910534755459,-0.07059192287832938,-0.02465107971947444,-12.459377678419076,-16.30298449845944,-5.693090004497562,0.2102
08041006600,08041006600,Census Tract 66; El Paso County; Colorado,1608,1028,650,Colorado Springs city,Colorado,91105,0.585315398983365,0.17161070029800532,08041,1608,1028,650,0.01065599999999999,0.007069502844,0.002896537907,0.8202751669372944,0.7406027758300064,0.8625835852549755,-0.21910310138212996,-0.3502514878900941,-0.1593079408117938,-3.7542983385113864,-6.001506006770602,-2.729717351003083,-233.47626483279765,-373.2279854956842,-169.75854172904744,0.8041841705902957,0.7186937515329587,0.8499263785115694,-0.24349624945486,-0.3914132380683998,-0.17657249531570784,-4.172271222979108,-6.706806339489843,-3.0255428682153656,-259.4696034190988,-417.0899464856867,-233.47626483279765,-0.4179728844677219,-0.7053003327192409,-0.29582551721228256,-25.99333858630111,-43.861960990002544,-18.39710927937081,0.8840991868883505,0.8478121508254697,0.9215431215441744,-0.13109480794747763,-0.1795065676121215,-0.08513641588942714,-0.3903532708884149,-0.5345061098179995,-0.2535056798547584,-37.97210806307538,-51.99475776439684,-24.66008558898428,0.873275126376082,0.833930005186184,0.9140442649095613,-0.1451144888894306,-0.19914140728961907,-0.0940389195472318,-0.4320988472250147,-0.5929716128496035,-0.28001413946753284,-42.032961792316605,-57.682063506770774,-27.23872952018802,-0.04174557633659975,-0.05846550303160403,-0.02650845961277442,-4.060853729241221,-5.687305742373932,-2.578643931203738,0.8478121508254697,0.8126577631544628,0.9215431215441744,-0.1795065676121215,-0.23053029865651925,-0.08513641588942714,-0.8248644236628714,-1.059327491287281,-0.3912168872678768,-126.90221902505716,-162.97346019804323,-60.1872134258272,0.833930005186184,-0.19914140728961907,-0.9150899843748808,0.7959732215682117,-0.25632367132881495,-1.1778526002383265,0.9140442649095613,-0.0940389195472318,-0.4321254659707976,-140.78307451921245,-181.2080923443579,-66.48084091858425,-0.09022556071200948,-0.11852510895104527,-0.0409085787029208,-13.880855494155306,-18.23463214631466,-6.293627492757047,0.1842
08041003708,08041003708,Census Tract 37.08; El Paso County; Colorado,2330,1456,761,Colorado Springs city,Colorado,116511,0.5108466540456786,0.18402403763886344,08041,2330,1456,761,0.01065599999999999,0.007069502844,0.002896537907,0.8455941195700081,0.7755265772378687,0.8823728015360827,-0.18260046617697467,-0.28944646044448985,-0.13330782437893088,-4.533692022465692,-7.186515654216807,-3.3098306514357976,-194.5790567581842,-308.4341482496484,-142.05281765818876,0.8315304350267404,0.7560601606129884,0.8713995355605358,-0.20260180250388785,-0.3226460698434808,-0.14757922077241034,-5.0302948014317295,-8.010811492187466,-3.6641677313633743,-215.8924807481429,-343.81165202521316,-194.5790567581842,-0.49660277896603766,-0.8242958379706593,-0.3543370799275771,-21.313423989958697,-35.377503775564776,-15.20759999689172,0.9009695098115544,0.8695641538042822,0.933169468964844,-0.10991547339838256,-0.15000140659555722,-0.0716167140672642,-0.46355303214477017,-0.6326098110075036,-0.3020334074148095,-31.837433526426526,-43.44847603073514,-20.744052707061098,0.8916226726990585,0.8574953848539192,0.9267371511612386,-0.12155066332361106,-0.1661870345463813,-0.0790546151591745,-0.5126228073334864,-0.7008704178337856,-0.3334017079583675,-35.207610393783405,-48.13670452155121,-22.89846895318458,-0.04906977518871625,-0.06826060682628199,-0.03136830054355799,-3.370176867356885,-4.688228490816071,-2.154416246123488,0.8695641538042822,0.8389417637289697,0.933169468964844,-0.15000140659555722,-0.1919778502325963,-0.0716167140672642,-0.8069913169743133,-1.0328200361935072,-0.38529016303388536,-106.0435370531292,-135.7187958204346,-50.62945637764592,0.8574953848539192,-0.1661870345463813,-0.8940682418681539,0.8243373849687168,-0.21309553373944037,-1.146430885660965,0.9267371511612386,-0.0790546151591745,-0.42530526511802247,-117.4859713361569,-150.64794818146714,-55.88768266991097,-0.08707692489384067,-0.11361084946745792,-0.04001510208413711,-11.442434283027684,-14.929152361032576,-5.258226292265061,0.0657
08041005110,08041005110,Census Tract 51.10; El Paso County; Colorado,2861,1535,560,Colorado Springs city,Colorado,85973,0.45078607920291686,0.1949851873116675,08041,2861,1535,560,0.01065599999999999,0.007069502844,0.002896537907,0.8665825777422118,0.8048894801777063,0.8986634637580155,-0.15395811741956894,-0.24240659696436395,-0.11276360988152012,-4.693692797476793,-7.390205318838722,-3.437803425953686,-164.05776992229264,-258.3084697252262,-120.16090268974784,0.8542617259889768,0.7876075604088525,0.8891126592683759,-0.17060143229793234,-0.2696678527068647,-0.12471686189112408,-5.2010944758035205,-8.221314206589286,-3.8022200205721113,-181.7928862566767,-287.358063844435,-164.05776992229264,-0.5074016783267279,-0.8311088877505641,-0.3644165946184259,-17.73511633438406,-29.049594119208813,-12.73738534143397,0.9148100022555256,0.887513486499994,0.9426531268251072,-0.09312315949151494,-0.1267434413234765,-0.06083560489322223,-0.4140428588822071,-0.5635248747646178,-0.2704863957511366,-26.97347614867799,-36.711718225708,-17.62126356684929,0.9067007915003872,0.8769855899113408,0.9371025155246814,-0.10289966588120374,-0.14026959108996925,-0.0671191074971157,-0.4575110216633008,-0.62366464825993,-0.2984240150943344,-29.80527828425412,-40.62961877914853,-19.441303914940352,-0.04346816278109367,-0.06013977349531219,-0.02793761934319782,-2.8318021355761345,-3.917900553440534,-1.820040348091064,0.887513486499994,0.8607583750235535,0.9426531268251072,-0.1267434413234765,-0.16176621571952338,-0.06083560489322223,-0.5017673465810121,-0.6404197643716814,-0.24084338981309317,-89.60131188946644,-114.36067220922882,-43.007748180909495,0.8769855899113408,-0.14026959108996925,-0.5553163129568626,0.847948317335035,-0.179317158317902,-0.7099025699955877,0.9371025155246814,-0.0671191074971157,-0.26571928394905664,-99.16362731372546,-126.76831607064064,-47.44987213376012,-0.05354896637585049,-0.0694828056239063,-0.02487589413596347,-9.562315424259015,-12.40764386141184,-4.44212395285062,0.4775
08041002300,08041002300,Census Tract 23; El Paso County; Colorado,2294,1404,597,Colorado Springs city,Colorado,98966,0.47934489226668825,0.2505133889397377,08041,2294,1404,597,0.01065599999999999,0.007069502844,0.002896537907,0.8565383806968496,0.7907913044993539,0.8908800827610069,-0.16749000691181523,-0.2645561405522727,-0.12248552790720124,-4.0942704403183825,-6.467038876165191,-2.9941420716597382,-178.47735136523028,-281.9110233725018,-130.52057853791362,0.8433765297041458,0.7724459023897338,0.8806456101502225,-0.18571001774355436,-0.2945890410011586,-0.13553055675757902,-4.539656127178772,-7.201189043163745,-3.3130260277832995,-197.89259490753147,-313.91408209083454,-178.47735136523028,-0.4453856868603898,-0.7341501669985542,-0.31888395612356124,-19.415243542301212,-32.00305871833279,-13.900782742962566,0.9082025312808883,0.8789328370204295,0.9381316869825022,-0.10107598862298324,-0.13774336090341852,-0.06594843120212376,-0.4110496872776963,-0.5601663282772443,-0.26819507176132285,-29.27704325339717,-39.89788662943336,-19.102213088413308,0.8994996087999559,0.8676633615422323,0.932159405059807,-0.11172922168818288,-0.1525207175079345,-0.07277789031784793,-0.4543736080189574,-0.6202619839698575,-0.2959687010083773,-32.362792593942835,-44.17820398645709,-21.080391809713483,-0.04332392074126107,-0.06009565569261321,-0.02777362924705445,-3.08574934054566,-4.280317357023733,-1.9781787213001747,0.8789328370204295,0.8503147162510087,0.9381316869825022,-0.13774336090341852,-0.17603515602898834,-0.06594843120212376,-0.5813449177443549,-0.7429551786059774,-0.27833490529862914,-97.37770816488356,-124.44810361909168,-46.62226219407523,0.8676633615422323,-0.1525207175079345,-0.6437126507761844,0.8366381515037196,-0.19525986019483377,-0.8240929117689526,0.932159405059807,-0.07277789031784793,-0.3071585910416606,-107.82456461912638,-138.03901369664197,-51.45035025823461,-0.06236773303182952,-0.08113773316297523,-0.02882368574303145,-10.4468564542428,-13.59091007755029,-4.828088064159373,0.6748
08041003307,08041003307,Census Tract 33.07; El Paso County; Colorado,2083,1386,714,Colorado Springs city,Colorado,90948,0.581742044039031,0.21281498118228032,08041,2083,1386,714,0.01065599999999999,0.007069502844,0.002896537907,0.8214725875654552,0.7422420807612617,0.8635229457971878,-0.2173260740977796,-0.3472693423342091,-0.15804681840483023,-4.823866902755511,-7.708145899115469,-3.5080779862882565,-231.58266455859388,-370.0502111913332,-168.41468969218707,0.8054755892604764,0.7204438359364167,0.8509445683465007,-0.2415025524462144,-0.38803325133627176,-0.17516467840335828,-5.36049884723967,-8.612959885556485,-3.8880336756168647,-257.34511988668606,-413.4882326239311,-231.58266455859388,-0.5366319444841592,-0.9048139864410158,-0.37995568932860824,-25.762455328092138,-43.43802143259798,-18.240791614431505,0.8849014401137387,0.8488433742219373,0.9220976844114088,-0.13006935537529168,-0.1780736356888161,-0.08448379917396438,-0.522176634279651,-0.7148946919098099,-0.3391687901929817,-37.67508183835866,-51.57970360099639,-24.471052683476312,0.8741468402432109,0.8350458448851098,0.9146493383674988,-0.14397256154557905,-0.19753904067097716,-0.09331517342464644,-0.577992467169339,-0.7930405367104375,-0.3746232388521557,-41.70219820846602,-57.21793194159001,-27.029093712276747,-0.05581583288968805,-0.07814584480062758,-0.03545444865917402,-4.027116370107363,-5.638228340593621,-2.5580410288004347,0.8488433742219373,0.8138999728302725,0.9220976844114088,-0.1780736356888161,-0.22865220958612328,-0.08448379917396438,-0.8988489407956628,-1.1541506164125717,-0.426442539392038,-125.88920739435054,-161.64574459559827,-59.72584585322661,0.8350458448851098,-0.19753904067097716,-0.9971030062146964,0.7973117004946642,-0.25421463071416733,-1.283180133141634,0.9146493383674988,-0.09331517342464644,-0.4710200051145184,-139.6502809824505,-179.7171054820216,-65.96918839138912,-0.0982540654190337,-0.1290295167290625,-0.04457746572248039,-13.76107358809996,-18.071360886423317,-6.24334253816252,0.2279
08041004008,08041004008,Census Tract 40.08; El Paso County; Colorado,1680,668,44,Colorado Springs city,Colorado,697809,0.4883604396839212,0.1853936908545727,08041,1680,668,44,0.01065599999999999,0.007069502844,0.002896537907,0.85339183370225,0.78639223057420915,0.8884370247082455,-0.17179466747616176,-0.2716300608283202,-0.12557218147047708,-3.0754818807316457,-4.862743079353454,-2.248003238458998,-183.06439766259797,-289.4489928186579,-133.80971657494038,0.8399691406447655,0.7677204964962903,0.8779894834000411,-0.1905199269968345,-0.3025573819688063,-0.1389658064325206,-3.4107029746914908,-5.416406456596127,-2.487776984019498,-203.01803420782684,-322.4051462259599,-183.06439766259797,-0.335221093959845,-0.5536633772426738,-0.2397737455605,-19.95363654522887,-32.95615340730201,-14.272246759553571,0.9061265886812552,0.8762413334582024,0.9367088515087504,-0.10359856171461086,-0.14123810623423527,-0.06756757811064452,-0.20045154362618892,-0.2732798211183975,-0.13073565025615244,-30.007716111704926,-40.91015286203555,-19.571205128166532,0.8972382127712831,0.8647411163611917,0.9306043677991052,-0.11453122009964158,-0.15641546479017238,-0.07457049913167361,-0.2216050057297862,-0.3026462997678464,-0.14428551335584056,-33.17440205535722,-45.30633230057581,-21.599627747880323,-0.02115346210359728,-0.02936647864944891,-0.01354986309968811,-3.1666859436522876,-4.396179438540257,-2.0284226197137896,0.8762413334582024,0.8470442128487766,0.9367088515087504,-0.14123810623423527,-0.18057591897925013,-0.06756757811064452,-0.04393326052298042,-0.05616960680239578,-0.02101744416707732,-99.84831937041004,-127.65819727817222,-47.76691856153937,0.8647411163611917,-0.15641546479017238,-0.04865430121990704,0.8330991427603152,-0.2003373292243354,-0.06231655402327535,0.9306043677991052,-0.07457049913167361,-0.02319575965035411,-110.57795731797054,-141.62853187108033,-52.71763556898662,-0.00472104069692662,-0.00614694722087956,-0.00217831548327679,-10.729637947560509,-13.9703345929081,-4.95071700744725,0.1869
08041005501,08041005501,Census Tract 55.01; El Paso County; Colorado,4381,2488,1177,Colorado Springs city,Colorado,123651,0.49045377787814154,0.19173690234440088,08041,4381,2488,1177,0.01065599999999999,0.007069502844,0.002896537907,0.8526628856968821,0.7853743064076854,0.8878707251837235,-0.17279644367621227,-0.273278221405047,-0.12629009115383785,-8.066818117607898,-12.757702998267042,-5.895718532859932,-184.1318903813718,-291.20527272921805,-134.5747211335296,0.8391799434516108,0.7666274367228931,0.8773738988618894,-0.19163953786469687,-0.304414572317821,-0.13976492952112948,-8.946487920745085,-14.211270411552526,-6.524777024808919,-204.21109154862097,-324.38416826187,-184.1318903813718,-0.8796698031371868,-1.4535674132854837,-0.629058491948987,-20.079201167249185,-33.17889553265199,-14.35878776418596,0.9056452505695674,0.8756175677699547,0.9363787892847508,-0.10418510931415166,-0.1420510926326269,-0.06794388279965831,-0.7508189827617672,-1.0237034598584367,-0.4896434558100032,-30.177611847337907,-41.14563745411723,-19.680203207797557,0.8967139484709695,0.8640640034752141,0.9302436718068074,-0.11518283138691948,-0.15732167522088578,-0.07498715692169687,-0.8300750161213305,-1.1337522313246553,-0.5404014186938888,-33.36314373478017,-45.56881958700383,-21.72031425618524,-0.07925603335956333,-0.1100487714662186,-0.05075796288388556,-3.185531887442256,-4.4231821328866,-2.0401110483876836,0.8756175677699547,0.8462866292941069,0.9363787892847508,-0.1420510926326269,-0.1816327534727878,-0.06794388279965831,-1.181979420154324,-1.5113306955408023,-0.565347789349759,-100.42306033596635,-128.4053267239424,-48.03294726845871,0.8640640034752141,-0.15732167522088578,-1.309042957777147,0.8322795569990608,-0.2015193591990732,-1.676803260866172,0.9302436718068074,-0.07498715692169687,-0.6239534988059,-111.21860303968964,-142.46416829789058,-53.01219191214104,-0.12706353762282308,-0.1654725653253697,-0.05860570945614096,-10.795542703723289,-14.058841573948149,-4.979244643682325,0.3314
08041000301,08041000301,Census Tract 3.01; El Paso County; Colorado,2025,1316,402,Colorado Springs city,Colorado,88641,0.5234845348222037,0.228341206380888,08041,2025,1316,402,0.01065599999999999,0.007069502844,0.002896537907,0.8412429036015803,0.7694858106264673,0.8789827262109962,-0.18871730830505576,-0.2995691229002163,-0.13767878500942707,-4.072217565529815,-6.464222361590028,-2.970887894447421,-201.09716372986745,-319.2208573624705,-146.71051330604547,0.8268249153446525,0.7495846377744592,0.867717536171054,-0.20944589530561183,-0.3340721642442301,-0.1524487616242771,-4.519507307262614,-7.208742788927694,-3.2896003578333004,-223.18554603766,-355.9872982186516,-201.09716372986745,-0.4472897417327992,-0.7445204273376662,-0.31871246338587955,-22.088382307792553,-36.76644085618105,-15.738887080784174,0.8980839816605385,0.8658337518289175,0.931186110713057,-0.11348161243341734,-0.15495613088272486,-0.07389917922449322,-0.43257419048371265,-0.5906685800434076,-0.28169213447862984,-32.870379216087585,-44.8836307023866,-21.40517739199315,0.8884820237722351,0.8534497638553828,0.9245707258537624,-0.1255151744706012,-0.17171512882327086,-0.0815830223010632,-0.4784442503572846,-0.654551263872062,-0.3109817447280552,-36.3559460757815,-49.737937984199235,-23.630831666265593,-0.04587005987357195,-0.06388268382865436,-0.029289610249425332,-3.4855668596939178,-4.854307281812641,-2.2256542742724417,0.8658337518289175,0.8344220293009024,0.931186110713057,-0.15495613088272486,-0.1984343232618422,-0.07389917922449322,-0.4403760488042052,-0.5639384690840172,-0.21001704399412188,-109.54628079706598,-140.2832012646809,-52.24304576968206,0.8534497638553828,-0.17171512882327086,-0.48800411781272385,0.819453543119244,-0.22032543320699696,-0.6261516932182837,0.9245707258537624,-0.0815830223010632,-0.23185406608815165,-121.394059157394,-155.75912766623972,-57.67514081794817,-0.04762806900851862,-0.06221322413426644,-0.02183702209402976,-11.847778360328016,-15.475926401558818,-5.4320950482661114,0.8372
08041000700,08041000700,Census Tract 7; El Paso County; Colorado,2467,1360,526,Colorado Springs city,Colorado,66704,0.533021647558282,0.1897557631726028,08041,2467,1360,526,0.01065599999999999,0.007069502844,0.002896537907,0.8379741106097269,0.7649583488286936,0.8764330489461455,-0.19335429023264183,-0.3072607175687445,-0.1409884659215394,-5.08296564234585,-8.077377899219739,-3.706354420085432,-206.0383316719031,-327.4170206412541,-150.23730928599238,0.8232915563741825,0.7447346624144899,0.8649492378905744,-0.21463653095636057,-0.3427601137268396,-0.15613721151866136,-5.642440677839702,-9.01059852121119,-4.104589976701024,-228.7166873870978,-365.2451771873202,-206.0383316719031,-0.5594750354938522,-0.9332206219914508,-0.398235556615592,-22.67835571519466,-37.8281565460661,-16.142503308293147,0.8959125525210694,0.8630292218478225,0.9296921708330133,-0.11618036513277089,-0.158709316770191,-0.07562484806555955,-0.45766833105239385,-0.6252022710177435,-0.29790832522089206,-33.6520831656172,-45.97075522189291,-21.905023913300887,0.8861192752644333,0.8504093982360107,0.9229391976007318,-0.12851624822356186,-0.1759042198666695,-0.0834949936026068,-0.5062629711171569,-0.6929380075492961,-0.3289111230599554,-37.225218464496834,-50.95132408450707,-24.18464140146731,-0.04859464006476305,-0.06773573653155263,-0.03100279783906334,-3.5731352988796363,-4.980568862614164,-2.2796174881664224,0.8630292218478225,0.831027362862371,0.9296921708330133,-0.158709316770191,-0.2033298116148951,-0.07562484806555955,-0.5901698782612613,-0.7560937984592613,-0.2812154212786606,-112.19959662761622,-143.74406814814853,-53.463007847654104,0.8504093982360107,-0.1759042198666695,-0.6541101312576052,0.8157871425699406,-0.22580995435861037,-0.8396875242489374,0.9229391976007318,-0.0834949936026068,-0.31048101782976345,-124.35553826190213,-159.63641145417063,-59.026809473339064,-0.06394025299634387,-0.08359372578967617,-0.02926559655110283,-12.155941634285906,-15.892343306022084,-5.56380162568495,0.6566
08041001000,08041001000,Census Tract 10; El Paso County; Colorado,1510,1241,638,Colorado Springs city,Colorado,76589,0.5707155966298515,0.20557526492534267,08041,1510,1241,638,0.01065599999999999,0.007069502844,0.002896537907,0.8251785473257245,0.7473234598094807,0.8664280224760036,-0.21185894039640835,-0.3381086688419169,-0.15416396291325607,-3.408928991984832,-5.440357822520993,-2.480584495093521,-225.7568868864127,-360.2885975179465,-164.27711888036563,0.8094736603476437,0.7258710526540857,0.854094133861168,-0.23537064760146884,-0.37765515836949987,-0.1708311301463041,-3.7872455274702896,-6.076682985053939,-2.7487685494869143,-250.81096208412512,-402.429336758539,-225.7568868864127,-0.3783165354854576,-0.6363251625329456,-0.2681840543933931,-25.05407519771243,-42.140739240592424,-17.76053340353597,0.8873815776225974,0.852033375993738,0.9238110263098936,-0.12691093123560326,-0.1736629434659019,-0.08247246625150008,-0.45619448301251464,-0.6242494317986168,-0.296455819353529,-36.76023231365952,-50.30212987901828,-23.88846247812482,0.8768422124197621,0.8384984576464917,0.91651896436021,-0.14045604310080792,-0.1926080374754808,-0.0910848971882052,-0.5048837901079165,-0.6923495338400929,-0.3274140941088951,-40.6836253108716,-55.78964817406067,-26.38308574608341,-0.04868930709540187,-0.0681001020414761,-0.03095827475536611,-3.923392997212076,-5.487518295042393,-2.4946232679585907,0.852033375993738,0.8177450924032047,0.9238110263098936,-0.1736629434659019,-0.22287496346958335,-0.08247246625150008,-0.7832794092014876,-1.0052424900107446,-0.37197909554923786,-122.77106727296044,-157.56151881046154,-58.30393347166738,0.8384984576464917,-0.1926080374754808,-0.8687282778370885,0.8014561043433667,-0.24772897053332749,-1.1173425821815397,0.91651896436021,-0.0910848971882052,-0.4108241115397422,-136.164306871017,-175.1320661726551,-64.39249397174642,-0.08544886863560086,-0.11210009217079486,-0.03884501599050433,-13.39323959805656,-17.57054736219355,-6.088560500079049,0.0624
08041003906,08041003906,Census Tract 39.06; El Paso County; Colorado,3802,2311,1135,Colorado Springs city,Colorado,134164,0.4600257384940526,0.196193226874122,08041,3802,2311,1135,0.01065599999999999,0.007069502844,0.002896537907,0.8633201466364832,0.8003009943148781,0.896137886480237,-0.1583188506558372,-0.24952987326484613,-0.1158997014708334,-6.414147647181862,-10.109481232797782,-4.695573486155909,-168.70456725886012,-265.89903295102005,-123.50272188732006,0.8507247412991742,0.7826700083488222,0.8863644362484409,-0.17546834064430977,-0.277677679396037,-0.1282041100752242,-7.108944005317718,-11.249864602951137,-5.194075674447961,-186.97906379057648,-295.893335164417,-168.70456725886012,-0.6947963581358563,-1.1403833701533532,-0.4985021882920524,-18.27449653171637,-29.994302213396985,-13.111577808838833,0.9126670374192956,0.8847282534575553,0.941187921610076,-0.09568983977733175,-0.13029056785737067,-0.06248707302715384,-0.640538132659063,-0.8721519153198466,-0.41828216209037217,-27.716924822979795,-37.739156872342996,-18.099617572062837,0.90436469965004,0.8739586520587894,0.9355004046695804,-0.10574859941677048,-0.14421889141356317,-0.0689466247245516,-0.707870454787569,-0.9653867078800098,-0.4615217494038625,-30.630482682283382,-41.77354858849026,-19.970651207436713,-0.06733232212850604,-0.0932347925601632,-0.04323958731349031,-2.913557859303593,-4.034391716147261,-1.871033635373878,0.8847282534575553,0.8573655674111019,0.941187921610076,-0.13029056785737067,-0.166363611988287,-0.06248707302715384,-1.0454366279159546,-1.334882611881364,-0.5013891334433243,-92.10895400140568,-117.61080280893076,-44.17525404786998,0.8739586520587894,-0.14421889141356317,-1.157195904512618,0.8442724964324281,-0.1844517075063047,-1.4800194233540016,0.9355004046695804,-0.0689466247245516,-0.5532198381169646,-101.9555863006712,-130.3981870796477,-48.74183595744182,-0.11175927659666351,-0.14513681147263768,-0.05183070467364037,-9.846632299265508,-12.787384270716975,-4.5665819095718385,0.1732
