geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
05119001600,05119001600,Census Tract 16; Pulaski County; Arkansas,3461,2240,868,Little Rock city,Arkansas,176023,0.6736658945705738,0.25028906490227315,05119,3461,2240,868,0.013695,0.008033274155,0.004224436285,0.7912179118847976,0.7012028312245033,0.8396802745840214,-0.26387431955104845,-0.42612088181918806,-0.19092948860255315,-12.507219228436815,-20.197445874214193,-9.049751317931811,-361.3758806251609,-583.5725476513779,-261.47793464119655,0.7729042964227772,0.6767496300908206,0.8251356403585617,-0.2938212462115773,-0.4776513433273674,-0.21192195693480315,-13.926655487328594,-22.639907043311176,-10.04476062396879,-402.3881966867551,-654.1435146868297,-361.3758806251609,-1.4194362588917766,-2.4424611690969833,-0.9950093060369768,-41.01231606159424,-70.5709670354517,-28.749185381016375,0.8644932882888818,0.8227099668806446,0.907937228192546,-0.1567469794697085,-0.21549518087347536,-0.10139772767190731,-1.48325548590461,-2.039174281366986,-0.9595000575860088,-66.21676276359867,-91.03456613245474,-42.834823999375395,0.8519964563813935,0.8068103011750126,0.8992105761413812,-0.17371380187097063,-0.2394487261052965,-0.11208656407392148,-1.6438080687370256,-2.2658403867819805,-1.060645708270067,-73.38428878290293,-101.15358869562414,-47.35025483348514,-0.16055258283241547,-0.22666610541499432,-0.10114565068405834,-7.167526019304262,-10.11902256316939,-4.515430834109748,0.8227099668806446,0.7825400987911744,0.907937228192546,-0.21549518087347536,-0.27788978679143206,-0.10139772767190731,-1.5026224605889318,-1.937692683003622,-0.7070343867315766,-173.113186703794,-223.23648421700716,-81.45557450824616,0.8068103011750126,-0.2394487261052965,-1.6696477041705975,0.7635847757770465,-0.3096122810756282,-2.1588898913315617,0.8992105761413812,-0.11208656407392148,-0.7815663813224774,-192.3557262869352,-248.720033563544,-90.0422098297785,-0.16702524358166593,-0.22119720832793963,-0.07453199459090076,-19.24253958314123,-25.483549346536822,-8.586635321532347,0.2057
05119002403,05119002403,Census Tract 24.03; Pulaski County; Arkansas,2318,1472,867,Little Rock city,Arkansas,115121,0.72507637920694,0.2078292635714649,05119,2318,1472,867,0.013695,0.008033274155,0.004224436285,0.7747858229803414,0.6792483001755935,0.8266339455417575,-0.29067926947002615,-0.4722156827503117,-0.20972530270895448,-9.2276163161186755,-14.990491571065473,-6.657731831748787,-398.0852595392008,-646.6993775265519,-287.2188020599132,0.7552658218385837,0.6534786697284952,0.8110442675816443,-0.32403714173858267,-0.53027183031923,-0.23297832186371303,-10.286562304862723,-16.833484556202258,-7.395899157346789,-443.7688656109889,-726.2072716221854,-398.0852595392008,-1.058945988744048,-1.8429929851367852,-0.7381673255980017,-45.68360607178809,-79.50789409563353,-31.84500973244183,0.8532854946255585,0.8084466910804166,0.9001127075970835,-0.17194070015080154,-0.23693993807258903,-0.11097198335258804,-1.0691909279656366,-1.4733802528299813,-0.6900648755930268,-72.6352532585351,-100.09376717594982,-46.87940730930888,0.8398540082037327,0.791437322145269,0.8906900121253688,-0.1906831309155566,-0.26352393552707537,-0.12272506302590636,-1.1857383011246656,-1.6386893907040825,-0.7631498761272107,-80.55287371770827,-111.3240075206578,-51.844420932555074,-0.11654737315902897,-0.16530913787410118,-0.07308500053418399,-7.917620459173163,-11.23024034470796,-4.965013623246194,0.8084466910804166,0.7655312645053455,0.9001127075970835,-0.23693993807258903,-0.30628237717522677,-0.11097198335258804,-1.650250817858655,-2.1332104141694477,-0.7729030731446429,-190.34034808058303,-246.0450304693711,-89.14683657954359,0.791437322145269,-0.26352393552707537,-1.8354043377679,0.745348231442956,-0.3416547565478906,-2.3795736843896917,0.8906900121253688,-0.12272506302590636,-0.8547614947388508,-211.69600204935412,-274.46063257089867,-98.588407697676,-0.1851535199092451,-0.24636327022024407,-0.08185842159420786,-21.355653968771065,-28.415602101527575,-9.441571118132396,0.8657
05119002104,05119002104,Census Tract 21.04; Pulaski County; Arkansas,3405,2498,1175,Little Rock city,Arkansas,106838,0.6836453628847106,0.2082990150246868,05119,3405,2498,1175,0.013695,0.008033274155,0.004224436285,0.7880011907238532,0.6968863589925921,0.8371318014137591,-0.2690336153951822,-0.43495418886600706,-0.19455502504048583,-12.545434310460056,-20.28255538425049,-9.072387786299789,-368.4415362837021,-595.6697616519966,-266.44310679294534,0.7694485066623568,0.6721685059277938,0.8223812963856972,-0.29963212787000965,-0.48772218748883606,-0.2159809621095754,-13.97228807996716,-22.74320499283097,-10.071510835088612,-410.34619911797824,-667.935535765961,-368.4415362837021,-1.4268537695071029,-2.4606496085804856,-0.9991230487888244,-41.904662834276145,-72.26577411396434,-29.342820816118195,0.8623062496659939,0.8199217268189836,0.9064130814753254,-0.15968079830958024,-0.21962861489188568,-0.10324974389419406,-1.6850542732751002,-2.317662110753986,-1.0895575673799294,-67.45613583967574,-92.78070899735732,-43.61719645235906,0.8496257906591796,0.8038030212892441,0.8975502684861236,-0.1769887531593797,-0.2440858935763511,-0.11414372555052082,-1.8676989217867133,-2.575751013090504,-1.204517854009913,-74.7677710883392,-103.1125305480586,-48.219289592070176,-0.1826446485116131,-0.25808890233651827,-0.1149602866299837,-7.311635248663455,-10.33182155070129,-4.6020931397111164,0.8199217268189836,0.779209154238766,0.9064130814753254,-0.21962861489188568,-0.2833524793185105,-0.10324974389419406,-2.0730958289585844,-2.674591574915861,-0.974584361484328,-176.43368757094336,-227.62481488645625,-82.94334991355983,0.8038030212892441,-0.2440858935763511,-2.303950458048704,0.7600102520017437,-0.3157717246131382,-2.9805999802020384,0.8975502684861236,-0.11414372555052082,-1.0774137124939842,-196.0808900466982,-253.6680834214501,-91.6947840420412,-0.23085462909011945,-0.30600840528617734,-0.10282935100965628,-19.647202475754845,-26.043268534993818,-8.751434128481387,0.073
05119001900,05119001900,Census Tract 19; Pulaski County; Arkansas,2517,1226,728,Little Rock city,Arkansas,35719,0.7108016080038189,0.17084486245732416,05119,2517,1226,728,0.013695,0.008033274155,0.004224436285,0.779313871027282,0.685274383636812,0.8302359602785878,-0.28318003461405383,-0.4592694895333912,-0.20447685699430249,-9.76130499485734,-15.831163974105197,-7.0483816708035585,-387.8150574039467,-628.9695659159793,-280.0310556536972,0.7601226031001107,0.6598587005514176,0.81493260532604,-0.3155772449359681,-0.5154759635120972,-0.22709533704313856,-10.878047039774977,-17.7686188371905,-7.828047802908155,-432.1830369398083,-705.9443320298172,-387.8150574039467,-1.1167420449176362,-1.9374548630853017,-0.7796661321045963,-44.367979535861586,-76.97476611383797,-30.976008426881062,0.8563828276522961,0.8123820869007997,0.902278497561684,-0.1677020693437054,-0.23094787061954303,-0.10830525464410191,-0.8685556625430958,-1.1961157161857254,-0.5609301219265931,-70.84467068051352,-97.5624564588683,-45.75286475747089,0.8432080521923379,0.7956762085772604,0.8930477250225365,-0.18594692899338855,-0.25679263652747475,-0.1197609847500194,-0.9630486895108108,-1.3299698651791314,-0.6202611682935145,-78.55209539239891,-108.48041314674808,-50.59226495053136,-0.09449302696771487,-0.13385414899340595,-0.05933104636692143,-7.70742471188539,-10.91795668787977,-4.839400193060476,0.8123820869007997,0.7702165608928391,0.902278497561684,-0.23094787061954303,-0.2983361443706102,-0.10830525464410191,-1.3506347838257886,-1.7447364757184338,-0.6333933445717389,-185.5267560200259,-239.6616038074772,-87.00458029831577,0.7956762085772604,-0.25679263652747475,-1.5017807533532237,0.7503677109446382,-0.33267994533120254,-1.9455867024892208,0.8930477250225365,-0.1197609847500194,-0.7003890155587271,-206.2885650210472,-267.25092067159625,-96.207282356968,-0.1511459695274351,-0.2008502267707868,-0.06699567098698822,-20.7618090010213,-27.589316864119063,-9.202702058652228,0.9487
05119004213,05119004213,Census Tract 42.13; Pulaski County; Arkansas,3284,2508,1174,Little Rock city,Arkansas,179898,0.7516510676979037,0.17714331532228958,05119,3284,2508,1174,0.013695,0.008033274155,0.004224436285,0.766426126391839,0.6681706132691363,0.819969814664276,-0.3047571912870115,-0.4966237367239678,-0.2195570887075088,-13.706265728674746,-22.335344652443688,-9.87444393922521,-417.3649734675623,-680.1262074434741,-300.68343298493335,0.746306683432476,0.6417651181154236,0.8038548781850399,-0.33993172270777017,-0.5582024821426126,-0.2440056372585816,-15.288218471113886,-25.104810548825075,-10.974002252209608,-465.5364942482913,-764.458299294308,-417.3649734675623,-1.5819527424391406,-2.769465896381387,-1.0995583129843975,-48.17152078072901,-84.33209185083395,-33.4822872406942,0.8475491401007477,0.8011710552244324,0.8960945936746435,-0.1798725910820116,-0.2481729007544706,-0.11595361366847257,-1.905729633513093,-2.629363642107431,-1.2285153416185823,-75.9860300443817,-104.83906069008896,-48.98386529579675,0.8336454350185555,0.7836060416005762,0.8863173336515964,-0.1995507418303583,-0.2761514675887673,-0.1282640675434328,-2.114217401372977,-2.9257933738336788,-1.3589431995283583,-84.2989394486833,-116.658427983799,-54.18433809921683,-0.20848776785988377,-0.29642973172624787,-0.13042785790977596,-8.312909404301585,-11.819367293710044,-5.2004728034200935,0.8011710552244324,0.7568846483733898,0.8960945936746435,-0.2481729007544706,-0.3212052882154316,-0.11595361366847257,-2.340534474833063,-3.0293075846773942,-1.0935659350697478,-199.36409496022688,-258.0330140270353,-93.14871678617952,0.7836060416005762,-0.2761514675887673,-2.6044021253017973,0.7360929637234626,-0.35852405780594143,-3.3812632837863617,0.8863173336515964,-0.1282640675434328,-1.2096666116850925,-221.84004474461645,-288.0122047518196,-103.03804188118332,-0.26386765046873384,-0.3519556991089674,-0.11610067661534453,-22.475949784389595,-29.97919072478427,-9.889325095003793,0.0773
05119004201,05119004201,Census Tract 42.01; Pulaski County; Arkansas,2177,1860,1201,Little Rock city,Arkansas,97232,0.6188974301358894,0.3286896278474694,05119,2177,1860,1201,0.013695,0.008033274155,0.004224436285,0.8091068609321296,0.7253725603445637,0.8538053446172029,-0.2359306888684054,-0.3786019139254232,-0.1712271494954653,-7.034041096882972,-11.287643140801276,-5.104968803465045,-323.10707840528124,-518.4953211208671,-234.49558123403975,0.792148259343928,0.702452941113153,0.8404168591356552,-0.2623899480991333,-0.4235829070846146,-0.1898856967582391,-7.822897848476781,-12.628707145564306,-5.661255011435593,-359.34303392176304,-580.0967912523797,-323.10707840528124,-0.7888567515938094,-1.3410640047630302,-0.5562862079705475,-36.23595551648183,-61.60147013151264,-25.552880476368745,0.8765951380385146,0.838181819425138,0.9163476635956298,-0.14077748849670596,-0.1930585665599905,-0.09128886308950604,-1.106152286760978,-1.5169483214933674,-0.7172978133121742,-59.47055305166547,-81.55636137061114,-38.56439856517066,0.8651252012990597,0.8235160355484612,0.9083773663631598,-0.15590205729576972,-0.2143054377004336,-0.10086406490252688,-1.2249928524083014,-1.6838945807958046,-0.792534497065903,-65.85983077463986,-90.53196670945184,-42.609381562682955,-0.11884056564732348,-0.16694625930243712,-0.07523668375372872,-6.389277722974382,-8.975605338840706,-4.044982997512296,0.838181819425138,0.8010758395249608,0.9163476635956298,-0.1930585665599905,-0.24832125831307256,-0.09128886308950604,-1.8626217641704108,-2.3957941285987254,-0.8807515058600113,-155.0892393147719,-199.4832746543485,-73.33484644962626,0.8235160355484612,-0.2143054377004336,-2.067610775079782,0.7835036012180321,-0.2763183199737734,-2.6659087228963996,0.9083773663631598,-0.10086406490252688,-0.973132691585404,-172.15743339548558,-221.97408183983345,-81.02686857497119,-0.20498901090937105,-0.27011459429767415,-0.09238118572539278,-17.06819408071366,-22.490807185484943,-7.692022125344944,0.123
05119004225,05119004225,Census Tract 42.25; Pulaski County; Arkansas,2251,1470,348,Little Rock city,Arkansas,121552,0.7657565488926262,0.18319567004551743,05119,2251,1470,348,0.013695,0.008033274155,0.004224436285,0.7620256199285732,0.66236431317051,0.8164544389393352,-0.31229183619014383,-0.5097431732294636,-0.22480808763696697,-9.627159404100668,-15.714079636856765,-6.93025895718378,-427.683669662402,-698.0932757377504,-307.8746760188263,0.7415945512123422,0.6356332660592108,0.8000647753318171,-0.3484457219449932,-0.5732342112925971,-0.2498987967383794,-10.74169132874457,-17.671346120740917,-7.70374141201857,-477.1964162036682,-785.0442523652117,-427.683669662402,-1.1145319246439025,-1.9572664838841547,-0.7734824548347907,-49.5127465412662,-86.95097662746134,-34.361726114384304,0.8445200449456831,0.7973358855937648,0.8939691259081394,-0.1841045170980126,-0.25417658739304594,-0.11860686350230391,-1.1432745693240336,-1.5784166139135656,-0.7365392926088871,-77.77378022612474,-107.37527985806568,-50.104713782917486,0.8303686768352657,0.7794808352428471,0.8840051035613946,-0.20428434729888892,-0.28290517840435453,-0.13121518865818343,-1.268589727504843,-1.756818904272658,-0.8148360000428033,-86.2986209186968,-119.51149008657536,-55.43102041107506,-0.1253151581808094,-0.17840229035909227,-0.07829670743391626,-8.524840692572068,-12.13621022850968,-5.326306628157569,0.7973358855937648,0.7523348897065717,0.8939691259081394,-0.25417658739304594,-0.32919530076562514,-0.11860686350230391,-0.710570833188108,-0.920291603352606,-0.3315749050101775,-204.1870210310655,-264.45161015879484,-95.28014511786712,0.7794808352428471,-0.28290517840435453,-0.7908838905809953,0.7312271752056263,-0.3675640538370211,-1.0275544992705978,0.8840051035613946,-0.13121518865818343,-0.3668224791593495,-227.26548579913657,-295.2742813995971,-105.40875837912344,-0.0803130573928873,-0.10726289591799176,-0.03524757414917201,-23.07846476807106,-30.822671240802233,-10.128613261256326,0.2015
05119002409,05119002409,Census Tract 24.09; Pulaski County; Arkansas,2053,963,371,Little Rock city,Arkansas,89607,0.6579652990891544,0.23968766820283344,05119,2053,963,371,0.013695,0.008033274155,0.004224436285,0.7963053478888397,0.7080480775723874,0.8437054753509245,-0.2557996786674791,-0.4123334723661683,-0.18524773065395536,-7.192021558467863,-11.593099874024247,-5.2083946291910515,-350.31765993511266,-564.6906904054675,-253.6967671305919,0.7783727003633544,0.6840203505335978,0.8294877072288837,-0.28473159391791,-0.4619448079577011,-0.20556337518340853,-8.005466513882961,-12.98796399964541,-5.779585938699809,-389.93991787057774,-632.6334144980716,-350.31765993511266,-0.8134449554150986,-1.3948641256211634,-0.571191309508758,-39.62225793546511,-67.94272409260417,-27.822275183086113,0.8679453676611223,0.827115882486501,0.9103403422469218,-0.15214624935982915,-0.2090204301164783,-0.09849026083121644,-0.6189510473746944,-0.8503227301866145,-0.4006713958062483,-64.27321364223204,-88.29934892903577,-41.606583157450494,0.8557395976587504,0.8115644155258397,0.9018289404701372,-0.1685797907867498,-0.2321880812776477,-0.10885773911700468,-0.6858048654679162,-0.9445717965405528,-0.44284766745686777,-71.21545851172546,-98.08637554938242,-45.98625830289385,-0.06685381809322177,-0.09424906635393816,-0.04217627165061949,-6.942244869493434,-9.78702662034664,-4.379675145443353,0.827115882486501,0.7878094869365648,0.9103403422469218,-0.2090204301164783,-0.26934241917871315,-0.09849026083121644,-0.6229529334941466,-0.8027332545832407,-0.29353492800306397,-167.9118419121689,-216.37014948335332,-79.11992668546198,0.8115644155258397,-0.2321880812776477,-0.6920005201103305,0.769242599818279,-0.299980006614602,-0.894043826271064,0.9018289404701372,-0.10885773911700468,-0.32443358708375597,-186.5230512426767,-240.9821634153811,-87.44840622203665,-0.06904758661618393,-0.0913105716878233,-0.030898659080692,-18.6112093305078,-24.61201393202785,-8.328479536574664,0.7602
05119004902,05119004902,Census Tract 49.02; Pulaski County; Arkansas,2121,1689,821,Little Rock city,Arkansas,171178,0.6504347044809821,0.2757274651784364,05119,2121,1689,821,0.013695,0.008033274155,0.004224436285,0.7987570676824484,0.7113549867822141,0.8456429539521032,-0.25194510378662116,-0.4057678916731295,-0.1825321730956437,-7.3182733644748446,-11.786378497379102,-5.302029372465608,-345.0388196357777,-555.6991276463509,-249.97781105448408,0.7810092640829132,0.6875353275995385,0.8315832595798361,-0.2803945433019069,-0.4544707156960224,-0.20252540978910244,-8.144646936772103,-13.201054053540355,-5.882774818057989,-384.0003270519615,-622.3976451457028,-345.0388196357777,-0.8263735722972578,-1.414675556161253,-0.5807454455923811,-38.96150741618378,-66.69851749935187,-27.380737651691703,0.8696060025104151,0.8292374898112994,0.9114952218655342,-0.14994606420972031,-0.2059271466700802,-0.09709845538556448,-1.0698760970099748,-1.4693052005662706,-0.6928045562323643,-63.343759444048246,-86.99261104596036,-41.01862381482322,0.8575407796352238,0.8138545974398791,0.903087510302231,-0.16612530126599315,-0.2287207114706651,-0.10731240172432,-1.1853161326360795,-1.6319389467357344,-0.765681807806592,-70.1785750524618,-96.62160726676936,-45.33344036747141,-0.11544003562610494,-0.1626337461694638,-0.07287725157422775,-6.834815608413554,-9.628996220808988,-4.31481655264818,0.8292374898112994,0.7903494592755177,0.9114952218655342,-0.2059271466700802,-0.2652630912364522,-0.09709845538556448,-1.3581550338544304,-1.749494461921368,-0.6403951984663454,-165.42692251576494,-213.09311351051983,-78.00185121392758,0.8138545974398791,-0.2287207114706651,-1.5084858439199855,0.7719711612113557,-0.29538517790072344,-1.9481592047433665,0.903087510302231,-0.10731240172432,-0.7077594234353081,-183.73761801705064,-237.2910115399959,-86.20699432829574,-0.15033081006555538,-0.1986647428219983,-0.06736422496896266,-18.310695501285675,-24.19789802947604,-8.205143114368168,0.0038
05119004223,05119004223,Census Tract 42.23; Pulaski County; Arkansas,1992,1448,479,Little Rock city,Arkansas,98108,0.6670396549206994,0.2075053180537136,05119,1992,1448,479,0.013695,0.008033274155,0.004224436285,0.7933610244226881,0.7040836733306519,0.8413767127369924,-0.2604602056518704,-0.42028573858206736,-0.18852825953193683,-7.105469012673511,-11.465579874243774,-5.143133872465431,-356.7002516402365,-575.5813189881413,-258.18945142898747,0.7752074666540159,0.6798086732318989,0.826969583866775,-0.28997725514208916,-0.4710021207082722,-0.20923431708837825,-7.910707110268455,-12.849145093854776,-5.708004233270478,-397.12385091709115,-645.0374043099788,-356.7002516402365,-0.8052380975949438,-1.3835652196110022,-0.5648703608050472,-40.42359927685461,-69.45608532183746,-28.356945823546543,0.8659485174628508,0.824566558744616,0.9089506577193198,-0.1548030625768696,-0.21275837516679968,-0.10016973034502807,-0.94692781679018,-1.301439521588809,-0.6127366118288368,-65.39556745788536,-89.87841999922715,-42.31606435282022,0.8535742012399189,0.8088133095778773,0.9003146955649525,-0.1715443116103791,-0.2363792585484328,-0.11072273386862184,-1.0493337649268324,-1.4459280811747572,-0.6772891627979986,-72.46780144522323,-99.8569116833396,-46.77411345290045,-0.10240594813665238,-0.1444885595859482,-0.06455255096916179,-7.072233987337872,-9.978491684112443,-4.458049100080235,0.824566558744616,0.7847596658380055,0.9089506577193198,-0.21275837516679968,-0.27427548016519193,-0.10016973034502807,-0.8186811047573906,-1.0553951304312397,-0.385446943923242,-170.91463564872456,-220.3330126161252,-80.46909058940334,0.8088133095778773,-0.2363792585484328,-0.9095728070796152,0.7659674965315773,-0.30553842627547406,-1.1756930187727486,0.9003146955649525,-0.11072273386862184,-0.42605425057535895,-189.8899388475188,-245.44739431581388,-88.94660763577431,-0.09089170232222445,-0.1202978883415089,-0.04060730665211698,-18.975303198794247,-25.114381699688703,-8.477517046370977,0.4325
05119000500,05119000500,Census Tract 5; Pulaski County; Arkansas,1033,798,519,Little Rock city,Arkansas,0,NA,NA,05119,1033,798,519,0.013695,0.008033274155,0.004224436285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7865
05119004400,05119004400,Census Tract 44; Pulaski County; Arkansas,1740,1105,391,Little Rock city,Arkansas,6275,0.42621107804110325,0.28766067721346933,05119,1740,1105,391,0.013695,0.008033274155,0.004224436285,0.8753198921549573,0.8172220602257158,0.9054155140547472,-0.1424394772271103,-0.2236576184982099,-0.10446528083186073,-3.39423303468798,-5.329604488479393,-2.4893345165266583,-195.07086406252756,-306.2991085332984,-143.06520209923323,0.8637408863260936,0.8008922473177835,0.8964637336584127,-0.15775461811641467,-0.2486074167268261,-0.11549409357483124,-3.75918212148148,-5.924140715408557,-2.7521434040227257,-216.0449495104299,-340.4678572073883,-195.07086406252756,-0.36494908679350013,-0.5945362269291641,-0.26280888749606746,-20.974085447902304,-34.16874867408989,-15.103959051498128,0.9205342316321756,0.8949642040320815,0.9465612883839958,-0.08632570700486136,-0.11736312524534588,-0.05645562761946112,-0.40296858114457457,-0.5478513145122197,-0.2635349879979502,-36.467744899961495,-49.57930448074386,-23.849320180809976,0.9129435768645496,0.8850875496559133,0.9413770644418588,-0.0953579447203521,-0.1298317329045698,-0.06227359659850934,-0.44513108572234594,-0.606054801186275,-0.29069327938035594,-40.28335617396796,-54.84658834264931,-26.30708410681954,-0.04216250457777137,-0.05820348667405528,-0.02715829138240572,-3.815611274006459,-5.267283861905455,-2.457763926009567,0.8949642040320815,0.8698478156683811,0.9465612883839958,-0.11736312524534588,-0.14962638519889995,-0.05645562761946112,-0.3686387728663349,-0.4699780012916394,-0.177327701895551,-94.28101607834652,-120.19897731243977,-45.35235342597212,0.8850875496559133,-0.1298317329045698,-0.4078027966364872,0.8578030872537472,-0.16576871179316408,-0.5206812136888664,0.9413770644418588,-0.06227359659850934,-0.1956020017706371,-104.29739044411436,-133.16655081556686,-50.026087409370106,-0.03916402377015238,-0.05070321239722697,-0.01827429987508611,-10.016374365767872,-12.967573503127102,-4.673733983397981,0.1247
05119001100,05119001100,Census Tract 11; Pulaski County; Arkansas,1189,683,303,Little Rock city,Arkansas,0,NA,NA,05119,1189,683,303,0.013695,0.008033274155,0.004224436285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7377
05119002407,05119002407,Census Tract 24.07; Pulaski County; Arkansas,1659,780,313,Little Rock city,Arkansas,110992,0.6287614485289267,0.25607632588048046,05119,1659,780,313,0.013695,0.008033274155,0.004224436285,0.8058553899213406,0.7209588037519886,0.8512439347051858,-0.2409174307286196,-0.38704180432478935,-0.1747513952582034,-5.473645230741392,-8.793591729468236,-3.970352574023358,-329.93642138284457,-530.053751022799,-239.32203580610957,0.7886473103536542,0.6977526496998664,0.837643906508224,-0.26799392690703355,-0.4331726299142587,-0.19382471743699367,-6.088823359297437,-9.841684317515108,-4.403698549292083,-367.0176828991825,-593.2299166675773,-329.93642138284457,-0.6151781285560451,-1.048092588046872,-0.4333459752687254,-37.08126151633786,-63.17616564477831,-26.12091472385325,0.8744031069215549,0.835373951770286,0.9148271793755476,-0.1436372904947978,-0.19706868747923745,-0.09310263462284808,-0.4732935338393414,-0.6493532089392003,-0.3067787953852882,-60.67865818453096,-83.25041140246158,-39.330614792985664,0.8627458149735319,0.8204819325457294,0.9067195188592851,-0.1590899458963808,-0.21879588121736632,-0.10287688662318424,-0.5242109652182191,-0.72094562250609,-0.3389855451362723,-67.20653400233577,-92.42892596231924,-43.45968527388107,-0.05091743137887766,-0.07159241356688961,-0.03220674975098414,-6.527875817804829,-9.178514559857645,-4.129070480895403,0.835373951770286,0.7977053606126955,0.9148271793755476,-0.19706868747923745,-0.2535956875505106,-0.09310263462284808,-0.49551242648654664,-0.6376447526597383,-0.23409864339365585,-158.3106793886731,-203.7203682618972,-74.79189884781337,0.8204819325457294,-0.21879588121736632,-0.5501436042126266,0.7798781657916317,-0.282251566800731,-0.709697519854822,0.9067195188592851,-0.10287688662318424,-0.258675167385007,-175.76472978039192,-226.74042167885688,-82.64382344568914,-0.05463117772608,-0.07205276719508369,-0.02457652399135115,-17.45405039171885,-23.020053416959644,-7.851924597875769,0.3921
