geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06037920013,06037920013,Census Tract 9200.13; Los Angeles County; California,4612,3268,1295,Santa Clarita city,California,140270,0.4966503150337536,0.2516560154391772,06037,4612,3268,1295,0.009245,0.009493868073,0.003212018401,0.8505087578805122,0.7823688427025216,0.8861965241282449,-0.1757668462956496,-0.27816950959565223,-0.1284178765919941,-7.49433624634313,-11.860574859968844,-5.47547371705685,-162.49644940032806,-257.1677116211805,-118.72232690929856,0.8368481666043085,0.7634009592258229,0.8755542218902659,-0.19495989823066137,-0.30992761787215467,-0.14213371941838576,-8.312688443165044,-13.21467517517586,-6.060289000537967,-180.2404259142464,-286.52808272280697,-162.49644940032806,-0.8183521968219143,-1.354100315207015,-0.5848152834811167,-17.74397651391835,-29.36037110162652,-12.68029669299906,0.9042219290004728,0.8737737464108535,0.9354024462364384,-0.10592318979191344,-0.1444610279350213,-0.06905856834506648,-1.1118626030134608,-1.5163895164918404,-0.7248992379418557,-34.02272347042413,-46.40114799546635,-22.181739227106966,0.895163856799835,0.8620627724989037,0.9291767867528627,-0.1171139142893334,-0.16000833338534137,-0.07622146211232707,-1.2293302519178346,-1.6795876560285894,-0.8000872465811429,-37.617204771047575,-51.39497111470592,-24.482473885591887,-0.11746764890437378,-0.163198139536749,-0.07518800863928721,-3.594481300623433,-4.993823119239566,-2.3007346584849206,0.8737737464108535,0.8440480583652825,0.9354024462364384,-0.1444610279350213,-0.1847666611978929,-0.06905856834506648,-1.7760846534720525,-2.2716246458834206,-0.849044653645918,-137.14939409050598,-175.4150305701483,-65.5632937178315,0.8620627724989037,-0.16000833338534137,-1.9672319200246369,0.8298582056949736,-0.2050251394002176,-2.52069370452276,0.9291767867528627,-0.07622146211232707,-0.9371092747851534,-151.90980077410325,-194.64816251141,-72.36365056256011,-0.1911472665525844,-0.24906905863933915,-0.08806462113923541,-14.760406683597251,-19.23313194126171,-6.800356844728603,0.5657
06037920332,06037920332,Census Tract 9203.32; Los Angeles County; California,1343,838,335,Santa Clarita city,California,116182,0.5690158849722206,0.23412572052927377,06037,1343,838,335,0.009245,0.009493868073,0.003212018401,0.8257513012581321,0.7481098359153285,0.8668767046013659,-0.21101837620646663,-0.33670211510650494,-0.1535665852964073,-2.6200115446226566,-4.180505245736394,-1.9066880978706775,-195.0864888028784,-311.2811054159638,-141.97230810652852,0.8100917203317863,0.7267112797782727,0.8545806709426979,-0.2344281207940671,-0.3760623067597226,-0.1701645426837099,-2.910667752763365,-4.6692027629094515,-2.112768917719936,-216.72879767411507,-347.6696025993635,-195.0864888028784,-0.29065620814070847,-0.4886975171730574,-0.2060808198492583,-21.64230887123667,-36.38849718339966,-15.344811604561302,0.8877645052512894,0.85252617565198,0.9240754186448372,-0.12642485037959636,-0.1729845118658528,-0.08216275406016839,-0.34029415654933987,-0.46561746669854026,-0.2211551368953664,-40.60789457629354,-55.562943520112206,-26.390827791809834,0.8772584389872232,0.83903194152621,0.9168075043909336,-0.13991493903949145,-0.19184973837943173,-0.090741508125344,-0.3766050426489582,-0.5163964577376838,-0.24424632403213445,-44.940935876963984,-61.622488990177075,-29.1463393833096,-0.03631088609961835,-0.05077899103914357,-0.02309118713676802,-4.333041300670448,-6.059545470064865,-2.7555115914997645,0.85252617565198,0.8183394260541561,0.9240754186448372,-0.1729845118658528,-0.22198682864611485,-0.08216275406016839,-0.5501678649994476,-0.7060170778118068,-0.26131418643313054,-164.22921343267095,-210.75136651098708,-78.00423475615837,0.83903194152621,-0.19184973837943173,-0.610167695514653,0.8020968719949779,-0.24673220269865503,-0.784718398896878,0.9168075043909336,-0.090741508125344,-0.2885984488071696,-182.13961060138897,-234.24429817817256,-86.14879068870735,-0.05999983051520541,-0.07870132108507122,-0.02728426237403908,-17.91039716871803,-23.49293166718544,-8.144555932548979,0.3342
06037920106,06037920106,Census Tract 9201.06; Los Angeles County; California,2182,1556,601,Santa Clarita city,California,7976,0.7159330099596901,0.22864302928547603,06037,2182,1556,601,0.009245,0.009493868073,0.003212018401,0.7776831191991849,0.6831020361183895,0.82893932802235,-0.28587078118623016,-0.46391014391104585,-0.20636090748132263,-5.766754061849535,-9.358269129958524,-4.162833978648655,-264.2875372066698,-428.8849280457619,-190.7806589664828,0.758373133784048,0.6575581089527096,0.8135327094633585,-0.31861211249706123,-0.5207781432316245,-0.2292068756026336,-6.427231514437092,-10.505443964372835,-4.62369632671293,-294.5568980035331,-481.4593934176368,-264.2875372066698,-0.660477452587557,-1.1471748344143116,-0.4608623480642758,-30.26936079686329,-52.57446537187496,-21.12109752815196,0.8552681262742556,0.8109652157840029,0.9014993541749272,-0.16922397699564656,-0.23309851093088765,-0.10926313520792572,-0.8457646215686495,-1.165003195089486,-0.5460862925051858,-54.35505280004174,-74.87167063557108,-35.095520083880835,0.8420008229643935,0.7941498338304576,0.8921994720735266,-0.18764729525957716,-0.2592082216735554,-0.12082559035362168,-0.9378425355626748,-1.2954969349104537,-0.6038742943848225,-60.272656527164195,-83.25815777059469,-38.80940195275209,-0.09207791399402532,-0.13049373982096757,-0.05778800187963673,-5.917603727122449,-8.386487135023621,-3.7138818688712543,0.8109652157840029,0.768529028826861,0.9014993541749272,-0.23309851093088765,-0.30118702416026266,-0.10926313520792572,-1.330016912985148,-1.7185173534788754,-0.6234352043347513,-221.30065107905955,-285.9429872676997,-103.7329790906408,0.7941498338304576,-0.2592082216735554,-1.4789940846634102,0.7485594612776421,-0.3358992194062967,-1.916578707795104,0.8921994720735266,-0.12082559035362168,-0.6894084310104349,-246.08886600056744,-318.8982874867062,-114.71022146596256,-0.1489771716782622,-0.19806135431622884,-0.06597322667568362,-24.788214921507848,-32.95530021900647,-10.977242375321731,0.5702
06037920042,06037920042,Census Tract 9200.42; Los Angeles County; California,4986,2701,843,Santa Clarita city,California,92354,0.5486912069251271,0.2487312906663077,06037,4986,2701,843,0.009245,0.009493868073,0.003212018401,0.832631010196157,0.7575774552032639,0.8722599552486722,-0.2010121983859489,-0.3199970420604613,-0.14644721906889613,-9.265771861553397,-14.75044605209094,-6.750568037895636,-185.83577740780976,-295.8372653848965,-135.39045402919447,0.8175189713838678,0.7368341505395873,0.8604200624709119,-0.2232132036119415,-0.35715750860311646,-0.16222301596298136,-10.289139852018502,-16.463378938840556,-7.477762387932725,-206.36060673923993,-330.1921167035812,-185.83577740780976,-1.0233679904651076,-1.7129328867496163,-0.727194350037089,-20.52482933143016,-34.354851318684645,-14.584724228581807,0.8923562690285226,0.8584410649031958,0.9272428168078288,-0.12062864878919424,-0.16490233387514774,-0.07846615996729822,-1.0465333483559762,-1.4306368624227894,-0.6807458588607538,-38.74614395986583,-52.966933077482025,-25.203474967077145,0.8822508936173945,0.845437550067545,0.920264831208718,-0.13346442291467908,-0.18281947604539983,-0.08664372046745962,-1.1578921823404282,-1.5860799265424272,-0.7516916073004404,-42.86901822807953,-58.7219521119003,-27.830122447258063,-0.111358833984452,-0.15544306411963782,-0.0709457484396866,-4.1228742682137,-5.755019034418283,-2.626647480180918,0.8584410649031958,0.8254798560420085,0.9272428168078288,-0.16490233387514774,-0.21141659930355736,-0.07846615996729822,-1.3197679253102006,-1.692036977780124,-0.6279906336893056,-156.55610027404515,-200.71613022302773,-74.49473709244432,0.845437550067545,-0.18281947604539983,-1.4631647408302582,0.8097987978769624,-0.23487464123395255,-1.87977944693012,0.920264831208718,-0.08664372046745962,-0.6934383553908551,-173.56639867500098,-222.9868857568351,-82.25840514719515,-0.14339681552005756,-0.18774246914999623,-0.06544772170154944,-17.010298400955822,-22.270755533807385,-7.763668054750824,0.4767
06037920035,06037920035,Census Tract 9200.35; Los Angeles County; California,5793,3748,1287,Santa Clarita city,California,12961,0.4036738301278335,0.2565832338154823,06037,5793,3748,1287,0.009245,0.009493868073,0.003212018401,0.8834101287032724,0.8286980631226614,0.9116522722918472,-0.1319770597014389,-0.20671212411411544,-0.09690945812711135,-7.068201022832275,-11.070733432010938,-5.190110558651141,-122.01279169398023,-191.10535874349972,-89.59279403851444,0.8725264713377636,0.8132722544134598,0.9032586737341184,-0.1460970329837593,-0.22960053607289244,-0.10710257103421748,-7.824414336132613,-12.296551746072607,-5.736015818541296,-135.06670699348547,-212.26569559938903,-122.01279169398023,-0.7562133133003384,-1.2258183140616694,-0.545905259890155,-13.053915299505237,-21.160336855889337,-9.423532882619629,0.925815290073213,0.901852081430778,0.9501596277897432,-0.08012906107968963,-0.10882928652059155,-0.05245473576497368,-0.9646453178732745,-1.3101571424276617,-0.6314839407095876,-25.737601864281604,-34.95616708718414,-16.848557649668827,0.9187064889929648,0.8925834769521995,0.9453143066331592,-0.08848692371395434,-0.12034339176273252,-0.05784921796181188,-1.065262658809708,-1.4487713675498712,-0.6964261966578444,-28.42216272171046,-38.65451887806487,-18.58127525767995,-0.1006173409364336,-0.13861422512220978,-0.06494225594825687,-2.684560857428858,-3.698351790880731,-1.7327176080111224,0.901852081430778,0.878267911899668,0.9501596277897432,-0.10882928652059155,-0.1386047314845296,-0.05245473576497368,-1.3297424137636096,-1.6935569100549268,-0.6409238650687177,-103.32108887052132,-131.58950350077131,-49.79983411567349,0.8925834769521995,-0.12034339176273252,-1.4704287546054728,0.8669413492965776,-0.15348056798926946,-1.8753189281016305,0.9453143066331592,-0.05784921796181188,-0.7068369295274394,-114.25242848527374,-145.7124264259231,-54.92128434556638,-0.14068634084186327,-0.18176201804670344,-0.06591306445872169,-10.93133961475239,-14.122922925151782,-5.121450229892906,0.789
06037920200,06037920200,Census Tract 9202; Los Angeles County; California,4028,1401,215,Santa Clarita city,California,4075,0.6112556414114185,0.265731066170505,06037,4028,1401,215,0.009245,0.009493868073,0.003212018401,0.8116348355196589,0.7288105245904841,0.8557950007772918,-0.232081172760085,-0.3720987365843766,-0.1685041383645983,-8.64243830104862,-13.856532757842478,-6.274902017979904,-214.5590442166986,-344.0052819722561,-155.78207591807111,0.7948711722735147,0.7061160760249267,0.8425714120637432,-0.25806550153249314,-0.4161977526832273,-0.18684302087897903,-9.610065082398298,-15.498729844485329,-6.957821096489377,-238.5815561667899,-384.77482235564366,-214.5590442166986,-0.9676267813496792,-1.6421970866428488,-0.6829190785094736,-24.022511950091346,-40.76954038338751,-16.954296884545023,0.878297111185364,0.840363598926851,0.9175273403670462,-0.13856687818360666,-0.18996110883075565,-0.08988577888039997,-0.623556186855313,-0.8548321664312899,-0.4044894008286388,-44.50793624948701,-61.015857703875085,-28.871477575206196,0.8669730543388137,0.8258743072597085,0.9096638068033078,-0.15343838542091448,-0.21083800671563344,-0.09930723034276456,-0.6904785312657822,-0.9487789956382876,-0.4468862883498408,-49.284691739170746,-67.72155572007763,-31.897665121330533,-0.06692234441046918,-0.0939468292069977,-0.04239688752120202,-4.7767554896837385,-6.705698016202548,-3.0261875461243415,0.840363598926851,0.8036967820546244,0.9175273403670462,-0.18996110883075565,-0.2442503470569248,-0.08988577888039997,-0.3877451268415977,-0.49855932292472505,-0.18347320116081384,-180.34657062399893,-231.8880571742907,-85.33637263293667,0.8258743072597085,-0.21083800671563344,-0.43035866741449,0.7863238571214878,-0.2717406332560237,-0.5546719902743255,0.9096638068033078,-0.09930723034276456,-0.20270409486738428,-200.16682205325117,-257.9869722206165,-94.28097435692293,-0.04261354057289235,-0.05611266734960041,-0.01923089370657041,-19.820251429252256,-26.09891504632577,-8.944601723986239,-999
06037920114,06037920114,Census Tract 9201.14; Los Angeles County; California,3940,2378,914,Santa Clarita city,California,108742,0.5274981974062735,0.2691574405107296,06037,3940,2378,914,0.009245,0.009493868073,0.003212018401,0.8398656917358073,0.7675771867419099,0.8779088002090542,-0.19066656709507007,-0.3028005746818006,-0.13907048176515896,-6.945086906408056,-11.029601772956992,-5.065684019440445,-176.27124127939229,-279.93913129332464,-128.57066039188948,0.8253360685374664,0.7475397042413623,0.866551428813229,-0.2116276485675055,-0.33772158766449206,-0.15399959742670238,-7.708600587365957,-12.301610147155422,-5.609481536146863,-195.6497611006588,-312.2236077958229,-176.27124127939229,-0.7635136809579013,-1.27200837419843,-0.5437975167064177,-19.37851982126653,-32.28447650249822,-13.801967429096898,0.8971695021945953,0.864652365637265,0.9305570986819496,-0.1146165775295166,-0.15653416302513817,-0.07462508363689897,-0.8754620223688232,-1.1956360753880249,-0.569999803242927,-36.81505560844504,-50.279061202187755,-23.96971418178835,0.8874869020192983,0.8521689135241579,0.9238837513564429,-0.12677719268273233,-0.17347627228560158,-0.08238725763041471,-0.968346986871812,-1.3250429513919717,-0.6292886835149973,-40.72106757240588,-55.720897871823865,-26.462938751681975,-0.09288496450298868,-0.12940687600394662,-0.05928888027207035,-3.906011963960835,-5.441836669636107,-2.493224569893623,0.864652365637265,0.8329917084156897,0.9305570986819496,-0.15653416302513817,-0.20049214163482135,-0.07462508363689897,-1.3583088291078165,-1.739749591311761,-0.6475513588725732,-148.61146926781362,-190.34459423542248,-70.848069898531,0.8521689135241579,-0.17347627228560158,-1.5053222103880497,0.8179085466243659,-0.22263057908754413,-1.9318535670416817,0.9238837513564429,-0.08238725763041471,-0.7149068119232298,-164.69608428753278,-211.3625346872737,-78.21737548394199,-0.147013381280233,-0.1921039757299201,-0.0673554530506566,-16.084615019719145,-21.017940451851217,-7.3693055854110066,0.2849
06037920045,06037920045,Census Tract 9200.45; Los Angeles County; California,2832,2205,848,Santa Clarita city,California,3320,0.5320357840396015,0.20966202603054465,06037,2832,2205,848,0.009245,0.009493868073,0.003212018401,0.8383114204500588,0.7654251211536165,0.8766962692275592,-0.1928741224390531,-0.3064635225100035,-0.14064589425147372,-5.049799413839699,-8.02377891219331,-3.6823682999490046,-178.3121261949046,-283.32552656049825,-130.02712923548745,0.8236561033468158,0.7452345528302932,0.8652349906479454,-0.21409893757435228,-0.3418594135257745,-0.155755385309988,-5.605504127741679,-8.950508467425662,-4.077962577324456,-197.9344677874887,-316.04902780457843,-178.3121261949046,-0.5557047139019806,-0.9267295552323525,-0.3955942773754515,-19.622341592584064,-32.72350124408024,-13.968724483596452,0.8961367723983509,0.8633187082033462,0.9298464901660256,-0.11590108876313338,-0.1583207806084747,-0.07544633504122626,-0.8208695277158768,-1.121307019568106,-0.5343487112511478,-37.22764298031188,-50.85292605751047,-24.233501644042985,0.8863632241238693,0.8507231821074684,0.923107717249122,-0.1282056529234453,-0.17547049502369622,-0.08329719415629906,-0.9080166104466284,-1.2427698817613642,-0.5899524254416535,-41.179891630232575,-56.36144588486912,-26.755212038170228,-0.08714708273075145,-0.12146286219325808,-0.05560371419050569,-3.952248649920701,-5.5085198273586435,-2.5217103941272425,0.8633187082033462,0.8313776328898599,0.9298464901660256,-0.1583207806084747,-0.20282283337838972,-0.07544633504122626,-1.2746089604559276,-1.6328860924989457,-0.6074033636488997,-150.30766043112354,-192.55732222864924,-71.6277551472759,0.8507231821074684,-0.17547049502369622,-1.4126778834292104,0.8161653816035731,-0.22524187197848933,-1.8133772912832744,0.923107717249122,-0.08329719415629906,-0.6706090612009823,-166.58937304589745,-213.84166170793327,-79.08125721709696,-0.13806892297328277,-0.1804911987843285,-0.06320569755208261,-16.281712614773912,-21.284339479284025,-7.453502069821062,0.0834
06037920342,06037920342,Census Tract 9203.42; Los Angeles County; California,1937,1160,173,Santa Clarita city,California,46039,0.5410272470528668,0.26464916474509526,06037,1937,1160,173,0.009245,0.009493868073,0.003212018401,0.8352400431447597,0.761178499402337,0.8742985211677055,-0.1972606057474245,-0.31375229435038066,-0.14377409521911205,-3.5324571193613767,-5.618539604978574,-2.574643955452438,-182.3674300134939,-290.0639961269269,-132.9191510300691,0.8203372600913311,0.740687752908285,0.8626323050612307,-0.21901082475354877,-0.3500965772331652,-0.15924246533871556,-3.9219505799777834,-6.269377213080425,-2.8516447988132954,-202.47550748465585,-323.6642856520612,-182.3674300134939,-0.38949346061640666,-0.6508376081018508,-0.2770008433608573,-20.108077471161938,-33.60028952513427,-14.300508175573428,0.8940938751715534,0.8606820704912436,0.9284399851811106,-0.11845078885942038,-0.16186921313376404,-0.07707554172705111,-0.44134069157813194,-0.6031151937236076,-0.28717894762142454,-38.04661134294241,-51.9926891141041,-24.756805829433148,0.8841407992212508,0.8478656318609851,0.9215718905110551,-0.1310415726553935,-0.1794321675771836,-0.08510254088311305,-0.4882532134915188,-0.6685537318275061,-0.3170870756545601,-42.09079426651024,-57.63394239892294,-27.335092728841392,-0.04691252191338685,-0.06543853810389855,-0.02990812803313558,-4.044182923567832,-5.64125328481884,-2.5782868994082397,0.8606820704912436,0.8281884917472584,0.9284399851811106,-0.16186921313376404,-0.20745459513723116,-0.07707554172705111,-0.2658603371410035,-0.34073155442509645,-0.12659188929241194,-153.67649545722745,-196.95465573704996,-73.17450248116297,0.8478656318609851,-0.1794321675771836,-0.2947064215762262,0.8127221767802882,-0.23043277096441353,-0.3784718106111303,0.9215718905110551,-0.08510254088311305,-0.13977574717709598,-170.3505327030209,-218.76983272319669,-80.7952295821364,-0.02884608443522268,-0.03774025618603383,-0.01318385788468404,-16.67403724579346,-21.81517698614672,-7.620727100973435,0.8814
06037920121,06037920121,Census Tract 9201.21; Los Angeles County; California,6487,5277,993,Santa Clarita city,California,115244,0.4728129012379991,0.29246241948507734,06037,6487,5277,993,0.009245,0.009493868073,0.003212018401,0.8588253786564073,0.7939939100281694,0.8926543357055956,-0.16438105446354404,-0.2594555038394713,-0.12025445908975883,-9.85831237831982,-15.560147204744483,-7.21193830068563,-151.97028485154647,-239.8666132995912,-111.17524742848204,0.8458539008452458,0.7758877382021249,0.8825750594153522,-0.18223726225145845,-0.28884624767648037,-0.13304810659666055,-10.929190496482075,-17.3227781522219,-7.979202958968504,-168.47834895147332,-267.03835597690613,-151.97028485154647,-1.0708781181622555,-1.762630947477417,-0.7672646582828744,-16.508064099926862,-27.171742677314892,-11.827727120130636,0.9097095745421372,0.8808880625098352,0.9391639171072788,-0.09925192389374016,-0.13521801754332993,-0.0647768528843213,-1.6823023540358577,-2.291921207136952,-1.0979560679448068,-31.879900588134504,-43.432276049591664,-20.806444342331,0.9011416070451588,0.8697867691790432,0.9332876917872972,-0.10970350517827898,-0.14970707239414535,-0.07148096862281025,-1.8594547870426068,-2.5375080947964546,-1.2115896303598133,-35.2369677286831,-48.08618712898341,-22.95981865377702,-0.1771524330067491,-0.24558688765950265,-0.11363356241500644,-3.35706714054859,-4.65391107939175,-2.1533743114460195,0.8808880625098352,0.8526921643868177,0.9391639171072788,-0.13521801754332993,-0.17275617364106224,-0.0647768528843213,-1.274755825511431,-1.628643451095113,-0.6106780151996009,-128.3742019648974,-164.0124321344525,-61.4982895467876,0.8697867691790432,-0.14970707239414535,-1.4113501005407407,0.8392116407908015,-0.19159452919133169,-1.8062403713654929,0.9332876917872972,-0.07148096862281025,-0.6738804696343665,-142.12991949050763,-181.897318365105,-67.8630885835213,-0.13659427502930965,-0.17759692027037932,-0.06320245443476569,-13.755717525610237,-17.884886230652498,-6.364799036733705,0.1884
06037920112,06037920112,Census Tract 9201.12; Los Angeles County; California,2253,1811,786,Santa Clarita city,California,63009,0.5118604669561194,0.23185863602527695,06037,2253,1811,786,0.009245,0.009493868073,0.003212018401,0.8452442355348656,0.7750402413266954,0.8821003674298004,-0.18308999690155336,-0.29025558503675103,-0.1336578431700771,-3.813578799112501,-6.045729226896712,-2.783957210521888,-169.26670213548607,-268.34128836647636,-123.56667601073626,0.8311519715097133,0.7555386356838673,0.8711035894288414,-0.2031494050162563,-0.323559051477045,-0.1479690959093309,-4.231395909842528,-6.739406629829598,-3.082046079159015,-187.81162493752896,-299.1303430905281,-169.26670213548607,-0.4178171107300264,-0.6936774029328863,-0.298088868637127,-18.54492280204289,-30.789054724051766,-13.230753157440173,0.9007376906200638,0.869264308306751,0.9330102079046864,-0.11020112782402217,-0.1503980900215613,-0.07179963469612675,-0.641036139241281,-0.8748604744829864,-0.4176559853183863,-35.39680503817123,-48.30814326245093,-23.06217478290372,0.8913703202675239,0.8571701381595626,0.9265631730412728,-0.121868181228957,-0.1666295353535165,-0.07925722616158405,-0.7089029843335048,-0.9692782291407964,-0.46103653627508334,-39.144284060381274,-53.5217133705575,-25.457566884322656,-0.06786684509222385,-0.09441775465780988,-0.04338055095669702,-3.7474790222100416,-5.213570108106564,-2.3953921014189405,0.869264308306751,0.838578288446844,0.9330102079046864,-0.1503980900215613,-0.1924945038251944,-0.07179963469612675,-1.122297665325362,-1.4364286953378755,-0.535781819962772,-142.78596250958805,-182.75174240939893,-68.16562594946208,0.8571701381595626,-0.1666295353535165,-1.2434196370092978,0.8239445308238251,-0.2136739338510384,-1.59447342095586,0.9265631730412728,-0.07925722616158405,-0.5914317121218624,-158.19588257115748,-202.8592138620687,-75.24576490100031,-0.1211219716839358,-0.15804472561798444,-0.05564989215909044,-15.40992006156944,-20.107471452669778,-7.080138951538224,0.4584
06037920341,06037920341,Census Tract 9203.41; Los Angeles County; California,1862,1002,346,Santa Clarita city,California,41374,0.504240239609902,0.2623520605792698,06037,1862,1002,346,0.009245,0.009493868073,0.003212018401,0.8478776549158645,0.7787032208263587,0.8841501539850695,-0.17941544302076304,-0.2841862897893263,-0.1310296056532575,-3.0884915250935885,-4.8920367878285225,-2.2555685273402486,-165.8695770726954,-262.73022491023215,-121.13687042643656,0.8340008801331308,0.7594674551135018,0.8733305039507433,-0.1990395020211141,-0.31671211619008854,-0.14504187758956483,-3.4263038052968415,-5.45194254339826,-2.4967784387835112,-184.01201961851996,-292.8003514177368,-165.8695770726954,-0.33781228020325305,-0.5599057555697371,-0.24120991144326265,-18.142442545824544,-30.07012650750468,-12.954345405116149,0.902481599123104,0.8715206027680658,0.9342079443373986,-0.10805583290745165,-0.14741980490635165,-0.07042549366165518,-0.34777147828138427,-0.4744621562830936,-0.2266603975038268,-34.7077323634116,-47.35151260310316,-22.62079815407453,0.893268853612049,0.8596178481661768,0.9278716631652856,-0.11948378806265292,-0.16330762807368474,-0.07773525121853628,-0.3845516941301822,-0.5255962006091323,-0.2501864314349368,-38.37841258784253,-52.45471063963395,-24.96870573202962,-0.03678021584879792,-0.05113404432603863,-0.02352603393110999,-3.6706802244309302,-5.103198036530801,-2.3479075779550893,0.8715206027680658,0.8413141768477961,0.9342079443373986,-0.14741980490635165,-0.18861660425925772,-0.07042549366165518,-0.484256125978392,-0.6195826003962663,-0.2313391796466796,-139.95841791283004,-179.07011572146425,-66.86103457996519,0.8596178481661768,-0.16330762807368474,-0.5364456923811554,0.8269019725414095,-0.2093331896725184,-0.6876340633737068,0.9278716631652856,-0.07773525121853628,-0.25535084401284236,-155.0421076246114,-198.7381686051176,-73.80082196902958,-0.0521895664027634,-0.06805146297744047,-0.02401166436616278,-15.083689711781329,-19.668052883653314,-6.939787389064388,0.8605
06037920048,06037920048,Census Tract 9200.48; Los Angeles County; California,3250,2426,768,Santa Clarita city,California,64699,0.4013130359828254,0.2410737896586496,06037,3250,2426,768,0.009245,0.009493868073,0.003212018401,0.8842619019602639,0.8299094691367823,0.9123080582193044,-0.1308866725832739,-0.20495070509333355,-0.0961209768900408,-3.9326536861051937,-6.158000122910573,-2.888074901882388,-121.00472880323674,-189.47692685878684,-88.8638431348427,0.873451923242416,0.8145800918683336,0.9039734223392686,-0.1448827043482988,-0.2276263684598336,-0.10622721341987848,-4.3531819555250735,-6.8393187733362755,-3.1917294112170236,-133.94406017000227,-210.44057764111616,-121.00472880323674,-0.42052826941987975,-0.6813186504257027,-0.30365450933463567,-12.93933136676553,-20.963650782329314,-9.343215671834944,0.926370235082209,0.902576652198214,0.9505373472214804,-0.07948200636137334,-0.1079391401987992,-0.05203651694812852,-0.619352140096222,-0.8411002759331615,-0.405487098406204,-25.529766698113026,-34.670250450666174,-16.714224996133716,0.9193122594418124,0.8933723451829704,0.9457276874330902,-0.08776967752739362,-0.11935410290229138,-0.05738682845821782,-0.6839326295437422,-0.9300497363605,-0.4471786338323361,-28.19178192678245,-38.33675747570074,-18.432754898282607,-0.06458048944752026,-0.08894946042733853,-0.04169153542613207,-2.6620152286694254,-3.666507025034565,-1.71852990214889,0.902576652198214,0.8791546260226698,0.9505373472214804,-0.1079391401987992,-0.13745633634897586,-0.05203651694812852,-0.787015646945626,-1.0022341041370302,-0.3794133710468819,-102.47599569604505,-130.49923230950913,-49.40278268839608,0.8933723451829704,-0.11935410290229138,-0.8702454581188768,0.8679042043825763,-0.1522008937742111,-1.1097409582733162,0.9457276874330902,-0.05738682845821782,-0.4184240474958351,-113.31321069256208,-144.49752060850471,-54.48229785102019,-0.08322981117325079,-0.10750685413628602,-0.03901067644895323,-10.83721499651703,-13.998288298995575,-5.079515162624118,0.8837
