geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
20173007208,20173007208,Census Tract 72.08; Sedgwick County; Kansas,4467,2449,1174,Wichita city,Kansas,161873,0.5887515432082189,0.208888922393251,20173,4467,2449,1174,0.013074,0.007719528038,0.00363067118,0.8191253714211381,0.7390298321812712,0.8616812583200777,-0.2208143403799766,-0.35312534955248925,-0.16052193353907532,-12.895901506932946,-20.623070583159976,-9.374731011854452,-288.6926686127814,-461.67608200492447,-209.86637590898707,0.8029442930289901,0.7170148770369141,0.8489484344752958,-0.2454164114270569,-0.3946712014296419,-0.17792784507349227,-14.332700786109124,-23.04941306122291,-10.391263363874572,-320.85741629973415,-515.9931287491138,-288.6926686127814,-1.4367992791761797,-2.4263424780629386,-1.0165323520201213,-32.16474768695276,-54.31704674418936,-22.75648874009674,0.8833284247913299,0.8468217062176265,0.921010167503147,-0.13208176249533873,-0.1808861211961043,-0.08576434363476566,-1.1744068033653112,-1.6083514283401852,-0.762574838099876,-47.954544849543126,-65.67380270886832,-31.138213070636013,0.872437704701078,0.8328584181197878,0.9134628027589218,-0.1462136432338496,-0.20068426787057184,-0.09473532691173724,-1.3000606148386409,-1.7843869211232215,-0.8423404589873447,-53.08536606119398,-72.86185876370853,-34.39528211463228,-0.12565381147332944,-0.17603549278303654,-0.07976562088746864,-5.130821211650854,-7.188056054840201,-3.2570690439962693,0.8468217062176265,0.81146504035351,0.921010167503147,-0.1808861211961043,-0.23233897983375337,-0.08576434363476566,-1.639321338519354,-2.1056244939785493,-0.7772587397800081,-139.63554842583935,-179.35472691469758,-66.20602553492404,0.8328584181197878,-0.20068426787057184,-1.818746515486936,0.7946882571847039,-0.2583550731486106,-2.3414012171121024,0.9134628027589218,-0.09473532691173724,-0.8585603024217113,-154.91878326123816,-199.43792309302404,-73.13120122842516,-0.1794251769675821,-0.23577672313355305,-0.08130156264170318,-15.283234835398812,-20.083196178326492,-6.925175693501123,0.2497
20173010900,20173010900,Census Tract 109; Sedgwick County; Kansas,2382,1858,996,Wichita city,Kansas,43767,0.5887638260998639,0.2365041981201492,20173,2382,1858,996,0.013074,0.007719528038,0.00363067118,0.8191212642374184,0.7390242155102691,0.8616780345426164,-0.2208204617065768,-0.353135633464374,-0.16052627537477582,-6.876849998349952,-10.997444537697303,-4.999152288763069,-288.7006716351785,-461.68952719132255,-209.8720524249819,0.8029398643750647,0.7170088827475656,0.8489449407212893,-0.24542328058192625,-0.3946828610658453,-0.17793269272606738,-7.643037577321543,-12.291319434319322,-5.541227602836841,-320.86639703281037,-516.0083725574862,-288.7006716351785,-0.7661875789715911,-1.2938748966220182,-0.542075314073772,-32.16572539763187,-54.31884536616365,-22.75715004507859,0.8833256708194415,0.8468181678360187,0.9210082629507628,-0.1320852920218229,-0.1808910554616774,-0.08576658888614147,-0.8910192527385693,-1.2202525398355892,-0.5785631448400775,-47.95582630455163,-65.67559417844937,-31.139028247582218,0.8724347126821207,0.8328545900798374,0.913460724919388,-0.146217574178939,-0.2006897865618295,-0.09473781709470772,-0.986352618735472,-1.3538105637457365,-0.6390811399339082,-53.086793258098595,-72.86386241903857,-34.396186218186664,-0.09533336599690256,-0.13355802391014726,-0.06051799509383071,-5.130966953546963,-7.188268240589196,-3.257157970604452,0.8468181678360187,0.8114607799705209,0.9210082629507628,-0.1808910554616774,-0.23234544993823167,-0.08576658888614147,-1.3908080001619922,-1.786422826438705,-0.6594292772796675,-139.63935744598317,-179.35972152999045,-66.20775876301883,0.8328545900798374,-0.2006897865618295,-1.5430335125670611,0.7946836676548993,-0.2583623405159268,-1.9864575902496964,0.913460724919388,-0.09473781709470772,-0.728405910380226,-154.92304343042784,-199.44353315760003,-73.13312353215119,-0.1522255124050691,-0.2000347638109914,-0.06897663310055846,-15.28368598444469,-20.083811627609577,-6.925364769132376,0.1114
20173010802,20173010802,Census Tract 108.02; Sedgwick County; Kansas,1975,902,282,Wichita city,Kansas,122542,0.54604057425337,0.22475741220365383,20173,1975,902,282,0.013074,0.007719528038,0.00363067118,0.8335324387937769,0.7588209696181204,0.8729644688938741,-0.19971335662367495,-0.31783390290763036,-0.14552199503273197,-5.1568285383834045,-8.20683688206336,-3.757545262039427,-261.1052424497926,-415.53604466143594,-190.25545630579376,0.8184925987579675,0.7381646718585911,0.8611845391153654,-0.2217581460326743,-0.35471126988798535,-0.16119130636881843,-5.726050352431588,-9.159052906468151,-4.162144900445217,-289.92660012311836,-463.74951425155206,-261.1052424497926,-0.5692218140481833,-0.9522160244047928,-0.4045996384057897,-28.821357673325736,-48.21346959011609,-20.48605764079948,0.892956849607403,0.8592154711044324,0.9276566909141262,-0.11987494181791604,-0.16385241377765658,-0.07798500220441001,-0.3925742998091611,-0.5365946013013273,-0.2553903857781607,-43.52264964624845,-59.489423647597256,-28.313789997578795,0.8829040729109101,0.8462765310931301,0.9207166767278568,-0.13262587712731677,-0.18164685331437264,-0.08611044556497974,-0.4343318967271499,-0.5948689957300947,-0.2820001191347771,-48.15209498083702,-65.94999952661804,-31.263871300973076,-0.0417575969179888,-0.05827439442876736,-0.02660973335661642,-4.629445334588559,-6.460575879020772,-2.9500813033942825,0.8592154711044324,0.8264156525583898,0.9276566909141262,-0.16385241377765658,-0.21004484475122617,-0.07798500220441001,-0.35669145123466844,-0.4572480732590341,-0.16976608991904263,-126.48633022505972,-162.14470682944471,-60.20074110604348,0.8462765310931301,-0.18164685331437264,-0.3954282895632859,0.8108086769317339,-0.2333365792090495,-0.5079520108696648,0.9207166767278568,-0.08611044556497974,-0.18745442369079657,-140.2227977174773,-180.12482654952652,-66.47319989035338,-0.03873683832861752,-0.05070393761063069,-0.01768833377175391,-13.736467492417558,-17.980119720081802,-6.272458784309897,0.6719
20173010006,20173010006,Census Tract 100.06; Sedgwick County; Kansas,965,827,377,Wichita city,Kansas,232990,0.724896223775528,0.13839613682228374,20173,965,827,377,0.013074,0.007719528038,0.00363067118,0.7748428051806713,0.6793240214948509,0.8266793074285651,-0.2905843524827316,-0.4720515812167253,-0.2096589221648225,-3.66613133050666,-5.955596289778505,-2.645142922189488,-379.9099824359233,-617.1602372827467,-274.1080748382889,0.7553269233093061,0.6535588036015466,0.8110932247522803,-0.3239300349823495,-0.5300842012827773,-0.2329038999252085,-4.086834132651664,-6.687759617906045,-2.938411092055399,-423.5061277359238,-693.0320847571031,-379.9099824359233,-0.4207028021450041,-0.7321633281275401,-0.293268169865911,-43.59614530000043,-75.87184747435649,-30.3904839239286,0.8533245147819718,0.8084962389550383,0.9001400086354455,-0.17188711056250908,-0.23686413345901972,-0.11093828782917428,-0.5161022334466051,-0.7111999724792534,-0.3330994275022003,-62.40655785327752,-85.99757829253366,-40.27804443799278,0.8398962548385227,0.7914906782584014,0.8907197289361054,-0.1906232397622235,-0.263438758622405,-0.1226876058919468,-0.5723586804511072,-0.7909920136331581,-0.368377519465159,-69.20903028429349,-95.64595086253422,-44.54383548550895,-0.05625644700450205,-0.0797920411539047,-0.03527809196295872,-6.802472431015968,-9.648372570000568,-4.26579104751617,0.8084962389550383,0.7655902175665192,0.9001400086354455,-0.23686413345901972,-0.30618178897134846,-0.11093828782917428,-0.6893367034264207,-0.891069247067875,-0.3228594912161544,-182.84793194334767,-236.35789046893237,-85.6391223385025,0.7914906782584014,-0.263438758622405,-0.7666758270725518,0.7454113703429854,-0.3415411137877746,-0.9939741489134568,0.8907197289361054,-0.1226876058919468,-0.3570530859264375,-203.36228834815697,-263.6536204014474,-94.70904135979774,-0.07733912364613105,-0.10290490184558176,-0.03419359471028305,-20.514356404809295,-27.295729932515055,-9.069919021295238,0.1663
20173003600,20173003600,Census Tract 36; Sedgwick County; Kansas,1952,1110,542,Wichita city,Kansas,0,NA,NA,20173,1952,1110,542,0.013074,0.007719528038,0.00363067118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9102
20173006800,20173006800,Census Tract 68; Sedgwick County; Kansas,2764,1847,487,Wichita city,Kansas,0,NA,NA,20173,2764,1847,487,0.013074,0.007719528038,0.00363067118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9011
20173010002,20173010002,Census Tract 100.02; Sedgwick County; Kansas,2990,2281,1054,Wichita city,Kansas,245573,0.6924957998066997,0.16693071590067898,20173,2990,2281,1054,0.013074,0.007719528038,0.00363067118,0.7851593384108452,0.6930804700445092,0.8348781232189757,-0.2736268309869309,-0.4428339034510388,-0.19777961859196463,-10.696417593086172,-17.310935256619455,-7.731454493079324,-357.73971883231343,-578.9610453718882,-258.5770733471346,0.7663966194957418,0.6681316226517868,0.8199462599634165,-0.30480742550503404,-0.49671107622632993,-0.21959212307964784,-11.915306320347916,-19.41706182564328,-8.584132777258514,-398.5052281052815,-649.4000610583037,-357.73971883231343,-1.218888727261744,-2.106126569023825,-0.8526782841791896,-40.765509272968025,-70.43901568641554,-28.517668367196972,0.8603712723724618,0.8174568429455249,0.9050635106298826,-0.16228892352776253,-0.2233061703865873,-0.10489483694248818,-1.34400561358436,-1.8493236631534933,-0.8686929866942097,-58.92177174854714,-81.0751277138752,-38.08386614178912,0.8475288509247594,0.8011453513480101,0.8960803656010772,-0.17990083630648754,-0.24821294702315416,-0.11597133291634518,-1.489859742911401,-2.0555906522256784,-0.960423663342402,-65.31607816358618,-90.11795932598326,-42.105377612555984,-0.145854129327041,-0.2062669890721851,-0.09173067664819223,-6.394306415039061,-9.04283161210807,-4.021511470766867,0.8174568429455249,0.7762669224684902,0.9050635106298826,-0.2233061703865873,-0.28821668301935344,-0.10489483694248818,-1.8169044284989797,-2.3450411909289692,-0.8534645210992003,-172.3818243357666,-222.48967655872573,-80.97386348189757,0.8011453513480101,-0.24821294702315416,-2.019555491352599,0.7568541365854997,-0.32125855123344865,-2.6138824709533353,0.8960803656010772,-0.11597133291634518,-0.9435871296787648,-191.6086803939847,-247.99643936938665,-89.52439560519589,-0.2026510628536193,-0.268841280024366,-0.09012260857956432,-19.226856058218154,-25.506762810660913,-8.550532123298323,0.181
20173007207,20173007207,Census Tract 72.07; Sedgwick County; Kansas,2005,1450,450,Wichita city,Kansas,133366,0.64101974400631,0.19306863640469024,20173,2005,1450,450,0.013074,0.007719528038,0.00363067118,0.8018328973437805,0.7155111112196894,0.8480715036863754,-0.2471426444495912,-0.3976023353367068,-0.1791458569863811,-6.478441581735581,-10.422497129045173,-4.6960166331510935,-323.11429335339557,-519.8252932192105,-234.2152934239947,0.7843181359602123,0.6919552688262011,0.8342106262934391,-0.2749928302699978,-0.4451801222589878,-0.19873802668181711,-7.208488807214653,-11.669671261420085,-5.209593426480345,-359.5256262949952,-582.0284918414006,-323.11429335339557,-0.7300472254790726,-1.247174132374912,-0.5135767933292517,-36.41133294159963,-62.203198622190136,-25.614802659813048,0.8716866447847242,0.8318976394725405,0.912941145848856,-0.14720124024266154,-0.2020709670892248,-0.09536086148269338,-0.7749369858834668,-1.0637971929620866,-0.502024700653521,-53.44393006092875,-73.3653236525577,-34.62239314851869,0.859798001617771,0.8167269400183386,0.9046634805522042,-0.16306388025842,-0.2243994302153744,-0.10538340664486932,-0.8584454293021639,-1.1813447889325026,-0.5547881211658339,-59.20313305532166,-81.47205440913811,-38.26124973557475,-0.08350844341869712,-0.11754759597041596,-0.05276342051231286,-5.759202994392905,-8.106730756580413,-3.63885658705606,0.8318976394725405,0.7935365261950752,0.912941145848856,-0.2020709670892248,-0.26018143713547204,-0.09536086148269338,-0.7019516232499707,-0.9038150545204848,-0.33126337977456854,-155.9892496111046,-200.84778989344107,-73.61408439434857,0.8167269400183386,-0.2243994302153744,-0.7795159619664631,0.7753961033066498,-0.28966343232256997,-1.0062292443288274,0.9046634805522042,-0.10538340664486932,-0.3660795730507608,-173.2257693258807,-223.6064987397394,-81.3510162335024,-0.07756433871649238,-0.1024141898083426,-0.03481619327619229,-17.236519714776083,-22.75870884629836,-7.736931839153842,0.0464
20173010111,20173010111,Census Tract 101.11; Sedgwick County; Kansas,4832,3363,1481,Wichita city,Kansas,109817,0.641149529981491,0.17497290271043947,20173,4832,3363,1481,0.013074,0.007719528038,0.00363067118,0.8017904163810519,0.7154536539804773,0.8480379785733779,-0.24720872134339503,-0.39771457513205616,-0.17919247164173238,-15.61705696798002,-25.12504875669606,-11.320227792347051,-323.20068228435474,-519.9720355276503,-234.27623742440093,0.7842724277440933,0.6918941468574996,0.8341743514685915,-0.27506713818364426,-0.44530778955405287,-0.198790154887245,-17.376972558609847,-28.13168192432265,-12.558283367499904,-359.6227764612965,-582.1954040629687,-323.20068228435474,-1.7599155906298272,-3.006633167626589,-1.2380555751528526,-36.42209417694179,-62.223368535318485,-25.62201107518321,0.8716579291542139,0.8318609111542489,0.9129211980891956,-0.1472390332871965,-0.2021240409198332,-0.0953847956352269,-1.7977808190265143,-2.467923863103796,-1.1646433163228762,-53.457651472688504,-73.3845930152779,-34.63108285230081,0.8597668452827175,0.8166872757215495,0.9046417369939748,-0.1631060275081549,-0.22445889599111515,-0.10540997513876645,-1.9915159803434423,-2.740631263760028,-1.2870502285144707,-59.21843533581452,-81.49364447695594,-38.27089588208358,-0.19373516131692803,-0.2727074006562322,-0.1224069121915945,-5.7607838631260195,-8.109051461678032,-3.639813029782768,0.8318609111542489,0.7934925049839047,0.9129211980891956,-0.2021240409198332,-0.260251349217576,-0.0953847956352269,-2.3108075597321114,-2.9753550466615746,-1.0904982199757554,-156.03022010345114,-200.9017587212407,-73.6325604305034,0.8166872757215495,-0.22445889599111515,-2.566153493394252,0.7753487870738394,-0.2897421349867492,-3.3125120240687034,0.9046417369939748,-0.10540997513876645,-1.2051122979400823,-173.27167409819393,-223.6672534820191,-81.37152585685904,-0.25534593366214065,-0.3371569774071288,-0.114614077964327,-17.241453994742784,-22.765494760778445,-7.738965426355638,0.2189
20173007000,20173007000,Census Tract 70; Sedgwick County; Kansas,2164,1402,581,Wichita city,Kansas,36524,0.5515877785269865,0.23171938518224183,20173,2164,1402,581,0.013074,0.007719528038,0.00363067118,0.831647057245916,0.7562208913875225,0.8714907234416475,-0.20243316114362492,-0.3223649483753205,-0.14745914454585374,-5.727266525985352,-9.120392961067546,-4.171934171934953,-264.6611148791753,-421.459933505894,-192.7880855792492,0.8164563302952754,0.735382918988545,0.8595854298458454,-0.22480525031675008,-0.3598357728724685,-0.16335150094311857,-6.3602207154755375,-10.18052262377299,-4.621562880486839,-293.9103842641191,-470.4492894534654,-264.6611148791753,-0.6329541894901851,-1.0601296627054442,-0.4496287085518862,-29.24926938494386,-48.98935594757136,-20.777666753784025,0.891700425469141,0.8575956035207892,0.9267907525370684,-0.12145286851677851,-0.16605075386881774,-0.07899220753176814,-0.6182195120919803,-0.8452317124572837,-0.4020862133248976,-44.09554294521971,-60.28756864887901,-28.67947313301695,0.8815376616375085,0.8445216752547561,0.919771314764532,-0.1343814830808711,-0.184102231240356,-0.08722677468584376,-0.6840287588018217,-0.9371173605235548,-0.4440018152406976,-48.78949777473764,-66.8414665138056,-31.66917369762465,-0.06580924670984134,-0.09188564806627098,-0.04191560191579996,-4.693954829517927,-6.553897864926603,-2.9897005646077006,0.8575956035207892,0.8244584433072359,0.9267907525370684,-0.16605075386881774,-0.2129174103531476,-0.07899220753176814,-0.7447452345786192,-0.9549443349386948,-0.35428366783932436,-128.18334502213756,-164.36219189994745,-60.97825608249989,0.8445216752547561,-0.184102231240356,-0.8257069371685251,0.8086966554478479,-0.23655760570223988,-1.0609716935657625,0.919771314764532,-0.08722677468584376,-0.39121607858682583,-142.11823359182875,-182.61130698205895,-67.33495328516796,-0.08096170258990587,-0.1060273586270678,-0.03693241074750147,-13.9348885696912,-18.249115082111494,-6.356697202668069,0.8077
20173010115,20173010115,Census Tract 101.15; Sedgwick County; Kansas,4832,3881,1814,Wichita city,Kansas,305469,0.6435738879765937,0.1907974183248229,20173,4832,3881,1814,0.013074,0.007719528038,0.00363067118,0.800997299954049,0.7143812199054935,0.8474119843699182,-0.248443658995314,-0.399812834010798,-0.180063556386374,-15.695072385709285,-25.257603256653866,-11.375257323696433,-324.81523977047357,-522.7152991857173,-235.4150936195454,0.7834191032152972,0.6907534010664618,0.8334970398988963,-0.27645598109085506,-0.44769464537719106,-0.19976430884661636,-17.464710720449848,-28.282468122971867,-12.61982414889472,-361.4385496781839,-585.3159793661396,-324.81523977047357,-1.7696383347405646,-3.024864866318005,-1.244566825198287,-36.62330990771036,-62.60068018042229,-25.756763766520844,0.8711217047557119,0.8311751365984427,0.9125486608072086,-0.1479452234294051,-0.2031158728983011,-0.0958319736236695,-2.084642121083275,-2.8620315971636634,-1.3503333472457089,-53.71404589238019,-73.7446945932405,-34.79343847579771,0.8591850629839557,0.8159467140716301,0.9042356707450876,-0.16389360462924374,-0.22557022750901387,-0.10590638298531496,-2.309364937012108,-3.1784277087662,-1.4922881708858455,-59.50437869137098,-81.89713240830199,-38.451125248282544,-0.2247228159288328,-0.31639611160253667,-0.14195482364013667,-5.7903327989907964,-8.152437815061496,-3.657686772484841,0.8311751365984427,0.7926706524066423,0.9125486608072086,-0.2031158728983011,-0.2615579963303564,-0.0958319736236695,-2.844277037903521,-3.662655175230811,-1.3419565796871749,-156.79586758012798,-201.91042862352876,-73.97776073247931,0.8159467140716301,-0.22557022750901387,-3.1587103921700828,0.7744654664081853,-0.2912131571699361,-4.07792303109939,0.9042356707450876,-0.10590638298531496,-1.4830307892449652,-174.12956957938715,-224.80281318078224,-81.75472928583049,-0.3144333542665616,-0.4152678558685783,-0.14107420955779038,-17.333701999259183,-22.89238455725349,-7.776968553351178,0.2525
