geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
21067004205,21067004205,Census Tract 42.05; Fayette County; Kentucky,4602,3665,1677,Lexington-Fayette urban county,Kentucky,109024,0.71033196236441,0.16023947240686773,21067,4602,3665,1677,0.0112,0.007511568745,0.003668935501,0.7794632944060907,0.6854735499761138,0.8303547343099089,-0.28293404856471965,-0.4588454945268805,-0.20430456849394596,-14.583099904742207,-23.649998017102288,-10.53034779114236,-316.88613439248604,-513.9069538701062,-228.82111671321945,0.7602829227078707,0.6600696611681879,0.8150608494403977,-0.3152998313290244,-0.5149916119916876,-0.22690226218886275,-16.25131002629311,-26.54390366192036,-11.69508715864324,-353.13581108850735,-576.7906054306901,-316.88613439248604,-1.668210121550901,-2.893905644818073,-1.1647393675008804,-36.24967669602132,-62.88365156058394,-25.309416938306832,0.8564849219494786,0.8125118879790337,0.9023498413879696,-0.16756287749218188,-0.23075122320647729,-0.10821762705895478,-2.2531591339130586,-3.1028306150540024,-1.4551644045958665,-61.477738988077995,-84.66113547214195,-39.704349375057745,0.8433186288739283,0.795816054718834,0.8931254006661434,-0.18579142658722744,-0.2565717844851789,-0.1196635984758058,-2.4982720282855055,-3.4500306295117573,-1.6090743602517006,-68.1656760787314,-94.1345328652594,-43.90380246252935,-0.245112894372447,-0.34720001445775495,-0.15390995565583432,-6.687937090653397,-9.473397393117462,-4.199453087471605,0.8125118879790337,0.770371195283133,0.9023498413879696,-0.23075122320647729,-0.2980755330973557,-0.10821762705895478,-2.9067502648336077,-3.754827916972171,-1.363206711289284,-173.3303676108293,-223.90148580633095,-81.28841450741109,0.795816054718834,-0.2565717844851789,-3.2320093134838497,0.7505334269347715,-0.3323856927786235,-4.187029594407132,0.8931254006661434,-0.1196635984758058,-1.5073904776194802,-192.72565971877455,-249.6737981161081,-89.88613462250926,-0.325259048650242,-0.4322016774349615,-0.14418376633019614,-19.39529210794526,-25.772312309777075,-8.59772011509816,0.0553
21067001700,21067001700,Census Tract 17; Fayette County; Kentucky,1452,1068,529,Lexington-Fayette urban county,Kentucky,83369,0.6396409181525881,0.2313834651591265,21067,1452,1068,529,0.0112,0.007511568745,0.003668935501,0.8022843474282939,0.7161218129060186,0.8484277510741404,-0.24644087000510428,-0.3964104737181586,-0.1786507439601824,-4.0077200043710075,-6.446585687794181,-2.90528985857807,-276.0137744057168,-443.9797305643376,-200.08883323540428,0.7848038973970695,0.6926049525270183,0.8345961017585504,-0.27420366198060897,-0.44382450103977616,-0.1981843647399412,-4.459209632593455,-7.217651565709256,-3.2229534131468194,-307.10810141828205,-497.0834411645493,-276.0137744057168,-0.4514896282224478,-0.7710658779150741,-0.3176635545687492,-31.09432701256528,-53.10371060021172,-21.877655273329832,0.8719917735583265,0.8322879355097021,0.9131530946347994,-0.14679980972677287,-0.20150726369425165,-0.09510662108628516,-0.5752237677209711,-0.7895907199136585,-0.3726679824605134,-53.85990334466021,-73.93171534772084,-34.89400584836269,0.8601290713580387,0.8171484462524807,0.9048945129776148,-0.16261620877564592,-0.22376785342503383,-0.10510118655646858,-0.6371991113512148,-0.8768171292698008,-0.41183091882394063,-59.662838141499506,-82.09898214136712,-38.56094745542515,-0.06197534363024371,-0.08722640935614234,-0.03916293636342716,-5.802934796839298,-8.167266793646286,-3.666941607062468,0.8322879355097021,0.7940043514616415,0.9131530946347994,-0.20150726369425165,-0.2594389415614055,-0.09510662108628516,-0.8007132661799371,-1.030911732229655,-0.3779175589465834,-151.3635663856214,-194.8793444668535,-71.43999223942976,0.8171484462524807,-0.22376785342503383,-0.8891683877653863,0.7758989618701746,-0.288827604034509,-1.1476911052710337,0.9048945129776148,-0.10510118655646858,-0.4176321628519913,-168.08476139232255,-216.95484031588535,-78.94747879999835,-0.08845512158544921,-0.11677937304137864,-0.03971460390540787,-16.721195006701176,-22.07549584903188,-7.507486560568596,0.251
21113060200,21113060200,Census Tract 602; Jessamine County; Kentucky,3484,2268,1118,Lexington-Fayette urban county,Kentucky,1313829,0.8318909158201555,0.1134087630207661,21113,3484,2268,1118,0.01351799999999999,0.007511568745,0.003668935501,0.7417281559776424,0.6358068485983605,0.8001723215187784,-0.3482028313755189,-0.5728047003653787,-0.24973080561189104,-16.399208466877376,-26.977218005354533,-11.761499829431216,-470.7005874534264,-774.3173939539189,-337.58610302615426,0.7198951399725818,0.6076559038537677,0.7825315875766066,-0.3890911946399393,-0.6456682040904681,-0.2779036857756291,-18.324915935693163,-30.408849455605996,-13.088349852713298,-525.9734769142699,-872.8142782894946,-470.7005874534264,-1.9257074688157871,-3.431631450251462,-1.3268500232820823,-55.272889460843494,-98.49688433557584,-38.08409940534106,0.8304616922045784,0.779597858745868,0.8840707817718864,-0.2041494621447957,-0.28271260468658926,-0.13113114992417704,-1.6987574224045832,-2.3524927794227812,-1.0911614064608628,-74.90112091730967,-103.72543119148064,-48.11117312437666,0.8151763368644546,0.7604273023581486,0.8732442633389842,-0.22672844484969076,-0.31505009998840977,-0.145154960625044,-1.88664042761711,-2.621577789928361,-1.207855578800135,-83.18520403955512,-115.58984964410764,-53.25641881834811,-0.18788300521252688,-0.26908501050558,-0.11669417233927226,-8.284083122245454,-11.864418452626984,-5.14524569397144,0.779597858745868,0.7313651166313948,0.8840707817718864,-0.28271260468658926,-0.3673061201030677,-0.13113114992417704,-2.3742017546727205,-3.0846125018638024,-1.1012307236437875,-212.36151651813245,-275.9045171613419,-98.50006472663571,0.7604273023581486,-0.31505009998840977,-2.645769901315547,0.708839101662758,-0.4107573886009559,-3.4495133807079053,0.8732442633389842,-0.145154960625044,-1.2190017583314947,-236.6520484182064,-308.54323619927595,-109.0341465412786,-0.2715681466428266,-0.3649008788441028,-0.11777103468770722,-24.290531900073933,-32.63871903793407,-10.534081814642866,0.545
21239050300,21239050300,Census Tract 503; Woodford County; Kentucky,1196,936,518,Lexington-Fayette urban county,Kentucky,924696,0.8480134617756145,0.07846398130916027,21239,1196,936,518,0.013065,0.007511568745,0.003668935501,0.7368624683045865,0.6294956414568215,0.7962524681877081,-0.3571053527815778,-0.5885733500643979,-0.25588307723055065,-5.580035395173211,-9.196894139035264,-3.9983624352045046,-466.55814340913133,-768.9710818591359,-334.31124040171443,0.7147021361998328,0.6010242569538949,0.7783158428059782,-0.399184288600471,-0.6638263571393772,-0.2848254461772329,-6.237549905755924,-10.372778061807052,-4.450608367349435,-521.5342730565154,-867.2891356025964,-466.55814340913133,-0.6575145105827129,-1.1758839227717868,-0.4522459321449306,-54.97612964738402,-98.31805374346044,-37.81320502884035,0.8270701108039558,0.7753337643600886,0.8816743795580528,-0.2090873396790355,-0.2897671247754013,-0.13420557882294248,-0.7180317737031435,-0.9950961300800518,-0.46087854937089967,-76.71279633580593,-106.31368911111666,-49.23916125757475,0.8115150134729061,0.755853392772872,0.8706408556198539,-0.23226309236161383,-0.32300788692826854,-0.14857922591749803,-0.7976201736087627,-1.1092490168330549,-0.5102394304923001,-85.2158305137567,-118.50951034541184,-54.51275966798079,-0.07958839990561917,-0.11415288675300306,-0.04936088112140047,-8.503034177950765,-12.195821234295195,-5.2735984104060325,0.7753337643600886,0.7263422504853646,0.8816743795580528,-0.2897671247754013,-0.3767614362675016,-0.13420557882294248,-1.1274817410959552,-1.4659759642159262,-0.5221929154087632,-217.66056777914193,-283.0069428988275,-100.80944312910486,0.755853392772872,-0.32300788692826854,-1.2568213009805378,0.7034859660216777,-0.4214924650951535,-1.6400240668179908,0.8706408556198539,-0.14857922591749803,-0.5781206700311332,-242.62959478388763,-316.60696270617586,-111.60630695581722,-0.12933955988458257,-0.1740481026020646,-0.05592775462236998,-24.96902700474567,-33.60001980734838,-10.796863826712352,0.2103
21067003202,21067003202,Census Tract 32.02; Fayette County; Kentucky,4198,3122,973,Lexington-Fayette urban county,Kentucky,98168,0.6510178453849883,0.2062201757593625,21067,4198,3122,973,0.0112,0.007511568745,0.003668935501,0.7985669463939304,0.7110983614155773,0.8454927641066134,-0.25224316447816425,-0.4062752134730121,-0.18274223323087335,-11.859868210168536,-19.102085476988695,-8.592101225155911,-282.512344215544,-455.02823908977354,-204.67130121857815,0.7808047798924105,0.6872624970037394,0.8314207989613444,-0.2807298645607588,-0.4550481138716332,-0.20276038469238905,-13.199244479971934,-21.395270198770906,-9.533306663312873,-314.41744830804987,-509.6538875362291,-282.512344215544,-1.3393762698033989,-2.293184721782207,-0.9412054381569596,-31.90510409250593,-54.625648446455635,-22.420329636897563,0.8694772957832902,0.8290730063137108,0.9114057400246892,-0.1501162880844693,-0.20616639594416192,-0.0972061685423563,-1.7194945072873955,-2.3615157950997907,-1.1134399538908326,-55.07669786314528,-75.6411209192758,-35.66431626812404,0.8574011675637943,0.8136770237567089,0.9029899886831544,-0.1663151834063671,-0.2289888626608216,-0.10743198986991756,-1.9050434033169423,-2.622933837490793,-1.2305707718028098,-61.01996807549464,-84.01453675499016,-39.41610415768129,-0.18554889602954683,-0.2614180423910022,-0.1171308179119772,-5.943270212349354,-8.373415835714356,-3.751787889557246,0.8290730063137108,0.7901524812007724,0.9114057400246892,-0.20616639594416192,-0.265578510214039,-0.0972061685423563,-1.506819963530288,-1.9410486332774175,-0.7104562053729786,-154.86330560434612,-199.49112366674385,-73.01708174439656,0.8136770237567089,-0.2289888626608216,-1.6736238129557894,0.7717595264137505,-0.2957404032922644,-2.161494562013764,0.9029899886831544,-0.10743198986991756,-0.7851942423323885,-172.00655837161247,-222.1474370003868,-80.69827773200294,-0.16680384942550153,-0.22044592873634605,-0.07473803695940995,-17.143252767266343,-22.656313333642963,-7.681195987606366,0.6372
21067003916,21067003916,Census Tract 39.16; Fayette County; Kentucky,316,307,148,Lexington-Fayette urban county,Kentucky,116064,0.8119102051750063,0.12635619775710108,21067,316,307,148,0.0112,0.007511568745,0.003668935501,0.7478028203281168,0.6437162126649154,0.8050569920442796,-0.33725090734643853,-0.5534795929095965,-0.24214808377814595,-1.1935984112805154,-1.958874975225644,-0.8570104981076142,-377.7210162280112,-619.897144058748,-271.2058538315235,0.7263832292554921,0.6159761431085189,0.7877878689946695,-0.3766837665359536,-0.6234394971102414,-0.26937725161488424,-1.333159186524047,-2.2064770681725663,-0.9533799689153984,-421.885818520268,-698.2522367634704,-377.7210162280112,-0.13956077524353172,-0.24760209294692248,-0.09636947080778412,-44.16480229225687,-78.3550927047223,-30.49666797714688,0.8346841920804225,0.784914916167815,0.8870496888343845,-0.1980579115887331,-0.27402343795719103,-0.12733256387704311,-0.2230851428461194,-0.3086499161255532,-0.14342271396084294,-72.66617030818222,-100.53743196272092,-46.717496404183365,0.8197367534661202,0.7661341840878132,0.8764814774999011,-0.21990382372349015,-0.3052543807200508,-0.14092542246577344,-0.24769157431908104,-0.34382730071768625,-0.15873320964177642,-80.68129456647591,-111.99586342595644,-51.70462854780991,-0.02460643147296162,-0.03517738459213304,-0.01531049568093348,-8.015124258293689,-11.458431463235518,-4.987132143626542,0.784914916167815,0.7376381907033556,0.8870496888343845,-0.27402343795719103,-0.35567818017458697,-0.12733256387704311,-0.30463519200958905,-0.3954117630187301,-0.1415571614418479,-205.83458919566823,-267.17011014779064,-95.6467307039513,0.7661341840878132,-0.3052543807200508,-0.3393550112926775,0.7155298124865367,-0.3975658072511352,-0.4419787479905915,0.8764814774999011,-0.14092542246577344,-0.15666850781793404,-229.2939265491064,-298.6342891828321,-105.85709987698246,-0.03471981928308843,-0.04656698497186146,-0.0151113463760861,-23.459337353438126,-31.464179035041525,-10.210369173031152,0.0014
21067004207,21067004207,Census Tract 42.07; Fayette County; Kentucky,2084,1747,1022,Lexington-Fayette urban county,Kentucky,609143,0.8171687432664407,0.13148479470272062,21067,2084,1747,1022,0.0112,0.007511568745,0.003668935501,0.7461992785129037,0.6416251301636698,0.8037685571165036,-0.34012458708469184,-0.558542446342327,-0.24413923777694288,-7.938779962226374,-13.036827531586985,-5.698405121104068,-380.9395375348548,-625.5675399034061,-273.435946310176,0.724670041000912,0.6137754337830417,0.7864011033746114,-0.3799383766697504,-0.6292603857349586,-0.2716157132903185,-8.86806566217331,-14.68744081136252,-6.339728040766665,-425.53098187012046,-704.7716320231535,-380.9395375348548,-0.9292856999469352,-1.6506132797755342,-0.6413229196625965,-44.59144433526561,-79.20409211974733,-30.77365257498063,0.8335708342721325,0.7835120630848145,0.8862647260435609,-0.19965809609112836,-0.27630453583935555,-0.12833103994127473,-1.2797345863884857,-1.7710099305377074,-0.8225545246364233,-73.25326768108103,-101.37435206283384,-47.08383083207918,0.8185340718121098,0.7646281031848392,0.8756283433445388,-0.2216962426330675,-0.307825328201758,-0.14203703843163967,-1.4209909586657452,-1.973046556981972,-0.910404908129526,-81.33892150347711,-112.93912747464066,-52.112473275874414,-0.1412563722772597,-0.2020366264442648,-0.08785038349310281,-8.085653822396093,-11.5647754118068,-5.028642443795238,0.7835120630848145,0.7359820403255137,0.8862647260435609,-0.27630453583935555,-0.35872880750964403,-0.12833103994127473,-2.1211410868539136,-2.753897652585816,-0.9851747120662228,-207.5480515512635,-269.4616098420563,-96.3967428636226,0.7646281031848392,-0.307825328201758,-2.3631206387529655,0.7137628472594801,-0.4010255701029248,-3.078602423374217,0.8756283433445388,-0.14203703843163967,-1.090393240042809,-231.2251114239692,-301.2331138330937,-106.69209785154683,-0.24197955189905196,-0.3247047707884012,-0.10521852797658582,-23.67705987270567,-31.7715039910373,-10.295354987924249,0.0901
21067003504,21067003504,Census Tract 35.04; Fayette County; Kentucky,2795,1491,460,Lexington-Fayette urban county,Kentucky,54293,0.6681589381961248,0.17264426285519485,21067,2795,1491,460,0.0112,0.007511568745,0.003668935501,0.7929986096585268,0.703596221220443,0.8410899154276238,-0.2610362588537326,-0.4212697138501133,-0.188933527388191,-8.171479047157245,-13.187427122363946,-5.914375141359931,-292.3606099161805,-471.8220795121269,-211.60555067477392,0.7748179412989823,0.6792909805445604,0.8266595141133547,-0.2906257672912168,-0.4721231823192176,-0.20968788591584056,-9.097749019284253,-14.779344099320788,-6.564069580709472,-325.50085936616284,-528.7779641975237,-292.3606099161805,-0.926269972127006,-1.591916976956842,-0.6496944393495419,-33.14024944998233,-56.95588468539685,-23.244881550967506,0.8657025329585213,0.8242526553391106,0.9087793930695904,-0.15513119337022127,-0.21322023474535745,-0.10037706359328112,-0.8486270169187345,-1.1663963115840943,-0.5491009654063539,-56.916634266850075,-78.22912887887956,-36.82769721035237,0.853307488676598,0.80847461907673,0.9001280961168523,-0.171910493309872,-0.2368972091442896,-0.11095299026215774,-0.9404162112414276,-1.2959184258495031,-0.6069553330881724,-63.07285118990124,-86.9160580717306,-40.70793649149379,-0.09178919432269306,-0.12952211426540905,-0.05785436768181851,-6.156216923051177,-8.686929192851043,-3.880239281141416,0.8242526553391106,0.7843843022434478,0.9087793930695904,-0.21322023474535745,-0.27488527898870674,-0.10037706359328112,-0.7367444875128034,-0.9498170482516004,-0.3468350382569972,-160.161845111479,-206.48196701121748,-75.39892136021678,0.80847461907673,-0.2368972091442896,-0.8185560491135481,0.7655644936850184,-0.30622567823977087,-1.0581082074478532,0.9001280961168523,-0.11095299026215774,-0.3833782663560562,-177.9469671985974,-230.02352335822897,-83.34310138175135,-0.08181156160074465,-0.10829115919625276,-0.03654322809905902,-17.785122087118403,-23.54155634701147,-7.94418002153457,0.5673
21067002800,21067002800,Census Tract 28; Fayette County; Kentucky,2732,2012,807,Lexington-Fayette urban county,Kentucky,100496,0.609545124541165,0.2218186934638928,21067,2732,2012,807,0.0112,0.007511568745,0.003668935501,0.8122017713382664,0.7295822981388604,0.8562409946036588,-0.2312211513061564,-0.3706472903070235,-0.1678954947291272,-7.074997276126296,-11.341214047730428,-5.137333505919726,-258.9676894628952,-415.1249651438663,-188.04295409662245,0.7954819424377103,0.706938634961703,0.8430544372997321,-0.25709956021824387,-0.41454993481035746,-0.18616302311741337,-7.866835183381913,-12.68456472530124,-5.696290646555861,-287.95150744443316,-464.2959269876003,-258.9676894628952,-0.7918379072556174,-1.3433506775708146,-0.5589571406361351,-28.98381798153797,-49.17096184373406,-20.459631794880497,0.8786785285425954,0.8408527397723875,0.9177916038999434,-0.13807264831955354,-0.18926888466902356,-0.08957196355984409,-1.0192382379670364,-1.3971636443560729,-0.6612111190819685,-50.657964113669806,-69.44153301968552,-32.86337569989903,0.867387212965577,0.8264031005978665,0.9099520095243864,-0.15288764354851733,-0.210063223717994,-0.0989590544700043,-1.1286010249957303,-1.550665338934348,-0.7305056688378677,-56.093490307938886,-77.07084189534534,-36.30743880903915,-0.10936278702869397,-0.15350169457827545,-0.06929454975589922,-5.435526194269083,-7.629308875659814,-3.44406310914012,0.8408527397723875,0.8042846201335898,0.9177916038999434,-0.18926888466902356,-0.24334094544031232,-0.08957196355984409,-1.1473169344540437,-1.4750928977995976,-0.5429705512568539,-142.1706238480847,-182.78722401482003,-67.28259619044039,0.8264031005978665,-0.210063223717994,-1.2733688070234992,0.7869565245877173,-0.27071822744451507,-1.641049490811035,0.9099520095243864,-0.0989590544700043,-0.5998735566574509,-157.79043457540263,-203.35185759740207,-74.33377405916367,-0.12605187256945571,-0.16595659301143706,-0.056903005400597,-15.619810727317931,-20.56463358258204,-7.051177868723297,0.0299
21067003704,21067003704,Census Tract 37.04; Fayette County; Kentucky,5270,3268,757,Lexington-Fayette urban county,Kentucky,229206,0.6360271422836692,0.22815371536962284,21067,5270,3268,757,0.0112,0.007511568745,0.003668935501,0.8034687630618013,0.7177248803770322,0.849362152989575,-0.24460345687774043,-0.39329153459844424,-0.17735408445056294,-14.437474438751751,-23.213639538138573,-10.468147480610028,-273.95587170306925,-440.4865187502575,-198.63657458463047,0.7860784615224137,0.6943106097235954,0.8356072429394397,-0.2721376414044983,-0.44027757317160887,-0.19673448076188427,-16.062652146259108,-25.98694347888104,-11.612055992489458,-304.7941583730381,-493.1108819522019,-273.95587170306925,-1.6251777075073566,-2.773303940742469,-1.143908511879431,-30.838286669968817,-52.624363201944384,-21.706043868679902,0.8727919949430524,0.8333117346567299,0.9137088264417697,-0.14574836363531,-0.2000311029004467,-0.09444056034160438,-1.747534717271277,-2.3983891697560487,-1.1323499887001358,-53.47413455542463,-73.39012147356331,-34.64963245716449,0.8609973797503087,0.8182542078654572,0.9055003077361636,-0.16144372040946564,-0.2221140941134355,-0.10436185549190428,-1.9357233197274009,-2.66316602792,-1.2513071233327189,-59.232659722380674,-81.49222851652387,-38.28969165644794,-0.18818860245612368,-0.26477685816395136,-0.11895713463258306,-5.758525166956049,-8.102107042960569,-3.640059199283448,0.8333117346567299,0.7952317876148721,0.9137088264417697,-0.2000311029004467,-0.2574950040657786,-0.09444056034160438,-1.13742836709518,-1.464182908372352,-0.5370133483209675,-150.25473805748746,-193.41914245341505,-70.9396761322282,0.8182542078654572,-0.2221140941134355,-1.2629979423850182,0.7772184559192745,-0.2866395443700897,-1.6299062704265548,0.9055003077361636,-0.10436185549190428,-0.5934283876755785,-166.84252871664705,-215.31126425714064,-78.39212518831948,-0.12556957528983825,-0.1657233620542029,-0.05641503935461101,-16.58779065915961,-21.892121803725615,-7.452449056091282,0.3515
21067004105,21067004105,Census Tract 41.05; Fayette County; Kentucky,3433,2336,641,Lexington-Fayette urban county,Kentucky,85263,0.6777244682883179,0.19000926563265455,21067,3433,2336,641,0.0112,0.007511568745,0.003668935501,0.789908114704076,0.6994441385832875,0.8386428952854386,-0.2659700304188304,-0.4297067411637525,-0.19240263719117576,-10.22644128159186,-16.522052315049816,-7.397804438945831,-297.88643406909006,-481.2715501034027,-215.4909536541168,0.7714969844541877,0.6748827669104146,0.8240143584389839,-0.29618134633082427,-0.48173882788259453,-0.2135710861815613,-11.38805429388166,-18.522665236554605,-8.211722835246558,-331.7231078905232,-539.5474872285058,-297.88643406909006,-1.1616130122898003,-2.000612921504789,-0.8139183963007275,-33.83667382143316,-58.2759371251031,-23.70866286923179,0.8636031679237202,0.8215748687731586,0.9073170603777606,-0.15793924471607243,-0.2171745242077331,-0.1021505531744889,-1.3536393549316643,-1.8613232156746595,-0.8754949357495344,-57.94689019399247,-79.67993217785357,-37.47837909886706,0.8510315276916746,0.8055859083181969,0.8985349714515747,-0.17504459877342657,-0.2413325378142189,-0.11292273731372918,-1.5002430725428215,-2.0683726922851173,-0.967819376173824,-64.22273426981258,-88.54335155330126,-41.43062398004383,-0.14660371761115742,-0.2070494766104578,-0.09232444042428956,-6.275844075820096,-8.86341937544768,-3.952244881176779,0.8215748687731586,0.781183714563332,0.9073170603777606,-0.2171745242077331,-0.2801086112745994,-0.1021505531744889,-1.0456769970476436,-1.3486993124692623,-0.4918462885088789,-163.1321368249054,-210.4055089655635,-76.73109025099514,0.8055859083181969,-0.2413325378142189,-1.16199579279416,0.7621290203534438,-0.312113793457493,-1.5028015623397804,0.8985349714515747,-0.11292273731372918,-0.5437134455958238,-181.27859481968173,-234.44642158186903,-84.82269042056534,-0.11631879574651638,-0.15410224987051802,-0.05186715708694495,-18.14645799477635,-24.040912616305462,-8.091600169570196,0.2597
21067003909,21067003909,Census Tract 39.09; Fayette County; Kentucky,1800,1347,397,Lexington-Fayette urban county,Kentucky,127966,0.5770143797618249,0.24221090324597905,21067,1800,1347,397,0.0112,0.007511568745,0.003668935501,0.8230595003908084,0.7444165116771512,0.8647673224142534,-0.2149789893989146,-0.3433339861672679,-0.15638042058319768,-4.333976426282119,-6.921613161132121,-3.152629278957265,-240.7764681267844,-384.5340645073401,-175.14607105318137,0.8071873654645014,0.7227658048994872,0.8522935411450515,-0.23886973803726871,-0.38357403355443326,-0.17330467934381583,-4.815613918831338,-7.732852516457375,-3.493822335571328,-267.53410660174103,-429.6029175809653,-240.7764681267844,-0.4816374925492193,-0.8112393553252542,-0.34119305661406285,-26.757638474956625,-45.06885307362523,-18.95516981189238,0.8859639659232661,0.8502096439453755,0.9228319019114396,-0.12871407694092452,-0.17618049515355572,-0.08362096924556259,-0.6361121916563536,-0.8706938942713047,-0.41325952280757033,-47.22436463670034,-64.6394873252639,-30.679994269307375,0.8753014832427599,0.8365244316654044,0.9154504857088254,-0.14246350445479097,-0.1954223476882061,-0.09235836957987811,-0.7040626340456501,-0.9657882093473672,-0.4564402456013277,-52.268940909105424,-71.69919891220246,-33.88569009660933,-0.06795044238929648,-0.09509431507606247,-0.04318072279375734,-5.044576272405084,-7.0597115869385645,-3.205695827301956,0.8502096439453755,0.8155463748776611,0.9228319019114396,-0.17618049515355572,-0.22617184111695485,-0.08362096924556259,-0.525386584647007,-0.6744654170950899,-0.24936548962759497,-132.33919008740733,-169.8905332733224,-62.81246590115741,0.8365244316654044,-0.1954223476882061,-0.582767574390793,0.7990860108325689,-0.25142974153445447,-0.7497868198652337,0.9154504857088254,-0.09235836957987811,-0.27542122818332243,-146.7928398969252,-188.86317880736365,-69.37562422753713,-0.05738098974378591,-0.07532140277014376,-0.02605573855572748,-14.45364980951786,-18.972645534041252,-6.56315832637972,0.5466
21067003701,21067003701,Census Tract 37.01; Fayette County; Kentucky,2325,1720,546,Lexington-Fayette urban county,Kentucky,1350514,0.826461300459983,0.11326740191251902,21067,2325,1720,546,0.0112,0.007511568745,0.003668935501,0.7433740029042215,0.6379464951755494,0.8014967556382092,-0.34521787968531226,-0.5675295774214124,-0.2476656866860656,-8.98947358700553,-14.77847019605358,-6.449214481305147,-386.64402524754973,-635.633126711982,-277.3855690883934,0.7216524757519149,0.6099056848512807,0.7839564643937934,-0.3857085419932427,-0.6395977687006472,-0.27558103723689,-10.04385043350404,-16.655125896964854,-7.176130209648615,-431.9935670324318,-716.3495009447249,-386.64402524754973,-1.05437684649851,-1.8766557009112752,-0.7269157283434673,-45.34954178488215,-80.71637423274302,-31.26519261692333,0.8316070081962688,0.7810391568756613,0.8848792871990587,-0.2024910686707303,-0.28034553862860495,-0.13009764661272288,-1.2778338732281305,-1.7691398826609035,-0.8209901837168307,-74.29266704814712,-102.85696992214557,-47.731987425397136,0.8164130811270156,0.761973887001122,0.8741227682248169,-0.2248701339027447,-0.3123809320233667,-0.1440040648189689,-1.4190585099114943,-1.9713014450979165,-0.9087475962085066,-82.50340173904038,-114.6105491335998,-52.834162570262016,-0.14122463668336405,-0.2021615624370128,-0.0877574124916759,-8.21073469089326,-11.753579211454232,-5.102175144864878,0.7810391568756613,0.7330644818273299,0.8848792871990587,-0.28034553862860495,-0.3641364774723128,-0.13009764661272288,-1.1497857930264992,-1.4934389559700998,-0.5335716291874246,-210.5834785762819,-273.5236183095421,-97.72374160941844,0.761973887001122,-0.3123809320233667,-1.281173081654297,0.7106510392993302,-0.4071603989856327,-1.6698936766633257,0.8741227682248169,-0.1440040648189689,-0.5906062521161279,-234.64708455206903,-305.84133272222084,-108.16964324471206,-0.1313872886277978,-0.17645472069322587,-0.05703462292870331,-24.063605975787144,-32.31771441267873,-10.445901635293648,0.2557
