geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06071001305,06071001305,Census Tract 13.05; San Bernardino County; California,3480,2197,688,Rancho Cucamonga city,California,63608,0.39714629671462826,0.19899822928337463,06071,3480,2197,688,0.010125,0.009493868073,0.003212018401,0.8857672636789359,0.8320518913244054,0.9134666543093504,-0.12896473035886555,-0.20184811840072364,-0.09473071105816716,-4.544072274194628,-7.112118451849497,-3.3378366041345204,-130.57678948835135,-204.37121988073267,-95.91484494639428,0.875087717166995,0.8168935243255904,0.905236315060802,-0.14274258498038975,-0.22414974561780052,-0.10468391884259852,-5.029534981784033,-7.897916286843201,-3.6885378804189592,-144.52686729264462,-226.95161743802305,-130.57678948835135,-0.4854627075894049,-0.785797834993704,-0.3507012762844388,-13.950077804293244,-22.580397557290343,-10.077622881736747,0.9273505101406094,0.9038569211912468,0.951204378460228,-0.07834091755486833,-0.10636979875314846,-0.05129877726042489,-0.5528365338162018,-0.750630866739998,-0.3620054384708994,-25.1632468737461,-34.16617509057797,-16.47726165092851,0.9203824030641892,0.8947663783585289,0.946457734754452,-0.08650490999256755,-0.11761016527523618,-0.05657121631473474,-0.6104482317925277,-0.8299519349741356,-0.3992120097304251,-27.785536267297577,-37.77660150087099,-18.17077877698794,-0.05761169797632592,-0.07932106823413754,-0.0372065712595257,-2.6222893935514757,-3.610426410293015,-1.6935171260594313,0.9038569211912468,0.8807218380120438,0.951204378460228,-0.10636979875314846,-0.1354322747999409,-0.05129877726042489,-0.6947842553839986,-0.8846139910465219,-0.33507239064828015,-100.98608363139516,-128.57761497769215,-48.702382361668626,0.8947663783585289,-0.11761016527523618,-0.7682038704987708,0.8696062282432141,-0.14994576570617313,-0.9794129385909304,0.946457734754452,-0.05657121631473474,-0.369510809121811,-111.6575393166818,-142.35653177193754,-53.70796644212368,-0.07341961511477224,-0.09479894754440832,-0.03443841847353085,-10.671455685286665,-13.778916794245395,-5.0055840804550655,0.9954
06071002025,06071002025,Census Tract 20.25; San Bernardino County; California,3317,2552,938,Rancho Cucamonga city,California,65670,0.4087236391982024,0.18977822985974657,06071,3317,2552,938,0.010125,0.009493868073,0.003212018401,0.8815909138428276,0.8261127627542624,0.9102511087842748,-0.13431296114547145,-0.21048850118959192,-0.09859794769774372,-4.510850432710229,-7.069177379264499,-3.311375099198336,-135.99187315978986,-213.11960745446183,-99.83042204396553,0.8705501927273293,0.8104817962663421,0.9017317018737452,-0.1486988439656995,-0.2338340041771624,-0.1089773132319282,-4.993994912521531,-7.853227342538433,-3.6599621984018462,-150.55757951527076,-236.75692922937696,-135.99187315978986,-0.4831444798113021,-0.784049963273934,-0.3485870992035105,-14.565706355480916,-23.6373217749151,-10.509107603361787,0.9246293619835896,0.9003041551679484,0.9493521784949694,-0.08151443282605597,-0.11073573776126108,-0.05334987652877539,-0.6681795900865128,-0.9077087001652518,-0.43731272357903966,-26.182585818437023,-35.56852273374812,-17.13607851015046,0.917412067699166,0.8908984021149698,0.9444306792953214,-0.09002272284030587,-0.1224624464765295,-0.05883896184539571,-0.7379226470760653,-1.0038333636239587,-0.4823071454213136,-28.91546422711854,-39.33516315140904,-18.899182814314795,-0.06974305698955241,-0.09612466345870684,-0.04499442184227392,-2.7328784086815205,-3.766640417660927,-1.7631043041643388,0.9003041551679484,0.8763742053094353,0.9493521784949694,-0.11073573776126108,-0.14106507692899764,-0.05334987652877539,-0.9861292351848892,-1.2562195298070664,-0.4750938947275807,-105.13104852717368,-133.92532300714993,-50.649668947503265,0.8908984021149698,-0.1224624464765295,-1.090558487478805,0.8648853582288966,-0.1562226027826275,-1.3912010604269336,0.9444306792953214,-0.05883896184539571,-0.5239755621510945,-116.26423107449946,-148.31567808389485,-55.86093413124675,-0.10442925229391586,-0.13498153061986717,-0.04888166742351385,-11.133182547325784,-14.3903550767449,-5.211265183743481,0.778
06071002043,06071002043,Census Tract 20.43; San Bernardino County; California,4359,3435,1292,Rancho Cucamonga city,California,107726,0.438459150358486,0.1556800501373569,06071,4359,3435,1292,0.010125,0.009493868073,0.003212018401,0.8709542966212219,0.8110521158545019,0.9020440042962234,-0.14816587262890565,-0.2329663907558245,-0.10859336710541302,-6.5392822677426725,-10.28194253520947,-4.792754683026516,-150.01794603676697,-235.87847064027233,-109.95078419423068,0.859003439102698,0.7942434423471212,0.8927924246335578,-0.16413969313625196,-0.2590598130024644,-0.1200811884245602,-7.244284839106839,-11.43357246438714,-5.299768240969412,-166.19143930045513,-262.29806066499515,-150.01794603676697,-0.7050025713641661,-1.1516299291776697,-0.507013557942896,-16.173493263688144,-26.419590024722865,-11.631419085636525,0.9176768376436732,0.891243013289669,0.9446114567197342,-0.08970822731857181,-0.12202843117826843,-0.05863632384113622,-0.9897762780427602,-1.3463742405488268,-0.6469511671821289,-28.81444768683436,-39.19575663897603,-18.834095114472458,0.9098268457668164,0.8810402554697951,0.9392442163853658,-0.09911023691237014,-0.13502191732064753,-0.06468582138141853,-1.093511312610158,-1.4897350530095776,-0.713696986806745,-31.834390469000233,-43.369288297222056,-20.77720485609156,-0.10373503456739784,-0.14336081246075083,-0.06674581962461612,-3.0199427821658764,-4.173531658246021,-1.943109741619101,0.891243013289669,0.8653057436413165,0.9446114567197342,-0.12202843117826843,-0.15566088327563035,-0.05863632384113622,-1.4968102001760393,-1.9093484658095683,-0.7192376955008197,-115.85218267616403,-147.78238899454865,-55.66855228334518,0.8810402554697951,-0.13502191732064753,-1.6561893088474176,0.8528772795981783,-0.17250162939167124,-2.115918363674109,0.9392442163853658,-0.06468582138141853,-0.7934413014703684,-128.1880270005741,-163.77077118220657,-61.411865438883,-0.15937910867137828,-0.20656989786454028,-0.07420360596954867,-12.335844324410084,-15.988382187657916,-5.743313155537823,0.0503
06071000808,06071000808,Census Tract 8.08; San Bernardino County; California,4070,2840,1142,Rancho Cucamonga city,California,81776,0.4969736970772953,0.23437910597831507,06071,4070,2840,1142,0.010125,0.009493868073,0.003212018401,0.8503964887793368,0.7822123110953811,0.886109238417227,-0.1759220706983454,-0.2784252891643153,-0.12852903078429165,-7.249528630890441,-11.47355813484998,-5.296520697332179,-178.12109658207473,-281.90560527886925,-130.1356436690953,0.8367266549472631,0.7632329506156318,0.8754593611073932,-0.195133433466426,-0.3102159690477061,-0.1422574758182628,-8.041204876359583,-12.78361231449466,-5.862252756625838,-197.57260138475635,-314.09366866080245,-178.12109658207473,-0.7916762454691417,-1.3100541796446803,-0.5657320592936594,-19.451504802681615,-32.18806338193318,-13.90005059689581,0.9041477107922083,0.8736776285761055,0.9353515212518316,-0.10601397101786209,-0.1445869360644738,-0.06911677297712193,-0.9670734649097686,-1.3189411536805733,-0.6304923444015248,-34.05188256724537,-46.441589918330045,-22.20043466202552,0.8950830349340574,0.8619584605224185,0.929121142250926,-0.11721478451847996,-0.16014871458413066,-0.0762859163632421,-1.0692487670690056,-1.4608977555196585,-0.695890218552301,-37.64960447426076,-51.44006181407247,-24.50317670958806,-0.10217530215923698,-0.14195660183908498,-0.06539787415077625,-3.5977219070153867,-4.998471895742429,-2.302742047562544,0.8736776285761055,0.8439313955619618,0.9353515212518316,-0.1445869360644738,-0.18493044015042753,-0.06911677297712193,-1.5676111761181069,-2.0050153400787183,-0.7493638687235198,-137.26892960754,-175.57052014699812,-65.6185524276287,0.8619584605224185,-0.16014871458413066,-1.7363319374240294,0.8297320349088014,-0.2052083780396803,-2.2248686887218265,0.929121142250926,-0.0762859163632421,-0.827091702241368,-152.04307683222677,-194.82212685830356,-72.42484257805324,-0.1687207613059225,-0.21985334864310824,-0.07772783351784818,-14.774147224686734,-19.25160671130545,-6.806290150424535,0.6613
06071000812,06071000812,Census Tract 8.12; San Bernardino County; California,2646,1754,732,Rancho Cucamonga city,California,98237,0.47970091204671855,0.2349133049327699,06071,2646,1754,732,0.010125,0.009493868073,0.003212018401,0.8564139052720444,0.7906171213157231,0.8907834802469444,-0.16765969567290562,-0.26483473863534307,-0.12260725773987008,-4.491728991848896,-7.095121274094817,-3.2847403902944237,-169.75544186881692,-268.1451728682849,-124.13984846161844,0.8432417117199553,0.7722587478722517,0.8805405687059691,-0.18589958976330248,-0.2949027806486197,-0.13566601646711968,-4.980389434451196,-7.900666670662008,-3.6345943306664865,-188.22333463534375,-298.58906540672746,-169.75544186881692,-0.4886604426023,-0.805545396567191,-0.34985394037206285,-18.46789276652683,-30.443892538442597,-13.221993211340244,0.9081204631455668,0.878826394170796,0.9380754589038656,-0.10117549442304057,-0.1378811635983414,-0.06601232396431393,-0.5700106223791569,-0.7768059679395537,-0.3719055299128264,-32.49775498170792,-44.287683462916405,-21.20327992661496,0.8994101993219084,0.8675477763719761,0.9320979481091692,-0.11183973759017768,-0.15267427020783778,-0.07284862286047854,-0.6300916916100695,-0.8601485594780042,-0.41042041942035257,-35.92312951026622,-49.03925652668211,-23.399111711536634,-0.06008106923091261,-0.08334259153845047,-0.03851488950752613,-3.4253745285583017,-4.751573063765705,-2.1958317849216717,0.878826394170796,0.8501853264260611,0.9380754589038656,-0.1378811635983414,-0.17621413698554103,-0.06601232396431393,-0.9582067223306084,-1.2246021590092182,-0.4587533998736315,-130.9025576954383,-167.29537691382762,-62.67122949093327,0.8675477763719761,-0.15267427020783778,-1.0610115857901687,0.8364981129955503,-0.19545995916110265,-1.3583512201871764,0.9320979481091692,-0.07284862286047854,-0.5062623371875682,-144.9469379494766,-185.5671065829476,-69.1615214737115,-0.1028048634595603,-0.13374906117795815,-0.04750893731393663,-14.044380254038291,-18.271729669119964,-6.490291982778229,0.2609
06071002037,06071002037,Census Tract 20.37; San Bernardino County; California,4909,3504,709,Rancho Cucamonga city,California,134708,0.41999026718173826,0.22143431361578408,06071,4909,3504,709,0.010125,0.009493868073,0.003212018401,0.8775455559876206,0.8203737337611583,0.90713273052686,-0.1395419795324071,-0.2189566277497832,-0.1023745107501555,-6.9357422224364385,-10.88293811693982,-5.088384291884197,-141.2862542765622,-221.6935855966555,-103.65419213453244,0.8661570374882279,0.8042904678364001,0.8983341732342618,-0.15452505344747158,-0.24333190556152276,-0.11317150097909771,-7.680455309658085,-12.094477784565342,-5.625033845352206,-156.456616615565,-246.3735543810418,-141.2862542765622,-0.7447130872216468,-1.211539667625523,-0.5366495534680089,-15.170362339002786,-24.67996878438629,-10.93195260680401,0.92198891078767,0.8968601469063866,0.9475531509563502,-0.08461174348147395,-0.1150010438632848,-0.05534977007961618,-0.9522977674191642,-1.2943266834568683,-0.6229568178739098,-27.17744770031861,-36.93854690230789,-17.778447998684637,0.9145306545755066,0.8871502895564563,0.942462194535638,-0.09345705909023384,-0.12720472705922758,-0.06105051831040445,-1.0518510204281186,-1.4316780697255094,-0.6871182402654372,-30.01857935011754,-40.85839240084216,-19.60953882036065,-0.09955325300895446,-0.13735138626864107,-0.06416142239152745,-2.8411316497989283,-3.919845498534277,-1.8310908216760116,0.8968601469063866,0.8721638615277364,0.9475531509563502,-0.1150010438632848,-0.1465735329234324,-0.05534977007961618,-0.7740895597349762,-0.9866087972591296,-0.3725677412397919,-109.1804738695312,-139.1549784568589,-52.54834150067587,0.8871502895564563,-0.12720472705922758,-0.8562344119462565,0.8603157947461729,-0.16236387394821622,-1.0928959901516666,0.942462194535638,-0.06105051831040445,-0.4109403467387208,-120.766489696228,-154.14611990855664,-57.960556662725075,-0.08214485221128032,-0.10628719289253696,-0.03837260549892885,-11.5860158266968,-14.991141451697738,-5.412215162049203,0.3528
06071002101,06071002101,Census Tract 21.01; San Bernardino County; California,2661,1764,827,Rancho Cucamonga city,California,52590,0.4420952574531104,0.22143020238685412,06071,2661,1764,827,0.010125,0.009493868073,0.003212018401,0.8696624707629371,0.8092294166046353,0.901045517066524,-0.14987139679917477,-0.23574351040746871,-0.10982184702015482,-4.037928842186366,-6.351548997092027,-2.9588888410713987,-151.74478925916443,-238.69030428756207,-111.19462010790676,0.857602033105195,0.7922802459860047,0.8917054136626839,-0.16604201179329317,-0.26217964548072886,-0.12144659511765848,-4.473607657992275,-7.063807870820223,-3.2720900697819033,-168.11753694070933,-265.456891049238,-151.74478925916443,-0.4356788158059093,-0.7122588737281959,-0.3132012287105046,-16.372747681544883,-26.766586761675907,-11.770057448722458,0.9168302666369252,0.8901412781349108,0.9440333802677864,-0.09071442816580902,-0.1234171749626904,-0.059284577115629,-0.5139879916584166,-0.6992817700320111,-0.33590644117035445,-29.13764125047713,-39.64182369795981,-19.04231525909039,0.9089036261695226,0.8798422945453835,0.9386119647035996,-0.10022665902917934,-0.13656732143878378,-0.06540299677064733,-0.5678842960998491,-0.77379050600626,-0.37057340974627,-32.192987307247684,-43.86567494366553,-21.00756291078628,-0.05389630444143256,-0.0745087359742489,-0.03466696857591556,-3.0553460567705533,-4.22385124570572,-1.9652476516958932,0.8901412781349108,0.8639619018401414,0.9440333802677864,-0.1234171749626904,-0.15745844564455072,-0.059284577115629,-0.9690011738105428,-1.236273790111288,-0.4654686418747844,-117.17063770381414,-149.4889709929006,-56.28399538993766,0.8798422945453835,-0.13656732143878378,-1.0722486138444536,0.851420398699494,-0.1745079182122657,-1.37013651169733,0.9386119647035996,-0.06540299677064733,-0.5135069787543196,-129.65521328227976,-165.67551532011242,-62.09274229193707,-0.10324744003391072,-0.13386272158604196,-0.04803833687953518,-12.484575578465629,-16.186544327211845,-5.808746901999418,0.8944
06071002023,06071002023,Census Tract 20.23; San Bernardino County; California,3529,2138,998,Rancho Cucamonga city,California,62322,0.4354469846622175,0.19741198986702993,06071,3529,2138,998,0.010125,0.009493868073,0.003212018401,0.8720259034725939,0.81256515597851,0.9028719930264648,-0.1467549255335029,-0.23067054086976763,-0.10757671931760562,-5.243718588603283,-8.242117929635276,-3.843837205027281,-148.58936210267166,-233.55392263063973,-108.92142830907568,0.8601661035970856,0.7958734456759954,0.8936939123413318,-0.1625661553252913,-0.2564811722680665,-0.11895133914492456,-5.808671616697399,-9.164360826456816,-4.250265167904692,-164.59823226685745,-259.6871869214173,-148.58936210267166,-0.5649530280941164,-0.9222428968215404,-0.40642796287741056,-16.008870164185787,-26.133264290777564,-11.5168025751604,0.9183787324294312,0.8921567277496815,0.9450906056429011,-0.08887538951893216,-0.12087929048333856,-0.0580996086822241,-0.6103335484029629,-0.8301137884004737,-0.3989871720369984,-28.546938653085263,-38.82665053323076,-18.66170121782032,0.910592354734916,0.8820338862850275,0.939768298737198,-0.09818624634852294,-0.13374328985457137,-0.06409207604016617,-0.6742739521326768,-0.9184546713535156,-0.440139215207314,-31.537602999657476,-42.958590802315975,-20.586492759930497,-0.06394040372971388,-0.08834088295304188,-0.04115204317031562,-2.990664346572211,-4.131940269085214,-1.9247915421101789,0.8921567277496815,0.8664205704555693,0.9450906056429011,-0.12087929048333856,-0.154173889793722,-0.0580996086822241,-1.1453168125334472,-1.4607791568628323,-0.550486839882117,-114.76120366066606,-146.3706570002838,-55.15900199219609,0.8820338862850275,-0.13374328985457137,-1.267201667229243,0.8540860533323303,-0.1708422074079854,-1.6187094716746535,0.939768298737198,-0.06409207604016617,-0.6072647510211219,-126.97411495282996,-162.19533784315166,-60.848171445002194,-0.1218848546957958,-0.15793031481182118,-0.05677791113900488,-12.212911292163906,-15.824680842867853,-5.6891694528061,0.8006
06071002035,06071002035,Census Tract 20.35; San Bernardino County; California,5131,3039,1244,Rancho Cucamonga city,California,88277,0.4039677868425761,0.18520149159329255,06071,5131,3039,1244,0.010125,0.009493868073,0.003212018401,0.8833041267367445,0.8285473475046204,0.911570649440765,-0.13211290396024034,-0.20693162920833977,-0.09700767638085434,-6.863447015977431,-10.750382668363413,-5.039682173540406,-133.76431525974334,-209.518274573444,-98.220272335615,0.8724113064100888,0.8131095547604036,0.9031697156495074,-0.14624832650889144,-0.2298465737432723,-0.10721161557200556,-7.59780165358586,-11.940845545001892,-5.5697908449371,-148.07643059025258,-232.7196559150632,-133.76431525974334,-0.7343546376084289,-1.1904628766384793,-0.530108671396694,-14.312115330509236,-23.20138134161916,-10.331488431040617,0.9257462138021356,0.901761901487734,0.9501126061750929,-0.08020965691330931,-0.10894017406389862,-0.0525068223499749,-0.7829524426941336,-1.0634003270085102,-0.5125361010015524,-25.763489394344635,-34.99178437013854,-16.865287956615745,0.918631088812556,0.8924852989927,0.9452628467488025,-0.08857626546541472,-0.12046663528087916,-0.05790680702141645,-0.8646216188884229,-1.17591384860614,-0.5652471005459789,-28.450859456677293,-38.69410492287397,-18.599772969594568,-0.08166917619428937,-0.11251352159762984,-0.05271099954442648,-2.687370062332654,-3.702320552735434,-1.7344850129788247,0.901761901487734,0.8781575644084736,0.9501126061750929,-0.10894017406389862,-0.1387478062363437,-0.0525068223499749,-1.2866239686729133,-1.638663189575561,-0.6201250983379482,-103.42636404123095,-131.72533678260135,-49.849284432310945,0.8924852989927,-0.12046663528087916,-1.4227557621382634,0.8668215332123586,-0.15364000741201556,-1.8145456236138957,0.9452628467488025,-0.05790680702141645,-0.6839009254691574,-114.3694342554874,-145.86379611044177,-54.97595863899979,-0.1361317934653501,-0.1758824340383347,-0.06377582713120922,-10.94307021425644,-14.13845932784041,-5.126674206688844,0.4703
06071000903,06071000903,Census Tract 9.03; San Bernardino County; California,2311,1625,508,Rancho Cucamonga city,California,60860,0.43042018584747294,0.2057023126529283,06071,2311,1625,508,0.010125,0.009493868073,0.003212018401,0.8738171723522604,0.8150964542595797,0.9042554600328716,-0.1444041518525705,-0.22684866898161604,-0.10588218064356256,-3.3788946986793156,-5.308003649417211,-2.47752390960614,-146.20920375072762,-229.68427734388624,-107.2057079016071,0.8621099009216672,0.7986011004698965,0.8952003715151635,-0.15994491993528534,-0.25218960932009793,-0.11706834784648132,-3.7425311884507497,-5.900953144779806,-2.739267637716336,-161.9442314344764,-255.34197943659913,-146.20920375072762,-0.36363648977143415,-0.5929494953625953,-0.2617437281101962,-15.735027683748772,-25.65770209271291,-11.325994292955263,0.919551272708606,0.8936836503201081,0.9458907660517007,-0.08748694029254746,-0.11896418787767964,-0.05720452708737166,-0.4566407008586325,-0.6209371358500833,-0.2985807396408537,-28.100966206685076,-38.21151605231282,-18.374199362514073,0.9118712952642676,0.8836945854197383,0.94064355548685,-0.0966459907153804,-0.1316126821406502,-0.06310195202733193,-0.5044466384111002,-0.6869563298661903,-0.32936252545756534,-31.042870056067706,-42.27423568407325,-20.268463105080944,-0.04780593755246765,-0.06601919401610701,-0.03078178581671165,-2.941903849382624,-4.062719631760431,-1.894263742566871,0.8936836503201081,0.8682842286719932,0.9458907660517007,-0.11896418787767964,-0.15169660691575723,-0.05720452708737166,-0.5737505950021163,-0.7316152871754088,-0.27589085453969764,-112.94303051222762,-144.01875731799385,-54.30922333458615,0.8836945854197383,-0.1316126821406502,-0.6347528280163243,0.8561071100638291,-0.1680781391074332,-0.8106215327497869,0.94064355548685,-0.06310195202733193,-0.30433345670970224,-124.95134409770162,-159.57116786413127,-59.90816076962643,-0.06100223301420793,-0.07900624557437808,-0.0284426021700046,-12.008313585474005,-15.552410546137416,-5.598937435040276,0.7364
06071002112,06071002112,Census Tract 21.12; San Bernardino County; California,3233,1317,491,Rancho Cucamonga city,California,194588,0.34236759168494635,0.23386099166310853,06071,3233,1317,491,0.010125,0.009493868073,0.003212018401,0.905797701864692,0.8607373048287243,0.9288358532742604,-0.1039992682045685,-0.16179465487322772,-0.07661649415758146,-3.4043250453168707,-5.2962064569520955,-2.5079738968160408,-105.2992590571256,-163.81708805914306,-77.57420033455122,0.896879992502662,0.8479254850787452,0.9220041333683032,-0.11497637182159784,-0.1793489140229485,-0.08459383619763079,-3.7636509272546617,-5.870829770241449,-2.7691052083227707,-116.4135764693678,-181.59077544823535,-105.2992590571256,-0.3593258819377909,-0.5746233132893535,-0.26113131150672997,-11.11431741224222,-17.77368738909228,-8.077058815549952,0.9403347284371084,0.9208580282601592,0.9600172627501484,-0.06345109859130564,-0.08594372781803197,-0.04164793572077398,-0.26841262874668254,-0.3635615839611055,-0.17618027357870805,-20.380609623893893,-27.605283520205425,-13.377393589879125,0.9345676058216984,0.9132968223648344,0.95610798822512,-0.07001354826628242,-0.0949342815084604,-0.04590696063146522,-0.29617328864674125,-0.40159367802270063,-0.19419692100572175,-22.48848053506008,-30.493065909088887,-14.74540022822489,-0.02776065990005871,-0.03803209406159513,-0.01801664742701372,-2.1078709111661893,-2.8877823888834575,-1.3680066383457652,0.9208580282601592,0.9015871201386202,0.9600172627501484,-0.08594372781803197,-0.1091551528001517,-0.04164793572077398,-0.4006257610806519,-0.5088255685048432,-0.19414140355769388,-81.59384136062157,-103.63046201727968,-39.54000072458123,0.9132968223648344,-0.0949342815084604,-0.44253513022496593,0.8922950191640442,-0.12070557217371931,-0.562667723945596,0.95610798822512,-0.04590696063146522,-0.21399480228295997,-90.12935442463665,-114.5962777893271,-43.58346278675356,-0.04190936914431403,-0.05384215544075288,-0.01985339872526609,-8.535513064015078,-10.96581577204743,-4.0434620621723205,0.5322
06071002047,06071002047,Census Tract 20.47; San Bernardino County; California,1900,1424,134,Rancho Cucamonga city,California,66270,0.39062309507741544,0.20483736684354703,06071,1900,1424,134,0.010125,0.009493868073,0.003212018401,0.8881291175201698,0.8354170536469736,0.9152834396848436,-0.12596240825004773,-0.19700692682121743,-0.09255773309339732,-2.4232018287102934,-3.7899207547231706,-1.7805793903842313,-127.53693835317334,-199.4695134064827,-93.7147047570648,0.8776547741990179,0.820528499526255,0.907216969632024,-0.13940017122636755,-0.21872671159791007,-0.10227215040478084,-2.681710793967246,-4.2077551143647955,-1.9674604934119715,-141.14267336669715,-221.460795492884,-127.53693835317334,-0.25850896525695255,-0.41783435964162496,-0.1868811030277402,-13.60573501352382,-21.991282086401313,-9.8358475277758,0.9288872546337288,0.9058648828792256,0.9522495834323784,-0.07655691798065625,-0.10391739309020638,-0.05014485424662037,-0.3501647744914671,-0.4753092401965231,-0.2293582610471853,-24.590222927771567,-33.37845787896932,-16.106619455560764,0.9220602591482676,0.8969531643425083,0.947601785763233,-0.08452781700376878,-0.11488541403722896,-0.055295605204631,-0.3866229827441516,-0.5254760269851745,-0.25291735401026955,-27.150490361246604,-36.90140638940832,-17.761050141170614,-0.03645820825268453,-0.05016678678865138,-0.02355909296308425,-2.5602674334750373,-3.5229485104390017,-1.6544306856098494,0.9058648828792256,0.883180985228776,0.9522495834323784,-0.10391739309020638,-0.1322707539281585,-0.05014485424662037,-0.13220145474545916,-0.16827198575316457,-0.0637931965214685,-98.65780204885012,-125.57610877101833,-47.60686307572277,0.8969531643425083,-0.11488541403722896,-0.14615473322711217,0.8722775221098835,-0.14642413068398075,-0.18627760484193487,0.947601785763233,-0.055295605204631,-0.07034587023114748,-109.0706964381434,-139.01313794174243,-52.49691808294588,-0.013953278481653,-0.01800561908877029,-0.00655267370967897,-10.41289438929329,-13.437029170724102,-4.8900550072231175,0.5343
06071002048,06071002048,Census Tract 20.48; San Bernardino County; California,2471,2038,661,Rancho Cucamonga city,California,63851,0.3884733000796641,0.19617099086989584,06071,2471,2038,661,0.010125,0.009493868073,0.003212018401,0.8889088721405878,0.8365290601066158,0.9158829731778853,-0.1249747092656336,-0.195415733522216,-0.0918425489779003,-3.1267266292782288,-4.889081810025632,-2.2977972525594654,-126.53689313145402,-197.8584301912437,-92.99058084012404,0.878502425655152,0.8217299869253657,0.9078706657657336,-0.13830078414893385,-0.2169447579023617,-0.10147847893792317,-3.4601300310241574,-5.42771377986445,-2.5388773797380324,-140.02954395079553,-219.65656737614125,-126.53689313145402,-0.33340340174592864,-0.5386319698388178,-0.24108012717856697,-13.492650819341506,-21.798137184897524,-9.756379084523148,0.9293942639067084,0.906527606211214,0.9525942941289792,-0.07596962756849851,-0.10311036657719574,-0.04976484339995665,-0.49730428531761933,-0.674970100561249,-0.325765317970583,-24.401584166713413,-33.11923947798081,-15.984559272354415,0.9226138854804584,0.8976750146915737,0.9479791236249502,-0.08387703213380783,-0.11398889757846656,-0.05487555060930949,-0.5490668949542503,-0.7461819816516839,-0.35922048522045785,-26.941457063505904,-36.613443653173896,-17.626127832210887,-0.05176260963663098,-0.07121188109043497,-0.03345516724987485,-2.5398728967924917,-3.4942041751930804,-1.6415685598564698,0.906527606211214,0.8839929284511666,0.9525942941289792,-0.10311036657719574,-0.13123076872581774,-0.04976484339995665,-0.6470636195973354,-0.8235317071702511,-0.31229662708029016,-97.8916217242565,-124.58876054012876,-47.24608579126931,0.8976750146915737,-0.11398889757846656,-0.7153312621171992,0.8731596738077798,-0.14526590038117498,-0.911608429151852,0.9479791236249502,-0.05487555060930949,-0.34436859826381055,-108.21955553966704,-137.91352937244355,-52.098123791801896,-0.06826764251986384,-0.08807672198160077,-0.0320719711835204,-10.327933815410566,-13.32476883231479,-4.852038000532587,0.2662
