geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013422649,04013422649,Census Tract 4226.49; Maricopa County; Arizona,4233,2778,861,Mesa city,Arizona,51503,0.4105514198339258,0.17065874330456154,04013,4233,2778,861,0.010697,0.00781773244399999,0.00314654663299999,0.8809333720127703,0.8251790014114789,0.9097444880015132,-0.13515962928636063,-0.2118582735254867,-0.09920973766684332,-6.120082213097753,-9.59302758040172,-4.492256704659469,-144.58025544761995,-226.62479519021312,-106.12465638222228,0.8698359816500946,0.8094741503355573,0.9011796502133932,-0.14964202573338245,-0.23536989981145495,-0.10965665920574988,-6.7758509316598765,-10.657643446792504,-4.965297501156696,-160.07207492699922,-251.77518182831335,-144.58025544761995,-0.6557687185621237,-1.0646158663907848,-0.4730407964972274,-15.491819479379252,-25.15038663810028,-11.175071970168377,0.9242004893187756,0.8997445376646348,0.9490600910222576,-0.0820163065885151,-0.11142658625701354,-0.05367406074664201,-0.7169132744384878,-0.9739916625824308,-0.4691706837683155,-25.806813334718782,-35.060894981368996,-16.888793512178385,0.9169440009979112,0.8902892729416534,0.9441110536119014,-0.09057913996023612,-0.12323042677560904,-0.05919742828376315,-0.7917619132804046,-1.0771702902130609,-0.5174510279056271,-28.50114878619167,-38.77502844539456,-18.626746864853388,-0.07484863884191673,-0.10317862763063013,-0.04828034413731158,-2.694335451472884,-3.714133464025563,-1.7379533526750028,0.8997445376646348,0.8756897842489217,0.9490600910222576,-0.11142658625701354,-0.14195690984073658,-0.05367406074664201,-0.7500198883533381,-0.9555215612919538,-0.36128373309231526,-87.11032385056191,-110.97811397119092,-41.960944610024995,0.8902892729416534,-0.12323042677560904,-0.8294723372283063,0.8641423937582535,-0.15721668931307292,-1.058236169004508,0.9441110536119014,-0.05919742828376315,-0.39846189355368633,-96.33825054916448,-122.9078012781078,-46.27896556953384,-0.07945244887496816,-0.10271460771255436,-0.03717816046137107,-9.227926698602571,-11.929687306916884,-4.318020959508835,0.0498
04013422655,04013422655,Census Tract 4226.55; Maricopa County; Arizona,2168,1353,303,Mesa city,Arizona,79900,0.3655898370679575,0.17534692077296146,04013,2168,1353,303,0.010697,0.00781773244399999,0.00314654663299999,0.8972515075788268,0.8484579242573562,0.9222890885265924,-0.11451470580242676,-0.17860882833440034,-0.08425873453361032,-2.655721535675836,-4.142134484350598,-1.954052401407472,-122.49638079685587,-191.05786366930803,-90.13156833060296,0.8875761348125569,0.8346287512238936,0.914858184364896,-0.12666391172311697,-0.19813749350667256,-0.09306558884228625,-2.937474936506331,-4.595025633112619,-2.158293005137989,-135.49238637021824,-211.9476768040876,-122.49638079685587,-0.28175340083049516,-0.45289114876202063,-0.2042406037305171,-12.996005573362323,-20.889813134779548,-9.420692053990642,0.9348082979838512,0.9136120743409016,0.9562713048193496,-0.06973804378582317,-0.09455646229437203,-0.04572833563055749,-0.29689421129008825,-0.4025531083361917,-0.19467821871141627,-21.94340068662884,-29.75263180607477,-14.38863405110246,0.9285275941481876,0.9053948370984854,0.9520050153366106,-0.0769739168789913,-0.1044905040597484,-0.05041463426158449,-0.3276993316859093,-0.4448450817662491,-0.21462909287418452,-24.22020189844119,-32.878424372967416,-15.863199768971509,-0.03080512039582106,-0.04229197343005747,-0.01995087416276825,-2.2768012118123475,-3.125792566892644,-1.4745657178690503,0.9136120743409016,0.8926820449822378,0.9562713048193496,-0.09455646229437203,-0.12021968585679076,-0.04572833563055749,-0.2239827882897782,-0.2847731375746267,-0.10832004359994651,-73.92171230685749,-93.98453385301212,-35.749189306913046,0.9053948370984854,-0.1044905040597484,-0.24751427751437607,0.8826051955036482,-0.13300941926742432,-0.31506911186645614,0.9520050153366106,-0.05041463426158449,-0.11942082094151243,-81.68788036778088,-103.98320523645418,-39.4128121919183,-0.02353148922459788,-0.03029597429182945,-0.01110077734156592,-7.766168060923395,-9.998671383442064,-3.663622885005254,0.2798
04013422617,04013422617,Census Tract 4226.17; Maricopa County; Arizona,3968,2702,1381,Mesa city,Arizona,63022,0.4120497840254594,0.24291139758536792,04013,3968,2702,1381,0.010697,0.00781773244399999,0.00314654663299999,0.8803947031725223,0.8244143169009307,0.909329384575542,-0.1358541758559851,-0.21298233121316512,-0.0997115203384541,-5.766425048713684,-9.040183284045318,-4.23232487998384,-145.32321191314728,-227.82719969872272,-106.66141330604437,0.8692509281728598,0.8086490444855401,0.90072734558005,-0.1504157977742641,-0.23663041070702895,-0.11021387871378586,-6.38450322592389,-10.043942477225697,-4.678104790866225,-160.89977887913028,-253.12355033330888,-145.32321191314728,-0.6180781772102062,-1.0037591931803789,-0.44577991088238544,-15.57656696598302,-25.29635063458616,-11.234372754092377,0.923849059710006,0.8992860381301458,0.9488207127947944,-0.08242790257739452,-0.11199324530742764,-0.05393989245286899,-0.7007994726430526,-0.9521631000781212,-0.4585952936252479,-25.93632393201527,-35.23919689408295,-16.972438698195703,0.9165604709492948,0.8897902362954897,0.943849113972316,-0.09103548723226716,-0.12386038777336147,-0.05949137970937494,-0.7739808905640211,-1.053057177470152,-0.5057938661970913,-28.644740583420468,-38.9732486110345,-18.71924005170582,-0.07318141792096844,-0.10089407739203073,-0.0471985725718434,-2.708416651405198,-3.734051716951543,-1.7468013535101183,0.8992860381301458,0.8751291134368878,0.9488207127947944,-0.11199324530742764,-0.14268852977900337,-0.05393989245286899,-1.209111386968593,-1.540506533871805,-0.5823506408586918,-87.55332273487276,-111.55007486399748,-42.16876472546646,0.8897902362954897,-0.12386038777336147,-1.337232480762698,0.8635338080417904,-0.15803225153126305,-1.706161780652161,0.943849113972316,-0.05949137970937494,-0.6422860989126714,-96.83073720222288,-123.54538599943236,-46.50876892923037,-0.12812109379410508,-0.16565524678035604,-0.05993545805397959,-9.277414467350114,-11.995311135434903,-4.34000420376391,0.2993
04013420104,04013420104,Census Tract 4201.04; Maricopa County; Arizona,2874,2356,1263,Mesa city,Arizona,179342,0.3721599429711208,0.21014221490516977,04013,2874,2356,1263,0.010697,0.00781773244399999,0.00314654663299999,0.8948482599772485,0.8450157071349852,0.920445247148787,-0.11750790019463749,-0.1834099550533647,-0.0864307280608439,-3.6125662920899746,-5.63860489517759,-2.657155257444119,-125.6982008382037,-196.19362892058425,-92.45494980668472,0.8849614195027915,0.8309047847445082,0.9128465015371908,-0.12999276348322847,-0.20350733123709985,-0.09547442896045148,-3.9963906664767928,-6.256462108527121,-2.9351873639795145,-139.05325909800948,-217.6917922243257,-125.6982008382037,-0.38382437438681816,-0.6178572133495308,-0.2780321065353957,-13.355058259805782,-21.498163303741503,-9.674046852310218,0.9332506468242068,0.911572394835318,0.9552141425559616,-0.07152350057611742,-0.09700557593196646,-0.04688567248826562,-0.5302225824871751,-0.7191279309877296,-0.34757586175357175,-22.505202991815583,-30.523256833095484,-14.752795490389294,0.9268258316792172,0.9031716178897994,0.950847388902324,-0.07895136909186751,-0.10720928358713676,-0.05169348064826554,-0.585287331766397,-0.7947707082607859,-0.38321741226724,-24.842416458675597,-33.733901029744736,-16.26559474818506,-0.05506474927922189,-0.07564277727305624,-0.03564155051366824,-2.337213466860012,-3.2106441966492465,-1.512799257795766,0.911572394835318,0.8901785954927658,0.9552141425559616,-0.09700557593196646,-0.12337007996293334,-0.04688567248826562,-0.9578132750620588,-1.218131011529059,-0.462939569071454,-75.83636382122397,-96.4474276745098,-36.65396429702724,0.9031716178897994,-0.10720928358713676,-1.0585626036762077,0.8798828687837992,-0.1365149106519489,-1.3479203892160931,0.950847388902324,-0.05169348064826554,-0.5104108864195336,-83.81334945971558,-106.7237046093502,-40.41258008072317,-0.10074932861414898,-0.12978937768703425,-0.04747131734807958,-7.976985638491605,-10.2762769348404,-3.758615783695928,0.417
04013422625,04013422625,Census Tract 4226.25; Maricopa County; Arizona,2732,2190,1177,Mesa city,Arizona,49973,0.3410588628990501,0.2084162740784598,04013,2732,2190,1177,0.010697,0.00781773244399999,0.00314654663299999,0.9062817528465832,0.8614345960219502,0.92920618744742,-0.1034096150110632,-0.16085423619847172,-0.0761874097578435,-3.022063684644773,-4.700837012928322,-2.226516404994809,-110.6172651773343,-172.0657764615052,-81.49767221796519,0.8974072205603225,0.8486811191198347,0.9224085127725064,-0.11432132156861928,-0.17829886570010867,-0.0841183555367186,-3.3409496230709297,-5.2106424241885785,-2.458291982349594,-122.28951768195203,-190.72629663940623,-110.6172651773343,-0.31888593842615665,-0.5098054112602561,-0.23177557735478516,-11.67225250461774,-18.66052017790103,-8.483732699662706,0.9406471504456868,0.921268092584199,0.9602288087749892,-0.06309788907157288,-0.08546036495734316,-0.04141845241630353,-0.4348035863925675,-0.5889020017091396,-0.28541195146815335,-19.85404504075651,-26.89050236114793,-13.032509199459057,0.9349091679938304,0.9137441993188444,0.9563397438283192,-0.06962262670484266,-0.0943981923447014,-0.0456534996620602,-0.4797651431888374,-0.6504920082808793,-0.3145953957654455,-21.907084163873854,-29.702831428350652,-14.365086564632216,-0.04496155679626984,-0.06159000657173963,-0.02918344429729213,-2.0530391231173444,-2.8123290672027226,-1.332577365173157,0.921268092584199,0.902091616665306,0.9602288087749892,-0.08546036495734316,-0.10853485557999572,-0.04141845241630353,-0.7863610772042513,-0.9986803355063348,-0.38111069235983774,-66.81062678031022,-84.84964617725869,-32.379837923520626,0.9137441993188444,-0.0943981923447014,-0.8686022374859425,0.8928442612200853,-0.12001615895865728,-1.1043252165814343,0.9563397438283192,-0.0456534996620602,-0.4200793571420019,-73.79798109481244,-93.82542196953564,-35.690684549023096,-0.08224116028169115,-0.1056448810750995,-0.03896866478216415,-6.987354314502221,-8.975775792276933,-3.310846625502477,0.9968
04013422633,04013422633,Census Tract 4226.33; Maricopa County; Arizona,2069,922,385,Mesa city,Arizona,81059,0.36943338042887247,0.22576754441082872,04013,2069,922,385,0.010697,0.00781773244399999,0.00314654663299999,0.8958448138872386,0.84644251234253165,0.9212099846255948,-0.1162647642740851,-0.1814151409201998,-0.08552883347918529,-2.573182575537129,-4.015096770453968,-1.8929320967428425,-124.36841834398884,-194.05977624233776,-91.49019317268451,0.8860455775466954,0.8324481918460219,0.9136808027816218,-0.12861011367928085,-0.20127595902685336,-0.0944741281151874,-2.846410996690416,-4.4546582438465085,-2.0909101895392426,-137.57423860272672,-215.30489337102503,-124.36841834398884,-0.27322842115328694,-0.4395614733925406,-0.1979780927964001,-13.205820258737887,-21.245117128687315,-9.568781672131468,0.9338967493035528,0.9124182987394808,0.9556527179028008,-0.07078218309009358,-0.09598854098116484,-0.04640522782640152,-0.20534732356799865,-0.2784738916372591,-0.1346269487278422,-22.271943987852342,-30.20324204308667,-14.60162133707616,0.9275316760455238,0.9040935797922586,0.951327627368889,-0.07813029552094719,-0.10608019164319105,-0.05116257662538975,-0.2266650500788063,-0.30775094079513304,-0.1484285694253591,-24.584061830673132,-33.37862698428775,-16.09854332162246,-0.02131772651080765,-0.02927704915787393,-0.01380162069751689,-2.3121178428207867,-3.1753849412010777,-1.4969219845463009,0.9124182987394808,0.891216661711032,0.9556527179028008,-0.09598854098116484,-0.1220616074211592,-0.04640522782640152,-0.28890890146606024,-0.3673843205737271,-0.13967170723262323,-75.04127310806759,-95.42449885031871,-36.27836551496707,0.9040935797922586,-0.10608019164319105,-0.3192830240117642,0.8810116006095656,-0.13505883385429562,-0.4065037234995399,0.951327627368889,-0.05116257662538975,-0.15399050405313405,-82.93065558747122,-105.58538272715325,-39.99753352029455,-0.03037412254570398,-0.03911940292581284,-0.01431879682051079,-7.889382479403633,-10.160883876834504,-3.7191680053274783,0.6565
04013420113,04013420113,Census Tract 4201.13; Maricopa County; Arizona,1946,915,423,Mesa city,Arizona,54112,0.328941543638254,0.19135036951257223,04013,1946,915,423,0.010697,0.00781773244399999,0.00314654663299999,0.910775809832058,0.8679175959199129,0.9326420750231836,-0.0979650416762765,-0.15218311588681627,-0.07222269590951287,-2.0392757708784583,-3.1678988305879185,-1.5034137826683394,-104.79320508111296,-162.79027906412736,-77.25661781440593,0.9023034875254736,0.8557094783958752,0.9261610329557584,-0.10827455930870306,-0.16862092245911992,-0.07972584077370576,-2.2538824219604328,-3.5100741626829706,-1.6596019622998193,-115.82129609251966,-180.37380075452057,-104.79320508111296,-0.2146066510819744,-0.342175332095052,-0.1561881796314799,-11.0280910114067,-17.58352169039322,-8.026114061227128,0.943544752219852,0.925073498305412,0.9621896962327868,-0.05983314267534968,-0.08099518776815208,-0.03929610129400674,-0.1722650128686411,-0.23319244885538976,-0.11313701892326572,-18.82677736269302,-25.48551353610817,-12.364701521668389,0.9380775743975328,0.917896815864009,0.9584882031799532,-0.06600991996022942,-0.08944707369826528,-0.04330965856681827,-0.19004851162684533,-0.25752619054793624,-0.12469241221091852,-20.77032913954594,-28.144938857697948,-13.627586033980164,-0.01778349875820423,-0.02433374169254648,-0.01155539328765277,-1.9435517768529211,-2.65942532158978,-1.2628845123117785,0.925073498305412,0.906776100440811,0.9621896962327868,-0.08099518776815208,-0.10280806862230936,-0.03929610129400674,-0.2678430531553097,-0.3399760868216354,-0.12994830974175067,-63.31987072229544,-80.3725973573606,-30.72064060088669,0.917896815864009,-0.08944707369826528,-0.2957926017003661,0.8979456927475067,-0.11365309514457458,-0.3758395139623773,0.9584882031799532,-0.04330965856681827,-0.14322074559362777,-69.92732900717874,-88.85094892727595,-33.85833229163777,-0.02794954854505638,-0.03586342714074186,-0.01327243585187709,-6.607458284883305,-8.478351569915334,-3.137691690751087,0.7363
04013422623,04013422623,Census Tract 4226.23; Maricopa County; Arizona,4819,3278,898,Mesa city,Arizona,0,NA,NA,04013,4819,3278,898,0.010697,0.00781773244399999,0.00314654663299999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2638
04013422638,04013422638,Census Tract 4226.38; Maricopa County; Arizona,2957,1647,778,Mesa city,Arizona,1832,0.4218434433383648,0.2796144306891178,04013,2957,1647,778,0.010697,0.00781773244399999,0.00314654663299999,0.8768819407754689,0.8194335829479166,0.9066208323598016,-0.1404043731538728,-0.2203551585016748,-0.10299693577208668,-4.441134798956972,-6.970060408866071,-3.2578990623180113,-150.19055796269774,-235.71391304924148,-110.17582219540114,0.8654365614192413,0.8032766346771917,0.8977765625489489,-0.15548619573003278,-0.2449011421848022,-0.11386289385949264,-4.918188366236342,-7.746475130580601,-3.6016004976935334,-166.32358357241603,-261.9707517950829,-150.19055796269774,-0.4770535672793707,-0.7764147217145299,-0.3437014353755221,-16.13302560971832,-26.25683874584139,-11.623315366098144,0.9215553224266602,0.8962949269109426,0.9472575669962106,-0.08512204928378858,-0.1157041839414112,-0.05567908332581358,-0.4411332994944384,-0.5996210013368045,-0.2885491825796504,-26.7840497567965,-36.40686104048601,-17.519683216736514,0.9140575766788788,0.8865352982351432,0.9421388041292688,-0.0940229866409325,-0.12798667124787352,-0.06141472532193062,-0.48726118172927085,-0.663273300559941,-0.31827335745272706,-29.58477120396301,-40.27160294838743,-19.324429717834064,-0.04612788223483249,-0.06365229922313653,-0.02972417487307666,-2.8007214471665147,-3.8647419079014287,-1.8047465010975503,0.8962949269109426,0.8714732685766584,0.9472575669962106,-0.1157041839414112,-0.1474821271721381,-0.05567908332581358,-0.7037355064047343,-0.8970151805719236,-0.33865108905900915,-90.4544352705314,-115.2975810503758,-43.52841761683922,0.8865352982351432,-0.12798667124787352,-0.7784399996225407,0.8595664918062143,-0.1633771319990518,-0.9936917128297196,0.9421388041292688,-0.06141472532193062,-0.37353638695573493,-100.05655522140626,-127.72387054366575,-48.012389068860536,-0.07470449321780648,-0.09667653225779604,-0.03488529789672578,-9.602119950874869,-12.42628949328998,-4.48397145202131,0.73
04013422643,04013422643,Census Tract 4226.43; Maricopa County; Arizona,3775,2428,623,Mesa city,Arizona,129966,0.36730632386125256,0.18295101526772872,04013,3775,2428,623,0.010697,0.00781773244399999,0.00314654663299999,0.8966230199462876,0.847557269776471,0.9218070157460984,-0.11529592454575308,-0.1798612738744289,-0.08482576387272683,-4.655784905868851,-7.263009576046241,-3.42536401545326,-123.33205048659208,-192.3976046634766,-90.73811961465589,0.8868922772923628,0.8336542309655784,0.9143321905339884,-0.1275326503608188,-0.19953808528237407,-0.09369440379866728,-5.149918272434037,-8.057582340952472,-3.783490116314648,-136.42167609096785,-213.44588982655551,-123.33205048659208,-0.4941333665651859,-0.7945727649062304,-0.35812610086138763,-13.089625604375788,-21.04828516307895,-9.48678412877848,0.9344010998557613,0.9130787535917976,0.9559950008229632,-0.07020421974499498,-0.09519578247361284,-0.04603057457325127,-0.5363472668617226,-0.7272781882904605,-0.35166508443672456,-22.090085126100604,-29.95379688181469,-14.483734943851918,0.9280826953283372,0.9048134777368592,0.9517024412790736,-0.07749019029626424,-0.1052001595966758,-0.05074859181407074,-0.5920107356076575,-0.8037097809511182,-0.38770986438459104,-24.38264973672395,-33.10172079699828,-15.968281070205562,-0.05566346874593486,-0.07643159266065769,-0.03604477994786648,-2.292564610623347,-3.147923915183595,-1.484546126353644,0.9130787535917976,0.8920273224288854,0.9559950008229632,-0.09519578247361284,-0.12104189508132748,-0.04603057457325127,-0.4636460429206042,-0.589528172612315,-0.2241894882282779,-74.42151571759297,-94.62731502605378,-35.98547162572679,0.9048134777368592,-0.1052001595966758,-0.51237183459398306,0.8818931565776809,-0.1339242090058285,-0.652270803846125,0.9517024412790736,-0.05074859181407074,-0.24716834261968415,-82.24267007929102,-104.69836337819022,-39.67389127121736,-0.04872579167337892,-0.06274263123380996,-0.02297885439140626,-7.821154361698062,-10.071048352136431,-3.688419645490572,0.1522
04013422627,04013422627,Census Tract 4226.27; Maricopa County; Arizona,2224,1628,841,Mesa city,Arizona,75707,0.3282001475916274,0.1980861857925471,04013,2224,1628,841,0.010697,0.00781773244399999,0.00314654663299999,0.9110515002647882,0.8683158373355205,0.932852711172746,-0.09763278992390637,-0.15165468255025755,-0.07198059031509808,-2.322696569286842,-3.607884309669994,-1.7124274571117435,-104.43779538160264,-162.2250139240105,-76.99763746006042,0.9026039305333942,0.856141392036184,0.9263911252088156,-0.10790565625949534,-0.1680313664331463,-0.07945766403428411,-2.5670893743373955,-3.997487715459454,-1.8903079979566153,-115.42668050078215,-179.7431526735366,-104.43779538160264,-0.24439280505055283,-0.38960340578946,-0.1778805408448716,-10.988885119179534,-17.518138749526077,-7.998225757413292,0.9437223309669028,0.9253068410207298,0.9623098027014384,-0.05963371553943974,-0.08072258376137613,-0.03916638611885292,-0.30547835442187554,-0.4135077251022294,-0.2006328646808209,-18.76402668439039,-25.399737414141853,-12.32388603690546,0.938271781008434,0.9181515047731544,0.95861981286927,-0.0657892736848825,-0.08914486857707397,-0.04316642174009944,-0.3370106806539111,-0.4566515353226431,-0.2211233588275277,-20.70090176006825,-28.04984860704196,-13.582515898496789,-0.03153232623203556,-0.04314381022041375,-0.02049049414670681,-1.93687507567786,-2.6501111929001073,-1.2586298615913274,0.9253068410207298,0.9070635082042088,0.9623098027014384,-0.08072258376137613,-0.10245863818266214,-0.03916638611885292,-0.5307278196712817,-0.6736361389263588,-0.25750774740696925,-63.106756203481766,-80.09942198886549,-30.619232747558765,0.9181515047731544,-0.08914486857707397,-0.5861019250158211,0.898258767516344,-0.1132649478779563,-0.7446845236043064,0.95861981286927,-0.04316642174009944,-0.28380683354805725,-69.69107312911072,-88.54750577934678,-33.746353572896226,-0.05537410534453946,-0.071048384677947607,-0.026299086141088,-6.584316925628949,-8.448083790481284,-3.1271208253374554,0.8806
04013422639,04013422639,Census Tract 4226.39; Maricopa County; Arizona,1237,1129,848,Mesa city,Arizona,89608,0.39644462000467223,0.24332103759187823,04013,1237,1129,848,0.010697,0.00781773244399999,0.00314654663299999,0.8860210178023271,0.8324132178130245,0.9136619059850808,-0.12864139778578232,-0.2013264309128482,-0.0944967645573801,-1.7022072887256532,-2.66398938453425,-1.2503990485117549,-137.60770321145137,-215.35888314747373,-101.08318904702948,0.875363485234687,0.8172837510023975,0.9054491590382224,-0.14238258376964133,-0.22356525352853435,-0.1044242407405959,-1.8840332587482265,-2.958257688522483,-1.381761289661065,-152.30664985838533,-239.14775169947316,-137.60770321145137,-0.18182597002257328,-0.294268303988233,-0.13136224114931006,-14.698946646933976,-23.788868551999435,-10.61942127318594,0.927515689967086,0.9040726964059548,0.9513167522119796,-0.078148877498219,-0.1061057412477934,-0.0511745931886758,-0.27762006963480323,-0.376935462374826,-0.18179524235516603,-24.58990873647504,-33.38666628652135,-16.10232438929726,0.9205627372028454,0.8950013467235111,0.9465807297709522,-0.08629206852161628,-0.11731675450643284,-0.05643392956243031,-0.3065483579396043,-0.41676203930308864,-0.20047877789728377,-27.152201766129696,-36.914263888670384,-17.757199105162425,-0.02892828830480104,-0.03982657692826263,-0.01868353554211774,-2.562293029654654,-3.527597602149038,-1.6548747158651675,0.9040726964059548,0.8809860304021769,0.9513167522119796,-0.1061057412477934,-0.13509177840594394,-0.0511745931886758,-0.7034213388787167,-0.8955824493596118,-0.3392587473027111,-82.95062958475434,-105.61113789618064,-40.006927747961214,0.8950013467235111,-0.11731675450643284,-0.7777440462444053,0.8698931763599471,-0.14956643778318002,-0.9915412934260304,0.9465807297709522,-0.05643392956243031,-0.3741251870460636,-91.71509979297232,-116.92703931910737,-44.11853620826221,-0.07432270736568858,-0.09595884406641864,-0.03486643974335246,-8.764470208217993,-11.315901422926729,-4.111608460300998,0.0508
04013420110,04013420110,Census Tract 4201.10; Maricopa County; Arizona,3817,2985,1704,Mesa city,Arizona,466021,0.40069487478294646,0.13585192893035472,04013,3817,2985,1704,0.010697,0.00781773244399999,0.00314654663299999,0.8844850698329799,0.830226961707195,0.9124798501414928,-0.13060133416252365,-0.20448991194371816,-0.095914610985586,-5.3325111138548795,-8.349414920632476,-3.916236632201808,-139.70424715365155,-218.74285880619536,-102.59985937128133,0.8736944099462314,0.8149228893559222,0.9041606688200388,-0.14456495156188728,-0.22710996716554904,-0.1059981201184462,-5.9026518819351095,-9.273001931744624,-4.327950837592091,-154.64112868575083,-242.9395318769878,-139.70424715365155,-0.57014076808023,-0.9235870111121488,-0.4117142053902829,-14.93688153209929,-24.19667307079248,-10.786329719420564,0.9265155993817747,0.902766473293749,0.950636275819054,-0.07931264262280982,-0.10770617826722544,-0.05192703606688594,-0.7449393718684165,-1.0116240000514074,-0.4877216588863196,-24.95609285991345,-33.890251258003595,-16.33908404979295,0.9194709431393888,0.8935790212253725,0.945835958824028,-0.08758194857757796,-0.1190952073032014,-0.05726578765657727,-0.8226083459439458,-1.118594791285781,-0.537865571940635,-27.558068540835706,-37.47386235463253,-18.018947133689615,-0.0776689740755293,-0.1069707912343736,-0.05014391305431537,-2.601975680922255,-3.5836110966289305,-1.6798630838966624,0.902766473293749,0.8793869551884111,0.950636275819054,-0.10770617826722544,-0.13715582668126702,-0.05192703606688594,-1.4347988155772269,-1.8271098356451485,-0.6917416534857724,-84.20180842589359,-107.2247556129782,-40.595167458085236,0.8935790212253725,-0.1190952073032014,-1.58651681016478,0.8681564994051588,-0.15186605258980077,-2.0230708756708364,0.945835958824028,-0.05726578765657727,-0.7628613847842421,-93.10544660591432,-118.72481664734954,-44.76886060940388,-0.15171799458755308,-0.19596104002568793,-0.07111973129846971,-8.903638180020721,-11.500061034371358,-4.173693151318646,0.1723
04013420107,04013420107,Census Tract 4201.07; Maricopa County; Arizona,4294,3810,1499,Mesa city,Arizona,153155,0.41100287240081645,0.1737709438677427,04013,4294,3810,1499,0.010697,0.00781773244399999,0.00314654663299999,0.880771038049646,0.8249485296696863,0.9096193986619444,-0.135368849337248,-0.21219683899601005,-0.09936089915299312,-6.217886256362166,-9.746820005462933,-4.563936033200703,-144.80405813605418,-226.986958674032,-106.28635382395676,0.8696596653835951,0.8092254598785014,0.9010433483032364,-0.1498751060955708,-0.23574955260322863,-0.10982451830215464,-6.884200958529155,-10.828664868260788,-5.044560593562368,-160.3214009904321,-252.18129641967369,-144.80405813605418,-0.6663147021669884,-1.0818448627978547,-0.4806245603616652,-15.517342854377931,-25.194337745641707,-11.192933403858063,0.9240945905791672,0.8996063685511324,0.9489879607353068,-0.0821403027294639,-0.11159728850136676,-0.05375414797166387,-0.9847260962804524,-1.3378665357902986,-0.6444231459111865,-25.84582929869953,-35.114607238590516,-16.913993331002274,0.9168284276730176,0.8901388852672673,0.9440321243455954,-0.09071661590825486,-0.12342019492806064,-0.05928598636746781,-1.0875418775278722,-1.479603589409304,-0.7107407202047173,-28.54440623432735,-38.83473987950929,-18.654612078863973,-0.10281578124741995,-0.14173705361900546,-0.0663175742935308,-2.6985769356278206,-3.7201326409187785,-1.7406187478617008,0.8996063685511324,0.8755208180420446,0.9489879607353068,-0.11159728850136676,-0.14217729537983137,-0.05375414797166387,-1.307784176726365,-1.6661445782817272,-0.6299330843498825,-87.24377429795629,-111.15040548910788,-42.02355465976534,0.8901388852672673,-0.12342019492806064,-1.446334227138722,0.8639589836031953,-0.1574623552491312,-1.84526684644634,0.9440321243455954,-0.05928598636746781,-0.6947594866701426,-96.4866062133904,-123.09985633397864,-46.34819790994948,-0.13855005041235713,-0.17912226816461274,-0.06482640232026016,-9.242831915434095,-11.949450844870764,-4.324643250184133,0.0763
