geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
25025130402,25025130402,Census Tract 1304.02; Suffolk County; Massachusetts,3523,2470,1036,Boston city,Massachusetts,82596,0.6743710100973,0.22627306759462185,25025,3523,2470,1036,0.007762,0.00798440667,0.00293016251099999,0.7909901987375078,0.70089696801023,0.8394999536318881,-0.2642381683061192,-0.42674322424148986,-0.19118529509590593,-7.225731701607359,-11.669517933819492,-5.228062457862769,-205.1016662392097,-331.2380906562445,-148.39802605344218,0.7726596132225946,0.6764249207170134,0.8249407252031188,-0.2942309690928691,-0.4783606714844207,-0.21220830715295055,-8.045900615334249,-13.081024179454683,-5.802947780666996,-228.38207820988504,-371.30355320620737,-205.1016662392097,-0.8201689137268904,-1.4115062456351932,-0.574885322804227,-23.280411970675285,-40.0654625499629,-16.31806195867803,0.8643385775738661,0.8225126483262899,0.9078294530389224,-0.15695402929593327,-0.21578677487194223,-0.10152848274809816,-1.1359550071055482,-1.561757085705424,-0.7348125362495531,-45.990081259333934,-63.229031809936195,-29.74949539471875,0.8518287361879222,0.8065974480270353,0.8990931636400125,-0.17394489938807334,-0.23977580445615584,-0.11223179136571612,-1.2589264532215003,-1.7353777209578676,-0.8122777473774213,-50.96868231665993,-70.25820732622945,-32.88573876021949,-0.12297144611595212,-0.17362063525244364,-0.0774652111278682,-4.978601057325997,-7.029175516293265,-3.1362433655007367,0.8225126483262899,0.7823042787124773,0.9078294530389224,-0.21578677487194223,-0.27827499760810215,-0.10152848274809816,-1.7849548217103954,-2.3018477338882337,-0.8398279038634552,-172.29293645853238,-222.18607469963644,-81.0644694848895,0.8065974480270353,-0.23977580445615584,-1.9833883635709029,0.7633316609531283,-0.3100465382915698,-2.5646570036860625,0.8990931636400125,-0.11223179136571612,-0.9283640170548652,-191.44675324043465,-247.553764834562,-89.61042635664721,-0.19843354186050743,-0.2628092697978288,-0.08853611319140997,-19.15381678190226,-25.367690134925564,-8.545956871757719,0.3756
25025140201,25025140201,Census Tract 1402.01; Suffolk County; Massachusetts,1666,1129,280,Boston city,Massachusetts,76057,0.66611997804461065,0.25155948035066805,25025,1666,1129,280,0.007762,0.00798440667,0.00293016251099999,0.7936589322226381,0.7044844488269748,0.8416124374870455,-0.2599870793358361,-0.41947774953028866,-0.18819536815054788,-3.3620208365347297,-5.4244731622289315,-2.4336468976758647,-201.801970980476,-325.59862918541006,-146.0772447584553,0.7755276728995147,0.6802343389073476,0.8272244446427072,-0.2894446387209321,-0.4700816215868904,-0.2088617623381737,-3.742951030062624,-6.078856728897901,-2.7008942087819943,-224.6669285751875,-364.8773546757443,-201.801970980476,-0.3809301935278944,-0.6543835666689697,-0.26724731110612954,-22.864957594711548,-39.27872549033432,-16.041255168435146,0.8661506868454066,0.8248245719277005,0.9090914041931892,-0.15453351845980032,-0.212379012500678,-0.09999940092656742,-0.5112205960842477,-0.7025823682039835,-0.33081336566504227,-45.28083224838333,-62.23050205526868,-29.301449571748652,0.8537934122415336,0.8090917061910432,0.9004680469142162,-0.1712435182354222,-0.2359538385428455,-0.110533575763034,-0.566499839907867,-0.7805715108959909,-0.3656620327557034,-50.177133738517895,-69.13830920247926,-32.38813399076204,-0.05527924382361926,-0.07798914269200741,-0.0348486670906612,-4.896301490134567,-6.907807147210576,-3.086684419013393,0.8248245719277005,0.785068223726042,0.9090914041931892,-0.212379012500678,-0.2737746475763115,-0.09999940092656742,-0.4748017131139594,-0.6120598742118561,-0.22356204745114497,-169.57204039784264,-218.59281221852004,-79.84358837540891,0.8090917061910432,-0.2359538385428455,-0.5275063926366076,0.7662987889846647,-0.3049740054071939,-0.6818102152259481,0.9004680469142162,-0.110533575763034,-0.2471126054827693,-188.39514022735983,-243.50364829498145,-88.2545019581319,-0.05270467952264818,-0.06975034101409194,-0.02355055803162437,-18.823099829517208,-24.910836076461408,-8.410913582722989,0.3572
25025160300,25025160300,Census Tract 1603; Suffolk County; Massachusetts,1488,904,411,Boston city,Massachusetts,58414,0.4357429723635653,0.29752910525774495,25025,1488,904,411,0.007762,0.00798440667,0.00293016251099999,0.8719205446194372,0.8124163535091888,0.9027905978123684,-0.14689349410440253,-0.2308959509253521,-0.10767657796081195,-1.6965987042426982,-2.6668149841708835,-1.2436489700201516,-114.01873012383726,-179.2214371082583,-83.57855981318222,0.8600517857505894,0.7957131267974968,0.8936052881642698,-0.16272068329847628,-0.25673432588035294,-0.11906231223664368,-1.879400460319006,-2.96524449417515,-1.3751525613602724,-126.30379437627728,-199.27718374832995,-114.01873012383726,-0.18280175607630775,-0.29842951000426643,-0.1315035913401208,-12.28506425244004,-20.055746640071668,-8.83760694490059,0.9183097376035446,0.892066900949299,0.945043511747204,-0.08895719935371407,-0.1209921575790373,-0.05815233644765424,-0.23563578176934497,-0.320492122573842,-0.15403779975212173,-26.06590506298064,-35.45266842630996,-17.039579618597536,0.9105171041710436,0.8819361984365345,0.9397167873120732,-0.09827700700957576,-0.13386886916850094,-0.06415040520916762,-0.26032271187599976,-0.35460081781206465,-0.1699258856180633,-28.79676016327431,-39.225754182750514,-18.797111240936207,-0.02468693010665479,-0.03410869523822263,-0.01588808586594156,-2.7308551002936716,-3.773085756440556,-1.7575316223386686,0.892066900949299,0.8663109594164259,0.945043511747204,-0.1209921575790373,-0.15431992303737127,-0.05815233644765424,-0.39704679248661184,-0.5064148923763377,-0.19083219213658997,-96.60505899917564,-123.2153022813474,-46.43119030087347,0.8819361984365345,-0.13386886916850094,-0.4393028951685722,0.8539671984275669,-0.17100516488376524,-0.5611690342110802,0.9397167873120732,-0.06415040520916762,-0.21051540144970035,-106.88634918943362,-136.5374779102385,-51.220292323528064,-0.04225610268196034,-0.05475414183474247,-0.0196832093131104,-10.28129019025799,-13.322175628891111,-4.7891020226546,0.8651
25025160502,25025160502,Census Tract 1605.02; Suffolk County; Massachusetts,3069,1876,703,Boston city,Massachusetts,68346,0.4490072111816982,0.260480797902632,25025,3069,1876,703,0.007762,0.00798440667,0.00293016251099999,0.8672120920374138,0.8057758950960738,0.899150517713188,-0.15312045251884865,-0.24103985498445388,-0.1121608454870301,-3.64757080307305,-5.741949706620858,-2.6718483293152357,-118.85209524513031,-187.0951354389331,-87.05924826703277,0.854944371199795,0.7885617337367414,0.8896427390442379,-0.169666745213656,-0.26813153265923817,-0.124046716858861,-4.041729605113233,-6.3873162195015905,-2.954988541297273,-131.6953276348398,-208.1236956501007,-118.85209524513031,-0.3941588020401836,-0.6453665128807327,-0.2831402119820372,-12.843232389709469,-21.02856021116757,-9.225813358815158,0.9152231544238936,0.8880507199858475,0.9429354776103568,-0.09262969928844388,-0.12606180873986184,-0.06051795032069376,-0.5091840555601382,-0.6929598554080295,-0.3326662573147546,-27.14200722602016,-36.938158603839526,-17.732742927225726,0.9071512404904384,0.8775695543455564,0.9374112771936824,-0.10235201735420035,-0.1395108171747658,-0.06676762305835367,-0.5626274908751127,-0.7668888512997525,-0.3670206138000974,-29.99080441764993,-40.87893663644736,-19.563998603416707,-0.05344343531497442,-0.07392899589172297,-0.03435435648534279,-2.8487971916297665,-3.940778032607834,-1.8312556761909808,0.8880507199858475,0.8614131158978123,0.9429354776103568,-0.12606180873986184,-0.16088318316089809,-0.06051795032069376,-0.7075897088139763,-0.9030434027866564,-0.3396895481152789,-100.65287465348167,-128.45567607207062,-48.31999261952758,0.8775695543455564,-0.1395108171747658,-0.7830795027287073,0.8486578408251589,-0.17833118589665004,-1.0009797032299823,0.9374112771936824,-0.06676762305835367,-0.3747691979856768,-111.39110991873504,-142.38687101422224,-53.30998548871647,-0.07548979391473098,-0.09793630044332592,-0.03507964987039791,-10.73823526525334,-13.931194942151624,-4.9899928691888915,0.9834
25025050200,25025050200,Census Tract 502; Suffolk County; Massachusetts,4270,2513,660,Boston city,Massachusetts,31559,0.4355674581707568,0.27679893102018666,25025,4270,2513,660,0.007762,0.00798440667,0.00293016251099999,0.8719830185643557,0.8125045868099053,0.9028388624974218,-0.1468113239709796,-0.23076228274137897,-0.10761736289664382,-4.865876350749915,-7.648325100986752,-3.56684189533201,-113.95494966627436,-179.11768386385836,-83.53259708037494,0.8601195718840643,0.7958081884665433,0.8936578392901959,-0.1626290491327062,-0.25658420520517317,-0.11899650630745684,-5.39013492090164,-8.504160185426906,-3.9439892659627103,-126.23266793680656,-199.16066008025544,-113.95494966627436,-0.5242585701517246,-0.8558350844401543,-0.37714737063070025,-12.277718270532192,-20.042976216397054,-8.832491115473074,0.9183506493913188,0.892120165173528,0.9450714371077108,-0.08890868718043399,-0.1209252285038172,-0.05812106972610691,-0.6546789749228532,-0.8904327254155323,-0.42797440336157727,-26.051690207833392,-35.433057119599376,-17.03041796106555,0.9105617253488238,0.8819941238750656,0.939747332112768,-0.09822318702986726,-0.13379440172058327,-0.06411581690981775,-0.7232662795691424,-0.9851948616796606,-0.4721167145981464,-28.78099003458585,-39.203934010332695,-18.786976307128786,-0.06858730464628915,-0.09476213626412831,-0.04414231123656909,-2.7292998267524533,-3.770876890733319,-1.7565583460632346,0.892120165173528,0.866375954676783,0.9450714371077108,-0.1209252285038172,-0.15423332630817055,-0.05812106972610691,-0.6372406926845203,-0.8127646555454205,-0.3062810894805176,-96.5516201037152,-123.14615993112432,-46.4062256788663,0.8819941238750656,-0.13379440172058327,-0.7050574829142796,0.8540376747741948,-0.1709085319501827,-0.9006381268255449,0.939747332112768,-0.06411581690981775,-0.3378716590835834,-106.82689135064842,-136.46032224629468,-51.19267561872475,-0.06781679022975928,-0.08787347128012435,-0.03159056960306583,-10.275271246933226,-13.314162315170355,-4.78644993985846,0.8145
25025040600,25025040600,Census Tract 406; Suffolk County; Massachusetts,3076,1532,367,Boston city,Massachusetts,89416,0.4476533535612289,0.29345171662495734,25025,3076,1532,367,0.007762,0.00798440667,0.00293016251099999,0.8676915080720237,0.80645118029162,0.8995213807419586,-0.15248333157248548,-0.24000066518396193,-0.11170231348493669,-3.6406786060914857,-5.7302347618737395,-2.666994606962762,-118.35756196656324,-186.28851631579127,-86.70333572700787,0.8554642831206649,0.7892887088338716,0.8900463829696971,-0.16895587545990864,-0.26696351893522224,-0.12353695170743303,-4.033975614363738,-6.373997485307701,-2.9495573877149215,-131.14355053198108,-207.21708339751953,-118.35756196656324,-0.3932970082722531,-0.6437627234339613,-0.28256278075215935,-12.785988565417853,-20.928567081728264,-9.186046188301669,0.9155377205613564,0.8884598145903448,0.9431504253049176,-0.09225428678881324,-0.12554330941921624,-0.0602762541051742,-0.4141303206255185,-0.5635650417111367,-0.27058064516637664,-27.032005262762308,-36.78622987670606,-17.661922008249128,0.9074942173483512,0.8780142575057007,0.937646337135235,-0.10193539626284948,-0.13893366930150022,-0.06650019351141752,-0.4575889078635432,-0.6236744872920849,-0.2985199649701464,-29.868727667333108,-40.709822930292745,-19.485637400140103,-0.04345858723802465,-0.0601094455809481,-0.02793931980376973,-2.8367224045707995,-3.9235930535866905,-1.8237153918909748,0.8884598145903448,0.8619117586257912,0.9431504253049176,-0.12554330941921624,-0.16021157617616563,-0.0602762541051742,-0.3678767032159437,-0.4694643365176137,-0.17662613599242818,-100.2388837100664,-127.919437743219,-48.127012531996776,0.8780142575057007,-0.13893366930150022,-0.40711417012005946,0.8491982415097783,-0.17758133627563014,-0.5203625493383821,0.937646337135235,-0.06650019351141752,-0.19486400402678897,-110.93029158584726,-141.78816058266543,-53.09645886288528,-0.03923746690411578,-0.05089821282076839,-0.01823786803436078,-10.691407875780866,-13.86872283944643,-4.969446330888497,0.1627
25025051000,25025051000,Census Tract 510; Suffolk County; Massachusetts,4225,2303,1139,Boston city,Massachusetts,65795,0.4375405221244979,0.2725250330251828,25025,4225,2303,1139,0.007762,0.00798440667,0.00293016251099999,0.8712809677917028,0.8115132529182565,0.9022964377291696,-0.14773538842991235,-0.2322657657209324,-0.10828321844728007,-4.84490080909534,-7.617028040646832,-3.5510885932084046,-114.67220849929798,-180.28468735258772,-84.04943415877881,0.8593578533516113,0.7947401947027258,0.8930672573353464,-0.16365958151178278,-0.2582728376712493,-0.119736494408842,-5.3671259629090855,-8.469915661367903,-3.9266924790660496,-127.0325671694458,-200.47137660042375,-114.67220849929798,-0.5222251538137455,-0.8528876207210709,-0.3756038858576449,-12.36035867014782,-20.186689247836,-8.890032801364377,0.9178908395028748,0.8915215720123597,0.9447575582980764,-0.08945416705715808,-0.1216778498615358,-0.05847261153585214,-0.6036514132966071,-0.8211021180139751,-0.394582787520754,-26.211524676361577,-35.65358740833587,-17.133425424262004,0.9100602368567045,0.881343167029795,0.9394040162003292,-0.09882836267403826,-0.13463181812606448,-0.06450471017227238,-0.6669100251512436,-0.9085176237185404,-0.4352883799689287,-28.958316333097855,-39.44931062607643,-18.900928352971285,-0.06325861185463655,-0.08741550570456513,-0.04070559244817473,-2.746791656736281,-3.7957232177405618,-1.7675029287092807,0.8915215720123597,0.8656455832470175,0.9447575582980764,-0.1216778498615358,-0.1552071879683393,-0.05847261153585214,-1.106567471633278,-1.4114912924979948,-0.5317639157879023,-97.1525436025705,-123.9237306846352,-46.68691095591767,0.881343167029795,-0.13463181812606448,-1.2243739575829329,0.853245741137495,-0.17199530192422788,-1.564166416481522,0.9394040162003292,-0.06450471017227238,-0.5866212636481897,-107.4955186639976,-137.32804358924687,-51.503183814590834,-0.1178064859496546,-0.15267512398352712,-0.0548573478602874,-10.342975061427094,-13.404312904611686,-4.81627285867317,0.6532
25025081500,25025081500,Census Tract 815; Suffolk County; Massachusetts,1734,1041,522,Boston city,Massachusetts,37628,0.5923057138877061,0.21983296976966377,25025,1734,1041,522,0.007762,0.00798440667,0.00293016251099999,0.8179377777882224,0.7374063749883484,0.8607489308728772,-0.22258688515902797,-0.3561043597104796,-0.16177896263653752,-2.995865444115987,-4.792918257486137,-2.1774328860456507,-172.77194026043753,-276.4082040072743,-125.57283079848044,0.8016638387200401,0.7152824618265584,0.8479380833805769,-0.2474056477296384,-0.3980490972005405,-0.17933139176056298,-3.3299088137327044,-5.357465398344012,-2.4136764357740796,-192.03626376774537,-308.9657092470595,-172.77194026043753,-0.33404336961671754,-0.5645471408578757,-0.23624354972842895,-19.264323507307815,-32.55750523978522,-13.624195486068569,0.8825318951246803,0.8457984586622544,0.9204592315640482,-0.13310352353749694,-0.18231475803542643,-0.08641422206260652,-0.4060055678963944,-0.5561145558345376,-0.26358923017518693,-39.00149547515796,-53.42118691974424,-25.32077139050787,0.8715723637138701,0.8317514723370846,0.912861757412228,-0.14735166193072588,-0.2022822120051856,-0.0954561212365721,-0.4494666526676001,-0.6170212641843987,-0.29116972775648237,-43.17643157229588,-59.27197542597491,-27.970194789287454,-0.04346108477120575,-0.06090670834986111,-0.02758049758129543,-4.17493609713792,-5.850788506230654,-2.649423398779581,0.8457984586622544,0.8102331910259093,0.9204592315640482,-0.18231475803542643,-0.2342125835820301,-0.08641422206260652,-0.7598624387908922,-0.976165324595253,-0.36016240391219806,-145.56751700974948,-187.0048514550293,-68.99662910195364,0.8317514723370846,-0.2022822120051856,-0.8430839971189232,0.7933613385996747,-0.26045970650026073,-1.0855596657160942,0.912861757412228,-0.0954561212365721,-0.39784777635086693,-161.5103442756558,-207.9616217846924,-76.21604910936148,-0.08322155832803102,-0.10939434112084125,-0.03768537243866887,-15.942827265906324,-20.956770329663073,-7.219420007407829,0.9497
25025081800,25025081800,Census Tract 818; Suffolk County; Massachusetts,2334,1444,651,Boston city,Massachusetts,36970,0.5488022350266571,0.21137367154138267,25025,2334,1444,651,0.007762,0.00798440667,0.00293016251099999,0.8325932729787734,0.757525412112147,0.8722304574162231,-0.20106663415895096,-0.32008772776583255,-0.1464859905973291,-3.642625286273709,-5.798871880771529,-2.653814620544438,-156.06792143417775,-248.45209429183927,-113.70242590164688,0.8174782139499843,0.7367784708274502,0.860388055347179,-0.2232741899849369,-0.35726007150688716,-0.16226625158863411,-4.0449486490556295,-6.472304943535095,-2.939697845035503,-173.30542626630802,-277.3052675036459,-156.06792143417775,-0.4023233627819205,-0.6734330627635661,-0.28588322449106496,-17.23750483213027,-28.8531732118066,-12.24863858145094,0.8923311210878848,0.8584086422783714,0.92722548472888,-0.1206602306785521,-0.16494633295608435,-0.07848631909896137,-0.5105320980221955,-0.697913446307592,-0.3320877552636309,-35.35540845029055,-48.33195611548421,-22.99776698501599,0.882223544184362,0.8454024254920341,0.9202459094157815,-0.13349956095824367,-0.18286861954292152,-0.08666606367731682,-0.5648572902419381,-0.7737454128227984,-0.36669751970207887,-39.11754087548047,-53.58347734229906,-25.394565076321253,-0.05432519221974263,-0.0758319665152064,-0.03460976443844799,-3.762132425189933,-5.251521226814848,-2.3967980913052624,0.8584086422783714,0.8254406810934055,0.92722548472888,-0.16494633295608435,-0.21147409245128013,-0.07848631909896137,-0.8573660892813371,-1.0992103454494286,-0.4079600150060896,-131.69986010466008,-168.84951543001975,-62.666668971749544,0.8454024254920341,-0.18286861954292152,-0.9505234240735388,0.8097565241305423,-0.23493910848538985,-1.2211779495273245,0.9202459094157815,-0.08666606367731682,-0.4504770900739663,-146.0097425612195,-187.58493848346,-69.1977096887813,-0.09315733479220178,-0.12196760407789586,-0.04251707506787672,-14.309882456559414,-18.735423053440226,-6.531040717031755,0.8908
25025090300,25025090300,Census Tract 903; Suffolk County; Massachusetts,2191,1503,622,Boston city,Massachusetts,33995,0.5465045244996382,0.21425271436622165,25025,2191,1503,622,0.007762,0.00798440667,0.00293016251099999,0.8333745879128146,0.7586031653209825,0.8728411141401682,-0.19994059634635428,-0.3182122692262653,-0.14568388656290035,-3.400298149269321,-5.411690321511789,-2.477579135555201,-155.1938908840402,-246.99636337342716,-113.07983275012326,0.8183220974035397,0.73793161234912,0.8610506808589184,-0.22201270523294864,-0.3551391257200862,-0.16137182424903992,-3.7756683960777617,-6.039688457401928,-2.744376706707917,-172.32626180181475,-275.658989383931,-155.1938908840402,-0.3753702468084401,-0.627998135890139,-0.26679757115271574,-17.132370917774537,-28.662626010503832,-12.17697723198155,0.8928516985452056,0.8590798734427191,0.9275842356312998,-0.12000682938653712,-0.16403611691256442,-0.07806920556321784,-0.5285141873362035,-0.7224206777814955,-0.3438194554855549,-35.16395125324041,-48.06524802272093,-22.87554594048935,0.882789709568558,0.8461296209887224,0.9206375724858764,-0.1327726061609007,-0.1818520179348839,-0.08620376778652625,-0.5847351055298395,-0.800882516150252,-0.379644346158568,-38.90453130604388,-53.28559655024963,-25.259104867502863,-0.05622091819363606,-0.07846183836875642,-0.03582489067301309,-3.740580052803464,-5.220348527528704,-2.3835589270135125,0.8590798734427191,0.8262517800020399,0.9275842356312998,-0.16403611691256442,-0.21028483593406735,-0.07806920556321784,-0.8146527230504942,-1.044337780204994,-0.3877151696559868,-130.9731065997579,-167.89996466318232,-62.33362856205575,0.8461296209887224,-0.1818520179348839,-0.9031318492002972,0.8106318231051736,-0.23360565363624675,-1.1601559792847205,0.9206375724858764,-0.08620376778652625,-0.42811385374318794,-145.19804649522465,-186.52025390429583,-68.82859384938713,-0.08847912614980313,-0.11581819907972624,-0.04039868408720115,-14.224939895466742,-18.620289241113543,-6.494965287331375,0.972
25017373500,25017373500,Census Tract 3735; Middlesex County; Massachusetts,3517,2653,1194,Boston city,Massachusetts,110127,0.7697896765609299,0.16795538857211767,25017,3517,2653,1194,0.009434,0.00798440667,0.00293016251099999,0.7607720507664377,0.6607134344880615,0.8154520741685027,-0.3144541771645695,-0.513515463439648,-0.2263136383823371,-10.43339400782222,-17.03812367030926,-7.508945754442871,-296.6560707370549,-484.450488208964,-213.5042864498968,0.7402527066781479,0.6338908038350084,0.7989843742628238,-0.3508900284707595,-0.577558775028836,-0.25158893241515723,-11.642312891062092,-19.163040913898712,-8.347564289218955,-331.0296528593145,-544.8689483622039,-296.6560707370549,-1.2089188832398712,-2.1249172435894508,-0.8386185347760842,-34.37358212225963,-60.41846015324,-23.844712390562528,0.8436559389727627,0.7962426887678483,0.893362326174709,-0.1853173240475284,-0.25589850193470215,-0.11936665639562302,-1.4406051998683909,-1.9892835946148024,-0.927923100434665,-54.30098755629065,-74.98241969901252,-34.976370163387294,0.8294341356128979,0.7783053277741958,0.8833450858711583,-0.20564124029096656,-0.2848428043783389,-0.13206040990627818,-1.5985976572518006,-2.214288530452168,-1.0266008004677578,-60.25622530161328,-83.46357069175153,-38.69584622946694,-0.15799245738340972,-0.22500493583736603,-0.09867770003309284,-5.955237745322643,-8.481150992739014,-3.71947606607964,0.7962426887678483,0.7510390292861547,0.893362326174709,-0.25589850193470215,-0.33148872562651893,-0.11936665639562302,-2.4395780605943895,-3.16020850555508,-1.1379678814359675,-204.31977056904435,-264.67407919221773,-95.30719275008106,0.7783053277741958,-0.2848428043783389,-2.7155151398928177,0.7298418408415651,-0.3701598675775032,-3.5288752572886466,0.8833450858711583,-0.13206040990627818,-1.258982277132154,-227.43007871799145,-295.5506915652133,-105.44240176986214,-0.27593707929842815,-0.36866675173356667,-0.12101439569618622,-23.11030814894708,-30.876612372995535,-10.13520901978109,0.1174
25025090700,25025090700,Census Tract 907; Suffolk County; Massachusetts,3478,1805,747,Boston city,Massachusetts,54043,0.40233166348894633,0.24024336133964516,25025,3478,1805,747,0.007762,0.00798440667,0.00293016251099999,0.8838942810200184,0.8293865587019477,0.9120250440770244,-0.13135702026038112,-0.20571040066657845,-0.0964611185781712,-3.546145119206031,-5.553406524049509,-2.6040871219602946,-101.95931912610784,-159.6724129973982,-74.8731202403765,0.8730524920386127,0.8140155328091496,0.9036649556749516,-0.1454065008908683,-0.2284777865958185,-0.10660482485247574,-3.925428213984091,-6.168040247698354,-2.877929010456101,-112.864525991492,-177.34445795567433,-101.95931912610784,-0.3792830947780601,-0.6146337236488444,-0.27384188849580626,-10.905206865384132,-17.672044958276146,-7.873544810115188,0.9261307484913904,0.9022639454707126,0.950374351699843,-0.07976114779574928,-0.1083231298556414,-0.05221694820719479,-0.4218521908153098,-0.5729148953898193,-0.27617248005636924,-23.37131251054348,-31.740437417718525,-15.30041440755508,0.9190508346734404,0.8930318814981472,0.9455493011107496,-0.08807909450985109,-0.11978085073782976,-0.05758631392914826,-0.4658453396277427,-0.6335141318536541,-0.3045707510904705,-25.80860607355915,-35.09773583676754,-16.87372582218673,-0.04399314881243293,-0.0605992364638348,-0.02839827103410125,-2.4372935630156753,-3.3572984190490196,-1.5733114146316485,0.9022639454707126,0.878771919848937,0.950374351699843,-0.1083231298556414,-0.13795169988124156,-0.05221694820719479,-0.6460772526393904,-0.8227924670842086,-0.31144024811577026,-86.48959205346593,-110.14624726696232,-41.69213495525707,0.8930318814981472,-0.11978085073782976,-0.7144151306063435,0.8674886238206823,-0.15275286907590507,-0.911071846953336,0.9455493011107496,-0.05758631392914826,-0.3434650341303441,-95.63790235694024,-121.96410267112933,-45.979254903660525,-0.06833787796695312,-0.08827937986912737,-0.03202478601457387,-9.148310303474316,-11.817855404166984,-4.287119948403463,0.6025
25025091200,25025091200,Census Tract 912; Suffolk County; Massachusetts,2139,1415,598,Boston city,Massachusetts,32657,0.5002519906794141,0.21971016683230196,25025,2139,1415,598,0.007762,0.00798440667,0.00293016251099999,0.8492591942333091,0.7806272349167475,0.8852248625211826,-0.17749681933414463,-0.2810211523130477,-0.1296564775100529,-2.9469651366656184,-4.665771148119042,-2.152675864268253,-137.77303116716308,-218.12861842538769,-100.63935784330307,0.8354958230736429,0.7615318450820541,0.8744982875474595,-0.19689407461209685,-0.31314272207782895,-0.14351281670832253,-3.2690161754705263,-5.1990829369549845,-2.382731527757309,-152.8291807139096,-243.0613808768109,-137.77303116716308,-0.3220510388049078,-0.5333117888359427,-0.23005566348905623,-15.056149546746507,-24.93276245142322,-10.75529048569688,0.9033956656562268,0.8727038283055465,0.934835424427522,-0.10693468877072798,-0.14586411513928324,-0.06970700282606815,-0.4433704628684373,-0.6047788700620611,-0.28901777770568904,-31.33360161614398,-42.74055618813152,-20.425284643511592,0.8942641130744124,0.8609017075317557,0.9285572327991134,-0.11823787333036943,-0.16157279193584767,-0.07693954091071382,-0.4902355000954165,-0.6699098708851539,-0.31900518212202605,-34.64561838130152,-47.3434537728024,-22.544535839012443,-0.04686503722697921,-0.06513100082309276,-0.02998740441633701,-3.3120167651575416,-4.602897584670866,-2.119251195500849,0.8727038283055465,0.8427496333829977,0.934835424427522,-0.14586411513928324,-0.18659203206741473,-0.06970700282606815,-0.6964537714713811,-0.8909163459139362,-0.33282829686948007,-116.4638413831741,-148.982666540792,-55.656905831016736,0.8609017075317557,-0.16157279193584767,-0.7714576008186164,0.8284540578283534,-0.2070675380857258,-0.9886802364748246,0.9285572327991134,-0.07693954091071382,-0.3673613170132763,-129.00628776231042,-165.33114322321484,-61.43165836342413,-0.07500382934723526,-0.0977638905608884,-0.03453302014379622,-12.542446379136331,-16.348476682422813,-5.774752532407395,0.8252
