geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48061014102,48061014102,Census Tract 141.02; Cameron County; Texas,2735,1832,836,Brownsville city,Texas,156182,0.7551873619274803,0.15869795887242685,48061,2735,1832,836,0.011033,0.006897320142,0.003436016044,0.7653205226998822,0.6667101899577449,0.819087078371444,-0.3066420804609033,-0.49990207898784106,-0.2208714145366051,-9.253002971638274,-15.084672708488243,-6.664851255852767,-338.3182073725146,-551.5419637472851,-243.68743165823645,0.745122530332183,0.6402223072700619,0.8029030028597335,-0.3420611500690901,-0.5619574461003196,-0.24548045833464047,-10.321782428928062,-16.9572092352259,-7.407435427764652,-377.3960668712271,-620.0076502824827,-338.3182073725146,-1.0687794572897875,-1.8725365267376544,-0.7425841719118846,-39.07785949871253,-68.46568653519762,-27.151158022372385,0.8467887162412241,0.8002078353882839,0.8955612571801168,-0.1809321272475845,-0.24967534155020016,-0.116618201136495,-1.138928187923078,-1.571651694183247,-0.7340860825534258,-62.168569209774994,-85.78884793576677,-40.07020101274158,0.8328227275860872,0.7825697916786097,0.8857370819184428,-0.20073572307334997,-0.2778413000775345,-0.1290032001754651,-1.2635874944338357,-1.7489502458260795,-0.8120469440514028,-68.97311650839714,-95.4667164752227,-44.32570655302417,-0.12465930651075774,-0.1772985516428327,-0.07796086149797699,-6.804547298622147,-9.677868539455933,-4.255505540282586,0.8002078353882839,0.7557414298710481,0.8955612571801168,-0.24967534155020016,-0.32320389021233054,-0.116618201136495,-1.4396678772283973,-1.8636452268170447,-0.6724391645324553,-172.2090762234925,-222.9240701934264,-80.43530676225542,0.7825697916786097,-0.2778413000775345,-1.6020772904743483,0.7348700605137619,-0.3607847886752667,-2.080342686720561,0.8857370819184428,-0.1290032001754651,-0.7438530461164516,-191.63603953042443,-248.8448189857131,-88.97763709526933,-0.16240941324595126,-0.21669745990351652,-0.07141388158399631,-19.426963306931967,-25.920748792286663,-8.542330333013911,0.9087
48061013004,48061013004,Census Tract 130.04; Cameron County; Texas,1387,892,431,Brownsville city,Texas,27582,0.5546934271321651,0.23338377443288913,48061,1387,892,431,0.011033,0.006897320142,0.003436016044,0.8305933733979943,0.7547691080042581,0.8706667214006119,-0.2039585578547968,-0.32490849108037206,-0.1485451039076515,-3.1211311043422065,-4.972000234958476,-2.273151708269996,-225.0274768811973,-358.4715382089745,-163.8898131413119,0.8153185212293418,0.733830111346118,0.8586914520921234,-0.2265145142197855,-0.3627132282233925,-0.16456265817435498,-3.466299739281621,-5.550517470173313,-2.5182646731934324,-249.91346353868937,-400.18150469886893,-225.0274768811973,-0.3451686349394145,-0.5785172352148367,-0.24511296492343648,-24.885986657492037,-41.7099664898945,-17.672167622453966,0.8909977780151462,0.8566900409965711,0.9263063027141372,-0.1223372545638389,-0.16728332552660374,-0.07955651070270756,-0.37495467035855434,-0.5127110658395521,-0.24383484288381152,-42.03527694602627,-57.47881904030852,-27.33574471791609,0.8807735884775824,0.8435407939796439,0.9192424698855708,-0.1353655616859499,-0.18547912221555435,-0.08785226179169241,-0.41488547164813205,-0.5684798418656359,-0.26926070866800544,-46.51182417579955,-63.73092397596816,-30.18617810179433,-0.03993080128957771,-0.05576877602608388,-0.02542586578419392,-4.476547229773286,-6.252104935659628,-2.8504333838782427,0.8566900409965711,0.8233647080729183,0.9263063027141372,-0.16728332552660374,-0.2145286167784576,-0.07955651070270756,-0.4972906663979916,-0.637738868852367,-0.23650121791341705,-115.38066505753866,-147.96725495414546,-54.872672369702336,0.8435407939796439,-0.18547912221555435,-0.5513821296840415,0.8075166257271961,-0.23836459602236193,-0.7085971565217186,0.9192424698855708,-0.08785226179169241,-0.2611623703284978,-127.93088855778228,-164.407692928473,-60.5945174776097,-0.05409146328604991,-0.07085828766935165,-0.02466115241508076,-12.550223500243598,-16.44043797432753,-5.72184510790737,0.861
48061013102,48061013102,Census Tract 131.02; Cameron County; Texas,2335,1685,787,Brownsville city,Texas,99215,0.5956297335604704,0.2390297720974152,48061,2335,1685,787,0.011033,0.006897320142,0.003436016044,0.8168286452346555,0.7358912726178558,0.8598778893868106,-0.22424697742171337,-0.3588963984347921,-0.16295582470798514,-5.777062965921938,-9.245908755779029,-4.198076918697472,-247.41169018937632,-395.97039639310617,-179.78916140032,0.8004681484209601,0.7136660176687712,0.8469942459579776,-0.24926894589453116,-0.4012156600457932,-0.18064556491640393,-6.421680293926936,-10.336139900961026,-4.653800978882469,-275.01842800543625,-442.6612377285236,-247.41169018937632,-0.6446173280049985,-1.0902311451819973,-0.45572406018499656,-27.606737816059898,-46.690841335417446,-19.51709037194846,0.8817875949019808,0.844842590652765,0.91994426983376,-0.1340599547798806,-0.18365244728885305,-0.087022369497129,-0.7761651819864696,-1.0632901928563523,-0.503832284357668,-46.06321554815843,-63.10327554043634,-29.901025777903147,0.8707638347978097,0.8307175384927387,0.9122999907721192,-0.14841701048849687,-0.20377860543838877,-0.096130669861847165,-0.8592880412710707,-1.1798143497417704,-0.5565664928823293,-50.996322924099154,-70.01865577102495,-33.03065239657741,-0.08312285928460117,-0.11652415688541806,-0.05273420852466126,-4.933107375940723,-6.915380230588609,-3.129626618674259,0.844842590652765,0.8090828026912046,0.91994426983376,-0.18365244728885305,-0.235967439517635,-0.087022369497129,-0.9969005526408306,-1.2808763200981854,-0.47237403870450895,-126.67097238129996,-162.75429734411503,-60.022114193711424,0.8307175384927387,-0.20377860543838877,-1.1061491822017104,0.7921223499951336,-0.2624312393232478,-1.4245268787520422,0.9122999907721192,-0.096130669861847165,-0.5218156323301296,-140.55262797988698,-181.00722728742593,-66.30440055020706,-0.10924862956087988,-0.1436505586538568,-0.04944159362562067,-13.881655598587024,-18.2529299433109,-6.2822863564956375,0.9
48061014001,48061014001,Census Tract 140.01; Cameron County; Texas,1390,701,371,Brownsville city,Texas,101651,0.5975546451062974,0.27527277808755407,48061,1390,701,371,0.011033,0.006897320142,0.003436016044,0.8161870437847324,0.7350153134374082,0.8593738797405077,-0.22520935319300153,-0.36051587187122885,-0.1636378805252436,-3.4537813633519563,-5.528824543953823,-2.5095292628106676,-248.47347937783857,-397.7571614355268,-180.54167358350128,0.7997765498980978,0.7127316193225336,0.8464481581487037,-0.250349238330898,-0.403052667918004,-0.1814072608854569,-3.839323373641669,-6.181163318343681,-2.7820381699954515,-276.2103146504798,-444.6880085139339,-248.47347937783857,-0.3855420102897127,-0.6523387743898583,-0.27250890718478393,-27.7368352726412,-46.93084707840707,-19.604957351423305,0.8813568640074663,0.8442895496059519,0.919646191607602,-0.13461418505674527,-0.1844277836516175,-0.08737469814552722,-0.32423808622307826,-0.44422147333400935,-0.2104548261320497,-46.25364996049618,-63.36968235863186,-30.022086466768855,0.8702959655531118,0.8301193839389761,0.9119748345616506,-0.14903439701051063,-0.2046460055599812,-0.09652148513578174,-0.35897129004442213,-0.4929200378696707,-0.23248620943359477,-51.208457923598026,-70.31669584446087,-33.16493715172536,-0.03473320382134387,-0.04869856453566135,-0.02203138330154508,-4.954807963101836,-6.947013485829008,-3.1428506849565023,0.8442895496059519,0.8084173695295632,0.919646191607602,-0.1844277836516175,-0.2369848022710387,-0.08737469814552722,-0.471933320229071,-0.6064217785692633,-0.22358361947093683,-127.20574669247196,-163.45600500519225,-60.26512654203149,0.8301193839389761,-0.2046460055599812,-0.5236698449837486,0.7914057471006224,-0.26357434686768344,-0.6744619177306029,0.9119748345616506,-0.09652148513578174,-0.24698938550179173,-141.15090161287023,-181.7956651564967,-66.5739583562781,-0.0517365247546776,-0.06804013916133966,-0.02340576603085489,-13.945154920398275,-18.339660151304493,-6.308831814246603,0.9954
48061013700,48061013700,Census Tract 137; Cameron County; Texas,2209,1480,696,Brownsville city,Texas,28927,0.5605050293187759,0.23736966094154133,48061,2209,1480,696,0.011033,0.006897320142,0.003436016044,0.8286251993560716,0.7520598683504021,0.8691268583696083,-0.20681823432005753,-0.32968137522540547,-0.1505800222028532,-5.040552704570306,-8.034960519811934,-3.66992079138565,-228.18255792531943,-363.73746128618984,-166.1349384964079,0.8131935965716981,0.7309331447710297,0.857021047999234,-0.22971947174184548,-0.3681141800092505,-0.16683248601018472,-5.598699304186668,-8.97164087942491,-4.066024165294162,-253.4494931727781,-406.140374804206,-228.18255792531943,-0.5581465996163617,-0.9366803596129768,-0.39610337390851136,-25.266935247458655,-42.40291351801615,-17.93134331862885,0.8896844005224753,0.8549980293843359,0.9254004316647726,-0.12399408083668864,-0.16959333896953732,-0.08061328456593068,-0.6305475636515248,-0.8624336418091938,-0.4099430379095516,-42.60456511158951,-58.27254336548607,-27.69885391280754,0.8793455566309227,0.841708329855208,0.918253658894958,-0.1372093626439033,-0.1880600019391771,-0.0890237031055417,-0.6977512857185697,-0.9563422321685718,-0.4527125708070622,-47.1453571431466,-64.61771838976837,-30.58868721669339,-0.06720372206704495,-0.09390859035937804,-0.04276953289751056,-4.540792031557091,-6.3451750242823,-2.8898333038858492,0.8549980293843359,0.8213218971937969,0.9254004316647726,-0.16959333896953732,-0.2175494205337651,-0.08061328456593068,-0.8141387287652417,-1.0443535680890643,-0.3869868794191625,-116.97395528236233,-150.05080001279663,-55.601563134937145,0.841708329855208,-0.1880600019391771,-0.902788587338633,0.8053130592687819,-0.24175311512766515,-1.1605442467314575,0.918253658894958,-0.0890237031055417,-0.4273613864595153,-129.7110039279645,-166.74486303612898,-61.40249805452806,-0.08864985857339125,-0.11619067864239296,-0.04037450704035283,-12.737048645602192,-16.694063023332323,-5.800934919590925,0.9446
48061014202,48061014202,Census Tract 142.02; Cameron County; Texas,1474,883,332,Brownsville city,Texas,119827,0.5131607668506525,0.2572640759811211,48061,1474,883,332,0.011033,0.006897320142,0.003436016044,0.8447956918913109,0.7744169212323437,0.8817510710143398,-0.18371815765445132,-0.29129409828581976,-0.1341069298046105,-2.9877426268339016,-4.7372116371351005,-2.1809329891315103,-202.69624334015617,-321.384778638745,-147.96017565342677,0.8306668125142387,0.7548702628806869,0.8707241608715044,-0.20385211607675577,-0.32473094937382335,-0.14846933729173648,-3.3151739846987236,-5.280983175986613,-2.41450368035276,-224.91003966748465,-358.27565644413926,-202.69624334015617,-0.327431357864822,-0.5437715388515123,-0.2335706912212494,-22.213796327328495,-36.89087780539432,-15.846044180546093,0.900440450417426,0.868879882707587,0.9328059820542592,-0.11056761114676728,-0.15090707001273754,-0.07203429141584582,-0.3354623718029413,-0.4578523774119322,-0.2185521962433246,-37.991208584704566,-51.85191137167974,-24.75109810230177,0.891046761702325,0.8567531626334373,0.9263400793525064,-0.122275556099348,-0.1671973254539955,-0.07951714741629265,-0.370984302158455,-0.5072770477192814,-0.2412551975629218,-42.014077254638174,-57.449269277381816,-27.322219429549467,-0.03552193035551376,-0.04942467030734926,-0.02270300131959718,-4.022868669933609,-5.597357905702069,-2.5711213272476994,0.868879882707587,0.8381123314877564,0.9328059820542592,-0.15090707001273754,-0.1931574831083469,-0.07203429141584582,-0.3455636520249275,-0.442313307608647,-0.16495206494027406,-104.08543735690589,-133.2268998821226,-49.6843569097211,0.8567531626334373,-0.1671973254539955,-0.38286687554006765,0.8234409365527637,-0.21441618409983296,-0.49099382570036926,0.9263400793525064,-0.07951714741629265,-0.18208713387291448,-115.32134805423723,-147.8897065362558,-54.845522250877856,-0.03730322351514015,-0.04868051809172225,-0.01713506893264041,-11.23591069733137,-14.662806654133206,-5.16116534115675,0.8735
48061013600,48061013600,Census Tract 136; Cameron County; Texas,1515,848,434,Brownsville city,Texas,0,NA,NA,48061,1515,848,434,0.011033,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9319
48061012617,48061012617,Census Tract 126.17; Cameron County; Texas,1986,1078,471,Brownsville city,Texas,0,NA,NA,48061,1986,1078,471,0.011033,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8407
48061014103,48061014103,Census Tract 141.03; Cameron County; Texas,1558,1249,506,Brownsville city,Texas,820415,0.805642130768338,0.1457709087961763,48061,1558,1249,506,0.011033,0.006897320142,0.003436016044,0.7497187131340818,0.646217646912177,0.8065954796912597,-0.3338335864922678,-0.547466251932769,-0.23977882988232185,-5.738403725320398,-9.410624055500666,-4.121657575282802,-368.318595976919,-604.019515757424,-264.5479830091657,0.7284306079952885,0.6186096562924258,0.7894440615686269,-0.37281436148337693,-0.6165282740547545,-0.26671419633330073,-6.40846040468342,-10.597759745432633,-4.5846607404503885,-411.3260850246097,-680.2156447646106,-368.318595976919,-0.6700566793630216,-1.1871356899319672,-0.4630031651675868,-43.00748904769073,-76.1961290071866,-29.717789805365005,0.836013235633557,0.7865903713056709,0.887986257418137,-0.1961533111879128,-0.2713097394519181,-0.12614355418917,-0.8418084194824159,-1.1643485474451627,-0.5413556637754232,-67.3985924325393,-93.22246176502505,-43.34312760411715,0.8211726352138696,0.7679332789630536,0.8774994826725726,-0.21777073068144293,-0.3021964634093054,-0.13960181144988418,-0.934581391944266,-1.2969015189963258,-0.5991129058276679,-74.82637245350409,-103.83518967144322,-47.96740639132649,-0.09277297246185012,-0.13255297155116308,-0.05775724205224464,-7.427780020964782,-10.61272790641818,-4.624278787209339,0.7865903713056709,0.7396171588607439,0.887986257418137,-0.2713097394519181,-0.3520508387614103,-0.12614355418917,-0.9468829261050984,-1.2286729146457172,-0.4402465534087699,-187.1310130642487,-242.82073411970697,-87.00524770924306,0.7679332789630536,-0.3021964634093054,-1.054678951480569,0.717641715827739,-0.3934529974286468,-1.3731682697520091,0.8774994826725726,-0.13960181144988418,-0.487216463302324,-208.43457539141679,-271.37712840948797,-96.28783859729724,-0.10779602537547071,-0.14449535510629197,-0.04696990989355409,-21.30356232716813,-28.556394289781014,-9.28259088805417,0.7591
48061012613,48061012613,Census Tract 126.13; Cameron County; Texas,3383,2329,892,Brownsville city,Texas,0,NA,NA,48061,3383,2329,892,0.011033,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5942
