geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48439104302,48439104302,Census Tract 1043.02; Tarrant County; Texas,2434,1526,552,Fort Worth city,Texas,0,NA,NA,48439,2434,1526,552,0.009366,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2295
48439111027,48439111027,Census Tract 1110.27; Tarrant County; Texas,3013,2000,585,Fort Worth city,Texas,188992,0.5762821326752071,0.24353519055623532,48439,3013,2000,585,0.009366,0.006897320142,0.003436016044,0.8233055643545307,0.7447538689556483,0.8649602187396911,-0.21461586474761313,-0.3427254851354819,-0.15612253411731644,-6.056407766138374,-9.671630250955896,-4.405740131137414,-201.0092189226145,-320.9966893778924,-146.2243654542786,0.8074528201009762,0.7231261131514999,0.8525026687724051,-0.23846245267301783,-0.3828846473844502,-0.17301685570086192,-6.729352706519017,-10.80491209110452,-4.882493797799245,-223.34393317354852,-358.60976074027616,-201.0092189226145,-0.6729449403806429,-1.1332818401486249,-0.47675366666183105,-22.33471425093405,-37.61307136238383,-15.823221595148723,0.8861286499299634,0.8504214560353364,0.922945673899693,-0.12850430925468506,-0.17588754717219696,-0.08348739073095371,-0.8830857366444711,-1.2087048680469512,-0.5737280280465077,-44.154286832223555,-60.43524340234757,-28.686401402325387,0.8754804571633386,0.8367536774943832,0.9155746346356918,-0.14222995135736058,-0.19509483722192852,-0.09221024935657068,-0.977408789602461,-1.3406979815922295,-0.633671792420835,-48.87043948012305,-67.03489907961148,-31.68358962104175,-0.09432305295798991,-0.13199311354527832,-0.05994376437432736,-4.716152647899497,-6.599655677263916,-2.9971882187163676,0.8504214560353364,0.8158016765319189,0.922945673899693,-0.17588754717219696,-0.22578811587043135,-0.08348739073095371,-0.709694342275095,-0.9110397578591533,-0.3368659680896042,-121.31527218377693,-155.73329194173562,-57.5839261691631,0.8367536774943832,-0.19509483722192852,-0.787194456967046,0.7993611788641812,-0.25099895571724923,-1.0127637894403865,0.9155746346356918,-0.09221024935657068,-0.37206211195876165,-134.5631550371019,-173.1220152889549,-63.600361018591734,-0.07750011469195106,-0.101724031581233,-0.03519614386915748,-13.247882853324969,-17.388723347219315,-6.016434849428629,0.5638
48439105502,48439105502,Census Tract 1055.02; Tarrant County; Texas,3708,2596,1293,Fort Worth city,Texas,61840,0.6004054826562008,0.2008566598237013,48439,3708,2596,1293,0.009366,0.006897320142,0.003436016044,0.8152377433005835,0.7337199133586924,0.8586279727546366,-0.226636043556307,-0.36291789522568374,-0.1646487556092726,-7.870872166080562,-12.60382203678336,-5.718107708595147,-212.26731839483716,-339.90890066837545,-154.21002450364475,0.7987533744946598,0.7113500014240484,0.8456400365362027,-0.25195089239236224,-0.4057777437240522,-0.1825362527725933,-8.750034791608575,-14.092307201343806,-6.339324887179749,-235.9772058146865,-380.0514347719473,-212.26731839483716,-0.8791626255280134,-1.4884851645604442,-0.6212171785846019,-23.709887419849338,-40.14253410357185,-16.753429843166177,0.8807193283315352,0.8434711483554834,0.9192049084455516,-0.13543551030546153,-0.18557700752385076,-0.08789671466297891,-1.2080708901305746,-1.655327913347598,-0.7840296985847149,-46.535858633689315,-63.764557524945985,-30.201452179688555,0.8696035024372495,0.8292342947107747,0.9114934837614932,-0.14994937025585395,-0.20593179319577704,-0.09710054741506628,-1.33753303539776,-1.8368905182334263,-0.8661269447231137,-51.52284419868105,-70.75849453903801,-33.363903879935044,-0.12946214526718558,-0.18156260488582857,-0.08209724613839875,-4.98698556499174,-6.993937014092008,-3.1624517002464847,0.8434711483554834,0.8074328533206736,0.9192049084455516,-0.18557700752385076,-0.23849307826324967,-0.08789671466297891,-1.6550193532290391,-2.1269373043754736,-0.7838835521355443,-127.99840318863411,-164.49631124326942,-60.625178046059105,0.8292342947107747,-0.20593179319577704,-1.836548114078023,0.7903456328706777,-0.2652692169219938,-2.3657331998167246,0.9114934837614932,-0.09710054741506628,-0.8659654950003152,-142.03775050874117,-182.96467129286347,-66.97335614851626,-0.18152876084898395,-0.23879589544125104,-0.08208194286477088,-14.039347320107034,-18.468360049594047,-6.348178102457144,0.6809
48439105701,48439105701,Census Tract 1057.01; Tarrant County; Texas,2835,1683,728,Fort Worth city,Texas,74925,0.5756619177823827,0.2069582258444883,48439,2835,1683,728,0.009366,0.006897320142,0.003436016044,0.8235140386143428,0.7450397308973283,0.8651236360078256,-0.21430838226220789,-0.3422102990341155,-0.15590414870014527,-5.690446893939324,-9.086576608236246,-4.139662057816964,-200.7212308267839,-320.5141660753526,-146.01982567255604,0.8076777290462083,0.7234314355286746,0.8526798404701998,-0.23811758581099707,-0.382301004474892,-0.17277312367155562,-6.322643390180939,-10.151089474430062,-4.587577371332585,-223.02093087057983,-358.06312079118385,-200.7212308267839,-0.6321964962416153,-1.064512866193816,-0.44791531351562064,-22.299700043795955,-37.54895471583125,-15.79948195822295,0.8862681615902689,0.8506009026168377,0.9230420499955,-0.1283266660574348,-0.17563947666119592,-0.08337426231543331,-0.7420893696402512,-1.015690600588926,-0.48213793490270646,-44.09324834463762,-60.35000597676328,-28.647530297249347,0.8756320770922823,0.836947898356282,0.9156798022193158,-0.1420321687171479,-0.19481750532374,-0.0920848069121094,-0.8213457560315036,-1.126593592448469,-0.532509402872408,-48.8024810476235,-66.93960739444259,-31.640487395865,-0.07925638639125243,-0.110902991859543,-0.05037146796970154,-4.709232702985885,-6.589601417679322,-2.9929570986156593,0.8506009026168377,0.8160179801080417,0.9230420499955,-0.17563947666119592,-0.22546319367570655,-0.08337426231543331,-0.8819295576768807,-1.1321068500699032,-0.4186429365610344,-121.14417001056054,-155.50918270190977,-57.50589787926297,0.836947898356282,-0.19481750532374,-0.9782272161360782,0.7995943209089608,-0.2506341951794037,-1.2584967177945785,0.9156798022193158,-0.0920848069121094,-0.4623807504585891,-134.3718703483624,-172.87042826848605,-63.51383934870729,-0.09629765845919748,-0.1263898677246753,-0.04373781389755471,-13.22770033780185,-17.36124556657628,-6.0079414694443285,0.5282
48439111204,48439111204,Census Tract 1112.04; Tarrant County; Texas,2870,2199,920,Fort Worth city,Texas,392453,0.7070741380701169,0.1988134891230384,48439,2870,2199,920,0.009366,0.006897320142,0.003436016044,0.780500599150884,0.6868567156482204,0.8311791104579349,-0.28122899724601375,-0.4559077275036191,-0.20311012081265356,-7.559553562151694,-12.254991196542834,-5.45968535369487,-263.3990788206165,-427.0031775798897,-190.23293915313135,0.7613959543264548,0.6615349044710589,0.8159510052300755,-0.31337708628176103,-0.5116360349867956,-0.2255637821268789,-8.423707697629975,-13.75299150757976,-6.063249200358998,-293.5089790114974,-479.1983103686328,-263.3990788206165,-0.8641541354782811,-1.498000311036927,-0.6035638466641275,-30.109900190880875,-52.19513278874311,-21.0300991869034,0.8571934618451384,0.8134128594363925,0.9028448924939152,-0.1665977921103896,-0.22938798962791448,-0.10760996524853196,-1.2587794778032195,-1.733209607044661,-0.813079298027036,-57.243268658627535,-78.81808126624198,-36.97495670882383,0.8440860732809183,0.7967868122321918,0.8936644048371908,-0.18471330312683917,-0.25504085239376395,-0.11898828529729973,-1.3956566429118364,-1.927037489080199,-0.899051600467727,-63.46778730840548,-87.63244607004087,-40.884565732957114,-0.13687716510861692,-0.1938278820355379,-0.08597230244069098,-6.224518649777941,-8.814364803798904,-3.909609024133287,0.8134128594363925,0.7714447136060284,0.9028448924939152,-0.22938798962791448,-0.2962691718057365,-0.10760996524853196,-1.4555894090980213,-1.879986260057415,-0.68284275032553,-158.21624011935015,-204.34633261493647,-74.22203807886196,0.7967868122321918,-0.25504085239376395,-1.6183705355884883,0.7516839687204043,-0.33034631788450325,-2.0962239672058933,0.8936644048371908,-0.11898828529729973,-0.7550442730956591,-175.9098408248357,-227.85043121803187,-82.07002968431078,-0.16278112649046703,-0.216237707148478,-0.07220152277012915,-17.69360070548555,-23.504098603095436,-7.8479916054488195,0.647
48439105515,48439105515,Census Tract 1055.15; Tarrant County; Texas,4265,3080,1300,Fort Worth city,Texas,9785,0.5626921247395862,0.19207389101099895,48439,4265,3080,1300,0.009366,0.006897320142,0.003436016044,0.8278857197013371,0.7510428135250783,0.8685480632610497,-0.2078961820488386,-0.33148201672607935,-0.15134676168109912,-8.304618809161088,-13.2413773253198,-6.045696228645569,-194.71556410694228,-310.46605686564595,-141.75137699051743,0.812395353157087,0.7298458860191648,0.8563932623404301,-0.2309277694829912,-0.3701522734537156,-0.16768784152634297,-9.22463837048987,-14.78609901385939,-6.69845684073288,-216.28694889776952,-346.68461931675006,-194.71556410694228,-0.9200195613287824,-1.544721688539591,-0.6527606120873113,-21.571384790827256,-36.21856245110412,-15.305055383055365,0.8891906352769953,0.8543621360557384,0.9250597523212518,-0.12461823182436696,-0.17046385577972314,-0.08101125088482194,-1.3188259512841838,-1.804006953614191,-0.8573363499770527,-42.81902439234363,-58.57165433812309,-27.835595778475735,0.8788087415016401,0.8410197452462556,0.9178818125974424,-0.13790402026643211,-0.1890327256314227,-0.08946488129030221,-1.4594285125960904,-2.0005199925807045,-0.946800523863144,-47.38404261675618,-64.95194781106184,-30.740276748803375,-0.14060256131190663,-0.1965130389665135,-0.0894641738860914,-4.565018224412553,-6.38029347293875,-2.904680970327643,0.8543621360557384,0.8205544341117713,0.9250597523212518,-0.17046385577972314,-0.21868819231045145,-0.08101125088482194,-1.528466921738208,-1.96087121573258,-0.726388692193447,-117.57437859524676,-150.8362473640446,-55.87605324564976,0.8410197452462556,-0.1890327256314227,-1.694964993793203,0.8044853435137607,-0.24303072524887467,-2.1791389312991107,0.9178818125974424,-0.08946488129030221,-0.8021883060428124,-130.38192259947715,-167.62607163839314,-61.70679277252404,-0.16649807205499512,-0.2182677155665309,-0.0757996138493654,-12.807544004230392,-16.789824274348533,-5.830739526874261,0.8698
48439105600,48439105600,Census Tract 1056; Tarrant County; Texas,3523,1906,813,Fort Worth city,Texas,57469,0.5749313645515348,0.20937440467034024,48439,3523,1906,813,0.009366,0.006897320142,0.003436016044,0.8237596688662089,0.7453765893937149,0.8653161653660716,-0.2139462974393509,-0.34160371311553317,-0.15564696468712158,-7.059461459861153,-11.271698908312215,-5.135792307247503,-200.38210218169607,-319.94603770400846,-145.77894712595807,0.8079427304140763,0.7237912411555095,0.8528885788452286,-0.23771148913920304,-0.3816138454556759,-0.17248609584378935,-7.843627659039605,-12.591889959242886,-5.691423317649737,-222.64058072777763,-357.4195276537862,-200.38210218169607,-0.7841661991784514,-1.320191050930669,-0.5556310104022337,-22.258478546081506,-37.473489949777715,-15.771530241335046,0.8864325210231258,0.8508123219243481,0.9231555846351374,-0.12811745539953112,-0.1753473406899216,-0.0832410231209663,-0.8390471831051779,-1.1483579018335788,-0.5451493377747445,-44.021363226924336,-60.24962758833047,-28.60174909626152,0.8758107044033606,0.8371767295951861,0.915803694968602,-0.1417992438003397,-0.19449091768657564,-0.09193706631013836,-0.9286498526379162,-1.273730079289879,-0.6021001296811413,-48.72244767250348,-66.82739135833572,-31.589723487992725,-0.08960266953273832,-0.12537217745630014,-0.05695079190639685,-4.701084445579136,-6.577763770005254,-2.987974391731209,0.8508123219243481,0.8162728383901787,0.9231555846351374,-0.1753473406899216,-0.22508057719053937,-0.0832410231209663,-0.9832639435116134,-1.2621441252856151,-0.4667758081407109,-120.94267447867324,-155.2452798629293,-57.413998541292855,0.8371767295951861,-0.19449091768657564,-1.0906119588084895,0.7998690269377173,-0.2502046789190977,-1.4030280602549756,0.915803694968602,-0.09193706631013836,-0.5155390553361905,-134.14661239956823,-172.57417715313355,-63.41193792573069,-0.1073480152968761,-0.14088393496936047,-0.04876324719547958,-13.203937920894967,-17.32889729020424,-5.997939384437834,0.4917
48439123600,48439123600,Census Tract 1236; Tarrant County; Texas,2699,1164,420,Fort Worth city,Texas,0,NA,NA,48439,2699,1164,420,0.009366,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8802
48439104301,48439104301,Census Tract 1043.01; Tarrant County; Texas,1996,513,258,Fort Worth city,Texas,432,0.30089430450634275,0.19300894131431015,48439,1996,513,258,0.009366,0.006897320142,0.003436016044,0.921263610188798,0.8831111911975519,0.94064373556507,-0.08546564624979205,-0.1323602395344349,-0.06310174850553077,-1.5977406005800028,-2.474413262945117,-1.1796579090995911,-80.04712427755524,-123.96860034795176,-59.10109765028013,0.913739308953036,0.8722016967948227,0.9349054345398176,-0.0944040496033836,-0.14652379567112975,-0.06962689813887275,-1.7648399038562406,-2.7391943730305797,-1.30164255382549,-88.41883285852909,-137.23418702558016,-80.04712427755524,-0.1670993032762378,-0.2647811100854627,-0.12198464472589854,-8.371708580973836,-13.265586677628391,-6.111455146588103,0.950285945708038,0.933942052489086,0.9667438207444348,-0.05231483693565644,-0.07073024213318183,-0.03440019842066993,-0.09221411957273172,-0.1246745165907618,-0.06063641208307533,-17.97546190501593,-24.30302467656175,-11.819963369020533,0.9454525486907284,0.9275811700240748,0.9634796480122144,-0.05769454150270096,-0.07807276852552508,-0.03790464288802755,-0.10169679694056076,-0.13761701333489282,-0.06681361304704617,-19.823937025450437,-26.825928525320236,-13.024096110535316,-0.00948267736782902,-0.01294249674413103,-0.00617720096397083,-1.848475120434508,-2.522903848758486,-1.2041327415147824,0.933942052489086,0.917712526667814,0.9667438207444348,-0.07073024213318183,-0.08966584953456984,-0.03440019842066993,-0.12586507391814286,-0.1595611500714371,-0.06121544881556628,-48.7849123713732,-61.84540700443298,-23.726918145568327,0.9275811700240748,-0.07807276852552508,-0.1389311627543444,0.9098657679488712,-0.09906321924202084,-0.1762838502516129,0.9634796480122144,-0.03790464288802755,-0.06745163787166264,-53.849287889280774,-68.32707374093522,-26.144045686690948,-0.01306608883620152,-0.01672270018017579,-0.00623618905609636,-5.0643755179075685,-6.4816667365022465,-2.41712754112262,0.4122
48439105505,48439105505,Census Tract 1055.05; Tarrant County; Texas,2817,1604,411,Fort Worth city,Texas,0,NA,NA,48439,2817,1604,411,0.009366,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7573
48439104400,48439104400,Census Tract 1044; Tarrant County; Texas,4079,2426,779,Fort Worth city,Texas,22654,0.5328938417115949,0.20336202240460116,48439,4079,2426,779,0.009366,0.006897320142,0.003436016044,0.8380178312861325,0.7650188444203426,0.8764671679639203,-0.19329203110782064,-0.3071573429772222,-0.140944049647693,-7.384512133328505,-11.734612715570302,-5.3846143515521945,-181.0373163355848,-287.6835674324663,-132.00819690002928,0.8233388065849985,0.7447994485253429,0.8649862771184873,-0.21456682474101707,-0.34264331422363237,-0.15608770503421326,-8.19729251965889,-13.090315709274629,-5.963161259584451,-200.9632880524366,-320.9197281018541,-181.0373163355848,-0.8127803863303846,-1.3557029937043268,-0.5785469080322567,-19.92597171685179,-33.236160669387765,-14.183547635014872,0.89594161687951,0.8630667449415238,0.929712175111592,-0.11614415622629146,-0.15865894018168197,-0.07560170423708992,-0.9681515448943816,-1.322545214835605,-0.6301987902962429,-39.907318421037985,-54.51546639882955,-25.97686687123837,0.8861508966352175,0.8504500701693647,0.9229610424958364,-0.12847597829791316,-0.17584798341054034,-0.08346934914591597,-1.0709468380707468,-1.465829210328685,-0.6957817074282896,-44.14455227002254,-60.42164923036624,-28.680202284760497,-0.10279529317636515,-0.14328399549308002,-0.06558291713204667,-4.237233848984549,-5.906182831536687,-2.7033354135221215,0.8630667449415238,0.8310727630090018,0.929712175111592,-0.15865894018168197,-0.20326407567416388,-0.07560170423708992,-0.8524764514784973,-1.0921403971647972,-0.40620889361772144,-109.43215038234882,-140.19774032924224,-52.144915740400705,0.8504500701693647,-0.17584798341054034,-0.9448333937300216,0.8158361670119576,-0.22573629416620744,-1.2128839055672225,0.9229610424958364,-0.08346934914591597,-0.44848184719782647,-121.28798379076017,-155.69754885330195,-57.571482310375664,-0.09235694225152435,-0.12074350840242508,-0.04227295358010502,-11.85583340841134,-15.499808524059704,-5.4265665699749706,0.8233
48439104504,48439104504,Census Tract 1045.04; Tarrant County; Texas,1894,1295,520,Fort Worth city,Texas,98262,0.5490550599293731,0.24474613960154323,48439,1894,1295,520,0.009366,0.006897320142,0.003436016044,0.8325073469866447,0.7574069168103384,0.8721632908766863,-0.20119060044288375,-0.32029425372993925,-0.14657428311940762,-3.568961104138806,-5.681765106943153,-2.600111109408928,-188.43511637480495,-299.9875980434611,-137.2814735696372,0.8173854117462889,0.7366516968429598,0.860315175557361,-0.22341307494535212,-0.3574936490144012,-0.16236471052849114,-3.9631701127228904,-6.341652768570863,-2.880220722465852,-209.2486859938168,-334.8285516668882,-188.43511637480495,-0.3942090085840846,-0.6598876616277094,-0.28010961305692383,-20.813569619011854,-34.840953623427104,-14.789314311347615,0.8922738587194788,0.8583348164670889,0.9271860186216244,-0.12073214991989256,-0.16504653057883154,-0.07853222537438859,-0.5372146973760166,-0.7343977725626453,-0.3494401923328629,-41.48376041513641,-56.71025270754018,-26.983798635742307,0.8821612692609102,0.8453224478761254,0.920202823573369,-0.13357957875187276,-0.18298053306463383,-0.08671694368069785,-0.5943811405861442,-0.8141976413179318,-0.3858592486567113,-45.89815757421963,-62.87240473497543,-29.796080977352226,-0.05716644321012765,-0.07979986875528655,-0.0364190563238484,-4.414397159083216,-6.162152027435254,-2.8122823416099147,0.8583348164670889,0.8253514817621852,0.9271860186216244,-0.16504653057883154,-0.2116050217356217,-0.07853222537438859,-0.5919569550588687,-0.7589439408540348,-0.28166418793284403,-113.83787597285936,-145.95075785654515,-54.16618998708539,0.8453224478761254,-0.18298053306463383,-0.6562791644763099,0.8096602697455134,-0.23508592105465764,-0.8431606863632742,0.920202823573369,-0.08671694368069785,-0.31101955159680955,-126.20753163005958,-162.14628583909118,-59.81145223015568,-0.06432220941744116,-0.08421674550923941,-0.02935536366396551,-12.369655657200225,-16.195527982546043,-5.645262243070292,0.9532
48439104603,48439104603,Census Tract 1046.03; Tarrant County; Texas,2615,1943,744,Fort Worth city,Texas,78181,0.609288311456983,0.219778137777912,48439,2615,1943,744,0.009366,0.006897320142,0.003436016044,0.8122869239678729,0.7296982409927899,0.8563079751597347,-0.23109208149650257,-0.37042950609206815,-0.1678041417440509,-5.659928058299675,-9.072592801862482,-4.109874141968052,-216.44084352962432,-346.9442754058311,-157.1653591574781,0.7955736825820121,0.7070622147796063,0.8431269815061544,-0.2569546000497754,-0.4143027008050535,-0.1860609634548868,-6.293355190333103,-10.147139035360444,-4.557021862423799,-240.6636784066196,-388.0359095740131,-216.44084352962432,-0.6334271320334279,-1.0745462334979603,-0.4471477204557468,-24.222834876995332,-41.09163416818204,-17.099339214368904,0.8787358079701292,0.8409262028358907,0.9178312863923292,-0.1379984643052044,-0.18916499049221924,-0.08952485584866796,-0.9213024733682847,-1.2628993698779662,-0.5976839781267504,-47.41649374000436,-64.99739422943728,-30.76088410328103,0.8674494108726195,0.8264825216455272,0.9099952875035672,-0.1528049791330654,-0.20994694238542327,-0.0989067896640947,-1.020153419294051,-1.4016434042918875,-0.6603194492723828,-52.50403599042979,-72.1381062425058,-33.984531614636275,-0.09885094592576615,-0.13874403441392147,-0.0626354711456324,-5.087542250425432,-7.140712013068526,-3.2236475113552445,0.8409262028358907,0.804372913910491,0.9178312863923292,-0.18916499049221924,-0.24320446736385,-0.08952485584866796,-0.9707202353179172,-1.2480295491015598,-0.45940630404227,-130.47314990832223,-167.74590713730643,-61.7481591454664,0.8264825216455272,-0.20994694238542327,-1.0773650282029223,0.7870515557717009,-0.2705647967616352,-1.388431984680601,0.9099952875035672,-0.0989067896640947,-0.507550693642854,-144.80712744662935,-186.61720224201628,-68.21917925307177,-0.10664479288500506,-0.1404024355790412,-0.04814438960058398,-14.333977538307131,-18.87129510470984,-6.471020107605374,0.9386
48439105800,48439105800,Census Tract 1058; Tarrant County; Texas,2972,1686,645,Fort Worth city,Texas,63206,0.5324151603833246,0.23104811153397983,48439,2972,1686,645,0.009366,0.006897320142,0.003436016044,0.8381816020595432,0.7652454658545467,0.8765949684189209,-0.19305887595581164,-0.306770238596976,-0.1407777092351554,-5.373938992504736,-8.539180282566253,-3.918653401397896,-180.8189432202132,-287.32100546992774,-131.85240246964656,0.8235158006299136,0.7450421471493647,0.8651250171588619,-0.21430578409678636,-0.34220594610135774,-0.15590230332730182,-5.96536265828369,-9.525559848602764,-4.339657851647549,-200.71879738505012,-320.5100891185317,-180.8189432202132,-0.5914236657789536,-0.9863795660365096,-0.42100445024965305,-19.899854164836928,-33.189083648603955,-14.165694826704344,0.8960504822951557,0.863207297645518,0.9297871025407328,-0.11600855058811708,-0.1584702802300183,-0.07551502625429378,-0.6720518084304576,-0.9180378331696368,-0.4374678392289992,-39.86072410619559,-54.45064253675189,-25.947084177283465,0.8862693406799543,0.8506024192594382,0.9230428645010612,-0.12832516493551543,-0.17563738047045774,-0.08337330633126865,-0.743403470906598,-1.0174889572773458,-0.482991822677724,-44.09273255673772,-60.3492857222625,-28.647201819556585,-0.07135166247614033,-0.09945112410770895,-0.04552398344872482,-4.232008450542131,-5.898643185510614,-2.7001176422731215,0.863207297645518,0.8312428258049961,0.9297871025407328,-0.1584702802300183,-0.20301790157596283,-0.07551502625429378,-0.7049980649515838,-0.903180252813568,-0.33594909598677253,-109.30202557388895,-140.02794617264618,-52.08513116073993,0.8506024192594382,-0.17563738047045774,-0.7813705710945186,0.8160198083076512,-0.22546044816474067,-1.0030220142764033,0.9230428645010612,-0.08337330633126865,-0.370908788366148,-121.14272420070056,-155.50728903510128,-57.505238506379534,-0.07637250614293478,-0.0998417614628353,-0.03495969237937546,-11.840698626811594,-15.479342862455086,-5.4201073456396065,0.8912
48439111015,48439111015,Census Tract 1110.15; Tarrant County; Texas,1840,1235,421,Fort Worth city,Texas,103377,0.5721832312005799,0.2191226987909904,48439,1840,1235,421,0.009366,0.006897320142,0.003436016044,0.824684316315085,0.7466451198252285,0.8660407898379934,-0.21258520407939055,-0.3393243636737031,-0.15468002400564276,-3.6635743593899326,-5.847726061908943,-2.6656689128998043,-199.1073021407572,-317.8111990167904,-144.873310483685,0.8089403690933176,0.7251463309837525,0.8536742509664633,-0.2361850616020403,-0.37903200674458887,-0.1714070078462342,-4.070281088015066,-6.5320253463124685,-2.9539323852976067,-221.21092869647097,-355.00137751698196,-199.1073021407572,-0.40670672862513335,-0.6842992844035258,-0.28826347239780237,-22.10362655571377,-37.19017850019162,-15.666493065097956,0.8870510674700994,0.8516080919339168,0.9235827947239512,-0.12733081180098782,-0.17424905830697307,-0.08273996193150074,-0.5403257296210172,-0.7394223615933938,-0.35110535829558337,-43.75107122437387,-59.87225599946509,-28.42958366765857,0.8764829759319003,0.8380380880753072,0.9162698943822816,-0.1409234719439623,-0.1932631872337271,-0.09138148719179116,-0.5980059085609133,-0.8201084338813328,-0.387775496302735,-48.42153105756383,-66.40554120496621,-31.398825611557488,-0.05768017893989607,-0.080686072287939,-0.03667013800715163,-4.670459833189966,-6.533285205501134,-2.9692419438989175,0.8516080919339168,0.8172322558052564,0.9235827947239512,-0.17424905830697307,-0.22364235246032255,-0.08273996193150074,-0.5059794981653767,-0.649406351838344,-0.2402579665169288,-120.18515395852178,-154.25329022288457,-57.06840059784532,0.8380380880753072,-0.1932631872337271,-0.5611921891600216,0.8009032383601358,-0.24859028170184272,-0.7218494447338685,0.9162698943822816,-0.09138148719179116,-0.2653509837020334,-133.2998074014303,-171.46067570875738,-63.02873722138561,-0.05521269099464487,-0.07244309289552442,-0.02509301718510462,-13.114653442908525,-17.20738548587278,-5.96033662354029,0.4577
