geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06059088301,06059088301,Census Tract 883.01; Orange County; California,3893,2655,1319,Garden Grove city,California,62377,0.4160331614578407,0.17877964803206667,06059,3893,2655,1319,0.009319,0.009493868073,0.003212018401,0.8789642618562081,0.8223848595466139,0.9082267595530266,-0.13770268416623338,-0.21597569360810764,-0.1010466158166696,-4.995697364409787,-7.835353463641287,-3.665856736013053,-128.3251313745129,-201.26774887339548,-94.1653412795544,0.8676974857083414,0.8064596013527618,0.8995260045482516,-0.15247539202404625,-0.23998771708166405,-0.11169659903518538,-5.531634468013235,-8.706482469639317,-4.052226060749819,-142.0918178272087,-223.6445535484027,-128.3251313745129,-0.5359371036034482,-0.8711290059980303,-0.3863693247367661,-13.76668645269582,-22.376804675007204,-9.92471936133486,0.9229154393876916,0.8980682602951834,0.9481846231505168,-0.08352288554566824,-0.11350110477271848,-0.05464692801842448,-0.7122755552112404,-0.9679270764043908,-0.4660240213280166,-26.827704527730337,-36.45676370638007,-17.552693835330192,0.915541642338862,0.8884649151805855,0.9431531049565272,-0.09224960805210208,-0.12553684778508606,-0.06027324168761865,-0.7866962493459745,-1.0705667958119125,-0.5140047114866041,-29.630743854838965,-40.322666508923255,-19.359876138855142,-0.07442069413473407,-0.1026397194075216,-0.04798069015858747,-2.803039327108628,-3.865902802543186,-1.807182303524952,0.8980682602951834,0.8736403240650666,0.9481846231505168,-0.11350110477271848,-0.14463581001730683,-0.05464692801842448,-1.4213075950897085,-1.811189201296324,-0.6843113465409755,-107.75645148519398,-137.31532989358027,-51.881072520164935,0.8884649151805855,-0.12553684778508606,-1.572024127675722,0.8619179760735491,-0.16020320698667972,-2.006130559732022,0.9431531049565272,-0.06027324168761865,-0.7547663642819555,-119.18302711718891,-152.09481120030492,-57.22262049142953,-0.15071653258601336,-0.19494135843569804,-0.07045501774098006,-11.426575631994949,-14.779481306724644,-5.3415479712646,0.9107
06059087806,06059087806,Census Tract 878.06; Orange County; California,3554,2431,1006,Garden Grove city,California,53226,0.42649953518514544,0.20991376172463275,06059,3554,2431,1006,0.009319,0.009493868073,0.003212018401,0.8752168258401494,0.8170762121613502,0.9053359661488044,-0.142574011919923,-0.2238760413239486,-0.10456232535849155,-4.722012209508583,-7.414713146613854,-3.4630755657960925,-132.86472170817623,-208.6300829097877,-97.4416310015783,0.863629013771326,0.8007350216357207,0.8963770964755675,-0.15790459103865023,-0.24885258291466497,-0.11560190898659016,-5.229756789342151,-8.241929360525985,-3.8287035507128033,-147.15128838891815,-231.90572201817628,-132.86472170817623,-0.5077445798335676,-0.8272162139121306,-0.3656279849167108,-14.286566680741911,-23.275639108388592,-10.287787983025064,0.9204668343014432,0.8948763870252637,0.9465153212084696,-0.08640524865723795,-0.11747277556868696,-0.05650693400635448,-0.6746881894196002,-0.917276386402636,-0.4412296890161954,-27.753524863002887,-37.73247167431658,-18.150131181250327,0.9128700513984608,0.8849920174620517,0.9413267776043996,-0.09544616834352436,-0.12995369480028088,-0.06233034456421069,-0.7452834579781802,-1.0147326049717262,-0.48670130545830453,-30.6574849024344,-41.74136589764402,-20.020621368091504,-0.07059526855858,-0.09745621856909016,-0.04547161644210912,-2.90396003943151,-4.008894223327443,-1.8704901868411816,0.8948763870252637,0.8697405706446041,0.9465153212084696,-0.11747277556868696,-0.14976814207810815,-0.05650693400635448,-1.121962659618761,-1.430410256322446,-0.539688192926043,-111.52710334182515,-142.18789824278787,-53.64693766660467,0.8849920174620517,-0.12995369480028088,-1.2411658134369692,0.8576867519614482,-0.16592683484161896,-1.5847392046353308,0.9413267776043996,-0.06233034456421069,-0.5953066046466724,-123.37632340327724,-157.528747975679,-59.17560682372489,-0.11920315381820812,-0.1543289483128849,-0.05561841172062942,-11.8492200614521,-15.340849732891144,-5.5286691571202216,0.908
06059110010,06059110010,Census Tract 1100.10; Orange County; California,2814,1935,758,Garden Grove city,California,54768,0.3884098045583031,0.20039057649878544,06059,2814,1935,758,0.009319,0.009493868073,0.003212018401,0.8889319130800567,0.8365619263981252,0.9159006867389076,-0.1249455501435469,-0.19536876881974372,-0.09182143269324372,-3.276530375150626,-5.123285340360173,-2.407894582589104,-116.43675817877134,-182.06415566311915,-85.56839312683383,0.8785274740070006,0.8217655003328458,0.9078899802440096,-0.13826832920655074,-0.21689216643307924,-0.1014550460522037,-3.625902483490631,-5.687707730557481,-2.660523241687609,-128.8522559875846,-202.12180989898653,-116.43675817877134,-0.34937210834000565,-0.5644223901973078,-0.25262865909850474,-12.415497808813278,-20.05765423586737,-8.97756428921481,0.9294092429451126,0.9065471875234268,0.9526044772690294,-0.07595228645585592,-0.10308653952352408,-0.04975362163617607,-0.47206287417833953,-0.6407091926700231,-0.3092314757898123,-24.396014169423232,-33.11158618449732,-15.98095482117893,0.9226302422286606,0.8976963438170752,0.9479902708156688,-0.08385781673972528,-0.11396242937552986,-0.05486314658016579,-0.5211977655930475,-0.7083056280422336,-0.3409884793416091,-26.935285043568346,-36.6049420176865,-17.622143635225274,-0.049134891414708,-0.0675964353722105,-0.03175700355179678,-2.5392708741451164,-3.4933558331891725,-1.641188814046345,0.9065471875234268,0.8840169210407517,0.9526044772690294,-0.10308653952352408,-0.13120006664883926,-0.04975362163617607,-0.7418470248045359,-0.9441618619411284,-0.358044574535603,-97.8690006338438,-124.5596123932887,-47.2354319967814,0.8976963438170752,-0.11396242937552986,-0.8201137564855541,0.873185742261945,-0.1452317091316091,-1.045138500375949,0.9479902708156688,-0.05486314658016579,-0.3948145145819304,-108.194426976986,-137.8810686511806,-52.08634757017551,-0.07826673168101816,-0.10097663843482065,-0.03676994004632739,-10.325426343142238,-13.321456257891905,-4.850915573394114,0.3413
06059087704,06059087704,Census Tract 877.04; Orange County; California,3266,2083,1074,Garden Grove city,California,55562,0.4204960603551638,0.18799518839753515,06059,3266,2083,1074,0.009319,0.009493868073,0.003212018401,0.8773643835948695,0.8201170284826037,0.9069929878859414,-0.1397772905969233,-0.21933817402891784,-0.10254435630295596,-4.2542412091235295,-6.675744641370734,-3.1210250569607467,-130.2584571072728,-204.40124437754852,-95.56108563872463,0.8659603362068764,0.8040136322839558,0.8981819484490063,-0.1547873016681699,-0.24376000585874033,-0.11336016241120694,-4.711083714626374,-7.419043949355764,-3.450213352563782,-144.2462864245675,-227.15994945976007,-130.2584571072728,-0.4568425055028449,-0.7432993079850299,-0.3291882956030352,-13.9878293172947,-22.75870508221157,-10.079249712279092,0.9218705499210268,0.8967058442860617,0.9474724671498744,-0.08475099902656223,-0.11519291010774992,-0.05543964038146184,-0.5670379435281474,-0.7707136388569222,-0.37092636113931265,-27.222176837645097,-37.00017469308316,-17.80731450500781,0.9144015116549884,0.8869823957317065,0.9423739195667532,-0.09361149041637702,-0.12741809173682744,-0.06114991006939122,-0.6263202513951587,-0.8525078587461483,-0.40913168754283713,-30.068182976243815,-40.926925527899584,-19.64146363623798,-0.05928230786701127,-0.08179421988922608,-0.03820532640352447,-2.846006138598717,-3.9267508348164224,-1.834149131230172,0.8967058442860617,0.8719753215497195,0.9474724671498744,-0.11519291010774992,-0.14682144699089475,-0.05543964038146184,-1.1745546370795124,-1.497052303171888,-0.5652855425490781,-109.36262915079256,-139.39034480185177,-52.633663179616214,0.8869823957317065,-0.12741809173682744,-1.299207653989502,0.8601112203624659,-0.1626403380467267,-1.658348270308263,0.9423739195667532,-0.06114991006939122,-0.623509818111336,-120.96905530628511,-154.40859127637458,-58.05491788746145,-0.12465301690998976,-0.16129596713637517,-0.05822427556225784,-11.606426155492528,-15.018246474522828,-5.421254707845237,0.7233
06059088702,06059088702,Census Tract 887.02; Orange County; California,3461,2583,1037,Garden Grove city,California,57682,0.36706175333889546,0.20277592964296265,06059,3461,2583,1037,0.009319,0.009493868073,0.003212018401,0.8967125419709563,0.8476855394741425,0.9218756876195892,-0.11518458055913876,-0.17968274015898045,-0.08474495360880872,-3.715055072664155,-5.795318019629266,-2.733283988697171,-107.3405106230614,-167.44634555415388,-78.97382226804885,0.8869896832986774,0.8337930141817892,0.914407117336508,-0.12740882879386142,-0.19933842451452016,-0.09360478614034352,-4.109324472209312,-6.429273966833865,-3.019040690066882,-118.73228755299948,-185.76347780508135,-107.3405106230614,-0.3942693995451561,-0.6339559472045986,-0.2857567013697109,-11.391776929938054,-18.317132250927436,-8.256477936137268,0.9344591079083142,0.9131547238126572,0.9560343646214144,-0.07013778509622748,-0.09510466728435828,-0.04598750526713102,-0.5819082009119263,-0.7890495224769362,-0.3815419380254042,-22.52838563344662,-30.547794133834156,-14.771271313410926,0.9281460729084432,0.9048962888656548,0.9517455471218828,-0.0774166148938119,-0.10509901775988488,-0.05070100198949254,-0.6422980570564467,-0.8719690856840975,-0.4206481401096384,-24.866359158205448,-33.7579978971776,-16.28525513393877,-0.06038985614452041,-0.08291956320716132,-0.03910620208423421,-2.337973524758824,-3.21020376334345,-1.513983820527844,0.9131547238126572,0.8921205800463399,0.9560343646214144,-0.09510466728435828,-0.1209247072274204,-0.04598750526713102,-0.936318877404254,-1.1905208162190604,-0.45275348240899826,-90.29111643242568,-114.8043217183279,-43.65993080125345,0.9048962888656548,-0.10509901775988488,-1.0347146689551574,0.8819945750552379,-0.1337938217333951,-1.3172190655425486,0.9517455471218828,-0.05070100198949254,-0.4991585231472674,-99.77962092142307,-127.02208925193332,-48.134862405715275,-0.09839579155090328,-0.12669824932348828,-0.04640504073826912,-9.488504488997425,-12.217767533605423,-4.474931604461824,0.9087
06059110005,06059110005,Census Tract 1100.05; Orange County; California,2131,1639,909,Garden Grove city,California,49735,0.4362512152924021,0.2356659634250979,06059,2131,1639,909,0.009319,0.009493868073,0.003212018401,0.8717396617561226,0.8121609071239547,0.9026508505347324,-0.14713147040424487,-0.2312831007111952,-0.10784806706557458,-2.9218528260176435,-4.593002296289375,-2.1417320079130944,-137.1118172697158,-215.5327215527628,-100.50361369840894,0.8598555250723849,0.7954379172578325,0.8934531313584361,-0.16298607247516067,-0.2571691370300379,-0.11925289072473952,-3.236706023222923,-5.107067629591609,-2.3682179945426594,-151.8867209396022,-239.6559187982923,-137.1118172697158,-0.3148531972052795,-0.5140653333022343,-0.22648598662956496,-14.774903669886411,-24.12319724552953,-10.628155167975832,0.9181912781090936,0.8919126797054764,0.944962651903847,-0.08909769003619991,-0.12118598911523017,-0.05824288185915864,-0.46905462518802143,-0.6379834166226866,-0.3066195443363152,-28.618341988286847,-38.9251626981505,-18.707720825888664,0.910387905312206,0.8817684830625604,0.9396283432046691,-0.09843287038953193,-0.13408453489605074,-0.06425057016631601,-0.5181996649743019,-0.7058877871426766,-0.3382470083706269,-31.616819095442462,-43.06819933756417,-20.637401364894867,-0.04914503978628049,-0.06790437051998999,-0.03162746403431166,-2.998477107155612,-4.143036639413666,-1.9296805390062024,0.8919126797054764,0.8661227777425323,0.944962651903847,-0.12118598911523017,-0.15457072103149866,-0.05824288185915864,-1.045826127797012,-1.3339338963801748,-0.5026317650350189,-115.05237929560089,-146.74740334215346,-55.2950236562177,0.8817684830625604,-0.13408453489605074,-1.1571396244037973,0.8537631502707684,-0.17128503342273907,-1.478177176767146,0.9396283432046691,-0.06425057016631601,-0.5544776710275967,-127.29808849326704,-162.615751019488,-60.99864367740338,-0.11131349660678524,-0.1442432803869711,-0.05184590599257777,-12.245709197666145,-15.868347677334553,-5.703620021185673,0.1045
06059089104,06059089104,Census Tract 891.04; Orange County; California,2915,1938,812,Garden Grove city,California,47471,0.387561723898775,0.24253660629473456,06059,2915,1938,812,0.009319,0.009493868073,0.003212018401,0.889239717645036,0.8370010302569054,0.9161373115267368,-0.12455615753228984,-0.19474165962862003,-0.09153943128187483,-3.3835536954065373,-5.290134788520605,-2.4866581237375325,-116.07388320434087,-181.479752607911,-85.30559601157915,0.8788621018774295,0.8222399838652278,0.9081479943028632,-0.13783493208296854,-0.2161899440831725,-0.10114211149873932,-3.744270079016651,-5.87277496917581,-2.7475138275204314,-128.44837320811837,-201.46740889110845,-116.07388320434087,-0.3607163836101135,-0.5826401806552051,-0.2608557037828989,-12.37449000377748,-19.987656283197428,-8.948737694096017,0.929609334263072,0.906808766717427,0.9527404992539996,-0.07572069593376951,-0.10276834179704453,-0.04960374916675086,-0.4713531286936879,-0.6397217938814023,-0.30877796454928846,-24.32162686757936,-33.00938048923645,-15.932815508219218,0.922848739643681,0.8979812757924567,0.9481391713155372,-0.08360119816180031,-0.1136089659748341,-0.05469748561543571,-0.5204084012985363,-0.7072035049272556,-0.34048592209274153,-26.852858684135,-36.491408922975005,-17.568933028521236,-0.04905527260484832,-0.06748171104585332,-0.03170795754345307,-2.531231816555641,-3.4820284337385616,-1.636117520302016,0.906808766717427,0.8843374415352588,0.9527404992539996,-0.10276834179704453,-0.1307900729205184,-0.04960374916675086,-0.7922432922309152,-1.0082634024231465,-0.3823963378184368,-97.56690791021124,-124.17036975654514,-47.09314505153162,0.8979812757924567,-0.1136089659748341,-0.8758138903185168,0.8735340013186096,-0.14477513009280524,-1.116074500106234,0.9481391713155372,-0.05469748561543571,-0.4216640584345026,-107.85885348750207,-137.44759853525048,-51.92907123577618,-0.08357059808760159,-0.1078110976830875,-0.03926772061606581,-10.291945577290836,-13.277228778705355,-4.835926184244558,0.9951
06059089102,06059089102,Census Tract 891.02; Orange County; California,4388,3187,1036,Garden Grove city,California,66663,0.3870826422156822,0.2237893893059522,06059,4388,3187,1036,0.009319,0.009493868073,0.003212018401,0.889413643884562,0.8372491823691066,0.9162710081456472,-0.12433624880370188,-0.1943875503949357,-0.09138016057476687,-5.084329537416249,-7.948851390388218,-3.736696691546756,-115.86895026016975,-181.14975821304057,-85.15717163962525,0.8790511898583245,0.8225081412107237,0.9082937791331024,-0.13759017852096717,-0.2157934370449028,-0.10096537373009892,-5.626306209518686,-8.824176026736517,-4.128653042465994,-128.2202873636893,-201.09790398214489,-115.86895026016975,-0.5419766721024377,-0.8753246363482985,-0.3919563509192381,-12.351337103519548,-19.94814576910434,-8.932460139453921,0.9297223851052244,0.9069565664475068,0.9528173468053452,-0.07558989223091746,-0.10258863212925264,-0.04951909550434946,-0.7737912496589251,-1.05016932176053,-0.5069122558772189,-24.27961247753138,-32.95165741325793,-15.905624596084683,0.9229721919407649,0.898142274146534,0.9482232957064988,-0.08345626090561438,-0.1134093436925202,-0.05460391505665723,-0.8543169266697717,-1.160937728430052,-0.5589640416325247,-26.806304570749035,-36.42728987857082,-17.5388779928624,-0.08052567701084656,-0.1107684066695218,-0.05205178575530578,-2.526692093217652,-3.47563246531289,-1.6332533967777152,0.9069565664475068,0.8845185552735917,0.9528173468053452,-0.10258863212925264,-0.13055853270448192,-0.04951909550434946,-1.009025605036741,-1.284127682771636,-0.48705235916583406,-97.39629392246536,-123.95054853008072,-47.01277598125811,0.898142274146534,-0.1134093436925202,-1.1154543077637442,0.8737307946275782,-0.14451728856168244,-1.4214210824596871,0.9482232957064988,-0.05460391505665723,-0.5370648509866213,-107.66933472623012,-137.20280718722847,-51.8402365817202,-0.10642870272700322,-0.137293399688051,-0.05001249182078721,-10.27304080376479,-13.25225865714778,-4.827460600462086,0.8098
06059099904,06059099904,Census Tract 999.04; Orange County; California,3640,2503,1171,Garden Grove city,California,55370,0.3389488636086957,0.19812409675707585,06059,3640,2503,1171,0.009319,0.009493868073,0.003212018401,0.907062709298348,0.8625599941700567,0.9298035700452942,-0.1024596091857231,-0.15933964797681835,-0.0754959780927559,-3.475548796726383,-5.404985693365331,-2.560911152240868,-95.48210980017537,-148.488617949597,-70.35470198463922,0.8982578972502918,0.8499008091358898,0.923060847379723,-0.11326602645092984,-0.17660789265128343,-0.08335220027876039,-3.842115005806224,-5.990744583887009,-2.827403322007876,-105.55261004962152,-164.58089516173104,-95.48210980017537,-0.3665662090798407,-0.585758890521678,-0.26649216976700796,-10.070500249446177,-16.09227721213401,-7.321213455137581,0.941151071739419,0.9219296037633504,0.9605699722320424,-0.0625286736929677,-0.08468151572306956,-0.04104857418802651,-0.502710655981318,-0.6808124625778569,-0.3300174853937673,-20.08432504919369,-27.199858672707027,-13.18487756267548,0.935460114839359,0.9144659447852268,0.9567135103328596,-0.0689926637564062,-0.0935344347184651,-0.04524498629906481,-0.554679080915515,-0.7519871165834365,-0.3637553045496094,-22.16057055195825,-30.04343254428432,-14.532772854558909,-0.05196842493419695,-0.07117465400557965,-0.03373781915584217,-2.0762455027645608,-2.8435738715772936,-1.347895291883427,0.9219296037633504,0.9029055862264214,0.9605699722320424,-0.08468151572306956,-0.10753551119267336,-0.04104857418802651,-0.9414314671793986,-1.195506636974677,-0.4563501148212017,-80.39551384964976,-102.09279564258556,-38.970974792587675,0.9144659447852268,-0.0935344347184651,-1.0398521962781937,0.8937304892911297,-0.11890554477240543,-1.3219109331595895,0.9567135103328596,-0.04524498629906481,-0.5030029690698642,-88.80035834997383,-112.8873555217412,-42.95499308880139,-0.09842072909879508,-0.12640429618491256,-0.0466528542486625,-8.404844500324087,-10.794559879155642,-3.9840182962137063,0.9498
06059087803,06059087803,Census Tract 878.03; Orange County; California,4342,2639,817,Garden Grove city,California,54841,0.3580135204133259,0.2217309967433128,06059,4342,2639,817,0.009319,0.009493868073,0.003212018401,0.9000308259717622,0.8524447277561814,0.9244198998290246,-0.11107305565928945,-0.17309658613552098,-0.08175949066539377,-4.494359936301283,-7.004024128267026,-3.308242283223913,-103.50898056889184,-161.308708619692,-76.19166935108045,0.8906008856250368,0.8389437673823367,0.917183460396144,-0.12283741925339012,-0.19197500342625973,-0.09029441020238888,-4.970382533317011,-7.767903377187082,-3.653591568871461,-114.47219100223424,-178.9015056929314,-103.50898056889184,-0.4760225970157279,-0.7638792489200563,-0.34534928564754797,-10.963210433342422,-17.592797073239435,-7.953691516525748,0.9366077310076784,0.9159697969284056,0.9574918238977812,-0.06768283764230636,-0.09173905444631432,-0.0443953410789197,-0.5737146941189774,-0.7776276142348507,-0.3763178438529216,-21.739851993898345,-29.46675309719025,-14.259865246416128,0.9304938607412776,0.9079653368354214,0.9533416818671978,-0.07469811697989104,-0.10136363078061088,-0.04894186315384642,-0.6331798255987164,-0.8592104949177998,-0.41485651351253017,-23.993172625946055,-32.55818472594921,-15.720216502937864,-0.05946513147973908,-0.08158288068294905,-0.03853866965960856,-2.2533206320477106,-3.091431628758964,-1.460351256521734,0.9159697969284056,0.8955776390307165,0.9574918238977812,-0.09173905444631432,-0.11659777602564952,-0.0443953410789197,-0.711573078204994,-0.9043895089084512,-0.3443520286986856,-87.09584800550724,-110.69639031927188,-42.14835112591011,0.9079653368354214,-0.10136363078061088,-0.7862260103716552,0.8857549042932623,-0.12898048337411472,-1.0004358572999674,0.9533416818671978,-0.04894186315384642,-0.37961708268805056,-96.23329380314016,-122.45236931456152,-46.46475920294376,-0.07465293216666113,-0.09604634839151616,-0.03526505398936497,-9.137445797632942,-11.755978995289617,-4.316408077033656,0.8764
06059088901,06059088901,Census Tract 889.01; Orange County; California,4378,3093,1267,Garden Grove city,California,71989,0.3658803925458942,0.19292115083854963,06059,4378,3093,1267,0.009319,0.009493868073,0.003212018401,0.8971450904030712,0.8483054001876277,0.9222074687277608,-0.1146469068350114,-0.17882074047721563,-0.08435469664928939,-4.677431229554572,-7.295632643660401,-3.441552008331158,-106.8394524795471,-166.64304805071723,-78.61014180747277,0.8874603388924037,0.8344637108506234,0.9147691263540948,-0.12681091895109542,-0.19837446134192535,-0.0931720050343212,-5.17370567532162,-8.09339672776437,-3.801285687497166,-118.1750953705258,-184.8651605245402,-106.8394524795471,-0.4962744457670478,-0.797764084103969,-0.35973367916600774,-11.335642890978708,-18.222112473822957,-8.216849684011141,0.9347393577162052,0.913521775451426,0.9562245283007595,-0.0698169406745023,-0.09466465592004092,-0.04577949048957237,-0.6936154511718468,-0.9404718595752892,-0.4548088421459376,-22.425329814802673,-30.40646167395051,-14.704456584091098,0.928452269640004,0.905296402192422,0.951953790848044,-0.07706129081653043,-0.10461059778678816,-0.05047115691314634,-0.7655864247445225,-1.0392825334401825,-0.5014194826537582,-24.75222841075081,-33.60111650307734,-16.211428472478442,-0.07197097357267579,-0.09881067386489306,-0.0466106405078206,-2.326898595948134,-3.194654829126837,-1.5069718883873455,0.913521775451426,0.8925711841215663,0.9562245283007595,-0.09466465592004092,-0.12035882155904563,-0.04577949048957237,-1.1386956669271826,-1.447763869775316,-0.5506691694801196,-89.87337544808071,-114.26707733033275,-43.46244431571583,0.905296402192422,-0.10461059778678816,-1.2583327246770228,0.8824846258775193,-0.13316421689004104,-1.6017965236203828,0.951953790848044,-0.05047115691314634,-0.6071039621201932,-99.31592144254324,-126.4243507198408,-47.91665052250933,-0.11963705774984024,-0.15403265384506692,-0.05643479264007367,-9.44254599446253,-12.157273389508044,-4.454206206793502,0.9567
06059088902,06059088902,Census Tract 889.02; Orange County; California,3579,2526,888,Garden Grove city,California,54444,0.3631111933200337,0.18609909910842143,06059,3579,2526,888,0.009319,0.009493868073,0.003212018401,0.8981598346598343,0.8497601777815368,0.922985656867224,-0.11338757469458235,-0.1768026157811882,-0.08344045496240551,-3.781781875903571,-5.896844780167851,-2.782964545665077,-105.66588085788128,-164.76235764648928,-77.75815997946569,0.8885645703308317,0.8360379899519386,0.9156182647412748,-0.12541061549154328,-0.19611789418503237,-0.09215820447025368,-4.18278276071541,-6.541061485503023,-3.0737250383932344,-116.87015257656915,-182.76226559103165,-105.66588085788128,-0.4010008848118387,-0.6442167053351717,-0.2907604927281575,-11.204271718687869,-17.99990794454238,-8.124070766363719,0.9353966139669307,0.91438275067921,0.9566704346411352,-0.06906523400709368,-0.09363392874285176,-0.04529205020861587,-0.5603648151153937,-0.7597043566539858,-0.3674796980886416,-22.183880250015587,-30.07539020799627,-14.54788986890901,0.9291704139573348,0.9062349916913623,0.9524421085242732,-0.07622884347016835,-0.103466550252753,-0.04993257968131388,-0.618487179428565,-0.8394819062953802,-0.4051309053478375,-24.48484479131295,-33.23364632998338,-16.03843647457789,-0.0581223643131713,-0.07977754964139439,-0.03765120725919596,-2.30096454129736,-3.1582561219871095,-1.4905466056688823,0.91438275067921,0.8936283264641173,0.9566704346411352,-0.09363392874285176,-0.11903346210697135,-0.04529205020861587,-0.7893859719774897,-1.003518131138235,-0.38183711349942656,-88.89481666413172,-113.00879855160304,-42.99967494362912,0.9062349916913623,-0.103466550252753,-0.8722804269244386,0.8836344095793264,-0.13168974539603095,-1.1102176215889066,0.9524421085242732,-0.04993257968131388,-0.4209593517465914,-98.22977780680615,-125.02450693568768,-47.40533240389542,-0.08289445494694891,-0.10669949045067152,-0.03912223824716482,-9.334961142674429,-12.015708384084627,-4.405657460266308,0.7543
06059088105,06059088105,Census Tract 881.05; Orange County; California,2994,2158,940,Garden Grove city,California,53427,0.43255538469018384,0.1968477784777463,06059,2994,2158,940,0.009319,0.009493868073,0.003212018401,0.873055858271552,0.8140202901115492,0.9036675554478748,-0.1454020845582183,-0.228470607118362,-0.10660164124668724,-4.05687606583812,-6.37457805768163,-2.9743015601649674,-135.5002025998036,-212.91175877360155,-99.34206947778785,0.8612837114038583,0.7974413530283923,0.8945601732020516,-0.16105760129846142,-0.25401071339273246,-0.1178677857080644,-4.493681984782083,-7.087174759291979,-3.288639225670275,-150.08957865003617,-236.7125838106873,-135.5002025998036,-0.43680591894396326,-0.7125967016103489,-0.3143376655053074,-14.589376050232572,-23.800825037085804,-10.49892002355736,0.9190530380369836,0.8930347508868693,0.9455508046736496,-0.08807648591849704,-0.11977725279660605,-0.05758463221354169,-0.6105053072988292,-0.8302403049284752,-0.3991499344984113,-28.290329346562988,-38.472674000392736,-18.49628982847133,0.9113278291645788,0.8829887999866461,0.9402716791371004,-0.09729997043622332,-0.1325171961582338,-0.06352240760639845,-0.6744382195981597,-0.9185476772747964,-0.4403078366681451,-31.252929545790536,-42.56476725091735,-20.403514210757415,-0.06393291229933051,-0.08830737234632113,-0.04115790216973381,-2.9626001992275492,-4.092093250524613,-1.907224382286089,0.8930347508868693,0.8674921261160013,0.9455508046736496,-0.11977725279660605,-0.15274821510746445,-0.05758463221354169,-1.068920470025507,-1.3631611184595034,-0.5138988471915353,-113.71494361973478,-145.0171402616493,-54.67009012675907,0.8829887999866461,-0.1325171961582338,-1.182614731066326,0.8552480560413679,-0.1692514153480058,-1.5104395719735448,0.9402716791371004,-0.06352240760639845,-0.5668889560448098,-125.8100777730134,-160.68506084824946,-60.30733574944785,-0.11369426104081892,-0.14727845351404145,-0.05299010885327449,-12.09513415327861,-15.667920586600156,-5.637245622688775,0.7857
