geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
37067003702,37067003702,Census Tract 37.02; Forsyth County; North Carolina,3485,2404,1028,Winston-Salem city,North Carolina,145104,0.7622795809232962,0.16144350678024588,37067,3485,2404,1028,0.013777,0.009162065641,0.004054771124,0.7631079824136422,0.6637908497510056,0.8173195686665329,-0.31043053282851213,-0.5064986213279526,-0.22351163282620595,-14.904653055962768,-24.318439798532687,-10.73142938258154,-427.6801450778413,-697.8031506035204,-307.931976544664,0.7427533104313635,0.6371392905167832,0.8009973639640121,-0.34634203032933936,-0.5695155123597867,-0.2484435592286529,-16.62886621918787,-27.344060020026028,-11.928482100493634,-477.1554151847308,-784.6215213780783,-427.6801450778413,-1.7242131632251034,-3.025620221493341,-1.1970527179120936,-49.47527010688963,-86.81837077455785,-34.34871500465118,0.8452657029120498,0.7982795375469148,0.8944925800656194,-0.1830599497351785,-0.25269401627525756,-0.11795225839284286,-1.7844079403456123,-2.463177826562803,-1.1497596648658936,-74.22661981470934,-102.46164004005004,-47.82694113418859,0.8311751919497419,0.7804956677006744,0.884574502040891,-0.20311579277797592,-0.2812370925081254,-0.1304870281619006,-1.979905675528349,-2.7414063082459914,-1.2719444613692683,-82.35880513845046,-114.03520416996636,-52.909503384744944,-0.19549773518273672,-0.27822848168318837,-0.12218479650337466,-8.132185323741128,-11.573564129916322,-5.08256225055635,0.7982795375469148,0.7534538482745048,0.8944925800656194,-0.25269401627525756,-0.3272213053130115,-0.11795225839284286,-2.3800247407994837,-3.0819677246070363,-1.1109455512486033,-231.5199164201832,-299.8023078411514,-108.06863338994197,0.7804956677006744,-0.2812370925081254,-2.6488606579062504,0.7324235853658468,-0.3653301449877509,-3.440899774546208,0.884574502040891,-0.1304870281619006,-1.2290055774032629,-257.6712702243434,-334.7178769013821,-119.5530717318349,-0.2688359171067667,-0.3589320499391717,-0.1180600261546596,-26.151353804160184,-34.915569060230716,-11.484438341892956,0.6016
37067003403,37067003403,Census Tract 34.03; Forsyth County; North Carolina,1652,1092,274,Winston-Salem city,North Carolina,145683,0.7996367130003278,0.15672298098863183,37067,1652,1092,274,0.013777,0.009162065641,0.004054771124,0.7515589267837044,0.6486233788062088,0.8080722565371627,-0.33056765659014775,-0.5417267287535947,-0.23751309602597476,-7.523588959199755,-12.329485822647232,-5.40570401036516,-455.4230604842466,-746.3369142038276,-327.2217923949855,0.730397606479048,0.6211433757939736,0.7910341192214746,-0.3691173014936294,-0.6099342582890056,-0.2641679741756106,-8.400963611543615,-13.881862184691489,-6.012358481719125,-508.53290626777334,-840.3064276447632,-455.4230604842466,-0.8773746523438604,-1.5523763620442548,-0.6066544713539646,-53.10984578352666,-93.96951344093551,-36.7224256267533,0.8372885721011161,0.7881989729910405,0.8888845076954566,-0.1943313611585205,-0.26871517759687197,-0.12500554497526808,-0.8604623573507971,-1.1898197686287584,-0.5535008105233156,-78.79691917131842,-108.9578542700328,-50.68688741056003,0.8225507071485184,0.7696609475822224,0.878475938559531,-0.21573052130321935,-0.29927340492115934,-0.13833510527304418,-0.9552137740735708,-1.3251257952173805,-0.6125215718039305,-87.47378883457607,-121.34851604554764,-56.09171902966396,-0.09475141672277354,-0.1353060265886219,-0.05902076128061495,-8.67686966325765,-12.390661775514827,-5.404831619103933,0.7881989729910405,0.7415181805932075,0.8888845076954566,-0.26871517759687197,-0.3485846013917143,-0.12500554497526808,-0.6745841902698908,-0.8750888698336017,-0.3138146683433532,-246.1986095875514,-319.37549993927064,-114.5309008552384,0.7696609475822224,-0.29927340492115934,-0.7512977470551463,0.7196709689881682,-0.38952388395764315,-0.9778630898346712,0.878475938559531,-0.13833510527304418,-0.34727727630075966,-274.1962580493235,-356.88433935571936,-126.7435314966276,-0.07671355678525549,-0.1027742200010694,-0.03346260795740646,-27.997648461772076,-37.50883941644869,-12.212630641389222,0.878
37067003805,37067003805,Census Tract 38.05; Forsyth County; North Carolina,3969,2544,775,Winston-Salem city,North Carolina,136477,0.657817944343155,0.2405683580807096,37067,3969,2544,775,0.013777,0.009162065641,0.004054771124,0.7963532496016652,0.7081126377506018,0.8437433443077026,-0.2557241406375859,-0.4122047068339447,-0.18519453426978688,-13.983229486203602,-22.53972971257744,-10.126606216481736,-352.31114855640215,-567.8944246051258,-255.1425098634854,0.7784242057909978,0.684088957096203,0.8295286612064253,-0.28464658801796555,-0.4617981910492536,-0.2055038563051572,-15.564735315157218,-25.25154670832162,-11.237138487786805,-392.1576043123512,-636.2193678085569,-352.31114855640215,-1.5815058289536168,-2.7118169957441793,-1.1105322713050685,-39.84645575594902,-68.32494320343108,-27.980152968129712,0.8679778316583718,0.827157344877962,0.9103629262867176,-0.15210315693130616,-0.20895982631640544,-0.09846300977886194,-1.5689954349839008,-2.155491182431788,-1.0156792007123197,-61.67434885943007,-84.72842698238159,-39.924496883345896,0.8557748059322515,0.8116091667332561,0.9018535506752424,-0.16853171309551995,-0.23212013982668644,-0.10882748008395904,-1.738461540389388,-2.3943976384420225,-1.122592212399959,-68.3357523737967,-94.11940402680906,-44.12705237421222,-0.16946610540548712,-0.23890645601023452,-0.10691301168763934,-6.661403514366632,-9.39097704442746,-4.2025554908663265,0.827157344877962,0.7878591094044027,0.9103629262867176,-0.20895982631640544,-0.2692624709968376,-0.09846300977886194,-1.4837403249082208,-1.9119253362964357,-0.6991465330733774,-191.45036450428657,-246.70004339308844,-90.2124558804358,0.8116091667332561,-0.23212013982668644,-1.6481924672099046,0.769295898262534,-0.29988994125474294,-2.129398778309981,0.9018535506752424,-0.10882748008395904,-0.772740499957236,-212.66999576901995,-274.7611326851588,-99.7084516073853,-0.1644521423016838,-0.21747344201354557,-0.07359396688385866,-21.21963126473339,-28.061089292070395,-9.495995726949504,0.639
37067004010,37067004010,Census Tract 40.10; Forsyth County; North Carolina,3665,2816,982,Winston-Salem city,North Carolina,0,NA,NA,37067,3665,2816,982,0.013777,0.009162065641,0.004054771124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1066
37067004011,37067004011,Census Tract 40.11; Forsyth County; North Carolina,3882,3199,1380,Winston-Salem city,North Carolina,0,NA,NA,37067,3882,3199,1380,0.013777,0.009162065641,0.004054771124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2944
37057060203,37057060203,Census Tract 602.03; Davidson County; North Carolina,4155,2953,1118,Winston-Salem city,North Carolina,613763,0.8226635948156283,0.13408006970579908,37057,4155,2953,1118,0.016576,0.009162065641,0.004054771124,0.7445273488034243,0.639447333682577,0.802424424282746,-0.3431340052278288,-0.563850449169911,-0.2462232825151835,-23.63276441957772,-38.83422986380505,-16.95820507918734,-568.7789270656491,-934.6385045440444,-408.1397130971683,0.7228841806580403,0.6114842267795532,0.7849546260052526,-0.3833474666573858,-0.6353651594033857,-0.2739589867622596,-26.402397408384797,-43.759682525834016,-18.868454003793403,-635.4367607312827,-1053.1812882270522,-568.7789270656491,-2.7696329888070785,-4.925452662028967,-1.910248924606062,-66.65783366563366,-118.5427836830076,-45.97470335995336,0.8324090299199075,0.7820488459288513,0.8854452299475466,-0.20133247484859423,-0.2786925077707708,-0.12937533139033294,-2.41070253206765,-3.33699138530195,-1.549106467818024,-81.63571053395361,-113.0034332984067,-52.45873578794527,0.8172792280495331,0.7630575036615427,0.8747377574019543,-0.2235720249326986,-0.31051722209857746,-0.1431997664878275,-2.676993103124871,-3.718052212523529,-1.7146366472835934,-90.6533390831314,-125.90762656700063,-58.064227811838585,-0.26629057105722076,-0.38106082722157897,-0.16553017946556947,-9.017628549177813,-12.904193268593938,-5.60549202389331,0.7820488459288513,0.7342554368743893,0.8854452299475466,-0.2786925077707708,-0.3619238616153035,-0.12937533139033294,-2.8547001377330883,-3.7072546580689174,-1.3252160213902326,-255.33990498507052,-331.5970177163611,-118.53452785243584,0.7630575036615427,-0.31051722209857746,-3.1806867137684636,0.7119211381757463,-0.4046499624416798,-4.14490620058608,0.8747377574019543,-0.1431997664878275,-1.4668223282571549,-284.4979171528143,-370.7429517518854,-131.20056603373476,-0.3259865760353753,-0.43765154251716254,-0.14160630686692222,-29.158012167743767,-39.14593403552438,-12.666038181298946,0.288
37067001902,37067001902,Census Tract 19.02; Forsyth County; North Carolina,1312,877,383,Winston-Salem city,North Carolina,78849,0.6728517132070776,0.23045350375661497,37067,1312,877,383,0.013777,0.009162065641,0.004054771124,0.7914809287891205,0.7015561707832575,0.8398885353971394,-0.2634543216725272,-0.4254026144243628,-0.19063418281707145,-4.762048568863318,-7.6893326264288735,-3.445793683312081,-362.9610189682407,-586.0771818924446,-262.63671366707933,0.7731869231150068,0.677124758757962,0.825360761885232,-0.2933483095797989,-0.4768327210989632,-0.21159139879132263,-5.3023950753381275,-8.618953610937508,-3.824604247906244,-404.14596610808894,-656.9324398580418,-362.9610189682407,-0.5403465064748092,-0.9296209845086344,-0.3788105645941635,-41.18494713984826,-70.85525796559715,-28.87275644772588,0.8646719637917041,0.8229378651539829,0.9080616897044662,-0.15650794969096035,-0.2151585707055615,-0.10124676697400992,-0.5565476335280986,-0.7651112521499261,-0.3600369736682499,-63.460391508335064,-87.241875957802307,-41.05324671245723,0.852190160274092,0.8070561478904738,0.8993461688437906,-0.17344701525111195,-0.23907116328133196,-0.11191889690886336,-0.6167835312591403,-0.8501452509713632,-0.397987433511825,-70.32879489841964,-96.9378849454234,-45.3805511415992,-0.06023589773104176,-0.08503399882143703,-0.03795045984357509,-6.8684033900845805,-9.6960089876211,-4.3273044291419716,0.8229378651539829,0.7828124834716905,0.9080616897044662,-0.2151585707055615,-0.2774451367524261,-0.10124676697400992,-0.75500673109476,-0.9735747224508466,-0.3552821080577305,-197.12969480280935,-254.19705547019495,-92.762952495491,0.8070561478904738,-0.23907116328133196,-0.8389177195970025,0.7638771462976724,-0.3091110329020286,-1.084692604767582,0.8993461688437906,-0.11191889690886336,-0.3927313712198228,-219.0385690853792,-283.2095573805697,-102.5408279947318,-0.08391098850224243,-0.11111788231673536,-0.03744926316209229,-21.908874282569823,-29.01250191037477,-9.777875499240809,0.5522
37057060202,37057060202,Census Tract 602.02; Davidson County; North Carolina,1476,1119,580,Winston-Salem city,North Carolina,234747,0.8336121699899044,0.10791727538288973,37057,1476,1119,580,0.016576,0.009162065641,0.004054771124,0.7412071635382212,0.6351300538126001,0.7997529168232979,-0.3491504793699067,-0.5744806815503923,-0.2503861867389049,-8.542377078748506,-14.055345463411852,-6.125992512722913,-578.7518346035573,-952.2591777379304,-415.0401431384087,0.7193389369730785,0.6069444297670757,0.7820804251307389,-0.3901652595199714,-0.6475972938474209,-0.2786408761385785,-9.545851908501296,-15.844229368394718,-6.817276716400663,-646.7379341803046,-1073.4572742814848,-578.7518346035573,-1.0034748297527898,-1.7888839049828658,-0.6912842036777498,-67.98609957674728,-121.19809654355458,-46.83497314889904,0.8300989424775392,0.7791415051526818,0.883814629952545,-0.2046756703669189,-0.2834639066032536,-0.13145898032225758,-0.9286726447498308,-1.286157633510847,-0.5964673706119139,-82.99129979891251,-114.93812631911057,-53.30360774011742,0.8147846651099583,0.7599376718054709,0.8729659509485485,-0.22731814038872,-0.31589739145867785,-0.1455200502532988,-1.0314080723710974,-1.433317723936566,-0.6602665069599873,-92.172303160956,-128.0891621033571,-59.00504977301049,-0.10273542762126651,-0.14716009042571887,-0.06379913634807344,-9.18100336204348,-13.151035784246549,-5.701442032893069,0.7791415051526818,0.7308272199800131,0.883814629952545,-0.2834639066032536,-0.3683124720331959,-0.13145898032225758,-1.5063266531089157,-1.9572117661969288,-0.6985727679506418,-259.71149191533027,-337.4503045167118,-120.44358068114514,0.7599376718054709,-0.31589739145867785,-1.678678129091746,0.7082656603528685,-0.4118995964053729,-2.188833661065112,0.8729659509485485,-0.1455200502532988,-0.7732932664513587,-289.4272636365079,-377.3851139767434,-133.32642525023425,-0.1723514759828304,-0.2316218948681832,-0.07472049850071683,-29.715771721177656,-39.93480946003159,-12.882844569089109,0.4964
37067003906,37067003906,Census Tract 39.06; Forsyth County; North Carolina,2098,1630,701,Winston-Salem city,North Carolina,0,NA,NA,37067,2098,1630,701,0.013777,0.009162065641,0.004054771124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0342
37067002002,37067002002,Census Tract 20.02; Forsyth County; North Carolina,2021,1314,456,Winston-Salem city,North Carolina,98502,0.6958246534790369,0.21603115779027024,37067,2021,1314,456,0.013777,0.009162065641,0.004054771124,0.7840931064988855,0.6916543725346969,0.8340320338672805,-0.27535874465875226,-0.4458088312740841,-0.1989947141036671,-7.666900816255697,-12.412796610563838,-5.540672906112774,-379.36174251636305,-614.1908268463058,-274.1550176206222,0.7652518695261847,0.6666195398903845,0.8190322536216845,-0.306759303468494,-0.5001060427428139,-0.2209531377770447,-8.54119652917248,-13.924611081703718,-6.1520682572709315,-422.6222923885443,-688.9960950867747,-379.36174251636305,-0.8742957129167825,-1.5118144711398802,-0.6113953511581576,-43.26054987218122,-74.80526824046909,-30.25212029481235,0.8596446069534349,0.8165316620972476,0.9045564260589783,-0.1632714169451747,-0.22469225189812864,-0.10551422906457646,-0.8699050900202703,-1.197153410384949,-0.5621765686253664,-66.20282268038586,-91.10756547830664,-42.78360491821662,0.8467414835358028,0.800148015987373,0.8955281243824352,-0.1809980016855014,-0.2497687678023073,-0.11665951383672016,-0.9643517885472016,-1.3307603161934798,-0.621558303251145,-73.39054707360744,-101.27551873618566,-47.30276280450114,-0.09444669852693144,-0.13360690580853074,-0.05938173462577867,-7.187724393221571,-10.167953257879052,-4.519157886284526,0.8165316620972476,0.775163158554957,0.9045564260589783,-0.22469225189812864,-0.2900509898640941,-0.10551422906457646,-0.9387421933771312,-1.2118045910175663,-0.44082810149361673,-205.8645160914761,-265.7466208371856,-96.67282927491594,0.800148015987373,-0.2497687678023073,-1.0435094176284507,0.7556704435449535,-0.32332818961247595,-1.3508334681477308,0.8955281243824352,-0.11665951383672016,-0.48739200827914514,-228.8397845676427,-296.2354096815199,-106.8842123419178,-0.10476722425131955,-0.13902887713016443,-0.04656390678552841,-22.975268476166573,-30.488788844334305,-10.211383067001844,0.9163
37067001901,37067001901,Census Tract 19.01; Forsyth County; North Carolina,1143,672,307,Winston-Salem city,North Carolina,67846,0.6542272652367791,0.2256988081232403,37067,1143,672,307,0.013777,0.009162065641,0.004054771124,0.7975213896183782,0.7096876339899257,0.8446666448015122,-0.25388486505485436,-0.4090706278449757,-0.18389900460079076,-3.997953151238814,-6.4416805835145245,-2.895878038238163,-349.7771785860729,-563.5766039820231,-253.35765863850943,0.7796803225207422,0.6857628617015527,0.830527235870196,-0.28257693713104653,-0.45823003234492,-0.2040544329075936,-4.449770395042612,-7.215799182869047,-3.2132678050379293,-389.30624628544285,-631.3035155615963,-349.7771785860729,-0.4518172438037986,-0.7741185993545221,-0.31738976679976627,-39.52906769936995,-67.72691157957324,-27.76813357828226,0.8687692762332098,0.8281683258206914,0.9109134179655076,-0.15105359657258766,-0.2074839966972031,-0.0977991763843638,-0.4115917757675632,-0.5653536796319534,-0.2664838017100903,-61.24877615588739,-84.13001184999305,-39.6553276354301,0.856633194350151,0.8127004085432981,0.9024534495236582,-0.1673607870853152,-0.2304657281917968,-0.108090395718283,-0.4560257095050373,-0.6279744439877869,-0.29452537990863265,-67.86096867634483,-93.44857797437304,-43.82818153402271,-0.04443393373747401,-0.06262076435583352,-0.02804157819854236,-6.612192520457441,-9.31856612437999,-4.172853898592614,0.8281683258206914,0.7890692555612481,0.9109134179655076,-0.2074839966972031,-0.2673158825440758,-0.0977991763843638,-0.5836014731394182,-0.7518938584644552,-0.2750850394164684,-190.0981997196802,-244.91656627506688,-89.60424736692782,0.8127004085432981,-0.2304657281917968,-0.6482434338160907,0.7705957945523454,-0.2976971936122752,-0.8373490173082654,0.9024534495236582,-0.108090395718283,-0.30403170932490026,-211.15421296941068,-272.75212290171515,-99.0331300732574,-0.0646419606766725,-0.08545515884381016,-0.02894666990843186,-21.056013249730455,-27.835556626648263,-9.4288827063296,0.9058
37067003804,37067003804,Census Tract 38.04; Forsyth County; North Carolina,3336,2154,1218,Winston-Salem city,North Carolina,346055,0.74214684042693,0.2132688168639775,37067,3336,2154,1218,0.013777,0.009162065641,0.004054771124,0.7694054940379331,0.6721115535178677,0.8223469945734072,-0.29970478213234353,-0.48784825192476866,-0.2160316832175575,-13.774453365546822,-22.421540783536507,-9.928831714960134,-412.9032783437297,-672.1085366767538,-297.626849968829,0.7494985749225194,0.6459300615113486,0.8064187565456173,-0.3342253520673827,-0.5481552254437544,-0.24005052199381996,-15.361021245242258,-25.193253628571185,-11.032739274473547,-460.4622675432332,-755.1934540938604,-412.9032783437297,-1.5865678796954352,-2.7717128450346777,-1.103907559513415,-47.55898919950345,-83.08491741710665,-33.09075418205679,0.8495962587317785,0.803765576896467,0.8975295758223739,-0.17702966523503105,-0.24414385082431808,-0.11416941228230404,-1.546173024674485,-2.1323467780586065,-0.9971530211022906,-71.78147746863904,-98.99474364246085,-46.29308361663374,0.8358605924248904,0.7863978959678811,0.8878787162121625,-0.19637175034048396,-0.27162089970907427,-0.12627995439080397,-1.7151063511387523,-2.3723306910760575,-1.1029262173487335,-79.62425028499315,-110.13605808152542,-51.20363126038689,-0.1689333264642674,-0.23998391301745103,-0.10577319624644288,-7.842772816354104,-11.141314439064578,-4.9105476437531514,0.803765576896467,0.7599657663060361,0.8975295758223739,-0.24414385082431808,-0.31584874521479805,-0.11416941228230404,-2.7244979002864778,-3.5246812083956955,-1.2740616771212812,-223.68619870989144,-289.38269362854646,-104.60276495248614,0.7863978959678811,-0.27162089970907427,-3.0311251683492557,0.73938976109934,-0.3524666591449405,-3.9333150088322,0.8878787162121625,-0.12627995439080397,-1.4092080116881172,-248.86085126020163,-322.9322667349918,-115.6985231271032,-0.30662726806277796,-0.40863380043650466,-0.135146334566836,-25.174652550310174,-33.54957310644538,-11.095758174617076,0.4325
37067004013,37067004013,Census Tract 40.13; Forsyth County; North Carolina,2218,1570,659,Winston-Salem city,North Carolina,0,NA,NA,37067,2218,1570,659,0.013777,0.009162065641,0.004054771124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5608
37067003310,37067003310,Census Tract 33.10; Forsyth County; North Carolina,3101,2183,605,Winston-Salem city,North Carolina,0,NA,NA,37067,3101,2183,605,0.013777,0.009162065641,0.004054771124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5103
37067003308,37067003308,Census Tract 33.08; Forsyth County; North Carolina,5367,3838,1929,Winston-Salem city,North Carolina,0,NA,NA,37067,5367,3838,1929,0.013777,0.009162065641,0.004054771124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3925
37067002001,37067002001,Census Tract 20.01; Forsyth County; North Carolina,1229,842,370,Winston-Salem city,North Carolina,86220,0.6998793284144107,0.20837112093288415,37067,1229,842,370,0.013777,0.009162065641,0.004054771124,0.7827963497234522,0.6899212928173555,0.8330026218846815,-0.27747146541151074,-0.44944069767206385,-0.2004764135525579,-4.698128261759518,-7.609899780456641,-3.3944532023522025,-382.2724378974384,-619.1944491828024,-276.196354951359,0.763859828475032,0.6647823853836662,0.8179203340741696,-0.30914071236917606,-0.5042516498430829,-0.22261295916054244,-5.234349829407161,-8.53795515028254,-3.769267709438041,-425.90315943101393,-694.7074979888154,-382.2724378974384,-0.536221567647643,-0.9280553698258992,-0.3748145070858384,-43.63072153357551,-75.51304880601296,-30.497518884120296,0.8587603288459643,0.8154061697086464,0.9039391608359948,-0.16446925458682876,-0.2263826754675047,-0.10626914213470394,-0.5615173251675303,-0.7728970056569001,-0.3628153151738414,-66.68851842844778,-91.79299354595014,-43.08970489000493,0.8457834270658414,0.7989348992188976,0.8948559325372194,-0.18233577059929,-0.25166643862682636,-0.11749831860047193,-0.6225157063335596,-0.8592187385245859,-0.4011530406577458,-73.93298174982893,-102.04498082239738,-47.642878937974565,-0.06099838116602929,-0.08632173286768574,-0.03833772548390435,-7.244463321381152,-10.251987276447236,-4.553174047969638,0.8154061697086464,0.7738208504284368,0.9039391608359948,-0.2263826754675047,-0.29228877646077367,-0.10626914213470394,-0.7674291850688371,-0.9908485137426382,-0.36024859666483905,-207.41329326184783,-267.7968956061184,-97.36448558509164,0.7989348992188976,-0.25166643862682636,-0.853140239224202,0.7542311592265307,-0.3258534704738358,-1.1046316277567074,0.8948559325372194,-0.11749831860047193,-0.3983151038581223,-230.5784430335681,-298.5490885828939,-107.6527307724655,-0.08571105415536495,-0.11378311401406926,-0.0380665071932833,-23.16514977172026,-30.752192976775476,-10.288245187373866,0.945
37067003909,37067003909,Census Tract 39.09; Forsyth County; North Carolina,2291,1826,772,Winston-Salem city,North Carolina,0,NA,NA,37067,2291,1826,772,0.013777,0.009162065641,0.004054771124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1096
