geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
36047019600,36047019600,Census Tract 196; Kings County; New York,2737,1971,813,New York city,New York,24658,0.30207024302274066,0.17782742096971657,36047,2737,1971,813,0.008036,0.00825263846,0.002817342485,0.9208214715021704,0.8824688584572624,0.9403068746637014,-0.08598683995570018,-0.13318446358345865,-0.06348260014332839,-1.8912403029845264,-2.929329946189216,-1.396270080295641,-69.09902458840067,-107.02703493566736,-51.014617475178696,0.913256940196279,0.8715038847122178,0.9345371546275828,-0.09498209757385256,-0.14744181585629224,-0.07004841385734344,-2.089086784515222,-3.242913736989327,-1.5406820801345835,-76.32761361034791,-118.48424322211643,-69.09902458840067,-0.19784648153069595,-0.3135837908001111,-0.1444119998389426,-7.22858902194724,-11.457208286449072,-5.276287900582484,0.9500023422895656,0.9335685180434508,0.966552447439503,-0.05262898361906854,-0.071158656994748,-0.03460500529392175,-0.2922478007114629,-0.3951427441354134,-0.19216097281979308,-14.82738714923708,-20.047830752684597,-9.749415160821568,0.9451421762896296,0.9271730887665318,0.96326985023441,-0.05804187463702777,-0.07854726600224532,-0.03813069593806124,-0.3223054873074902,-0.4361715572393707,-0.21173906963801511,-16.352383932394225,-22.12945495887218,-10.742722964891689,-0.03005768659602731,-0.04102881310395728,-0.01957809681822206,-1.524996783157144,-2.081624206187584,-0.99330780407012,0.9335685180434508,0.9172513562107752,0.966552447439503,-0.071158656994748,-0.09021370557691488,-0.03460500529392175,-0.47743154228464274,-0.6052793912619524,-0.2321786518464604,-58.72466694768053,-74.4501096263164,-28.55825975971222,0.9271730887665318,-0.07854726600224532,-0.5270046391187778,0.9093628305683648,-0.09967107339870664,-0.6687326082815549,0.96326985023441,-0.03813069593806124,-0.2558339032654731,-64.82221883379802,-82.25493336796494,-31.467884780501,-0.04957309683413508,-0.06345321701960249,-0.02365525141901273,-6.0975518861174764,-7.804823741648523,-2.9096250207887735,0.9277
36047025000,36047025000,Census Tract 250; Kings County; New York,1201,722,324,New York city,New York,24672,0.33354452749923835,0.19847447478132577,36047,1201,722,324,0.008036,0.00825263846,0.002817342485,0.909066041782144,0.8654491837582065,0.9313353968286396,-0.10003009026669596,-0.15546934328080092,-0.07372704119823575,-0.9654140082651856,-1.5004713227680238,-0.711557074185896,-80.38418053831685,-124.9351642604516,-59.24705030690224,0.9004404129385201,0.853032798748091,0.924733775264298,-0.1105676573717684,-0.1722878668529483,-0.08139231717170711,-1.0671145552620764,-1.6627908629343815,-0.7855364616109978,-88.85216946395308,-138.45052980302927,-80.38418053831685,-0.1017005469968909,-0.16231954016635777,-0.0739793874251018,-8.467988925636211,-13.515365542577664,-6.159815772281582,0.942442995704572,0.9236260979059128,0.9614443463027534,-0.06107213333619014,-0.08268919887305656,-0.04010180500359987,-0.12422812567809124,-0.16819985857175834,-0.08157193469043944,-17.206111589763328,-23.296379303567637,-11.298051896182749,0.9368727348967358,0.9163171508326226,0.9576715039519508,-0.0673808327981945,-0.09132520229632068,-0.04419938974207262,-0.13706078546609912,-0.18576653685882483,-0.08990691897968117,-18.983488291703477,-25.72943723806438,-12.452481853141435,-0.01283265978800789,-0.01756667828706648,-0.00833498428924173,-1.7773767019401512,-2.433057934496743,-1.1544299569586889,0.9236260979059128,0.9049937557647264,0.9614443463027534,-0.08268919887305656,-0.10497999972938224,-0.04010180500359987,-0.22109891636222556,-0.28070128258838656,-0.10722640624535368,-68.24040628463752,-86.63619832974894,-33.094569828812865,0.9163171508326226,-0.09132520229632068,-0.2441903360954784,0.8960043971239423,-0.11606595147286114,-0.3103435085469425,0.9576715039519508,-0.04419938974207262,-0.11818275311684236,-75.36738768378963,-95.78503350214274,-36.47615836939579,-0.02309141973325285,-0.02964222595855592,-0.01095634687148867,-7.126981399152115,-9.148835172393804,-3.381588540582926,0.9102
36047025600,36047025600,Census Tract 256; Kings County; New York,2133,1551,1026,New York city,New York,7001,0.2948002389214061,0.16481285241708668,36047,2133,1551,1026,0.008036,0.00825263846,0.002817342485,0.9235583083844808,0.8864474491208699,0.9423913837996764,-0.0827686686607081,-0.12809845749090404,-0.06113024502415162,-1.4187202025554415,-2.195708502978598,-1.047820570347038,-66.51290213574502,-102.93992043969048,-49.12426490140825,0.9162431727145836,0.8758269285584422,0.936816297510348,-0.09141331666054028,-0.1417780926717326,-0.06744513589010664,-1.566896281255189,-2.4301882295305224,-1.1560627759235094,-73.45974126841017,-113.93287527100432,-66.51290213574502,-0.14817607869974747,-0.23447972655192428,-0.10824220557647136,-6.946839132665142,-10.992954831313844,-5.074646299881451,0.951757020379489,0.9358802153804342,0.967736181681999,-0.05068833598020153,-0.06851281132543355,-0.03333947715163857,-0.22149273020146357,-0.2993803079307102,-0.14568345310625408,-14.280640245097583,-19.302405411393305,-9.39287254069981,0.9470626248968352,0.9296988483198512,0.9645676151285876,-0.05589638289118569,-0.0756171224770225,-0.03673395655802627,-0.24425032338388225,-0.33042400354109197,-0.1605163036387143,-15.747925427716456,-21.303933174796388,-10.349213645307175,-0.02275759318241868,-0.03104369561038178,-0.01483285053246022,-1.4672851826188706,-2.0015277634030806,-0.9563411046073644,0.9358802153804342,0.9201061670024008,0.967736181681999,-0.06851281132543355,-0.08683110260839132,-0.03333947715163857,-0.5801121597524184,-0.7352169250298821,-0.2822922563137292,-56.54114617469965,-71.65856969102164,-27.51386513779037,0.9296988483198512,-0.0756171224770225,-0.6402658332913049,0.9124765993981678,-0.09591851523596225,-0.8121619293868202,0.9645676151285876,-0.03673395655802627,-0.31103401630838395,-62.40407731884064,-79.15808278623979,-30.31520626787368,-0.06015367353888656,-0.07694500435693807,-0.02874175999465478,-5.862931144140991,-7.499513095218136,-2.801341130083312,0.7653
36047026000,36047026000,Census Tract 260; Kings County; New York,2022,1366,540,New York city,New York,14270,0.2989326740168009,0.17020888631609485,36047,2022,1366,540,0.008036,0.00825263846,0.002817342485,0.9220016320699784,0.884183733004902,0.941205935409706,-0.0845967785923633,-0.13098665206324922,-0.06246673802019842,-1.3745954592173637,-2.128374864152107,-1.0150090330086958,-67.98197127682313,-105.26087359802706,-50.198270673031445,0.9145445347985538,0.8733669889320037,0.9355201001266104,-0.09344046347646638,-0.1449940433664082,-0.0689241202456933,-1.518294655412699,-2.355978051899746,-1.1199336936552593,-75.08875644968838,-116.5172132492456,-67.98197127682313,-0.14369919619533533,-0.227603187747639,-0.10492466064656349,-7.10678517286525,-11.256339651218546,-5.189152356407689,0.9507592244390222,0.9345654930031556,0.9670631426037074,-0.05179100480464067,-0.07001596729895881,-0.03405864203201236,-0.19931715550971815,-0.26945573840342757,-0.13107433763741458,-14.591299817695326,-19.725895929972737,-9.595485917819516,0.945970520252897,0.928262306584294,0.9638297218427736,-0.05711539481447977,-0.07728170465057202,-0.03752766421030421,-0.21980801633755057,-0.2974178547413306,-0.14442483422626048,-16.09136283583825,-21.77290298252786,-10.5728282742504,-0.02049086082783238,-0.02796211633790302,-0.0133504965888459,-1.5000630181429273,-2.047007052555126,-0.9773423564308862,0.9345654930031556,0.918482339769114,0.9670631426037074,-0.07001596729895881,-0.08875256137355646,-0.03405864203201236,-0.31202089085456447,-0.3955191127640581,-0.1517797759295292,-57.78164645454898,-73.24428014149224,-28.10736591287578,0.928262306584294,-0.07728170465057202,-0.3444001027489826,0.910705357179612,-0.09804998083784956,-0.43695236314693814,0.9638297218427736,-0.03752766421030421,-0.1672392122869979,-63.777796805367146,-80.91710428647004,-30.9702244975922,-0.03237921189441811,-0.04143325038288004,-0.01545943635746868,-5.996150350818169,-7.672824144977784,-2.8628585847164234,0.8432
36047026500,36047026500,Census Tract 265; Kings County; New York,3331,1955,743,New York city,New York,23525,0.5029222371422079,0.21598769338583584,36047,3331,1955,743,0.008036,0.00825263846,0.002817342485,0.8483339654254987,0.7793385273864001,0.8845051700671988,-0.17878104703544465,-0.28313943794568086,-0.13057564143353365,-4.7855960494368315,-7.579052691217198,-3.495237801538948,-143.66844939768333,-227.53085233314917,-104.93058545598764,0.8344946199595065,0.7601490572347573,0.8737162504849945,-0.1983300743730674,-0.31553146120810005,-0.14453634053951292,-5.308882771092021,-8.44611964897568,-3.868936622509077,-159.37804776619697,-253.5610822268292,-143.66844939768333,-0.5232867216551895,-0.8670669577584817,-0.3736988209701284,-15.709598368513646,-26.03022989368003,-11.218817801564947,0.9027835696659896,0.8719114474616545,0.9344152619934608,-0.1076852011938789,-0.14690546030934945,-0.07018799956950848,-0.5931198105037575,-0.8091412544586623,-0.38658880275808066,-30.33860923292877,-41.388299460801136,-19.774363312433792,0.8935976358637533,0.8600419150977653,0.928098168350982,-0.11907189529815392,-0.16273402777854726,-0.07747222664685481,-0.6558366348632383,-0.8963234933716374,-0.4267096302801783,-33.54663093929608,-45.84774902156713,-21.82657955397331,-0.06271682435948078,-0.08718223891297516,-0.04012082752209761,-3.208021706367304,-4.459449560765993,-2.0522162415395195,0.8719114474616545,0.8417882835756039,0.9344152619934608,-0.14690546030934945,-0.18794715905568504,-0.07018799956950848,-0.900781735237575,-1.152437545280118,-0.43037248521559734,-121.23576517329408,-155.10599532706834,-57.923618467778915,0.8600419150977653,-0.16273402777854726,-0.997837926622189,0.8274145704840566,-0.20858398639871292,-1.2789765936225423,0.928098168350982,-0.07747222664685481,-0.47503725596529944,-134.29850963959476,-172.13682282941352,-63.93502772076709,-0.09705619138461397,-0.12653904834242446,-0.0446647707497021,-13.06274446630067,-17.03082750234515,-6.0114092529881695,0.6955
36047028900,36047028900,Census Tract 289; Kings County; New York,3002,1701,383,New York city,New York,25868,0.42753101833748225,0.22070796276035431,36047,3002,1701,383,0.008036,0.00825263846,0.002817342485,0.8748483741222205,0.8165548924238764,0.9050515709304814,-0.14305521914394645,-0.22465741039353992,-0.10490941303146112,-3.4510744066043424,-5.419651543667305,-2.5308422334487064,-114.95917410407536,-180.53469499224863,-84.30520431208215,0.8632290914045122,0.800173056656061,0.8960673622976362,-0.15844103258030315,-0.2497296574556256,-0.1159875273616335,-3.8222428777215782,-6.024496236994849,-2.798091461174016,-127.3232137815316,-200.6827527313407,-114.95917410407536,-0.3711684711172363,-0.6048446933275438,-0.2672492277253098,-12.364039677456237,-20.148057739092064,-8.90237267572651,0.9202258710664072,0.8945624359548281,0.9463509671606032,-0.08668972633984552,-0.11786495811511596,-0.0566904189894406,-0.41544313800048976,-0.5648441877377752,-0.2716774703752944,-24.423464903027032,-33.206595399046165,-15.971632591140176,0.9126071828664962,0.8846504918022113,0.9411469807522296,-0.09576170204907132,-0.13038992151894752,-0.06253329230332455,-0.45891876326351105,-0.6248675644344602,-0.29967826962736865,-26.979351161876014,-36.735306551114654,-17.617770113307976,-0.04347562526302129,-0.060023376696685,-0.02800079925207427,-2.555886258848988,-3.5287111520684893,-1.6461375221677994,0.8945624359548281,0.8693571853259788,0.9463509671606032,-0.11786495811511596,-0.150275188241568,-0.0566904189894406,-0.37254290750157737,-0.4749838836593177,-0.1791848387811906,-97.2696886427095,-124.01667980661036,-46.78455320657718,0.8846504918022113,-0.13038992151894752,-0.4121313174703571,0.8572708819898667,-0.1664924366483037,-0.5262427223314524,0.9411469807522296,-0.06253329230332455,-0.197652762134557,-107.60608811236476,-137.40018859829047,-51.606465309283806,-0.03958840996877971,-0.05125883867213471,-0.01846792335336639,-10.336399469655278,-13.38350879168008,-4.821912102706629,0.8472
36047031100,36047031100,Census Tract 311; Kings County; New York,2531,1467,502,New York city,New York,23379,0.45336953590094337,0.23811064426029913,36047,2531,1467,502,0.008036,0.00825263846,0.002817342485,0.8656691454251386,0.803603872626774,0.897956583245398,-0.15517574501155423,-0.24439420224700711,-0.11363958866006234,-3.156137478176423,-4.970762029229339,-2.3113287759492924,-124.699228691285,-196.39518092569497,-91.3207734472261,0.8532712883030698,0.7862238665194231,0.8883433848016489,-0.17196021207831186,-0.2719023710472616,-0.12569082756583147,-3.497518700845386,-5.530253865405296,-2.556440321997444,-138.18722642613142,-218.50074537357943,-124.699228691285,-0.341381222668963,-0.5594918361759573,-0.2451115460481517,-13.487997734846422,-22.105564447884525,-9.684375584676085,0.9142103119092898,0.8867338389898555,0.9422432182699574,-0.09384021047798294,-0.12773411369884613,-0.06129710525918055,-0.3878454772826734,-0.5279303833662193,-0.25334347529912066,-26.438001178096343,-35.987074530757965,-17.26949388542063,0.9060470010158278,0.8761381880833072,0.9366542808858735,-0.10369550241746336,-0.14137246110417848,-0.06762977590217709,-0.428577807128893,-0.5842982381677502,-0.27951666540064135,-29.214574446413977,-39.8294640877812,-19.05362409002327,-0.0407323298462196,-0.05636785480153084,-0.02617319010152069,-2.776573268317628,-3.8423895570232336,-1.7841302046026375,0.8867338389898555,0.859808378489714,0.9422432182699574,-0.12773411369884613,-0.16304984345062776,-0.06129710525918055,-0.5291800166012853,-0.67548688729673,-0.253943149870988,-105.41434593651104,-134.55914089576294,-50.58628483485816,0.8761381880833072,-0.14137246110417848,-0.585681296465985,0.8469189299138193,-0.18075055909041715,-0.7488178458392717,0.9366542808858735,-0.06762977590217709,-0.2801782930050468,-116.66958096931972,-149.16690156160792,-55.81240896514876,-0.05650127986469966,-0.07333095854254168,-0.02623514313405883,-11.255235032808695,-14.607760665844957,-5.2261241302906045,0.6889
36047031702,36047031702,Census Tract 317.02; Kings County; New York,2859,1478,638,New York city,New York,22598,0.43866490445888,0.22834643911457603,36047,2859,1478,638,0.008036,0.00825263846,0.002817342485,0.8708811456921767,0.8109488664249024,0.9019874740062032,-0.14826231449206495,-0.2331233711547516,-0.1086628460132282,-3.4063154075192905,-5.35599173490421,-2.4965206287776205,-119.1435959258234,-187.3379410599584,-87.32146305623017,0.8589240775339261,0.7941322224579604,0.892730879274424,-0.1642472555561835,-0.25923614697921127,-0.12015840743938432,-3.773568213611893,-5.9559307749002075,-2.760630278880889,-131.98909456494903,-208.32216771249412,-119.1435959258234,-0.3672528060926026,-0.5999390399959976,-0.2641096501032685,-12.845498639125658,-20.984226652535767,-9.237833162059058,0.9176289124053092,0.8911806337145636,0.9445787360253416,-0.0897651397870385,-0.12210696930414916,-0.05867299554917309,-0.37378493186711337,-0.5084573511513818,-0.244316242316528,-25.289914199398737,-34.40171523351704,-16.530192308290122,0.9097745790994188,0.880972423693284,0.9392084281928036,-0.09917338093783074,-0.13510931001417611,-0.06472639084401062,-0.4129611508969202,-0.562599516450078,-0.26952277520015716,-27.940537949723968,-38.06491992219743,-18.23564108255461,-0.03917621902980683,-0.0541421652986962,-0.02520653288362914,-2.650623750325226,-3.6632046886803926,-1.705448774264489,0.8911806337145636,0.865229644749085,0.9445787360253416,-0.12210696930414916,-0.15576252624815937,-0.05867299554917309,-0.6429155801703881,-0.8201182578055998,-0.3089240785255443,-100.7704671113461,-128.54518147423192,-48.42070196325146,0.880972423693284,-0.13510931001417611,-0.7113752878250598,0.8527947734962723,-0.17261506645991556,-0.9088499717227502,0.9392084281928036,-0.06472639084401062,-0.34079631456710274,-111.50082881270528,-142.45297362425552,-53.41635024562739,-0.06845970765467169,-0.0887317139171504,-0.03187223604155842,-10.7303617013592,-13.907792150023576,-4.995648282375928,0.4105
36047006700,36047006700,Census Tract 67; Kings County; New York,2449,1920,432,New York city,New York,23226,0.4479666917779634,0.22625645607129535,36047,2449,1920,432,0.008036,0.00825263846,0.002817342485,0.8675805279598523,0.8062948412680402,0.8994355342144105,-0.15263075619220845,-0.24024109893512952,-0.1118084197923368,-3.0037983133066777,-4.727984226583574,-2.200408038094034,-122.65407567605872,-193.05774710427008,-89.84924614512185,0.8553439260519995,0.7891203973771916,0.8899529469144836,-0.1691203614617196,-0.26723374953139123,-0.12365491171983384,-3.328316449305921,-5.259204017112702,-2.4335489420518517,-135.90512247063785,-214.7490411234259,-122.65407567605872,-0.3245181359992433,-0.5312197905291276,-0.2331409039578176,-13.251046794579146,-21.691294019155883,-9.519840912936612,0.9154649074326878,0.8883651165515769,0.9431006732293464,-0.09234116117501516,-0.12566329020410355,-0.0603321876293652,-0.4995008188657973,-0.6797501304900581,-0.32635475600870784,-26.015667649260276,-35.40365262969053,-16.9976435421202,0.9074148268963128,0.8779113149054025,0.9375919293760456,-0.10203180547574035,-0.13906721900235774,-0.06656208172086758,-0.5519203975450732,-0.7522559699829922,-0.3600541069867049,-28.745854038805895,-39.17999843661417,-18.752818072224215,-0.05241957867927588,-0.0725058394929341,-0.03369935097799709,-2.7301863895456187,-3.776345806923651,-1.7551745301040151,0.8883651165515769,0.8617963265682279,0.9431006732293464,-0.12566329020410355,-0.1603669790310142,-0.0603321876293652,-0.4480071991553633,-0.5717307019098361,-0.21509268422660732,-103.7053701748526,-132.34506988653612,-49.78997320060354,0.8779113149054025,-0.13906721900235774,-0.4957940793876913,0.8490731400162934,-0.17775483980191664,-0.6337208566369883,0.9375919293760456,-0.06656208172086758,-0.23730312769371137,-114.76714800641004,-146.69464274004358,-54.93127955872948,-0.04778688023232802,-0.06199015472715219,-0.02221044346710402,-11.061777831557412,-14.349572853507452,-5.14130635812593,0.1497
36047007100,36047007100,Census Tract 71; Kings County; New York,2524,1571,580,New York city,New York,23908,0.4257646731055945,0.22587579354871035,36047,2524,1571,580,0.008036,0.00825263846,0.002817342485,0.8754794174576925,0.8174478202771576,0.905538633044922,-0.1422313078517633,-0.2233196727602108,-0.104315115344606,-2.884858273699447,-4.52956255111986,-2.1158092976789566,-114.297078989677,-179.4596890301054,-83.82762669092538,0.8639140444611242,0.8011356244598182,0.8965978264634538,-0.15752256420806415,-0.2482281020448567,-0.11532726322169042,-3.195008746763433,-5.03477683475395,-2.3391671954177484,-126.58513259760036,-199.47610280324685,-114.297078989677,-0.3101504730639859,-0.50521428363409,-0.22335789773879175,-12.288053607923374,-20.016413773141444,-8.849362034025031,0.9206385428195486,0.8951001231674092,0.9466324297782756,-0.086202622950587,-0.1171934559246749,-0.05637623278364173,-0.3815366920846431,-0.5187035147770221,-0.24952374570776337,-24.28623119571248,-33.01741023405615,-15.883115576560366,0.9130573736591162,0.8852354118520747,0.941454891670092,-0.09522142731563243,-0.12964301541870857,-0.06218578165338558,-0.42145432644677183,-0.5738058258747638,-0.2752370706901913,-26.82713726586708,-36.52487752226377,-17.519864461501676,-0.03991763436212875,-0.05510231109774166,-0.02571332498242795,-2.540906070154599,-3.5074672882076174,-1.636748884941308,0.8951001231674092,0.8700138099194027,0.9466324297782756,-0.1171934559246749,-0.14940704227745433,-0.05637623278364173,-0.5609500285420863,-0.715141335910384,-0.26984654680211284,-96.71552216242868,-123.30023032937656,-46.52526669001946,0.8852354118520747,-0.12964301541870857,-0.6205402223665882,0.8579831542846408,-0.16552404905171872,-0.7922858772903014,0.941454891670092,-0.06218578165338558,-0.2976541285359775,-106.98969351148072,-136.60101332591404,-51.31967733378922,-0.05959019382450192,-0.07714454137991744,-0.02780758173386466,-10.274171349052056,-13.300782996537489,-4.794410643769769,0.9565
36047007500,36047007500,Census Tract 75; Kings County; New York,3568,2408,1127,New York city,New York,28967,0.4311118578245016,0.23353623156470055,36047,3568,2408,1127,0.008036,0.00825263846,0.002817342485,0.8735704811480378,0.8147476881314938,0.9040649735459076,-0.14472732490435086,-0.22737384170227676,-0.10611519001540087,-4.149686697499105,-6.519364652768762,-3.0425822677267007,-116.30287829313636,-182.7176191919496,-85.27416669637614,0.8618421800214038,0.7982252296659782,0.8949929368202589,-0.16030524286379796,-0.2527792442973214,-0.11732725350080568,-4.596343740139618,-7.247799737594244,-3.3640595749846685,-128.82129316534804,-203.13340071732748,-116.30287829313636,-0.4466570426405134,-0.7284350848254819,-0.32147730725796775,-12.518414872211698,-20.415781525377856,-9.010014216871294,0.9193898460115222,0.8934733955416915,0.94578062627119,-0.08767788151911739,-0.1192275058103146,-0.05732764260838587,-0.5948208384014426,-0.8088585597399606,-0.3889199402298882,-24.701862059860577,-33.590471749998365,-16.151160308550175,0.9116952104803352,0.8834658929671969,0.940523074515061,-0.09685779688712028,-0.1319056094417105,-0.0632381353488915,-0.657098859505992,-0.894868852195795,-0.4290176728205944,-27.28815861735847,-37.162327748994805,-17.81634853906123,-0.06227802110454938,-0.08601029245583447,-0.04009773259070626,-2.5862965574978984,-3.571855998996448,-1.665188230511057,0.8934733955416915,0.8680275574122036,0.94578062627119,-0.1192275058103146,-0.15203715764651252,-0.05732764260838587,-1.1089020704324652,-1.4140555717496142,-0.5331885553539097,-98.39414999400756,-125.47076945426925,-47.31043082111,0.8834658929671969,-0.1319056094417105,-1.226817607375586,0.8558287354042298,-0.16845807885578234,-1.566782020261736,0.940523074515061,-0.0632381353488915,-0.5881604143446538,-108.85693055683991,-139.02236204629423,-52.188146791894745,-0.11791553694312085,-0.1527264485121218,-0.05497185899074408,-10.462780562832371,-13.551592592025004,-4.877715970784745,0.2416
36047008000,36047008000,Census Tract 80; Kings County; New York,2250,1719,569,New York city,New York,22468,0.3277341813080839,0.2242509945767431,36047,2250,1719,569,0.008036,0.00825263846,0.002817342485,0.9112248139857614,0.8685662249658415,0.93298512001567,-0.097424021659298,-0.1513226870401592,-0.07182845529541168,-1.7615237356217672,-2.7360655043731184,-1.2987303001963386,-78.28994380541188,-121.60291130547192,-57.72134667539283,0.902792809698788,0.8564129606581045,0.9265357670913036,-0.10767386409916643,-0.16766098358852147,-0.07928914945110468,-1.9468511367770285,-3.0314782442640564,-1.4336271112254235,-86.52671719009015,-134.73236641173585,-78.28994380541188,-0.18532740115526125,-0.2954127398909381,-0.13489681102908513,-8.236773384678278,-13.129455106263917,-5.995413823514895,0.9438339560412918,0.9254535266814714,0.9623852971059644,-0.0595083950934384,-0.080551287740877,-0.03908486861462718,-0.2881998555730535,-0.3901108315338179,-0.1892884772331788,-16.76555297109095,-22.69405651738324,-11.011546086863223,0.938393860141918,0.9183116125274636,0.9587025386060004,-0.06565062121012286,-0.088954976021381,-0.04307640767703409,-0.31794672871500257,-0.4308099924659746,-0.20861954774001415,-18.496028430192123,-25.06166331971929,-12.13609934496883,-0.02974687314194907,-0.0406991609321567,-0.01933107050683535,-1.7304754591011675,-2.36760680233605,-1.1245532581056057,0.9254535266814714,0.9072441901614624,0.9623852971059644,-0.080551287740877,-0.10223907834783703,-0.03908486861462718,-0.37824881281613326,-0.4800892834002502,-0.18353282197194484,-66.4760655212888,-84.37421500883131,-32.25532899331192,0.9183116125274636,-0.088954976021381,-0.41771044284746073,0.8984555903890942,-0.113021067148049,-0.5307188211501158,0.9587025386060004,-0.04307640767703409,-0.20227609664834045,-73.41132563224267,-93.27220055362316,-35.54940187141308,-0.03946163003132746,-0.05062953774986561,-0.01874327467639558,-6.935260110953861,-8.897985544791847,-3.294072878101157,0.907
36047008600,36047008600,Census Tract 86; Kings County; New York,0,0,0,New York city,New York,21580,0.39614968072947554,0.249704554990142,36047,0,0,0,0.008036,0.00825263846,0.002817342485,0.8861277012390479,0.8325651428150522,0.9137439895545204,-0.12850551743470784,-0.20110721500881057,-0.09439844358104292,-0,-0,-0,NA,NA,NA,0.8754794261433583,0.8174478325696809,0.9055386397482202,-0.14223129651964167,-0.2233196543643144,-0.10431510716985438,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9275851296107108,0.9041634096552604,0.951363990794974,-0.07806816655165671,-0.10599476745169333,-0.05112239865667503,-0,-0,-0,NA,NA,NA,0.9206385484987788,0.8951001305676788,0.9466324336514998,-0.08620261625002616,-0.11719344668824144,-0.05637622846139167,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9041634096552604,0.8810971033642683,0.951363990794974,-0.10599476745169333,-0.1349486863385751,-0.05112239865667503,-0,-0,-0,NA,NA,NA,0.8951001305676788,-0.11719344668824144,-0,0.8700138189573218,-0.14940703033712924,-0,0.9466324336514998,-0.05637622846139167,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
