geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
39061003000,39061003000,Census Tract 30; Hamilton County; Ohio,1574,215,97,Cincinnati city,Ohio,63431,0.6017344140570083,0.2503762696780256,39061,1574,215,97,0.012964,0.007698481651,0.00363660615,0.8147955997797316,0.7331168369068105,0.8582804859629476,-0.22730166960933,-0.3640390585206463,-0.16512027985589142,-4.638166941739367,-7.428339306237451,-3.3693347908734963,-294.67388448153537,-471.94023546616586,-214.06193080517767,0.7982768638582126,0.7107068692542251,0.8452635905242268,-0.2526982119547145,-0.40704985875448546,-0.18306290630572017,-5.156391921535167,-8.305989136637818,-3.735460112304739,-327.5979619780919,-527.6994368893149,-294.67388448153537,-0.5182249797957992,-0.877649830400367,-0.3661253214312428,-32.92407749655649,-55.75920142314911,-23.26082092955799,0.8804222956756965,0.8430899178852023,0.9189992745788532,-0.13581857809783354,-0.18611310464770983,-0.0881401407615547,-0.1061925154248899,-0.14551631310585286,-0.06891416026039714,-49.39186763948367,-67.68200609574552,-32.05309779553355,0.8692808957898194,0.8288220287320541,0.9112691866387724,-0.15037613830384555,-0.20653163807653233,-0.09737058452345158,-0.11757463971433828,-0.1614809584177187,-0.07613117029902194,-54.68587893690154,-75.10742251986916,-35.40984665070788,-0.01138212428944839,-0.01596464531186583,-0.0072170100386248,-5.294011297417855,-7.425416424123646,-3.356748855174329,0.8430899178852023,0.806974326247258,0.9189992745788532,-0.18611310464770983,-0.23919679657020307,-0.0881401407615547,-0.13898046715068058,-0.17862085848924775,-0.06581888986783044,-143.2788321141037,-184.1452149373688,-67.85452563693859,0.8288220287320541,-0.20653163807653233,-0.15422806253006624,0.7898519409994768,-0.2660600653011024,-0.19868107748608663,0.9112691866387724,-0.09737058452345158,-0.07271174885519086,-158.99800260831572,-204.82585307843985,-74.96056583009366,-0.01524759537938566,-0.0200602189968389,-0.00689285898736041,-15.719170494212024,-20.68063814107104,-7.106040193155069,0.596
39061004100,39061004100,Census Tract 41; Hamilton County; Ohio,1110,574,323,Cincinnati city,Ohio,48854,0.730963988592523,0.20498385736297609,39061,1110,574,323,0.012964,0.007698481651,0.00363660615,0.7729259080586708,0.6767783125843705,0.8251528554805546,-0.2937850699191372,-0.47758871909083983,-0.21189667266874748,-4.227578907539182,-6.87252077126595,-3.049201595570183,-380.8629646431696,-619.146015429365,-274.7028464477643,0.7532716996665587,0.6508652374142201,0.8094459372280757,-0.3275422406585265,-0.5364163616616469,-0.23541295842989987,-4.713345944765823,-7.719052900965566,-3.387601888324597,-424.6257607897138,-695.410171258159,-380.8629646431696,-0.4857670372266414,-0.8465321296996153,-0.33840029275441363,-43.76279614654427,-76.26415582879417,-30.486512860757987,0.8520112692969073,0.8068291008827255,0.8992209455470515,-0.17369339589277413,-0.23941984604414057,-0.11207373999905934,-0.3625696667661591,-0.4997678429352443,-0.23394406192496203,-63.165447171804715,-87.06756845561746,-40.756805213408015,0.8384745266028986,0.7896955840372551,0.889719390773488,-0.19264207590363672,-0.26631074076365024,-0.12394987719739164,-0.40212336748048105,-0.5559002173838119,-0.2587344523962653,-70.05633579799321,-96.84672776721462,-45.07568857077793,-0.03955370071432196,-0.05613237444856761,-0.02479039047130327,-6.890888626188495,-9.779159311597146,-4.3188833573699075,0.8068291008827255,0.7636071323172255,0.8992209455470515,-0.23941984604414057,-0.30957393884656603,-0.11207373999905934,-0.5953436812049077,-0.7697895199717013,-0.2786836347941701,-184.31692916560607,-238.32492878380845,-86.2797630941703,0.7896955840372551,-0.26631074076365024,-0.6622108374483168,0.7432877473815338,-0.3453739867538733,-0.8588102618216437,0.889719390773488,-0.12394987719739164,-0.3082149512450468,-205.0188351233179,-265.88552997574106,-95.42258552478228,-0.06686715624340911,-0.08902074184994235,-0.0295313164508767,-20.7019059577118,-27.560601191932616,-9.14282243061198,0.2886
39061004000,39061004000,Census Tract 40; Hamilton County; Ohio,1285,874,340,Cincinnati city,Ohio,54258,0.6977485454997244,0.21321510222733625,39061,1285,874,340,0.012964,0.007698481651,0.00363660615,0.7834775441911104,0.6908315060082487,0.8335434323833207,-0.2763607679814678,-0.4475309700019092,-0.1996975336254957,-4.603822180003597,-7.455302071209605,-3.32670929130839,-358.27409961117485,-580.1791495104751,-258.8878825920926,0.7645910476431956,0.6657472011705471,0.8185044735152169,-0.3078887113345596,-0.5020716545886402,-0.2217404209231959,-5.129037991057482,-8.363881155161966,-3.693916019650081,-399.1469253741231,-650.8856930087134,-358.27409961117485,-0.5252158110538847,-0.9085790839523612,-0.3672067283416909,-40.872825762948224,-70.70654349823822,-28.57639909273859,0.8592249146999438,0.8159974366303531,0.9042634889771086,-0.16383962207289732,-0.22549404582627397,-0.10587236152947777,-0.5207468349112334,-0.7167088715763433,-0.33650405484042883,-59.58201772439741,-82.00330338402098,-38.50160810531222,0.8462867626214279,0.799572177928541,0.8952091149169007,-0.18163256731375008,-0.25066882966176895,-0.1170574375718088,-0.577299821305455,-0.7967242478085687,-0.37205463090739394,-66.05261113334726,-91.15838075612912,-42.569179737688096,-0.05655298639422157,-0.08001537623222532,-0.0355505760669651,-6.470593408949836,-9.15507737210816,-4.06757163237587,0.8159974366303531,0.774525960261464,0.9042634889771086,-0.22549404582627397,-0.29111230779459035,-0.10587236152947777,-0.5902270032291299,-0.7619817383785521,-0.2771191870781258,-173.59617742033234,-224.1122759936918,-81.50564325827229,0.799572177928541,-0.25066882966176895,-0.6561215911137828,0.754987179218053,-0.3245258032536512,-0.8494410201522518,0.8952091149169007,-0.1170574375718088,-0.3063959419882803,-192.97693856287728,-249.835594162427,-90.1164535259648,-0.06589458788465286,-0.08745928177369966,-0.02927675491015452,-19.38076114254496,-25.723318168735194,-8.610810267692507,0.6309
39061004900,39061004900,Census Tract 49; Hamilton County; Ohio,4207,2334,891,Cincinnati city,Ohio,128797,0.7588804840961851,0.1929260961691783,39061,4207,2334,891,0.012964,0.007698481651,0.00363660615,0.7641675900914603,0.665188407068034,0.818166208841207,-0.3086134677346285,-0.5033334757106227,-0.2222455403240492,-16.831639036959224,-27.45158025852634,-12.121171314289418,-400.08649957117245,-652.5215179112513,-288.1191184760974,0.7438878679534406,0.6386150348592868,0.8019101168898163,-0.3442886261220612,-0.5658885954984463,-0.24702255145310953,-18.77734605023821,-30.863308216840096,-13.472498302059336,-446.3357749046402,-733.6179752041858,-400.08649957117245,-1.945707013278987,-3.4117279583137545,-1.3513269877699194,-46.24927533346773,-81.0964572929345,-32.1209172277138,0.8459952973274815,0.7992031347779559,0.8950046070799448,-0.18203966754782552,-0.25124634336905083,-0.11731268430294985,-1.5451233449959136,-2.132538450073745,-0.9957311481740764,-66.20065745483778,-91.3683997460902,-42.66200292091158,0.8319644013489491,0.7814890488655686,0.885131502639405,-0.2019745056141796,-0.2796084621424037,-0.1297756288394036,-1.7143270360922216,-2.3732715409465968,-1.1015146118007877,-73.4501729259735,-101.68258530191076,-47.19428499574925,-0.16920369109630795,-0.24073309087285155,-0.1057834636267111,-7.249515471135731,-10.314185555820549,-4.532282074837664,0.7992031347779559,0.7545493550684816,0.8950046070799448,-0.25124634336905083,-0.3252943538852295,-0.11731268430294985,-1.7233858895979677,-2.2313068995723717,-0.8046884268544111,-193.42153643074835,-250.42726145593397,-90.3129547535815,0.7814890488655686,-0.2796084621424037,-1.917931508203452,0.733595092624478,-0.36314979483088333,-2.490970510574343,0.885131502639405,-0.1297756288394036,-0.8901760899541173,-215.2560615267623,-279.57020320699695,-99.90752973671351,-0.19454561860548436,-0.25966361100197144,-0.08548766309970623,-21.83452509601396,-29.142941751063013,-9.594574983132013,0.1146
39061005200,39061005200,Census Tract 52; Hamilton County; Ohio,2575,1181,404,Cincinnati city,Ohio,55795,0.5911251551661186,0.23871308834145097,39061,2575,1181,404,0.012964,0.007698481651,0.00363660615,0.8183320595920414,0.7379452290463443,0.8610585022301382,-0.22199782872801607,-0.35511412045079865,-0.16136127500048347,-7.410798117947251,-11.854526103124696,-5.386610490448639,-287.797985163,-460.3699457524154,-209.18875691062675,0.8020889297222367,0.7158574387249657,0.8482735496927706,-0.24674454782252128,-0.3969261837679984,-0.17886500217079976,-8.236900518775752,-13.250308944398451,-5.970925161966289,-319.8796317971166,-514.5751046368332,-287.797985163,-0.8261024008285007,-1.395782841273757,-0.5843146715176495,-32.08164663411653,-54.20515888441775,-22.69183190359804,0.8827963919286042,0.8461382049092597,0.9206421947177088,-0.13276403159662511,-0.18184002825784293,-0.08619831432625608,-0.5701991931814389,-0.7809723473578801,-0.3702072669182237,-48.28104938030812,-66.12805650786453,-31.346931999849595,0.8718597014475518,0.8321189938481799,0.913061357668425,-0.14697353064913593,-0.20175120072123964,-0.0952166484775785,-0.631226602471562,-0.8664874852863512,-0.4089394957838571,-53.44848454458612,-73.36896573127444,-34.62654494359501,-0.06102740929012318,-0.0855151379284711,-0.03873222886563338,-5.167435164278,-7.240909223409915,-3.279612943745417,0.8461382049092597,0.8106421564132307,0.9206421947177088,-0.18184002825784293,-0.2335899287851035,-0.08619831432625608,-0.5655564168679713,-0.7265082633666485,-0.26809284103987635,-139.9892120960325,-179.82877806105162,-66.35961411878128,0.8321189938481799,-0.20175120072123964,-0.6274838783951512,0.7938018439625424,-0.25976023815735505,-0.8079028085539702,0.913061357668425,-0.0952166484775785,-0.2961415429544395,-155.31779168196812,-199.97594271137876,-73.30236211743552,-0.06192746152717987,-0.0813945451873217,-0.02804870191456315,-15.32857958593561,-20.147164650327156,-6.942747998654247,0.0486
39061002500,39061002500,Census Tract 25; Hamilton County; Ohio,2092,155,86,Cincinnati city,Ohio,37159,0.5548264187265127,0.25655960357421914,39061,2092,155,86,0.012964,0.007698481651,0.00363660615,0.8305482818561492,0.7547070012996716,0.8706314529857483,-0.20402392232412067,-0.3250175210749501,-0.1485916303283031,-5.533269141888713,-8.814698783607147,-4.029907245545247,-264.4966129009901,-421.3527143215654,-192.6341895576122,0.8152698328366093,0.733763689522362,0.8586531905085365,-0.22658776238616585,-0.3628365838747656,-0.1646145510829011,-6.14521600829334,-9.84037778625335,-4.464459880179423,-293.7483751574254,-470.3813473352462,-264.4966129009901,-0.6119468664046268,-1.0256790026462037,-0.4345526346341764,-29.251762256435317,-49.02863301368085,-20.77211446626082,0.8909677012699516,0.8566512839155556,0.926285563023414,-0.12237514174154449,-0.16733613639056313,-0.0795806821559223,-0.06897967992498547,-0.09432302152084993,-0.04485755771316046,-44.50301930644224,-60.85356227151607,-28.940359814942234,0.8807408837564146,0.8434988156517642,0.9192198302236806,-0.13540772143441088,-0.1855381198458574,-0.08787905473782325,-0.07632580564150915,-0.10458300549208673,-0.04953513419194197,-49.242455252586545,-67.4729067690882,-31.958151091575463,-0.00734612571652368,-0.0102599839712368,-0.00467757647878151,-4.739435946144312,-6.619344497572129,-3.0177912766332327,0.8566512839155556,0.8233179040219606,0.926285563023414,-0.16733613639056313,-0.2145976604115325,-0.0795806821559223,-0.11078813909747058,-0.14207854898821123,-0.05268793623622306,-128.82341755519835,-165.2076151025712,-61.26504213514309,0.8434988156517642,-0.1855381198458574,-0.122839115762716,0.8074661323848715,-0.23844203477175552,-0.15786518013850187,0.9192198302236806,-0.08787905473782325,-0.05818203497494668,-142.8361811194372,-183.56416295174637,-67.65352904063569,-0.0120509766652454,-0.01578663115029063,-0.00549409873872362,-14.012763564238842,-18.35654784917516,-6.38848690549259,0.4294
39061005500,39061005500,Census Tract 55; Hamilton County; Ohio,2978,1447,709,Cincinnati city,Ohio,119837,0.7089257236572514,0.22720540169940676,39061,2978,1447,709,0.012964,0.007698481651,0.00363660615,0.7799108774206239,0.6860702509572653,0.8307104756421163,-0.2821977856075944,-0.4575766819865932,-0.2037888401816861,-10.894751211812991,-17.665567785506553,-7.867633364815599,-365.8412092616854,-593.2024105274195,-264.1918524115379,0.7607631626916879,0.660701734408797,0.8154449656906568,-0.31446953406873474,-0.513542265625821,-0.22632432852538456,-12.140659892128555,-19.82621943222482,-8.73765627591919,-407.67830396670774,-665.7561931573143,-365.8412092616854,-1.2459086803155657,-2.160651646718268,-0.8700229111035904,-41.83709470502236,-72.55378262989483,-29.215007088770665,0.8567906910769296,0.8129006695126721,0.9025634967175143,-0.16714620083356144,-0.23016259858599025,-0.10795528917006653,-0.8795515730499724,-1.211154514036247,-0.5680789867497312,-60.78449019004648,-83.70107215177933,-39.25908685208924,0.8436498103539488,0.7962349366960989,0.8933580217374701,-0.1853259346795269,-0.25591072924959163,-0.11937204980274815,-0.9752164067231652,-1.346645531572552,-0.628155911762279,-67.39574338100658,-93.06465318400498,-43.410913045078026,-0.0956648336731929,-0.1354910175363051,-0.0600769250125478,-6.611253190960117,-9.363581032225646,-4.151826192988791,0.8129006695126721,0.7708343957218508,0.9025634967175143,-0.23016259858599025,-0.2972955093208396,-0.10795528917006653,-1.2562789022501537,-1.6227053326127088,-0.5892440952781467,-177.19025419607243,-228.8724023431183,-83.10918128041561,0.7962349366960989,-0.25591072924959163,-1.396817953876205,0.7510298417161022,-0.33150501412167765,-1.809428455317034,0.8933580217374701,-0.11937204980274815,-0.6515593263495388,-197.012405342201,-255.20852684302312,-91.89835350487148,-0.14053905162605165,-0.18672312270432512,-0.06231523107139214,-19.82215114612858,-26.336124499904813,-8.789172224455873,0.6523
39061005600,39061005600,Census Tract 56; Hamilton County; Ohio,4021,2453,995,Cincinnati city,Ohio,86394,0.7307376234121682,0.19573141436859243,39061,4021,2453,995,0.012964,0.007698481651,0.00363660615,0.7729973349543021,0.6768731117506632,0.8252097509391793,-0.29366552092850073,-0.4773817760519428,-0.21181311643723336,-15.308267929347997,-24.885073703189036,-11.041445816040516,-380.7079813317084,-618.8777344737388,-274.5945241492294,0.7533482717128839,0.650965524471495,0.8095073311285202,-0.32740730622014363,-0.5361796629888789,-0.2353192633918673,-17.06716794602637,-27.950104300122053,-12.266779979991526,-424.45083178379434,-695.1033150987827,-380.7079813317084,-1.7589000166783748,-3.065030596933017,-1.2253341639510111,-43.74285045208592,-76.22558062504395,-30.473368911987343,0.8520602251692114,0.8068912336753574,0.8992552154315034,-0.17362596030275804,-0.239324407386408,-0.11203135977382644,-1.548846853544941,-2.1349160846142055,-0.9993863750644204,-63.14092350366657,-87.03286117465167,-40.74139319463598,0.8385275226234772,0.789762478995451,0.8897566893961061,-0.19256669938671597,-0.2662034809148738,-0.12390276119049808,-1.7178095137534093,-2.3746934104713113,-1.1052863378310414,-70.02892432749324,-96.80772158464376,-45.058554334734666,-0.1689626602084684,-0.23977732585710587,-0.10589996276662084,-6.888000823826678,-9.774860409992083,-4.317161140098689,0.8068912336753574,0.7636810213460713,0.8992552154315034,-0.239324407386408,-0.3094472326121064,-0.11203135977382644,-1.8332223861062071,-2.3703624730059447,-0.8581590107176054,-184.2434558900711,-238.227384221703,-86.24713675553822,0.789762478995451,-0.2662034809148738,-2.039115800189207,0.7433668629116403,-0.3452308004195556,-2.644464217478042,0.8897566893961061,-0.12390276119049808,-0.949093817865618,-204.9362613255485,-265.7752982389992,-95.38631335332845,-0.20589341408299977,-0.27410174447209723,-0.0909348071480126,-20.692805435477364,-27.5479140172962,-9.139176597790213,0.3176
39061006100,39061006100,Census Tract 61; Hamilton County; Ohio,1558,1220,709,Cincinnati city,Ohio,107404,0.6967337811599846,0.23151018595808157,39061,1558,1220,709,0.012964,0.007698481651,0.00363660615,0.7838021646790719,0.6912654080862789,0.8338011114566194,-0.2758321488043483,-0.446622365740001,-0.19932677740503052,-5.571233468321133,-9.020839240448357,-4.0259847092703955,-357.5887977099572,-579.0012349453374,-258.4072342278816,0.7649395295726366,0.6662071772684904,0.8187828107899551,-0.30729287916221193,-0.5010345642028209,-0.2213251021173833,-6.206674531544991,-10.119852036726927,-4.470304935957922,-398.3744885458915,-649.541209032537,-357.5887977099572,-0.6354410632238574,-1.0990127962785703,-0.4443202266875268,-40.78569083593436,-70.53997408719964,-28.518628157094145,0.8594462574720302,0.8162791723604291,0.9044179879573953,-0.16353988548556103,-0.22507107109973976,-0.10568344870989824,-0.7255707870590461,-0.998563706445049,-0.468881477028583,-59.47301533270869,-81.84948413484008,-38.43290795316255,0.8465265764979919,0.7998758542914929,0.8953773635373821,-0.18129782072160633,-0.2501940077760834,-0.11684753347938524,-0.8043566991777049,-1.1100256221934164,-0.5184127198134251,-65.9308769817791,-90.98570673716527,-42.49284588634632,-0.07878591211865882,-0.1114619157483674,-0.049531242784842,-6.457861649070395,-9.136222602325196,-4.059937933183771,0.8162791723604291,0.7748619876796891,0.9044179879573953,-0.22507107109973976,-0.29055240275043415,-0.10568344870989824,-1.2284882073218744,-1.585899949930779,-0.5768438823116538,-173.2705511032263,-223.68123412281793,-81.36020907075512,0.7998758542914929,-0.2501940077760834,-1.3656148104405197,0.7553474926214075,-0.32389398226442023,-1.7678857424463583,0.8953773635373821,-0.11684753347938524,-0.6377799520510596,-192.61139780543297,-249.34918793319585,-89.95485924556553,-0.13712660311864533,-0.18198579251557945,-0.06093606973940579,-19.340846702206676,-25.66795381037792,-8.59465017481041,0.8675
39061006600,39061006600,Census Tract 66; Hamilton County; Ohio,1505,893,455,Cincinnati city,Ohio,48528,0.6786573999974369,0.2144318057692472,39061,1505,893,455,0.012964,0.007698481651,0.00363660615,0.789607342323079,0.6990404972874523,0.8384046173535922,-0.2664522559503199,-0.43053228515427505,-0.19274152277033071,-5.198702004440621,-8.400037919833734,-3.760545157297825,-345.42870461399474,-558.1420544740022,-249.87011011945685,0.7711738524106221,0.6744543653473366,0.8237568283107538,-0.29672446345799636,-0.4826800023527329,-0.2139504834826817,-5.789337596125545,-9.41748264350375,-4.174349372143576,-384.6735944269465,-625.746355050083,-345.42870461399474,-0.590635591684924,-1.0174447236700157,-0.4138042148457508,-39.24488981295176,-67.60430057608079,-27.49529666749175,0.8633986883108176,0.8213141687553368,0.90717456422079,-0.158213480676504,-0.21756087748425576,-0.10232367555294236,-0.513796584339085,-0.7065266199773664,-0.3322950406711463,-57.53601168410807,-79.1183225058641,-37.21109078064348,0.8508098770564576,0.8053047236935782,0.8983797440691156,-0.17535071814127812,-0.24176596830754984,-0.11311503470749049,-0.5694495794995433,-0.7851323932366912,-0.3673398639711279,-63.76814999994886,-87.92076072079408,-41.13548308747233,-0.05565299516045829,-0.07860577325932472,-0.0350448232999816,-6.232138315840794,-8.802438214929978,-3.924392306828846,0.8213141687553368,0.7808722592155858,0.90717456422079,-0.21756087748425576,-0.2806191898845733,-0.10232367555294236,-0.7620742325960409,-0.9829554663314168,-0.3584203071117778,-167.4888423288002,-216.03416842448723,-78.7736938707204,0.8053047236935782,-0.24176596830754984,-0.8468600462376236,0.7617947828823196,-0.31268948340182817,-1.0952915839454875,0.8983797440691156,-0.11311503470749049,-0.3962203787122688,-186.123087085192,-240.7234250429643,-87.08140191478435,-0.08478581364158266,-0.1123361176140707,-0.03780007160049098,-18.63424475639179,-24.68925661847707,-8.307708044063952,0.9451
39061007000,39061007000,Census Tract 70; Hamilton County; Ohio,1666,872,304,Cincinnati city,Ohio,83158,0.7067029446429929,0.23353395585395387,39061,1666,872,304,0.012964,0.007698481651,0.00363660615,0.7806188762440797,0.6870144892523777,0.831273091022137,-0.28103486916876125,-0.4555733767539882,-0.20297410177249417,-6.069797849143766,-9.83948472489368,-4.3838395214607715,-364.3336043903821,-590.6053256238704,-263.1356255378614,0.761522875460064,0.6617020591871418,0.8160524904156601,-0.31315818897214764,-0.5112541756760367,-0.2254113696664848,-6.763598081216981,-11.04207995635126,-4.8684401719296115,-405.9782761834922,-662.7899133464141,-364.3336043903821,-0.6938002320732144,-1.202595231457579,-0.48460065046884,-41.644671793110106,-72.18458772254375,-29.087674097769508,0.8572742294008606,0.8135155786546845,0.902901315382884,-0.16648788182853558,-0.2292327599352257,-0.10754074998322548,-0.5279531455234856,-0.7269247186979902,-0.34102468361074006,-60.545085495812565,-83.36292645619154,-39.10833527646102,0.844173559481505,0.7968974945477442,0.8937258391034867,-0.1845905249794892,-0.25486653784439456,-0.11891136660334106,-0.5853588094605052,-0.8082125189280039,-0.3770822797865041,-67.12830383721389,-92.6849218954133,-43.24338070946147,-0.05740566393701962,-0.0812878002300137,-0.03605759617576398,-6.583218341401333,-9.321995439221752,-4.135045433000457,0.8135155786546845,0.7715671241663418,0.902901315382884,-0.2292327599352257,-0.2960635162889736,-0.10754074998322548,-0.5364822356355046,-0.6928888224950855,-0.2516817491061145,-176.4744196169423,-227.92395476812027,-82.79004904806398,0.7968974945477442,-0.25486653784439456,-0.5964739509748864,0.7518151722435779,-0.3301141516149313,-0.772578832638666,0.8937258391034867,-0.11891136660334106,-0.2782928400629112,-196.20853650489687,-254.137773894298,-91.54369738911552,-0.05999171533938186,-0.07969001014358046,-0.0266110909567967,-19.73411688795456,-26.213819126177786,-8.753648341051548,0.1316
39061007100,39061007100,Census Tract 71; Hamilton County; Ohio,2276,1463,828,Cincinnati city,Ohio,99116,0.7064703983785846,0.2426024413239752,39061,2276,1463,828,0.012964,0.007698481651,0.00363660615,0.7806929839296672,0.6871133501512798,0.83133197363457,-0.2809132662707395,-0.4553639509112038,-0.202888896030326,-8.28864481303348,-13.43599787887884,-5.9864527511601455,-364.1759583933867,-590.3338259612846,-263.02516481371464,0.7616024001348489,0.6618068002446503,0.8161160755605892,-0.3130210721801041,-0.5110149965674721,-0.2253158955521139,-9.236019789094772,-15.078041193679612,-6.648185234377989,-405.800517974287,-662.4798415500708,-364.1759583933867,-0.9473749760612922,-1.6420433148007731,-0.6617324832178433,-41.62455958090036,-72.14601558878617,-29.07436218004584,0.8573248327553061,0.8135799370776685,0.90293666514379,-0.16641903021303897,-0.22913552120267547,-0.107497390019878,-0.8854082857809185,-1.2190822694968606,-0.5719242547056118,-60.52004687497733,-83.32756455891051,-39.09256696552371,0.8442283726933112,0.7969668429379455,0.8937643287608144,-0.1845136130757324,-0.2547573451281753,-0.1188631810652806,-0.981677886522306,-1.355399463338313,-0.6323942956208337,-67.1003340069929,-92.64521280507952,-43.225857527056306,-0.09626960074138746,-0.13631719384145247,-0.0604700409152219,-6.580287132015548,-9.317648246169,-4.133290561532597,0.8135799370776685,0.7716438221618277,0.90293666514379,-0.22913552120267547,-0.2959346932868749,-0.107497390019878,-1.460588361412886,-1.886389183503228,-0.6852252148474929,-176.39956055711184,-227.8247806163319,-82.75666845984213,0.7969668429379455,-0.2547573451281753,-1.623910650455334,0.7518973806498449,-0.3299687241039816,-2.1033337630364217,0.8937643287608144,-0.1188631810652806,-0.7576746632439381,-196.1244746926732,-254.02581679183837,-91.50660184105531,-0.16332228904244794,-0.21694457953319368,-0.07244944839644518,-19.724914135561345,-26.201036175506484,-8.749933381213186,0.2101
39061007300,39061007300,Census Tract 73; Hamilton County; Ohio,1365,1089,391,Cincinnati city,Ohio,150439,0.745121972708451,0.23456460928343217,39061,1365,1089,391,0.012964,0.007698481651,0.00363660615,0.7684716118695737,0.6708754182220621,0.8216021198712913,-0.30128424336606685,-0.4905897173132024,-0.21713415266827185,-5.331483790811848,-8.681406955014008,-3.8423755668363655,-390.58489309976915,-636.0005095248358,-281.4927155191476,0.74849794397785,0.6446234006969155,0.8056153011972549,-0.33600901384652654,-0.551293358135742,-0.24128724778919017,-5.945968467766196,-9.755610084499953,-4.26978535666282,-435.602085550637,-714.696709487176,-390.58489309976915,-0.6144846769543477,-1.0742031294859444,-0.4274097898264544,-45.01719245086797,-78.69619996234024,-31.312072514758565,0.8489549129355677,0.8029525050885081,0.8970801328288232,-0.17791885618770903,-0.24540367414355552,-0.11472761841980908,-0.7046056584017619,-0.9718633600685016,-0.4543516682024404,-64.70208066131882,-89.24365106230502,-41.72191627203309,0.835166543955761,0.785522886897688,0.8873896571609332,-0.197365971179241,-0.2730373827163192,-0.126900670895068,-0.781621369699763,-1.0813001440058505,-0.5025601708753659,-71.77423045911506,-99.29294251660704,-46.14877602161303,-0.07701571129800111,-0.1094367839373489,-0.04820850267292548,-7.0721497977962455,-10.049291454302011,-4.4268597495799344,0.8029525050885081,0.7589999299719365,0.8970801328288232,-0.24540367414355552,-0.31752317821290743,-0.11472761841980908,-0.7386911518505188,-0.9557785272445548,-0.3453423299197214,-188.9235682482145,-244.44463612392707,-88.32284652678297,0.785522886897688,-0.2730373827163192,-0.8218715528235514,0.7383561717658903,-0.35435991224715974,-1.0666610133733292,0.8873896571609332,-0.126900670895068,-0.3819845121766408,-210.1973280878648,-272.80332822847294,-97.69424863852706,-0.08318040097303259,-0.11088248612877438,-0.0366421822569194,-21.27375983965028,-28.358692104545877,-9.371402111744093,0.9412
