geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48085031511,48085031511,Census Tract 315.11; Collin County; Texas,2953,2233,861,Plano city,Texas,130537,0.524210560956523,0.2504806132739469,48085,2953,2233,861,0.006619,0.006897320142,0.003436016044,0.8409936143626898,0.7691402109162351,0.8787883678740807,-0.1890696705917395,-0.30015306157085997,-0.13793040117172722,-3.6955381979067754,-5.866763827229303,-2.6959747937752714,-125.14521496467238,-198.6713114537522,-91.29613253556626,0.82655540097662,0.7492143184613327,0.867506484355936,-0.20984025852162583,-0.3347315652665419,-0.15272913578557434,-4.101518177919656,-6.542632044664258,-2.985229484255208,-138.89326711546414,-221.5588230499241,-125.14521496467238,-0.40597998001288094,-0.6758682174349557,-0.28925469047993646,-13.748052150791768,-22.887511596171883,-9.7952824409054,0.8979184936476196,0.8656199329199823,0.9310722980650684,-0.11368682912153212,-0.1552414194376457,-0.07403045078043397,-0.872276273848907,-1.1911090135984606,-0.5680078005261336,-39.06297688530707,-53.341200788108395,-25.436981662612343,0.8883019348828103,0.8532179299866858,0.9244464221103004,-0.1257433545182197,-0.17203350381491012,-0.08172845508691344,-0.9647814578693444,-1.3199483602838935,-0.6270716917826186,-43.205618355098274,-59.11098792135664,-28.082028292996803,-0.0925051840204374,-0.12883934668543318,-0.05906389125648492,-4.1426414697911955,-5.769787133248239,-2.645046630384457,0.8656199329199823,0.8341631186147921,0.9310722980650684,-0.1552414194376457,-0.19880629781450415,-0.07403045078043397,-0.9219155512467117,-1.1806296174365625,-0.4396366903080242,-107.07497691599438,-137.12306822724298,-51.06117192892268,0.8532179299866858,-0.17203350381491012,-1.021636899977777,0.8191738546909806,-0.22074208578987548,-1.3108973265093216,0.9244464221103004,-0.08172845508691344,-0.4853520020425845,-118.65701509614134,-152.25288345056,-56.37073194455104,-0.0997213487310653,-0.1302677090727593,-0.04571531173456023,-11.582038180146958,-15.129815223316994,-5.3095600156283655,0.8678
48085031631,48085031631,Census Tract 316.31; Collin County; Texas,3537,2574,926,Plano city,Texas,67844,0.5987698956469085,0.1789488586769698,48085,3537,2574,926,0.006619,0.006897320142,0.003436016044,0.81578224237202,0.7344628328991001,0.8590558364809554,-0.22581731748945255,-0.3615392845036982,-0.16406868742829292,-5.286700224124522,-8.464141889847733,-3.8410781610647993,-149.46848244626864,-239.30285241299785,-108.59706420878707,0.7993402321262657,0.7121423375850695,0.8461035789485417,-0.2510317381873475,-0.4042136623853574,-0.18188839390409664,-5.877005188494481,-9.463208948209545,-4.25826249071155,-166.15790750620528,-267.54902313286806,-149.46848244626864,-0.5903049643699587,-0.9990670583618098,-0.41718432964675056,-16.68942505993663,-28.246170719870225,-11.79486371633448,0.8810850398897114,0.8439405857529676,0.9194580562170314,-0.1349642256156949,-0.18491753670999897,-0.08759719188751912,-1.1936648155529443,-1.6354671494797743,-0.7747363082355356,-46.373924458156345,-63.537962295251525,-30.098535673486232,0.8700007160648272,0.8297419740342848,0.9117696140246856,-0.14942434130765248,-0.20519394136216149,-0.09676828950885132,-1.3215544933662593,-1.8147978625542016,-0.855848295509536,-51.34244340972258,-70.5049674651982,-33.249739530285005,-0.12788967781331495,-0.1793307130744275,-0.08111198727400037,-4.968518951566238,-6.967005169946678,-3.1512038567987712,0.8439405857529676,0.8079975448032158,0.9194580562170314,-0.18491753670999897,-0.23762752304345863,-0.08759719188751912,-1.1810532272175416,-1.5177076115086063,-0.5594761211652812,-127.54354505589002,-163.89931009812162,-60.418587598842464,0.8297419740342848,-0.20519394136216149,-1.3105569702203566,0.7909536695059182,-0.2642965556056728,-1.6880405476636529,0.9117696140246856,-0.09676828950885132,-0.6180511737834022,-141.52883047736032,-182.293795644023,-66.74418723362875,-0.12950374300281495,-0.17033293615504652,-0.05857505261812101,-13.9852854214703,-18.39448554590135,-6.325599634786287,0.6302
48085031628,48085031628,Census Tract 316.28; Collin County; Texas,2852,1968,892,Plano city,Texas,71965,0.6031462577292949,0.18115632231088136,48085,2852,1968,892,0.006619,0.006897320142,0.003436016044,0.8143261335456142,0.7324766774456491,0.8579114734682394,-0.22800921990057357,-0.36523118181356906,-0.16562143172808477,-4.304218511640448,-6.894610728793287,-3.126500027846567,-150.91930265218963,-241.7465192424014,-109.62482566081933,0.7977709350605413,0.7100242489433202,0.8448638415636819,-0.25349264563531876,-0.4084026024297489,-0.18362267480780176,-4.785279026804418,-7.709574386276112,-3.4663164779447,-167.7867821460175,-270.32168254825075,-150.91930265218963,-0.4810605151639704,-0.8149636574828243,-0.3398164500981329,-16.867479493827854,-28.57516330584938,-11.915022794464688,0.8801068408455209,0.8426850911435074,0.9187808615742956,-0.13622568714418512,-0.18668291454286828,-0.08839881393103753,-0.921168936572454,-1.2623647233556334,-0.5977598141012276,-46.80736466323446,-64.14454895099763,-30.373974293761563,0.868938292768398,0.8283842659463215,0.91103095604455675,-0.15082970600138404,-0.2071692342654888,-0.09765754211220452,-1.0199224741936754,-1.400894847510527,-0.6603680708217963,-51.82532897325587,-71.18368127594141,-33.555288151514034,-0.0987535376212213,-0.13853012415489352,-0.06260825672056869,-5.017964310021408,-7.039132324943776,-3.181313857752474,0.8426850911435074,0.8064874768480415,0.9187808615742956,-0.18668291454286828,-0.23994485805068516,-0.08839881393103753,-1.1485497493662606,-1.4762390401428709,-0.5438657085110662,-128.761182664379,-165.49765024023216,-60.97149198554554,0.8283842659463215,-0.2071692342654888,-1.2745899788134487,0.7893277854451466,-0.26690079639860065,-1.642083013112991,0.91103095604455675,-0.09765754211220452,-0.6008291963480196,-142.89125323020724,-184.09002389159093,-67.35753322287215,-0.12604022944718807,-0.1658439729701202,-0.05696348783695337,-14.13007056582826,-18.592373651358766,-6.386041237326611,0.2511
48085031634,48085031634,Census Tract 316.34; Collin County; Texas,2079,1237,482,Plano city,Texas,59374,0.5846909456154927,0.16677956927654336,48085,2079,1237,482,0.006619,0.006897320142,0.003436016044,0.8204842934769132,0.7408889874738452,0.8627476673164455,-0.21879237415059427,-0.34972987438999,-0.1590874572984641,-3.010780200241287,-4.812598178223087,-2.189186750225892,-144.81867245027837,-231.4862038587343,-105.2999879858534,0.8044097000754601,0.718999276641806,0.8501042220285155,-0.24314761483631037,-0.3908219833970489,-0.1763263539778731,-3.3459302561485984,-5.378062622150433,-2.426409500780468,-160.93940626015385,-258.68507081050666,-144.81867245027837,-0.3351500559073113,-0.565464443927346,-0.2372227505545763,-16.120733809875482,-27.198866951772292,-11.410425712100832,0.8842393303289782,0.847992269503962,0.9216400088387668,-0.13091554028472527,-0.17925603329492118,-0.08502234105479418,-0.5564371083753012,-0.7619012120984273,-0.3613748642898756,-44.98278968272443,-61.592660638514744,-29.21381279627127,0.8734273980078606,0.8341248935967818,0.914149974250079,-0.14491485185927297,-0.19886123490207536,-0.0939124084320495,-0.6159391081749009,-0.8452302169489883,-0.3991607785816621,-49.79297560023452,-68.32903936531838,-32.26845421032029,-0.05950199979959969,-0.08332900485056094,-0.03778591429178646,-4.81018591751008,-6.736378726803633,-3.054641414049027,0.847992269503962,0.8128747058388994,0.9216400088387668,-0.17925603329492118,-0.2302018906689738,-0.08502234105479418,-0.5959381720276797,-0.7653080981485207,-0.28265747924002266,-123.63862490200825,-158.7776137237595,-58.64263054772255,0.8341248935967818,-0.19886123490207536,-0.6611158276593835,0.7962069622250553,-0.2559548552620427,-0.8509240429052424,0.914149974250079,-0.0939124084320495,-0.3122125820983349,-137.1609600953078,-176.54025786415815,-64.77439462621057,-0.06517765563170375,-0.08561594475672163,-0.02955510285831225,-13.522335193299533,-17.762644140398677,-6.131764078488019,0.0841
48085032003,48085032003,Census Tract 320.03; Collin County; Texas,4324,2697,1311,Plano city,Texas,73665,0.49764493543174,0.21993822506134444,48085,4324,2697,1311,0.006619,0.006897320142,0.003436016044,0.8501635011069438,0.7818875011850335,0.8859280884616212,-0.17624433264655986,-0.2789563696623797,-0.12875978651547232,-5.044210792193495,-7.983886399478839,-3.68517668051412,-116.65612377875796,-184.64122107952917,-85.22610269459113,0.8364744916794897,0.7628843361505722,0.8752624930735022,-0.19549371791622788,-0.31081469708224263,-0.14251439758200932,-5.595138901269603,-8.895689443465361,-4.078841296802162,-129.39729188875123,-205.7282479987364,-116.65612377875796,-0.550928109076108,-0.911803043986522,-0.3936646162880417,-12.741168109993248,-21.08702691920726,-9.104177064940837,0.9039936768226282,0.8734781522458178,0.9352458260169678,-0.1062024277811504,-0.14484832554641375,-0.06923759741201707,-0.9841710238357136,-1.3423000569032624,-0.6416203335137325,-36.49132457677841,-49.77011705240128,-23.790149555570355,0.8949152977175346,0.8617419822973281,0.9290056525849898,-0.11742418813320324,-0.16044015557195926,-0.07641971522720666,-1.0881623506411358,-1.4867885365012503,-0.7081765544134058,-40.34713943793607,-55.127494864710805,-26.257936759859316,-0.10399132680542213,-0.14448847959798794,-0.06655622089967328,-3.855814861157661,-5.357377812309527,-2.4677872042889613,0.8734781522458178,0.8436892921259949,0.9352458260169678,-0.14484832554641375,-0.18527046548157688,-0.06923759741201707,-1.3097745733307171,-1.675287194115056,-0.6260731304050196,-99.90652733262526,-127.78697132837956,-47.75538752135923,0.8617419822973281,-0.16044015557195926,-1.450761929878447,0.8294702056824004,-0.20558881217114452,-1.859013542111993,0.9290056525849898,-0.07641971522720666,-0.6910166170591792,-110.6607116612088,-141.80118551578897,-52.70912410825165,-0.1409873565477302,-0.18372634799693732,-0.06494348665415961,-10.75418432858354,-14.014214187409408,-4.953736586892419,0.7808
48085032013,48085032013,Census Tract 320.13; Collin County; Texas,4283,2709,824,Plano city,Texas,143784,0.5693888223658209,0.2615040670605288,48085,4283,2709,824,0.006619,0.006897320142,0.003436016044,0.8256255980505044,0.7479372246109394,0.8667782383971397,-0.21120275626292892,-0.3370106034235402,-0.153697630721805,-5.987424320185631,-9.553973247330749,-4.357201337813088,-139.79510437043265,-223.0673184060413,-101.73246177476274,0.8099560700607054,0.7265268404866867,0.8544738950653936,-0.23463486103024211,-0.3764116399748133,-0.17031076756706434,-6.651705205716736,-10.670960206506257,-4.828170094764567,-155.30481451591726,-249.1468644993289,-139.79510437043265,-0.6642808855311051,-1.1169869591755075,-0.4709687569514794,-15.509710145484592,-26.079546093287593,-10.996235277877172,0.8876804721278496,0.8524180250156501,0.9240174012743686,-0.12653148446862914,-0.1731333344125851,-0.08223070108943747,-1.1777762468007835,-1.611554070173857,-0.7654171363564978,-43.476421070534656,-59.488891479285975,-28.254600825267545,0.8771670969037306,0.8389148596207937,0.9167441874236876,-0.14003364185666706,-0.192016077116598,-0.09081684260282588,-1.3034565888830698,-1.7873178014272513,-0.8453383794258161,-48.1157840119258,-65.97703216785719,-31.204812824873244,-0.12568034208228607,-0.17576373125339417,-0.07992124306931836,-4.639362941391143,-6.488140688571214,-2.950211999605698,0.8524180250156501,0.8182089850484391,0.9240174012743686,-0.1731333344125851,-0.22218164096645632,-0.08223070108943747,-0.983984572589129,-1.2627453157145343,-0.4673492920339257,-119.41560346955448,-153.24579074205514,-56.71714709149584,0.8389148596207937,-0.192016077116598,-1.0913025975781283,0.8019562359288406,-0.24695083746282173,-1.4035183639004567,0.9167441874236876,-0.09081684260282588,-0.5161476982790673,-132.43963562841367,-170.32989853160882,-62.63928377173146,-0.10731802498899956,-0.1407730481859224,-0.04879840624514153,-13.02403215885917,-17.084107789553688,-5.9221366802356235,0.8219
48085031642,48085031642,Census Tract 316.42; Collin County; Texas,3296,2675,1318,Plano city,Texas,68556,0.5398000832768806,0.17456076668309567,48085,3296,2675,1318,0.006619,0.006897320142,0.003436016044,0.8356585637448329,0.7617566912690119,0.8746253813653146,-0.1966609849825562,-0.31275512438768094,-0.14334665024124052,-4.290400100440081,-6.82313585078951,-3.127282631312557,-130.16990595995392,-207.012616832206,-94.88114779467708,0.8207894298719236,0.7413066661935016,0.8629870602984484,-0.21833927631845904,-0.3489693882490627,-0.15876592593887578,-4.763338560161398,-7.613194343184519,-3.463673003849924,-144.51876699518806,-230.9828380820546,-130.16990595995392,-0.4729384597213171,-0.7900584923950094,-0.3363903725373669,-14.348861035234137,-23.970221249848585,-10.206018584264774,0.8943724171400153,0.8610414463589481,0.9286318209347528,-0.11810246026790046,-0.16138427973317715,-0.07685304063068674,-1.0855202117463123,-1.4833382565536537,-0.7063826507045728,-40.580194831637854,-55.45189744125808,-26.406828063722347,0.8844437892956817,0.848255066821939,0.9217813509974904,-0.13065410385926324,-0.17889068879551356,-0.08485596819448181,-1.2008866721752791,-1.6442456655031183,-0.7799403022889269,-44.89295970748707,-61.46712768235956,-29.15664681453932,-0.1153664604289668,-0.16090740894946487,-0.07355765158435401,-4.3127648758492265,-6.015230241101491,-2.7498187508169725,0.8610414463589481,0.8286230269583861,0.9286318209347528,-0.16138427973317715,-0.20682139823061008,-0.07685304063068674,-1.4670908989452511,-1.8801446556809935,-0.6986454731028616,-111.31190432058052,-142.65133958125898,-53.008002511598,0.848255066821939,-0.17889068879551356,-1.626235850678034,0.8131912514371035,-0.22972301808800916,-2.088335677256602,0.9217813509974904,-0.08485596819448181,-0.7713974301904648,-123.38663510455493,-158.44731997394558,-58.52787785967108,-0.15914495173278298,-0.2081910215756091,-0.07275195708760318,-12.07473078397443,-15.795980392686577,-5.519875348073079,0.0854
48085031647,48085031647,Census Tract 316.47; Collin County; Texas,1908,1275,569,Plano city,Texas,79612,0.4710964107617739,0.2375623589549701,48085,1908,1275,569,0.006619,0.006897320142,0.003436016044,0.8594273733359074,0.7948376473584269,0.8931211636574741,-0.16356545186413304,-0.25811856461934357,-0.11966891021240612,-2.065676596995633,-3.25979277474305,-1.5113048898558077,-108.26397258886966,-170.84867792154353,-79.2088516695916,0.846506116235421,0.7767947328700121,0.8830827852044226,-0.181326372982627,-0.28734137563641127,-0.13239666399850894,-2.2899801933689914,-3.628849174663771,-1.6720443542636974,-120.0199262772008,-190.1912565337406,-108.26397258886966,-0.22430359637335817,-0.3690563999207206,-0.1607394644078897,-11.75595368833114,-19.342578612197094,-8.42450023102147,0.9101060133208332,0.8814025820820238,0.9394353571254728,-0.098773093863162,-0.13455533297602645,-0.06446919675223403,-0.4327170674174118,-0.589476210712021,-0.28243442284019776,-33.938593522934255,-46.23342829113891,-22.15171943844688,0.9015735919317774,0.8703456244333283,0.933584411893814,-0.10917179579021048,-0.14896883712270986,-0.07114042100537982,-0.478272953406505,-0.6526206258723087,-0.3116605256380346,-37.511604188745494,-51.1859314409654,-24.44396279513997,-0.04555588598909321,-0.06314441516028768,-0.02922610279783682,-3.573010665811233,-4.952503149826485,-2.292243356693085,0.8814025820820238,0.8533180174020154,0.9394353571254728,-0.13455533297602645,-0.17189603360839356,-0.06446919675223403,-0.5280725175506173,-0.6746189037391995,-0.25301420821041676,-92.8071208349064,-118.56219749370818,-44.46646892977447,0.8703456244333283,-0.14896883712270986,-0.5846393979047501,0.8398892201931898,-0.19063321204430012,-0.7481543688121983,0.933584411893814,-0.07114042100537982,-0.2791959292064259,-102.7485760816784,-131.4858293167308,-49.06782587107661,-0.05656688035413271,-0.0735354650729988,-0.02618172099600912,-9.941455246772003,-12.923631823022635,-4.601356941302131,0.4537
48085031663,48085031663,Census Tract 316.63; Collin County; Texas,2274,1885,644,Plano city,Texas,61106,0.5533454483895894,0.18027779257850957,48085,2274,1885,644,0.006619,0.006897320142,0.003436016044,0.8310505512901594,0.7553988988354494,0.8710242763121729,-0.2032962356472252,-0.3238038889673212,-0.14807362687283182,-3.059934840245188,-4.873768558003865,-2.2287458906808766,-134.56177837489832,-214.3257941074699,-98.00993362712738,0.8158121820973158,0.7345036903552036,0.8590793608136439,-0.22577233086807844,-0.3614635476050546,-0.16403681151516497,-3.398236169927954,-5.440606901913526,-2.469017456422526,-149.4387058015811,-239.2527221597857,-134.56177837489832,-0.3383013296827664,-0.5668383439096605,-0.24027156574164943,-14.87692742668278,-24.926928052315763,-10.566031914760307,0.8913026877690344,0.8570829747299356,0.9265165426759534,-0.12195330915363804,-0.166748178978934,-0.07931154376565432,-0.7898781981514436,-1.0800096534566703,-0.5136921639682752,-41.903352687079234,-57.29494182794007,-27.25157368531964,0.8811051461597065,0.8439663966359814,0.9194719728735844,-0.13493832643980835,-0.18488129857534935,-0.08758073057381495,-0.8739807299166473,-1.1974558788447571,-0.567250779323099,-46.365025459769086,-63.52551081404549,-30.092879539686948,-0.08410253176520377,-0.11744622538808702,-0.05355861535482376,-4.461672772689855,-6.230568986105412,-2.841305854367308,0.8570829747299356,0.8238392556513766,0.9265165426759534,-0.166748178978934,-0.21382902446101595,-0.07931154376565432,-0.7406744293425153,-0.9498016208593094,-0.35229189775032754,-115.01155735132224,-147.4847237359176,-54.7037108307962,0.8439663966359814,-0.18488129857534935,-0.8212194649256104,0.8080285953396268,-0.23757996408491544,-1.0553003061223294,0.9194719728735844,-0.08758073057381495,-0.3890225850523748,-127.51855045428732,-163.86650716185238,-60.40723370378491,-0.08054503558309511,-0.10549868526301998,-0.03673068730204726,-12.506993102965078,-16.38178342593478,-5.703522872988705,0.1219
48085031709,48085031709,Census Tract 317.09; Collin County; Texas,4060,2273,874,Plano city,Texas,105342,0.48689828334887114,0.2302389476829697,48085,4060,2273,874,0.006619,0.006897320142,0.003436016044,0.85390135944484,0.7871040134593179,0.8888327882383101,-0.1710954537537513,-0.27048011812950284,-0.1250710068673616,-4.597872082088084,-7.268650081710668,-3.36105067748757,-113.24808083960797,-179.03079018991792,-82.78449944550665,0.8405208198656848,0.7684849019844173,0.878419713501391,-0.18973852445415915,-0.30126173906312753,-0.13840796674973124,-5.098869931050043,-8.095848890486895,-3.719456667580873,-125.58792933620796,-199.40514508588413,-113.24808083960797,-0.5009978489619593,-0.8271988087762274,-0.3584059900933023,-12.339848496599982,-20.374354895966192,-8.827733746140451,0.9064629458056884,0.8766772853168808,0.9369394626128796,-0.10318905436468032,-0.1406705942410078,-0.06730481520253305,-0.8059131669813483,-1.0986464097758284,-0.5256549457394172,-35.455924636222974,-48.33464187311167,-23.126042487435864,0.8976045830738513,0.8652143813682805,0.9308563899468268,-0.11407630805036124,-0.15578291523375365,-0.07427956750355762,-0.8909433201461175,-1.2166746109904647,-0.5801282108588341,-39.19680247013275,-53.52725961242696,-25.5225785683605,-0.08503015316476925,-0.11802820121463632,-0.05447326511941697,-3.7408778339097783,-5.1926177393152795,-2.3965360809246357,0.8766772853168808,0.8475737725871721,0.9369394626128796,-0.1406705942410078,-0.17983830121070785,-0.06730481520253305,-0.8479986075418652,-1.0841116427509747,-0.4057307774987166,-97.02501230456124,-124.0402337243678,-46.4222857550019,0.8652143813682805,-0.15578291523375365,-0.9390995745045704,0.8336720862976404,-0.1995123939449936,-1.2027121458151775,0.9308563899468268,-0.07427956750355762,-0.4477763824890882,-107.44846390212474,-137.61008533354433,-51.23299570813366,-0.0911009669627052,-0.11860050306420278,-0.04204560499037158,-10.423451597563524,-13.56985160917652,-4.810709953131759,0.6528
48085030504,48085030504,Census Tract 305.04; Collin County; Texas,3762,2044,763,Plano city,Texas,143812,0.5129303578027548,0.24698682299788413,48085,3762,2044,763,0.006619,0.006897320142,0.003436016044,0.8448751550573108,0.7745273350349542,0.881812955154932,-0.18360682523818153,-0.29111001609113035,-0.1340273400999228,-4.571934433858232,-7.248836773260055,-3.337371639024665,-121.52935762515236,-192.68571965071916,-88.71269641213888,0.8307527605114473,0.754988653319833,0.8707913823674206,-0.20372756797624936,-0.32452321714081944,-0.14838068020528627,-5.0729545698996965,-8.080848133547626,-3.6947795392128073,-134.84727724347945,-214.8019174255084,-121.52935762515236,-0.5010201360414648,-0.832011360287571,-0.3574079001881425,-13.31791961832708,-22.11619777478923,-9.500475815740096,0.9004931132941414,0.8689479893178945,0.9328421669729664,-0.11050266263763776,-0.15081686394714888,-0.07199270723895107,-0.7760841560113017,-1.059219531682377,-0.505620390521519,-37.96889217276427,-51.82091642281688,-24.73680971240308,0.89110408669839,0.8568270345943191,0.9263796069356662,-0.1222033597725691,-0.1670966946945936,-0.07947108562531909,-0.8582606886301104,-1.1735563123902664,-0.5581426631960669,-41.98927048092517,-57.41469238699933,-27.30639252426942,-0.08217653261880875,-0.11433678070788944,-0.0525222726745479,-4.020378308160898,-5.593775964182458,-2.5695828118663355,0.8689479893178945,0.8381948787156724,0.9328421669729664,-0.15081686394714888,-0.19303997840246187,-0.07199270723895107,-0.7936971636068849,-1.015902859341114,-0.378872800033557,-104.02321934559436,-133.1458531246545,-49.655674971632635,0.8568270345943191,-0.1670966946945936,-0.879372300657706,0.8235301494287989,-0.21428462660851064,-1.1277061191468338,0.9263796069356662,-0.07947108562531909,-0.4182289274472615,-115.2519397978645,-147.79896712278295,-54.813751959011995,-0.08567513705082108,-0.11180325980571992,-0.03935612741370448,-11.228720452270128,-14.65311399812843,-5.1580769873793555,0.4136
48085031641,48085031641,Census Tract 316.41; Collin County; Texas,4085,3569,1286,Plano city,Texas,75374,0.5399933055185167,0.17558039877244142,48085,4085,3569,1286,0.006619,0.006897320142,0.003436016044,0.8355926519593231,0.7616656233362298,0.8745739077097846,-0.1967553779406384,-0.31291208288989547,-0.14341394270344082,-5.319992913316414,-8.460709338107971,-3.877714382390395,-130.23238465890853,-207.11650766482185,-94.92568867540749,0.8207182172566003,0.7412091813283761,0.8629311928770487,-0.21844498997802383,-0.34914680658410846,-0.15884094613147334,-5.906449982694646,-9.440446081707174,-4.294839188684647,-144.588738866454,-231.1002712780214,-130.23238465890853,-0.5864570693782323,-0.9797367435992026,-0.4171248062942517,-14.356354207545465,-23.983763613199574,-10.211133569014727,0.8943285537476787,0.8609848511231385,0.9286016129370352,-0.11815729891381158,-0.1614606211660041,-0.0768880713411017,-1.4489796476025267,-1.9800144054533273,-0.942889280144544,-40.59903747835603,-55.4781284800596,-26.418864672024203,0.8843960753121576,0.8481937367410739,0.921748367380806,-0.13071510369043501,-0.17897593047809504,-0.084894788413404,-1.6029777815067725,-2.194807117778238,-1.0410767826393357,-44.91391934734582,-61.496416861256314,-29.169985504044146,-0.15399813390424555,-0.21479271232491048,-0.09818750249479158,-4.314881868989788,-6.018288381196707,-2.7511208320199376,0.8609848511231385,0.8285545923909016,0.9286016129370352,-0.1614606211660041,-0.2069210757909995,-0.0768880713411017,-1.4321482345374317,-1.8353803623608345,-0.6819936330787006,-111.36455945081114,-142.72009038575692,-53.03216431405138,0.8481937367410739,-0.17897593047809504,-1.587508217222607,0.813117375650467,-0.22983474458411743,-2.0386235437127755,0.921748367380806,-0.084894788413404,-0.7530128428199351,-123.44542902197566,-158.52438131514583,-58.55465340745996,-0.15535998268517548,-0.2032431813519413,-0.07101920974123443,-12.0808695711645,-15.804290929388904,-5.522489093408588,0.3621
48085031654,48085031654,Census Tract 316.54; Collin County; Texas,2656,2238,741,Plano city,Texas,68252,0.5469741060825946,0.17448722437712916,48085,2656,2238,741,0.006619,0.006897320142,0.003436016044,0.8332148515085295,0.7583827810172852,0.8727162798801086,-0.20017063808873212,-0.31859533870034934,-0.14584776639823577,-3.5190126285207484,-5.600926444453818,-2.5640130675380344,-132.4929453509318,-210.8782546857612,-96.53663657899226,0.8181495627038807,0.7376957989377674,0.8609152190439222,-0.22227040823089436,-0.3555723123812459,-0.1615545617959182,-3.90752800200525,-6.250984008290295,-2.840139535864197,-147.120783208029,-235.35331356514664,-132.4929453509318,-0.3885153734845015,-0.6500575638364774,-0.27612646832616283,-14.627837857097196,-24.475058879385447,-10.39632787372601,0.8927452837886479,0.8589426517139123,0.9275109066631456,-0.12014033359681572,-0.1642220793258147,-0.07815443766332017,-0.9238556066176428,-1.2628355871286046,-0.6009923000515218,-41.2804113770171,-56.426969934254,-26.85399017209659,0.8826739731908608,0.8459809536875815,0.9205575150127429,-0.13292113551848178,-0.18205970907626048,-0.08629823089995368,-1.0221374671627153,-1.4000034620657835,-0.6636164730960865,-45.67191542282016,-62.55600813520033,-29.652210594105743,-0.09828186054507249,-0.13716787493717897,-0.06262417304456469,-4.39150404580306,-6.129038200946335,-2.798220422009146,0.8589426517139123,0.8260859514816795,0.9275109066631456,-0.1642220793258147,-0.2105277885507988,-0.07815443766332017,-0.839324961321842,-1.0759894693088068,-0.3994406272176891,-113.26922554950634,-145.20775564221415,-53.90561770819016,0.8459809536875815,-0.18205970907626048,-0.9304915569576384,0.8104528619422542,-0.2338780538124021,-1.195330672197042,0.9205575150127429,-0.08629823089995368,-0.441062855918066,-125.57240984583512,-161.31318113320404,-59.522652620521725,-0.09116659563579632,-0.11934120288823524,-0.0416222287003769,-12.303184296328787,-16.105425490989912,-5.617034912331566,0.1775
