geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
31109002002,31109002002,Census Tract 20.02; Lancaster County; Nebraska,2092,970,488,Lincoln city,Nebraska,39444,0.5126188611172554,0.23181018697749645,31109,2092,970,488,0.010555,0.007989355967,0.00345486942399999,0.8449825955031095,0.7746766316904162,0.8818966250274154,-0.183456328357381,-0.2908611917438471,-0.133919749345807,-4.050910193839031,-6.422523426567393,-2.957090020489725,-193.63815458121564,-307.00398788563064,-141.35229543449927,0.8308689702440895,0.75514873831394,0.8708822693112543,-0.20355920826628524,-0.3242424296871,-0.1482608329950955,-4.494803091280341,-7.159616544466636,-3.2737563490146835,-214.85674432506408,-342.23788453473406,-193.63815458121564,-0.44389289744130966,-0.737093117899243,-0.31666632852495846,-21.218589743848455,-35.23389664910339,-15.137013791824018,0.9005643146638097,0.8690400731102704,0.932891088647368,-0.11041486289994812,-0.15069492298672443,-0.07193649094658582,-0.3700248657745373,-0.5050123433255029,-0.24107524754997575,-38.14689337881828,-52.0631281778869,-24.853118304121217,0.8911815918891846,0.856926914370723,0.9264330481051772,-0.1221057628447364,-0.16696066284058952,-0.07940881647658027,-0.4092036825500808,-0.5595224703869639,-0.26611667927973565,-42.18594665464751,-57.682728905872565,-27.434709204096457,-0.03917881677554352,-0.05451012706146097,-0.02504143172975986,-4.03905327582923,-5.619600727985667,-2.581590899975244,0.8690400731102704,0.8383064896369378,0.932891088647368,-0.15069492298672443,-0.1928811387743045,-0.07193649094658582,-0.5875302264943691,-0.7520060855702635,-0.2804664017963037,-120.39553821605924,-154.09960769882449,-57.47262331891469,0.856926914370723,-0.16696066284058952,-0.6509471859448328,0.8236507742741933,-0.21410679287129528,-0.8347607870023399,0.9264330481051772,-0.07940881647658027,-0.3095995472537924,-133.39081679197392,-171.05753832015162,-63.44253017495746,-0.06341695945046366,-0.08275470143207642,-0.02913314545748868,-12.995278575914684,-16.957930621327133,-5.969906856042763,0.905
31109002001,31109002001,Census Tract 20.01; Lancaster County; Nebraska,2004,1078,382,Lincoln city,Nebraska,39079,0.5285328442578813,0.22401668347834097,31109,2004,1078,382,0.010555,0.007989355967,0.00345486942399999,0.8395110380402737,0.7670859472922166,0.8776321750280253,-0.1911695673881386,-0.3036348841090896,-0.139429510965761,-4.043660746698733,-6.422551868349967,-2.949243690440189,-201.77947837818027,-320.4866201771441,-147.16784882436073,0.8249527066028532,0.7470134637917941,0.8662510823697687,-0.2121907013530384,-0.3386639578409496,-0.15439971199151606,-4.488304396973766,-7.163494542322491,-3.265896675981186,-223.967285278132,-357.45980750112227,-201.77947837818027,-0.44464365027503305,-0.7409426739725236,-0.31665298554099675,-22.18780689995175,-36.97318732397822,-15.801047182684467,0.8969339175554782,0.8643480878694437,0.9303950200848208,-0.11490933771957262,-0.15694129949998334,-0.07481228769779281,-0.42796250449815776,-0.5845042093717338,-0.2786270867605102,-39.699675741944134,-54.221169700531895,-25.84666853065957,0.8872305590547599,0.8518390461087132,0.9237067449951332,-0.12710274662471355,-0.17393069097748104,-0.08259467132641614,-0.47337501767571305,-0.6477786365932486,-0.30761140130593984,-43.91233930201419,-60.09078261532918,-28.535380455096465,-0.04541251317755529,-0.06327442722151488,-0.02898431454542965,-4.212663560070064,-5.869612914797299,-2.6887119244368884,0.8643480878694437,0.832623396189565,0.9303950200848208,-0.15694129949998334,-0.20102318116019885,-0.07481228769779281,-0.4789744847142498,-0.6135094772286868,-0.22832216290109367,-125.38599076289262,-160.6045751907557,-59.77019971232818,0.8518390461087132,-0.17393069097748104,-0.5308249858536519,0.8175107479918654,-0.22322550799044716,-0.6812695129035327,0.9237067449951332,-0.08259467132641614,-0.25207348393796875,-138.95942038053715,-178.34280442500855,-65.98782302041067,-0.05185050113940209,-0.0677600356748459,-0.02375132103687507,-13.573429617644528,-17.738229234252852,-6.217623308082482,0.8489
31109003002,31109003002,Census Tract 30.02; Lancaster County; Nebraska,2314,1439,829,Lincoln city,Nebraska,96351,0.6266382422729951,0.2075250547804502,31109,2314,1439,829,0.010555,0.007989355967,0.00345486942399999,0.8065541558854764,0.7219065803627264,0.8517946222503091,-0.23984234995621448,-0.38522078507380264,-0.17399191527900856,-5.85797431276507,-9.408736464254526,-4.249625516591631,-253.1536003787844,-406.60053864539873,-183.6484665769935,0.7893995720749923,0.6987617126284986,0.8382400041272409,-0.26678558663444624,-0.4311030240027715,-0.1929757528587299,-6.516043200068106,-10.529376656060172,-4.71329189127489,-281.592186692658,-455.02924183492536,-253.1536003787844,-0.6580688873030356,-1.1206401918056468,-0.46366637468325944,-28.43858631387362,-48.42870318952666,-20.037440565395823,0.8748744729311071,0.8359775430249847,0.9151542467259506,-0.14302112010387352,-0.196204381736739,-0.0927119702253396,-0.7110376652648371,-0.9754412872972832,-0.4609228539340965,-49.41192948331043,-67.78605193170836,-32.03077511703242,0.8632574188426014,0.8211340703890754,0.9070761108186796,-0.15840301881301408,-0.21782792367411224,-0.10244332098819368,-0.7875096530212196,-1.0829439607677434,-0.5093028199228089,-54.726174636637914,-75.25670331950963,-35.392829737512784,-0.07647198775638242,-0.10750267347046004,-0.04837996598871241,-5.314245153327478,-7.470651387801254,-3.3620546204803623,0.8359775430249847,0.7984296483462906,0.9151542467259506,-0.196204381736739,-0.25245850034652695,-0.0927119702253396,-1.2994961711753883,-1.672077104889456,-0.6140477050691469,-156.75466479799618,-201.69808261633972,-74.07089325321434,0.8211340703890754,-0.21782792367411224,-1.4427126972597564,0.7806571125543077,-0.2809721245323738,-1.8609278590258187,0.9070761108186796,-0.10244332098819368,-0.6785001548297306,-174.03048217849897,-224.4786319693388,-81.84561578163216,-0.14321652608436786,-0.18885075413636265,-0.06445244976058373,-17.275817380502758,-22.780549352999113,-7.77472252841782,0.6731
31109003716,31109003716,Census Tract 37.16; Lancaster County; Nebraska,2979,2212,754,Lincoln city,Nebraska,86277,0.5831833242164864,0.2142272302124136,31109,2979,2212,754,0.010555,0.007989355967,0.00345486942399999,0.8209894086718325,0.7415804458773458,0.863143940246458,-0.2180425099731366,-0.34847137024618313,-0.15855531548360838,-6.855985865751275,-10.95710551727347,-4.98550948633494,-230.1438692766457,-367.81153129484625,-167.35513549294862,0.8049544579429259,0.7197374431183282,0.850533744057998,-0.24230630706178857,-0.3893955491149782,-0.1757323057270846,-7.6189208086197535,-12.243898592286705,-5.525611516622197,-255.75430710371785,-411.0070020908595,-230.1438692766457,-0.7629349428684788,-1.286793075013234,-0.5401020302872572,-25.610437827072133,-43.19547079601323,-18.130313201989168,0.8845777710205895,0.8484272888116153,0.9218739663837472,-0.13048285041827473,-0.17865138614375692,-0.08474697894194738,-0.997172277109416,-1.365284471933742,-0.6476509188662678,-45.080121026646296,-61.7217211543283,-29.278974632290588,0.873795137737182,0.8345956015595182,0.9144052393162968,-0.14443301045327814,-0.19818508284899727,-0.09360703220347086,-1.1037817878884422,-1.5145643256577312,-0.7153609624297144,-49.8997191631303,-68.47035830279074,-32.340007343115474,-0.10660951077902614,-0.14927985372398922,-0.06771004356344656,-4.819598136484003,-6.748637148462442,-3.06103271082489,0.8484272888116153,0.8133987105511482,0.9218739663837472,-0.17865138614375692,-0.22940937455188887,-0.08474697894194738,-1.076191376496936,-1.3819561992182512,-0.5105136315488833,-142.73095179004454,-183.2833155461871,-67.70737818950707,0.8345956015595182,-0.19818508284899727,-1.1938618653694395,0.7967715665930822,-0.2550648666792953,-1.536504226990521,0.9144052393162968,-0.09360703220347086,-0.5638863655711227,-158.33711742300258,-203.78040145762876,-74.78599012879612,-0.11767048887250352,-0.15454802777226972,-0.05337273402223941,-15.60616563295803,-20.49708591144161,-7.078611939289047,0.1052
31109001102,31109001102,Census Tract 11.02; Lancaster County; Nebraska,2014,1442,463,Lincoln city,Nebraska,71015,0.6503206955545563,0.17280565322895572,31109,2014,1442,463,0.010555,0.007989355967,0.00345486942399999,0.7987942432747275,0.7114051700110163,0.8456723204414074,-0.2518868387188317,-0.40566872740679505,-0.18249110894162843,-5.35455248351202,-8.623612503406346,-3.879354020926081,-265.8665582677269,-428.18334177787216,-192.61936548788884,0.7810492487112539,0.6875886809203052,0.8316150256999283,-0.2803289954506953,-0.4543578563008729,-0.20247947559431193,-5.9591693096219265,-9.658634806937007,-4.304262121904497,-295.88725469820884,-479.5747173255714,-265.8665582677269,-0.6046168261099067,-1.0350223035306616,-0.4249081009784157,-30.02069643048197,-51.39137554769919,-21.09772100190743,0.8696311679790396,0.829269651524906,0.9115127173408776,-0.14991278696223387,-0.20588037698129413,-0.09707739779787508,-0.7468537678850095,-1.0256799196242123,-0.48363199558207015,-51.79291039424477,-71.12898194342665,-33.538973341336344,0.8575680776200836,0.8138893191095053,0.9031065778256356,-0.16608818133155376,-0.22866829250704815,-0.10728902275039331,-0.8274383162517601,-1.1392075306941218,-0.5345055116213533,-57.38129793701526,-79.0019092020889,-37.066956423117425,-0.08058454836675066,-0.1135276110699095,-0.05087351603928314,-5.588387542770504,-7.872927258662239,-3.5279830817810773,0.829269651524906,0.7903879758757401,0.9115127173408776,-0.20588037698129413,-0.2652014333745556,-0.09707739779787508,-0.7615662992838785,-0.9809991468890248,-0.35909626584642335,-164.48516183237118,-211.8788654187959,-77.55858873572858,0.8138893191095053,-0.22866829250704815,-0.8458604352758626,0.7720125443670867,-0.29531573974594233,-1.092394128747066,0.9031065778256356,-0.10728902275039331,-0.3968697998703621,-182.69123872048868,-235.93825674882635,-85.71701941044537,-0.0842941359919841,-0.11139498185804109,-0.03777353402393874,-18.206076888117515,-24.059391330030472,-8.15843067471679,0.1982
31109003301,31109003301,Census Tract 33.01; Lancaster County; Nebraska,3042,1474,649,Lincoln city,Nebraska,163330,0.5348818780368869,0.2460485090124627,31109,3042,1474,649,0.010555,0.007989355967,0.00345486942399999,0.8373380087145782,0.7640783690909595,0.8759365925978734,-0.19426084758188503,-0.30876627379168126,-0.1416351462543384,-6.237387515021917,-9.913963236448176,-4.547665182829637,-205.04232462267973,-325.9028019871196,-149.49589687145422,0.822604130385189,0.7437923299634073,0.8644103066918747,-0.2156515668499554,-0.34446129613785814,-0.15685802478111502,-6.924207360404092,-11.060070079396151,-5.0364460856597235,-227.62022881012797,-363.5788980735093,-205.04232462267973,-0.6868198453821757,-1.146106842947976,-0.48878090283008646,-22.577904187448247,-37.67609608638974,-16.067748285012705,0.8954896237769858,0.8624832530505052,0.9294010547153078,-0.11670752340179166,-0.15944280246962905,-0.07596176583457608,-0.5943304406194797,-0.8119588890524306,-0.38683358572583904,-40.32092541516144,-55.08540631291931,-26.24379821749247,0.8856591498753708,0.8498176331772491,0.922621300876188,-0.12910254485680997,-0.17672305322879417,-0.08386832067537092,-0.6574518088751259,-0.8999581777731099,-0.4270975386000163,-44.60324347863812,-61.05550731160855,-28.975409674356605,-0.06312136825564618,-0.0879992887206793,-0.04026395287417728,-4.282318063476675,-5.970100998689234,-2.73161145686413,0.8624832530505052,0.8303668386001275,0.9294010547153078,-0.15944280246962905,-0.2042870132986624,-0.07596176583457608,-0.8267256031435507,-1.0592469629722017,-0.3938687460501783,-127.38453053059334,-163.21216686782768,-60.68855871343271,0.8498176331772491,-0.17672305322879417,-0.9163252935031316,0.8150739189320686,-0.22688258914016832,-1.1764071030136634,0.922621300876188,-0.08386832067537092,-0.4348649604812987,-141.19033798199254,-181.26457673554137,-67.00538682300441,-0.08959969035958093,-0.11716014004146168,-0.04099621443112039,-13.805807451399218,-18.052409867713667,-6.316828109571708,0.4309
31109001002,31109001002,Census Tract 10.02; Lancaster County; Nebraska,1640,537,331,Lincoln city,Nebraska,52274,0.5476415372255264,0.24067027688207823,31109,1640,537,331,0.010555,0.007989355967,0.00345486942399999,0.83298786579296,0.7580696520084237,0.8725388797230099,-0.20049767957670467,-0.31913999901012785,-0.14608073432493116,-3.4706549330086736,-5.524377210865116,-2.5286867273114235,-211.62530079321175,-336.85226895519,-154.18821507996483,0.8179043962774453,0.7373607595488557,0.8607227195559475,-0.22263678316357308,-0.35618825256152303,-0.1618143419240828,-3.853887243918083,-6.165689889490476,-2.8010386215742584,-234.9931246291514,-375.9567005786875,-211.62530079321175,-0.38323231090940935,-0.6413126786253605,-0.2723518942628349,-23.367823835939593,-39.10443162349759,-16.606822820904565,0.8925940549565016,0.8587476518501654,0.9274066918584604,-0.12033011473365976,-0.1644864447029432,-0.07827559233594439,-0.2232442359545166,-0.3051659242065992,-0.1452219574759284,-41.572483417973295,-56.82791884666652,-27.043195060694305,0.8825094995291352,0.8457696931017245,0.9204437387755562,-0.1331322785007438,-0.1823549698649767,-0.08643250844454171,-0.24699564078840405,-0.3383167714094098,-0.16035519746692722,-45.99546383396723,-63.00126097009493,-29.861303066466892,-0.02375140483388743,-0.03315084720281058,-0.01513323999099883,-4.422980415993935,-6.173342123428415,-2.818108005772594,0.8587476518501654,0.8258503114335988,0.9274066918584604,-0.1644864447029432,-0.21087318870667213,-0.07827559233594439,-0.4349805910562428,-0.5576492605648834,-0.20699798990157975,-131.41407584780748,-168.4740968473968,-62.53715706996368,0.8457696931017245,-0.1823549698649767,-0.4822334917455456,0.8101985667690843,-0.2342653282982309,-0.6195092316037267,0.9204437387755562,-0.08643250844454171,-0.22856876551486263,-145.6898766602857,-187.1629098500685,-69.05400770841773,-0.04725290068930282,-0.06185997103884333,-0.02157077561328288,-14.275800812478195,-18.6888130026717,-6.516850638454043,0.5342
31109003713,31109003713,Census Tract 37.13; Lancaster County; Nebraska,1768,1305,655,Lincoln city,Nebraska,111002,0.6663300923518375,0.2183804049834018,31109,1768,1305,655,0.010555,0.007989355967,0.00345486942399999,0.7935908607526975,0.7043928654082876,0.8415585767276059,-0.26009515665481525,-0.4196623065174993,-0.188271414080874,-4.853698141173105,-7.831419020876617,-3.513378043302569,-274.5304378491575,-442.9535645292205,-198.7204775623625,0.7754545052097873,0.6801370655614921,0.8271662108625435,-0.2895663037375292,-0.47029187296893266,-0.20894686807531795,-5.403666289958929,-8.776229511522764,-3.8992076524018464,-305.637233594962,-496.3930719187084,-274.5304378491575,-0.5499681487858243,-0.9448104906461472,-0.38582960909927744,-31.106795745804547,-53.43950738948796,-21.8229416911356,0.8661044939854197,0.8247656177387589,0.9090592465789038,-0.1545950944076667,-0.2124656732680943,-0.1000383129739199,-0.6970081535241206,-0.9579237114816844,-0.45103319788239055,-53.410586476944104,-73.4041158223513,-34.561930872213836,0.8537433251602926,0.8090280937646923,0.9004330091412731,-0.1713122322944631,-0.23605101937393577,-0.11057678899808676,-0.7723791182712804,-1.06426071138745,-0.49854701934423434,-59.186139331132594,-81.55254493390422,-38.20283673135896,-0.07537096474715976,-0.1063369999057655,-0.0475138214618438,-5.775552854188488,-8.148429111552913,-3.640905859145118,0.8247656177387589,0.7849977182466679,0.9090592465789038,-0.2124656732680943,-0.2738890531217729,-0.1000383129739199,-1.1118388509021646,-1.4332691272596427,-0.5235033087098543,-169.74638945071214,-218.8197140854417,-79.92416926868005,0.8090280937646923,-0.23605101937393577,-1.235261631199289,0.7662230875091314,-0.305102934513289,-1.5966122475139362,0.9004330091412731,-0.11057678899808676,-0.5786514504907847,-188.5895620151586,-243.7575950402956,-88.34373289935644,-0.1234227802971244,-0.16334312025429343,-0.05514814178093041,-18.84317256444647,-24.93788095485396,-8.4195636306764,0.0813
31109001900,31109001900,Census Tract 19; Lancaster County; Nebraska,1535,303,109,Lincoln city,Nebraska,46561,0.3919359099186549,0.23441374415547017,31109,1535,303,109,0.010555,0.007989355967,0.00345486942399999,0.8876532813637831,0.8347387120009389,0.914917515719709,-0.12656599259522633,-0.19797966192668356,-0.09299470478861896,-2.050612719578412,-3.2076516340614827,-1.506693232382345,-133.59040518426136,-208.96753316361452,-98.1559109043873,0.8771375413501523,0.8197956516002007,0.9068180086571848,-0.14007205581547572,-0.2198161798590286,-0.10275710280698871,-2.2694369429181513,-3.561445259862492,-1.6648628728961206,-147.8460549132346,-232.01597784120472,-133.59040518426136,-0.21882422333973928,-0.35379362580100926,-0.15816964051377558,-14.255649728973244,-23.04844467759018,-10.304211108389287,0.9285777754252396,0.9054604160579826,0.9520391403752864,-0.07691571612518155,-0.10441051012876464,-0.05037698303644096,-0.0805173280273839,-0.10929957773339773,-0.05273590720488786,-26.573375586595347,-36.07246789881113,-17.404589836596653,0.9217223396688364,0.8965126376459421,0.9473714308035972,-0.08492542380961239,-0.11543324433863464,-0.05555220210911478,-0.08890209376214164,-0.12083845627273698,-0.05815345816430263,-29.340625004007144,-39.88067863786699,-19.192560450264896,-0.00838476573475774,-0.01153887853933927,-0.00541755095941477,-2.7672494174117963,-3.808210739055865,-1.7879706136682412,0.9054604160579826,0.8826855228453818,0.9520391403752864,-0.10441051012876464,-0.13290631161191924,-0.05037698303644096,-0.09092482780050884,-0.11574010587642268,-0.04387028185235957,-83.41727321147599,-106.18358337286486,-40.24796500216474,0.8965126376459421,-0.11543324433863464,-0.10052386345972734,0.8717392570872861,-0.14713200291250778,-0.1281284040492219,0.9473714308035972,-0.05555220210911478,-0.04837706859664864,-92.22372794470398,-117.54899454057056,-44.38263174004463,-0.00959903565921851,-0.01238829817279922,-0.00450678674428907,-8.806454733228,-11.36541116770571,-4.134666737879884,0.4411
31109003704,31109003704,Census Tract 37.04; Lancaster County; Nebraska,3563,2072,878,Lincoln city,Nebraska,100955,0.6524298362336124,0.2051072112190297,31109,3563,2072,878,0.010555,0.007989355967,0.00345486942399999,0.7981067827811426,0.7104773638421515,0.8451292117293544,-0.2529651690408209,-0.4075043778905986,-0.1832510178576595,-9.513378740921755,-15.32520662886746,-6.891606240296304,-267.00473592258646,-430.1208708635268,-193.4214493487596,0.7803098729145855,0.6866023257838233,0.8310275556675236,-0.2815421599945106,-0.4564471491680469,-0.2033295324325908,-10.588086928017956,-17.1658201866871,-7.646708274425022,-297.1677498742059,-481.7799659468734,-267.00473592258646,-1.074708187096201,-1.8406135578196388,-0.7551020341287176,-30.163013951619448,-51.659095083346585,-21.192872133839955,0.8691657300709539,0.8286748685874904,0.9111891091521576,-0.1505285648093437,-0.2067458998781273,-0.09746702408513104,-1.077557142588693,-1.4799883423905087,-0.6977166632979009,-52.00565359984039,-71.42800880263073,-33.67358413599908,0.8570632113893549,0.8132472153902207,0.9027538978915788,-0.16677508346080483,-0.22963839417534265,-0.107721608663827,-1.1938576748979977,-1.6438640212218272,-0.7711239987830247,-57.61861365337827,-79.33706666128509,-37.21640920767494,-0.1163005323093047,-0.16387567883131848,-0.07340733548512379,-5.612960053537872,-7.909057858654367,-3.5428250716758587,0.8286748685874904,0.7896757307797149,0.9111891091521576,-0.2067458998781273,-0.26634257711404385,-0.09746702408513104,-1.4502510650051208,-1.8683011674889105,-0.683697502904121,-165.1766588844101,-212.7905657732244,-77.86987504602745,0.8132472153902207,-0.22963839417534265,-1.6108340040367093,0.7712473238395634,-0.296600933435488,-2.0805530840025948,0.9027538978915788,-0.107721608663827,-0.7556298711648967,-183.4662874757072,-236.96504373605865,-86.06262769531853,-0.1605829390315885,-0.21225191651368447,-0.07193236826077565,-18.289628591297095,-24.174477962834224,-8.192752649291075,0.4752
31109003708,31109003708,Census Tract 37.08; Lancaster County; Nebraska,2327,1574,768,Lincoln city,Nebraska,89782,0.6501682978544576,0.1994156134295968,31109,2327,1574,768,0.010555,0.007989355967,0.00345486942399999,0.798843939232902,0.7114722563283167,0.8457115767273181,-0.2518089590317981,-0.4055361837447939,-0.1824362200050963,-6.1848019701251244,-9.960570894005,-4.480904481111873,-265.7843562580629,-428.0434419426299,-192.56143021537915,0.7811027000512557,0.687660005691391,0.8316574899161716,-0.28024138174708696,-0.4542070088758098,-0.20241807730343023,-6.883144494160351,-11.155998635398069,-4.971688569417043,-295.7947784340503,-479.4154978684172,-265.7843562580629,-0.6983425240352261,-1.19542774139307,-0.4907840883051699,-30.01042217598737,-51.37205592578728,-21.09085037839149,0.869664808232761,0.82931264459082,0.9115361043692566,-0.14986830619499492,-0.20581786196374297,-0.09704925038811994,-0.8149785247734186,-1.1192302213450398,-0.5277503757783683,-51.77754286997577,-71.10738382115882,-33.52924877880357,0.8576045686648299,0.8139357344782119,0.9031320663420808,-0.1660385643197538,-0.22859822666597623,-0.10725777244324784,-0.902911813981177,-1.243109035286333,-0.5832639560398291,-57.364155907317475,-78.97770236889028,-37.05615985005267,-0.08793328920775845,-0.1238788139412932,-0.0555135802614608,-5.5866130373417056,-7.87031854773146,-3.5269110712490983,0.82931264459082,0.7904394646117058,0.9115361043692566,-0.20581786196374297,-0.2651190189387095,-0.09704925038811994,-1.262862461641123,-1.626724005828991,-0.5954772538991641,-164.43521635952123,-211.8130215923165,-77.53610076812032,0.8139357344782119,-0.22859822666597623,-1.4026388016072469,0.7720678654104438,-0.29522292637886666,-1.811436325217434,0.9031320663420808,-0.10725777244324784,-0.6581149626444215,-182.6352606259436,-235.86410484602007,-85.69205242765905,-0.13977633996612382,-0.18471231938844324,-0.06263770874525743,-18.200044266422378,-24.051083253703545,-8.155951659538728,0.1369
31109003723,31109003723,Census Tract 37.23; Lancaster County; Nebraska,2570,1781,863,Lincoln city,Nebraska,87497,0.6787914094736147,0.20634039240249832,31109,2570,1781,863,0.010555,0.007989355967,0.00345486942399999,0.7895641477656411,0.6989825360183578,0.8383703958642196,-0.26652153954794383,-0.4306509082420571,-0.19279020935509936,-7.229756564316366,-11.681987264791928,-5.229694695539699,-281.3134849928547,-454.5520336494913,-203.49006597430736,0.7711274477454151,0.6743928506340314,0.8237198424209199,-0.2968024973352347,-0.4828152449419482,-0.21400499113993804,-8.051168423589644,-13.097015319631016,-5.805174291408858,-313.27503593734025,-509.61149103622625,-281.3134849928547,-0.8214118592732778,-1.4150280548390892,-0.575479595869159,-31.961550944485516,-55.059457386734984,-22.39220217389724,0.8633693201424651,0.821276727715697,0.9071540974275925,-0.15825287819468653,-0.21761638465198535,-0.10234854567232826,-0.9737493366701122,-1.3390202606156048,-0.6297631335019003,-54.674303013481875,-75.1836193495567,-35.36008610341944,0.8507780431492462,0.8052643414423606,0.8983574488839767,-0.17539469671595273,-0.2418282401637652,-0.11314265968662376,-1.0792250449467586,-1.4879987721795092,-0.6961806387079111,-60.596577481569824,-83.54849928015211,-39.089311550135385,-0.10547570827664644,-0.1489785115639044,-0.06641750520601086,-5.922274468087952,-8.364879930595418,-3.729225446715938,0.821276727715697,0.7808275309134507,0.9071540974275925,-0.21761638465198535,-0.2806925478538782,-0.10234854567232826,-1.5004245389469326,-1.9353229646426475,-0.7056742060018926,-173.86147612363067,-224.25526820888152,-81.7698964080988,0.8052643414423606,-0.2418282401637652,-1.6673607841263032,0.7617467839194355,-0.3127721982030223,-2.1565061933855953,0.8983574488839767,-0.11314265968662376,-0.7800976165789058,-193.20518935414867,-249.88484280250236,-90.3936983289578,-0.16693624517937056,-0.22118322874294785,-0.07442341057701318,-19.343713230518027,-25.62957459362084,-8.623801920859002,0.0198
31109003500,31109003500,Census Tract 35; Lancaster County; Nebraska,54,39,31,Lincoln city,Nebraska,45867,0.7512996663261323,0.1808208170782492,31109,54,39,31,0.010555,0.007989355967,0.00345486942399999,0.7665360773765842,0.6683159100808569,0.8200575840702955,-0.3045700385328628,-0.49629835967695873,-0.21942656153068368,-0.1735957848625758,-0.2828751760650762,-0.12506655727564378,-321.4736756714367,-523.8429186390299,-231.60473569563663,0.7464244554062623,0.6419186300795947,0.8039495276046468,-0.33972030626424493,-0.5578298450007675,-0.2438591797914007,-0.19363038296143167,-0.3179462767550874,-0.13899241670570464,-358.5747832619105,-588.78940139831,-321.4736756714367,-0.02003459809885588,-0.03507110069001123,-0.01392585943006086,-37.10110759047386,-64.94648275928007,-25.78862857418678,0.8476247406693587,0.8012668336371533,0.8961476086400498,-0.17976735696779272,-0.2480237019929384,-0.11588759525626756,-0.02422183705583149,-0.03341869067326493,-0.01561468386939888,-62.10727450213204,-85.68895044426905,-40.03765094717662,0.8337272317919842,0.7837090886216515,0.8863750139950763,-0.19943305420243376,-0.27598367113331584,-0.12819064640912228,-0.02687159128285799,-0.03718601432994881,-0.0172723958441452,-68.9015161098923,-95.34875469217644,-44.28819447216719,-0.0026497542270265,-0.00376732365668387,-0.00165771197474632,-6.794241607760262,-9.659804247907376,-4.250543524990567,0.8012668336371533,0.7569983443543855,0.8961476086400498,-0.2480237019929384,-0.3210068522050219,-0.11588759525626756,-0.06142803894771607,-0.07950377831347445,-0.02870188477052021,-198.15496434747124,-256.4638010112079,-92.58672506619423,0.7837090886216515,-0.27598367113331584,-0.06835288548266921,0.7362145946541268,-0.3582996143533388,-0.08874007801913704,0.8863750139950763,-0.12819064640912228,-0.03174898187987156,-220.4931789763523,-286.2583161907646,-102.41607058023084,-0.00692484653495313,-0.00923629970566258,-0.00304709710935134,-22.338214628881083,-29.79451517955673,-9.82934551403661,-999
