geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013611200,04013611200,Census Tract 6112; Maricopa County; Arizona,4191,3544,1377,Peoria city,Arizona,57034,0.3448126894038563,0.18042716548255663,04013,4191,3544,1377,0.010697,0.00781773244399999,0.00314654663299999,0.904894042132421,0.8594360678149737,0.9281443534426128,-0.10510176157581702,-0.1635536806622456,-0.07741861089911822,-4.711830421129173,-7.332295829086576,-3.4707635773819536,-112.42735435765148,-174.95337220440413,-82.81468807878677,0.8958958022344944,0.846515536376115,0.9212491063536016,-0.11620123401165024,-0.18131322702114044,-0.08548273545480281,-5.209432279533012,-8.12847630736458,-3.832287369481668,-124.3004600222623,-193.95075894451395,-112.42735435765148,-0.4976018584038391,-0.7961804782780026,-0.3615237920997143,-11.87310566461081,-18.997386740109825,-8.626194037215802,0.9397513084704407,0.9200923941622297,0.959622156223084,-0.06411131433019358,-0.08684737135614366,-0.04207681483286776,-0.7149284274207499,-0.968466413112236,-0.4692137631807836,-20.172924024287525,-27.326930392557447,-13.239666003972449,0.9339297996087,0.9124615749108324,0.9556751497529126,-0.07074428979456722,-0.09593656050417462,-0.04638066633682743,-0.7888951331014622,-1.0698232449292244,-0.5172075661424742,-22.260020685707172,-30.18688614360114,-14.59389294984408,-0.07396670568071229,-0.10135683181698853,-0.04799380296169059,-2.087096661419647,-2.859955751043694,-1.3542269458716305,0.9200923941622297,0.900645325234153,0.959622156223084,-0.08684737135614366,-0.11031498413653172,-0.04207681483286776,-0.9349134790251348,-1.187542743058412,-0.45295765119216785,-67.89495127270405,-86.24130305435091,-32.89452804590906,0.9124615749108324,-0.09593656050417462,-1.032758759949714,0.8912697754845459,-0.12199473998357238,-1.3132755200280457,0.9556751497529126,-0.04638066633682743,-0.49928868827415385,-75.00063616192548,-95.37222367669176,-36.25916399957544,-0.09784528092457911,-0.1257327769696337,-0.04633103708198599,-7.105684889221432,-9.130920622340865,-3.3646359536663755,0.2205
04013613900,04013613900,Census Tract 6139; Maricopa County; Arizona,4123,3271,1238,Peoria city,Arizona,118858,0.34625255690665696,0.18930173451040305,04013,4123,3271,1238,0.010697,0.00781773244399999,0.00314654663299999,0.9043623174142532,0.8586707167268695,0.9277373843527856,-0.1057515121364118,-0.1645907802840391,-0.07789124041565566,-4.664036244107541,-7.259067498727363,-3.4352943145484054,-113.1223925323197,-176.0627576698366,-83.32025987262685,0.8953167382617527,0.8456863438030195,0.9208047758386426,-0.11692315944130412,-0.18247150060746845,-0.08600653063427982,-5.156747571669388,-8.047673977958125,-3.793208891337536,-125.07270365436302,-195.189764199809,-113.1223925323197,-0.4927113275618469,-0.7886064792307614,-0.35791457678913075,-11.950311122043338,-19.127006529972384,-8.680925946862255,0.9394079138696756,0.919641825911211,0.959389562235096,-0.06450029346754096,-0.08737986009843288,-0.04232945548239394,-0.6638598558288533,-0.8993444557966682,-0.4356697419988846,-20.29531812378029,-27.4944804584735,-13.319160562485004,0.93355441236907,0.9119700723555232,0.955420351800748,-0.07117484182021251,-0.09652721104882844,-0.04665972220000281,-0.7325566705085738,-0.9934922302746474,-0.480238380129174,-22.395495888369727,-30.372737091857154,-14.68169917851342,-0.06869681467972044,-0.09414777447797916,-0.04456863813028944,-2.1001777645894357,-2.8782566333836495,-1.3625386160284143,0.919641825911211,0.9000911819974561,0.959389562235096,-0.08737986009843288,-0.11099855214760486,-0.04232945548239394,-0.8456931106477001,-1.0742831441633591,-0.4096794025374172,-68.31123672436996,-86.77569823613564,-33.092035746156476,0.9119700723555232,-0.09652721104882844,-0.9342244000170336,0.8906665818650729,-0.12275459791696784,-1.1880623022486398,0.955420351800748,-0.04665972220000281,-0.4515892513998844,-75.46239095452613,-95.9662602785654,-36.4773224070989,-0.08853128936933341,-0.11377915808528072,-0.04190984886246718,-7.1511542301561715,-9.190562042429782,-3.3852866609424215,0.215
04013093200,04013093200,Census Tract 932; Maricopa County; Arizona,3188,1646,451,Peoria city,Arizona,131169,0.39467274103032546,0.2989019552291948,04013,3188,1646,451,0.010697,0.00781773244399999,0.00314654663299999,0.8866621231131709,0.8333263405579113,0.9141551426716228,-0.12782532819704415,-0.2000100696811057,-0.09390622370454012,-4.3591039438874155,-6.820750596627575,-3.202393421396281,-136.73475357237817,-213.95077153787875,-100.45148749674658,0.8760602435665416,0.8182699840571102,0.9059868569243148,-0.141474010884098,-0.2220905318338137,-0.10376877143101752,-4.824551812233902,-7.57373931185586,-3.538726379016331,-151.33474944271964,-237.5702419026305,-136.73475357237817,-0.4654478683464864,-0.7529887152282848,-0.33633295762005,-14.599995870341482,-23.61947036475172,-10.54996730301286,0.9279329341960656,0.9046178028011692,0.951600578294738,-0.07766408880224866,-0.10543922184979963,-0.05086106798294887,-0.40223907254894914,-0.5460924793070941,-0.26342044476182747,-24.43736771257285,-33.17694284976271,-16.003672221253186,0.921018275524271,0.89559496516989,0.9468913888002494,-0.08575478530083488,-0.11657617437622024,-0.05608733148058453,-0.44414253534695886,-0.6037731593271164,-0.2904883910238137,-26.98314309519799,-36.68123689715166,-17.648140402418814,-0.04190346279800971,-0.05768068002002224,-0.02706794626198622,-2.5457753826251346,-3.5042940473889574,-1.644468181165627,0.9046178028011692,0.8816535236809158,0.951600578294738,-0.10543922184979963,-0.13423240892293614,-0.05086106798294887,-0.3717573271119069,-0.4732762692811739,-0.17932581780936185,-82.42956255252923,-104.93930582731129,-39.761822130678894,0.89559496516989,-0.11657617437622024,-0.4110239646188886,0.8706182012778135,-0.14860911307883495,-0.5239656144405032,0.9468913888002494,-0.05608733148058453,-0.19775256370692984,-91.13613406183784,-116.17862847904726,-43.847575101314824,-0.03926663750698178,-0.05068934515932927,-0.01842674589756801,-8.7065715093086,-11.23932265173598,-4.085752970635923,0.9556
04013617400,04013617400,Census Tract 6174; Maricopa County; Arizona,3301,2484,1307,Peoria city,Arizona,128465,0.3468867127792151,0.24316999025648653,04013,3301,2484,1307,0.010697,0.00781773244399999,0.00314654663299999,0.9041282308519076,0.8583338520191354,0.9275582009697252,-0.1060378006975383,-0.16504783965774006,-0.07809946476085251,-3.7442792547572337,-5.827970761443009,-2.7577543459791167,-113.42863540615674,-176.55167408188456,-83.54299745468393,0.8950618218517228,0.8453214030665851,0.9206091488685026,-0.11724126265510788,-0.1829819952177776,-0.08623730410356516,-4.139882425638196,-6.461240087789915,-3.0451079390282563,-125.41297866216892,-195.73584028445669,-113.42863540615674,-0.3956031708809622,-0.6332693263469062,-0.28735359304913954,-11.984343256012185,-19.184166202572136,-8.705046744899715,0.9392567135764156,0.9194434536866928,0.9592871395515228,-0.064671655305280365,-0.08761446502261747,-0.04244074455903895,-0.5054750700603944,-0.6847965717988289,-0.3317177862253346,-20.34923792513665,-27.568299991901323,-13.35417818942571,0.933389129727616,0.911753685569802,0.955308153567994,-0.07136452327425585,-0.09678745019281,-0.04678264941535959,-0.5577866722538615,-0.7564928241937703,-0.3656542093937863,-22.455180042425987,-30.454622552084153,-14.720378800071911,-0.05231160219346709,-0.07169625239494137,-0.03393642316845169,-2.1059421172893353,-2.886322560182825,-1.3662006106462032,0.9194434536866928,0.8998472307671184,0.9592871395515228,-0.08761446502261747,-0.1112997471220771,-0.04244074455903895,-0.8952250046227227,-1.1372359188194316,-0.4336500340925368,-68.49464457710197,-87.01116440852576,-33.17903856867152,0.911753685569802,-0.09678745019281,-0.9889525151344846,0.890401048889157,-0.12308942273549202,-1.2577001869376605,0.955308153567994,-0.04678264941535959,-0.4780146466490096,-75.66583895443647,-96.2280173632487,-36.57342361507342,-0.09372751051176188,-0.12046426811822886,-0.04436461255647278,-7.171194377334496,-9.216852954722942,-3.3943850464018963,0.4318
04013071912,04013071912,Census Tract 719.12; Maricopa County; Arizona,2230,1285,679,Peoria city,Arizona,54573,0.28543568831887617,0.18717557986960393,04013,2230,1285,679,0.010697,0.00781773244399999,0.00314654663299999,0.9270956406424148,0.8915987488058518,0.9450832680271916,-0.07863736615897299,-0.12158075741956084,-0.05810782375551302,-1.875840109939651,-2.900225077521004,-1.3861220412893718,-84.1183905802534,-130.05493621170422,-62.157939071272274,0.9201041570370896,0.8814270926349084,0.9397602728172432,-0.08683347678831287,-0.13452378348234542,-0.06410116380230488,-2.0713526736862193,-3.208972033560747,-1.5290890327009592,-92.88577012045826,-143.90009119106486,-84.1183905802534,-0.19551256374656845,-0.30874695603974267,-0.14296699141158742,-8.767379540204862,-13.845154979360656,-6.4110758480532475,0.9540220122019232,0.9388663688421112,0.9692630959030952,-0.04819384375834009,-0.06511430506695415,-0.03171162115510654,-0.19486276719973597,-0.2632774786185988,-0.12821999178275506,-15.164417680913305,-20.488519736855935,-9.978209477257204,0.9495421217943262,0.9329624417409818,0.9662418534082678,-0.05313916786579707,-0.07185450909890956,-0.03493757434813607,-0.214858257601181,-0.29053022931728856,-0.1412635284054544,-16.72048697285455,-22.60935636710417,-10.993270693031471,-0.01999549040144502,-0.02725275069868976,-0.01304353662269933,-1.5560692919412469,-2.1208366302482307,-1.015061215774267,0.9388663688421112,0.923796569377899,0.9692630959030952,-0.06511430506695415,-0.08248940637809225,-0.03171162115510654,-0.3456423801822094,-0.437873593690724,-0.16833290632860082,-50.90462152904409,-64.48801085283122,-24.791296955611312,0.9329624417409818,-0.07185450909890956,-0.3814210030535318,0.9165031872740376,-0.09110367960018516,-0.4836002262173627,0.9662418534082678,-0.03493757434813607,-0.185457041168842,-56.17393270302383,-71.22241917781484,-27.313260849608543,-0.03577862287132244,-0.04572663252663878,-0.01712413484024119,-5.269311173979741,-6.73440832498362,-2.5219638939972304,0.8689
04013092724,04013092724,Census Tract 927.24; Maricopa County; Arizona,3173,2297,1275,Peoria city,Arizona,63406,0.3807995542463789,0.2535140829478513,04013,3173,2297,1275,0.010697,0.00781773244399999,0.00314654663299999,0.8916978128355236,0.8405104796756251,0.9180262271918088,-0.12145615432215157,-0.18975316094324737,-0.08929349770206922,-4.122413899873807,-6.440522282161266,-3.030762485028096,-129.92164827840554,-202.9789562609917,-95.51725449190344,0.8815348204949238,0.8260330917507624,0.9102078938995112,-0.13438513913558828,-0.21060525296936689,-0.09865010697259669,-4.561244085166839,-7.148275252685256,-3.3483405964690545,-143.75178333333878,-225.2844391013317,-129.92164827840554,-0.43883018529303186,-0.7077529705239893,-0.3175781114409584,-13.830135054933244,-22.305482840340037,-10.008764936683214,0.9312063039053836,0.9088971699787884,0.953825765385806,-0.07387589173967432,-0.10023447429519192,-0.04840950652608702,-0.5339466965354528,-0.7244564521465285,-0.3498854021498619,-23.24539384133447,-31.53924476040612,-15.232276976485064,0.924592780585858,0.9002564182289859,0.9493272661945824,-0.08155722280933357,-0.11079463556309092,-0.05337751859644931,-0.5894644202888578,-0.8007812597542068,-0.3857922937061179,-25.662360482753932,-34.86204874855058,-16.795485141755243,-0.05551772375340502,-0.07632480760767824,-0.03590689155625604,-2.416966641419461,-3.3228039881444595,-1.56320816527018,0.9088971699787884,0.8868972721371529,0.953825765385806,-0.10023447429519192,-0.1275263003011656,-0.04840950652608702,-0.9990980346736276,-1.2711322815428292,-0.4825270264529508,-78.36063017048059,-99.69664953277092,-37.845256976702025,0.9002564182289859,-0.11079463556309092,-1.1043575917549833,0.8763158180193851,-0.14114110396884208,-1.406839319290972,0.9493272661945824,-0.05337751859644931,-0.5320462276123857,-86.6162817062732,-110.3403387679194,-41.72911589116751,-0.1052595570813557,-0.13570703774814286,-0.04951920115943492,-8.255651535792603,-10.64368923514846,-3.883858914465484,0.8853
04013611100,04013611100,Census Tract 6111; Maricopa County; Arizona,2436,2041,520,Peoria city,Arizona,1924,0.3401030184673978,0.1732515486903798,04013,2436,2041,520,0.010697,0.00781773244399999,0.00314654663299999,0.9066354482395544,0.8619442272170644,0.9294767583741556,-0.10297915434669444,-0.1601678721472182,-0.07587413132223336,-2.683419682217494,-4.17363711428202,-1.977119919588574,-110.15680140465903,-171.33157283587929,-81.16255827539302,0.8977924831905565,0.8492334302103581,0.9227039677739052,-0.11384314162023336,-0.1775325422037336,-0.0837712147402785,-2.9665122892807463,-4.626123811230332,-2.182901266410985,-121.77800859116364,-189.9065603953338,-110.15680140465903,-0.28309260706325245,-0.4524866969483119,-0.205781346822411,-11.621207186504616,-18.57498755945451,-8.447510132282883,0.9408753968775428,0.921567702945618,0.9603833431913787,-0.06283999275427167,-0.08510747154407437,-0.04125087871367498,-0.4035648229097624,-0.5465688358095372,-0.2649173374041277,-19.77289676186979,-26.779462803015058,-12.979781352480536,0.9351587105533132,0.914071084458532,0.9565090445732884,-0.06933720310247826,-0.09400681960349906,-0.04546842047490879,-0.4452905683889936,-0.6037213539146562,-0.2920028194257842,-21.81727429637401,-29.57968417024283,-14.306850535315249,-0.04172574547923113,-0.05715251810511901,-0.0270854820216565,-2.0443775345042203,-2.8002213672277807,-1.3270691828347136,0.921567702945618,0.9024602596140708,0.9603833431913787,-0.08510747154407437,-0.1080820339143146,-0.04125087871367498,-0.34598066958879675,-0.4393773400356316,-0.167693933088971,-66.53474415169168,-84.49564231454454,-32.24883328634058,0.914071084458532,-0.09400681960349906,-0.38215848505719546,0.8932456198022094,-0.11951290645167578,-0.4858463616468814,0.9565090445732884,-0.04546842047490879,-0.1848391718805467,-73.49201635715298,-93.43199262440024,-35.545994592412825,-0.03617781546839871,-0.04646902161124972,-0.01714523879157567,-6.957272205461291,-8.936350309855715,-3.297161306072245,0.0577
04013092305,04013092305,Census Tract 923.05; Maricopa County; Arizona,3289,2286,764,Peoria city,Arizona,78348,0.3220429686574213,0.19221809620203184,04013,3289,2286,764,0.010697,0.00781773244399999,0.00314654663299999,0.9133442931891946,0.8716302386184508,0.934603850734928,-0.09487737259322326,-0.14727547954854978,-0.06997205202358993,-3.338016804477114,-5.181509691759723,-2.461787032192467,-101.49032546297094,-157.5405804730837,-74.84910404963414,0.9051029314437796,0.8597368012682459,0.9283042156007258,-0.10484671440058752,-0.16314667294088606,-0.07723306992942852,-3.688762504668806,-5.739896889915637,-2.717247308176434,-112.15453039430848,-174.5179960448658,-101.49032546297094,-0.35074570019169204,-0.5583871981559136,-0.25546027598396703,-10.66420493133755,-16.97741557178211,-7.767110853875556,0.9451983867613416,0.92724699157083,0.9633078477041502,-0.05797895341996143,-0.07846130436715747,-0.03808974709725256,-0.41704293680806176,-0.5643726019346335,-0.273979764288838,-18.243348066844348,-24.688215307726747,-11.985116548068156,0.939886190969732,0.9202693888900504,0.959713509348582,-0.06395860435851829,-0.0866383388087197,-0.04197762171625868,-0.4600545995133126,-0.6231900564890254,-0.3019452682072583,-20.12487311956748,-27.261157326729016,-13.208454427264142,-0.04301166270525086,-0.05881745455439191,-0.02796550391842028,-1.8815250527231344,-2.572942019002271,-1.223337879195988,0.92724699157083,0.9094539074415522,0.9633078477041502,-0.07846130436715747,-0.09956094730866492,-0.03808974709725256,-0.4686295663487599,-0.5946524078187677,-0.2275004450727829,-61.33894847496857,-77.83408479303242,-29.777545166594617,0.9202693888900504,-0.0866383388087197,-0.5174689290801828,0.900863025909356,-0.1100466677390523,-0.6572809692195855,0.959713509348582,-0.04197762171625868,-0.25072173882285,-67.73153521991922,-86.03154047376772,-32.81698152131544,-0.04883936273142292,-0.06262856140081774,-0.02322129375006712,-6.392586744950644,-8.197455680735306,-3.0394363547208276,0.9015
04013071802,04013071802,Census Tract 718.02; Maricopa County; Arizona,1460,1431,1289,Peoria city,Arizona,86888,0.3681394359770156,0.2458335609927083,04013,1460,1431,1289,0.010697,0.00781773244399999,0.00314654663299999,0.8963181365967675,0.8471204738127791,0.9215731282756952,-0.11567529336949758,-0.1804696391047309,-0.0851010834821594,-1.806572775233333,-2.8185062450748277,-1.3290763834126424,-123.73786131735156,-193.04837295033067,-91.03262900086592,0.886560550922562,0.8331816491414945,0.9140770037769612,-0.1279545418069775,-0.20021846500147253,-0.09399973510766084,-1.998345411215488,-3.1269359033762973,-1.4680521430121063,-136.87297337092383,-214.1736920120752,-123.73786131735156,-0.191772635982155,-0.3084296583014696,-0.13897575959946384,-13.13511205357226,-21.125319061744495,-9.518887643798896,0.934203526568363,0.9128200138614048,0.9558609230026388,-0.0704305556127893,-0.0955062167949266,-0.04617730041595102,-0.3171282425295739,-0.430036628552788,-0.20792291070626623,-22.161302762374135,-30.05147648866443,-14.529902914484015,0.92786683658044,0.9045314443801772,0.9515556189386156,-0.07774085739005356,-0.10554476155910948,-0.05091071934966906,-0.35004439851917196,-0.4752372666979979,-0.2292361151037853,-24.46152330672061,-33.21015141146037,-16.01929525533091,-0.03291615598959807,-0.04520063814520991,-0.02131320439751904,-2.3002205443464763,-3.158674922795941,-1.4893923408468936,0.9128200138614048,0.8917097201363932,0.9558609230026388,-0.0955062167949266,-0.1214411791396006,-0.04617730041595102,-0.9624216019877584,-1.2237696989482831,-0.4653312939535302,-74.66420496413953,-94.93946461972716,-36.1001779638115,0.9045314443801772,-0.10554476155910948,-1.0635805909812783,0.8815477692516787,-0.1343684765362995,-1.35403881322613,0.9515556189386156,-0.05091071934966906,-0.513030226922992,-82.51207067348939,-105.04567984686813,-39.80063824072863,-0.10115898899351984,-0.13026911427784693,-0.04769893296946187,-7.84786570934987,-10.106215227140956,-3.700460276917134,0.4529
04013092708,04013092708,Census Tract 927.08; Maricopa County; Arizona,1356,785,311,Peoria city,Arizona,80121,0.37070713243432224,0.2513960782984648,04013,1356,785,311,0.010697,0.00781773244399999,0.00314654663299999,0.8953791216706387,0.8457756606421146,0.9208526477205397,-0.11684534047896376,-0.18234662752153205,-0.08595007298440216,-1.6948570872323123,-2.6449619019546553,-1.2467171540483872,-124.98946071034752,-195.05618745978285,-91.940793071415,0.8855389326728218,0.8317268110396158,0.9132909523708008,-0.12925582727537502,-0.20231786053650405,-0.0949413189784835,-1.874872836398515,-2.934647273039582,-1.3771363640370082,-138.26495843646865,-216.41941541589836,-124.98946071034752,-0.1800157491662027,-0.28968537108492676,-0.130419209988621,-13.275497726121142,-21.36322795611554,-9.617935839868805,0.933594857798012,0.9120230251906796,0.9554478062099782,-0.07112843611693845,-0.0964635457431866,-0.04662964685297591,-0.17569001882183197,-0.23826873037639024,-0.11517705126802016,-22.380894117430824,-30.352704506546523,-14.672235830321036,0.9272018640520412,0.903662755256976,0.9511032470402286,-0.07851379378145087,-0.10660751943420352,-0.05141056253559734,-0.19393214107165824,-0.26332474209261747,-0.1269860999709105,-24.704731346708055,-33.54455313281751,-16.176573244701974,-0.01824212224982627,-0.02505601171622723,-0.01180904870289036,-2.3238372292772316,-3.1918486262709846,-1.5043374143809376,0.9120230251906796,0.8907315639132991,0.9554478062099782,-0.0964635457431866,-0.1226726889598994,-0.04662964685297591,-0.23453324546935403,-0.2982559230075776,-0.11337135005003415,-75.41261912197879,-95.9022260474526,-36.45381030547722,0.903662755256976,-0.10660751943420352,-0.25919643873454645,0.880484117574663,-0.13573882826478387,-0.33002382074884107,0.9511032470402286,-0.05141056253559734,-0.1249952610593362,-83.34290634551333,-106.11698416361448,-40.19140226988302,-0.02466319326519242,-0.03176789774126348,-0.01162391100930203,-7.930287223534541,-10.214758116161892,-3.7375919644057984,0.7689
04013071512,04013071512,Census Tract 715.12; Maricopa County; Arizona,4465,3630,1779,Peoria city,Arizona,80363,0.30072427045402295,0.1652063980014556,04013,4465,3630,1779,0.010697,0.00781773244399999,0.00314654663299999,0.921327558505154,0.8832041075569802,0.9406924537296688,-0.0853903052921715,-0.13224111102255565,-0.0630466908022786,-4.07842072734675,-6.31611382997596,-3.0112426660009644,-91.34200957103585,-141.45831646082777,-67.44104515119741,0.9138090778246156,0.8723026426970334,0.9349586977385996,-0.09432049239494064,-0.14639111594130322,-0.06956596309410966,-4.5049452614188565,-6.991947850655698,-3.32261683372699,-100.894630714868,-156.59457672241203,-91.34200957103585,-0.4265245340721062,-0.675834020679738,-0.3113741677260258,-9.552621143832166,-15.136260261584278,-6.9736655705716855,0.9503269601622504,0.9339960758215572,0.9667714953762844,-0.0522694208625511,-0.07066830995021553,-0.03437058786138745,-0.59701945791283,-0.8071709118231533,-0.39257962675940994,-16.44681702239201,-22.236113273365103,-10.814865750947932,0.9454974352162382,0.9276401911248078,0.96350998736413,-0.05764432853410851,-0.07800417615309715,-0.03787196097021837,-0.658411461333778,-0.8909609135391141,-0.4325721853316912,-18.13805678605449,-24.544377783446667,-11.9165891275948,-0.06139200342094808,-0.08379000171596085,-0.03999255857228129,-1.6912397636624816,-2.308264510081566,-1.1017233766468677,0.9339960758215572,0.9177792284894196,0.9667714953762844,-0.07066830995021553,-0.08958665543772258,-0.03437058786138745,-0.9828369063001368,-1.2459484504188154,-0.4780174064612685,-55.2465939460448,-70.03645027649327,-26.870005984332124,0.9276401911248078,-0.07800417615309715,-1.084862270270935,0.9099385128610498,-0.09897535478059592,-1.376524096317697,0.96350998736413,-0.03787196097021837,-0.5267136143727097,-60.98157786795588,-77.3762842224675,-29.60728579947778,-0.10202536397079807,-0.1305756458988816,-0.04869620791144125,-5.734983921911079,-7.339833945974233,-2.7372798151456577,0.3647
04013104223,04013104223,Census Tract 1042.23; Maricopa County; Arizona,1259,1053,670,Peoria city,Arizona,77949,0.4214509029518378,0.23543198984311411,04013,1259,1053,670,0.010697,0.00781773244399999,0.00314654663299999,0.877022466064933,0.819632636023907,0.9067292386799448,-0.14022164618752428,-0.22005878737463064,-0.10286506416826578,-1.8884382451283457,-2.9636467803199475,-1.385337617582595,-149.9950949267947,-235.39688485464237,-110.03475914079392,0.8655891228545873,0.8034912784180115,0.8978946469288891,-0.1552825394826417,-0.24456858071800505,-0.11371640695302795,-2.0912711719808854,-3.2937329858970896,-1.531478326117264,-166.10573248458186,-261.61501079405,-149.9950949267947,-0.20283292685253995,-0.3300862055771421,-0.14614070853466865,-16.11063755778713,-26.21812593940763,-11.6076813768601,0.9216471482321984,0.896414622254421,0.9473201699904646,-0.08501393610134773,-0.11555520757243884,-0.05560931950817179,-0.2816778310608548,-0.3828706413262451,-0.18425111486613768,-26.750031439777285,-36.35998493126735,-17.497731706185917,0.9141577637629752,0.886665530302288,0.9422072955278064,-0.09390308723482238,-0.12782099430331215,-0.06133756843797221,-0.3111303764442885,-0.4235110393721443,-0.20323059997548865,-29.54704429670356,-40.2194719251799,-19.30015194449085,-0.02945254538343367,-0.04064039804589919,-0.01897948510935096,-2.7970128569262744,-3.859486993912554,-1.8024202383049348,0.896414622254421,0.8716195045427307,0.9473201699904646,-0.11555520757243884,-0.1472896083533838,-0.05560931950817179,-0.6052643958591802,-0.7714854024251623,-0.29127498347622377,-90.33796953122092,-115.1470749888302,-43.47387813077967,0.886665530302288,-0.12782099430331215,-0.6695111239068594,0.8597251549058137,-0.16316242963665983,-0.8546253472742963,0.9422072955278064,-0.06133756843797221,-0.3212788682051158,-99.92703341893424,-127.55602198123825,-47.952069881360565,-0.06424672804767917,-0.083139944849134,-0.03000388472889204,-9.589063887713309,-12.40894699240806,-4.478191750580901,0.127
04013617500,04013617500,Census Tract 6175; Maricopa County; Arizona,1515,1331,985,Peoria city,Arizona,95065,0.3172233621989006,0.21127373690761467,04013,1515,1331,985,0.010697,0.00781773244399999,0.00314654663299999,0.9151430299719926,0.8742334512231665,0.9359768697668654,-0.0927253634118859,-0.14385922730464004,-0.06840247051092356,-1.5027030668116694,-2.3313761640337676,-1.1085273589888542,-99.18832124169434,-153.88621544777345,-73.17012270553494,0.9070638813090718,0.8625616834730607,0.9298044664616872,-0.10245818470558336,-0.15933737744244666,-0.07549494121644477,-1.660432730720372,-2.582214368650306,-1.2234676200813492,-109.59952017956248,-170.4431926501852,-99.18832124169434,-0.15772966390870247,-0.2508382046165383,-0.114940261092495,-10.41119893786815,-16.556977202411765,-7.586815913696039,0.946355397995186,0.928768505935726,0.9640898017108176,-0.05668547156645164,-0.07669456232531163,-0.03724777321102077,-0.2374017914772868,-0.32120093543283096,-0.15599566951595092,-17.836347969743564,-24.132301685411793,-11.7201855383885,0.9411518278697174,0.9219305964467068,0.9605704840991468,-0.06252782004736103,-0.08468034779861645,-0.04104801943589965,-0.2618698598813143,-0.35464583278176437,-0.17191130427932094,-19.67467016388537,-26.64506632470055,-12.915950734734857,-0.02446806840402746,-0.03344489734893341,-0.01591563476337001,-1.838322194141808,-2.5127646392887613,-1.1957651963463576,0.928768505935726,0.9113294159666137,0.9640898017108176,-0.07669456232531163,-0.0972980598232274,-0.03724777321102077,-0.5905839046464343,-0.7492404460330233,-0.2868252282220729,-59.95775681689688,-76.06501990182979,-29.119312509855117,0.9219305964467068,-0.08468034779861645,-0.652078177819131,0.9029068078059688,-0.10753401276258436,-0.8280620583014523,0.9605704840991468,-0.04104801943589965,-0.3160888968063856,-66.20083023544477,-84.06721404075658,-32.090243330597524,-0.06149427317269673,-0.07882161226842899,-0.02926366858431267,-6.243073418547891,-8.002194138926802,-2.970930820742403,0.4486
