geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013115801,04013115801,Census Tract 1158.01; Maricopa County; Arizona,2153,1322,386,Phoenix city,Arizona,54539,0.35643768096895445,0.17824158668836557,04013,2153,1322,386,0.010697,0.00781773244399999,0.00314654663299999,0.9006099922499419,0.853276315327332,0.9248637169833012,-0.11035854432589386,-0.1719533075477224,-0.08124038346079421,-2.541628015652248,-3.960194894894185,-1.871018106187889,-118.05053486540864,-183.93845308379863,-86.90283818801156,0.8912313138681073,0.8398440699205426,0.9176678492284892,-0.12204316033266008,-0.19069722084792445,-0.08971890084275047,-2.810732212126935,-4.391879233046263,-2.0662837962239835,-130.54956860784648,-203.98881714102473,-118.05053486540864,-0.26910419647468675,-0.4316843381520781,-0.1952656900360945,-12.499033742437843,-20.05036405722611,-9.069470043478612,0.9369824398297054,0.9164609563811308,0.9577458819581386,-0.06725586039984686,-0.09115395810067388,-0.04411829780512516,-0.27976653284184744,-0.3791762778890065,-0.1835204120272032,-21.162370109065616,-28.68201799462984,-13.882028141240784,0.9309033580608588,0.9085009052410375,0.9536199381197242,-0.07422536543758373,-0.10071436828638768,-0.04863579296771465,-0.30875782443248884,-0.4189450473955092,-0.20231199318093057,-23.355357370082363,-31.690245642625506,-15.30347906058476,-0.0289912915906414,-0.03976876950650271,-0.01879158115372736,-2.1929872610167473,-3.008227647995666,-1.4214509193439762,0.9164609563811308,0.8961810883900496,0.9577458819581386,-0.09115395810067388,-0.11584590765740944,-0.04411829780512516,-0.27507026067806467,-0.3495817919680117,-0.13313334857631984,-71.26172556426546,-90.56523107979578,-34.49050481251809,0.9085009052410375,-0.10071436828638768,-0.3039201820283706,0.8864114401774636,-0.12814428455458043,-0.3866939241179474,0.9536199381197242,-0.04863579296771465,-0.14676554401662076,-78.73579845294576,-100.17977308755114,-38.022161662336984,-0.02884992135030595,-0.03711213214993569,-0.01363219544030092,-7.474072888680299,-9.61454200775536,-3.531656849818891,0.9953
04013104203,04013104203,Census Tract 1042.03; Maricopa County; Arizona,4479,3171,1301,Phoenix city,Arizona,76734,0.30441171610698536,0.16656341275263095,04013,4479,3171,1301,0.010697,0.00781773244399999,0.00314654663299999,0.9199417376847236,0.881191266880433,0.9396364923910264,-0.08702536153731238,-0.13482740647234293,-0.06424134023932034,-4.16954719950118,-6.459832227548207,-3.077922292482703,-93.09102923646304,-144.22487670346524,-68.71896165400096,0.9122972285535476,0.870116096444688,0.9338042850686352,-0.09613398868426432,-0.1492719236961829,-0.0708882107201932,-4.605958495484023,-7.151895957877968,-3.396386240341028,-102.83452769555755,-159.67617677780683,-93.09102923646304,-0.4364112959828432,-0.6920637303297603,-0.3184639478583251,-9.743498459094512,-15.4513000743416,-7.1101573533897104,0.9494378966157516,0.9328251987781224,0.9661715067846972,-0.05325477692061353,-0.07201220690636098,-0.03501292780603732,-0.5313601543030013,-0.7185161517154431,-0.349348467825701,-16.756863901072258,-22.658976717610948,-11.01698100995588,0.9445244808469174,0.9263610712460038,0.9628522468667706,-0.05873380762279437,-0.07949268491490911,-0.03858094869084259,-0.5860282755061302,-0.7931541124528918,-0.3849491075717404,-18.480866461877337,-25.012744006713714,-12.139675420111647,-0.05466812120312892,-0.07463796073744866,-0.03560063974603938,-1.7240025608050746,-2.3537672891027643,-1.1226944101557674,0.9328251987781224,0.916333785449716,0.9661715067846972,-0.07201220690636098,-0.0913053909817615,-0.03501292780603732,-0.7324267883509646,-0.9286552537246786,-0.35611193387096274,-56.297216629589904,-71.38011173902218,-27.37217016686877,0.9263610712460038,-0.07949268491490911,-0.8085097570378605,0.9083622331958604,-0.10088240511908272,-1.026061818638194,0.9628522468667706,-0.03858094869084259,-0.3924018101252099,-62.145254191995434,-78.86716515282045,-30.16155343006994,-0.0760829686868959,-0.0974065649135154,-0.03628987625424718,-5.848037562405526,-7.487053413798263,-2.7893832632011666,0.6213
04013112502,04013112502,Census Tract 1125.02; Maricopa County; Arizona,3124,2250,784,Phoenix city,Arizona,53708,0.2822376942337259,0.16395849881094954,04013,3124,2250,784,0.010697,0.00781773244399999,0.00314654663299999,0.92830674043149,0.8933647659194216,0.9460043067015366,-0.0772301400452892,-0.11936359944846596,-0.05707764004450671,-2.580832644393369,-3.988824490389951,-1.90738792659722,-82.61308080644586,-127.68324233002404,-61.05595155560883,0.9214264065699842,0.8833477394982558,0.940767758109286,-0.0852738676358392,-0.1320570091321035,-0.06296159852433317,-2.849633332002187,-4.413005594567411,-2.10401468545181,-91.2174562100572,-141.2613826686111,-82.61308080644586,-0.26880068760881803,-0.4241811041774599,-0.19662675885459,-8.604375403611332,-13.578140338587064,-6.29407038587036,0.9547967409699772,0.9398883212457344,0.9697850887808392,-0.04734333192643787,-0.06395619287469512,-0.03115629593474703,-0.3351780037533026,-0.4527925725360836,-0.2205781606580172,-14.896800166813447,-20.12411433493705,-9.803473807022987,0.950390356107526,0.9340795811199668,0.9668142711982912,-0.05219922905747714,-0.07057259382652827,-0.03432482307132025,-0.369556443981001,-0.4996349043456129,-0.2430104770426128,-16.424730843600045,-22.20599574869391,-10.800465646338344,-0.03437844022769842,-0.04684233180952929,-0.02243231638459555,-1.5279306767865966,-2.0818814137568578,-0.9969918393153582,0.9398883212457344,0.9250602293083632,0.9697850887808392,-0.06395619287469512,-0.08101069348497089,-0.03115629593474703,-0.3919940447604808,-0.49652282258642266,-0.19096012308212676,-49.99924040312256,-63.33199267683962,-24.35715855639372,0.9340795811199668,-0.07057259382652827,-0.4325466426292691,0.9178823332120136,-0.08946426335565891,-0.5483356165838503,0.9668142711982912,-0.03432482307132025,-0.2103803498400285,-55.17176564148841,-69.94076742140948,-26.834228295922006,-0.04055259786878829,-0.05181279399742766,-0.01942022675790175,-5.1725252383658535,-6.608774744569855,-2.477069739528285,0.8138
04013109604,04013109604,Census Tract 1096.04; Maricopa County; Arizona,2500,1483,349,Phoenix city,Arizona,36802,0.3238159850109983,0.1624259769880646,04013,2500,1483,349,0.010697,0.00781773244399999,0.00314654663299999,0.912683471447156,0.8706745313843466,0.9340992572459068,-0.09567011048682005,-0.1485348014142894,-0.07055004298835914,-2.558457929693785,-3.972191926821634,-1.8866845246161943,-102.3383171877514,-158.88767707286536,-75.46738098464778,0.9043826126502754,0.8586999249164874,0.9277529189446548,-0.10572669798407525,-0.1645511673909308,-0.07787319185966912,-2.827396220839132,-4.400509593951966,-2.0825238333072016,-113.09584883356528,-176.02038375807865,-102.3383171877514,-0.2689382911453473,-0.42831766713033215,-0.1958393086910073,-10.757531645813891,-17.132706685213286,-7.833572347640292,0.9447731063833412,0.9266878906822854,0.9630203453868892,-0.05845519230333647,-0.07911197508336668,-0.03839966080701471,-0.27277113898024796,-0.3691624764227356,-0.17918543763283012,-18.393198852343087,-24.892951882854724,-12.082632342065416,0.9394210221932374,0.9196590243214878,0.95939844151773,-0.06448543983541129,-0.08735952516508678,-0.04231980866889875,-0.3009102558463983,-0.40764825571695623,-0.19747813593939376,-20.290644359163743,-27.488081976868255,-13.316125147632755,-0.02813911686615033,-0.03848577929422064,-0.01829269830656363,-1.8974455068206568,-2.59513009401353,-1.2334928055673386,0.9266878906822854,0.9087649248897334,0.9630203453868892,-0.07911197508336668,-0.10039458237380454,-0.03839966080701471,-0.21584821275703617,-0.27391543635510723,-0.10476919767122832,-61.84762543181552,-78.48579838255222,-30.0198274129594,0.9196590243214878,-0.08735952516508678,-0.2383507345672611,0.9001123326373835,-0.11097244615007056,-0.30277595953744985,0.95939844151773,-0.04231980866889875,-0.11546488449789805,-68.29533941755332,-86.75528926574495,-33.08449412547222,-0.02250252181022496,-0.02886052318234261,-0.01069568682666971,-6.447713985737813,-8.269490883192725,-3.064666712512812,0.7082
04013104600,04013104600,Census Tract 1046; Maricopa County; Arizona,3122,2269,1143,Phoenix city,Arizona,81381,0.3528498232939051,0.17152260437737726,04013,3122,2269,1143,0.010697,0.00781773244399999,0.00314654663299999,0.9019300236693106,0.8551726941631039,0.9258749910624122,-0.10873346463366694,-0.169354455334461,-0.08005941369312901,-3.631266481843739,-5.655767148401141,-2.673666901715802,-116.31218711863352,-181.15846087127292,-85.6395548275401,0.8926683326419028,0.8418974766430736,0.9187716560408236,-0.12023689362928668,-0.18779308376993123,-0.088409719025515,-4.015435387698042,-6.271544210545471,-2.952533982506546,-128.61740511524798,-200.88226170869544,-116.31218711863352,-0.38416890585430297,-0.6157770621443301,-0.2788670807907443,-12.305217996614443,-19.72380083742249,-8.932321614053308,0.9378361329501432,0.9175802066568918,0.9583245706526072,-0.06628435913884902,-0.08982298522261742,-0.04348780217438461,-0.47323813061935255,-0.6412924883886765,-0.3104817859465141,-20.856682706890812,-28.263221171823556,-13.683639750837994,0.9318363704069622,0.9097214614971668,0.9542537725552568,-0.07314978440181358,-0.09923756042234937,-0.04793926810710526,-0.5222539325304253,-0.7085079827523416,-0.34226309067488375,-23.01692078142024,-31.225561161407743,-15.084314265089631,-0.04901580191107274,-0.06721549436366514,-0.03178130472836965,-2.160238074529429,-2.962339989584184,-1.4006745142516377,0.9175802066568918,0.8975565339017072,0.9583245706526072,-0.08982298522261742,-0.11413594824268924,-0.04348780217438461,-0.8026283912000144,-1.0198809613048878,-0.3885925702596427,-70.22120657917885,-89.22843056035764,-33.99760019769403,0.9097214614971668,-0.09923756042234937,-0.886753911273352,0.8879080512843504,-0.12624274388942608,-1.1280632699694737,0.9542537725552568,-0.04793926810710526,-0.4283693927645531,-77.58126957772109,-98.69319947239488,-37.47763716225312,-0.08412552007333762,-0.10818230866458568,-0.03977682250491043,-7.360062998542224,-9.464768912037242,-3.480036964559093,0.8728
04013103208,04013103208,Census Tract 1032.08; Maricopa County; Arizona,2067,1485,837,Phoenix city,Arizona,80941,0.4248826215692038,0.2279943117303257,04013,2067,1485,837,0.010697,0.00781773244399999,0.00314654663299999,0.8757947089934176,0.8178940829527721,0.9057819530880646,-0.14182009748532964,-0.22265220013548292,-0.104018463373795,-3.135741487648781,-4.922995778883422,-2.299920934100506,-151.70495828005713,-238.17105848492605,-111.26855027094854,0.8642562896962381,0.8016167308291992,0.8968628394171654,-0.15706418561497767,-0.24747895289759173,-0.11499769647035354,-3.472798931812901,-5.471932636353829,-2.5426794523493497,-168.01155935234164,-264.72823591455386,-151.70495828005713,-0.3370574441641203,-0.548936857470407,-0.24275851824884365,-16.306601072284487,-26.557177429627817,-11.744485643388662,0.9208446860532706,0.8953687464861491,0.9467730137833764,-0.085959462160756,-0.1168582820480093,-0.05621937406509352,-0.4016560525110803,-0.5460345503657471,-0.262691870028223,-27.047545623641767,-36.770003391632805,-17.689688217388753,0.9132822664565962,0.8855276454016769,0.9416086894121312,-0.09495173258959268,-0.1292702211983435,-0.06201228944087584,-0.4436735308987893,-0.6040308471993372,-0.28975997240904183,-29.87700544772992,-40.67547792588129,-19.512456054480932,-0.04201747838770903,-0.05799629683359009,-0.02706810238081886,-2.82945982408815,-3.905474534248491,-1.8227678370921792,0.8953687464861491,0.8703418911062215,0.9467730137833764,-0.1168582820480093,-0.14897376561868175,-0.05621937406509352,-0.7646553973013824,-0.9748012031345508,-0.36786821659861496,-91.35667829168248,-116.463704078202,-43.950802461005374,0.8855276454016769,-0.1292702211983435,-0.8458722019295749,0.8583390598791001,-0.16504077088237523,-1.079934721084999,0.9416086894121312,-0.06201228944087584,-0.40577382269320306,-101.06000023053464,-129.0244589109915,-48.47954870886536,-0.08121680462819247,-0.10513351795044834,-0.03790560609458809,-9.703321938852149,-12.560754832789526,-4.528746247859988,0.2318
04013110600,04013110600,Census Tract 1106; Maricopa County; Arizona,3290,2157,739,Phoenix city,Arizona,75502,0.3803105460593979,0.1982190331199363,04013,3290,2157,739,0.010697,0.00781773244399999,0.00314654663299999,0.8918758339025975,0.840764836277074,0.9181629755630338,-0.12123230834081644,-0.18939322489749091,-0.0891312616769177,-4.266544387638437,-6.665340384936634,-3.1368080792597826,-129.68220023217134,-202.593932672846,-95.34371061579888,0.8817284137357354,0.8263080688857573,0.9103570371454336,-0.13413607231184457,-0.2102023901914201,-0.09847011578628095,-4.720668230560145,-7.397680044317371,-3.465471585981638,-143.4853565519801,-224.853496787762,-129.68220023217134,-0.4541238429217085,-0.7323396593807363,-0.3286635067218553,-13.80315631980877,-22.259564114915996,-9.989772240785875,0.9313218955236992,0.9090483797926608,0.953904294623787,-0.0737426069400868,-0.1000514628584277,-0.04832319723897753,-0.5004985277493728,-0.6790593923604943,-0.3279744245263909,-23.203455157597254,-31.48165935839102,-15.205119356809965,0.92471902911157,0.9004211691122019,0.9494132413087322,-0.08140956173547839,-0.11059139245468971,-0.05328212888787583,-0.552534924978076,-0.7505949599842033,-0.3616311949128766,-25.615898237277513,-34.798097356708546,-16.765470325121772,-0.05203639722870323,-0.07153556762370905,-0.03365677038648568,-2.412443079680261,-3.3164379983175265,-1.560350968311807,0.9090483797926608,0.8870826740395481,0.953904294623787,-0.1000514628584277,-0.12729064524082656,-0.04832319723897753,-0.5780277442036554,-0.735396789059392,-0.2791778140443417,-78.21755672579911,-99.5124207116904,-37.77778268529658,0.9004211691122019,-0.11059139245468971,-0.6389201245301015,0.8765173290119654,-0.1408787560734568,-0.8138994398770847,0.9494132413087322,-0.05328212888787583,-0.30782707106448887,-86.45739168201644,-110.1352422025825,-41.65454276921365,-0.06089238032644606,-0.0785026508176927,-0.02864925702014714,-8.23983495621733,-10.622821490892113,-3.8767600839170697,0.7694
04013111602,04013111602,Census Tract 1116.02; Maricopa County; Arizona,3140,1603,448,Phoenix city,Arizona,56618,0.35148566863658975,0.16412065890908847,04013,3140,1603,448,0.010697,0.00781773244399999,0.00314654663299999,0.9024324259517092,0.8558948298083464,0.9262597819625632,-0.1081162104136446,-0.1683678475122018,-0.07961073067557335,-3.6314699827755352,-5.655236915591391,-2.6740113961549494,-115.65191027947564,-180.10308648380226,-85.15959860366081,0.8932153154378671,0.8426795278344305,0.9191916874204468,-0.11955088847730456,-0.1866907489373349,-0.08791236222591148,-4.015544581691022,-6.270677155941587,-2.952851411614006,-127.88358540417268,-199.7030941382671,-115.65191027947564,-0.38407459891548656,-0.6154402403501962,-0.27884001545905646,-12.231675124697023,-19.600007654464846,-8.880255269396702,0.9381609232991148,0.9180061201458,0.9585446880813976,-0.06591521258786094,-0.08931735644766474,-0.04324817865464204,-0.3324706802415963,-0.45050908719977306,-0.21814010471942163,-20.740529023181303,-28.104122719886032,-13.60824109291464,0.9321913603229944,0.9101859645378468,0.9544948759725402,-0.07274111578711744,-0.098676577052863,-0.04767456083103048,-0.36689995067586983,-0.4977161934044867,-0.24046639686680013,-22.88833129606175,-31.049045128165112,-15.001022886263266,-0.03442927043427352,-0.04720710620471369,-0.02232629214737849,-2.147802272880444,-2.944922408279082,-1.3927817933486273,0.9180061201458,0.8980800516318417,0.9585446880813976,-0.08931735644766474,-0.11348648506663336,-0.04324817865464204,-0.31282011950032307,-0.3974687253649016,-0.1514700048567119,-69.82591953132211,-88.7206976260941,-33.810268941230326,0.9101859645378468,-0.098676577052863,-0.3455993308942868,0.888477746961744,-0.12552059229352644,-0.43961631022991265,0.9544948759725402,-0.04767456083103048,-0.16697271851106496,-77.1427077889033,-98.12864067631978,-37.27069609621986,-0.03277921139396372,-0.04214758486501108,-0.01550271365435307,-7.316788257581188,-9.407943050225686,-3.460427154989525,0.9149
04013111402,04013111402,Census Tract 1114.02; Maricopa County; Arizona,2609,1542,637,Phoenix city,Arizona,55001,0.4011041164008467,0.20673635382395175,04013,2609,1542,637,0.010697,0.00781773244399999,0.00314654663299999,0.8843373195765961,0.8300167583312317,0.9123661150169188,-0.13079022886739755,-0.20479495138209455,-0.09605122717808962,-3.650155571009585,-5.715514371183499,-2.6806430803165804,-139.90630781945515,-219.06915949342655,-102.74599771240246,0.87353386880297,0.8146959308013961,0.9040367015851308,-0.14477530375591546,-0.22745181630688255,-0.10614978158144216,-4.0404576559387655,-6.347832874201592,-2.9624783132215757,-154.86614242770278,-243.3052079034723,-139.90630781945515,-0.3903020849291803,-0.6323185030180936,-0.28183523290499535,-14.959834608247617,-24.236048410045747,-10.802423645266208,0.9264193612185369,0.902640801458112,0.9505707809103956,-0.0794247636239825,-0.10786040070935786,-0.05199951448356563,-0.3853669601842247,-0.5233359578179057,-0.25230033950691494,-24.9913722557863,-33.93877806860608,-16.361889721589815,0.9193658866150148,0.8934421900167562,0.9457642784656256,-0.08770622725830035,-0.11926659740709734,-0.05734591881855024,-0.4255484139401616,-0.5786785379920311,-0.27824095918874253,-27.59717340727378,-37.52779105006687,-18.044160777480062,-0.0401814537559369,-0.05534258017412541,-0.02594061968182759,-2.6058011514874773,-3.589012981460792,-1.682271055890246,0.902640801458112,0.8792331393083996,0.9505707809103956,-0.10786040070935786,-0.13735476438774244,-0.05199951448356563,-0.5371335313288228,-0.6840123822572229,-0.25895215165391683,-84.32237540483875,-107.38027978920296,-40.65182914504189,0.8934421900167562,-0.11926659740709734,-0.5939351996982638,0.8679894641814052,-0.15208771680551791,-0.757380946688791,0.9457642784656256,-0.05734591881855024,-0.28557668690017673,-93.2394348034951,-118.89810780043814,-44.831505007877034,-0.056801668369441,-0.07336856443156803,-0.0266245352462599,-8.91705939865636,-11.517828011235167,-4.1796758628351505,0.8762
04013111401,04013111401,Census Tract 1114.01; Maricopa County; Arizona,2792,1920,644,Phoenix city,Arizona,55116,0.3703203366165213,0.18335474349693084,04013,2792,1920,644,0.010697,0.00781773244399999,0.00314654663299999,0.8955205111973105,0.8459781056022637,0.9209611443117458,-0.11666900701470312,-0.1820636886200334,-0.08582213937735847,-3.484439363557291,-5.437518493854445,-2.563166074375533,-124.8008368036279,-194.75352771684976,-91.80394249196036,0.8856927531133821,0.8319458041087747,0.9134093192919216,-0.12905970663619598,-0.20200137444199748,-0.09479942768177985,-3.854500295829588,-6.032977897117683,-2.8312819823303013,-138.05516818873883,-216.08087024060472,-124.8008368036279,-0.3700609322722967,-0.5954594032632379,-0.26811590795476814,-13.254331385110916,-21.327342523754936,-9.603005299239546,0.9336865218166814,0.9121430384192896,0.9555100263814872,-0.07102327883484051,-0.09631928094629046,-0.04656149322367269,-0.4290778730541841,-0.5819003695767,-0.28129518668236725,-22.347805888238756,-30.30731091545312,-14.65079097303996,0.9273020045059456,0.9037935605271316,0.9511713782342068,-0.07839732378534754,-0.10644736107298282,-0.051335251336558,-0.4736272035705525,-0.6430878443057843,-0.3101352235147302,-24.668083519299607,-33.494158557592925,-16.152876224725535,-0.04454933051636839,-0.06118747472908426,-0.02884003683236297,-2.3202776310608537,-3.1868476421398055,-1.5020852516855714,0.9121430384192896,0.8908788439423744,0.9555100263814872,-0.09631928094629046,-0.1224870887883426,-0.04656149322367269,-0.4849309487579484,-0.616675909466677,-0.2344194107629701,-75.29983676365659,-95.75712879917346,-36.4005296215792,0.9037935605271316,-0.10644736107298282,-0.5359219804255556,0.8806442631045882,-0.13553229368081027,-0.6823535549297249,0.9511713782342068,-0.051335251336558,-0.25845346737218927,-83.21769882384405,-105.95552095182065,-40.13252598947039,-0.05099103166760721,-0.06567764546304788,-0.02403405660921917,-7.917862060187455,-10.198392152647187,-3.731996367891176,0.7613
04013107800,04013107800,Census Tract 1078; Maricopa County; Arizona,1484,1230,649,Phoenix city,Arizona,91819,0.5160988393696022,0.26316109075139793,04013,1484,1230,649,0.010697,0.00781773244399999,0.00314654663299999,0.843783068382541,0.7730103533750831,0.8809623329638658,-0.18513873704163475,-0.2936437340507083,-0.1351223117969752,-2.938956740079401,-4.661402822340393,-2.1449786000296895,-198.0429070134367,-314.1107023140426,-144.54033692922437,0.8295716216280411,0.7533622279762134,0.8698674374349332,-0.20544142775459437,-0.3273827155979658,-0.14960045285612936,-3.2612487177932894,-5.196987156587137,-2.3748096495957913,-219.7606952690896,-350.201290875144,-198.0429070134367,-0.32229197771388884,-0.5355843342467441,-0.2298310495661018,-21.717788255652888,-36.09058856110136,-15.48726749097721,0.8997691870753198,0.8680118857354606,0.9323446912957984,-0.11139613843687872,-0.15205795730862226,-0.0725646955850334,-0.43113116752314806,-0.5885026679160728,-0.28084368423834083,-35.051314432776266,-47.84574535903031,-22.83281985677568,0.890316102389974,0.8558117388411908,0.9258361892460804,-0.12319657851361927,-0.1684812846269752,-0.08010467900840228,-0.47680184856255314,-0.6520650892058238,-0.31002532286636375,-38.764377931914886,-53.013421886652345,-25.20531080214339,-0.04567068103940508,-0.06356242128975109,-0.02918163862802292,-3.7130634991386247,-5.16767652762204,-2.372490945367717,0.8680118857354606,0.8370604388621958,0.9323446912957984,-0.15205795730862226,-0.19465686535047047,-0.0725646955850334,-0.771497728616769,-0.9876321643118152,-0.36817210235170034,-118.8748426219983,-152.17752916977125,-56.72913749640991,0.8558117388411908,-0.1684812846269752,-0.8548249016677815,0.8223041810794094,-0.21609499624255304,-1.096402988159341,0.9258361892460804,-0.08010467900840228,-0.4064277792521247,-131.71416050351024,-168.9372863111465,-62.62369480001922,-0.08332717305101245,-0.10877082384752534,-0.03825567690042442,-12.839317881511937,-16.759757141375246,-5.89455730360931,0.0694
04013103400,04013103400,Census Tract 1034; Maricopa County; Arizona,2814,2096,970,Phoenix city,Arizona,82014,0.3632981721839845,0.1793629454368261,04013,2814,2096,970,0.010697,0.00781773244399999,0.00314654663299999,0.898091282081752,0.8496618713764512,0.9229330922263966,-0.11347256114325732,-0.17693877257314278,-0.08350216112383015,-3.415678186150078,-5.326097337304752,-2.5135284457620934,-121.38159865494237,-189.27140502149084,-89.3222617541611,0.8884899683802686,0.8359315997519284,0.915560905335316,-0.12550511045500712,-0.19627012580546135,-0.0922266276035007,-3.777874260635712,-5.90799732157523,-2.7761467346256565,-134.25281665372114,-209.950153574102,-121.38159865494237,-0.3621960744856345,-0.5818999842704784,-0.2626182888635631,-12.871217998778768,-20.67874855261117,-9.332561793303592,0.935352220878738,0.9143245913078664,0.9566403200923894,-0.0691159732966978,-0.09370349382114056,-0.04532495546855378,-0.455831022900556,-0.6179896976128838,-0.2989254122988691,-21.74766330632424,-29.48424129832461,-14.261708602045282,0.9291219067143136,0.9061715866471184,0.9524091289840532,-0.07628503081617696,-0.1035437600731355,-0.04996893621411695,-0.5031121167847282,-0.6828878451366919,-0.32955321644615854,-24.003440686294287,-32.580526962628426,-15.722958799912146,-0.04728109388417223,-0.06489814752380807,-0.03062780414728944,-2.255777379970049,-3.0962856643038204,-1.4612501978668626,0.9143245913078664,0.8935569078471699,0.9566403200923894,-0.09370349382114056,-0.11912290221031524,-0.04532495546855378,-0.7105723784488335,-0.90333284811003,-0.343708223642687,-73.25488437616839,-93.12709774330207,-35.4338374889368,0.9061715866471184,-0.1035437600731355,-0.785193090122578,0.8835567279943742,-0.13178924263294975,-0.9993842467647452,0.9524091289840532,-0.04996893621411695,-0.3789244606182705,-80.94774124975031,-103.02930379017992,-39.06437738332686,-0.07462071167374451,-0.096051398654715,-0.03521623697558351,-7.692856873581908,-9.902206046877836,-3.630539894390053,0.4929
04013116725,04013116725,Census Tract 1167.25; Maricopa County; Arizona,3207,2448,869,Phoenix city,Arizona,88355,0.35966367752209943,0.19736654354775376,04013,3207,2448,869,0.010697,0.00781773244399999,0.00314654663299999,0.8994247450256636,0.8515747906173987,0.9239553802317868,-0.11182175666232826,-0.1742949779842494,-0.08230334645503795,-3.836076560571279,-5.979237848048533,-2.823439262773738,-119.61573310169253,-186.4433379497516,-88.0398897029541,0.8899412039372323,0.8380020404037831,0.9166765015085472,-0.1236697386027877,-0.19331451689325213,-0.09089738676002898,-4.242524886625702,-6.631708436773227,-3.1182602131737003,-132.289519383402,-206.78853872071176,-119.61573310169253,-0.4064483260544227,-0.652470588724694,-0.29482095039996237,-12.673786281709472,-20.34520077096021,-9.193044914248905,0.9362155112777418,0.91545575619915,0.9572258565210298,-0.0681301345191402,-0.0923520806203309,-0.04468552869479504,-0.5247891318829881,-0.7113646341431415,-0.34420128445344206,-21.437464537703764,-29.059012832644672,-14.06050998584322,0.930065244325108,0.9074048490622566,0.9530503898855274,-0.0751933868098033,-0.1020439234300262,-0.04926246357247892,-0.5791955713249397,-0.7860184391054302,-0.3794562519960338,-23.659949809025314,-32.10859636868587,-15.500663888726873,-0.05440643944195156,-0.07465380496228868,-0.03525496754259172,-2.222485271321551,-3.0495835360412045,-1.4401539028836488,0.91545575619915,0.8949461661159496,0.9572258565210298,-0.0923520806203309,-0.11738564604392038,-0.04468552869479504,-0.6274039716777876,-0.7974722394040497,-0.30357603197804056,-72.19838569364644,-91.76895735374563,-34.933950745459214,0.9074048490622566,-0.1020439234300262,-0.6932465670024998,0.8850679269372478,-0.1298567822477438,-0.8821962687172663,0.9530503898855274,-0.04926246357247892,-0.33466994021574287,-79.77520909119676,-101.518557965163,-38.51207597419366,-0.06584259532471215,-0.08472402931321665,-0.0310939082377023,-7.576823397550305,-9.749600611417335,-3.5781252287344425,0.388
