geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
08069001009,08069001009,Census Tract 10.09; Larimer County; Colorado,4175,3187,1190,Fort Collins city,Colorado,177912,0.7052831420072047,0.2281187903084866,08069,4175,3187,1190,0.00915399999999999,0.007069502844,0.002896537907,0.7810714476485658,0.6876183025871423,0.8316326616518378,-0.2802926070470554,-0.4542952045306697,-0.20245397530893156,-10.712208841494007,-17.362231411992905,-7.73737590565798,-256.5798524908745,-415.861830227375,-185.32636899779592,0.7620085398786738,0.6623418103061154,0.8164407843975265,-0.3123212505718361,-0.509794466301061,-0.22482857190668973,-11.936277938291902,-19.48329942337063,-8.592487119701271,-285.8988727734587,-466.6658544519911,-256.5798524908745,-1.2240690967978924,-2.1210680113777265,-0.8551112140432915,-29.31902028258425,-50.8040242246162,-20.48170572558782,0.857583232872395,0.8139085959937855,0.9031171636150668,-0.1660675741648928,-0.22863919231495053,-0.1072760437827613,-1.5330140025068686,-2.110629273073216,-0.9902937287999444,-48.10210236921458,-66.22620875661173,-31.07291273297598,0.8445082749989237,0.7973209926538231,0.8939608621224004,-0.18412102001164465,-0.25420001381322604,-0.11861720391857689,-1.6996701689243396,-2.346588023416176,-1.0949869982735794,-53.33135139392343,-73.62999759699328,-34.357922757250684,-0.16665616641747105,-0.23595875034295988,-0.104693269473635,-5.22924902470885,-7.403788840381546,-3.28501002427471,0.8139085959937855,0.7720355197913971,0.9031171636150668,-0.22863919231495053,-0.2952771917413834,-0.1072760437827613,-1.9234748501812828,-2.4840809066730114,-0.9024820729722064,-161.63654203204058,-208.7462946784043,-75.83882966152996,0.7973209926538231,-0.25420001381322604,-2.1385105875109547,0.7523172327575617,-0.3292264970916271,-2.7696865124362047,0.8939608621224004,-0.11861720391857689,-0.9978919459351516,-179.70677205974408,-232.74676575094156,-83.85646604497072,-0.21503573732967185,-0.28560560576319327,-0.095409872962945,-18.070230027703516,-24.000471072537252,-8.017636383440758,0.145
08069001109,08069001109,Census Tract 11.09; Larimer County; Colorado,3761,2060,746,Fort Collins city,Colorado,76363,0.6378154415111997,0.24681916095984396,08069,3761,2060,746,0.00915399999999999,0.007069502844,0.002896537907,0.8028824293108433,0.7169311445545888,0.8488996298996444,-0.24551237328528064,-0.3948340891526963,-0.17799556599903152,-8.452547616866058,-13.593424619162326,-6.1280658773544605,-224.74202650534588,-361.43112521037824,-162.93714111551344,0.7854474771128273,0.6934660304034783,0.8351067204832562,-0.2731596053702174,-0.44203170185304025,-0.19745174535456264,-9.404391886649286,-15.218353185546627,-6.797906994705481,-250.050302755897,-404.635819876273,-224.74202650534588,-0.951844269783228,-1.6249285663843018,-0.6698411173510204,-25.30827625055113,-43.20469466589475,-17.810186582053188,0.8723959087232361,0.832804944039352,0.9134337768781682,-0.14626855765923327,-0.2007613633388176,-0.094770113951433,-0.8727651890360998,-1.1979165722940837,-0.5654807686727326,-42.367242186218434,-58.15128991718852,-27.45052275110352,0.8605675824949015,0.8177068280333704,0.905200475799405,-0.1620237856286256,-0.2229321875727205,-0.10472765617679906,-0.9667745560324492,-1.3302069559093277,-0.624896109616364,-46.93080369089559,-64.57315319948192,-30.334762602736117,-0.09400936699634932,-0.13229038361524403,-0.05941534094363143,-4.563561504677152,-6.4218632822934,-2.8842398516325938,0.832804944039352,0.7946241463047793,0.9134337768781682,-0.2007613633388176,-0.2584565981920822,-0.094770113951433,-1.0587851397004595,-1.3630611033532398,-0.4998032822189713,-141.9283029089088,-182.71596559694905,-66.99775901058595,0.8177068280333704,-0.2229321875727205,-1.175710721612109,0.7765652159446376,-0.28772185447885346,-1.5174016495153295,0.905200475799405,-0.10472765617679906,-0.552317857537752,-157.60197340644893,-203.40504685192087,-74.03724631873351,-0.11692558191164926,-0.15434054616208992,-0.05251457531878073,-15.673670497540115,-20.68908125497184,-7.039487308147551,0.1297
08069001605,08069001605,Census Tract 16.05; Larimer County; Colorado,6113,2808,729,Fort Collins city,Colorado,362699,0.6273105341328175,0.23702420325308907,08069,6113,2808,729,0.00915399999999999,0.007069502844,0.002896537907,0.8063328331583038,0.7216063417308403,0.8516202140581413,-0.24018266263960297,-0.3857971336579534,-0.1742323438223704,-13.440237989417282,-21.588591095679483,-9.749763537014418,-219.86320938029257,-353.15869615049047,-159.49228753499784,0.7891612983839975,0.6984420452457247,0.838051209944449,-0.26716807077050886,-0.4317580203067266,-0.19324450359815823,-14.950298305740583,-24.160488867047967,-10.813653616636184,-244.56565198332376,-395.2312917887774,-219.86320938029257,-1.510060316323301,-2.5718977713684836,-1.0638900796217658,-24.702442603031265,-42.072595638286984,-17.40373105875619,0.8747251921509032,0.8357863747696047,0.9150506714972696,-0.14321618832201766,-0.19647798790170865,-0.09283565506129898,-1.164845780385136,-1.5980494790942692,-0.7550767991694909,-41.483111837077494,-56.91059398483865,-26.890199400622897,0.8630953918203949,0.8209275214555078,0.90696318439922885,-0.15862048329426628,-0.21813433447449285,-0.10258058673285468,-1.2901362814693154,-1.774190907095028,-0.8343369908471937,-45.94502426885026,-63.18343686235855,-29.712855799401485,-0.12529050108417938,-0.17614142800075894,-0.07926019167770282,-4.46191243177277,-6.2728428775199045,-2.8226563987785904,0.8357863747696047,0.79820023881595,0.9150506714972696,-0.19647798790170865,-0.2528184675607209,-0.09283565506129898,-1.01258223511155,-1.302942338193018,-0.4784441051332526,-138.90016942545267,-178.73008754362385,-65.63019274804563,0.8209275214555078,-0.21813433447449285,-1.124191846199335,0.7804103827770278,-0.2813771088508333,-1.450124081746691,0.90696318439922885,-0.10258058673285468,-0.5286662434927394,-154.21012979414746,-198.91962712574636,-72.51937496471048,-0.11160961108778487,-0.14718174355367308,-0.0502221383594868,-15.309960368694773,-20.18953958212251,-6.889182216664857,0.3885
08069001007,08069001007,Census Tract 10.07; Larimer County; Colorado,2209,1198,536,Fort Collins city,Colorado,105887,0.6048810320278444,0.25005416131994374,08069,2209,1198,536,0.00915399999999999,0.007069502844,0.002896537907,0.8137496567856656,0.7316908598281581,0.8574582740754487,-0.22887916653633825,-0.3666974058345568,-0.1662375070999768,-4.628208198056271,-7.415056449098059,-3.3615195512449514,-209.51598904736403,-335.6748053009533,-152.17381399931875,0.7971497243278227,0.7091863907474553,0.8443729169815801,-0.25446947979970247,-0.4100665396949289,-0.18431084167733305,-5.145674682353026,-8.29203177154754,-3.726983811373903,-232.94136180864763,-375.37491043673793,-209.51598904736403,-0.5174664842967553,-0.8769753224494812,-0.3654642601289515,-23.425372761283622,-39.700105135784575,-16.544330472111884,0.8797193868750129,0.8421879346428695,0.9185125620966524,-0.13672611393987166,-0.18738343173255137,-0.08871673754503642,-0.47444678154056,-0.6502303293621838,-0.3078517291549126,-39.60323719036394,-54.27632131570817,-25.69713932845681,0.8685175111306395,0.8278466903748928,0.910738320305472,-0.15138726299046765,-0.20795312903545837,-0.09801023818190582,-0.5253217371748635,-0.7216082571143,-0.3401006634612508,-43.84989458888677,-60.234412113046744,-28.389037016798895,-0.05087495563430355,-0.07137792775211615,-0.03224893430633818,-4.246657398522834,-5.958090797338577,-2.6918976883420855,0.8421879346428695,0.8058896726706033,0.9185125620966524,-0.18738343173255137,-0.24086464178917047,-0.08871673754503642,-0.7100433291037389,-0.912697192799104,-0.3361702104143796,-132.47077035517518,-170.27932701475817,-62.71832283850366,0.8278466903748928,-0.20795312903545837,-0.7879871271042913,0.7886842161824543,-0.2679345921747974,-1.015272097702741,0.910738320305472,-0.09801023818190582,-0.3713856404565019,-147.01252371348718,-189.41643613857107,-69.28836575681007,-0.0779437980005524,-0.10257490490363708,-0.03521543004212235,-14.541753358312016,-19.137109123812888,-6.570042918306409,0.3932
08069001110,08069001110,Census Tract 11.10; Larimer County; Colorado,3905,1455,362,Fort Collins city,Colorado,0,NA,NA,08069,3905,1455,362,0.00915399999999999,0.007069502844,0.002896537907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3252
08069000504,08069000504,Census Tract 5.04; Larimer County; Colorado,2740,430,193,Fort Collins city,Colorado,0,NA,NA,08069,2740,430,193,0.00915399999999999,0.007069502844,0.002896537907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4229
08069001708,08069001708,Census Tract 17.08; Larimer County; Colorado,3018,1960,932,Fort Collins city,Colorado,123601,0.7073042725090226,0.1986734417145033,08069,3018,1960,932,0.00915399999999999,0.007069502844,0.002896537907,0.7804272781009359,0.6867589165414769,0.8311208492328971,-0.2813493685579066,-0.45611505859437185,-0.2031944583305472,-7.772774857493253,-12.60098672955335,-5.613606971961527,-257.54721197790764,-417.5277246372879,-186.0042071557829,0.7613172757226272,0.6614312922231115,0.8158880922529358,-0.31351281770247486,-0.5118728305685964,-0.22565828511931163,-8.661347133743835,-14.14139398311324,-6.234209992902215,-286.98963332484544,-468.56838910249303,-257.54721197790764,-0.8885722762505814,-1.5404072535598914,-0.6206030209406874,-29.442421346937753,-51.04066446520515,-20.56338704243497,0.8571433909756568,0.8133491815525379,0.9028099129072992,-0.1666659400613641,-0.229484239587208,-0.10765287986229743,-0.9461982578593204,-1.302831206085899,-0.6111684687449686,-48.275421319353086,-66.4709799023418,-31.18206473188615,0.8440318376827103,0.7967181985524562,0.8936263186207509,-0.1847894301540809,-0.25514893699790353,-0.11903597640614404,-1.0490891949382792,-1.4485351931725574,-0.6757927471960216,-53.52495892542241,-73.90485679451824,-34.47922179571539,-0.10289093707895867,-0.14570398708665833,-0.06462427845105301,-5.249537606069321,-7.433876892176445,-3.297157063829235,0.8133491815525379,0.7713688306206858,0.9028099129072992,-0.229484239587208,-0.29639669157404885,-0.10765287986229743,-1.512020399474728,-1.952891600760554,-0.7093007812074137,-162.23394844149445,-209.5377254034929,-76.10523403513022,0.7967181985524562,-0.25514893699790353,-1.6811193585192383,0.7516026359738925,-0.33049027789031826,-2.1775266262166784,0.8936263186207509,-0.11903597640614404,-0.7843014619271268,-180.3776135750256,-233.64019594599552,-84.15251737415524,-0.16909895904451044,-0.22463502545612424,-0.07500068071971311,-18.14366513353116,-24.1024705425026,-8.047283339025013,0.1347
08069001608,08069001608,Census Tract 16.08; Larimer County; Colorado,4495,3654,814,Fort Collins city,Colorado,376737,0.7239627385643761,0.21814479732760805,08069,4495,3654,814,0.00915399999999999,0.007069502844,0.002896537907,0.7751381286877096,0.679716510856038,0.8269143923920401,-0.2900926467041122,-0.4712015730507937,-0.20931502607817715,-11.936508855242844,-19.388639502682807,-8.612733520494752,-265.5508087929443,-431.3379199706965,-191.60697487196333,0.7556436030918791,0.6539741790424288,0.8113469463385742,-0.3233751942162733,-0.5291123595494762,-0.2325183505191885,-13.305993492711666,-21.77150795422499,-9.567486048033668,-296.01765278557656,-484.34945393159046,-265.5508087929443,-1.3694846374688208,-2.3828684515421834,-0.9547525275389166,-30.46684399263228,-53.01153396089395,-21.240323193301816,0.8535267284328816,0.8087530226112167,0.9002814837193428,-0.17160947242513516,-0.23647142210523697,-0.11076370899986634,-1.8163059919591331,-2.5028015926347607,-1.1723175038361613,-49.70733420796753,-68.49484380500166,-32.08312818380299,0.8401151921209626,0.7917672034868503,0.8908737240936946,-0.1903129587210424,-0.26299750178602604,-0.12249353971835006,-2.0142627466167284,-2.783552280732243,-1.2964654399469877,-55.12486991288255,-76.17822333695247,-35.4807181156811,-0.1979567546575951,-0.2807506880974824,-0.1241479361108262,-5.417535704915027,-7.683379531950805,-3.397589931878111,0.8087530226112167,0.7658957587890878,0.9002814837193428,-0.23647142210523697,-0.30566070973031695,-0.11076370899986634,-1.3607926083535251,-1.7589475749843528,-0.6373981056102465,-167.17353910976968,-216.08692567375343,-78.30443557865435,0.7917672034868503,-0.26299750178602604,-1.5134389316887418,0.7457386136703188,-0.3409524217584458,-1.9620363898460764,0.8908737240936946,-0.12249353971835006,-0.7048982999121491,-185.92615868412065,-241.036411529002,-86.59684274105027,-0.15264632333521644,-0.2030888148617236,-0.06750019430190268,-18.752619574350913,-24.9494858552486,-8.292407162395905,0.1535
08069001812,08069001812,Census Tract 18.12; Larimer County; Colorado,3997,3462,1647,Fort Collins city,Colorado,70736,0.609346766863882,0.2070563351797341,08069,3997,3462,1647,0.00915399999999999,0.007069502844,0.002896537907,0.8122675408700132,0.7296718486356903,0.8562927286860085,-0.23112145898247777,-0.37047907476457786,-0.16782493474458443,-8.456396284595826,-13.555287705228595,-6.140469002249747,-211.56858355256009,-339.13654503949454,-153.62694526519255,0.7955527998987394,0.7070340838289821,0.8431104685545875,-0.2569875941952355,-0.4143589720377337,-0.18608419334939696,-9.40280035574095,-15.160788994043552,-6.808548579563756,-235.24644372631852,-379.30420300334134,-211.56858355256009,-0.9464040711451248,-1.605501288814958,-0.6680795773140096,-23.677860173758436,-40.167657963846835,-16.714525326845372,0.878722769785002,0.8409094807199996,0.9178222537724424,-0.13801534953358618,-0.18918863793019036,-0.0895355782558005,-1.3839922865680734,-1.8971485163538675,-0.8978461460859813,-39.97666916718872,-54.799206133849445,-25.93431964430911,0.8674352530867804,0.8264644432755193,0.909985436454285,-0.1528237945615954,-0.2099734091846817,-0.09891868588188892,-1.532488622403854,-2.1055743413907964,-0.991938206298344,-44.265991403924154,-60.81959391654524,-28.6521723367517,-0.1484963358357807,-0.20842582503692864,-0.0940920602123626,-4.289322236735433,-6.020387782695801,-2.717852692442594,0.8409094807199996,0.804352815762155,0.9178222537724424,-0.18918863793019036,-0.2432355309808443,-0.0895355782558005,-2.202812454093246,-2.83210589591694,-1.0425049253702785,-133.7469613899967,-171.9554278030929,-63.29720251185662,0.8264644432755193,-0.2099734091846817,-2.44481933926236,0.7870299239082102,-0.2705997187937012,-3.150720028191364,0.909985436454285,-0.09891868588188892,-1.1517568686316475,-148.44076133954826,-191.3005481597671,-69.93059311667564,-0.24200688516911395,-0.31861413227442403,-0.10925194326136922,-14.693799949551549,-19.345120356674197,-6.633390604819017,0.0096
08069000503,08069000503,Census Tract 5.03; Larimer County; Colorado,5544,845,270,Fort Collins city,Colorado,0,NA,NA,08069,5544,845,270,0.00915399999999999,0.007069502844,0.002896537907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6924
08069002505,08069002505,Census Tract 25.05; Larimer County; Colorado,4583,3596,1256,Fort Collins city,Colorado,471027,0.6574282758481643,0.24315910031266455,08069,4583,3596,1256,0.00915399999999999,0.007069502844,0.002896537907,0.7964799359485301,0.7082833906325111,0.843843494093994,-0.25552440791756714,-0.41186425267855026,-0.1850538719548534,-10.719959781044766,-17.27885120621613,-7.763524748377877,-233.9070430077409,-377.0205369019448,-169.39831438747277,0.7785604244272568,0.6842704151287821,0.8296369706501785,-0.284421823438616,-0.46141054456051056,-0.20534647728669764,-11.932286754762744,-19.357455988448383,-8.614855996076775,-260.359737175709,-422.3752124906913,-233.9070430077409,-1.2123269737179785,-2.078604782232251,-0.8513312476988979,-26.452694167968108,-45.354675588746474,-18.575850920770193,0.8680636860981268,0.8272669990559878,0.9104226507738408,-0.15198921002549462,-0.20879957878305505,-0.09839094968696178,-1.5831120598246111,-2.1748460380990635,-1.0248352432445569,-44.02425082938296,-60.47958949107518,-28.499311547401465,0.8558679185325007,0.8117275198121878,0.9019186337399068,-0.1684045848039648,-0.23194049184309215,-0.10874746633561358,-1.7540937878958198,-2.4158806387431,-1.132708206078595,-48.77902635972803,-67.18244267917407,-31.499115853131116,-0.17098172807120848,-0.24103460064403623,-0.10787296283403824,-4.754775530345063,-6.702853188098894,-2.9998043057296506,0.8272669990559878,0.7879903473341744,0.9104226507738408,-0.20879957878305505,-0.2690510783324553,-0.09839094968696178,-1.853993175337209,-2.3889840484964147,-0.8736423238866117,-147.61092160328096,-190.20573634525596,-69.55750986358373,0.8117275198121878,-0.23194049184309215,-2.0594681822047147,0.7694368597679251,-0.29965180028107385,-2.660696903396745,0.9019186337399068,-0.10874746633561358,-0.9656008963069926,-163.9703966723499,-211.83892542967715,-76.87905225374145,-0.20547500686750575,-0.2717128549003305,-0.09195857242038095,-16.35947506906893,-21.63318908442122,-7.32154239015772,0.0054
08069001112,08069001112,Census Tract 11.12; Larimer County; Colorado,2616,2040,878,Fort Collins city,Colorado,0,NA,NA,08069,2616,2040,878,0.00915399999999999,0.007069502844,0.002896537907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2181
08069001603,08069001603,Census Tract 16.03; Larimer County; Colorado,3629,2348,1098,Fort Collins city,Colorado,100378,0.6407254511207777,0.22812909003237683,08069,3629,2348,1098,0.00915399999999999,0.007069502844,0.002896537907,0.8019292323081774,0.7156414140152106,0.8481475276131918,-0.24699282643896067,-0.3973478622336206,-0.17904016393721356,-8.20506859726353,-13.199842738787336,-5.947690254612266,-226.09723332222455,-363.73223308865624,-163.89336606812526,0.7844217903315971,0.6920938843948219,0.8342928861933838,-0.2748243512935457,-0.4448906753083307,-0.19861983309325057,-9.129628123508514,-14.779208618392255,-6.598124240300149,-251.57421117411172,-407.252924177246,-226.09723332222455,-0.924559526244984,-1.5793658796049197,-0.6504339856878829,-25.476977851887128,-43.520691088589686,-17.923229145436288,0.8717517616865923,0.8319809278436973,0.9129863794984197,-0.1471155481983584,-0.20195062955561907,-0.0953065921414778,-1.000543289330101,-1.3734805712406577,-0.6481869004593805,-42.61257620656307,-58.49576538503652,-27.60591569247788,0.8598686535552553,0.8168168869218738,0.904712786540498,-0.16296831599262365,-0.22426460080721508,-0.10532316429821632,-1.1083590887347583,-1.5252394741404824,-0.7163103189304357,-47.20439049125888,-64.95909174363213,-30.507253787497262,-0.10781579940465758,-0.15175890289982497,-0.06812341847105519,-4.5918142846958085,-6.463326358595612,-2.901338095019386,0.8319809278436973,0.7936363544198912,0.9129863794984197,-0.20195062955561907,-0.26002292414004946,-0.0953065921414778,-1.5676042238901615,-2.018379616281177,-0.7397997061673457,-142.76905499910396,-183.8232801713276,-67.37702241961254,0.8168168869218738,-0.22426460080721508,-1.7408122780702149,0.7755034047236932,-0.2894849898902681,-2.247073425338369,0.904712786540498,-0.10532316429821632,-0.8175514856807609,-158.54392332151318,-204.65149593245621,-74.45824095453196,-0.17320805418005314,-0.22869380905719172,-0.07775177951341516,-15.774868322409212,-20.828215761128572,-7.0812185349194134,0.5135
08069001010,08069001010,Census Tract 10.10; Larimer County; Colorado,1196,1064,588,Fort Collins city,Colorado,104904,0.6965145011156403,0.2156898709345781,08069,1196,1064,588,0.00915399999999999,0.007069502844,0.002896537907,0.7838723294686264,0.6913592056252417,0.8338568036962191,-0.2757179484545434,-0.44642610073533934,-0.19924667588885955,-3.0186108317828566,-4.88755509325303,-2.181389269019598,-252.39221001528895,-408.6584526131296,-182.39040710866203,0.7650148537681202,0.666306615080015,0.818842969022117,-0.307164161681892,-0.5008105538317561,-0.22123537458497736,-3.362889760299103,-5.482966092491971,-2.4221255882652555,-281.17807360360393,-458.4419809775895,-252.39221001528895,-0.3442789285162462,-0.5954109992389407,-0.24073631924565753,-28.785863588314896,-49.78352836445992,-20.128454786426214,0.8594940948397838,0.8163400653081703,0.9044513770521292,-0.16347512566262318,-0.2249796898336696,-0.10564263085019757,-0.5038166598267126,-0.6933685807024593,-0.3255817494833844,-47.35118983333765,-65.16621999083264,-30.59978848528049,0.8465784067166354,0.7999414907552215,0.8954137244730501,-0.18122549791742737,-0.25009142738165024,-0.11680218056574772,-0.5585218219964756,-0.7707608548027957,-0.35997454802119955,-52.49265244327778,-72.43992996266877,-33.8321943628947,-0.05470516216976295,-0.07739227410033633,-0.03439279853781513,-5.1414626099401275,-7.273709971836122,-3.232405877614204,0.8163400653081703,0.7749346188709187,0.9044513770521292,-0.2249796898336696,-0.29043144498693574,-0.10564263085019757,-0.9352107995873626,-1.207285084677437,-0.4391424369949509,-159.0494557121365,-205.3205926322172,-74.68408792431138,0.7999414907552215,-0.25009142738165024,-1.0395969695951424,0.7554253752002217,-0.32375749190971387,-1.3458170517753532,0.8954137244730501,-0.11680218056574772,-0.48553120844463354,-176.8022057134596,-228.8804509822029,-82.5733347694955,-0.10438617000777972,-0.13853196709791615,-0.04638877144968262,-17.752750001323083,-23.559858349985745,-7.889246845184119,0.1042
08069001607,08069001607,Census Tract 16.07; Larimer County; Colorado,2409,1902,720,Fort Collins city,Colorado,86380,0.6343792985228579,0.22393495577187889,08069,2409,1902,720,0.00915399999999999,0.007069502844,0.002896537907,0.8040094244168401,0.7184570530295452,0.849788571974106,-0.2437665152063544,-0.3918716446352109,-0.17676329498871063,-5.375535780599314,-8.641548021292643,-3.897981706404916,-223.1438680198968,-358.71930349907194,-161.80912023266566,0.7866603362864877,0.6950897652103221,0.8360687192451661,-0.2711966701163611,-0.4386631051852956,-0.1960739314620419,-5.9804251726526125,-9.673392654262663,-4.323819591565907,-248.25343182451692,-401.5522064866195,-223.1438680198968,-0.6048893920532983,-1.0318446329700226,-0.4258378851609907,-25.1095638046201,-42.832902987547634,-17.676956627687453,0.8731571312075272,0.8337789942593146,0.9139623465558336,-0.14526923535178163,-0.1993585912875479,-0.0941369781461894,-0.8003194648367806,-1.0983093612594557,-0.5186208613879513,-42.077784691734,-57.744971675050245,-27.26713256508682,0.8613936101677627,0.8187589201134137,0.9057766783818884,-0.1609094706486651,-0.22136073932663963,-0.10402489252255372,-0.8864848852880667,-1.2195239274493612,-0.573095508568964,-46.60803813291623,-64.11797725811573,-30.13120444631777,-0.08616542045128606,-0.12121456618990556,-0.05447464718101269,-4.530253441182232,-6.373005583065487,-2.8640718812309514,0.8337789942593146,0.795792115285629,0.9139623465558336,-0.1993585912875479,-0.2566095853325662,-0.0941369781461894,-1.0147436122198703,-1.306153579180491,-0.47916117700563726,-140.93661280831537,-181.41021933062376,-66.55016347300517,0.8187589201134137,-0.22136073932663963,-1.1267354708781274,0.7778208759793295,-0.28564304569600535,-1.4539351132200469,0.9057766783818884,-0.10402489252255372,-0.5294910769451913,-156.49103762196216,-201.93543239167315,-73.54042735349879,-0.1119918586582569,-0.14778153403955585,-0.050329899939554,-15.554424813646792,-20.525213061049424,-6.990263880493611,0.1037
