geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06085504805,06085504805,Census Tract 5048.05; Santa Clara County; California,5582,3113,1587,Sunnyvale city,California,63642,0.428117920967256,0.2326243780144617,06085,5582,3113,1587,0.007389,0.009493868073,0.003212018401,0.8746387983667598,0.8162584156801485,0.904889793041762,-0.1433291112483588,-0.22510222349958697,-0.10510695080174094,-5.911666238424835,-9.28443079892542,-4.335178018384225,-105.9058803014123,-166.32803294384485,-77.66352594740638,0.8630016226225464,0.7998534807929313,0.8958911747139725,-0.15874637287602525,-0.2502289781981749,-0.11620699949328768,-6.5475573303280665,-10.320793796917048,-4.793003944486449,-117.29769491809508,-184.89419199063144,-105.9058803014123,-0.6358910919032317,-1.0363629979916291,-0.45782592610222395,-11.39181461668276,-18.566159046786623,-8.201825978183875,0.9200887937798042,0.8943838503975458,0.9462574642443906,-0.08685162427847168,-0.11808816712813944,-0.05679483416125451,-0.8684305447508966,-1.1807651515982638,-0.567892301145148,-27.89690153391894,-37.93013657559472,-18.24260524076929,0.9124576473368238,0.8844562262714563,0.9410446936397852,-0.09594127784307004,-0.1306382049178782,-0.06264878465249786,-0.9593181114749392,-1.3062531461513918,-0.626426029861093,-30.81651498473946,-41.96123180698335,-20.122904910410956,-0.09088756672404263,-0.12548799455312798,-0.05853372871594498,-2.919613450820515,-4.031095231388628,-1.8802996696416632,0.8943838503975458,0.8691391187138782,0.9462574642443906,-0.11808816712813944,-0.15056379176646106,-0.05679483416125451,-1.7792070922790295,-2.268509814879461,-0.855714625791969,-112.1113479696931,-142.94327756014246,-53.92026627548639,0.8844562262714563,-0.1306382049178782,-1.96829560797801,0.8570343465395395,-0.166814380354434,-2.5133536732658475,0.9410446936397852,-0.06264878465249786,-0.943914743425843,-124.02618827838752,-158.37137197642392,-59.47792964246018,-0.18908851569898055,-0.2448438583863863,-0.08820011763387403,-11.914840308694426,-15.428094416281434,-5.557663366973789,0.4767
06085508706,06085508706,Census Tract 5087.06; Santa Clara County; California,2993,1937,637,Sunnyvale city,California,48276,0.45861208157875794,0.2020161304131509,06085,2993,1937,637,0.007389,0.009493868073,0.003212018401,0.8638184977533365,0.8010013285838241,0.8965238364083553,-0.15765059743551604,-0.24843737995791704,-0.11541931110966312,-3.486486631501927,-5.494261474923584,-2.5525300363393773,-116.4880264451028,-183.5703800509049,-85.28332897893007,0.8512649453557114,0.7834234374583108,0.8867843600430223,-0.1747224004180483,-0.2764489191749694,-0.12766986548058318,-3.8640342833500534,-6.113744423905059,-2.8234544396558348,-129.10238166889587,-204.26810637838489,-116.4880264451028,-0.3775476518481264,-0.6194829489814753,-0.2709244033164575,-12.614355223793066,-20.697726327479963,-9.05193462467282,0.9129945829369815,0.8851538237691943,0.9414119486160644,-0.09529675059312362,-0.12974713902467658,-0.06223423387610898,-0.5929058531842224,-0.8072451335731977,-0.3872014659883206,-30.609491646062075,-41.67501980243664,-19.98975043821996,0.9047217285523262,0.8744210921111905,0.9357453481377344,-0.10531223959894444,-0.14361376803664871,-0.06866681409652903,-0.655219017243794,-0.893518857010371,-0.4272229193959807,-33.82648514423305,-46.129006557066134,-22.055907041609743,-0.06231316405957166,-0.08627372343717332,-0.04002145340766011,-3.2169934981709685,-4.453986754629495,-2.066156603389784,0.8851538237691943,0.8578837951157654,0.9414119486160644,-0.12974713902467658,-0.16565903878048777,-0.06223423387610898,-0.7846580146174119,-1.0018386027625967,-0.3763673770500318,-123.18022207494693,-157.27450592819417,-59.08436060440061,0.8744210921111905,-0.14361376803664871,-0.8685177565104558,0.8448338584681993,-0.1836646814950557,-1.1107294189341677,0.9357453481377344,-0.06866681409652903,-0.4152690103543475,-136.3450167206367,-174.36882557836228,-65.19136740256633,-0.0838597418930439,-0.10889081617157093,-0.03890163330431562,-13.16479464568978,-17.09431965016812,-6.107006798165718,0.1232
06085508205,06085508205,Census Tract 5082.05; Santa Clara County; California,2697,1418,437,Sunnyvale city,California,56696,0.4972036300320086,0.20273153722345297,06085,2697,1418,437,0.007389,0.009493868073,0.003212018401,0.8503166715741851,0.7821010321453772,0.8860471812601711,-0.17603245170849963,-0.2786071861545884,-0.12860807093563653,-3.5079981099630575,-5.552121060444396,-2.562918742478799,-130.07037856741036,-205.86284984962535,-95.02850361434184,0.836640267764837,0.7631135146625093,0.875391918901494,-0.19525683681421863,-0.31042103276372307,-0.14234547796017277,-3.891104213193046,-6.1861116269128305,-2.8366796167388917,-144.27527672202615,-229.37010110911496,-130.07037856741036,-0.38310610322998784,-0.6339905664684347,-0.27376087426009255,-14.204898154615789,-23.507251259489603,-10.150570050429833,0.90409494344186,0.8736092927538452,0.9353153139637628,-0.1060785233385252,-0.14467646841042425,-0.06915815989595069,-0.48314970752040787,-0.6589495328334368,-0.3149906661101031,-34.0726168914251,-46.470347872597806,-22.213728216509388,0.895025572946513,0.8618842997007937,0.929081579605152,-0.1172865113874912,-0.16024853956285506,-0.07633174734234577,-0.534198081661788,-0.7298747435735407,-0.34766378944853027,-37.67264327657179,-51.472125780926696,-24.51789770440975,-0.05104837414138008,-0.07092521074010383,-0.03267312333842714,-3.6000263851466916,-5.001777908328902,-2.304169487900363,0.8736092927538452,0.8438484551154439,0.9353153139637628,-0.14467646841042425,-0.1850469049720468,-0.06915815989595069,-0.6002366760036243,-0.7677263646641305,-0.2869247809997111,-137.35393043561197,-175.681090312158,-65.65784462235952,0.8618842997007937,-0.16024853956285506,-0.6648424016597914,0.8296423359019703,-0.2053386823766898,-0.8519133036555909,0.929081579605152,-0.07633174734234577,-0.31668670656476217,-152.13784935006666,-194.94583607679428,-72.46835390497989,-0.06460572565616707,-0.08418693899146046,-0.02976192556505108,-14.783918914454706,-19.26474576463626,-6.810509282620385,0.3702
06085508206,06085508206,Census Tract 5082.06; Santa Clara County; California,2448,1991,736,Sunnyvale city,California,59183,0.5198835879132481,0.19924407656422355,06085,2448,1991,736,0.007389,0.009493868073,0.003212018401,0.8424804217964781,0.7712022137470352,0.8799473408559947,-0.18697120328046585,-0.29667677578531115,-0.13643164036068403,-3.3819859811043584,-5.366370216487722,-2.46781262025023,-138.15302210393622,-219.2144696277664,-100.80933906250942,0.8281629530377987,0.751424055823551,0.8687650708084642,-0.2074918303600551,-0.33080647638304983,-0.1510591684693422,-3.753168665330535,-5.983717524178181,-2.7323993273672853,-153.31571345304474,-244.43290539943553,-138.15302210393622,-0.37118268422617673,-0.6173473076904594,-0.2645867071170547,-15.162691349108526,-25.218435771669093,-10.808280519487528,0.8989052205616376,0.8668950324458093,0.9317508047271296,-0.11246433675754852,-0.1535421966586378,-0.07324833520573963,-0.71922390057091945,-0.9819220987460332,-0.46843252604219254,-36.12375191215065,-49.31803609975053,-23.52750005234518,0.8893757690171148,0.8546005456283169,0.9251874950623185,-0.12438412967461496,-0.17013732920657446,-0.08086199320348841,-0.7954525095947017,-1.0880501061280472,-0.5171228483312832,-39.952411330723336,-54.6484232108512,-25.97302101111417,-0.07622860902378226,-0.10612800738201413,-0.04869032228909065,-3.82865941857269,-5.330387111100658,-2.445520958768993,0.8668950324458093,0.8357073636193768,0.9317508047271296,-0.1535421966586378,-0.196591107764189,-0.07324833520573963,-1.0728740880147762,-1.3736777904984685,-0.5118217828234876,-145.77093587157285,-186.64100414381363,-69.54100310101732,0.8546005456283169,-0.17013732920657446,-1.1888323593259236,0.8208421547453137,-0.2182610191484066,-1.5250960124572952,0.9251874950623185,-0.08086199320348841,-0.5650221183569938,-161.52613577797877,-207.2141321273499,-76.76930955937415,-0.11595827131114732,-0.15141822195882693,-0.05320033553350623,-15.755199906405888,-20.573127983536267,-7.228306458356824,0.1118
06085508708,06085508708,Census Tract 5087.08; Santa Clara County; California,5007,1186,278,Sunnyvale city,California,129796,0.43427801979018765,0.21210549300178136,06085,5007,1186,278,0.007389,0.009493868073,0.003212018401,0.8724421289806916,0.8131530983689713,0.9031935245516012,-0.14620783061948103,-0.22978071657822816,-0.10718242859021748,-5.409210609859858,-8.501133521986214,-3.965398621019556,-108.03296604473452,-169.78497147965274,-79.19709648531168,0.8606177355689903,0.7965069199562897,0.8940440078957205,-0.16195606791540057,-0.2554818733462823,-0.11851317291825976,-5.991843782835262,-9.451992099713488,-4.384599030307958,-119.66933858268948,-188.77555621556797,-108.03296604473452,-0.5826331729754042,-0.9508585777272742,-0.41920040928840185,-11.636372537954946,-18.990584735915203,-8.37228698399045,0.9186512691740356,0.8925115754079912,0.9452766197871696,-0.08855235229697728,-0.12043364764526772,-0.05789139291856343,-0.33733609704525463,-0.4587864195106742,-0.22053458810634097,-28.443178502972565,-38.68350923361503,-18.594821931394684,0.9108896078225388,0.8824197974823882,0.93997176399924,-0.09782787223852236,-0.1332474666287828,-0.06386174383085902,-0.37267076195232174,-0.5076000712321647,-0.24327836421733556,-31.422492576081087,-42.79933146982839,-20.51250963046674,-0.0353346649070671,-0.04881365172149043,-0.02274377611099462,-2.9793140731085246,-4.115822236213359,-1.9176876990720595,0.8925115754079912,0.8668536005386133,0.9452766197871696,-0.12043364764526772,-0.15359733105873608,-0.05789139291856343,-0.31785996311782616,-0.4053887176873597,-0.15279248264683123,-114.33811622943388,-145.82327974365458,-54.96132469310476,0.8824197974823882,-0.1332474666287828,-0.35167941564736727,0.8545556169933466,-0.17019884968796106,-0.4492050281816529,0.93997176399924,-0.06386174383085902,-0.1685500018940474,-126.5033869235134,-161.58454251138593,-60.62949708418971,-0.0338194525295411,-0.04381631049429324,-0.01575751924721616,-12.165270694079531,-15.761262767731385,-5.66817239108495,0.2222
06085509002,06085509002,Census Tract 5090.02; Santa Clara County; California,2999,1881,590,Sunnyvale city,California,43744,0.4863109778394073,0.1983546144740923,06085,2999,1881,590,0.007389,0.009493868073,0.003212018401,0.8541061066876098,0.7873900971900112,0.888991804517394,-0.17081471748070648,-0.27001851251207987,-0.1248697624865832,-3.785187692447355,-5.983505200066322,-2.7670653623650763,-126.214994746494,-199.51667889517577,-92.26626750133632,0.8407425152871592,0.7687921555631482,0.8785925837129229,-0.18942480226356315,-0.3007416800025616,-0.13818397575587382,-4.197579931912478,-6.664318640343243,-3.062103149183595,-139.96598639254677,-222.21802735389275,-126.214994746494,-0.41239223946512293,-0.6808134402769213,-0.29503778681851855,-13.750991646052782,-22.701348458716947,-9.8378721846788455,0.9065980857872544,0.8768524555016292,0.9370321083419147,-0.10302460999753724,-0.14044272069457875,-0.06719928922127043,-0.6224547699107917,-0.8485277585392396,-0.40600510995765504,-33.09169430679382,-45.11046031574904,-21.58453535128416,0.8977517854373928,0.8654045510095073,0.930957639097434,-0.11389363543598076,-0.1555289359565825,-0.07416273093747061,-0.6881233196738303,-0.9396757536635084,-0.44807687816282665,-36.58284527771559,-49.95618041804935,-23.821205643956763,-0.0656685497630386,-0.09114799512426874,-0.04207176820517161,-3.4911509709217756,-4.845720102300305,-2.2366702926726005,0.8768524555016292,0.8477865744597636,0.9370321083419147,-0.14044272069457875,-0.1795421514397437,-0.06719928922127043,-0.7866733506316352,-1.005684204593793,-0.37640890001500626,-133.3344662087517,-170.45494993115136,-63.79811864661123,0.8654045510095073,-0.1555289359565825,-0.8711770077084574,0.8339023318941083,-0.19918120114692675,-1.1156900273232533,0.930957639097434,-0.07416273093747061,-0.4154137982377075,-147.657119950586,-189.10000463105987,-70.40911834537415,-0.08450365707682217,-0.11000582272946025,-0.03900489822270125,-14.322653741834268,-18.645054699908517,-6.610999698762925,0.6488
06085509108,06085509108,Census Tract 5091.08; Santa Clara County; California,3504,2371,618,Sunnyvale city,California,87851,0.5380713388630921,0.25229216264046145,06085,3504,2371,618,0.007389,0.009493868073,0.003212018401,0.8362485027744891,0.7625719536616797,0.8750860469961547,-0.1958167897248477,-0.3113516635358148,-0.1427447659948739,-5.069903468506256,-8.061223356298939,-3.695812730080175,-144.68902592768995,-230.05774418661355,-105.47410759361232,0.8214268386317598,0.742179426435388,0.86348706275697,-0.21739387243018168,-0.34738307797468576,-0.1580949421606469,-5.628556925146689,-8.994114725294954,-4.09324500079807,-160.6323323386612,-256.68135631549524,-144.68902592768995,-0.5586534566404326,-0.9328913689960155,-0.3974322707178941,-15.943306410971251,-26.623612128881724,-11.342245168889672,0.8947649552507628,0.8615479651118623,0.9289021332785392,-0.11761194281435002,-0.16070148209352603,-0.07653967428250227,-0.8956967587825103,-1.2238535747166874,-0.5829028628608087,-37.777172449705205,-51.61761175523777,-24.58468422019438,0.8848707971681975,0.8488039796638578,0.922076505382468,-0.13010848951083487,-0.17812831225887826,-0.08450870851026619,-0.9908666548336628,-1.356571009030295,-0.6435926019947169,-41.79108624351171,-57.215141671459094,-27.144352677972034,-0.09516989605115234,-0.1327174343136075,-0.06068973913390818,-4.013913793806509,-5.59752991622132,-2.5596684577776543,0.8615479651118623,0.8292355572965051,0.9289021332785392,-0.16070148209352603,-0.20592995705614153,-0.07653967428250227,-0.9428694181412718,-1.20823439994399,-0.4490743782528729,-152.56786701315076,-195.5071844569563,-72.66575699884675,0.8488039796638578,-0.17812831225887826,-1.0451162985308982,0.8138525111081892,-0.2287238613275782,-1.3419710337173454,0.922076505382468,-0.08450870851026619,-0.4958303793027371,-169.1126696651939,-217.14741645911735,-80.23145296160794,-0.10224688038962636,-0.13373663377335543,-0.04675600104986421,-16.544802652043103,-21.64023200216107,-7.5656959627612,0.1613
06085504601,06085504601,Census Tract 5046.01; Santa Clara County; California,920,619,321,Sunnyvale city,California,347693,0.512701533586289,0.2535386204650193,06085,920,619,321,0.007389,0.009493868073,0.003212018401,0.8449540790462754,0.7746370049544312,0.8818744179339753,-0.18349626896733787,-0.29092722604805843,-0.13394830336814312,-1.247385616887687,-1.9776883714075757,-0.9105644925002327,-135.58539313996593,-214.96612732691037,-98.97440135872095,0.8308381261306163,0.7551062478061399,0.8708581466273315,-0.2036038893125973,-0.32431694599980615,-0.14829263970580098,-1.3840748070803188,-2.2046676808731624,-1.0080755696032704,-150.44291381307815,-239.63779139925677,-135.58539313996593,-0.13668919019263215,-0.22697930946558695,-0.09751107710303764,-14.857520673112193,-24.67166407234641,-10.599030119895396,0.9005454169860815,0.8690156327514198,0.9328781043887704,-0.11043816462557784,-0.15072728534683105,-0.0719514106885471,-0.21957750909206444,-0.2996819259073486,-0.14305662891279375,-35.47294169500233,-48.413881406679906,-23.110925510952143,0.8911610210437335,0.856900404742752,0.9264188643040348,-0.12213166463316984,-0.1669967646942676,-0.07942534260811109,-0.24282698641668504,-0.33202954560427644,-0.15791659475508596,-39.22891541465025,-53.639668110545465,-25.51156619629822,-0.0232494773246206,-0.03234761969692784,-0.01485996584229221,-3.755973719647916,-5.225786703865564,-2.400640685346076,0.8690156327514198,0.8382768662023455,0.9328781043887704,-0.15072728534683105,-0.19292329338671896,-0.0719514106885471,-0.459346172829041,-0.5879398428947208,-0.2192742014386019,-143.098496208424,-183.1588295622183,-68.30972007433081,0.856900404742752,-0.1669967646942676,-0.5089279260926894,0.8236187582344364,-0.21415398811904923,-0.6526410570734091,0.9264188643040348,-0.07942534260811109,-0.24205124552412857,-158.54452526252007,-203.31497105090628,-75.40537243742324,-0.04958175326364844,-0.06470121417868835,-0.02277704408552663,-15.446029054096089,-20.15614148868796,-7.095652363092411,0.6868
06085508508,06085508508,Census Tract 5085.08; Santa Clara County; California,4054,2581,692,Sunnyvale city,California,56369,0.48743548895773786,0.19094156962677444,06085,4054,2581,692,0.007389,0.009493868073,0.003212018401,0.8537141210780163,0.7868424250279847,0.8886873616975842,-0.17135230085835196,-0.2709024935512776,-0.1252551156908372,-5.132859200325737,-8.114885819743481,-3.752017742049722,-126.61221510423624,-200.16985248503903,-92.5510049839596,0.84031808728993,0.7682039661013229,0.8782616197108537,-0.19002555713759847,-0.3017376167361575,-0.1386128888670163,-5.692216704210105,-9.038552119757298,-4.152149917688806,-140.4098841689715,-222.95392500634676,-126.61221510423624,-0.5593575038843674,-0.9236663000138172,-0.4001321756390843,-13.79766906473526,-22.784072521307777,-9.870058599878744,0.9063393515352705,0.8765170886101061,0.9368547280181392,-0.10333949232820532,-0.1408790689816451,-0.06740134846246738,-0.8567070736940484,-1.1679184038246493,-0.5587719728767521,-33.192835090819386,-45.25061618847924,-21.649437151365827,0.8974699588947692,0.8650404706790535,0.9307637874639793,-0.11424342407125931,-0.1560152777765458,-0.07438644849373258,-0.9471030611804488,-1.2934008970259656,-0.616679985316369,-36.69519803101313,-50.11239430553916,-23.893064134690785,-0.09039598748640044,-0.12548249320131633,-0.05790801243961696,-3.5023629401937404,-4.861778117059912,-2.2436269833249503,0.8765170886101061,0.8473791704823241,0.9368547280181392,-0.1408790689816451,-0.18010925313493936,-0.06740134846246738,-0.9255412082498928,-1.1832739736888556,-0.44281046108951694,-133.74872951588048,-170.99334879896756,-63.98995102449667,0.8650404706790535,-0.1560152777765458,-1.0249824174914184,0.8334615373944472,-0.19981541454952131,-1.3127386598019923,0.9307637874639793,-0.07438644849373258,-0.48870086886560654,-148.11884645829747,-189.702118468496,-70.62151284185066,-0.09944120924152544,-0.12946468611313677,-0.0458904077760896,-14.370116942416972,-18.708769669528433,-6.631561817353989,0.6153
06085508401,06085508401,Census Tract 5084.01; Santa Clara County; California,5309,3858,1194,Sunnyvale city,California,83767,0.540433292316882,0.18434091015932852,06085,5309,3858,1194,0.007389,0.009493868073,0.003212018401,0.83544258348178,0.7614582929624645,0.874456708236343,-0.19697034813860284,-0.31326956347075235,-0.1435671892972955,-7.726792407821088,-12.28900140301293,-5.631882558759357,-145.54139023961363,-231.4748804485389,-106.08179617177164,0.8205560819030562,0.7409872461534517,0.862803990540979,-0.2186857450142501,-0.34955089334008477,-0.1590117929021155,-8.578648361253748,-13.712252703674404,-6.237746573334562,-161.5868969910293,-258.2831550889886,-145.54139023961363,-0.8518559534326604,-1.4232513006614749,-0.6058640145752046,-16.045506751415715,-26.808274640449707,-11.412017603601518,0.8942286803453111,0.8608559918644134,0.9285328299042788,-0.11828218215260636,-0.16163447713738172,-0.07696784410206456,-1.4657488968654078,-2.002969105303354,-0.9537829834856822,-37.992454558460544,-51.91729148012839,-24.72221315411307,0.8842874352976468,0.848054098421189,0.9216732647170868,-0.13085401882183814,-0.17917005750185833,-0.08498319120383294,-1.6215386818875006,-2.2202694383489923,-1.0531089001926683,-42.03055163005445,-57.5497521604197,-27.296757392241272,-0.15578978502209284,-0.2173003330456389,-0.0993259167069861,-4.038097071593905,-5.632460680291314,-2.574544238128204,0.8608559918644134,0.8283987809716176,0.9285328299042788,-0.16163447713738172,-0.20714808250576336,-0.07696784410206456,-1.83223646397682,-2.3481640608602556,-0.872482733975269,-153.45364019906364,-196.66365668846365,-73.0722557768232,0.848054098421189,-0.17917005750185833,-2.0310141649340334,0.8129491779717424,-0.23008919511418632,-2.608217137343588,0.9216732647170868,-0.08498319120383294,-0.9633421316197984,-170.1016888554467,-218.4436463436841,-80.68192057117238,-0.19877770095721337,-0.2600530764833322,-0.09085939764452931,-16.64804865638303,-21.77998965522045,-7.609664794349189,0.3923
06085504802,06085504802,Census Tract 5048.02; Santa Clara County; California,3367,2061,739,Sunnyvale city,California,73762,0.4469873163752046,0.2418153911060107,06085,3367,2061,739,0.007389,0.009493868073,0.003212018401,0.8679274564987617,0.8067835979585205,0.899703884839858,-0.15217002586140302,-0.23948974982931348,-0.11147680570257196,-3.785802009109717,-5.958208726932781,-2.7734050290713363,-112.43843210899068,-176.95897614887974,-82.37021173363043,0.8557201724700337,0.7896465938699064,0.8902450248694657,-0.16860631801340265,-0.26638930347206574,-0.1232862549797764,-4.194716626158075,-6.627436346816601,-3.067209518799427,-124.58320838010322,-196.83505633550936,-112.43843210899068,-0.40891461704835885,-0.6692276198838201,-0.2938044897280907,-12.144776271112528,-19.876080186629643,-8.726002070926365,0.915692512658314,0.8886611399305121,0.9432561879046288,-0.09206964802730136,-0.12528831864775128,-0.06015737063058465,-0.609498300896445,-0.8294049013343998,-0.3982399843091239,-29.572940363728527,-40.242838492692854,-19.32265814212149,0.907662994154469,0.8782331141953027,0.9377619977067886,-0.10173049517298788,-0.13864984573744804,-0.06636865478171303,-0.6734528184457048,-0.9178578088130632,-0.439358498581875,-32.67602224384788,-44.53458558044945,-21.31773404084789,-0.06395451754925985,-0.08845290747866341,-0.04111851427275109,-3.103081880119352,-4.291747087756595,-1.9950758987263997,0.8886611399305121,0.8621571743876544,0.9432561879046288,-0.12528831864775128,-0.1598813182877568,-0.06015737063058465,-0.8790188977956752,-1.12172229379619,-0.42206221774476294,-118.94707683297364,-151.78921431612855,-57.11261403853356,0.8782331141953027,-0.13864984573744804,-0.9727629510483452,0.8494642206635705,-0.1772126190539684,-1.2433181541390257,0.9377619977067886,-0.06636865478171303,-0.46564039173056737,-131.6323343773133,-168.2433226169182,-63.009525268006406,-0.0937440532526701,-0.12159586034283554,-0.04357817398580443,-12.685257544339663,-16.454108300789656,-5.8969112294728605,0.6821
06085508503,06085508503,Census Tract 5085.03; Santa Clara County; California,4135,2396,532,Sunnyvale city,California,65017,0.4987556668244553,0.19631027759660255,06085,4135,2396,532,0.007389,0.009493868073,0.003212018401,0.8497781050500652,0.7813503183427162,0.8856284119850182,-0.1767777894690336,-0.27983565952983924,-0.129141733109751,-5.40118284220896,-8.549963020979835,-3.945733879694773,-130.62110863866894,-206.7705688265982,-95.422826594795,0.8360573915232551,0.7623078162235758,0.8749368230090503,-0.19609013703957529,-0.3118060430679251,-0.1429396657016184,-5.991242943390717,-9.526770613966494,-4.367309220109383,-144.89100225854213,-230.39348522288984,-130.62110863866894,-0.5900601011817574,-0.9768075929866598,-0.4215753404146097,-14.269893619873214,-23.62291639629165,-10.195292392130826,0.9037388468116718,0.8731481689010487,0.9350709531034592,-0.10651434706821652,-0.14528099080664394,-0.06943756158935761,-0.8197339984376542,-1.1180819370243396,-0.5343912024072276,-34.21260427536119,-46.66452157864523,-22.30347255455875,0.8946378036674912,0.861383884453771,0.9288145776377676,-0.11777078489259614,-0.16092257824643372,-0.07664115537815586,-0.906363499907855,-1.2384595327835224,-0.5898300320310941,-37.82819281752317,-51.68862824639075,-24.617280134853676,-0.08662950147020088,-0.12037759575918285,-0.05543882962386648,-3.615588542161974,-5.024106667745527,-2.3138075802949283,0.8731481689010487,0.8432888241076631,0.9350709531034592,-0.14528099080664394,-0.1858333365892318,-0.06943756158935761,-0.7337761940439578,-0.9385954603683794,-0.3507109180893722,-137.92785602330034,-176.42771811435702,-65.92310490401734,0.861383884453771,-0.16092257824643372,-0.8127777512101677,0.8290371253426163,-0.20621859918122465,-1.0415560770071195,0.9288145776377676,-0.07664115537815586,-0.3870943816411732,-152.7777727838661,-195.78121748254125,-72.7621018122506,-0.07900155716620993,-0.10296061663874012,-0.036383463551801,-14.849916760565778,-19.35349936818423,-6.838996908233271,0.3464
06085504700,06085504700,Census Tract 5047; Santa Clara County; California,400,270,33,Sunnyvale city,California,171869,0.4818673591779048,0.28184677574227995,06085,400,270,33,0.007389,0.009493868073,0.003212018401,0.8556568388274347,0.7895580107443183,0.8901958616051368,-0.16869281541694756,-0.2665313838780478,-0.12334829123657393,-0.4985884852463302,-0.7877601581899581,-0.36456820957881786,-124.64712131158254,-196.94003954748956,-91.14205239470446,0.8424217834654465,0.7711208546571398,0.8799016418574561,-0.18705382461304415,-0.2968135850049417,-0.1364906626256754,-0.5528562840263134,-0.8772622318406057,-0.40341180245644614,-138.21407100657837,-219.31555796015144,-124.64712131158254,-0.05426779877998317,-0.08950207365064755,-0.03884359287762828,-13.566949694995794,-22.37551841266189,-9.71089821940707,0.9076212229942634,0.8781789473007295,0.9377333731430894,-0.10178119976191928,-0.13872007871939251,-0.06640120597201923,-0.08826923335800821,-0.12030429026741148,-0.05758611176629356,-32.69230865111415,-44.557144543485734,-21.328189543071687,0.8988663174324012,0.8668447507899824,0.9317240583756692,-0.11251248445540347,-0.1536091083076516,-0.07327914419571849,-0.09757588601150528,-0.1332167262602523,-0.06355096908286864,-36.139217041298245,-49.339528244537895,-23.537395956618017,-0.00930665265349706,-0.01291243599284082,-0.00596485731657508,-3.4469083901840967,-4.782383701052157,-2.209206413546327,0.8781789473007295,0.8493983894049725,0.9377333731430894,-0.13872007871939251,-0.17730385702818227,-0.06640120597201923,-0.04346067417245688,-0.05554888110616733,-0.02080334154975286,-131.69901264380874,-168.32994274596163,-63.04042893864504,0.8668447507899824,-0.1536091083076516,-0.04812537209977241,0.8356464575703393,-0.196678321245473,-0.0616188551458799,0.9317240583756692,-0.07327914419571849,-0.02295818340738433,-145.83446090840124,-186.72380347236336,-69.5702527496495,-0.00466469792731553,-0.00606997403971257,-0.00215484185763147,-14.13544826459252,-18.393860726401737,-6.529823811004466,0.3165
