geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48303010510,48303010510,Census Tract 105.10; Lubbock County; Texas,1826,1529,660,Lubbock city,Texas,78351,0.4484102203080302,0.1971183743875516,48303,1826,1529,660,0.01192,0.006897320142,0.003436016044,0.8674234604849451,0.8060735960480901,0.8993140329306764,-0.1528394671743558,-0.2405815112945844,-0.11195863000292472,-3.326691615359654,-5.23647792831702,-2.4368825839532593,-182.1846448718321,-286.7731614631446,-133.45468696348627,0.8551735902282367,0.7888822147886982,0.8898207054584519,-0.1693532300653844,-0.26761635799819566,-0.12382190464401666,-3.686128857344752,-5.824916238880087,-2.6950976707292953,-201.8690502379382,-318.9986987338492,-182.1846448718321,-0.3594372419850975,-0.5884383105630668,-0.258215086776036,-19.68440536610611,-32.22553727070465,-14.141023372181598,0.915361850747468,0.8882310892515118,0.943030253925452,-0.09246414320568212,-0.12583314421326186,-0.06041136627102463,-0.4857759594310897,-0.6610856299447284,-0.31738129390947045,-31.770827954943737,-43.23647023837334,-20.75744237472011,0.9073024620194708,0.8777656208515224,0.9375149208879656,-0.10216828660885964,-0.13925628464452472,-0.06664969028210413,-0.536758312251353,-0.7316063604193527,-0.35015538045438227,-35.1051871976032,-47.84868282664177,-22.900940513694067,-0.05098235282026325,-0.07052073047462426,-0.03277408654491182,-3.3343592426594673,-4.612212588268428,-2.143498138973958,0.8882310892515118,0.861632959550929,0.943030253925452,-0.12583314421326186,-0.160586986506628,-0.06041136627102463,-0.5728215768747923,-0.7310291053396633,-0.2750065120353392,-86.79114801133217,-110.76198565752472,-41.66765333868776,0.8777656208515224,-0.13925628464452472,-0.6339268168059853,0.8488960910431308,-0.17800047679709707,-0.810299340772826,0.9375149208879656,-0.06664969028210413,-0.30340480581894014,-96.04951769787657,-122.7726273898221,-45.970425124081835,-0.06110523993119299,-0.0792702354331627,-0.02839829378360092,-9.258369686544391,-12.010641732297378,-4.3027717853940795,0.088
48303010511,48303010511,Census Tract 105.11; Lubbock County; Texas,4622,2911,594,Lubbock city,Texas,154027,0.5048795642393558,0.21381098101443613,48303,4622,2911,594,0.01192,0.006897320142,0.003436016044,0.8476564003841328,0.7783952386703592,0.8839779973455518,-0.17972329300743742,-0.284694394724436,-0.1312498761313564,-9.90171823854208,-15.68502130960281,-7.231112175551222,-214.2301652648654,-339.3557185115277,-156.44985234857683,0.8337614865462696,0.7591370499332862,0.8731434508826115,-0.19938377597932505,-0.3172851991453731,-0.1452871793164759,-10.984897605911168,-17.48058691016298,-8.00448672618496,-237.66546096735544,-378.20395738128474,-214.2301652648654,-1.0831793673690893,-1.7955656005601703,-0.7733745506337373,-23.43529570249003,-38.84823886975704,-16.732465396662427,0.9023351583857704,0.8713310784939494,0.9341073971456078,-0.10823566022734496,-0.14766938157244217,-0.07054071411461156,-1.0825993428306755,-1.4770249944495557,-0.7055653430937486,-37.18994650740899,-50.73943642904692,-24.237902545302255,0.8931094144864528,0.8594122209620977,0.9277618120048228,-0.1196836398539259,-0.16358596679078713,-0.07786285990697978,-1.1971048135271471,-1.636226542823678,-0.7788032224237029,-41.12349067424071,-56.20840064663957,-26.753803587210683,-0.11450547069647143,-0.15920154837412226,-0.07323787932995429,-3.933544166831722,-5.468964217592657,-2.5159010419084264,0.8713310784939494,0.8410842976620075,0.9341073971456078,-0.14766938157244217,-0.18894146850646976,-0.07054071411461156,-0.6050026619265156,-0.7740947390549072,-0.28900588164650176,-101.8522999876289,-130.31897963887326,-48.6541888293774,0.8594122209620977,-0.16358596679078713,-0.6702130415146157,0.8266534405942998,-0.2096967736335525,-0.8591293936140989,0.9277618120048228,-0.07786285990697978,-0.3190047727383807,-112.83047836946392,-144.6345780495116,-53.70450719501358,-0.06521037958810005,-0.08503465455919168,-0.02999889109187892,-10.978178381835026,-14.31559841063833,-5.050318365636182,0.5011
48303010509,48303010509,Census Tract 105.09; Lubbock County; Texas,4018,3023,1257,Lubbock city,Texas,129236,0.4469849076454403,0.18647388510082957,48303,4018,3023,1257,0.01192,0.006897320142,0.003436016044,0.8679283099249,0.8067848003987803,0.8997045449348433,-0.15216889294292968,-0.23948790248120272,-0.11147599023457204,-7.288062173188722,-11.470167714660112,-5.339093502849125,-181.38532038797217,-285.46957975759364,-132.87938035960988,0.8557210980351739,0.7896478884589655,0.8902457433402191,-0.1686050540253193,-0.26638722728879377,-0.12328534843422088,-8.075264876318897,-12.75849904061677,-5.904697517703698,-200.9772243981806,-317.53357492824216,-181.38532038797217,-0.7872027031301752,-1.2883313259566584,-0.5656040148545731,-19.59190401020844,-32.063995170648546,-14.07675497398141,0.9156930725128848,0.8886618681082888,0.9432565704175908,-0.09206898033612572,-0.12528739657606636,-0.06015694071156941,-0.9563275421215074,-1.3013697728482303,-0.6248547452379147,-31.63504935896485,-43.048950474635475,-20.670021344290927,0.9076636045943416,0.8782339057915787,0.9377624160202268,-0.10172975421541312,-0.1386488194152216,-0.06636817910010019,-1.056674739464644,-1.4401558940409045,-0.6893713535456064,-34.95450676363362,-47.63995679923601,-22.80421281990097,-0.10034719734313668,-0.1387861211926742,-0.06451660830769168,-3.319457404668762,-4.591006324600536,-2.134191475610046,0.8886618681082888,0.8621580620628742,0.9432565704175908,-0.12528739657606636,-0.159880124077612,-0.06015694071156941,-1.0862331359161554,-1.3861497109332075,-0.5215565503157165,-86.41472839428444,-110.27444001059726,-41.49216788510075,0.8782339057915787,-0.1386488194152216,-1.2020757555851307,0.8494651827308595,-0.17721128579419984,-1.5364096944188528,0.9377624160202268,-0.06636817910010019,-0.5754075611681955,-95.63052948171288,-122.22829708980532,-45.77625784949844,-0.11584261966897524,-0.1502599834856453,-0.05385101085247901,-9.21580108742842,-11.953857079208058,-4.284089964397693,0.1942
48303010204,48303010204,Census Tract 102.04; Lubbock County; Texas,1227,984,514,Lubbock city,Texas,0,NA,NA,48303,1227,984,514,0.01192,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8927
48303010419,48303010419,Census Tract 104.19; Lubbock County; Texas,3854,2523,678,Lubbock city,Texas,0,NA,NA,48303,3854,2523,678,0.01192,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3903
48303001716,48303001716,Census Tract 17.16; Lubbock County; Texas,2403,1348,286,Lubbock city,Texas,22006,0.4629504361574941,0.17688195146107505,48303,2403,1348,286,0.01192,0.006897320142,0.003436016044,0.8622900265789525,0.7988540244882598,0.89533992672765,-0.15970261649366135,-0.2517931553772829,-0.11689423217712284,-4.574483418216477,-7.212302712269602,-3.3482903318657837,-190.36551886044433,-300.13744120972126,-139.33792475513042,0.8496082077016014,0.7811135474611867,0.8854962921552036,-0.1770131113790029,-0.28022360289390547,-0.12931020588026013,-5.070321079193429,-8.026657627628333,-3.70393050278476,-210.99962876377148,-334.0265346495353,-190.36551886044433,-0.49583766097695126,-0.8143549153587317,-0.35564017091897604,-20.634109903327143,-33.889093439814054,-14.79984065413966,0.9119897554653996,0.8838484456339134,0.9407246040798084,-0.09650354514090737,-0.13141569116273144,-0.06301035995350968,-0.44698025924068446,-0.6086845785659302,-0.2918482112314634,-33.1587729407036,-45.15464232684942,-21.65046077384743,0.9036264940974,0.8730026916782291,0.9349938476229436,-0.10665192591421746,-0.1454718405021591,-0.06952575414514564,-0.4939850181052837,-0.6737891430302662,-0.32202588585036407,-36.64577285647505,-49.98435779156277,-23.889160671391995,-0.04700475886459926,-0.06510456446433599,-0.03017767461890069,-3.486999915771458,-4.829715464713352,-2.2386998975445622,0.8838484456339134,0.8562944059822222,0.9407246040798084,-0.13141569116273144,-0.1678226472271983,-0.06301035995350968,-0.2592350027786258,-0.3310525861511198,-0.12429635071053556,-90.64160936315588,-115.75265250039156,-43.460262486201245,0.8730026916782291,-0.1454718405021591,-0.28696263469855504,0.8431122851772173,-0.18608163773797445,-0.3670708836155728,0.9349938476229436,-0.06952575414514564,-0.13714883595357316,-100.33658555893533,-128.34646280264784,-47.9541384453053,-0.02772763191992922,-0.03601829746445301,-0.01285248524303761,-9.694976195779448,-12.593810302256298,-4.493875959104061,0.1463
48303001807,48303001807,Census Tract 18.07; Lubbock County; Texas,1925,531,194,Lubbock city,Texas,29594,0.5398836172969881,0.19564269491273367,48303,1925,531,194,0.01192,0.006897320142,0.003436016044,0.8356300680621528,0.7617173193591464,0.8746031278547028,-0.19670179212079483,-0.31282297853136287,-0.14337574169541414,-4.513519322003758,-7.1780360653806525,-3.289899768942973,-234.46853620798743,-372.88499040938456,-170.90388410093365,0.8207586424093101,0.7412645198722866,0.8629629071987901,-0.21838497742105137,-0.3490460870463506,-0.1587983581426894,-5.0110616919034445,-8.009211513365562,-3.643787125942151,-260.31489308589323,-416.06293575925,-234.46853620798743,-0.49754236989968614,-0.8311754479849096,-0.35388735699917806,-25.846356877905773,-43.17794534986543,-18.383758805152105,0.8943534538132584,0.8610169785972154,0.928618761264361,-0.11812616783252308,-0.16141728311701622,-0.07686818500032222,-0.21552408958894537,-0.29450979089611673,-0.14024788829209592,-40.5883407888786,-55.46323745689581,-26.412031693426727,0.8844231612258536,0.8482285519999078,0.9217670913446668,-0.1306804749594654,-0.1789275398031034,-0.08487275081735421,-0.2384297307656778,-0.32645768356024013,-0.15485241489213372,-44.90202085982633,-61.47978974769117,-29.16241335068431,-0.02290564117673246,-0.0319478926641234,-0.0146045266000378,-4.313680070947734,-6.016552290795367,-2.75038165725759,0.8610169785972154,0.8285934405686333,0.928618761264361,-0.16141728311701622,-0.20686448991647424,-0.07686818500032222,-0.21598925555332305,-0.276801258915298,-0.10285578925225072,-111.33466781099128,-142.68106129654535,-53.018448068170464,0.8482285519999078,-0.1789275398031034,-0.2394193817030356,0.8131593125643831,-0.2297713185456798,-0.307452430631049,0.9217670913446668,-0.08487275081735421,-0.11356653954157991,-123.41205242424516,-158.48063434590154,-58.53945337194841,-0.02343012614971257,-0.03065117171575099,-0.01071075028932921,-12.077384613253905,-15.799573049356182,-5.521005303777948,0.5483
48303001904,48303001904,Census Tract 19.04; Lubbock County; Texas,832,622,304,Lubbock city,Texas,66400,0.49651235186904447,0.2164688338290616,48303,832,622,304,0.01192,0.006897320142,0.003436016044,0.8505566593004896,0.7824356326769523,0.8862337650922707,-0.1757006297762865,-0.27806040297358814,-0.1283704586632224,-1.742500453768535,-2.757647362866382,-1.2731063215649885,-209.4351506933335,-331.448000344517,-153.01758672656112,0.8369000119977825,0.7634726473094167,0.8755946950877943,-0.19488587126779683,-0.3098046190968838,-0.14208092580977982,-1.9327689351460988,-3.072468721616199,-1.4090790568629428,-232.3039585512138,-369.2871059634855,-209.4351506933335,-0.19026848137756416,-0.3148213587498172,-0.13597273529795428,-22.868807857880302,-37.83910561896842,-16.34287683869643,0.9042535942664808,0.8738147559893028,0.935424172999042,-0.105884462434664,-0.14440731647731747,-0.06903373770417212,-0.22629648269968053,-0.30862760261054406,-0.14753904086452796,-36.38207117358208,-49.618585628704835,-23.72010303288231,0.895198339724221,0.8621072785342517,0.929200527154321,-0.11707088320568676,-0.15994844829542842,-0.07619396543230832,-0.2502041233135537,-0.3418421402938298,-0.1628418937378263,-40.22574329799899,-54.958543455599646,-26.18036876813927,-0.02390764061387315,-0.03321453768328575,-0.01530285287329832,-3.843672124416906,-5.339957826894815,-2.4602657352569657,0.8738147559893028,0.8440978346497647,0.935424172999042,-0.14440731647731747,-0.1846967957392316,-0.06903373770417212,-0.30279114174771576,-0.3872695305421788,-0.1447489280215375,-99.60234925911703,-127.39129294150617,-47.61477895445312,0.8621072785342517,-0.15994844829542842,-0.33537755884935005,0.8299120392622308,-0.20494697352381197,-0.4297298061124296,0.929200527154321,-0.07619396543230832,-0.159762388432434,-110.32156541097042,-141.3584888527729,-52.55341724751119,-0.03258641710163429,-0.04246027557025084,-0.01501346041089651,-10.719216151853384,-13.967195911266725,-4.938638293058065,0.1043
48303002102,48303002102,Census Tract 21.02; Lubbock County; Texas,1717,1175,413,Lubbock city,Texas,62837,0.4618555690491405,0.204569902216602,48303,1717,1175,413,0.01192,0.006897320142,0.003436016044,0.8626755103056665,0.7993953942536807,0.8956385615024202,-0.1591844071772435,-0.2509454109797627,-0.11652182362773116,-3.257969955310059,-5.136009386174851,-2.384810216332268,-189.74781335527427,-299.12692988787717,-138.89401376425556,0.8500260128396133,0.7816958492682559,0.8858211842171992,-0.1764345854068403,-0.2792699371962871,-0.1288960095074952,-3.611023143071054,-5.715717267419018,-2.6380682240264814,-210.31002580495365,-332.8897651379743,-189.74781335527427,-0.3530531877609948,-0.5797078812441674,-0.25325800769421347,-20.56221244967937,-33.76283525009711,-14.75002956867871,0.9122432386006588,0.884177701154717,0.9408980213177316,-0.09619886197672026,-0.13099436764128017,-0.06281443614845311,-0.388385478970699,-0.5288660299446609,-0.2536019072210557,-33.05408331665524,-45.00987488890731,-21.58314104008985,0.9039027724045342,0.873360435069357,0.935183446256472,-0.10631367723304014,-0.14500263561926302,-0.06930891901796142,-0.42922221328650206,-0.5854218743318366,-0.2798222053421643,-36.529550066936345,-49.82313824100737,-23.814655773801217,-0.04083673431580303,-0.05655584438717565,-0.0262202981211086,-3.4754667502811096,-4.813263352100055,-2.23151473371137,0.884177701154717,0.8566952408479954,0.9408980213177316,-0.13099436764128017,-0.16727624051016682,-0.06281443614845311,-0.3731496673437717,-0.47650196435785847,-0.17893277684555567,-90.35100904207546,-115.37577829488096,-43.325127565509845,0.873360435069357,-0.14500263561926302,-0.4130535245108295,0.8435464260247388,-0.185471207213286,-0.5283320231218536,0.935183446256472,-0.06930891901796142,-0.19743291670624968,-100.01295992998294,-127.92542932732532,-47.80458031628321,-0.03990385716705791,-0.0518300587639951,-0.01850013986069398,-9.661950887907484,-12.549651032444336,-4.479452750773363,0.2986
48303010504,48303010504,Census Tract 105.04; Lubbock County; Texas,2377,1688,781,Lubbock city,Texas,80043,0.5261951562644995,0.2065504563863733,48303,2377,1688,781,0.01192,0.006897320142,0.003436016044,0.8403125581353974,0.7681963045864293,0.8782573078606698,-0.1900333873611735,-0.3017505994621595,-0.1386184789465412,-5.384375592149512,-8.549753205064912,-3.9275938035146662,-226.5197977345188,-359.68671455889404,-165.2332269042771,0.82581913058933,0.7482029824403358,0.8669298352908591,-0.2109189082194901,-0.3365357041726887,-0.15349588777792522,-5.976142598465717,-9.535348796316294,-4.349127924957688,-251.4153385976322,-401.15055937384494,-226.5197977345188,-0.5917670063162053,-0.985595591251382,-0.4215341214430217,-24.89554086311339,-41.46384481495087,-17.733871327009748,0.8974662870982114,0.8650357274900018,0.930761261719338,-0.1142479827663634,-0.15602161647312787,-0.07438936398444591,-0.6626377382044039,-0.9049246082722696,-0.43145794528312814,-39.255790177986015,-53.609277741248214,-25.56030481535119,0.8878098474350159,0.8525845324926075,0.9241067226071068,-0.12636732166140563,-0.17290422461267294,-0.08212609597599461,-0.7329298441960366,-1.0028436524575564,-0.476330952786967,-43.42001446658984,-59.41016898445239,-28.21865834046013,-0.07029210599163271,-0.09791904418528664,-0.04487300750383888,-4.164224288603834,-5.800891243204185,-2.6583535251089385,0.8650357274900018,0.8334557950976061,0.930761261719338,-0.15602161647312787,-0.1998236809702545,-0.07438936398444591,-0.8404583405901405,-1.076411609591285,-0.4007211489357412,-107.61310378875038,-137.82478996047183,-51.30872585604881,0.8525845324926075,-0.17290422461267294,-0.9314016928162052,0.8184098122851344,-0.22188173331870983,-1.1952340810699484,0.9241067226071068,-0.08212609597599461,-0.4423974312240202,-119.25757910578812,-153.03893483610096,-56.644997595905274,-0.09094335222606464,-0.11882247147866344,-0.04167628228827896,-11.644475317037726,-15.21414487562912,-5.336271739856461,0.1827
48303010505,48303010505,Census Tract 105.05; Lubbock County; Texas,2648,1348,525,Lubbock city,Texas,79693,0.49711603554897305,0.19127797565509455,48303,2648,1348,525,0.01192,0.006897320142,0.003436016044,0.8503470775840969,0.7821434227321158,0.8860708218329705,-0.1759904001094222,-0.27853788823907316,-0.1285779594133908,-5.55498914751782,-8.791814470440224,-4.058455283397774,-209.7805569304313,-332.01716278097524,-153.26492762076188,0.8366731764828095,0.7631590123764459,0.8754176108441754,-0.19520982398859812,-0.3103429085978307,-0.14231195216153855,-6.1616341179479495,-9.795713221847304,-4.491957227939149,-232.69011019440896,-369.9287470486142,-209.7805569304313,-0.6066449704301293,-1.00389875140708,-0.4335019445413746,-22.909553263977696,-37.91158426763897,-16.37091935579209,0.9041150451505676,0.873635325107976,0.9353291072048564,-0.1060539312598918,-0.14464235964406094,-0.06914239308600865,-0.4912152565879762,-0.6699471953749075,-0.3202502534075804,-36.44030093382614,-49.69934683790115,-23.75743719640804,0.8950474630365235,0.8619125510049148,0.9290966510586276,-0.11725918601837744,-0.16021050956281732,-0.07631428749698309,-0.5431151911395281,-0.7420549679590447,-0.35346867267273224,-40.29044444655253,-55.04858812752556,-26.22171162260625,-0.05189993455155184,-0.07210777258413714,-0.03321841926515184,-3.8501435127263974,-5.349241289624417,-2.464274426198208,0.873635325107976,0.8438800508670574,0.9353291072048564,-0.14464235964406094,-0.18500253557663177,-0.06914239308600865,-0.5237634467936795,-0.6699114003507312,-0.2503710407615597,-99.76446605593895,-127.60217149537738,-47.689722049820894,0.8619125510049148,-0.16021050956281732,-0.5801371666480443,0.8296765061896527,-0.20528904041476337,-0.7433707225269146,0.9290966510586276,-0.07631428749698309,-0.27634113794454307,-110.50231745677031,-141.59442333845993,-52.63640722753201,-0.05637371985436479,-0.07345932217618345,-0.02597009718298337,-10.737851400831389,-13.992251843082562,-4.946685177711119,0.7263
48303010513,48303010513,Census Tract 105.13; Lubbock County; Texas,2009,1420,496,Lubbock city,Texas,1077839,0.6476103645059331,0.19259455613005927,48303,2009,1420,496,0.01192,0.006897320142,0.003436016044,0.7996785272663564,0.7125992175444401,0.8463707495524064,-0.25050250307261374,-0.4033133567644376,-0.18151531173405824,-5.998853581780741,-9.658257882177882,-4.3467979943827775,-298.59898366255555,-480.7495212632096,-216.36625158699735,0.782000405190878,0.6888582678114998,0.8323705582136807,-0.27877171592502004,-0.4516774302165179,-0.20138799977027372,-6.6758243373369135,-10.816445891075416,-4.82269481913868,-332.2958853826239,-538.3994968180893,-298.59898366255555,-0.6769707555561721,-1.1581880088975345,-0.47589682475590234,-33.6969017200683,-57.64997555487975,-23.68824413916886,0.8702296404609846,0.8300345984679548,0.9119287356904182,-0.14912197138018932,-0.20476905642940743,-0.0965769153473416,-0.7275873903688398,-0.9990974637527832,-0.47121255947116375,-51.238548617523925,-70.35897632061854,-33.18398306134956,0.8582172878005224,0.814715192740982,0.9035599880970928,-0.16520607801183387,-0.2274227962236179,-0.1067333803768922,-0.8060640431532671,-1.109628294765885,-0.5207674025156059,-56.76507346149768,-78.1428376595694,-36.67376074053563,-0.07847665278442728,-0.11053083101310213,-0.04955484304444219,-5.5265248439737515,-7.783861338950853,-3.4897776791860693,0.8300345984679548,0.7913041828740395,0.9119287356904182,-0.20476905642940743,-0.2637365271695789,-0.0965769153473416,-0.7005294377349677,-0.9022613294698218,-0.33039646412481427,-141.23577373688863,-181.90752610278668,-66.61219034774481,0.814715192740982,-0.2274227962236179,-0.7780294852389882,0.7729969984948913,-0.2936660840172834,-1.0046524621720778,0.9035599880970928,-0.1067333803768922,-0.36514244997145384,-156.86078331431213,-202.55089963146733,-73.6174294297286,-0.07750004750402051,-0.10239113270225596,-0.03474598584663957,-15.62500957742349,-20.643373528680637,-7.005239081983785,0.9145
48303002402,48303002402,Census Tract 24.02; Lubbock County; Texas,1336,904,425,Lubbock city,Texas,25341,0.413221255600891,0.17895774594329197,48303,1336,904,425,0.01192,0.006897320142,0.003436016044,0.8799737831772805,0.8238169544284597,0.9090049746751632,-0.13639749174043167,-0.2138618835464135,-0.10010399047304903,-2.1721464236653834,-3.4057761589026607,-1.5941680607621629,-162.58581015459458,-254.92336518732492,-119.32395664387444,0.868793787776435,0.8080045348187843,0.900373876719823,-0.1510211215475772,-0.2376168163762541,-0.11064972658150372,-2.405029483179753,-3.7840763148098113,-1.7621101737776363,-180.01717688471206,-283.23924512049484,-162.58581015459458,-0.2328830595143696,-0.3783001559071506,-0.16794211301547368,-17.431366730117485,-28.315879933169956,-12.57051744127797,0.9235743932928904,0.898927730508183,0.9486336008932972,-0.08274981123569666,-0.11243647966525488,-0.05414777534585826,-0.25703402985561796,-0.3492455274468687,-0.16819157285109007,-28.43296790438252,-38.63335480606955,-18.60526248352766,0.9162607259867864,0.8894002674939179,0.9436443713645236,-0.09139240790117768,-0.12435315858148026,-0.05972125765343696,-0.2838793049828079,-0.38626062099927033,-0.18550369231642075,-31.40257798482388,-42.727944800804245,-20.52031994650672,-0.02684527512718992,-0.03701509355240162,-0.01731211946533067,-2.9696100804413637,-4.094589994734693,-1.915057462979057,0.898927730508183,0.8746910121740943,0.9486336008932972,-0.11243647966525488,-0.14326086135770744,-0.05414777534585826,-0.3295919182535627,-0.4199493104561836,-0.15872668015342867,-77.55103958907358,-98.8116024602785,-37.347454153747925,0.8894002674939179,-0.12435315858148026,-0.3645240067972797,0.8630582937975944,-0.15867028587355353,-0.4651198974443375,0.9436443713645236,-0.05972125765343696,-0.17506456916041452,-85.77035454053639,-109.43997586925587,-41.19166333186224,-0.03493208854371693,-0.0451705869881539,-0.01633788900698585,-8.219314951462808,-10.62837340897739,-3.844209178114318,0.8106
48303001715,48303001715,Census Tract 17.15; Lubbock County; Texas,1226,522,236,Lubbock city,Texas,8126,0.36833802339468,0.20852208853214377,48303,1226,522,236,0.01192,0.006897320142,0.003436016044,0.8962454774105596,0.8470163887831414,0.921517385704672,-0.11576574186930225,-0.1806147003089764,-0.08516672122828522,-1.6917912904186334,-2.639488781139357,-1.244619650692462,-137.99276430820828,-215.2927227682999,-101.51873170411599,0.8864814962266168,0.8330690402184577,0.9140161858870904,-0.12805513059954926,-0.20038070282598372,-0.09407252895577402,-1.871387434171365,-2.9283475606427,-1.3747684123573651,-152.64171567466272,-238.85379776857255,-137.99276430820828,-0.1795961437527316,-0.28885877950334304,-0.13014876166490308,-14.648951366454453,-23.561075000272677,-10.615722811166648,0.9341564375498472,0.9127583493653648,0.9558289658923116,-0.07048451394591947,-0.0955802274449682,-0.04621227822537558,-0.12642105064283837,-0.17143273178482166,-0.08288635955315918,-24.2185920771721,-32.84151949900798,-15.878612941218234,0.9278153901343332,0.9044642295787244,0.9515206245079768,-0.0778006170550971,-0.10562691955852528,-0.05094936908707716,-0.13954321592276392,-0.1894524825268857,-0.09138280749896464,-26.732416843441364,-36.29357902813902,-17.506284961487477,-0.01312216527992554,-0.01801975074206405,-0.00849644794580545,-2.5138247662692614,-3.452059529131044,-1.6276720202692436,0.9127583493653648,0.8916340305479303,0.9558289658923116,-0.0955802274449682,-0.12153637674133658,-0.04621227822537558,-0.15558239299221638,-0.19783297063095817,-0.07522284706913548,-65.92474279331202,-83.8275299283721,-31.874087741159105,0.9044642295787244,-0.10562691955852528,-0.1719360724347895,0.881465459870625,-0.13447440146636336,-0.2188930674848928,0.9515206245079768,-0.05094936908707716,-0.08293372987185152,-72.85426798084302,-92.75129978173425,-35.14141096264895,-0.01635367944257312,-0.02106009685393461,-0.00771088280271603,-6.929525187530985,-8.923769853362126,-3.267323221489845,0.3109
