geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013216833,04013216833,Census Tract 2168.33; Maricopa County; Arizona,2130,1683,834,Scottsdale city,Arizona,104905,0.4367273706168122,0.1688253777642322,04013,2130,1683,834,0.010697,0.00781773244399999,0.00314654663299999,0.8715702328670696,0.8119216610626458,0.9025199457421658,-0.1473544670180565,-0.231645918512873,-0.1080087533995427,-3.3574140627642803,-5.2779619114075915,-2.460937322794755,-157.62507336921504,-247.79163903322024,-115.53696351149084,0.8596716958253974,0.7951801692645741,0.8933106043852277,-0.1632347614281625,-0.2575766331356759,-0.11943146660415552,-3.719240377583726,-5.868783131109453,-2.7211993883037082,-174.61222429970545,-275.5297244652325,-157.62507336921504,-0.3618263148194458,-0.5908212197018612,-0.26026206550895337,-16.987150930490415,-27.73808543201226,-12.218876314974336,0.9180803113462174,0.8917682193151345,0.9448869033740576,-0.08922932737078368,-0.1213676136249686,-0.058327717771451,-0.4725262152525123,-0.6427189446595956,-0.30888247771197314,-28.07642396033941,-38.188885600688984,-18.353088396433343,0.910266879977042,0.8816113852327134,0.9395454905139984,-0.0985789134997652,-0.13428662191792848,-0.06434441982466285,-0.5220382386856462,-0.7111333356828655,-0.34074475363939555,-31.01831483574844,-42.25391180528018,-20.246271755163136,-0.04951202343313393,-0.06841439102326996,-0.03186227592742241,-2.9418908754090274,-4.065026204591204,-1.8931833587297928,0.8917682193151345,0.8659465138904477,0.9448869033740576,-0.1213676136249686,-0.15480573448732837,-0.058327717771451,-0.7913154885927689,-1.0093316640577097,-0.38029606999969406,-94.88195306867732,-121.02298130188365,-45.59904916063478,0.8816113852327134,-0.13428662191792848,-0.875547278723101,0.8535720288044572,-0.171547293320559,-1.1184864411208804,0.9395454905139984,-0.06434441982466285,-0.419524900350322,-104.98168809629507,-134.11108406725182,-50.30274584536235,-0.08423179013033211,-0.10915477706317069,-0.03922883035062796,-10.09973502761776,-13.088102765368188,-4.703696684727574,0.1026
04013216843,04013216843,Census Tract 2168.43; Maricopa County; Arizona,1847,1644,1028,Scottsdale city,Arizona,460177,0.4588509989545976,0.14341862310734116,04013,1847,1644,1028,0.010697,0.00781773244399999,0.00314654663299999,0.8637342529196088,0.8008829244357673,0.8964585966454637,-0.15776350957459823,-0.2486219514600257,-0.11550048573574608,-3.1169902957652753,-4.912113150276302,-2.2819845613555145,-168.75962619194777,-265.9509014767895,-123.5508695915276,0.8511736232126006,0.7832960520404347,0.88671337617468,-0.17484843600496125,-0.27665650477244935,-0.12776013858507848,-3.454543320738545,-5.466001884474496,-2.5242029239151478,-187.03537199450705,-295.93946315508913,-168.75962619194777,-0.3375530249732699,-0.5538887341981935,-0.24221836255963325,-18.27574580255928,-29.988561678299593,-13.114150652930874,0.912939217322868,0.8850818851974495,0.9413740828250236,-0.09536317536279328,-0.12983896374391837,-0.06227696114072162,-0.49330633120737655,-0.6716469183058444,-0.32215390377049075,-30.006467834998578,-40.85443542006353,-19.595736239080946,0.9046613784084442,0.8743429195022385,0.9357039465671754,-0.10538597520243816,-0.14371601541566523,-0.06871409880091676,-0.545153499661146,-0.743431833417171,-0.35545271906839915,-33.16018854386533,-45.22091444143376,-21.621211622165397,-0.05184716845376946,-0.07178491511132656,-0.0332988152979084,-3.153720708866756,-4.366479021370229,-2.0254753830844527,0.8850818851974495,0.8577961892125074,0.9413740828250236,-0.12983896374391837,-0.16577808642171932,-0.06227696114072162,-1.0434675751781428,-1.3322969690155635,-0.5004968289730058,-101.504627935617,-129.60087247233108,-48.686461962354656,0.8743429195022385,-0.14371601541566523,-1.1549922904176988,0.8447389583647591,-0.18379765736837136,-1.4771135745958297,0.9357039465671754,-0.06871409880091676,-0.5522297158637205,-112.35333564374504,-143.6880909139912,-53.71884395561484,-0.11152471523955598,-0.144816605580266,-0.05173288689071465,-10.848707708128014,-14.087218441660116,-5.032381993260179,0.0207
04013216852,04013216852,Census Tract 2168.52; Maricopa County; Arizona,2294,1492,683,Scottsdale city,Arizona,45066,0.3532902929881951,0.17690638275262327,04013,2294,1492,683,0.010697,0.00781773244399999,0.00314654663299999,0.901767863550924,0.8549396551012111,0.9257507806931864,-0.10893284227524357,-0.16967319743943346,-0.08020432804951788,-2.673094084099134,-4.163596678764067,-1.968127429252219,-116.52546138182802,-181.49941930096196,-85.79456971456926,0.8924917897981429,0.8416451164371331,0.9186360737835748,-0.12045848648778323,-0.18814923353113192,-0.08857035831535834,-2.955920922327821,-4.616978613383297,-2.1734207599311963,-128.85444299598174,-201.2632351082518,-116.52546138182802,-0.2828268382286865,-0.4533819346192294,-0.2052933306789773,-12.328981614153726,-19.76381580728986,-8.94914257536954,0.9377312859353072,0.917442726345651,0.9582535080875428,-0.06640357957406204,-0.0899862970010022,-0.04356518557993472,-0.31174140391404537,-0.422453951128205,-0.20452319289982507,-20.894195972791245,-28.314607984464143,-13.707988800256372,0.9317217771604548,0.9095715294945488,0.954175936070005,-0.0732817719981087,-0.09941875660477484,-0.04802475329521733,-0.3440320933078565,-0.46673602474688675,-0.22545929166632883,-23.058451294092254,-31.28257538518008,-15.111212578172175,-0.03229068939381113,-0.04428207361868175,-0.02093609876650376,-2.1642553213010145,-2.967967400715935,-1.403223777915802,0.917442726345651,0.8973875612926949,0.9582535080875428,-0.0899862970010022,-0.11434573325207552,-0.04356518557993472,-0.4804828460152457,-0.610550330146883,-0.23261679891546427,-70.34887935801548,-89.39243486777202,-34.05809647371366,0.9095715294945488,-0.09941875660477484,-0.5308475702720294,0.8877241811946112,-0.12647601719522744,-0.6753201178392664,0.954175936070005,-0.04802475329521733,-0.2564287109426125,-77.72292390512877,-98.87556630150314,-37.54446719511163,-0.05036472425678373,-0.0647697876923834,-0.02381191202714822,-7.374044547113285,-9.483131433731096,-3.486370721397982,0.2566
04013941300,04013941300,Census Tract 9413; Maricopa County; Arizona,3061,1936,757,Scottsdale city,Arizona,2882334,0.4902272823203162,0.2403299465844529,04013,3061,1936,757,0.010697,0.00781773244399999,0.00314654663299999,0.8527417265556352,0.7854843804348907,0.8879319803898397,-0.1726880119249768,-0.27309979028015907,-0.12621239248636784,-5.65441285416168,-8.942247625734822,-4.132637618988057,-184.72436635614764,-292.13484566268613,-135.00939624266766,0.8392652974312528,0.7667456287696196,0.8774404832115785,-0.1915183471313653,-0.3042134998600236,-0.139678438747017,-6.270984255107761,-9.96101990429618,-4.573563333646409,-204.86717592642145,-325.4171808002672,-184.72436635614764,-0.6165714009460812,-1.018772278561357,-0.44092571465835206,-20.142809570273805,-33.28233513758109,-14.404629685016404,0.9056973181791714,0.8756850367058264,0.9364144958324808,-0.10412163084507772,-0.14196310098186063,-0.06790316088709304,-0.6342792256307813,-0.8647986496955234,-0.4136466549340821,-32.76235669580482,-44.66935174047125,-21.36604622593399,0.896770658175544,0.8641372403267095,0.930282691741,-0.11511230980111828,-0.1572235905744834,-0.07494206747900026,-0.7012313015905434,-0.9577611920894026,-0.4565256627460632,-36.22062508215617,-49.47113595503113,-23.580871009610703,-0.06695207595976205,-0.09296254239387912,-0.04287900781198117,-3.4582683863513455,-4.801784214559873,-2.2148247836767134,0.8756850367058264,0.8463685658185778,0.9364144958324808,-0.14196310098186063,-0.18151836018724932,-0.06790316088709304,-0.8401409620803322,-1.0742299140284757,-0.4018524991453045,-110.982954039674,-141.9061973617537,-53.084874391717904,0.8641372403267095,-0.1572235905744834,-0.9304528975022076,0.8323681958410872,-0.2013914094705709,-1.191839085911055,0.930282691741,-0.07494206747900026,-0.4435089134897202,-122.91319649963114,-157.4424155760971,-58.58770323510176,-0.09031193542187554,-0.11760917188257958,-0.04165641434441575,-11.93024245995714,-15.536218214343403,-5.502828843383851,0.9772
04013217201,04013217201,Census Tract 2172.01; Maricopa County; Arizona,1993,659,341,Scottsdale city,Arizona,70202,0.35627185173513326,0.20745677833813775,04013,1993,659,341,0.010697,0.00781773244399999,0.00314654663299999,0.9006709609275229,0.8533638723755342,0.9249104332795456,-0.11028338136958116,-0.1718330625085761,-0.08118577109591248,-2.351144751707247,-3.663329851420898,-1.7308092774720607,-117.970133051041,-183.8098269654239,-86.84441934129758,0.8912976812379053,0.8399388670079849,0.9177188374612842,-0.12195961130642707,-0.1905628365099736,-0.08965835632875624,-2.600071710554687,-4.062632169659344,-1.91143734723387,-130.46019621448505,-203.8450662147187,-117.970133051041,-0.2489269588474401,-0.3993023182384463,-0.18062806976180923,-12.490063163444058,-20.035239249294847,-9.063124423572969,0.9370218800234188,0.9165126575409348,0.9577726209959871,-0.06721093852686459,-0.09109240529538049,-0.04408914817391692,-0.13936687018051153,-0.18888686427369947,-0.09142212152665596,-21.148235232247576,-28.66265011740508,-13.87285607384764,0.930946460890676,0.9085572827123404,0.953649224392067,-0.07417562879315064,-0.1006460671523906,-0.04860358968726758,-0.1538086724446026,-0.20869709131348768,-0.10078315111676012,-23.3397075029746,-31.668754372304655,-15.293346148218532,-0.01444180226409108,-0.01981022703978821,-0.00936102959010418,-2.1914722707270236,-3.006104254899577,-1.4204900743708924,0.9165126575409348,0.8962446144044012,0.9577726209959871,-0.09109240529538049,-0.1157668162553472,-0.04408914817391692,-0.2428383938273754,-0.3086165924239029,-0.1175349129606758,-71.21360522796932,-90.50339953780144,-34.467716410755365,0.9085572827123404,-0.1006460671523906,-0.26830699236754213,0.8864805572619354,-0.12805632544123818,-0.3413785407109341,0.953649224392067,-0.04860358968726758,-0.12956972225761829,-78.68240245382468,-100.11100900613904,-37.99698599930155,-0.02546859854016672,-0.03276194828703122,-0.01203480929694249,-7.4687972258553454,-9.6076094683376,-3.529269588546185,0.0944
04013216902,04013216902,Census Tract 2169.02; Maricopa County; Arizona,2452,1620,691,Scottsdale city,Arizona,79743,0.4292789975786967,0.22579492582213576,04013,2452,1620,691,0.010697,0.00781773244399999,0.00314654663299999,0.8742243399944457,0.8156722092195234,0.9045698310639512,-0.14387114868747922,-0.22598267869987965,-0.10549784622355168,-3.7736026892544343,-5.927309622857005,-2.7671076505027705,-153.8989677509965,-241.7336714052612,-112.8510461053332,0.8625517949336261,0.7992216359363851,0.8955427227250713,-0.15935066841632464,-0.2512173783038027,-0.11664131104440537,-4.179615693321189,-6.589191669095086,-3.059390079601394,-170.45741000494246,-268.7272295715777,-153.8989677509965,-0.4060130040667546,-0.6618820462380803,-0.29228242909862345,-16.558442253945948,-26.99355816631649,-11.920164318867188,0.9198176722683984,0.8940306574413507,0.946072513503574,-0.08717198000105929,-0.11852987554355876,-0.05700143036258103,-0.44435093426612776,-0.6041948448984199,-0.2905594072293725,-27.429070016427637,-37.29597808014938,-17.935765878356328,0.9121618915595312,0.8840720340766725,0.9408423705504896,-0.096296621524378,-0.13112954765547252,-0.06287730155572925,-0.4908629325674272,-0.6684204833926669,-0.3205111056337349,-30.300181022680693,-41.260523666214006,-19.78463615023055,-0.04651199830129943,-0.064225638494247,-0.0299516984043624,-2.871111006253051,-3.96454558606463,-1.8488702718742225,0.8940306574413507,0.868707876013835,0.946072513503574,-0.11852987554355876,-0.1511349529701674,-0.05700143036258103,-0.6403046838515315,-0.8164390440527886,-0.30792475466646985,-92.66348536201612,-118.15326252572916,-44.56219314999563,0.8840720340766725,-0.13112954765547252,-0.708368781879603,0.8565665978327691,-0.16745154729373882,-0.9045821533066972,0.9408423705504896,-0.06287730155572925,-0.3396665229711067,-102.51357190732314,-130.9091394076262,-49.15579203633962,-0.06806409802807145,-0.08814310925390856,-0.03174176830463687,-9.850086545307011,-12.755876881897043,-4.593598886343976,0.0981
04013216813,04013216813,Census Tract 2168.13; Maricopa County; Arizona,2644,2056,1281,Scottsdale city,Arizona,123749,0.4941727087060732,0.24398573946575283,04013,2644,2056,1281,0.010697,0.00781773244399999,0.00314654663299999,0.8513694046731831,0.7835691565856354,0.886865552946913,-0.17457826709649263,-0.27621153997108755,-0.1275666268434479,-4.937574083958844,-7.8120545250789934,-3.607950068218494,-186.74637231311817,-295.46348430707235,-136.45802073443625,0.8377797194248531,0.7646893926045942,0.8762813432529827,-0.19363118587605976,-0.3077205067457765,-0.1411859988799279,-5.476445270816063,-8.703218473183906,-3.993144969769149,-207.12727953162113,-329.1686260659571,-186.74637231311817,-0.5388711868572189,-0.8911639481049125,-0.3851949015506544,-20.380907218502983,-33.70514175888474,-14.56864226742263,0.9047907573820456,0.8745105085505729,0.9357927023439094,-0.10522791246612229,-0.14349683648446412,-0.06861273602077525,-0.6807509212211936,-0.9283240666831192,-0.4438763647305733,-33.11045336678957,-45.151948768634206,-21.589317350708814,0.8957833194176391,0.8628623824487563,0.9296032202402345,-0.11634139453513552,-0.1589333598737432,-0.07572777097477486,-0.7526473694082816,-1.0281875655536057,-0.4899056594865211,-36.60736232530552,-50.009122838210395,-23.82809627852729,-0.07189644818708796,-0.0998634988704864,-0.04602929475594791,-3.496908958515951,-4.857174069576186,-2.2387789278184784,0.8745105085505729,0.8449424110424102,0.9357927023439094,-0.14349683648446412,-0.18351261213920417,-0.06861273602077525,-1.4370512588450222,-1.8377898548107243,-0.6871232919628254,-112.1819874195958,-143.4652501803844,-53.63960124612221,0.8628623824487563,-0.1589333598737432,-1.5916405579000978,0.8308255057555978,-0.20362217225209736,-2.0391773514485445,0.9296032202402345,-0.07572777097477486,-0.7583769180905238,-124.249848391889,-159.18636623329778,-59.201945206129885,-0.15458929905507568,-0.20138749663782016,-0.07125362612769837,-12.067860972293184,-15.721116052913365,-5.562343960007679,0.1705
04013103206,04013103206,Census Tract 1032.06; Maricopa County; Arizona,1321,1196,505,Scottsdale city,Arizona,79710,0.4555278778541658,0.20799780471420623,04013,1321,1196,505,0.010697,0.00781773244399999,0.00314654663299999,0.8649067590936904,0.8025313897797344,0.8973664481502439,-0.1561939937293006,-0.2460571794885974,-0.11437195146009337,-2.2071362463683957,-3.4769692903151643,-1.616159966259345,-167.08071509223282,-263.2073648989527,-122.34367647686187,0.8524447102860325,0.7850697271669587,0.8877012068539357,-0.1730966101771647,-0.27377220824531,-0.12650517119837842,-2.445982674005038,-3.8686030726237073,-1.7876113033442602,-185.16144390651309,-292.8541311600081,-167.08071509223282,-0.2388464276366422,-0.39163378230854295,-0.1714513370849149,-18.08072881428026,-29.646766261055483,-12.97890515404352,0.913709603640126,0.8860830097115796,0.9419008979364398,-0.09443962941409584,-0.12856243606961884,-0.06168281842691346,-0.35540180275381045,-0.4838151296127837,-0.23212908610364524,-29.7158697954691,-40.45277003451369,-19.408786463515487,0.9055011549740328,0.8754308563316838,0.9362799688483642,-0.104360822188766,-0.14229466869639254,-0.06805659981171257,-0.3927379276355073,-0.5354932255738594,-0.25611534492920324,-32.837619367517334,-44.77368106804844,-21.41432649909726,-0.03733612488169685,-0.05167809596107564,-0.02398625882555799,-3.121749572048232,-4.3209110335347525,-2.005540035581772,0.8860830097115796,0.8590155103728135,0.9419008979364398,-0.12856243606961884,-0.16412333412466448,-0.06168281842691346,-0.5075586974082732,-0.6479515185719401,-0.2435209842809884,-100.5066727541135,-128.30723140038418,-48.22197708534424,0.8754308563316838,-0.14229466869639254,-0.5617729322783896,0.8460598891426188,-0.181949425605534,-0.7183281235003913,0.9362799688483642,-0.06805659981171257,-0.26868438563005653,-111.2421648076019,-142.24319277235472,-53.20482883763495,-0.05421423487011645,-0.07037660492845121,-0.02516340134906813,-10.735492053488407,-13.93596137197054,-4.9828517522907205,0.0143
04013216845,04013216845,Census Tract 2168.45; Maricopa County; Arizona,2127,1234,571,Scottsdale city,Arizona,158883,0.3846637941578099,0.23144127988276603,04013,2127,1234,571,0.010697,0.00781773244399999,0.00314654663299999,0.8902923042357778,0.8385032079767524,0.9169463305044948,-0.12322660236673026,-0.19260128105285096,-0.0905763693386613,-2.803715611654475,-4.382164306579331,-2.0608405643289087,-131.81549655169135,-206.02559034223464,-96.889542281566,0.8800065025309435,0.8238633838954172,0.9090301934260756,-0.13635523956237722,-0.213793475408226,-0.10007347086136394,-3.102425178892539,-4.864340111301695,-2.276923547169129,-145.8591997598749,-228.69488064417936,-131.81549655169135,-0.2987095672380642,-0.4821758047223641,-0.21608298284022043,-14.043703208183556,-22.669290301944717,-10.159049498834998,0.930293380437292,0.9077031643136864,0.9532054390830744,-0.07492971682754736,-0.10168173838646824,-0.04909178965862722,-0.2909399926730774,-0.39481377314199007,-0.19061549313553933,-23.576984819536257,-31.994633155752844,-15.446960545829766,0.92359574570512,0.8989555838410141,0.9486481475385492,-0.0827247793747134,-0.11240201181825708,-0.05413161096102172,-0.32120696199285054,-0.436438864037187,-0.2101843055490037,-26.029737600717223,-35.3678171829163,-17.032763820826876,-0.03026696931977313,-0.041625090895197,-0.01956881241346433,-2.452752781180967,-3.373184027163453,-1.58580327499711,0.9077031643136864,0.8854335517389105,0.9532054390830744,-0.10168173838646824,-0.1293902270092335,-0.04909178965862722,-0.4538996769584875,-0.5775882982827941,-0.21914207822326423,-79.49206251462128,-101.15381756266096,-38.37864767482736,0.8989555838410141,-0.11240201181825708,-0.5017541759551644,0.8747250667247155,-0.14321635224695092,-0.6393070875026949,0.9486481475385492,-0.05413161096102172,-0.24163946366715627,-87.87288545624595,-111.96271234723204,-42.31864512559655,-0.04785449899667687,-0.06171878921990081,-0.02249738544389204,-8.380822941624672,-10.80889478457107,-3.939997450769184,0.3125
04013318400,04013318400,Census Tract 3184; Maricopa County; Arizona,4549,1770,502,Scottsdale city,Arizona,194941,0.3911775883550886,0.2514983381785637,04013,4549,1770,502,0.010697,0.00781773244399999,0.00314654663299999,0.8879281076131252,0.8351304754358368,0.9151288666211164,-0.1262173045609961,-0.1974176843182752,-0.09274227540460926,-6.1418164598379485,-9.60647343267513,-4.512899681894125,-135.01465068889752,-211.177696915259,-99.20641200031052,0.87743627349344,0.8202188868478152,0.9070484391770538,-0.13968390663698305,-0.21918675128672296,-0.10247695360931244,-6.797110110546629,-10.665770446560527,-4.98659548007985,-149.41987492958077,-234.4640678514075,-135.01465068889752,-0.6552936507086802,-1.0592970138853968,-0.4736957981857248,-14.40522424068323,-23.286370936148533,-10.413185275571,0.928756527397247,0.9056940262934222,0.9521606929768442,-0.07670844887885325,-0.10412564394680572,-0.05024289216727744,-0.4272190794300627,-0.5799160640345077,-0.27982213763059816,-24.136671154240833,-32.76361943697784,-15.80916031811289,0.9219175170718944,0.8967670727916087,0.9475044839644404,-0.08469573631283608,-0.11511676815589392,-0.05540397636527684,-0.47170337854656,-0.6411298942597022,-0.30856621565794295,-26.64990839246102,-36.222027924276965,-17.433119528697343,-0.04448429911649732,-0.06121383022519455,-0.0287440780273448,-2.5132372382201873,-3.458408487299127,-1.623959210584452,0.9056940262934222,0.8829716829886264,0.9521606929768442,-0.10412564394680572,-0.1325391507633219,-0.05024289216727744,-0.4086412653175383,-0.5201501207493597,-0.1971783150646122,-81.40264249353353,-103.6155619022629,-39.27854881765183,0.8967670727916087,-0.11511676815589392,-0.4517759508169005,0.8720501347149129,-0.14672306119981962,-0.5758149011840633,0.9475044839644404,-0.05540397636527684,-0.21743299870583185,-89.9952093260758,-114.70416358248274,-43.31334635574339,-0.04313468549936217,-0.05566478043470357,-0.02025468364121963,-8.592566832542264,-11.088601680219837,-4.034797538091559,0.669
04013216901,04013216901,Census Tract 2169.01; Maricopa County; Arizona,2077,1498,688,Scottsdale city,Arizona,85483,0.4523542018003097,0.23231717704338903,04013,2077,1498,688,0.010697,0.00781773244399999,0.00314654663299999,0.8660280220214177,0.80410888900993,0.898234330687362,-0.15469704740716697,-0.2436126669750704,-0.11329523470202162,-3.437007794569744,-5.412505599059346,-2.51715602388683,-165.4794316114465,-260.5924698632328,-121.19191256075251,0.8536604069268066,0.7867673871058252,0.8886456408518165,-0.17142600486769524,-0.2710237058485162,-0.125307945067332,-3.808686234142842,-6.0215149876956975,-2.7840504465761655,-183.3743974069736,-289.9140581461578,-165.4794316114465,-0.3716784395730977,-0.6090093886363519,-0.2668944226893357,-17.89496579552709,-29.321588282924985,-12.849996277772544,0.9144459515791012,0.887040169485299,0.9424042967185228,-0.09355834346815226,-0.12734466194495506,-0.06111570531037172,-0.4409897645619004,-0.6002424840755854,-0.2880705183181199,-29.4385690628772,-40.06959172734215,-19.23034167677703,0.9063038934410588,0.8764711309751717,0.9368304177001664,-0.10338265921289994,-0.14093889080794786,-0.06742904703597177,-0.4872969406688911,-0.6643192469110933,-0.3178286240943185,-32.52983582569367,-44.347079233050295,-21.216864091743556,-0.0463071761069907,-0.0640767628355079,-0.02975810577619858,-3.0912667628164683,-4.2774875057081365,-1.9865224149665277,0.887040169485299,0.8601816151007713,0.9424042967185228,-0.12734466194495506,-0.16254519097440698,-0.06111570531037172,-0.6849359887370136,-0.8742655514105966,-0.3287169277830712,-99.55464952572872,-127.07348130967974,-47.778623224283606,0.8764711309751717,-0.14093889080794786,-0.7580539070319791,0.847323344224065,-0.18018700513408897,-0.9691538116644858,0.9368304177001664,-0.06742904703597177,-0.3626738670926095,-110.18225392906672,-140.8653796023962,-52.714224868111856,-0.0731179182949655,-0.0948882602538892,-0.0339569393095383,-10.627604403338008,-13.791898292716452,-4.9356016438282415,0.2499
04013218100,04013218100,Census Tract 2181; Maricopa County; Arizona,1779,943,402,Scottsdale city,Arizona,45432,0.3214749488462997,0.15632965767463147,04013,1779,943,402,0.010697,0.00781773244399999,0.00314654663299999,0.913556101294402,0.8719366395905787,0.9347655645856212,-0.09462352512682812,-0.14687232373851614,-0.06978694753619537,-1.8006821820931092,-2.794974886467984,-1.328043029496739,-101.21878482816804,-157.10932470309072,-74.65109777946819,0.9053338207121576,0.860069249238159,0.9284809033413955,-0.1045649429216901,-0.1626970745504392,-0.07702807499995228,-1.989866994896874,-3.0961193089030994,-1.465841417210317,-111.85311944333188,-174.0370606466048,-101.21878482816804,-0.18918481280376495,-0.30114442243511563,-0.13779838771357775,-10.634334615163857,-16.92773594351409,-7.745834047980763,0.9453346739761824,0.9274261816041752,0.9633999727407389,-0.05782642648014713,-0.07825293250864826,-0.03799047985764342,-0.1715821953297758,-0.232191590732938,-0.11272510394264124,-18.195354753952895,-24.622650130746344,-11.953881648212224,0.9400352654245,0.9204650165566663,0.9598144692563028,-0.06378987765785689,-0.08640739410267108,-0.04186801932131151,-0.18927690875227424,-0.25638745596620005,-0.12423051373797812,-20.07178247638115,-27.18848949800637,-13.173967522585167,-0.01769471342249842,-0.02419586523326206,-0.01150540979533687,-1.876427722428253,-2.5658393672600277,-1.2200858743729452,0.9274261816041752,0.9096747466832096,0.9633999727407389,-0.07825293250864826,-0.09929400991522282,-0.03799047985764342,-0.2459277167030227,-0.3120541091292562,-0.11939376159238343,-61.17604893110017,-77.62540028090949,-29.699940694622747,0.9204650165566663,-0.08640739410267108,-0.27155497508773424,0.901103657296228,-0.10975024005619038,-0.34491520099447526,0.9598144692563028,-0.04186801932131151,-0.1315798151517228,-67.5509888277946,-85.79980124240679,-32.73129730142358,-0.02562725838471155,-0.03286109186521907,-0.01218605355933935,-6.374939896694416,-8.174400961497282,-3.031356606800834,0.2896
04013216826,04013216826,Census Tract 2168.26; Maricopa County; Arizona,3035,1936,874,Scottsdale city,Arizona,79637,0.3989657827534864,0.19478527005075788,04013,3035,1936,874,0.010697,0.00781773244399999,0.00314654663299999,0.8851096038776611,0.8311156824776226,0.9129605504053396,-0.12980358095653302,-0.20320193816932888,-0.0953375800915126,-4.214124528168322,-6.5970311874328385,-3.0951721960150924,-138.85089054920337,-217.36511325973103,-101.98260942389102,0.8743730401466102,0.8158825129896103,0.9046846320509369,-0.14367661636997103,-0.2256666665592994,-0.1053575628149905,-4.664518102714576,-7.326357468180946,-3.4204748930259785,-153.690876530958,-241.39563321848257,-138.85089054920337,-0.4503935745462533,-0.7293262807481078,-0.3253026970108861,-14.83998598175464,-24.030519958751498,-10.71837551930432,0.9269223268515722,0.9032976441504088,0.9509130490167456,-0.07883904727664387,-0.10705480798695556,-0.05162086169078327,-0.48026495023403903,-0.6521473027160927,-0.3144595403844612,-24.80707387572516,-33.685294561781646,-16.242744854569278,0.9199149513435518,0.8941573798820835,0.9461388764024627,-0.08705701384620672,-0.11837135441623751,-0.05692729148001539,-0.530326454550636,-0.7210844702164717,-0.3467847945152399,-27.39289537968161,-37.24609866820618,-17.9124377332252,-0.05006150431659695,-0.06893716750037904,-0.03232525413077869,-2.585821503956454,-3.560804106424537,-1.6696928786559242,0.9032976441504088,0.8800371417309083,0.9509130490167456,-0.10705480798695556,-0.13631567644195308,-0.05162086169078327,-0.7314731891294002,-0.9314038710664588,-0.3527097664886366,-83.69258456858125,-106.5679486346063,-40.3558085227273,0.8941573798820835,-0.11837135441623751,-0.8087957350496773,0.868862596971332,-0.15092996693123265,-1.0312589067446265,0.9461388764024627,-0.05692729148001539,-0.38896699952476355,-92.53955778600428,-117.99300992501443,-44.5042333552361,-0.0773225459202771,-0.09985503567816734,-0.03625723303612693,-8.846973217423008,-11.425061290408165,-4.148424832508803,0.4334
