geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12011110327,12011110327,Census Tract 1103.27; Broward County; Florida,3861,2969,1258,Pembroke Pines city,Florida,156420,0.6960315139702367,0.2513694275312032,12011,3861,2969,1258,0.010462,0.008241179256,0.003436880739,0.7840268968826558,0.6915658493702326,0.833979484777188,-0.2754664463375784,-0.4459939005239195,-0.1990702628220732,-11.12713158167484,-18.01538039109289,-8.041200799117531,-288.1929961583745,-466.59881872812457,-208.26730896445304,0.7651807893188958,0.6665256895723009,0.8189754893865215,-0.30688069271854296,-0.5003172655530869,-0.2210377635954409,-12.396071801681812,-20.209706555587506,-8.928551236441775,-321.05858072213965,-523.4319232216395,-288.1929961583745,-1.2689402200069717,-2.194326164494612,-0.887350437324244,-32.865584563765125,-56.83310449351494,-22.98239930909723,0.8595994710181493,0.8164742043923167,0.9045249243599012,-0.16333249811747078,-0.2247784371145901,-0.10555273057584665,-1.666660966676254,-2.293661406072061,-1.0770705034483363,-56.13543168326891,-77.25366810616575,-36.27721466649837,0.846692579366596,0.8000860809028258,0.8954938184305798,-0.1810662150223308,-0.2498655130602811,-0.11670229254354328,-1.8476175680879336,-2.549652410487205,-1.1908417366155002,-62.23029868938812,-85.8757969177233,-40.10918614400472,-0.18095660141167944,-0.2559910044151441,-0.11377123316716364,-6.094867006119214,-8.622128811557566,-3.831971477506354,0.8164742043923167,0.7750946206504487,0.9045249243599012,-0.2247784371145901,-0.29016506289362953,-0.10555273057584665,-2.330368756576235,-3.0082582897957235,-1.094307748833867,-185.24393931448608,-239.13022971349153,-86.98789736358243,0.8000860809028258,-0.2498655130602811,-2.5904565956419097,0.7555969480194356,-0.3234569073117509,-3.353408274272376,0.8954938184305798,-0.11670229254354328,-1.2098997566463654,-205.91864830221857,-266.56663547475165,-96.17645124374924,-0.2600878390656747,-0.34514998447665235,-0.11559200781249834,-20.674708987732487,-27.43640576126013,-9.1885538801668,0.4587
12011110333,12011110333,Census Tract 1103.33; Broward County; Florida,4573,3367,1266,Pembroke Pines city,Florida,106846,0.6407551390443657,0.270883790546611,12011,4573,3367,1266,0.010462,0.008241179256,0.003436880739,0.8019195136242795,0.7156282681448419,0.848139858098925,-0.24700793908916707,-0.39737353108248336,-0.17905082569927092,-11.817533149667712,-19.011432967231737,-8.566279594003978,-258.41970587508666,-415.7321882184942,-187.32297384657727,0.7844113331780906,0.6920798997584554,0.8342845875426171,-0.27484134624679457,-0.44491987175037534,-0.19863175579630105,-13.149159221956523,-21.28617951610835,-9.503084667461344,-287.5390164433965,-465.47516982524274,-258.41970587508666,-1.3316260722888114,-2.274746548876614,-0.936805073457366,-29.119310568309892,-49.742981606748614,-20.485569067512923,0.8717451925487617,0.8319725254316482,0.9129818162788872,-0.14712419242170272,-0.2019627685195192,-0.09531206664748236,-1.7025178367904936,-2.337108602686538,-1.1029490857872404,-50.56483031750798,-69.41219491198511,-32.75762060550165,0.8598615260067907,0.8168078127337611,0.9047078124879472,-0.16297795604835866,-0.22427820156753375,-0.10532924132709665,-1.885977231947456,-2.59534229066527,-1.218867605274547,-56.01357980241925,-77.08174311450165,-36.20040407705813,-0.1834593951569623,-0.2582336879787315,-0.11591851948730668,-5.448749484911265,-7.669548202516528,-3.4427834715564805,0.8319725254316482,0.7936262832953032,0.9129818162788872,-0.2019627685195192,-0.2600389138421548,-0.09531206664748236,-2.107144805063758,-2.7130725649760614,-0.9944225243511792,-166.44113784073917,-214.30273025087376,-78.54838265017213,0.8168078127337611,-0.22427820156753375,-2.3399691477114843,0.775492579608325,-0.2895029898352685,-3.0204810795255788,0.9047078124879472,-0.10532924132709665,-1.09893504288266,-184.83168623313463,-238.5846034380394,-86.80371586750867,-0.23282434264772656,-0.30740851454951734,-0.10451251853148068,-18.390548392395463,-24.28187318716567,-8.255333217336549,0.0698
12011110344,12011110344,Census Tract 1103.44; Broward County; Florida,2516,2051,960,Pembroke Pines city,Florida,54778,0.6595108026900522,0.24826715348589512,12011,2516,2051,960,0.010462,0.008241179256,0.003436880739,0.7958031129965859,0.7073713043350974,0.8433083960300501,-0.2565922194429643,-0.4136847139140915,-0.18580581517697395,-6.754120984327728,-10.889171204054572,-4.8908535029678575,-268.44677998122927,-432.79694769692264,-194.39004383815015,0.777832700274153,0.683301197404725,0.8290582906367627,-0.2856235018758436,-0.4634834591218955,-0.2061878052409856,-7.518293780788691,-12.199993296522509,-5.427356235172877,-298.81930766250764,-484.89639493332703,-268.44677998122927,-0.7641727964609633,-1.3108220924679357,-0.5365027322050198,-30.37252768127835,-52.09944723640442,-21.323638004968988,0.8676049480414408,0.8266811368872643,0.9101035073813984,-0.15259831361892529,-0.20965624517010292,-0.09877611929796531,-1.0756719822104504,-1.4778757607250226,-0.6962770526129919,-52.44622048807656,-72.05635108361885,-33.948174188834315,0.8553704093084834,0.8110951992155061,0.9015708612418132,-0.1690841641440941,-0.232900898645687,-0.1091751552646808,-1.1918814414913574,-1.6417283085475145,-0.769580298016664,-58.11221070167516,-80.04526126511529,-37.52219883065158,-0.11620945928090708,-0.16385254782249192,-0.07330324540367217,-5.66599021359859,-7.988910181496437,-3.574024641817268,0.8266811368872643,0.7872892189162772,0.9101035073813984,-0.20965624517010292,-0.2701812446720969,-0.09877611929796531,-1.6587021106432345,-2.137547586193868,-0.7814704371327101,-172.78146985867025,-222.66120689519457,-81.4031705346573,0.8110951992155061,-0.232900898645687,-1.8426029324376905,0.7686838111454767,-0.30092501689325385,-2.380777926558848,0.9015708612418132,-0.1091751552646808,-0.863742743844352,-191.93780546225943,-247.99770068321337,-89.97320248378666,-0.18390082179445624,-0.24323034036498023,-0.08227230671164187,-19.156335603589188,-25.336493788018775,-8.570031949129362,0.2052
12011110354,12011110354,Census Tract 1103.54; Broward County; Florida,2723,2355,1511,Pembroke Pines city,Florida,67777,0.648835676958862,0.26178301889177347,12011,2723,2355,1511,0.010462,0.008241179256,0.003436880739,0.7992786305020503,0.7120591530695993,0.846054925609564,-0.2511281571132094,-0.4043777061064705,-0.1819563597239529,-7.154145469173195,-11.51992260538149,-5.183577506681323,-262.7302779718397,-423.0599561285894,-190.3627435431995,0.7815702538727499,0.6882840107178527,0.8320289048530303,-0.2794755110559944,-0.4528886105563312,-0.20188132187143207,-7.961705625326456,-12.901902512632638,-5.7512003463877255,-292.38727966678135,-473.81206436403374,-262.7302779718397,-0.8075601561532606,-1.3819799072511485,-0.5676228397064023,-29.65700169494163,-50.7521082354443,-20.8454953986927,0.8699590262886571,0.8296886865651395,0.9117406346143208,-0.1494794234920607,-0.20527134597910324,-0.09680314996930482,-1.2098646507275992,-1.6614363335471556,-0.7835105761774958,-51.374295147668754,-70.5493135264185,-33.27008816040322,0.8579237257880321,0.814341720127877,0.9033549778467312,-0.1656047850657889,-0.2279857156808433,-0.10698454596844682,-1.3403809752656797,-1.8452831288029117,-0.8659173103396433,-56.91638960788448,-78.35597149906206,-36.7693125409615,-0.13051632453808049,-0.18384679525575587,-0.0824067341621475,-5.542094460215732,-7.806657972643561,-3.4992243805582803,0.8296886865651395,0.7908898437635282,0.9117406346143208,-0.20527134597910324,-0.264398585827579,-0.09680314996930482,-2.556125395042953,-3.292402728806188,-1.2054336603896054,-169.16779583341847,-217.895614083798,-79.77721114424921,0.814341720127877,-0.2279857156808433,-2.8389743087579857,0.772551781649007,-0.2944116158343538,-3.666137639621811,0.9033549778467312,-0.10698454596844682,-1.3322166984520387,-187.887115073328,-242.6298901139518,-88.16788209477424,-0.2828489137150325,-0.3737349108156236,-0.1267830380624333,-18.719319239909495,-24.734276030153776,-8.390670950525037,0.9428
12011110347,12011110347,Census Tract 1103.47; Broward County; Florida,3835,2792,1016,Pembroke Pines city,Florida,98363,0.6301035402477713,0.2602545179085116,12011,3835,2792,1016,0.010462,0.008241179256,0.003436880739,0.8054140079713745,0.7203603502954508,0.8508960253862653,-0.2415974767048518,-0.3881941164444392,-0.1752317206394856,-9.693318392932422,-15.575035055337011,-7.030606792201695,-252.759280128616,-406.1286846241724,-183.32742613302983,0.7881721709262494,0.6971155666066805,0.8372673282227864,-0.2687583206912944,-0.4344823841298754,-0.1943616647775279,-10.783059528362356,-17.432202285110513,-7.798134011021077,-281.1749551072322,-454.55547027667575,-252.759280128616,-1.089741135429934,-1.857167229773502,-0.7675272188193816,-28.415674978616273,-48.42678565250331,-20.013747557219855,0.8741052845819969,0.8349926428515272,0.9146204983925774,-0.14402694691201512,-0.19761534255555507,-0.09334964803158786,-1.3820496037509538,-1.8962715778517272,-0.8957618476156445,-49.50034397388803,-67.91803645600743,-32.08316073121936,0.8624225834357258,0.8200699793954531,0.9064941872059908,-0.15952436683208396,-0.21940812994665332,-0.10315103407581032,-1.530759296755677,-2.105390175615904,-0.989813703806854,-54.82662237663599,-75.40795757936618,-35.45178022230852,-0.14870969300472292,-0.20911859776417652,-0.09405185619120936,-5.326278402747955,-7.489921123358758,-3.3686194910891607,0.8349926428515272,0.7972478728416744,0.9146204983925774,-0.19761534255555507,-0.25431504311908043,-0.09334964803158786,-1.6546407971239534,-2.129389551567179,-0.7816201618394284,-162.85834617361746,-209.58558578417112,-76.93111829128232,0.8200699793954531,-0.21940812994665332,-1.8371126367799375,0.7793861897318279,-0.28306096922769586,-2.3700802867870623,0.9064941872059908,-0.10315103407581032,-0.8636875408566855,-180.8181729114112,-233.27561877825417,-85.00861622605171,-0.18247183965598412,-0.2406907352198835,-0.08206737901725714,-17.959826737793716,-23.69003299408302,-8.077497934769402,0.0372
12011110361,12011110361,Census Tract 1103.61; Broward County; Florida,6489,4784,2470,Pembroke Pines city,Florida,374638,0.624067081301043,0.2744870724456984,12011,6489,4784,2470,0.010462,0.008241179256,0.003436880739,0.8074011589041363,0.7230559873218148,0.8524619709698059,-0.2385416951311698,-0.3830187669200838,-0.17307285727050908,-16.194099038645852,-26.00234664113176,-11.749555942406024,-249.5623214462298,-400.7142339517917,-181.0688232764066,0.7903115068825264,0.6999856217271462,0.8389624345297021,-0.2653238517867641,-0.4286007725881535,-0.1919484816511133,-18.012283893543994,-29.09681410420121,-13.030982782555286,-277.5818137393126,-448.4021282817262,-249.5623214462298,-1.818184854898142,-3.0944674630694493,-1.281426840149262,-28.019492293082788,-47.687894329934494,-19.747678226988164,0.8754456280714199,0.8367090640240495,0.9155504753922744,-0.14227539430743358,-0.1951585598829571,-0.09223907023972948,-2.3392973621812123,-3.2088043513328204,-1.5165982477306896,-48.89835623288488,-67.07366955127132,-31.701468389019432,0.863877367212883,0.8219244904239154,0.907508124408011,-0.1575717086168003,-0.21665677522790508,-0.101918509712873,-2.5907999349850237,-3.562278813258194,-1.6757479540951603,-54.15551703564013,-74.46234977546393,-35.02817629797576,-0.2515025728038114,-0.3534744619253738,-0.15914970636447068,-5.257160802755255,-7.388680224192596,-3.3267079089563265,0.8367090640240495,0.7993076269704488,0.9155504753922744,-0.1951585598829571,-0.2510827699595703,-0.09223907023972948,-3.972591588085502,-5.110968744864682,-1.877592019263392,-160.83366753382597,-206.92181153298307,-76.01587122523854,0.8219244904239154,-0.21665677522790508,-4.410203084549763,0.7816014433718204,-0.27942445408750854,-5.687883926173397,0.907508124408011,-0.101918509712873,-2.0746239088789635,-178.5507321680066,-230.27870146451,-83.99287080481633,-0.4376114964642608,-0.5769151813087152,-0.1970318896155714,-17.7170646341806,-23.356889931526933,-7.976999579577789,0.2556
12011110337,12011110337,Census Tract 1103.37; Broward County; Florida,6033,3693,1090,Pembroke Pines city,Florida,76053,0.5834823610874617,0.26636500935867785,12011,6033,3693,1090,0.010462,0.008241179256,0.003436880739,0.8208891943004122,0.7414432437400078,0.8630653249988962,-0.21819120892708513,-0.3487209013541931,-0.15866084644436262,-13.77162820888823,-22.010302916114338,-10.014235675597062,-228.2716427795165,-364.8318069967568,-165.9909775500922,0.8048463758373618,0.7195909674894598,0.8504485310656552,-0.24247313527330033,-0.3896783661540991,-0.175850111407623,-15.304236527436174,-24.59542529742635,-11.099174740842347,-253.67539412292683,-407.68150667041846,-228.2716427795165,-1.532608318547945,-2.585122381312011,-1.084939065245285,-25.403751343410327,-42.84969967366172,-17.98340900456299,0.8845106309749072,0.8483409849451392,0.9218275561576263,-0.13056866133740014,-0.1787712933198298,-0.0848015914909432,-1.657229751468968,-2.2690368650761776,-1.0763357681025227,-44.87489172675245,-61.44156146970424,-29.145295643176897,0.8737221842138021,0.8345022154695777,0.9143546017958656,-0.1445285676245315,-0.19831916735810703,-0.09366759683378842,-1.834414473972714,-2.517146312644831,-1.1888666593619344,-49.67274503040114,-68.15993264675957,-32.192435942646476,-0.17718472250374595,-0.24810944756865316,-0.11253089125941164,-4.797853303648685,-6.7183711770553245,-3.0471402994695813,0.8483409849451392,0.8132947473099775,0.9218275561576263,-0.1787712933198298,-0.2295665296100357,-0.0848015914909432,-1.6058820387424833,-2.0621698246466083,-0.7617629771713325,-147.32862740756727,-189.1898921694136,-69.88651166709472,0.8345022154695777,-0.19831916735810703,-1.7814783508277183,0.7966595454323931,-0.2552413458590297,-2.292803756395983,0.9143546017958656,-0.09366759683378842,-0.8414052870247274,-163.4383808098824,-210.3489684766957,-77.19314559859885,-0.17559631208523507,-0.23063393174937463,-0.07964230985339493,-16.109753402315146,-21.15907630728208,-7.306633931504122,0.6688
12011980000,12011980000,Census Tract 9800; Broward County; Florida,2,1,1,Pembroke Pines city,Florida,315433,0.6326267122538134,0.1715522647273495,12011,2,1,1,0.010462,0.008241179256,0.003436880739,0.8045848512760482,0.7192365846978871,0.8502423305164055,-0.24287699229488235,-0.39036308952505056,-0.17613527827135736,-0.00508195818677811,-0.00816795728522215,-0.00368545456254988,-254.09790933890596,-408.39786426110794,-184.27272812749408,0.7872796696359463,0.6959194059724659,0.836559808216129,-0.2701966512896488,-0.4369480020500607,-0.19537179551141612,-0.00565359473158461,-0.00914269999489547,-0.00408795944928087,-282.6797365792306,-457.1349997447735,-254.09790933890596,-5.716365448064928e-4,-9.74742709673312e-4,-4.0250488673099e-4,-28.581827240324643,-48.7371354836656,-20.1252443365495,0.8735456443956691,0.8342762419766677,0.914232058455294,-0.14475987192611303,-0.19864374614178104,-0.093814191650226475,-4.975224156029647e-4,-6.827148650374928e-4,-3.2242818832751806e-4,-49.75224156029647,-68.27148650374927,-32.24281883275181,0.8618152264281648,0.8192960552046724,0.906070708643672,-0.1603415318438371,-0.22056000837229103,-0.10366662387412769,-5.510747224558388e-4,-7.580384445684059e-4,-3.5628982287014694e-4,-55.10747224558388,-75.8038444568406,-35.62898228701469,-5.355230685287406e-5,-7.532357953091314e-5,-3.3861634542628883e-05,-5.355230685287406,-7.532357953091314,-3.3861634542628885,0.8342762419766677,0.7963884925328193,0.914232058455294,-0.19864374614178104,-0.2556685705234369,-0.093814191650226475,-0.00163705872003777,-0.00210701051980892,-7.73139570146255e-4,-163.7058720037776,-210.70105198089212,-77.3139570146255,0.8192960552046724,-0.22056000837229103,-0.00181767456570091,0.7784621002964229,-0.2845840531211729,-0.00234530819517061,0.906070708643672,-0.10366662387412769,-8.543352302110153e-4,-181.76745657009116,-234.5308195170612,-85.43352302110154,-1.806158456631355e-4,-2.382976753616912e-4,-8.119566006476028e-5,-18.061584566313552,-23.82976753616912,-8.119566006476028,-999
12011110346,12011110346,Census Tract 1103.46; Broward County; Florida,3388,2501,576,Pembroke Pines city,Florida,46739,0.623169585256583,0.2615365335703436,12011,3388,2501,576,0.010462,0.008241179256,0.003436880739,0.8076970253342575,0.723457633010227,0.8526950405099355,-0.23808800655934056,-0.38225094929071496,-0.1727522179582187,-8.439090343025505,-13.54898275385241,-6.123246590096859,-249.0876724623821,-399.91094314794594,-180.7333704278884,0.7906300771718048,0.7004133471330145,0.8392147545101007,-0.26481401210682615,-0.4277283608219011,-0.19159010804541812,-9.386400451513552,-15.160941247792657,-6.790960426737505,-277.04841946616153,-447.4894110918729,-249.0876724623821,-0.9473101084880468,-1.6119584939402447,-0.6677138366406457,-27.960747003779424,-47.57846794392694,-19.70820060922803,0.8756450847320028,0.8369645613096224,0.915688824375858,-0.14201520391798572,-0.19479371795058015,-0.09207404675011643,-1.220711386796197,-1.674376426033671,-0.791435242110989,-48.80893189908824,-66.94827773025474,-31.644751783726072,0.8640938727926966,0.8222005755775009,0.9076589726205434,-0.1572816698353195,-0.21624823638394505,-0.10173537657304772,-1.3519364124785715,-1.8587917155752196,-0.8744805429032676,-54.05583416547667,-74.32193984706996,-34.96523562188195,-0.1312250256823746,-0.1844152895415485,-0.08304530079227856,-5.246902266388429,-7.373662116815214,-3.32048383815588,0.8369645613096224,0.7996143237064438,0.915688824375858,-0.19479371795058015,-0.25060290986873596,-0.09207404675011643,-0.9246700498022992,-1.1895917773267957,-0.4370680650775875,-160.5329947573436,-206.52635023034648,-75.8798724093034,0.8222005755775009,-0.21624823638394505,-1.0265129163843565,0.7819313428023542,-0.2788846606610143,-1.3238429646275427,0.9076589726205434,-0.10173537657304772,-0.482929617608726,-178.21404798339523,-229.83384802561503,-83.84194750151492,-0.10184286658205732,-0.13425118730074703,-0.04586155253113844,-17.68105322605162,-23.30749779526858,-7.962075092211534,0.3593
12011110301,12011110301,Census Tract 1103.01; Broward County; Florida,4179,3119,1089,Pembroke Pines city,Florida,189579,0.6467655500034606,0.2336259250694109,12011,4179,3119,1089,0.010462,0.008241179256,0.003436880739,0.7999543600644501,0.7129718136078462,0.8465885689155773,-0.2500713164678955,-0.40257999112153825,-0.18121131883570357,-10.933292505755286,-17.601078212667456,-7.922685344997508,-261.6246112887123,-421.17918671135334,-189.5832817659131,0.7822971189070103,0.6892544790895238,0.8326061991944639,-0.27828669674401235,-0.45084294747124176,-0.2010479875930392,-12.16688862576255,-19.711168351820028,-8.789958349063015,-291.14354213358575,-471.6718916444132,-261.6246112887123,-1.2335961200072632,-2.1100901391525717,-0.867273004065507,-29.518930844873488,-50.49270493305986,-20.753122853924552,0.870416269470175,0.8302731778656908,0.9120584480837728,-0.14887558410265353,-0.20442286546051125,-0.09642096085069062,-1.595891330203018,-2.1913376907978366,-1.0335971233896848,-51.16676275097845,-70.25770089124195,-33.138734318361166,0.8584197481020523,0.8149727901459202,0.9037013633310006,-0.16493126143821665,-0.2270348312131389,-0.1065602427709605,-1.768002267095762,-2.433729620414607,-1.142286484432833,-56.68490756959801,-78.0291638478553,-36.623484592267815,-0.17211093689274404,-0.24239192961677025,-0.1086893610431483,-5.518144818619558,-7.771462956613346,-3.4847502739066463,0.8302731778656908,0.7915899831117813,0.9120584480837728,-0.20442286546051125,-0.2632802604057066,-0.09642096085069062,-1.8346224858526308,-2.3628466646004984,-0.8653438180004602,-168.4685478285244,-216.9739820569787,-79.46224224062995,0.8149727901459202,-0.2270348312131389,-2.0375568333662843,0.7733041109705786,-0.29315231331809943,-2.630937711305066,0.9037013633310006,-0.1065602427709605,-0.956340265777578,-187.10347413831812,-241.59207633655333,-87.81820622383637,-0.2029343475136536,-0.2680910467045674,-0.0909964477771178,-18.634926309793716,-24.618094279574603,-8.355963983206408,0.6093
12011110307,12011110307,Census Tract 1103.07; Broward County; Florida,3634,2809,1050,Pembroke Pines city,Florida,85187,0.6694241379854032,0.23787732748596585,12011,3634,2809,1050,0.010462,0.008241179256,0.003436880739,0.7925891476527381,0.7030456282367962,0.8407658471978852,-0.26168772681472047,-0.42238278688674985,-0.18939179479377333,-9.949081610497991,-16.058532315430952,-7.200469222219348,-273.77769979356054,-441.8968716409178,-198.14169571324567,0.7743778707317531,0.6787062729823189,0.8263091617778969,-0.2913592159536324,-0.4733914210132123,-0.2102007895548293,-11.077159226293285,-17.997824883490587,-7.991604479612415,-304.8200117306902,-495.26210466402273,-273.77769979356054,-1.1280776157952914,-1.939292568059635,-0.7911352573930674,-31.042311937129647,-53.36523302310498,-21.770370319016713,0.8654245645636612,0.8238979734744059,0.9085858401818148,-0.15550221353399,-0.21374251690772572,-0.10061147309966066,-1.5012491582502403,-2.063512578358714,-0.9713230819583608,-53.44425625668352,-73.46075394655443,-34.57896340186403,0.8530061061980901,0.8080919456032819,0.8999172170057009,-0.17232455047370324,-0.2374829441635493,-0.1112133217400874,-1.6636553298191503,-2.292707363592533,-1.0736754278550842,-59.2258928379904,-81.62005566367151,-38.22269234087163,-0.16240617156891002,-0.22919478523381853,-0.10235234589672348,-5.781636581306872,-8.15930171711707,-3.6437289390076,0.8238979734744059,0.7839602201615744,0.9085858401818148,-0.21374251690772572,-0.27557492623018515,-0.10061147309966066,-1.8495649162884376,-2.384615483798029,-0.8706150442757518,-176.14903964651788,-227.1062365521932,-82.91571850245255,0.8080919456032819,-0.2374829441635493,-2.054996488749171,0.7651092082516525,-0.307002960120027,-2.65656974779535,0.8999172170057009,-0.1112133217400874,-0.9623553661210252,-195.71395130944487,-253.00664264717616,-91.6528920115262,-0.2054315724607334,-0.2719542639973209,-0.09174032184527348,-19.564911662926992,-25.900406094982944,-8.737173509073664,0.1526
12011110338,12011110338,Census Tract 1103.38; Broward County; Florida,2627,2040,1019,Pembroke Pines city,Florida,49776,0.6039033045295336,0.28355532961014246,12011,2627,2040,1019,0.010462,0.008241179256,0.003436880739,0.8140745117744871,0.7321336468468748,0.8577136700773361,-0.22838878448637331,-0.3658708410776664,-0.16589024389670107,-6.276962898079741,-10.055474922284391,-4.5592733830374215,-238.94034632964377,-382.77407393545457,-173.55437316472864,0.7974997823020393,0.7096584901669883,0.8446495694478394,-0.2539188375869264,-0.409128494699883,-0.1839229381881004,-6.978622554698032,-11.244354172442312,-5.054878074283902,-265.64988788344243,-428.0302311550176,-238.94034632964377,-0.7016596566182907,-1.188879250157921,-0.49560469124648066,-26.70954155379865,-45.25615721956304,-18.865804767662,0.8799377368955704,0.8424680984598998,0.9186637673918748,-0.13644404378883726,-0.1869885658911968,-0.08853754278242874,-0.95664148834022,-1.3110210970703606,-0.6207576699533284,-46.89419060491274,-64.26574005246866,-30.42929754673178,0.8687546407083216,0.8281496277481041,0.910903239714596,-0.15107298786302897,-0.2075112594316919,-0.0978114429731526,-1.059208478026035,-1.4549105593594849,-0.6857791793927791,-51.9219842169625,-71.31914506664143,-33.61662644082251,-0.102566989685815,-0.14388946228912425,-0.06502150943945073,-5.027793612049755,-7.053405014172758,-3.1873288940907223,0.8424680984598998,0.8062265435897059,0.9186637673918748,-0.1869885658911968,-0.2403461631857493,-0.08853754278242874,-1.570285409848023,-2.0183697947773944,-0.7435171824139238,-154.10062903317203,-198.0735814305588,-72.96537609557643,0.8281496277481041,-0.2075112594316919,-1.7426300988605772,0.7890468704909384,-0.2673518359914518,-2.2451569985179662,0.910903239714596,-0.0978114429731526,-0.8213971858915379,-171.01374866148942,-220.32944048262672,-80.60816348297722,-0.17234468901255418,-0.22678720374057185,-0.07788000347761403,-16.913119628317386,-22.25585905206789,-7.642787387400788,0.6518
12011110359,12011110359,Census Tract 1103.59; Broward County; Florida,3502,2713,897,Pembroke Pines city,Florida,113558,0.6193134797619462,0.2645679811066313,12011,3502,2713,897,0.010462,0.008241179256,0.003436880739,0.8089694540895572,0.7251858499894446,0.8536971526327806,-0.236140616861035,-0.3789568563900626,-0.17137558315150184,-8.65170197386772,-13.88419250369803,-6.2788455909604055,-247.05031336001483,-396.4646631552836,-179.29313509310123,0.7920002810738853,0.7022540517246058,0.8402997149043568,-0.2626258145313846,-0.42398608814599986,-0.1900515759592044,-9.622064633238969,-15.533970074550446,-6.963095196073558,-274.7591271627346,-443.5742454183451,-247.05031336001483,-0.9703626593712472,-1.6497775708524165,-0.6842496051131528,-27.70881380271979,-47.109582263061576,-19.538823675418413,0.876502570521357,0.8380631973237164,0.9162834808148922,-0.14089796611227826,-0.19322743582275784,-0.0913653044477621,-1.3137689094946647,-1.8017023570306392,-0.8519136202032404,-48.42495058955638,-66.40996524255951,-31.401165506938455,0.8650247098952697,0.823387835246256,0.9083073796301646,-0.1560363404197691,-0.2144945033113386,-0.10094888847778584,-1.454923008835075,-2.000001969392378,-0.9412734249440812,-53.62782929727515,-73.71920270521113,-34.69492904327612,-0.14115409934041034,-0.19829961236173888,-0.08935980474084082,-5.202878707718774,-7.309237462651636,-3.293763536337664,0.8380631973237164,0.8009333904936518,0.9162834808148922,-0.19322743582275784,-0.24854327696795664,-0.0913653044477621,-1.428402476405947,-1.8373158594348284,-0.6754031930045203,-159.2421935792583,-204.82896983665867,-75.29578517330215,0.823387835246256,-0.2144945033113386,-1.585615823140238,0.78335034585288,-0.2765680200360934,-2.0444842267462175,0.9083073796301646,-0.10094888847778584,-0.7462482834185294,-176.76876512154269,-227.92466295944456,-83.19378856393863,-0.15721334673429088,-0.2071683673113891,-0.0708450904140091,-17.52657154228438,-23.095693122785853,-7.898003390636466,0.0953
