geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06037901209,06037901209,Census Tract 9012.09; Los Angeles County; California,625,490,169,Lancaster city,California,1959338,0.6303678301293948,0.1471192882269863,06037,625,490,169,0.009245,0.009493868073,0.003212018401,0.8053271178292198,0.7202425590882042,0.8508275304997638,-0.2417314378975912,-0.3884211469896427,-0.1753263313101945,-1.3967544646020191,-2.24434593994953,-1.0130574581017178,-223.48071433632308,-359.0953503919247,-162.08919329627486,0.7880786383776994,0.6969901783145046,0.8371931909276419,-0.2689089023635403,-0.4347404470149758,-0.19446743097846028,-1.5537892514693314,-2.511984645408407,-1.1236571246224158,-248.60628023509304,-401.9175432653451,-223.48071433632308,-0.15703478686731231,-0.2676387054588778,-0.11059966652069808,-25.125565898769977,-42.82219287342045,-17.695946643311693,0.8740466482130883,0.8349175745419285,0.9145798034789407,-0.14410369520255273,-0.19772302139961873,-0.09339829744340748,-0.2268032231149205,-0.31119409168807716,-0.14699855450504506,-46.28637206426948,-63.50899830368922,-29.999705001029607,0.8623589457069125,0.8199888803702243,0.9064498206269324,-0.15960993386606226,-0.2195287325707402,-0.10320502828095336,-0.2512083218344907,-0.34551386099705855,-0.16243326045793233,-51.26700445601851,-70.51303285654257,-33.14964499141476,-0.02440509871957025,-0.03431976930898139,-0.01543470595288726,-4.9806323917490305,-7.004034552853347,-3.1499399903851555,0.8349175745419285,0.797157813509537,0.9145798034789407,-0.19772302139961873,-0.25445675003477375,-0.09339829744340748,-0.31723941134753614,-0.4082666197543471,-0.14985417829481848,-187.7156280162936,-241.57788151144797,-88.67111141705234,0.8199888803702243,-0.2195287325707402,-0.3522258834688564,0.7792893444893145,-0.28322042008071086,-0.45441688434657856,0.9064498206269324,-0.10320502828095336,-0.16558872198186322,-208.41768252595057,-268.88573038259085,-97.9814922969605,-0.03498647212132028,-0.04615026459223148,-0.01573454368704474,-20.70205450965697,-27.30784887114289,-9.310380879908132,0.5618
06037901214,06037901214,Census Tract 9012.14; Los Angeles County; California,3186,2349,699,Lancaster city,California,132823,0.5232368985319599,0.22010766934099893,06037,3186,2349,699,0.009245,0.009493868073,0.003212018401,0.8413279492065369,0.7696037248576819,0.879049028665796,-0.18859714685944765,-0.29937001043611616,-0.13759297535176288,-5.555047863971881,-8.817814928291314,-4.052741924006774,-174.35806227155936,-276.7675746481894,-127.20470571270478,0.8269168626267883,0.749710989826018,0.8677895344251524,-0.20931141351186733,-0.33384732726415733,-0.15235314593005256,-6.165177681084242,-9.83332947021503,-4.487496401516948,-193.50840179172135,-308.64185405571345,-174.35806227155936,-0.6101298171123615,-1.0155145419237162,-0.4347544775101735,-19.150339520162007,-31.87427940752405,-13.645777699628798,0.8981404340387066,0.8659066942321332,0.931224933629582,-0.11341162484273996,-0.1548588394812882,-0.07385440819583443,-0.8556942505972631,-1.1684147791908257,-0.5572338158638457,-36.42802258821895,-49.7409441971403,-23.72217181199854,0.8885434576582067,0.8535288532103249,0.924613127761582,-0.12543735636244693,-0.17160655581678616,-0.08153342189822016,-0.94642877040428,-1.2947768218719986,-0.6151722140174782,-40.2907096808974,-55.12034150157508,-26.188685143357947,-0.09073451980701686,-0.1263620426811729,-0.05793839815363255,-3.8626870926784527,-5.379397304434777,-2.4665133313594105,0.8659066942321332,0.8345103581116377,0.931224933629582,-0.1548588394812882,-0.19830747489202977,-0.07385440819583443,-1.0276763649892904,-1.3160107981557685,-0.4901136416064986,-147.02093919732337,-188.27050045146905,-70.1164008020742,0.8535288532103249,-0.17160655581678616,-1.1388177909691484,0.8195489623570039,-0.22018335197939004,-1.4611837951987134,0.924613127761582,-0.08153342189822016,-0.541073218178324,-162.92100013864783,-209.03916955632525,-77.40675510419514,-0.111141425979858,-0.14517299704294495,-0.05095957657182537,-15.900060941324464,-20.768669104856215,-7.29035430212094,0.1957
06037901216,06037901216,Census Tract 9012.16; Los Angeles County; California,1796,1468,650,Lancaster city,California,691677,0.588902721126759,0.17809084253826596,06037,1796,1468,650,0.009245,0.009493868073,0.003212018401,0.819074821607525,0.7389607051247508,0.8616415808832502,-0.22088968384767255,-0.3532519294529752,-0.1605753740144732,-3.667656728400432,-5.865402101675788,-2.666196721643793,-204.2125127171733,-326.5814087792755,-148.45193327638046,0.8028897868244693,0.7169411027677959,0.8489054343264582,-0.2455009596710982,-0.3948147150992426,-0.1779875114045228,-4.076302844398107,-6.555511425802125,-2.955308199110924,-226.96563721593023,-365.0062041092497,-204.2125127171733,-0.4086461159976751,-0.690109324126337,-0.2891114774671313,-22.753124498756964,-38.42479532997422,-16.097521017100853,0.8832945294830551,0.8467781568202533,0.9209867265327988,-0.1321252046984219,-0.18094685360698476,-0.08579197852792014,-0.623002448251563,-0.8532083871345943,-0.40453002729673854,-42.43885887272228,-58.12046233886882,-27.55654136898764,0.8724008796243309,0.8328113038009858,0.9134372290239312,-0.14626202627238896,-0.20075219372738817,-0.09476597649579808,-0.6896609973995455,-0.9465953787508398,-0.44684460851047186,-46.97963197544587,-64.48197402934876,-30.439006029323696,-0.06665854914798242,-0.09338699161624542,-0.04231458121373333,-4.540773102723598,-6.361511690479934,-2.8824646603360575,0.8467781568202533,0.8114126050856485,0.9209867265327988,-0.18094685360698476,-0.2324186162900997,-0.08579197852792014,-1.1166256116399522,-1.4342585924988196,-0.5294235218127197,-171.78855563691573,-220.6551680767415,-81.44977258657225,0.8328113038009858,-0.20075219372738817,-1.2388446476985548,0.7946317710634061,-0.2584445228785182,-1.5948648328587534,0.9134372290239312,-0.09476597649579808,-0.5848021911290817,-190.59148426131617,-245.3638204398082,-89.96956786601258,-0.12221903605860264,-0.16060624035993376,-0.05537866931636204,-18.802928624400405,-24.708652363066737,-8.519795279440315,0.2724
06037900901,06037900901,Census Tract 9009.01; Los Angeles County; California,1766,1134,387,Lancaster city,California,1450355,0.4714057969036363,0.20652514412039225,06037,1766,1134,387,0.009245,0.009493868073,0.003212018401,0.8593188365806524,0.7946855030316491,0.8930370029507745,-0.16371241666147715,-0.2583594342480085,-0.11977442893832864,-2.672878601734439,-4.218149224353933,-1.955517575714542,-151.35212920353564,-238.85329696228388,-110.73145955348484,0.846388521549918,0.7766311747409133,0.88299124938987394,-0.1814905029297735,-0.287612489073212,-0.13251405457412668,-2.9631355494684453,-4.695754196976939,-2.163513239393757,-167.78796995857562,-265.8977461481845,-151.35212920353564,-0.29025694773400623,-0.4776049726230056,-0.20799566367921485,-16.43584075503999,-27.04444918590066,-11.77778390029529,0.9100345450719284,0.8813098211091006,0.9393864260485972,-0.09885938442145711,-0.1346747489339578,-0.06452464318264182,-0.360088275564269,-0.4905431931372019,-0.2350264229441658,-31.753816187325302,-43.25777717259277,-20.725434122060477,0.9014957141954176,0.8702448679208487,0.9335309230737008,-0.1092676140923166,-0.14910186415595497,-0.0712017944809436,-0.3979995117690049,-0.543092934085502,-0.25934747158065063,-35.096958709788794,-47.89179312923298,-22.870147405701115,-0.03791123620473591,-0.0525497409483,-0.02432104863648482,-3.343142522463484,-4.634015956640212,-2.1447132836406366,0.8813098211091006,0.8532051775772344,0.9393864260485972,-0.1346747489339578,-0.17205102158381758,-0.06452464318264182,-0.494812123768493,-0.6321372941870145,-0.23707173008552593,-127.85842991433928,-163.34297007416396,-61.25884498334003,0.8702448679208487,-0.14910186415595497,-0.5478191765334465,0.8397670505492254,-0.19080642583675897,-0.7010470303030663,0.9335309230737008,-0.0712017944809436,-0.261604431581457,-141.55534277350037,-181.14910343748485,-67.5980443362938,-0.05300705276495349,-0.06890973611605178,-0.02453270149593109,-13.696912859161108,-17.806133363320875,-6.339199352953771,0.7348
06037910218,06037910218,Census Tract 9102.18; Los Angeles County; California,2750,1894,831,Lancaster city,California,325950,0.3856680742792088,0.1855300086011781,06037,2750,1894,831,0.009245,0.009493868073,0.003212018401,0.8899273884207481,0.8379823219447046,0.9166658834004092,-0.12368718281003248,-0.1933425966305604,-0.09091002306146638,-3.144592013966563,-4.91549384108621,-2.311273698808956,-114.348800507875,-178.7452305849531,-84.04631632032567,0.8796097408413696,0.823300430584708,0.9087243695456144,-0.13686781031264392,-0.21462343860284383,-0.10044369174343344,-3.4796929924360804,-5.45653264717905,-2.5536553079621154,-126.5342906340393,-198.4193689883291,-114.348800507875,-0.3351009784695176,-0.5410388060928399,-0.24238160915315943,-12.185490126164275,-19.674138403376,-8.813876696478525,0.930056266655181,0.9073931101941788,0.9530442880884492,-0.07520376546288102,-0.1020581804792453,-0.04926918139946174,-0.4575068338624505,-0.6208773554546069,-0.2997321616852846,-24.15558784912621,-32.7812753671915,-15.825351725727804,0.923336801652332,0.898617816886626,0.9484717304480575,-0.08302842279272023,-0.11282013466484037,-0.05432768093952617,-0.5051086285199305,-0.6863483801475733,-0.33050586157152007,-26.66888218162252,-36.23803485467651,-17.450151086141503,-0.0476017946574801,-0.0654710246929664,-0.03077369988623546,-2.5132943324963093,-3.456759487485026,-1.6247993604136992,0.9073931101941788,0.8850535400320497,0.9530442880884492,-0.1020581804792453,-0.1298751485291927,-0.04926918139946174,-0.8051782549307547,-1.024637564186969,-0.3887044949733632,-96.89269012403788,-123.30175260974356,-46.77551082711952,0.898617816886626,-0.11282013466484037,-0.8900836632979394,0.8743121181821141,-0.143756307620691,-1.1341516413655417,0.9484717304480575,-0.05432768093952617,-0.4286130433436273,-107.10994744860882,-136.48034192124447,-51.57798355518981,-0.08490540836718474,-0.10951407717857276,-0.03990854837026408,-10.217257324570967,-13.178589311500934,-4.8024727280702875,0.8072
06037900703,06037900703,Census Tract 9007.03; Los Angeles County; California,3529,2257,1197,Lancaster city,California,81097,0.3185542883844598,0.1939332996715827,06037,3529,2257,1197,0.009245,0.009493868073,0.003212018401,0.9146459580944296,0.8735138023934355,0.935597511406822,-0.09331921400866036,-0.14480160160033104,-0.06883567753011476,-3.044595815157019,-4.724239857179768,-2.2458056250048997,-86.27361335100649,-133.86908067950603,-63.63858387659109,0.9065219440890796,0.861780670638461,0.929389932560385,-0.10311725658759634,-0.16038805936449874,-0.07597464203758977,-3.364262882110566,-5.232757471542687,-2.478718661134799,-95.33190371523284,-148.27876088247908,-86.27361335100649,-0.3196670669535471,-0.5085176143629191,-0.23291303612989944,-9.058290364226329,-14.409680202973057,-6.599972687160653,0.9460357498188426,0.9283480929593186,0.9638738030146748,-0.05704250625992837,-0.07718215568502411,-0.03748021460105513,-0.4135311054868295,-0.5595340081805985,-0.27171377265984453,-18.322157974604764,-24.791050428914424,-12.038713897201797,0.9408021541389008,0.9214715573092382,0.9603337555163202,-0.06292273630610659,-0.08522069082638897,-0.04130464461530191,-0.456159983335087,-0.617809573920222,-0.2994390756898672,-20.210898685648516,-27.37304270802933,-13.267127855111529,-0.04262887784825753,-0.05827556573962345,-0.02772530303002268,-1.8887407110437544,-2.581992279114907,-1.2284139579097335,0.9283480929593186,0.9108111112307498,0.9638738030146748,-0.07718215568502411,-0.09792248652822444,-0.03748021460105513,-0.8771103727850489,-1.112806812669462,-0.4259311586858645,-73.27572036633659,-92.96631684790827,-35.58322127701458,0.9214715573092382,-0.08522069082638897,-0.9684615729674028,0.9023419579154348,-0.10822730920123916,-1.2299124671564554,0.9603337555163202,-0.04130464461530191,-0.4693925935954519,-80.90739957956582,-102.74957954523438,-39.21408467798261,-0.091351200182354,-0.11710565448699328,-0.04346143490958737,-7.631679213229238,-9.783262697326087,-3.6308634009680345,0.9331
06037900504,06037900504,Census Tract 9005.04; Los Angeles County; California,3898,2566,902,Lancaster city,California,257757,0.39810075518731614,0.21740705593093257,06037,3898,2566,902,0.009245,0.009493868073,0.003212018401,0.8854222103044348,0.8315606473234806,0.9132011294377912,-0.12940469344694877,-0.20255810952414613,-0.09504901797005696,-4.663358231794628,-7.299588618502749,-3.4252824110771227,-119.63463909170414,-187.2649722550731,-87.87281711331767,0.8747127420350526,0.8163630160496044,0.9049468735277352,-0.14323246014853042,-0.22494525148752864,-0.10503724500613072,-5.161669598697192,-8.106354277308585,-3.785228248658383,-132.41840940731635,-207.96188500022024,-119.63463909170414,-0.4983113669025645,-0.8067656588058352,-0.3599458375812601,-12.783770315612225,-20.69691274514713,-9.234115894850182,0.927125870860132,0.9035634947842822,0.9510515429357416,-0.07860219569998585,-0.10672908519698568,-0.0514677226779555,-0.6478423794989197,-0.8796653057844614,-0.4241989887196396,-25.24716989473576,-34.28157855746147,-16.531527229915806,0.9201371595585456,0.8944468607481938,0.9462904559593276,-0.08679449537693962,-0.11800940210524336,-0.05675798979312624,-0.7153636347135106,-0.972638120122126,-0.4678015777511025,-27.878551625623953,-37.904837105304985,-18.23077076192917,-0.06752125521459096,-0.09297281433766448,-0.04360258903146286,-2.63138173088819,-3.6232585478435104,-1.6992435320133614,0.9035634947842822,0.8803625964620907,0.9510515429357416,-0.10672908519698568,-0.13589560031138945,-0.0514677226779555,-0.9139712126797674,-1.163737760753837,-0.44074224774827825,-101.32718544121592,-129.0174901057469,-48.862776912225975,0.8944468607481938,-0.11800940210524336,-1.0105698568546313,0.8692160578919077,-0.15046194892588613,-1.2884762355841617,0.9462904559593276,-0.05675798979312624,-0.4860452862005281,-112.03656949607884,-142.84658931088268,-53.88528671846209,-0.09659864417486386,-0.12473847483032464,-0.04530303845224986,-10.709384054862957,-13.829099205135767,-5.022509806236127,0.6785
06037900805,06037900805,Census Tract 9008.05; Los Angeles County; California,3487,2481,1244,Lancaster city,California,81828,0.33731903857343715,0.19057019803177103,06037,3487,2481,1244,0.009245,0.009493868073,0.003212018401,0.9076664034928542,0.8634302908857904,0.930265268686568,-0.1017263568992203,-0.1581710886863874,-0.07496220020327078,-3.2793846111625884,-5.099011209876007,-2.4165800610459045,-94.04601695332916,-146.22917149056516,-69.30255408792384,0.8989155367116344,0.8508441330910667,0.9235650454548996,-0.11245156987512696,-0.17530339707116374,-0.08276077025787901,-3.6251366803089793,-5.651310831953183,-2.667985020445877,-103.9614763495549,-162.06799059229087,-94.04601695332916,-0.3457520691463909,-0.5522996220771761,-0.2514049593999723,-9.91545939622572,-15.838819101725727,-7.2097780154852975,0.9415405000444296,0.9224408994392008,0.9608335798164976,-0.06208920376002064,-0.08408029241542896,-0.04076295937844143,-0.4947899608169299,-0.6700373345179499,-0.32484074287047093,-19.94316649806247,-27.006744639981857,-13.093137560276942,0.9358859045060552,0.9150238322736152,0.9570023184837252,-0.06850631597853075,-0.09286770981170991,-0.04492954790788841,-0.5459280413667553,-0.7400644188721466,-0.3580443604139254,-22.004354750776113,-29.829279277394058,-14.431453462874863,-0.05113808054982544,-0.07002708435419669,-0.03320361754345447,-2.061188252713641,-2.8225346374122005,-1.338315902597923,0.9224408994392008,0.9035348228008429,0.9608335798164976,-0.08408029241542896,-0.10676420516934534,-0.04076295937844143,-0.9930195214417932,-1.2609249668228075,-0.4814257093033524,-79.8247203731345,-101.36052787964692,-38.699815860398104,0.9150238322736152,-0.09286770981170991,-1.096802188781363,0.894415639835064,-0.11804842789243536,-1.3941958335909783,0.9570023184837252,-0.04492954790788841,-0.53063466931878,-88.16737851940216,-112.07362006358348,-42.65552004170257,-0.10378266733956988,-0.1332708667681708,-0.04920896001542763,-8.342658146267674,-10.713092183936558,-3.955704181304472,0.8626
06037900506,06037900506,Census Tract 9005.06; Los Angeles County; California,3181,2267,902,Lancaster city,California,55546,0.3710434488784099,0.181842864912298,06037,3181,2267,902,0.009245,0.009493868073,0.003212018401,0.8952562025417212,0.8455996754428553,0.9207583210297188,-0.11699868390847304,-0.1825926960961551,-0.08606132267331822,-3.440737660926324,-5.369749001275884,-2.5309210683332646,-108.16528327338332,-168.80694754089544,-79.5636928114827,0.8854052085141397,0.8315364448447536,0.9131880455707848,-0.1294263805813496,-0.20259311086082127,-0.09506470748306126,-3.80621565223763,-5.957928098818279,-2.795695714985947,-119.65468884745772,-187.29733099082927,-108.16528327338332,-0.3654779913113062,-0.5881790975423948,-0.2647746466526826,-11.489405574074384,-18.490383449933823,-8.323629256607436,0.9335151638449204,0.9119186873040218,0.9553937094691144,-0.07121987808022834,-0.09658899847351524,-0.04668890959693682,-0.5185979200504889,-0.7033268668572853,-0.33997209850768556,-22.875955891067,-31.02456404310919,-14.996563674798656,0.9271148013690816,0.903549036313265,0.9510440113772392,-0.07861507390809412,-0.10674679492801203,-0.05147604951727314,-0.572447116062549,-0.7772923418846946,-0.3748303553960287,-25.251306398877333,-34.287266955654815,-16.53420182602685,-0.05384919601206017,-0.07396547502740936,-0.03485825688834315,-2.37535050781033,-3.262702912545626,-1.5376381512281938,0.9119186873040218,0.890603524676757,0.9553937094691144,-0.09658899847351524,-0.12283409204218936,-0.04668890959693682,-0.8271368943472982,-1.051885939573187,-0.3998190300633586,-91.7003208810752,-116.6170664715285,-44.32583481855417,0.903549036313265,-0.10674679492801203,-0.9141228694124428,0.8803448957492463,-0.13591843927136904,-1.1639333414796569,0.9510440113772392,-0.05147604951727314,-0.44081355437865827,-101.34399882621317,-129.03917311304397,-48.87068230362065,-0.0869859750651445,-0.11204740190646968,-0.04099452431529965,-9.643677945137972,-12.422106641515484,-4.54484748506648,0.7596
06037901010,06037901010,Census Tract 9010.10; Los Angeles County; California,3445,2132,1099,Lancaster city,California,82470,0.3938116373624601,0.1883381803648347,06037,3445,2132,1099,0.009245,0.009493868073,0.003212018401,0.8869738570968,0.8337704646145172,0.914394943622545,-0.12742894505724411,-0.19937086097471304,-0.09361934574825476,-4.058487656851794,-6.349767535455158,-2.9816848832198097,-117.80805970542218,-184.31836097112216,-86.55108514426153,0.8763990567368427,0.8187497065314416,0.906248284425928,-0.14103272055468571,-0.2213744835847437,-0.10345036474574967,-4.491754642764199,-7.050561462052592,-3.2947932530464996,-130.38475015280693,-204.66071007409556,-117.80805970542218,-0.4332669859124048,-0.7007939265974334,-0.3131083698266899,-12.576690447384754,-20.342349102973397,-9.08877706318403,0.9281357757104656,0.9048828340937548,0.951738543618078,-0.07742856828735427,-0.10511544956149564,-0.0507087337226606,-0.5302326343696068,-0.719833040526983,-0.3472545865439247,-24.870198610206696,-33.76327582209114,-16.287738580859507,0.921239740949574,0.8958835959971705,0.9470424007260844,-0.08549377056752162,-0.11621644203334464,-0.05591893164795356,-0.5854633269463586,-0.7958528948606063,-0.38293414297408457,-27.46075642337517,-37.328935030985285,-17.961263741748805,-0.05523069257675184,-0.07601985433362324,-0.03567955643015985,-2.590557813168473,-3.565659208894148,-1.673525160889299,0.9048828340937548,0.8819780968847758,0.951738543618078,-0.10511544956149564,-0.13381500462663182,-0.0507087337226606,-1.0967494794174468,-1.3961937781243263,-0.5290828088948966,-99.79522105709252,-127.0422000113127,-48.14220281118258,0.8958835959971705,-0.11621644203334464,-1.2125745818672502,0.8709707694754599,-0.14814415712509804,-1.5457007308010784,0.9470424007260844,-0.05591893164795356,-0.5834447688738043,-110.33435685780258,-140.64610835314636,-53.088695984877546,-0.11582510244980336,-0.14950695267675185,-0.05436195997890769,-10.539135800710042,-13.603908341833652,-4.946493173694967,0.7039
06037911100,06037911100,Census Tract 9111; Los Angeles County; California,4790,3353,1246,Lancaster city,California,2127942,0.44332297831054535,0.2107383926965865,06037,4790,3353,1246,0.009245,0.009493868073,0.003212018401,0.8692267224064231,0.8086149130574473,0.9007086304462031,-0.15044783394548178,-0.2366826085595035,-0.11023694699650968,-6.662364176916439,-10.4811461302752,-4.881683354167286,-139.0890224825979,-218.81307161326097,-101.9140574982732,0.8571293689877956,0.7916184749551314,0.8913386865649915,-0.16668502583329253,-0.2632347925642837,-0.1219079964471906,-7.381404675739901,-11.656971098260088,-5.3985188560689865,-154.10030638287895,-243.3605657256803,-139.0890224825979,-0.7190404988234622,-1.1758249679848871,-0.5168355019017001,-15.011283900281049,-24.54749411241936,-10.78988521715449,0.9165446008289988,0.8897695881489839,0.9438382743560771,-0.09105437869091952,-0.123886468271333,-0.05950354755663892,-0.9806463435065074,-1.3342445895172883,-0.6408471198859846,-29.24683398468558,-39.79256157224243,-19.112648967670285,0.9085921153936728,0.8794381745203321,0.9383985829102396,-0.1006038717017946,-0.1370895976234206,-0.06564525800829428,-1.083493406306679,-1.4764409419400344,-0.7069927131444464,-32.31414871180074,-44.033431015211285,-21.085377666103383,-0.10284706280017164,-0.14219635242274586,-0.06614559325846181,-3.0673147271151695,-4.24086944296886,-1.972728698433099,0.8897695881489839,0.8635086290774459,0.9438382743560771,-0.123886468271333,-0.15806601848134233,-0.05950354755663892,-1.465497585104228,-1.86981977615266,-0.7038888626512515,-117.61617857979358,-150.06579262862437,-56.49188303782115,0.8794381745203321,-0.1370895976234206,-1.6216821503056922,0.850929049364235,-0.17518611069529502,-2.072339503661229,0.9383985829102396,-0.06564525800829428,-0.7765413642593956,-130.15105540174096,-166.31938231631054,-62.32274191487926,-0.15618456520146418,-0.20251972750856928,-0.07265250160814407,-12.534876821947366,-16.253589687686137,-5.830858877058112,0.8259
06037901012,06037901012,Census Tract 9010.12; Los Angeles County; California,4258,3009,862,Lancaster city,California,106492,0.41211792093881394,0.1989982876182822,06037,4258,3009,862,0.009245,0.009493868073,0.003212018401,0.8803702154690849,0.824379560334067,0.909310512582236,-0.1358857699055313,-0.21303347161441696,-0.09973434394839058,-5.34917186834292,-8.386107347130562,-3.926063393740624,-125.6263942776637,-196.94944450752843,-92.20440098028708,0.8692243326899608,0.8086115434557336,0.9007067827857602,-0.15045099681612906,-0.23668776199550223,-0.11023922447562762,-5.922535084376252,-9.317263455382964,-4.339590221720221,-139.09194655651132,-218.8178359648418,-125.6263942776637,-0.5733632160333313,-0.9311561082524022,-0.41352682797959694,-13.46555227884761,-21.868391457313347,-9.711762047430646,0.9238330819065466,0.8992651937853959,0.9488098286966868,-0.08244662329721417,-0.11201902054116844,-0.05395198253124085,-0.7968435940330804,-1.0826597301178522,-0.5214439348282756,-26.48200711309672,-35.980715524023005,-17.32947606607762,0.9165430340408838,0.8897675496536707,0.9438372042043724,-0.09105624379814282,-0.12388904314304984,-0.05950474885440788,-0.880055260792181,-1.1973830637495968,-0.5751112179361306,-29.24743306055769,-39.7933886257759,-19.11303482672418,-0.08321166675910063,-0.11472333363174458,-0.05366728310785507,-2.7654259474609715,-3.812673101752894,-1.7835587606465626,0.8992651937853959,0.875103625915064,0.9488098286966868,-0.11201902054116844,-0.14272181075051135,-0.05395198253124085,-0.9167316579140647,-1.167994520553134,-0.44152760981728184,-106.349380268453,-135.49820424050276,-51.22130044284012,0.8897675496536707,-0.12388904314304984,-1.013872531372256,0.8635061432837237,-0.15806935223091786,-1.2935944149127456,0.9438372042043724,-0.05950474885440788,-0.4869698628637232,-117.61862312903204,-150.06895764649022,-56.49302353407462,-0.09714087345819122,-0.12559989435961172,-0.04544225304644139,-11.269242860579029,-14.57075340598744,-5.271723091234501,0.1793
06037900510,06037900510,Census Tract 9005.10; Los Angeles County; California,2076,1442,569,Lancaster city,California,86873,0.457608140589038,0.2226253251260354,06037,2076,1442,569,0.009245,0.009493868073,0.003212018401,0.8641725879494527,0.8014990592113265,0.8967980285666941,-0.157176256160641,-0.24766210079397732,-0.11507827643003216,-3.0166241575138417,-4.753284588940504,-2.2086536297765633,-145.3094488205126,-228.96361218403197,-106.38986655956472,0.8516487919905041,0.7839589428709821,0.8870826993935708,-0.1741929412742594,-0.2755770045020996,-0.1272906130213361,-3.3432189285591765,-5.289044728147086,-2.4430403652855555,-161.04137420805282,-254.77094066219107,-145.3094488205126,-0.32659477104533474,-0.535760139206582,-0.23438673550899217,-15.73192538754021,-25.80732847815906,-11.290305178660509,0.9132272683061328,0.8854561766237862,0.9415710789305952,-0.09501767490453354,-0.1293613692017661,-0.06205471087298729,-0.44009626614800784,-0.5991670036831728,-0.2874206991439743,-30.519852021359767,-41.551109825462746,-19.932087319276995,0.9049753664328588,0.8747496531401456,0.935919339323261,-0.10500245320676478,-0.14318422009112558,-0.06846814461925113,-0.4863430686880893,-0.6631907242176932,-0.31712599605588254,-33.72698118502699,-45.99103496655293,-21.992094039936376,-0.0462468025400814,-0.06402372053452043,-0.02970529691190826,-3.207129163667226,-4.439925141090183,-2.06000672065938,0.8854561766237862,0.8582520166517205,0.9415710789305952,-0.1293613692017661,-0.1651589283777949,-0.06205471087298729,-0.6988115308052569,-0.8921903368681022,-0.33522022661335465,-122.81397729442126,-156.79970770968404,-58.913923833629994,0.8747496531401456,-0.14318422009112558,-0.7734827224422285,0.8452327492829528,-0.18310607444913005,-0.9891410161712404,0.935919339323261,-0.06846814461925113,-0.3698656658321871,-135.9372095680542,-173.83849141849566,-65.0027532218255,-0.07467119163697156,-0.09695067930313804,-0.03464543921883245,-13.123232273632963,-17.038783708811607,-6.08882938819551,0.7378
