geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013815902,04013815902,Census Tract 8159.02; Maricopa County; Arizona,3209,2586,641,Gilbert town,Arizona,130822,0.491934795374808,0.2532146526548224,04013,3209,2586,641,0.010697,0.00781773244399999,0.00314654663299999,0.852147537818402,0.7846549304011025,0.8874702915275664,-0.1735057083660861,-0.2744455699638779,-0.12679828220361136,-5.9558737147160015,-9.42080333644866,-4.352563170165086,-185.5990562392023,-293.57442619036016,-135.63612247320307,0.8386220416206124,0.765855047141802,0.8769386391838944,-0.1924322881706394,-0.30573011659586924,-0.14033064038623075,-6.605560230675307,-10.494697738638276,-4.817084004418737,-205.844818656133,-327.0395057226013,-185.5990562392023,-0.6496865159593055,-1.0738944021896175,-0.4645208342536504,-20.24576241693068,-33.46507953224113,-14.47556354794797,0.9053048627361312,0.8751765275138006,0.9361453435513024,-0.10460027462756452,-0.14262662281493954,-0.06821019501786182,-0.8511292540574567,-1.1605484929886003,-0.5550242827887127,-32.91296419402384,-44.8781319794509,-21.46265594697265,0.8963432213464648,0.8635852726148959,0.9299885671603813,-0.11564407046870338,-0.15796323966022097,-0.07528203605060547,-0.9409922850074188,-1.2853420779171958,-0.612567638238239,-36.387946055971334,-49.70386998906403,-23.68784370604173,-0.08986303094996206,-0.12479358492859548,-0.05754335544952627,-3.474981861947489,-4.825738009613128,-2.2251877590690743,0.8751765275138006,0.8457510552053952,0.9361453435513024,-0.14262662281493954,-0.18238102553374247,-0.06821019501786182,-0.7147257537740006,-0.9139416847709688,-0.3418126440003342,-111.50167765585032,-142.58060604851306,-53.32490546027054,0.8635852726148959,-0.15796323966022097,-0.7915800942803274,0.8317001946803844,-0.20235633753132867,-1.0140412990124843,0.9299885671603813,-0.07528203605060547,-0.3772508168529286,-123.49143436510568,-158.19677051676825,-58.853481568319594,-0.07685434050632678,-0.1000996142415158,-0.03543817285259443,-11.989756709255348,-15.616164468255196,-5.528576108049053,0.1964
04013816402,04013816402,Census Tract 8164.02; Maricopa County; Arizona,2787,2287,645,Gilbert town,Arizona,123272,0.42683714217338264,0.19882387805836457,04013,2787,2287,645,0.010697,0.00781773244399999,0.00314654663299999,0.8750962136011617,0.8169055462910211,0.9052428730533782,-0.1427314899293634,-0.22413173045559404,-0.10467591600805053,-4.255188110047254,-6.681935955344885,-3.1206548283507303,-152.67987477744006,-239.75371206834896,-111.97182735381163,0.8634980977982986,0.8005510456723597,0.8962757079281946,-0.15808014233007198,-0.2491395837977189,-0.11572810816391708,-4.7127704083408215,-7.427483558413262,-3.450148738032996,-169.09832825047798,-266.5046127884199,-152.67987477744006,-0.4575822982935671,-0.7455476030683768,-0.3294939096822658,-16.418453473037932,-26.75090072007093,-11.822529949130455,0.9203879594929564,0.8947736179351338,0.9464615245798385,-0.08649835070734947,-0.11760112273727608,-0.05656698558763805,-0.622455292385689,-0.8462755721895723,-0.4070646349368901,-27.217109417826364,-37.003741678599575,-17.799065803974205,0.9127840055430092,0.8848802207560343,0.9412679258687432,-0.0955494333022483,-0.1300964543490511,-0.06239676559365407,-0.6875882598578199,-0.9361938796284988,-0.44901661885929123,-30.065074764224743,-40.93545603972448,-19.63343326888025,-0.06513296747213093,-0.08991830743892659,-0.04195198392240118,-2.847965346398379,-3.9317143611249055,-1.834367464906042,0.8947736179351338,0.8696150690719296,0.9464615245798385,-0.11760112273727608,-0.1499340749318198,-0.05656698558763805,-0.5929963026747488,-0.7560331909258714,-0.2852354852246042,-91.93741126740292,-117.21444820556144,-44.22255584877584,0.8848802207560343,-0.1300964543490511,-0.6560032304489921,0.8575506144860487,-0.16611192751500117,-0.8376090002697635,0.9412679258687432,-0.06239676559365407,-0.3146317861145011,-101.70592720139412,-129.86186050694008,-48.78012187821722,-0.06300692777424333,-0.08157580934389208,-0.02939630088989692,-9.768515933991214,-12.647412301378615,-4.557566029441383,0.0521
04013815401,04013815401,Census Tract 8154.01; Maricopa County; Arizona,1884,1510,474,Gilbert town,Arizona,162188,0.4566566177551753,0.2613519263996505,04013,1884,1510,474,0.010697,0.00781773244399999,0.00314654663299999,0.8645083242264147,0.8019710876130134,0.8970579819027619,-0.15672686077930706,-0.2469277452088701,-0.11475514423146474,-3.15853962086077,-4.976371394500649,-2.312677405458055,-167.65072297562477,-264.1386090499283,-122.75357778439783,0.8520127568368066,0.7844668261368308,0.8873655543796262,-0.17369134672655934,-0.27475116433486346,-0.1269312799718924,-3.5004274168996656,-5.537100878012825,-2.5580648711029834,-185.79763359340052,-293.90132048900347,-167.65072297562477,-0.3418877960388955,-0.5607294835121754,-0.2453874656449284,-18.14691061777577,-29.76271143907513,-13.024812401535478,0.9134478593548716,0.885742838243978,0.9417219254998296,-0.09475323605909648,-0.12899586293301735,-0.06188458919997925,-0.4501996685902824,-0.6128961622560511,-0.29403134613049214,-29.814547588760423,-40.589149818281534,-19.47227457817829,0.9052158269088532,0.8750611731678247,0.9360842758755508,-0.10470892164448505,-0.1427772487949408,-0.06827988224101576,-0.497501972316728,-0.6783754599117336,-0.324417208686328,-32.94715048455152,-44.925527146472426,-21.484583356710463,-0.04730230372644561,-0.0654792976556825,-0.03038586255583586,-3.1326028957911003,-4.336377328190895,-2.0123087785321765,0.885742838243978,0.8586011583467483,0.9417219254998296,-0.12899586293301735,-0.16468512798831722,-0.06188458919997925,-0.4780077376839895,-0.6102580630881974,-0.22931985420606535,-100.84551427932269,-128.746426811856,-48.37971607722898,0.8750611731678247,-0.1427772487949408,-0.5290761125002332,0.8456109868984124,-0.18257687694889793,-0.67655782068816,0.9360842758755508,-0.06827988224101576,-0.25301828521667385,-111.61943301692683,-142.7337174447595,-53.37938506680884,-0.05106837481624371,-0.06629975759996254,-0.0236984310106085,-10.773918737604156,-13.987290632903488,-4.999668989579853,0.232
04013815203,04013815203,Census Tract 8152.03; Maricopa County; Arizona,2532,1585,251,Gilbert town,Arizona,54100,0.4003050798698984,0.19484142376304012,04013,2532,1585,251,0.010697,0.00781773244399999,0.00314654663299999,0.8846258221157011,0.8304272259532419,0.91258819388346,-0.13042144486396084,-0.20419943945371807,-0.09578450247593584,-3.5324392715371857,-5.530701794513821,-2.594304475798237,-139.5118195709789,-218.4321403836422,-102.46068229850856,0.8738473497885714,0.81513912188402,0.9042787610769843,-0.14436463101015462,-0.2267844508416103,-0.10585368477416496,-3.91008773544236,-6.142412401292651,-2.867026304786042,-154.4268457915624,-242.59132706527055,-139.5118195709789,-0.3776484639051741,-0.6117106067788303,-0.27272182898780484,-14.915026220583492,-24.159186681628366,-10.771004304415673,0.9266072737109982,0.9028861896135052,0.95069866267884,-0.07920586031563193,-0.10755930426631724,-0.05185800638684054,-0.3950215189476816,-0.5364279811988998,-0.25863021209410986,-24.922493309001993,-33.8440366687003,-16.31736353906056,0.91957101865772,0.8937093698533991,0.9459042380634288,-0.08746358868473332,-0.11893198586922776,-0.05718946988473448,-0.43620509287038056,-0.5931466879131231,-0.2852196942455529,-27.52082604860445,-37.42250396928221,-17.99493339088662,-0.04118357392269894,-0.0567187067142233,-0.02658948215144302,-2.598332739602457,-3.578467300581912,-1.6775698518260582,0.9028861896135052,0.8795334869308328,0.95069866267884,-0.10755930426631724,-0.13696637462837252,-0.05185800638684054,-0.2110583355168308,-0.26876238413799086,-0.1017584167719022,-84.08698626168558,-107.07664706692862,-40.54120190115625,0.8937093698533991,-0.11893198586922776,-0.233374389584362,0.868315627190689,-0.151654961267203,-0.2975850756590362,0.9459042380634288,-0.05718946988473448,-0.11222008551743544,-92.97784445592112,-118.5597910992176,-44.709197417304964,-0.0223160540675312,-0.02882269152104533,-0.01046166874553326,-8.89085819423554,-11.483144032288976,-4.167995516148712,0.2309
04013816002,04013816002,Census Tract 8160.02; Maricopa County; Arizona,2322,2131,389,Gilbert town,Arizona,123832,0.43183171468162906,0.2122597702172875,04013,2322,2131,389,0.010697,0.00781773244399999,0.00314654663299999,0.8733138115047273,0.8143848686390375,0.9038667675549072,-0.1450637638227561,-0.2279206533775044,-0.10635774640232368,-3.603156723503115,-5.6611921061540205,-2.6417598644028546,-155.1747081612022,-243.8067229179165,-113.77088132656566,0.8615636380747035,0.7978342304027833,0.8947771004315906,-0.1606803674243424,-0.2533932011104037,-0.1175967730037522,-3.991048701365279,-6.293890301829489,-2.9209196848666807,-171.8797890338191,-271.0547072277988,-155.1747081612022,-0.3878919778621639,-0.6326981956754683,-0.27915982046382615,-16.705080872616875,-27.247984309882355,-12.022386755548068,0.9192218714462196,0.8932546256405085,0.9456660120337445,-0.08787663899542732,-0.1195016194659498,-0.05745579017840046,-0.5892384255749414,-0.801293118543554,-0.3852577855947191,-27.65079425504183,-37.60174183686316,-18.078732313220044,0.9115119865420678,0.8832279443962022,0.9403977004624772,-0.09707827737254704,-0.1322105537360757,-0.06337988651844954,-0.6509380874193835,-0.8865102195350253,-0.42498057472581496,-30.546132680402796,-41.60066727053145,-19.942776852454948,-0.06169966184444209,-0.08521710099147128,-0.03972278913109584,-2.8953384253609618,-3.9989254336682913,-1.8640445392349057,0.8932546256405085,0.8677605076522623,0.9456660120337445,-0.1195016194659498,-0.15239169238700823,-0.05745579017840046,-0.3634161264800946,-0.46343805885252304,-0.17472868404462838,-93.42316876094976,-119.13574777699822,-44.917399497333776,0.8832279443962022,-0.1322105537360757,-0.4020652400634907,0.8555391134049775,-0.1688536319749073,-0.5135004291042352,0.9403977004624772,-0.06337988651844954,-0.19274444110647293,-103.35867353817244,-132.00525169774684,-49.54869951323211,-0.03864911358339618,-0.05006237025171217,-0.01801575706184455,-9.935504777222668,-12.869503920748633,-4.631300015898342,0.0401
04013816001,04013816001,Census Tract 8160.01; Maricopa County; Arizona,1996,1713,639,Gilbert town,Arizona,117432,0.4445588096830798,0.22352543789408696,04013,1996,1713,639,0.010697,0.00781773244399999,0.00314654663299999,0.8687883159301809,0.8079968212723592,0.9003696455077644,-0.15102837096667832,-0.23762863129249925,-0.11065494598726608,-3.2246387665241936,-5.073659283995985,-2.362617210622667,-161.55504842305578,-254.19134689358643,-118.36759572257851,0.8566538454714896,0.7909528904103621,0.8909696891306544,-0.16733264583621266,-0.26429780094890365,-0.12237263758740172,-3.5727547957698937,-5.6430783791938435,-2.6128041281277827,-178.9957312509967,-282.71935767504226,-161.55504842305578,-0.3481160292457002,-0.5694190951978584,-0.2501869175051157,-17.44068282794089,-28.52801078145583,-12.534414704665114,0.9162571377598554,0.8893955994662984,0.943641920267838,-0.09139668198916996,-0.1243590597930462,-0.05972401026457765,-0.4926312583524157,-0.670299608038627,-0.32191446877664365,-28.75839219803945,-39.13015808748552,-18.792438340726427,0.9082786545542068,0.8790315722748752,0.9381838404749696,-0.10098370691185196,-0.13761556642620537,-0.06588917529610737,-0.5443056523099167,-0.7417526345809273,-0.35514492026932126,-31.774994297134658,-43.30137971867643,-20.73233626791134,-0.05167439395750095,-0.07145302654230035,-0.03323045149267761,-3.01660209909521,-4.171221631190914,-1.939897927184916,0.8893955994662984,0.8630526020927282,0.943641920267838,-0.1243590597930462,-0.1586779271335282,-0.05972401026457765,-0.6212395422711877,-0.7926805090439104,-0.29835314661522255,-97.2205856449433,-124.05015790984513,-46.69063327311777,0.8790315722748752,-0.13761556642620537,-0.6874628325292833,0.8504347404690108,-0.17586917891960135,-0.8785599408152819,0.9381838404749696,-0.06588917529610737,-0.3291514198458796,-107.58416784495827,-137.4898185939408,-51.510394342078186,-0.06622329025809559,-0.08587943177137147,-0.03079827323065703,-10.36358220001496,-13.439660684095692,-4.819761068960412,0.0751
04013422656,04013422656,Census Tract 4226.56; Maricopa County; Arizona,2873,2488,629,Gilbert town,Arizona,128800,0.555615980343066,0.234406439469436,04013,2873,2488,629,0.010697,0.00781773244399999,0.00314654663299999,0.8302806269898019,0.7543383834424172,0.8704220963369259,-0.2044120596014855,-0.3256650091653933,-0.14886789318468385,-6.2820897378735205,-10.008493706540277,-4.5750796988083255,-218.65958015570905,-348.36386030422125,-159.2439853396563,0.8149808331852243,0.7333694716718355,0.8584260693178568,-0.2270227216162341,-0.3635691675579795,-0.1649226832016461,-6.976971478639204,-11.173382534161425,-5.068483227963608,-242.8462053128856,-388.9099385367708,-218.65958015570905,-0.6948817407656831,-1.1648888276211462,-0.4934035291552821,-24.18662515717658,-40.54607823254946,-17.17380888114452,0.89078915868295,0.8564212219911642,0.9261624425194837,-0.12260010155323443,-0.16764971992989344,-0.07972419749569272,-0.9597881386284962,-1.3124639424807725,-0.624129492134363,-38.57669367477879,-52.75176617687992,-25.085590519869896,0.8805467431630305,0.8432496363249712,0.919085431646004,-0.13565805309537451,-0.18588844503766905,-0.08803813613831826,-1.0620137228339857,-1.4552477721870452,-0.6892160588939529,-42.685439020658585,-58.490666084688314,-27.70161008416209,-0.10222558420548944,-0.14278382970627268,-0.0650865667595899,-4.1087453458798,-5.7388999078083875,-2.616019564292199,0.8564212219911642,0.8230400864888178,0.9261624425194837,-0.16764971992989344,-0.21500764837119085,-0.07972419749569272,-0.8243929718210447,-1.05726865681077,-0.3920320781150486,-131.06406547234414,-168.08722683796023,-62.326244533394046,0.8432496363249712,-0.18588844503766905,-0.9140792343457528,0.8071664220190965,-0.23890188283419617,-1.174765059229951,0.919085431646004,-0.08803813613831826,-0.43291465512142846,-145.3226127735696,-186.7671000365582,-68.82585931978196,-0.08968626252470813,-0.11749640241918112,-0.04088257700637987,-14.25854730122546,-18.679873198597953,-6.499614786387896,0.0726
04013422639,04013422639,Census Tract 4226.39; Maricopa County; Arizona,1237,1129,848,Gilbert town,Arizona,147707,0.4141906807229449,0.2531760835797076,04013,1237,1129,848,0.010697,0.00781773244399999,0.00314654663299999,0.8796256124193729,0.8233229477785514,0.9087366040290452,-0.13684729716946564,-0.2145902196679319,-0.10042887627319312,-1.8107893002855344,-2.839498344197592,-1.328893871904507,-146.3855537821774,-229.54715797878671,-107.42876894943468,0.8684156732533216,0.8074715736976865,0.9000814763541892,-0.1515222845457495,-0.2384336892760948,-0.11101053212486292,-2.0049715068211365,-3.1549996404685596,-1.468912342066758,-162.08338777858822,-255.05251741863864,-146.3855537821774,-0.19418220653560203,-0.31550129627096757,-0.1400184701622511,-15.697833996410836,-25.505359439851865,-11.319197264531214,0.9233471609872652,0.898631328997611,0.9484787885231176,-0.08301627194128786,-0.11280340194177504,-0.0543198351932638,-0.2949112506150499,-0.400728574800476,-0.1929685609271689,-26.121457096107168,-35.494116457083784,-17.091989453247912,0.9160127528672444,0.8890776867680116,0.9434749747793189,-0.09168785791449302,-0.1247611034252978,-0.05991152572319418,-0.3257166361662405,-0.44320772517091395,-0.21283276837315457,-28.850012060783037,-39.25666299122356,-18.85144095422095,-0.03080538555119061,-0.04247915037043798,-0.01986420744598566,-2.7285549646758733,-3.762546534139768,-1.7594515009730434,0.898631328997611,0.8743286371111376,0.9484787885231176,-0.11280340194177504,-0.14373469832132246,-0.0543198351932638,-0.7478230592504116,-0.9528801434070912,-0.3601099313757585,-88.18668151537872,-112.36794143951548,-42.46579379431114,0.8890776867680116,-0.1247611034252978,-0.8270958892456172,0.8626649906174766,-0.15919854274394749,-1.0553967275245533,0.9434749747793189,-0.05991152572319418,-0.3971796920965608,-97.534892599719,-124.45716126468788,-46.83722784157557,-0.07927282999520557,-0.102516584117462,-0.03706976072080237,-9.34821108434028,-12.089219825172403,-4.37143404726443,0.0508
04013422512,04013422512,Census Tract 4225.12; Maricopa County; Arizona,3343,2452,788,Gilbert town,Arizona,79878,0.4448389839172744,0.21441645636623452,04013,3343,2452,788,0.010697,0.00781773244399999,0.00314654663299999,0.8686889559377553,0.8078567599418869,0.9002928122749372,-0.1511600247300181,-0.23784320387680472,-0.11074973204896986,-5.405493216707203,-8.505289857502012,-3.960418281302138,-161.69587845370037,-254.420875187018,-118.46898837278306,0.8565460766463069,0.7908020741619062,0.8908860552933777,-0.167479517173633,-0.2645389189953785,-0.1224780027235806,-5.989079425174834,-9.459930525537985,-4.379822073333434,-179.15283952063518,-282.97728164935637,-161.69587845370037,-0.5835862084676311,-0.9546406680359708,-0.41940379203129696,-17.456961066934824,-28.556406462338344,-12.54573114063108,0.9161919798003912,0.8893108346846496,0.9435974106871684,-0.09147430019837977,-0.12446622822783995,-0.05977399754812467,-0.7057546269759359,-0.9602983163963774,-0.4611762566201567,-28.782815129524305,-39.16387913525193,-18.80816707260019,0.90820760516428,0.8789394179841645,0.938135163241641,-0.10106983724180152,-0.13773484217317986,-0.06594448133101698,-0.779787384286211,-1.062670082730447,-0.5087835897291489,-31.802095607104853,-43.33891038868054,-20.74973856970428,-0.07403275731027503,-0.10237176633406952,-0.04760733310899223,-3.0192804775805477,-4.17503125342861,-1.941571497104088,0.8893108346846496,0.8629492501125564,0.9435974106871684,-0.12446622822783995,-0.15881669735452897,-0.05977399754812467,-0.7667584124320853,-0.9783701206752548,-0.3682301305123659,-97.3043670599093,-124.158644755743,-46.72971199395507,0.8789394179841645,-0.13773484217317986,-0.8484980257292722,0.8503227160724423,-0.17602409191054255,-1.0843740923526928,0.938135163241641,-0.06594448133101698,-0.406242613228944,-107.67741443264876,-137.61092542546862,-51.55363112042436,-0.08173961329718693,-0.10600397167743791,-0.03801248271657809,-10.37304737273946,-13.452280669725624,-4.823919126469301,0.204
04013814600,04013814600,Census Tract 8146; Maricopa County; Arizona,4256,2856,1013,Gilbert town,Arizona,129668,0.40902594619750904,0.2157524015317237,04013,4256,2856,1013,0.010697,0.00781773244399999,0.00314654663299999,0.8814821254074527,0.8259582497765208,0.9101672964331864,-0.13445295278989808,-0.21071494869210355,-0.09869911160163064,-6.121163212388505,-9.59309978301454,-4.493418392792048,-143.82432359935396,-225.40178061594315,-105.57843968026428,0.8704320248466355,0.8103150494622493,0.9016403715849506,-0.14885478871965163,-0.2340879028022886,-0.10908964540057996,-6.776827416519587,-10.657186988951002,-4.966462323233617,-159.22996749341135,-250.40382962760813,-143.82432359935396,-0.6556642041310816,-1.0640872059364614,-0.4730439304415688,-15.405643894057368,-25.00204901166498,-11.11475400473611,0.924558414568998,0.9002115728393318,0.9493038622885293,-0.0815974245025616,-0.11084997146385075,-0.05340348830905988,-0.7332782893984996,-0.9961573903883844,-0.4799124334365585,-25.675010133000686,-34.879460447772566,-16.80365663293272,0.9173346350066688,0.890797626031188,0.9443778071243378,-0.09011473222389588,-0.12258943084002868,-0.05889824226707912,-0.8098193919425457,-1.1016544785906803,-0.5292912441963943,-28.35502072627961,-38.573336085107854,-18.5326065895096,-0.07654110254404611,-0.10549708820229586,-0.0493788107598358,-2.6800105932789253,-3.6938756373352897,-1.7289499565768838,0.9002115728393318,0.876260968121295,0.9493038622885293,-0.11084997146385075,-0.14121253414265586,-0.05340348830905988,-0.8778611587677027,-1.1183133131921628,-0.4229216075578067,-86.65954183294203,-110.39618096664982,-41.749418317651205,0.890797626031188,-0.12258943084002868,-0.9708301985895909,0.8647624310501275,-0.15638696142898603,-1.238485110670326,0.9443778071243378,-0.05889824226707912,-0.46643655855897337,-95.83713707695864,-122.25914221819605,-46.045069946591646,-0.0929690398218882,-0.12017179747816333,-0.04351495100116664,-9.177595244016604,-11.862961251546231,-4.295651628940439,0.3246
04013814900,04013814900,Census Tract 8149; Maricopa County; Arizona,1952,1643,446,Gilbert town,Arizona,112670,0.4572473829630486,0.2139427646880936,04013,1952,1643,446,0.010697,0.00781773244399999,0.00314654663299999,0.8642998626857433,0.8016779899914421,0.8968965776583573,-0.1570058531452027,-0.2473836284449757,-0.1149557539965511,-3.2783676248559437,-5.165504738624967,-2.400338679378161,-167.94916110942333,-264.6262673475905,-122.9681700501107,0.8517867662708777,0.7841514615573327,0.8871899296047993,-0.1740027429376484,-0.2752638348897417,-0.12715436304090175,-3.633271930030257,-5.747658616023987,-2.655052272267523,-186.13073412040248,-294.4497241815567,-167.94916110942333,-0.3549043051743128,-0.58215387739902,-0.25471359288936224,-18.18157301097914,-29.823456833966187,-13.048852094741918,0.91331089629035,0.8855648497637313,0.9416282676201984,-0.09491740880543552,-0.12922277828303597,-0.06199020822444713,-0.4907017532265868,-0.6680528330717036,-0.32047549802977177,-29.866205308982767,-40.66054979133923,-19.505508096760305,0.905066526406154,0.8748677488912904,0.9359818694718222,-0.10489115531739804,-0.1430299051111305,-0.06839676345900107,-0.542263789751306,-0.7394325876060461,-0.35359595428013835,-33.00449115954388,-45.00502663457372,-21.52136057700173,-0.05156203652471913,-0.07137975453434253,-0.03312045625036658,-3.1382858505611155,-4.344476843234482,-2.0158524802414233,0.8855648497637313,0.8583843725151024,0.9416282676201984,-0.12922277828303597,-0.16497927038205262,-0.06199020822444713,-0.4505621814040505,-0.5752346524153366,-0.21614179647277285,-101.02291062871087,-128.9763794653221,-48.46228620465759,0.8748677488912904,-0.1430299051111305,-0.4987036102236887,0.8453761332864459,-0.18290540816718515,-0.6377378724508029,0.9359818694718222,-0.06839676345900107,-0.2384795881540797,-111.81695296495263,-142.99055436116657,-53.470759675802626,-0.04814142881963818,-0.06250322003546638,-0.02233779168130686,-10.794042336241745,-14.014174895844478,-5.008473471145037,0.0223
04013815000,04013815000,Census Tract 8150; Maricopa County; Arizona,2965,2230,750,Gilbert town,Arizona,78399,0.4357089792606578,0.19980547663125567,04013,2965,2230,750,0.010697,0.00781773244399999,0.00314654663299999,0.871932644050604,0.8124334415423791,0.902799945381464,-0.14687757916076302,-0.23087006130807688,-0.10766510910395048,-4.658458161598152,-7.322414540834057,-3.4147717377319013,-157.11494642826818,-246.96170458124985,-115.16936720849584,0.860064913964086,0.7957315371916475,0.8936154658795363,-0.16270293528304225,-0.2567052495233146,-0.119049566824311,-5.160384730712814,-8.141819000557406,-3.775848086387777,-174.0433298722703,-274.59760541508956,-157.11494642826818,-0.5019265691146622,-0.8194044597233496,-0.36107634865587546,-16.928383444002097,-27.635900833839784,-12.17795442346966,0.9183176611430102,0.8920772167684499,0.9450489201892772,-0.08894780348155516,-0.12097919462902602,-0.05814628072345387,-0.6241288577735217,-0.8488866908763201,-0.4080007639450401,-27.987841155763302,-38.06666775230135,-18.295998383185655,0.9105257461064696,0.8819474169780295,0.9397227030669786,-0.09826658309897789,-0.13385444613747463,-0.06414370615533077,-0.6895168611959028,-0.93922974267727,-0.4500834926675702,-30.92003861865035,-42.117925680595064,-20.18311626311974,-0.06538800342238116,-0.0903430518009498,-0.0420827287225301,-2.9321974628870473,-4.051257928293714,-1.8871178799340855,0.8920772167684499,0.8663235471377568,0.9450489201892772,-0.12097919462902602,-0.1543031507153376,-0.05814628072345387,-0.7093372311752454,-0.9047255606690372,-0.3409290489822578,-94.57829749003272,-120.63007475587165,-45.4572065309677,0.8819474169780295,-0.13385444613747463,-0.7848286847569393,0.8539808476371187,-0.17098644866205373,-1.0025447303922583,0.9397227030669786,-0.06414370615533077,-0.3760937495166989,-104.6438246342586,-133.67263071896778,-50.145833268893185,-0.07549145358169396,-0.09781916972322102,-0.03516470053444109,-10.06552714422586,-13.042555963096138,-4.68862673792548,0.0397
04013817600,04013817600,Census Tract 8176; Maricopa County; Arizona,4836,3796,1526,Gilbert town,Arizona,808979,0.44352063631027067,0.2405607036696868,04013,4836,3796,1526,0.010697,0.00781773244399999,0.00314654663299999,0.86915658912419,0.8085160241380767,0.9006544048611863,-0.15054066495388935,-0.2368338661760674,-0.11030379089094154,-7.787572772204845,-12.251579786323362,-5.706091433011702,-161.03334930117546,-253.34118664853932,-117.99196511604016,0.8570532963624761,0.7915119842175187,0.8912796591103193,-0.1667885815785569,-0.26340474931480745,-0.12198229789986012,-8.6280887427572,-13.626109958141514,-6.31022868210991,-178.4137457145823,-281.7640603420495,-161.03334930117546,-0.8405159705523548,-1.3745301718181526,-0.6041372490982084,-17.380396413406842,-28.422873693510184,-12.492498947440208,0.9164986181300784,0.8897097620993568,0.9438068668768675,-0.0911091192262663,-0.12396204087994114,-0.05953880512554429,-1.0882338345112663,-1.480638691562829,-0.7111488153351706,-28.667909233700374,-39.00523423505871,-18.73416268006245,0.9085419734211764,0.8793731302108175,0.9383642338545586,-0.10066461347342308,-0.1371737043639983,-0.06568426621745542,-1.2023674386284258,-1.638442645059759,-0.7845519910620874,-31.674590058704577,-43.16234576026762,-20.66786067076099,-0.11413360411715943,-0.15780395349693022,-0.07340317572691679,-3.0066808250042003,-4.15711152520891,-1.9336979906985456,0.8897097620993568,0.8634356762583533,0.9438068668768675,-0.12396204087994114,-0.1581638650066442,-0.05953880512554429,-1.478849757006456,-1.8868727206485207,-0.7102895924216226,-96.91020688115702,-123.64827789308788,-46.545844850696106,0.8793731302108175,-0.1371737043639983,-1.6364630489009633,0.8508499706503226,-0.1752953334836209,-2.091248736197328,0.9383642338545586,-0.06568426621745542,-0.7836040810985835,-107.23873190700938,-137.04120158567022,-51.35020190685344,-0.15761329189450723,-0.20437601554880705,-0.07331448867696089,-10.328525025852374,-13.392923692582372,-4.8043570561573326,0.1699
