geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
32003005102,32003005102,Census Tract 51.02; Clark County; Nevada,3367,2393,812,Henderson city,Nevada,76318,0.3705681978065607,0.2127199912880179,32003,3367,2393,812,0.01109,0.007296424454,0.004052580321,0.8954299053310544,0.8458483720239074,0.9208916175433948,-0.11678199940204637,-0.18224498985231316,-0.08590411830182346,-4.360643361132393,-6.805033388435069,-3.2076623545136367,-129.5112373368694,-202.1096937462153,-95.2676671967222,0.8855941809340012,0.8318054653392316,0.9133334672598304,-0.12918537805356792,-0.20220417113053513,-0.09489035039982188,-4.823785892081568,-7.550309816139316,-3.543208530639861,-143.26658426140682,-224.24442578376343,-129.5112373368694,-0.4631425309491748,-0.7452764277042467,-0.33554617612622417,-13.755346924537417,-22.134732037548165,-9.965731396680257,0.9336277819019332,0.9120661313710452,0.9554701548383944,-0.07109066309365508,-0.09641172454980852,-0.04660516598672556,-0.6894247890686288,-0.9349840044947744,-0.451968730233639,-28.81006222601876,-39.071625762422656,-18.88711785347426,0.927237832629322,0.90370973750936,0.9511277187754212,-0.07847195704294098,-0.10654998888915126,-0.05138351060518118,-0.7610072839081539,-1.0333031149026388,-0.4983082787385678,-31.801390886257995,-43.18023881749431,-20.82358039024521,-0.07158249483952506,-0.09831911040786456,-0.04633954850492883,-2.9913286602392417,-4.108613055071649,-1.9364625367709496,0.9120661313710452,0.8907844631720955,0.9554701548383944,-0.09641172454980852,-0.1226060190127099,-0.04660516598672556,-0.5712102221019184,-0.7264034709295235,-0.27612147110407803,-70.3460864657535,-89.45855553319255,-34.00510727882734,0.90370973750936,-0.10654998888915126,-0.631276362937436,0.8805416374910244,-0.13566463801684023,-0.8037718272837344,0.9511277187754212,-0.05138351060518118,-0.304431713489354,-77.74339445042315,-98.98667823691312,-37.49159033120123,-0.06006614083551764,-0.07736835635421091,-0.02831024238527596,-7.39730798466966,-9.528122703720555,-3.486483052373887,0.6747
32003005200,32003005200,Census Tract 52; Clark County; Nevada,2790,1943,876,Henderson city,Nevada,88421,0.24444515528495564,0.13922813742739426,32003,2790,1943,876,0.01109,0.007296424454,0.004052580321,0.9427393936210656,0.9145016352805786,0.9569569723135306,-0.06073853152459881,-0.0934917570630583,-0.04497906272881732,-1.879316977755764,-2.8927378044637932,-1.3917016777986095,-67.35903146078009,-103.68235858293166,-49.881780566258406,0.9371968506719426,0.9063646003203608,0.9527559115684904,-0.0670116948035297,-0.10330875637303476,-0.04958677018726983,-2.0734155500854925,-3.196486561813706,-1.5342692150413344,-74.31596953711443,-114.56941081769556,-67.35903146078009,-0.1940985723297284,-0.3037487573499127,-0.14256753724272486,-6.9569380763343505,-10.887052234763896,-5.10994757142383,0.9639999451291662,0.9520499016997788,0.975975111606726,-0.03734445738584576,-0.05036511028950433,-0.02461629206273749,-0.2940563656538861,-0.3965831163234981,-0.19383271003387895,-15.134141310030165,-20.410865482423983,-9.975950078943848,0.9604720031324268,0.947383210229865,0.973604599961239,-0.04115476217803211,-0.05553907774803024,-0.02711100588453649,-0.3240593288151227,-0.4373237823652078,-0.2134764947113549,-16.6782979318128,-22.507657352815635,-10.98695289301878,-0.03000296316123663,-0.04074066604170973,-0.01964378467747593,-1.5441566217826366,-2.0967918703916486,-1.0110028140749323,0.9520499016997788,0.9401251894930376,0.975975111606726,-0.05036511028950433,-0.0636881249179696,-0.02461629206273749,-0.3219170547739979,-0.407073338662851,-0.15733916186706684,-36.74852223447465,-46.469559208088015,-17.961091537336397,0.947383210229865,-0.05553907774803024,-0.3549873360892015,0.934338529160495,-0.07027588908112564,-0.44918013888147024,0.973604599961239,-0.02711100588453649,-0.17328454392621973,-40.52366850333351,-51.27627156181167,-19.781340630847,-0.03307028131520362,-0.04210680021861923,-0.01594538205915288,-3.775146268858861,-4.806712353723657,-1.8202490935106033,0.8772
32003005439,32003005439,Census Tract 54.39; Clark County; Nevada,2535,1756,716,Henderson city,Nevada,53559,0.17306777675319446,0.10320203233357832,32003,2535,1756,716,0.01109,0.007296424454,0.004052580321,0.9706127325975246,0.9557958049879132,0.9779899689221688,-0.03027702647566771,-0.0462485760885358,-0.02250537508282245,-0.8511825868644176,-1.3001931568634202,-0.63269698550965,-33.57722236151549,-51.2896708821862,-24.958460966850097,0.967721929192448,0.9514843119939828,0.9758157878907164,-0.03335469604836547,-0.050989477592484,-0.024783583550702,-0.9377055732121058,-1.4334748319791415,-0.696744601898418,-36.99035791763731,-56.54733065006475,-33.57722236151549,-0.08652298634768818,-0.1332816751157213,-0.06404761638876799,-3.413135556121822,-5.257659767878552,-2.526533190878422,0.9816243742296398,0.9754499409660756,0.9877739619103808,-0.01871961032424553,-0.0251679332817534,-0.01237736421597276,-0.13321494407594625,-0.17910334491810814,-0.08808142120901147,-7.586272441682588,-10.19950711378748,-5.016026264750083,0.97980548643396,0.9730283308892792,0.9865596096119292,-0.02061073738170092,-0.02771930503407923,-0.01362349548585083,-0.14667283026245168,-0.1972597509231425,-0.09694930384934015,-8.352666871438023,-11.233471009290572,-5.521030970919143,-0.01345788618650542,-0.01815640600503432,-0.00886788264032868,-0.7663944297554341,-1.0339638955030934,-0.5050047061690596,0.9754499409660756,0.9692503013438004,0.9877739619103808,-0.0251679332817534,-0.03172524023316483,-0.01237736421597276,-0.13148332147919622,-0.16574026615074258,-0.06466232010610558,-18.3635923853626,-23.148081864628853,-9.031050294148825,0.9730283308892792,-0.02771930503407923,-0.14481229961055536,0.9662278232717268,-0.03495260218642628,-0.1826007792679658,0.9865596096119292,-0.01362349548585083,-0.07117240881813518,-20.225181509854103,-25.50290213239746,-9.940280561192065,-0.01332897813135913,-0.01686051311722322,-0.00651008871202959,-1.8615891244914995,-2.354820267768607,-0.9092302670432402,0.8265
32003005716,32003005716,Census Tract 57.16; Clark County; Nevada,1743,1614,1398,Henderson city,Nevada,77442,0.2544160931976088,0.1277818331572452,32003,1743,1614,1398,0.01109,0.007296424454,0.004052580321,0.9389099266798684,0.9088769331248278,0.9540550371959412,-0.06506489236529402,-0.10025897187409104,-0.04815756011214543,-1.2576959109851258,-1.9379928926598364,-0.9308793764849566,-72.15696563311106,-111.18719980836696,-53.40673416436928,0.933010054174992,0.9002343693418501,0.9495782787639176,-0.07179981129382736,-0.11082184157341972,-0.05309906762159426,-1.3878810183342143,-2.142171790774799,-1.0263980742466263,-79.62599072485453,-122.90142230492248,-72.15696563311106,-0.13018510734908872,-0.20417889811496237,-0.09551869776166975,-7.469025091743473,-11.7142224965555,-5.4801318279787585,0.961563251575245,0.9488260700478276,0.974338149545494,-0.03997318778747774,-0.05393394170713791,-0.02633772522042449,-0.2614592104710041,-0.35277461210524147,-0.17227149554211105,-16.199455419516983,-21.857163079630823,-10.673574692819768,0.9578017872962394,0.943854976074478,0.9718084659669656,-0.04405735431219135,-0.05948479941169659,-0.02900935217206972,-0.2881731908685906,-0.389082020976081,-0.18974624579630625,-17.854596708091115,-24.1066927494474,-11.756272973748835,-0.02671398039758649,-0.03630740887083955,-0.01747475025419517,-1.655141288574132,-2.2495296698165768,-1.082698280929069,0.9488260700478276,0.9361268847565952,0.974338149545494,-0.05393394170713791,-0.06823125826582015,-0.02633772522042449,-0.550147853779255,-0.6959862214304119,-0.2686553688607308,-39.352493117257154,-49.78442213379198,-19.21712223610378,0.943854976074478,-0.05948479941169659,-0.6067688304061654,0.9299683960444765,-0.0753053590352057,-0.7681448887280512,0.9718084659669656,-0.02900935217206972,-0.2959070361230166,-43.402634506878776,-54.94598631817247,-21.16645465829875,-0.05662097662691034,-0.07215866729763931,-0.02725166726228578,-4.0501413896216265,-5.161564184380494,-1.9493324221949777,0.0724
32003005422,32003005422,Census Tract 54.22; Clark County; Nevada,2535,1742,688,Henderson city,Nevada,81131,0.2326967200376992,0.13550032474030374,32003,2535,1742,688,0.01109,0.007296424454,0.004052580321,0.9472715798332544,0.92117372755869,0.9603875584379488,-0.05566346683390114,-0.08557155950399997,-0.04124630854910303,-1.5648753926214878,-2.4056860880698765,-1.1595636591872158,-61.730784718796365,-94.89885948993596,-45.74215618095526,0.9421541349669796,0.9136412460535228,0.956513662640252,-0.06139745386252308,-0.09452151412767776,-0.04546337293260746,-1.7260758300551906,-2.657297504898524,-1.2781186227603332,-68.08977633353808,-104.82435916759464,-61.730784718796365,-0.16120043743370285,-0.2516114168286476,-0.11855496357311734,-6.358991614741729,-9.925499677658683,-4.676724401306404,0.9668789480036932,0.9558624983192424,0.9779074210077214,-0.03425563465280894,-0.04617557625533761,-0.02259168763594455,-0.2418309043483249,-0.32598086352248246,-0.15948816325046097,-13.882371087733922,-18.713023164321612,-9.155462873160792,0.963627787155559,0.9515573439820798,0.9757251874317614,-0.03774508511404045,-0.05090881419210873,-0.02487873930172197,-0.2664650110951722,-0.3593956060121913,-0.17563382157009,-15.29649891476304,-20.631205856038537,-10.082308930544777,-0.02463410674684726,-0.03341474248970882,-0.01614565831962902,-1.4141278270291198,-1.9181826917169245,-0.9268460573839852,0.9558624983192424,0.9448581838881622,0.9779074210077214,-0.04617557625533761,-0.05835988622644413,-0.02259168763594455,-0.2317986233916871,-0.2929631286847559,-0.11340891698133627,-33.69166037669871,-42.581850099528474,-16.48385421240353,0.9515573439820798,-0.05090881419210873,-0.2555591939552657,0.9395140777125354,-0.06438000634831531,-0.32318377063594383,0.9757251874317614,-0.02487873930172197,-0.12488977917613324,-37.14523167954444,-46.9743852668523,-18.15258418257751,-0.02376057056357861,-0.03022064195118795,-0.01148086219479697,-3.453571302845728,-4.39253516732383,-1.6687299701739795,0.7878
32003002838,32003002838,Census Tract 28.38; Clark County; Nevada,3780,2783,1012,Henderson city,Nevada,94383,0.2774407336267611,0.16067230134971563,32003,3780,2783,1012,0.01109,0.007296424454,0.004052580321,0.930126345619224,0.8960203355916839,0.947387539190018,-0.07512275585985932,-0.11604609881945756,-0.05553425460394348,-3.149160950196474,-4.864675671731424,-2.328007059848231,-83.31113624858398,-128.69512359077842,-61.58748835577332,0.9234133318644036,0.8862365413454848,0.9422810019439974,-0.0829386640768607,-0.1283669238934782,-0.06125454926600862,-3.4768053858348154,-5.3811671229993845,-2.5678029561409343,-91.9789784612385,-142.3589185978673,-83.31113624858398,-0.3276444356383412,-0.5164914512679601,-0.23979589629270315,-8.667842212654529,-13.663795007088892,-6.343806780230243,0.9559600064962028,0.9414233261885888,0.9705686002524628,-0.04606886606607439,-0.06222139624324227,-0.03032387379921564,-0.5195799218239291,-0.7017535041880909,-0.3420026869208705,-18.66977800301578,-25.215720596050694,-12.288993421518882,0.9516641204324724,0.935757788142042,0.9676735283075932,-0.05079090251459931,-0.06865260719391046,-0.03340638215963608,-0.5728366120419045,-0.7742868302349873,-0.3767682366227395,-20.58342120164946,-27.82202048993846,-13.538204693594666,-0.05325669021797541,-0.07253332604689644,-0.03476554970186907,-1.9136431986336837,-2.606299893887763,-1.2492112720757842,0.9414233261885888,0.9269589488970084,0.9705686002524628,-0.06222139624324227,-0.07879642479303244,-0.03032387379921564,-0.4594416417165513,-0.5818313466766256,-0.22391092458055015,-45.39937171112167,-57.49321607476538,-22.12558543286069,0.935757788142042,-0.06865260719391046,-0.5069295847040307,0.9199549311304148,-0.08700977206701628,-0.6424785513905047,0.9676735283075932,-0.03340638215963608,-0.2466721094337489,-50.091856196050465,-63.48602286467438,-24.374714370923805,-0.04748794298747944,-0.06064720471387908,-0.02276118485319872,-4.692484484928798,-5.992806789908999,-2.249128938063115,0.6506
32003005438,32003005438,Census Tract 54.38; Clark County; Nevada,2211,1485,711,Henderson city,Nevada,87363,0.20002205877109128,0.1131233357194033,32003,2211,1485,711,0.01109,0.007296424454,0.004052580321,0.9599913554018086,0.9399871700711098,0.9699934826628452,-0.04167604674048927,-0.06384430749661218,-0.03093476180353335,-1.0218962493163295,-1.5654617813738556,-0.7585200500750195,-46.2187358352026,-70.8033370137429,-34.30665084011848,0.956079606226938,0.934187643395151,0.9670428046957672,-0.04593800922748376,-0.0704487552047518,-0.0340803893521561,-1.1263995268778095,-1.7274027731329618,-0.8356508061109741,-50.9452522332795,-78.12766952206974,-46.2187358352026,-0.10450327756148003,-0.16194099175910617,-0.07713075603595454,-4.72651639807689,-7.324332508326826,-3.4885009514226386,0.9749312999957548,0.966546535719238,0.9833016854175918,-0.02571329898255832,-0.03461133328243552,-0.01698188341385454,-0.1547447360253872,-0.20829383409379623,-0.10219836310670732,-10.420520944470518,-14.026520814397053,-6.882044653650325,0.972459257264744,0.963263369429168,0.981647267253588,-0.02832071629686625,-0.03813768044828922,-0.01869585273512618,-0.1704363866488367,-0.2295156797108852,-0.11251317064484934,-11.477197754130415,-15.45560132733234,-7.576644487868642,-0.01569165062344951,-0.02122184561708898,-0.01031480753814202,-1.0566768096599002,-1.4290805129352848,-0.6945998342183183,0.966546535719238,0.9581472177146672,0.9833016854175918,-0.03461133328243552,-0.04368095164452728,-0.01698188341385454,-0.1795552137472772,-0.2266061970284686,-0.08809789791465181,-25.25389785475066,-31.87147637531204,-12.390702941582534,0.963263369429168,-0.03813768044828922,-0.19784904871587372,0.9540595148224452,-0.04815264086130374,-0.24980423758292344,0.981647267253588,-0.01869585273512618,-0.09698955560740478,-27.82687042417352,-35.13421063050962,-13.641287708495751,-0.01829383496859651,-0.02319804055445482,-0.00889165769275297,-2.572972569422858,-3.2627342551975835,-1.2505847669132175,0.8676
32003005356,32003005356,Census Tract 53.56; Clark County; Nevada,1839,1655,607,Henderson city,Nevada,115701,0.33194419285561727,0.21260413311241275,32003,1839,1655,607,0.01109,0.007296424454,0.004052580321,0.90966011822217,0.8663065876786241,0.9317894862326818,-0.09931168792404502,-0.1543257482084073,-0.07320378129946516,-2.025413212483815,-3.1473980150938443,-1.492955249749755,-110.1366619077659,-171.14725476312367,-81.18299346110685,0.9010877176165656,0.8539624580376752,0.9252297450837442,-0.10976987084571946,-0.1710116651941646,-0.08081263633551705,-2.2387027286617336,-3.4876991159190416,-1.6481341198710655,-121.73478676790286,-189.65193670032855,-110.1366619077659,-0.2132895161779187,-0.34030110082519727,-0.1551788701213106,-11.59812486013696,-18.504681937204857,-8.438220234981545,0.9428259010780308,0.924129063408335,0.9617034190850644,-0.06064120518602243,-0.08209993559973204,-0.03982161252100966,-0.4067218021585791,-0.5506459454721225,-0.2670843687839317,-24.575335477859763,-33.27165833668414,-16.138028325313094,0.9372914498555736,0.9168660496891404,0.9579553695349884,-0.06690400318288302,-0.09067186023415952,-0.04388996794852883,-0.448726516280346,-0.6081380191304057,-0.29437091175790997,-27.11338466950731,-36.74549964534173,-17.78676203975287,-0.04200471412176687,-0.05749207365828313,-0.02728654297397825,-2.5380491916475454,-3.4738413086575908,-1.6487337144397736,0.924129063408335,0.9056130318163234,0.9617034190850644,-0.08209993559973204,-0.10422439261322404,-0.03982161252100966,-0.3636148385134979,-0.46160250202861985,-0.17636712014937653,-59.903597778171005,-76.04654069664248,-29.05553873960075,0.9168660496891404,-0.09067186023415952,-0.40157928962943035,0.896678857413594,-0.115226473482857,-0.5103299441331798,0.9579553695349884,-0.04388996794852883,-0.1943855801029276,-66.15803783021917,-84.07412588685004,-32.023983542492196,-0.03796445111593238,-0.04872744210455992,-0.01801845995355108,-6.254440052048169,-8.027585190207565,-2.9684448028914474,0.21
32003005435,32003005435,Census Tract 54.35; Clark County; Nevada,2364,1691,817,Henderson city,Nevada,1135627,0.20242035254156623,0.1161804942452481,32003,2364,1691,817,0.01109,0.007296424454,0.004052580321,0.9590519536945372,0.9385933068646712,0.9692851599332232,-0.04269637963586792,-0.06542417539760118,-0.03168813609907415,-1.1193607377824366,-1.7152099045968143,-0.8307602589567631,-47.35028501617752,-72.5554105159397,-35.142142933873224,0.9550505253527444,0.9326639667290768,0.9662660482167686,-0.04706502269149983,-0.07219752844861761,-0.03491166003968257,-1.233892404297605,-1.89278527593058,-0.9152706124619482,-52.195110164873306,-80.06705904951693,-47.35028501617752,-0.11453166651516831,-0.17757537133376575,-0.0845103535051851,-4.844825148695784,-7.511648533577232,-3.5748880501347333,0.9743379901378222,0.9657582911769996,0.98290474089355,-0.02633789313557184,-0.03545577515184369,-0.01739258993797179,-0.1804912987635327,-0.24297535390866085,-0.11918991130411544,-10.673642741781943,-14.368737664616251,-7.04848677138471,0.9718082910737867,0.9623992809380102,0.9812113717275034,-0.02900953735953732,-0.03906977052740725,-0.01914840045057538,-0.1987998450597568,-0.2677417509664377,-0.13122232855826818,-11.756348022457528,-15.833338318535642,-7.760043084462931,-0.01830854629622408,-0.02476639705777686,-0.01203241725415273,-1.0827052806755817,-1.4646006539193883,-0.7115563130782218,0.9657582911769996,0.95716548925122,0.98290474089355,-0.03545577515184369,-0.04475141574764575,-0.01739258993797179,-0.21135821442525873,-0.26677118988140264,-0.10368033804866018,-25.870038485343784,-32.652532421224315,-12.690371854181173,0.9623992809380102,-0.03906977052740725,-0.232901886965176,0.9529842757547404,-0.04933525708808181,-0.29409628760593715,0.9812113717275034,-0.01914840045057538,-0.1141470384161938,-28.50696290883428,-35.9970976261857,-13.97148573025628,-0.02154367253991729,-0.02732509772453451,-0.01046670036753362,-2.6369244234904885,-3.344565204961384,-1.281113876075107,0.2584
32003005713,32003005713,Census Tract 57.13; Clark County; Nevada,3332,2813,1191,Henderson city,Nevada,116143,0.2518200807319544,0.1304310641800727,32003,3332,2813,1191,0.01109,0.007296424454,0.004052580321,0.939905458314823,0.9103380291165292,0.9548097305346478,-0.0639367940185408,-0.09849305204846442,-0.04732908350237258,-2.3625847401578373,-3.6395034401286113,-1.7488986140896512,-70.90590456656174,-109.22879472174704,-52.487953604131185,0.9340983154106288,0.9018264198167876,0.9504045786968444,-0.07055112240556911,-0.10886083843402698,-0.05218348313426566,-2.606996608995901,-4.022612638513553,-1.9282778067594084,-78.24119474777613,-120.72666982333593,-70.90590456656174,-0.24441186883806365,-0.3831091983849415,-0.1793791926697572,-7.335290181214395,-11.497875101588882,-5.383529191769425,0.9621970703191828,0.9496643674835256,0.9747640810021432,-0.03928813633601819,-0.05300360236728334,-0.0258892582212427,-0.44788115712564813,-0.6042362141347771,-0.2951351733786528,-15.921832816411236,-21.48013558957615,-10.491829839269563,0.958496283473591,0.9447723125520028,0.9722757843471528,-0.04330086328138859,-0.05845608165507837,-0.02851476515118907,-0.4936258769095214,-0.6663939788028471,-0.32506571199643264,-17.548022641646693,-23.689796615813975,-11.555837610964543,-0.04574471978387329,-0.06215776466806999,-0.02993053861777983,-1.626189825235453,-2.209661026237824,-1.0640077716949816,0.9496643674835256,0.9371662347518984,0.9747640810021432,-0.05300360236728334,-0.06704655259452015,-0.0258892582212427,-0.4606035055311215,-0.5826373261353013,-0.2249787289866423,-38.67367804627385,-48.920010590705395,-18.889901678139573,0.9447723125520028,-0.05845608165507837,-0.5079857769547033,0.9311042227505892,-0.07399362559637478,-0.6430076789966375,0.9722757843471528,-0.02851476515118907,-0.24779449323130073,-42.65203836731345,-53.988889924150925,-20.805582974920295,-0.04738227142358176,-0.06037035286133618,-0.02281576424465839,-3.9783603210396103,-5.0688793334455235,-1.9156812967807213,0.0891
32003005440,32003005440,Census Tract 54.40; Clark County; Nevada,3994,2326,1071,Henderson city,Nevada,152390,0.2261696748497712,0.1921596941578526,32003,3994,2326,1071,0.01109,0.007296424454,0.004052580321,0.9497989220856212,0.9249015350937164,0.9622987909425084,-0.05285442712879107,-0.081196172843063,-0.03917827748756253,-2.341105453852022,-3.596459433977297,-1.7353414667642515,-58.61555968582929,-90.04655568295686,-43.44870973370685,0.9449195612055622,0.9177091255676932,0.958607746388562,-0.05829114038465264,-0.08966988791944494,-0.0431795526036362,-2.5819162949819963,-3.9717895937644174,-1.9125717860670557,-64.64487468657977,-99.44390570266444,-58.61555968582929,-0.2408108411299743,-0.3753301597871204,-0.1772303193028042,-6.029315000750483,-9.397350019707572,-4.437414103725693,0.9684821412803636,0.9579872454805796,0.97898260137361,-0.03254356211253294,-0.04385523368669109,-0.02146861302427701,-0.3067654389869368,-0.41339266940884345,-0.2023696261662985,-13.18853993924922,-17.77268570115406,-8.70032786613493,0.9653855155343412,0.9538842975587908,0.9769053114532684,-0.03585560784646714,-0.04834517410468941,-0.02364066227910588,-0.33798578173865584,-0.45571620297255266,-0.22284401802465695,-14.530773075608591,-19.59227011919831,-9.580568272771153,-0.03122034275171903,-0.04232353356370921,-0.02047439185835845,-1.3422331363593738,-1.8195844180442484,-0.8802404066362187,0.9579872454805796,0.947497968942881,0.97898260137361,-0.04385523368669109,-0.05541123335145014,-0.02146861302427701,-0.342705433872487,-0.43300945339350055,-0.16776584509132733,-31.99863995074575,-40.43038780518213,-15.664411306379767,0.9538842975587908,-0.04834517410468941,-0.37779194122083776,0.9424018206230764,-0.06111849331831932,-0.4776086685554195,0.9769053114532684,-0.02364066227910588,-0.1847392601137272,-35.27469105703434,-44.594646923942065,-17.249230636202352,-0.03508650734835078,-0.044599215161919,-0.01697341502239988,-3.2760511062885884,-4.1642591187599445,-1.5848193298225843,0.4844
32003005112,32003005112,Census Tract 51.12; Clark County; Nevada,2392,1299,326,Henderson city,Nevada,262681,0.20598978953296487,0.12874401677168495,32003,2392,1299,326,0.01109,0.007296424454,0.004052580321,0.9576555219774068,0.93652261386784,0.968231904235807,-0.04421681601663895,-0.06777987545863756,-0.03281042033960504,-1.172951859181866,-1.798015734656407,-0.8703712072663978,-49.03644896245259,-75.16788188362905,-36.386756156621985,0.953520970803034,0.9304008434887984,0.965111138449324,-0.04874463238896823,-0.07480556041869008,-0.03615009729007276,-1.2930625118792292,-1.9843880467835089,-0.9589637528410012,-54.05779731936577,-82.95936650432728,-49.03644896245259,-0.1201106526973632,-0.1863723121271017,-0.08859254557460328,-5.021348356913178,-7.791484620698232,-3.7037017380686983,0.9734556216593264,0.9645863184851702,0.9823142557287352,-0.02726819564247482,-0.03671385425665695,-0.01800416126318407,-0.143548012411783,-0.19327281040589847,-0.0947793392110461,-11.050655304987144,-14.878584326859004,-7.296330963129031,0.9708402496025084,0.9611146728258708,0.9805629765570664,-0.03003558042575018,-0.0404585719826735,-0.01982231015001264,-0.1581163612100072,-0.2129861348099352,-0.10435062373587904,-12.1721602163208,-16.39616126327446,-8.033150403069978,-0.01456834879822419,-0.01971332440403675,-0.00957128452483292,-1.121504911333656,-1.5175769364154543,-0.7368194399409489,0.9645863184851702,0.9557062220144038,0.9823142557287352,-0.03671385425665695,-0.04634664603546824,-0.01800416126318407,-0.08732883566362959,-0.11024172528706766,-0.0428253168197126,-26.78798639988638,-33.816480149407255,-13.136600251445582,0.9611146728258708,-0.0404585719826735,-0.0962361499601852,0.9513862156920154,-0.05109784386840635,-0.12154308776068518,0.9805629765570664,-0.01982231015001264,-0.04715002825534383,-29.52029139882982,-37.2831557548114,-14.463198851332466,-0.00890731429655561,-0.01130136247361751,-0.00432471143563123,-2.7323049989434396,-3.466675605404146,-1.3265985998868817,0.3241
32003005720,32003005720,Census Tract 57.20; Clark County; Nevada,2903,1964,572,Henderson city,Nevada,696220,0.15816533892605936,0.08045322182555152,32003,2903,1964,572,0.01109,0.007296424454,0.004052580321,0.976535425324768,0.9646499030031568,0.982439316750656,-0.02402839064177149,-0.03664551967173891,-0.01787457296337106,-0.7735764959866646,-1.1797757546022738,-0.5754588281174678,-26.647485221724583,-40.639881315958455,-19.8229014163785,0.9742194656785362,0.961184364293387,0.9807002992993126,-0.02646275837191143,-0.04038313267314559,-0.01967950934090324,-0.8519491879700769,-1.3001054767250708,-0.633567437188561,-29.347199034449773,-44.78489413451846,-26.647485221724583,-0.07837269198341235,-0.12032972212279702,-0.05810860907109316,-2.699713812725193,-4.145012818560008,-2.0016744426831954,0.985344534527494,0.9804075992117568,0.9902553125344002,-0.01487344269843009,-0.0199839340331463,-0.00984058085046752,-0.11838171280769144,-0.1590574816770217,-0.07832381780876298,-6.027582118517894,-8.098649779889088,-3.987974430181414,0.983890853329364,0.978469596813252,0.9892860818684684,-0.01637290012009416,-0.02200416165905396,-0.01082994932193551,-0.1303162959071062,-0.17513701426846456,-0.08619846637702422,-6.635249282439215,-8.91736325195848,-4.388923949950317,-0.01193458309941475,-0.01607953259144287,-0.00787464856826124,-0.6076671639213215,-0.8187134720693927,-0.4009495197689023,0.9804075992117568,0.9754440925884608,0.9902553125344002,-0.0199839340331463,-0.02517407978388285,-0.00984058085046752,-0.08340404356087894,-0.10506540120766396,-0.0410702033220996,-14.581126496657156,-18.368077134206988,-7.180105475891539,0.978469596813252,-0.02200416165905396,-0.0918355742412054,0.9730219136466508,-0.02772608301517276,-0.11571632651180926,0.9892860818684684,-0.01082994932193551,-0.04519938684298238,-16.055170321889058,-20.230127012554068,-7.901990706815103,-0.00843153068032646,-0.01065092530414528,-0.00412918352088278,-1.4740438252319,-1.8620498783470776,-0.7218852309235635,0.0508
