geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48029131616,48029131616,Census Tract 1316.16; Bexar County; Texas,5543,3157,1193,San Antonio city,Texas,154724,0.5780002648702197,0.1932063474336225,48029,5543,3157,1193,0.010245,0.006897320142,0.003436016044,0.8227283201867946,0.7439625409054108,0.864507678008299,-0.2154680657801558,-0.3441536972856035,-0.15672772543079755,-12.236008060905789,-19.543812206834257,-8.900259557234522,-220.7470333917696,-352.5854628691008,-160.5675547038521,0.8068300996689323,0.7222809755165652,0.8520120562713562,-0.23941831174906764,-0.3845027543260627,-0.1736923117922539,-13.596095467246965,-21.83515587026485,-9.863645081289429,-245.2840603869198,-393.9230718070512,-220.7470333917696,-1.360087406341176,-2.2913436634305917,-0.963385524054905,-24.537026995150203,-41.33760893795042,-17.380218727312013,0.8857422865015526,0.8499245470536275,0.9226787433809412,-0.12899656620181824,-0.1765750306502245,-0.08380084311440082,-1.3992905938322526,-1.915398113062472,-0.9090298678317884,-44.32342710903556,-60.67146382839633,-28.794104144180817,0.8750605735703207,0.8362158781576401,0.9152833602810844,-0.14277803183374596,-0.1958634440226259,-0.09255782787627546,-1.5487850788079862,-2.124629228251405,-1.0040212832501845,-49.05876081114939,-67.29899360948384,-31.803018158067292,-0.1494944849757336,-0.209231115188933,-0.09499141541839616,-4.735333702113829,-6.62752978108752,-3.00891401388648,0.8499245470536275,0.8152027672385913,0.9226787433809412,-0.1765750306502245,-0.22668867205565155,-0.08380084311440082,-1.4529481569653269,-1.865308402073085,-0.6895554830535398,-121.78945154780612,-156.35443437326782,-57.80012431295387,0.8362158781576401,-0.1958634440226259,-1.6116629229037254,0.7987156788572504,-0.25200997860807484,-2.073664847216087,0.9152833602810844,-0.09255782787627546,-0.761612357819389,-135.0932877538747,-173.81935014384635,-63.84009705108038,-0.1587147659383985,-0.208356445143002,-0.07205687476584921,-13.30383620606861,-17.464915770578543,-6.039972738126505,0.5916
48029131609,48029131609,Census Tract 1316.09; Bexar County; Texas,5098,3342,1561,San Antonio city,Texas,122109,0.5785565531679876,0.186929838314678,48029,5098,3342,1561,0.010245,0.006897320142,0.003436016044,0.8225415096877771,0.743706508876623,0.8643612073663417,-0.2157441153086404,-0.34461644219103466,-0.1569237391471348,-11.268101555896134,-17.998975605359973,-8.195971541153096,-221.02984613370216,-353.059545024715,-160.76837075623962,0.8066285812814031,0.7220075527862354,0.8518532687109234,-0.23972795311989653,-0.38502706258541,-0.17391109094792975,-12.520753660778608,-20.109582302044007,-9.083204108230332,-245.601287971334,-394.46022561875265,-221.02984613370216,-1.2526521048824737,-2.110606696684034,-0.8872325670772376,-24.57144183763189,-41.40068059403754,-17.403541919914428,0.8856172277769446,0.8497637225653109,0.922592334490393,-0.12915599271953673,-0.1767977067568242,-0.08390235060034854,-1.483119655090998,-2.030197347756494,-0.9634645877712336,-44.37820631630754,-60.747975695885515,-28.82898227921106,0.874924668909108,0.8360418262484097,0.9151890727786184,-0.1429555429575909,-0.1961124056284644,-0.09267038882346557,-1.6415821759429472,-2.2519912337815775,-1.06414942284143,-49.11975391810135,-67.38453721668395,-31.8416942801146,-0.15846252085194923,-0.22179388602508343,-0.1006848350701962,-4.741547601793813,-6.636561520798427,-3.0127120009035373,0.8497637225653109,0.8150089496063538,0.922592334490393,-0.1767977067568242,-0.22698039142146367,-0.08390235060034854,-1.903530829226148,-2.4438335803464666,-0.9033528428735672,-121.94303838732532,-156.55564255903053,-57.870137275692976,0.8360418262484097,-0.1961124056284644,-2.1114867209275965,0.7985067938015656,-0.25233749764251445,-2.716846360416756,0.9151890727786184,-0.09267038882346557,-0.9977558268019338,-135.26500454372814,-174.04525050715924,-63.91773393990607,-0.20795589170144835,-0.2730127800702893,-0.09440298392836644,-13.32196615640284,-17.489607948128718,-6.0475966642130965,0.6975
48029131506,48029131506,Census Tract 1315.06; Bexar County; Texas,3668,2040,643,San Antonio city,Texas,205203,0.5202882446312885,0.24762060185308668,48029,3668,2040,643,0.010245,0.006897320142,0.003436016044,0.8423412648397923,0.7710091420120947,0.8798388894284228,-0.18716729399478407,-0.2970014822266701,-0.13657172013576083,-7.033496104150032,-11.160917720092078,-5.132182236596911,-191.75289269765628,-304.2780185412235,-139.91772727908702,0.8280124830096353,0.7512171261491879,0.8686472909711261,-0.20771126102499035,-0.3311730592806068,-0.15121524051727,-7.805510856229364,-12.445039795865767,-5.682466110216714,-212.80018692010265,-339.28679923298165,-191.75289269765628,-0.7720147520793317,-1.2841220757736895,-0.5502838736198026,-21.047294222446336,-35.00878069175816,-15.00228663085612,0.8988128963288846,0.8667757060971361,0.9316873301137768,-0.11257860683174936,-0.15370100126910344,-0.07332145418128731,-0.7891166745415199,-1.0773629769325876,-0.5139447335900807,-38.68218992850588,-52.811910633950376,-25.19336929363141,0.889275289496987,0.8544711490777589,0.9251181650547532,-0.1245111742232754,-0.17031452855876078,-0.08094299493169614,-0.8727576802684452,-1.1938150434145645,-0.5673677156388259,-42.78223922884536,-58.52034526541983,-27.81214292347186,-0.08364100572692534,-0.1164520664819768,-0.05342298204874518,-4.100049300339477,-5.708434631469451,-2.61877362984045,0.8667757060971361,0.8355628253761496,0.9316873301137768,-0.15370100126910344,-0.19679809779692495,-0.07332145418128731,-0.6816603826510278,-0.8727950081104165,-0.32517895199810276,-106.01250118989546,-135.73794838420164,-50.572154276532324,0.8544711490777589,-0.17031452855876078,-0.7553409915991987,0.8206859921118915,-0.21849283357045649,-0.969010659061229,0.9251181650547532,-0.08094299493169614,-0.35898030879745124,-117.47138283035748,-150.70150218681633,-55.82897492961917,-0.07368060894817086,-0.0962156509508124,-0.03380135679934848,-11.45888164046203,-14.963553802614683,-5.256820653086855,0.5631
48029121803,48029121803,Census Tract 1218.03; Bexar County; Texas,2923,1900,570,San Antonio city,Texas,0,NA,NA,48029,2923,1900,570,0.010245,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5291
48029121203,48029121203,Census Tract 1212.03; Bexar County; Texas,3080,1794,971,San Antonio city,Texas,0,NA,NA,48029,3080,1794,971,0.010245,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9659
48029131612,48029131612,Census Tract 1316.12; Bexar County; Texas,1555,937,260,San Antonio city,Texas,72876,0.5529648415474963,0.22185861919304695,48029,1555,937,260,0.010245,0.006897320142,0.003436016044,0.8311796827295889,0.7555768177514341,0.8711252598598676,-0.2031092924649051,-0.32349216718421736,-0.14794053860964118,-3.235729060526092,-5.1535456281075875,-2.3568370220767285,-208.0854701302953,-331.4177252802307,-151.5650818055774,0.815951623195813,0.7346939898160423,0.859188920013684,-0.22556285393897527,-0.36111090312633,-0.16388837973384643,-3.5934361870304663,-5.752848769932985,-2.610901680330414,-231.08914386048016,-369.9581202529251,-208.0854701302953,-0.3577071265043741,-0.5993031418253976,-0.2540646582536854,-23.00367373018483,-38.54039497269438,-16.338563231748257,0.8913887990677059,0.8571939536640154,0.9265759133540984,-0.1218449245109311,-0.1665971227696721,-0.0792423864981715,-0.3922854652230578,-0.5363672723574187,-0.2551245903560946,-41.866111549952805,-57.2430386720831,-27.227811137256623,0.8811987853055805,0.8440866060092284,0.9195367842737548,-0.13481772407711826,-0.18471255541882992,-0.08750407498901165,-0.4340520035790372,-0.5946907597986564,-0.2817234850262329,-46.32358629445434,-63.46753039473387,-30.066540557762316,-0.04176653835597938,-0.05832348744123772,-0.02659889467013831,-4.457474744501535,-6.22449172265077,-2.8387294205056905,0.8571939536640154,0.8239732954442981,0.9265759133540984,-0.1665971227696721,-0.21363156491714433,-0.0792423864981715,-0.29875915952441157,-0.3831061768742,-0.14210562820843664,-114.9073690478506,-147.348529567,-54.65601084939871,0.8440866060092284,-0.18471255541882992,-0.33124562353235254,0.8081732106301597,-0.2373585103374889,-0.4256557848987281,0.9195367842737548,-0.08750407498901165,-0.156921340921485,-127.40216289705867,-163.71376342258773,-60.35436189287884,-0.03248646400794097,-0.04254960802452806,-0.01481571271304835,-12.494793849208063,-16.365233855587714,-5.698351043480136,0.3872
48029121205,48029121205,Census Tract 1212.05; Bexar County; Texas,2412,1100,420,San Antonio city,Texas,0,NA,NA,48029,2412,1100,420,0.010245,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8776
48029121206,48029121206,Census Tract 1212.06; Bexar County; Texas,4137,2772,1293,San Antonio city,Texas,0,NA,NA,48029,4137,2772,1293,0.010245,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8742
48029120902,48029120902,Census Tract 1209.02; Bexar County; Texas,4620,3066,957,San Antonio city,Texas,0,NA,NA,48029,4620,3066,957,0.010245,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.749
48029131606,48029131606,Census Tract 1316.06; Bexar County; Texas,6584,4240,1357,San Antonio city,Texas,218078,0.5942027834985576,0.2122819562077518,48029,6584,4240,1357,0.010245,0.006897320142,0.003436016044,0.8173045942697923,0.7365413008400942,0.8602517059492866,-0.22353404962006115,-0.35769711604686194,-0.16245047011734942,-15.078060131745955,-24.12777218447826,-10.95778455686318,-229.01063383575263,-366.46069539001,-166.43050663522448,0.8009812210916682,0.7143594840933258,0.8473992919522975,-0.24846872019931543,-0.3998554261083448,-0.18008123147723007,-16.759980461102042,-26.97148004572027,-12.147033713332116,-254.5562038441987,-409.65188404799926,-229.01063383575263,-1.6819203293560872,-2.8437078612420095,-1.1892491564689376,-25.54557000844604,-43.19118865798921,-18.06271501319771,0.8821070345108222,0.8452527975526726,0.9201652996114374,-0.13364927483494798,-0.1830780127500072,-0.08676125955007728,-1.94709726303183,-2.6672101138376836,-1.2639994584016665,-45.92210526018467,-62.90589891126612,-29.811307981171375,0.8711108317934068,0.831161232709511,0.9125411061116916,-0.14795955176133166,-0.2031359989446208,-0.0958410457376195,-2.1555795093515324,-2.959429058307781,-1.3962802123115614,-50.839139371498405,-69.79785514876842,-32.931137082819845,-0.20848224631970247,-0.29221894447009733,-0.13228075390989513,-4.917034111313738,-6.891956237502296,-3.1198291016484703,0.8452527975526726,0.809576446330941,0.9201652996114374,-0.1830780127500072,-0.2352138016515579,-0.08676125955007728,-1.713548581266528,-2.201522018183026,-0.8120561883853313,-126.27476648979572,-162.2344891807683,-59.84201830400378,0.831161232709511,-0.2031359989446208,-1.9012845811857344,0.7926539913720139,-0.2615845134004669,-2.4483430046334034,0.9125411061116916,-0.0958410457376195,-0.8970399311415503,-140.10940170860238,-180.42321331123088,-66.10463751964262,-0.1877359999192063,-0.24682098645037745,-0.084983742756219,-13.834635218806657,-18.188724130462596,-6.262619215638836,0.6997
48029131802,48029131802,Census Tract 1318.02; Bexar County; Texas,5675,3420,1762,San Antonio city,Texas,1671946,0.6984668254917558,0.17392634997057643,48029,5675,3420,1762,0.010245,0.006897320142,0.003436016044,0.783247849544685,0.6905245420082521,0.8333610877040661,-0.2767350725333197,-0.4481744516881335,-0.1999600350371876,-16.08948089273941,-26.05703068656747,-11.62575142207523,-283.51508181038605,-459.15472575449286,-204.85905589559877,0.764344477863708,0.6654218085540831,0.8183075154119772,-0.3083106229732091,-0.5028061706798173,-0.22203448112846627,-17.925295236145995,-29.233339315638585,-12.909167995739454,-315.86423323605277,-515.1249218614729,-283.51508181038605,-1.835814343406586,-3.176308629071116,-1.2834165736642245,-32.34915142566671,-55.97019610698001,-22.61527002051497,0.8590682762435645,0.8157980745855288,0.9041541460155728,-0.16405183109855434,-0.22579352802230643,-0.10600609907812825,-1.9278017550615612,-2.653339232412749,-1.2456962076045135,-56.368472370221085,-77.58301849160084,-36.423865719430225,0.8461170563830953,0.7993572965713204,0.8950900427131676,-0.18186956811237157,-0.2510050315288238,-0.11720603769519408,-2.1371810985071513,-2.9496040188655543,-1.3773086448322962,-62.490675394945946,-86.24573154577645,-40.27218259743556,-0.20937934344559017,-0.2962647864528054,-0.13161243722778249,-6.1222030247248584,-8.662713054175596,-3.848316878005336,0.8157980745855288,0.774288198271308,0.9041541460155728,-0.22579352802230643,-0.29150877184053803,-0.10600609907812825,-2.744086378317755,-3.5427288681575195,-1.2883004001343947,-155.73702487614955,-201.06293235854253,-73.11580023464215,0.7993572965713204,-0.2510050315288238,-3.050483749203913,0.7547322427035977,-0.3249732069452942,-3.949424761230185,0.8950900427131676,-0.11720603769519408,-1.4244141287530871,-173.12620597071017,-224.1444245874112,-80.84075645590734,-0.3063973708861578,-0.4066958930726656,-0.13611372861869242,-17.389181094560602,-23.08149222886865,-7.724956221265177,0.6361
48029120504,48029120504,Census Tract 1205.04; Bexar County; Texas,4432,3191,1309,San Antonio city,Texas,30177,0.2955811450832363,0.20515130904932083,48029,4432,3191,1309,0.010245,0.006897320142,0.003436016044,0.9232639420305204,0.8860192310693727,0.9421672552883298,-0.08311389027141604,-0.12864367378692132,-0.06138267317937276,-3.7738560034414736,-5.841174068981144,-2.787131837154891,-85.15018058306573,-131.7954437947009,-62.8865486722674,0.9159219395590048,0.8753615434695858,0.9365712175747134,-0.09179609834597569,-0.1423851178524439,-0.06772446263033562,-4.168078954121636,-6.465115879589212,-3.0750861142789985,-94.04510275545208,-145.8735532398288,-85.15018058306573,-0.39422295068016266,-0.6239418106080681,-0.28795427712410726,-8.894922172386343,-14.07810944512789,-6.497163292511446,0.9515683866936564,0.9356316306741824,0.967608961618957,-0.05089661865987918,-0.06879670076933608,-0.03347533938384347,-0.5580471801775166,-0.7543095372680996,-0.3670345740151289,-17.488159830069467,-23.63865676177059,-11.502180320123124,0.9468561533360316,0.929427214807426,0.9644281321751254,-0.0561266317768843,-0.07593148131260213,-0.03688389693138414,-0.6153907552338455,-0.8325376056190057,-0.4044071142341372,-19.285200728105465,-26.09017880347871,-12.673366162147827,-0.05734357505632881,-0.07822806835090612,-0.03737254021900826,-1.7970408980360015,-2.4515220417081207,-1.1711858420247028,0.9356316306741824,0.9197990925698334,0.967608961618957,-0.06879670076933608,-0.08719394058771325,-0.03347533938384347,-0.6211373467246106,-0.7872385201828656,-0.3022351835635425,-47.45128699194886,-60.14045226759859,-23.089013259246947,0.929427214807426,-0.07593148131260213,-0.6855543697293233,0.9121416240173648,-0.0963209809411817,-0.8696428443031391,0.9644281321751254,-0.03688389693138414,-0.3330096591933568,-52.37237354693073,-66.43566419428106,-25.440004522028783,-0.06441702300471264,-0.08240432412027354,-0.03077447562981428,-4.9210865549818665,-6.29521192668247,-2.3509912627818395,0.8764
48029131200,48029131200,Census Tract 1312; Bexar County; Texas,1907,1368,559,San Antonio city,Texas,0,NA,NA,48029,1907,1368,559,0.010245,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9376
