geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013318501,04013318501,Census Tract 3185.01; Maricopa County; Arizona,2646,1528,606,Tempe city,Arizona,59248,0.32890623214107223,0.15080212508132337,04013,2646,1528,606,0.010697,0.00781773244399999,0.00314654663299999,0.9107889386301452,0.8679365593727121,0.9326521062042762,-0.09794921478079308,-0.1521579419614894,-0.0722111635707525,-2.7723802378498403,-4.30671825465879,-2.043883693031434,-104.77627505101437,-162.76335051620524,-77.24428167163394,0.9023177948726632,0.8557300448027759,0.9261719905821794,-0.10825698626626544,-0.16859283610928333,-0.0797130664374911,-3.064134102610779,-4.771895804560216,-2.256219517270155,-115.80249820902417,-180.3437567861004,-104.77627505101437,-0.2917538647609388,-0.46517754990142635,-0.21233582423872077,-11.02622315800978,-17.580406269895175,-8.024785496550294,0.9435532092510904,0.925084610707658,0.962195416370052,-0.05982364343152644,-0.08098220251986926,-0.03928992280234338,-0.2876274864666645,-0.389356214754539,-0.18890293353734244,-18.82378838132621,-25.481427667181872,-12.36275743045435,0.9380868232332408,0.9179089446832454,0.9584944711272346,-0.0659994098982941,-0.08943267825446767,-0.04330283598188408,-0.3173200976810692,-0.4299854535566208,-0.2081967121344511,-20.767022099546413,-28.140409264176753,-13.62543927581486,-0.02969261121440475,-0.0406292388020818,-0.019293778597108652,-1.9432337182202064,-2.6589815969948822,-1.262681845360514,0.925084610707658,0.9067897871431256,0.962195416370052,-0.08098220251986926,-0.10279142330278834,-0.03928992280234338,-0.3836568983678532,-0.4869790820210025,-0.18613781115376593,-63.30971920261604,-80.3595844919146,-30.71581042141352,0.9179089446832454,-0.08943267825446767,-0.42369141470832167,0.8979606015184001,-0.11363460524777716,-0.5383491537652482,0.9584944711272346,-0.04330283598188408,-0.20514917137830815,-69.9160750343765,-88.83649402066801,-33.852998577278576,-0.04003451634046845,-0.05137007174424568,-0.01901136022454225,-6.606355831760471,-8.476909528753414,-3.137188155865058,0.6746
04013810400,04013810400,Census Tract 8104; Maricopa County; Arizona,3765,2709,1183,Tempe city,Arizona,141516,0.3388881933382304,0.18847430703873672,04013,3765,2709,1183,0.010697,0.00781773244399999,0.00314654663299999,0.9070851746303916,0.8625923752582793,0.9298207526798083,-0.10243230511122424,-0.15929612721255257,-0.07547610345104705,-4.125379654671993,-6.415524883064421,-3.0397400629886766,-109.57183677747656,-170.39906727926748,-80.73678786158503,0.8982823692690127,0.8499359056409632,0.9230796112300405,-0.11323569760559936,-0.1765593068407538,-0.08333017849615396,-4.560477698685919,-7.110785718362421,-3.3560566914406964,-121.12822572870964,-188.86549052755433,-109.57183677747656,-0.4350980440139258,-0.6952608352979999,-0.3163166284520198,-11.556388951233089,-18.466423248286848,-8.401504075750857,0.9411655653293428,0.9219486316759288,0.9605797837336963,-0.0625123111575691,-0.0846591291991924,-0.04103794076644049,-0.532854617043268,-0.721633979504373,-0.34980719487761636,-19.66979021938974,-26.63838979344308,-12.912779434389677,0.9354759613965752,0.9144867060619364,0.9567242596602168,-0.06897455548413724,-0.0935096085828414,-0.04523324239227778,-0.5879387542653575,-0.7970754200029716,-0.385567924241497,-21.703165532128367,-29.42323440394875,-14.23285065490945,-0.05508413722208949,-0.07544144049859858,-0.03576072936388064,-2.03337531273863,-2.7848446105056692,-1.3200712205197729,0.9219486316759288,0.9029290017163698,0.9605797837336963,-0.0846591291991924,-0.10750678968015068,-0.04103794076644049,-0.7829595840682146,-0.9942633727596004,-0.3795343672613017,-66.1842421021314,-84.04593176327984,-32.0823640964752,0.9144867060619364,-0.0935096085828414,-0.8648121582982392,0.8937559846266528,-0.11887362680735312,-1.0993881732798785,0.9567242596602168,-0.04523324239227778,-0.4183341003447552,-73.10331008438202,-92.93222090277924,-35.36213865974261,-0.08185257423002457,-0.10512480052027796,-0.03879973308345347,-6.9190679822505965,-8.886289139499404,-3.2797745632674107,0.3193
04013319103,04013319103,Census Tract 3191.03; Maricopa County; Arizona,4260,387,105,Tempe city,Arizona,49590,0.35064170520063803,0.21809283077606492,04013,4260,387,105,0.010697,0.00781773244399999,0.00314654663299999,0.9027433879781672,0.8563418997594048,0.9264979211461368,-0.10773450497339428,-0.1677578783438682,-0.0793332366714178,-4.909377358723698,-7.6445956649849665,-3.6151537151919055,-115.24359997003988,-179.45060246443583,-84.86276326741563,0.8935538858434875,0.843163724223829,0.919451644954503,-0.11912668708953196,-0.1860092782342433,-0.08760477561545144,-5.428510211854042,-8.476297721897444,-3.992081293071142,-127.42981717967234,-198.97412492717,-115.24359997003988,-0.5191328531303441,-0.8317020569124773,-0.37692757787923625,-12.18621720963249,-19.52352246273421,-8.848065208432775,0.9383619181087316,0.918269719612394,0.9586808937481404,-0.0656868961770102,-0.08900465586745537,-0.04309995799573626,-0.07998782333322291,-0.1083821751932923,-0.05248340272528911,-20.6686881997992,-28.005730024106537,-13.561602771392536,0.9324110501331704,0.9104734580209654,0.9546440702561932,-0.07248836214154308,-0.09832965606008158,-0.0475108274978704,-0.08827006057749677,-0.11973735425336042,-0.05785457827195908,-22.808801182815703,-30.939884819989775,-14.949503429446793,-0.00828223724427386,-0.01135517906006812,-0.00537117554666997,-2.140112983016502,-2.934154795883236,-1.3879006580542563,0.918269719612394,0.8984040899475674,0.9586808937481404,-0.08900465586745537,-0.11308487037092849,-0.04309995799573626,-0.07306053151341638,-0.09282706230255588,-0.03537911369562198,-69.58145858420608,-88.40672600243418,-33.69439399583046,0.9104734580209654,-0.09832965606008158,-0.0807150689507674,0.8888303843775942,-0.12507404964587546,-0.10266852286099784,0.9546440702561932,-0.0475108274978704,-0.03899982844499582,-76.87149423882609,-97.77954558190272,-37.14269375713887,-0.00765453743735101,-0.00984146055844197,-0.00362071474937383,-7.290035654620018,-9.372819579468542,-3.4482997613084168,0.6171
04013319708,04013319708,Census Tract 3197.08; Maricopa County; Arizona,3074,1893,1022,Tempe city,Arizona,74659,0.32141103355553574,0.18264455857572895,04013,3074,1893,1022,0.010697,0.00781773244399999,0.00314654663299999,0.9135799376511772,0.8719711234868289,0.934783762863865,-0.09459496513354897,-0.14682696830740283,-0.06976612102924665,-3.1105263194112047,-4.828049237871702,-2.2940899165016435,-101.18823420335735,-157.0608079984288,-74.62881966498514,0.9053598047506644,0.8601066653251371,0.9285007868801156,-0.10453324164904748,-0.1626464952715841,-0.0770050107982474,-3.4373224721176525,-5.348236067194495,-2.532123273964213,-111.8192085919861,-173.9829559920135,-101.18823420335735,-0.3267961527064478,-0.5201868293227934,-0.23803335746256904,-10.63097438862875,-16.92214799358469,-7.743440385900099,0.9453500106518262,0.92744634677087,0.9634103394772746,-0.05780926506838688,-0.07822948840301455,-0.03797931060463617,-0.34433584504006076,-0.46596712420470343,-0.2262204509193436,-18.18995483571372,-24.615273333581797,-11.950367190667912,0.9400520412086284,0.9204870317705424,0.9598258302323224,-0.06377089369892348,-0.08638141058491157,-0.04185568725312771,-0.3798457659823601,-0.5145233376401055,-0.24930975031404945,-20.06580908517486,-27.18031366297441,-13.170087179823,-0.03550992094229932,-0.04855621343540206,-0.02308929939470583,-1.875854249461137,-2.5650403293926076,-1.2197199891550887,0.92744634677087,0.9096995995325498,0.9634103394772746,-0.07822948840301455,-0.0992639773765441,-0.03797931060463617,-0.6250319081762155,-0.7930916392191468,-0.303444154666339,-61.15772095657686,-77.60192164570908,-29.691208871461743,0.9204870317705424,-0.08638141058491157,-0.6901635047220874,0.9011307378835688,-0.10971689008038898,-0.8766075116434359,0.9598258302323224,-0.04185568725312771,-0.334415328617197,-67.53067560881482,-85.77372912362387,-32.72165642046938,-0.06513159654587197,-0.08351587242428904,-0.03097117395085802,-6.372954652237962,-8.17180747791478,-3.030447549007634,0.7321
04013320100,04013320100,Census Tract 3201; Maricopa County; Arizona,3515,938,294,Tempe city,Arizona,129547,0.37629415535120864,0.23700779471556951,04013,3515,938,294,0.010697,0.00781773244399999,0.00314654663299999,0.8933393268947986,0.8428568681452642,0.9192869074831956,-0.1193954748146468,-0.1864410646620639,-0.08779967587896916,-4.489264480234353,-7.0101756414456915,-3.3012638620638257,-127.71733940922768,-199.4360068690097,-93.91931328773332,0.883320070374585,0.828570015877069,0.911582926401844,-0.13209246969327337,-0.20689860945724256,-0.09699290216760828,-4.966670916305942,-7.779378405154895,-3.6469287568214734,-141.29931483089453,-221.31944253641237,-127.71733940922768,-0.4774064360715888,-0.7692027637092034,-0.3456648947576477,-13.581975421666822,-21.883435667402654,-9.833994160957262,0.9322718318891288,0.910291269663928,0.954549526661638,-0.07264851923459782,-0.09854947896972752,-0.04761457846751717,-0.21441925246747576,-0.29086491829946215,-0.14053255908204226,-22.85919535900595,-31.00905312361004,-14.982149155868044,0.9257566036875192,0.9017754654678652,0.9501196788556736,-0.08019753358145187,-0.10892349403315518,-0.05249898750060885,-0.23669987195115325,-0.3214834164935335,-0.15494870058988094,-25.23452792656218,-34.273285340461996,-16.519051235594983,-0.02228061948367746,-0.03061849819407136,-0.01441614150783868,-2.3753325675562325,-3.264232216851958,-1.5369020797269382,0.910291269663928,0.8886069101481285,0.954549526661638,-0.09854947896972752,-0.1253569925911363,-0.04761457846751717,-0.22650743696979472,-0.2881221838502262,-0.10943798225851048,-77.04334590809344,-98.00074280619938,-37.223803489289274,0.9017754654678652,-0.10892349403315518,-0.25035121156575024,0.878174161612001,-0.13872628427642653,-0.3188503421864757,0.9501196788556736,-0.05249898750060885,-0.1206643731310341,-85.15347332168375,-108.45249734233867,-41.04230378606602,-0.02384377459595552,-0.03072815833624947,-0.01122639087252362,-8.110127413590313,-10.451754536139278,-3.818500296776743,0.3571
04013319201,04013319201,Census Tract 3192.01; Maricopa County; Arizona,5345,1956,580,Tempe city,Arizona,55072,0.32094973738137916,0.18535060336913856,04013,5345,1956,580,0.010697,0.00781773244399999,0.00314654663299999,0.9137519903614788,0.8722200447423281,0.9349151159022874,-0.09438886103482164,-0.1464996774929895,-0.06961582179030142,-5.396727020486309,-8.376187183011709,-3.980316982217616,-100.96776464894872,-156.71070501425086,-74.46804456908544,0.9055473616084074,0.8603767569244952,0.928644305079028,-0.10430447086039596,-0.16228151440841143,-0.07683856405591108,-5.963656623022089,-9.278521047205125,-4.393280629829002,-111.57449247936556,-173.59253596267772,-100.96776464894872,-0.5669296025357804,-0.902333864193416,-0.4129636476113858,-10.606727830416846,-16.881830948426867,-7.726167401522653,0.9454607075024692,0.9275918979399046,0.9634851626889854,-0.05768541417400832,-0.07806030024723919,-0.03789870225827403,-0.35503325827220544,-0.48043345333162657,-0.2332530664763062,-18.150984574243633,-24.56203749139195,-11.92500339858416,0.9401731260442034,0.9206459379076026,0.9599078298538328,-0.0636338907149147,-0.0861938980285399,-0.04176668727899853,-0.3916440209461665,-0.5304928619901137,-0.25705914197250446,-20.022700457370476,-27.12131196268475,-13.142082922929676,-0.03661076267396107,-0.05005940865848712,-0.02380607549619826,-1.871715883126844,-2.559274471292798,-1.2170795243455144,0.9275918979399046,0.909878990272316,0.9634851626889854,-0.07806030024723919,-0.09904724770127052,-0.03789870225827403,-0.35394763426210935,-0.4491084314690137,-0.17184351025340283,-61.0254541831223,-77.4324881843127,-29.628191423000487,0.9206459379076026,-0.0861938980285399,-0.3908276831936755,0.9013262108879948,-0.10947622283700248,-0.49639637508925655,0.9599078298538328,-0.04176668727899853,-0.18938205600726876,-67.3840833092544,-85.58558191194078,-32.652078621942884,-0.03688004893156615,-0.04728794362024285,-0.01753854575386593,-6.3586291261320955,-8.153093727628079,-3.023887198942402,0.8936
04013810000,04013810000,Census Tract 8100; Maricopa County; Arizona,2601,1562,801,Tempe city,Arizona,92779,0.35234949173591207,0.19400229652124903,04013,2601,1562,801,0.010697,0.00781773244399999,0.00314654663299999,0.9021142574704888,0.8554374813673007,0.9260161024109596,-0.10850703413554408,-0.16899250007333763,-0.07989482839058333,-3.018980034528727,-4.701860923312966,-2.222905581143876,-116.06997441479152,-180.7712773284493,-85.463497929407,0.8928689108363411,0.8421842255589373,0.9189256888273636,-0.11998523844145303,-0.1873886611166626,-0.08822727687164242,-3.338336930676989,-5.213695417216809,-2.4547384369901892,-128.3482095608223,-200.449650796494,-116.06997441479152,-0.31935689614826135,-0.5118344939038435,-0.2318328558463132,-12.27823514603081,-19.678373468044732,-8.913220140188896,0.9379552433790256,0.917736396168608,0.958405297341014,-0.06614895226498818,-0.0896375083028508,-0.04339990896793443,-0.3251158718464187,-0.4405599131075994,-0.2133064660743456,-20.814076302587623,-28.20485999408447,-13.655983743556057,0.9319665545016989,0.9098917999318852,0.9543421950805066,-0.07299987877212726,-0.09903177506914584,-0.04784217354618994,-0.35878753055087814,-0.4867318497067888,-0.23513977819615267,-22.969752275984515,-31.160809840383408,-15.053763008716562,-0.03367165870445943,-0.04617193659918944,-0.02183331212180708,-2.15567597339689,-2.95594984629894,-1.3977792651605048,0.917736396168608,0.8977485092645784,0.958405297341014,-0.0896375083028508,-0.1138977003918218,-0.04339990896793443,-0.5613104075436713,-0.7132278198677595,-0.27177039000061926,-70.0762056858516,-89.04217476501367,-33.928887640526746,0.9098917999318852,-0.09903177506914584,-0.6201373406769223,0.8881169563676236,-0.1259778262651074,-0.7888736126334777,0.9543421950805066,-0.04784217354618994,-0.2995878671711456,-77.42039209449716,-98.48609396173256,-37.40173123235276,-0.05882693313325093,-0.07564579276571815,-0.02781747717052635,-7.344186408645561,-9.44391919671887,-3.472843591826011,0.0815
04013810500,04013810500,Census Tract 8105; Maricopa County; Arizona,3489,2507,1239,Tempe city,Arizona,87745,0.38514413636565614,0.19873992197863297,04013,3489,2507,1239,0.010697,0.00781773244399999,0.00314654663299999,0.8901177481436301,0.8382540303836673,0.9168121833404066,-0.12344687215318756,-0.19295579114877845,-0.09073594152784756,-4.607263546873616,-7.201463813637587,-3.3864316568000916,-132.05111914226472,-206.4048097918483,-97.06023665233856,0.8798167110564126,0.8235940781053054,0.9088839065398544,-0.13660037077413667,-0.2141903719129695,-0.10025053013319066,-5.098176225770409,-7.993977290743738,-3.7415335437924098,-146.12141661709398,-229.11944083530344,-132.05111914226472,-0.4909126788967928,-0.7925134771061506,-0.3551018869923177,-14.07029747482926,-22.71463104345516,-10.177755431135504,0.930179962548534,0.907554853748114,0.9531283579610876,-0.07506078421660599,-0.10186177272932471,-0.04917663150761676,-0.5921089204226824,-0.8035256347582598,-0.387924566681481,-23.61822578471011,-32.05128180128679,-15.47365642925732,0.9234718849881782,0.8987940157428135,0.9485637640243404,-0.08286999989480075,-0.11260197830038315,-0.05422538571095981,-0.6537110780982589,-0.8882485908553556,-0.4277511210136909,-26.075431914569563,-35.43073756902096,-17.06227048319469,-0.06160215767557653,-0.08472295609709579,-0.03982655433220983,-2.457206129859455,-3.379455767734176,-1.5886140539373683,0.907554853748114,0.8852517736689609,0.9531283579610876,-0.10186177272932471,-0.12962213659901584,-0.04917663150761676,-0.986650497896582,-1.2555421154281492,-0.47633323730579913,-79.63280854693963,-101.33511827507256,-38.44497476237281,0.8987940157428135,-0.11260197830038315,-1.0906819602426692,0.8745275311536407,-0.14347457841703531,-1.3897192286927178,0.9485637640243404,-0.05422538571095981,-0.5252363313224597,-88.02921390174892,-112.16458665800788,-42.39195571609845,-0.10403146234608718,-0.1341771132645686,-0.0489030940166606,-8.396405354809296,-10.82946838293532,-3.9469809537256335,0.3146
04013116709,04013116709,Census Tract 1167.09; Maricopa County; Arizona,1925,958,300,Tempe city,Arizona,50589,0.3729580256860182,0.20281964375843076,04013,1925,958,300,0.010697,0.00781773244399999,0.00314654663299999,0.8945567719106162,0.844598527110227,0.9202215236109188,-0.11787203607455292,-0.18399448720503375,-0.08669486025064171,-2.427188552037274,-3.7887638820420735,-1.7851967211946451,-126.08771698894928,-196.8189029632246,-92.73749201011144,0.8846443303902394,0.8304535609984693,0.91260244025914,-0.13039779451124078,-0.2041612523133526,-0.09576739649747472,-2.68511552518198,-4.204032363292171,-1.9720158926419629,-139.48652078867426,-218.39129159959333,-126.08771698894928,-0.2579269731447065,-0.41526848125009774,-0.18681917144731752,-13.398803799725012,-21.57238863636871,-9.704892023237273,0.933061612978433,0.9113249416258986,0.9550858067628822,-0.07174058614188662,-0.09730344723792576,-0.04702634351707892,-0.2162542255836834,-0.2933107012457853,-0.14175581837601547,-22.57350997741998,-30.61698342857884,-14.797058285596606,0.9266193280511016,0.9029019315199712,0.9507068658285984,-0.07919182098568471,-0.1075399942013317,-0.05184893045706549,-0.23871516586093183,-0.32416766318702406,-0.15629298429704866,-24.918075768364492,-33.83796066670397,-16.314507755433052,-0.02246094027724843,-0.03085696194123877,-0.01453716592103318,-2.344565790944513,-3.2209772381251325,-1.5174494698364491,0.9113249416258986,0.8898749755285449,0.9550858067628822,-0.09730344723792576,-0.12375336704579866,-0.04702634351707892,-0.22820769491549228,-0.29024121378245415,-0.11029181143084708,-76.06923163849743,-96.74707126081805,-36.7639371436157,0.9029019315199712,-0.1075399942013317,-0.2522156705085968,0.8795527552592893,-0.1369414671496347,-0.3211715251993978,0.9507068658285984,-0.05184893045706549,-0.12160231974627018,-84.07189016953227,-107.05717506646592,-40.53410658209006,-0.02400797559310449,-0.03093031141694363,-0.0113105083154231,-8.002658531034832,-10.31010380564788,-3.770169438474367,0.6051
04013319903,04013319903,Census Tract 3199.03; Maricopa County; Arizona,3620,2307,963,Tempe city,Arizona,82319,0.4085656606260716,0.20292063122421947,04013,3620,2307,963,0.010697,0.00781773244399999,0.00314654663299999,0.8816477694777296,0.8261935191240033,0.9102949102303872,-0.13423981165673438,-0.2103701818676577,-0.09854508551180312,-5.1981870203573575,-8.146194004286771,-3.815975142585524,-143.59632652920877,-225.03298354383347,-105.4136779719758,0.8706119508818426,0.8105689478992726,0.9017794326283852,-0.14861735930353387,-0.2337013434719776,-0.10891861559243436,-5.754930810741045,-9.049649841453476,-4.2176708001920185,-158.9759892469902,-249.9903271119744,-143.59632652920877,-0.5567437903836874,-0.9034558371667032,-0.4016956576064947,-15.37966271778142,-24.957343568140978,-11.096565127251235,0.9246664396100996,0.9003525403169366,0.9493774283934878,-0.08147106584907102,-0.11067604657169752,-0.05332186135094279,-0.5914052358044662,-0.8034066172878872,-0.387067821651028,-25.635250793431563,-34.8247341693926,-16.777972329910185,0.9174525348147048,0.8909510698764747,0.9444583102337324,-0.08997464397650497,-0.12239609313073092,-0.05880798460285905,-0.653133415928602,-0.8884834089886983,-0.426892046136596,-28.310941305964544,-38.512501473285575,-18.504206594564195,-0.06172818012413572,-0.08507679170081106,-0.03982422448556799,-2.675690512532974,-3.687767303892981,-1.7262342646540094,0.9003525403169366,0.8764333862388075,0.9493774283934878,-0.11067604657169752,-0.140988026815678,-0.05332186135094279,-0.8332219984150975,-1.0614250246087265,-0.4014323717757989,-86.52357200572143,-110.22066714524678,-41.68560454577351,0.8909510698764747,-0.12239609313073092,-0.921456091680343,0.864949604051048,-0.1561367220892808,-1.1754716186120262,0.9444583102337324,-0.05880798460285905,-0.4427345208957707,-95.68599082869606,-122.0635117977182,-45.97450891960236,-0.08823409326524556,-0.11404659400329976,-0.04130214911997182,-9.162418822974615,-11.842844652471417,-4.288904373828849,0.601
04013318900,04013318900,Census Tract 3189; Maricopa County; Arizona,4926,1864,704,Tempe city,Arizona,79745,0.3882156820540234,0.2046035204922739,04013,4926,1864,704,0.010697,0.00781773244399999,0.00314654663299999,0.8890023589945207,0.8366624153019256,0.9159548438773256,-0.1248564077276688,-0.19522519681863665,-0.0917568771915687,-6.579111381798112,-10.287083680997478,-4.834983851257505,-133.5588993462873,-208.8323930368956,-98.15233153182103,0.8786040578343541,0.8218740836766751,0.907949032231136,-0.13816911165294551,-0.2167313945786853,-0.10138340865088412,-7.280603307693776,-11.420318835183174,-5.342238735839487,-147.79949873515582,-231.8375727808196,-133.5588993462873,-0.7014919258956631,-1.1332351541856962,-0.5072548845819824,-14.240599388868516,-23.005179743924,-10.297500702029687,0.9294550393013938,0.9066070553668424,0.9526356104808535,-0.07589927184818952,-0.10301369714729132,-0.04971931449763738,-0.44516159519591897,-0.6041921171633924,-0.2916118799938631,-23.88205982810724,-32.41374019116912,-15.644414162760896,0.9226802509072696,0.8977615557051878,0.9480243515216972,-0.08379907234028482,-0.1138815130199069,-0.05482522510616454,-0.4914952121484581,-0.6679336278833595,-0.32155887758780555,-26.367768892084655,-35.83334913537337,-17.251012746126907,-0.04633361695253907,-0.06374151071996714,-0.02994699759394242,-2.485709063977418,-3.419608944204246,-1.60659858336601,0.9066070553668424,0.8840902767344855,0.9526356104808535,-0.10301369714729132,-0.13110620749460536,-0.04971931449763738,-0.5669547997447978,-0.721567089366022,-0.27363937782129993,-80.53335223647696,-102.4953251940372,-38.86922980416192,0.8977615557051878,-0.1138815130199069,-0.6267678201717042,0.8732654452078028,-0.14512718382214168,-0.798734107404787,0.9480243515216972,-0.05482522510616454,-0.3017406945076943,-89.02951991075344,-113.45654934727088,-42.86089410620657,-0.05981302042690639,-0.07716701803876502,-0.02810131668639437,-8.496167674276476,-10.961224153233667,-3.991664302044655,0.5367
04013318800,04013318800,Census Tract 3188; Maricopa County; Arizona,6081,1768,503,Tempe city,Arizona,80247,0.3771527245824613,0.22865963425498212,04013,6081,1768,503,0.010697,0.00781773244399999,0.00314654663299999,0.8930262796476938,0.8424092250981857,0.9190465330855,-0.11978787499345288,-0.18707152083175077,-0.08808418725297441,-7.792016435632995,-12.168713778748744,-5.729740466905054,-128.13708988049655,-200.1104058337238,-94.22365510450672,0.8829795864523073,0.8280859679364785,0.9113207338664095,-0.1325290135164561,-0.2076040878846396,-0.09730851371871668,-8.620807836977614,-13.504325583788198,-6.329768670365851,-141.7662857585531,-222.07409281019895,-128.13708988049655,-0.8287914013446187,-1.335611805039454,-0.6000282034607975,-13.62919587805655,-21.963686976475152,-9.8672620204045,0.9320686860578776,0.910025438892702,0.95441156108959,-0.07288230466086487,-0.09887038016956652,-0.047766017061198,-0.4054511443539146,-0.5500252629083318,-0.26572686427533615,-22.932757033592456,-31.11002618259795,-15.029800015573311,0.925534707355186,0.9014857913905848,0.9499686221117368,-0.08045651022381058,-0.10927982398641269,-0.05266634783899054,-0.44758716526266507,-0.6079339820036861,-0.29298786721444264,-25.316016134766123,-34.385406221927944,-16.57171194651825,-0.04213602090875046,-0.05790871909535433,-0.02726100293910649,-2.383259101173669,-3.275380039329996,-1.5419119309449374,0.910025438892702,0.8882808598022295,0.95441156108959,-0.09887038016956652,-0.12577006356147777,-0.047766017061198,-0.3887899159375239,-0.4945680633134189,-0.18783123647389252,-77.29421788022344,-98.32367063885069,-37.34219412999852,0.9014857913905848,-0.10927982398641269,-0.42972317400295346,0.8778197235522731,-0.1391860688129676,-0.5473240812937125,0.9499686221117368,-0.05266634783899054,-0.2071009023525564,-85.43204254531878,-108.81194459119531,-41.17314162078656,-0.04093325806542958,-0.05275601798029356,-0.01926966587866385,-8.137824665095344,-10.488273952344644,-3.8309474907880423,0.5438
04013422104,04013422104,Census Tract 4221.04; Maricopa County; Arizona,3962,2246,592,Tempe city,Arizona,59464,0.337826477888945,0.18870535774774183,04013,3962,2246,592,0.010697,0.00781773244399999,0.00314654663299999,0.9074784027294652,0.8631592334905916,0.930121496142891,-0.10195459968221102,-0.1585347884839604,-0.07512836134514396,-4.320990293796022,-6.718944357620007,-3.1840536981462777,-109.06083528006111,-169.58466324129245,-80.3648081309005,0.8987107317724988,0.8505503208700677,0.92340803594203,-0.1127050836788513,-0.17570939127628954,-0.08294487493801539,-4.776612081806409,-7.446830026307543,-3.5153293784137487,-120.56062801126726,-187.95633584824697,-109.06083528006111,-0.45562178801038655,-0.7278856686875361,-0.331275680267471,-11.49979273120612,-18.371672606954473,-8.361324590294574,0.9414192358732024,0.9222816792435524,0.9607514989258116,-0.06222601142461432,-0.08426744508271226,-0.04085187597216466,-0.43976016696263176,-0.5955301468097854,-0.28870607945071586,-19.57970467331397,-26.515144559652065,-12.854233279194828,0.9357533158734092,0.9148500998232376,0.9569123899095244,-0.06865771463136582,-0.0930752482764277,-0.04502774814583546,-0.4852139380030864,-0.657776157993304,-0.31821756833238435,-21.60347008027989,-29.286560907983255,-14.168190931985055,-0.04545377104045461,-0.06224601118351858,-0.02951148888166849,-2.0237654069659223,-2.771416348331192,-1.3139576527902266,0.9222816792435524,0.9033388655869418,0.9607514989258116,-0.08426744508271226,-0.107004290521977,-0.04085187597216466,-0.3899979609224959,-0.4952263008872298,-0.18906646942202657,-65.87803393961079,-83.65309136608612,-31.936903618585564,0.9148500998232376,-0.0930752482764277,-0.4307613338049184,0.8942022647432651,-0.1183152172927123,-0.5475743740061029,0.9569123899095244,-0.04502774814583546,-0.20839281343549557,-72.76373881839838,-92.49567128481468,-35.201488755995875,-0.04076337288242254,-0.05234807311887307,-0.01932634401346902,-6.885704878787592,-8.84257991872856,-3.2645851374103083,0.7825
