geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06065040402,06065040402,Census Tract 404.02; Riverside County; California,2764,1703,700,Riverside city,California,135455,0.5891207207492632,0.2530552312396487,06065,2764,1703,700,0.010586,0.009493868073,0.003212018401,0.81900193391302,0.7388610348072024,0.8615843689568847,-0.22099833784544204,-0.35343447940916095,-0.1606524398889621,-6.466345949849631,-10.341388250906144,-4.700642838028824,-233.9488404431849,-374.1457399025378,-170.0666728664553,0.8028111950085233,0.7168347331172191,0.848843431643978,-0.24562288894013645,-0.39502168882276634,-0.17807355599521218,-7.186853026013266,-11.558217688534253,-5.2103795386473335,-260.0163902320284,-418.1699597877805,-233.9488404431849,-0.720507076163635,-1.2168294376281068,-0.5097367006185092,-26.06754978884352,-44.02421988524264,-18.44199351007631,0.88324565449999,0.8467153622259873,0.9209529255390174,-0.13218785159617366,-0.1810344356703678,-0.08583182947675391,-0.7230764493516106,-0.9902705534151464,-0.4695058868874197,-42.4589811715567,-58.14859385878722,-27.569341567082777,0.8723477803412378,0.8327433693143085,0.913400352778698,-0.14633179855037656,-0.20085015005692905,-0.09481017492258804,-0.8004447916006846,-1.0986638454384736,-0.5186180410501087,-47.002042959523465,-64.51343778264672,-30.45320264533815,-0.07736834224907396,-0.10839329202332726,-0.04911215416268899,-4.543061787966762,-6.364843923859499,-2.8838610782553724,0.8467153622259873,0.8113369990260041,0.9209529255390174,-0.1810344356703678,-0.23253346168174577,-0.08583182947675391,-1.203101934247134,-1.5453494054351462,-0.5704132458615739,-171.87170489244772,-220.76420077644943,-81.48760655165343,0.8327433693143085,-0.20085015005692905,-1.3347913789579162,0.7945503247480911,-0.25857352121408533,-1.718404028304315,0.913400352778698,-0.09481017492258804,-0.6300807048851725,-190.68448270827375,-245.4862897577593,-90.01152926931036,-0.13168944471078214,-0.17305462286916873,-0.0596674590235986,-18.81277781582602,-24.722088981309817,-8.523922717656943,0.7516
06065031704,06065031704,Census Tract 317.04; Riverside County; California,3440,2221,1077,Riverside city,California,87587,0.4876043270527334,0.25204837983074446,06065,3440,2221,1077,0.010586,0.009493868073,0.003212018401,0.853655282500847,0.786760228481266,0.888641660573796,-0.17143303684647182,-0.2710352707207435,-0.12531298538749566,-6.242878040515222,-9.86997705292328,-4.563377625793381,-181.47901280567507,-286.9179375849791,-132.65632633120293,0.8402543806650533,0.7681156921096131,0.878211938365448,-0.19011578280438068,-0.30188721604361674,-0.13867730135988277,-6.923225928079079,-10.993476557489782,-5.0500504179532735,-201.2565676767174,-319.57780690377274,-181.47901280567507,-0.6803478875638564,-1.1234995045665013,-0.4866727921598928,-19.77755487104234,-32.65986931879364,-14.147464888368978,0.9063005106314516,0.8764667465095354,0.93682809840545,-0.10338677764096668,-0.14094459827760353,-0.06743168965797815,-0.7375501957225973,-1.0054836645232474,-0.4810504499701147,-33.208023220288034,-45.27166431892154,-21.65918279919472,0.8974276520959293,0.8649858195913941,0.9307346853764116,-0.11429595206311552,-0.15608831653724048,-0.07442004226540214,-0.8153750773353076,-1.1135173282200772,-0.5309046087996258,-36.7120701186541,-50.135854489872905,-23.90385451596694,-0.07782488161271028,-0.10803366369682976,-0.049854158829511,-3.504046898366064,-4.864190170951363,-2.2446717167722197,0.8764667465095354,0.8473180183079642,0.93682809840545,-0.14094459827760353,-0.1801944233369795,-0.06743168965797815,-1.4411438471165663,-1.8424692230157684,-0.6894820080998518,-133.8109421649551,-171.07420826515954,-64.01875655523229,0.8649858195913941,-0.15608831653724048,-1.5959867900816995,0.8333953750630705,-0.19991066656005987,-2.044065757799117,0.9307346853764116,-0.07442004226540214,-0.7609371861254324,-148.1881884941225,-189.7925494706701,-70.65340632548119,-0.15484294296513323,-0.2015965347833486,-0.07145517802558055,-14.37724632916743,-18.718341205510548,-6.63464977024889,0.7645
06065031300,06065031300,Census Tract 313; Riverside County; California,1646,1016,480,Riverside city,California,79327,0.4244762406750521,0.24180526819941697,06065,1646,1016,480,0.010586,0.009493868073,0.003212018401,0.8759400090697401,0.818099768130468,0.9058940780795792,-0.1416306934786701,-0.2223448031102767,-0.1038818159844004,-2.467851949837922,-3.874259473103991,-1.8100945200018796,-149.9302521165202,-235.37420857253892,-109.96929040108624,0.8644140153592652,0.8018384845157082,0.8969849631759075,-0.15685306141685235,-0.2471339544197318,-0.11484589045880168,-2.7330949524293833,-4.306199428288064,-2.0011386496692554,-166.0446508158799,-261.6160041487281,-149.9302521165202,-0.26524300259146116,-0.431939955184073,-0.19104412966737572,-16.11439869935973,-26.241795576189126,-11.606569238601198,0.9209396763884344,0.895492534389217,0.9468377910077076,-0.08584745085759486,-0.11670389377624872,-0.05614711357867595,-0.28015548930287454,-0.3808527351461029,-0.18323109096938808,-27.574359183353792,-37.48550542776603,-18.034556197774418,0.9133858982428,0.8856623164021237,0.9416795559298512,-0.0948275005381961,-0.1290985079531856,-0.06193236722927556,-0.30946107947591567,-0.42130145161667343,-0.20211074960844927,-30.45876766495233,-41.4666783087277,-19.89279031579225,-0.02930559017304113,-0.04044871647057058,-0.01887965863906121,-2.884408481598536,-3.981172880961671,-1.858234118017836,0.895492534389217,0.8704930870834059,0.9468377910077076,-0.11670389377624872,-0.14877420032192107,-0.05614711357867595,-0.5318262581362132,-0.6779724626507484,-0.25586557871793425,-110.7971371117111,-141.24426305223923,-53.30532889956963,0.8856623164021237,-0.1290985079531856,-0.5883092174057688,0.8585030832308108,-0.16481818124250971,-0.7510857929991313,0.9416795559298512,-0.06193236722927556,-0.28222930748319874,-122.5644202928685,-156.476206874819,-58.79777239233307,-0.0564829592695556,-0.07311333034838285,-0.02636372876526449,-11.767283181157415,-15.231943822579762,-5.492443492763437,0.7745
06065042207,06065042207,Census Tract 422.07; Riverside County; California,1964,1541,842,Riverside city,California,100471,0.5864266718435102,0.20409879025427943,06065,1964,1541,842,0.010586,0.009493868073,0.003212018401,0.8199031386282919,0.7400937090162005,0.8622916631394391,-0.2196562653400893,-0.35118024625461336,-0.15970041547101502,-4.566852325684325,-7.301354786576026,-3.320316006817988,-232.52812248901856,-371.75940868513374,-169.05885981761648,0.8037829762665859,0.7181503622414964,0.849609981442271,-0.24411691902807353,-0.3924660524834831,-0.17701065411499958,-5.07541142828845,-8.15972402044306,-3.6802115166821614,-258.42217048311863,-415.46456315901526,-232.52812248901856,-0.5085591026041252,-0.858369233867033,-0.3598955098641734,-25.89404799410006,-43.70515447388152,-18.324618628522067,0.8838498435309557,0.8474917074988596,0.9213707267804032,-0.13141390171550812,-0.17995254838684732,-0.08533945233354158,-0.6504620643748805,-0.8907147918538361,-0.42240642438018744,-42.21038704574176,-57.80108967253965,-27.411189122659795,0.8730042104960553,0.8335832957418025,0.9138561755362063,-0.14546984765604243,-0.19964016206695215,-0.09426409403344954,-0.7200350661187495,-0.9881629740461534,-0.4665809050717018,-46.72518274618751,-64.12478741376725,-30.277800458903425,-0.06957300174386893,-0.09744818219231732,-0.04417448069151436,-4.514795700445745,-6.323697741227601,-2.866611336243632,0.8474917074988596,0.8122718366541565,0.9213707267804032,-0.17995254838684732,-0.23111494806851604,-0.08533945233354158,-1.4385113246868666,-1.8474952040483408,-0.6821896645801946,-170.84457537848772,-219.41748266607377,-81.02015018767156,0.8335832957418025,-0.19964016206695215,-1.5958908977396973,0.7955574280245947,-0.25698028171648835,-2.0542584630460774,0.9138561755362063,-0.09426409403344954,-0.7535317948760754,-189.53573607359823,-243.9736891978714,-89.49308727744364,-0.15737957305283068,-0.20676325899773665,-0.07134213029588077,-18.691160695110533,-24.5562065317977,-8.472937089772062,0.3672
06065031100,06065031100,Census Tract 311; Riverside County; California,3271,1879,920,Riverside city,California,91029,0.4857479555470111,0.23066516121097455,06065,3271,1879,920,0.010586,0.009493868073,0.003212018401,0.8543024343733217,0.7876644498877813,0.8891442726870981,-0.17054565194298624,-0.2695761502788024,-0.12467687271704844,-5.905451203973308,-9.334561057930935,-4.31716188425993,-180.53962714684525,-285.37331268514026,-131.98293745826751,0.8409550992047222,0.7690868205132598,0.8787583382297356,-0.18912412915467663,-0.30024331886566114,-0.1379692874545083,-6.548764530157932,-10.396467155157389,-4.777435750645493,-200.20680312314067,-317.8375773511889,-180.53962714684525,-0.6433133261846242,-1.0619060972264514,-0.4602738663855632,-19.667175976295457,-32.46426466604865,-14.071350241075,0.9067276570748716,0.8770204158157879,0.9371209320649512,-0.10286698789582265,-0.14022431173374542,-0.06709813619944928,-0.6208416263384572,-0.8463073676963827,-0.40496292206527296,-33.04106579768266,-45.04030695563506,-21.55204481454353,0.8978929241146257,0.8655868969817707,0.9310547122565488,-0.11371854387432416,-0.15528551031319507,-0.07405073712193788,-0.6863349182079402,-0.937207463168622,-0.4469245285271199,-36.526605545925506,-49.877991653465784,-23.78523302432783,-0.06549329186948305,-0.09090009547223944,-0.04196160646184693,-3.4855397482428447,-4.83768469783073,-2.2331882097842968,0.8770204158157879,0.8479906278113452,0.9371209320649512,-0.14022431173374542,-0.17925831631062883,-0.06709813619944928,-1.2247694269292124,-1.5657064215579168,-0.5860591847800164,-133.12711162274047,-170.18548060412138,-63.702085302175696,0.8655868969817707,-0.15528551031319507,-1.3563193366769983,0.8341231172666715,-0.1988637879704,-1.73694764208898,0.9310547122565488,-0.07405073712193788,-0.6467856946285553,-147.42601485619545,-188.7986567488022,-70.30279289440819,-0.1315499097477859,-0.17124122053106317,-0.06072650984853889,-14.298903233454991,-18.61317614468078,-6.600707592232489,0.7887
06065042208,06065042208,Census Tract 422.08; Riverside County; California,1494,1255,490,Riverside city,California,73660,0.5860374910713957,0.20269865786972116,06065,1494,1255,490,0.010586,0.009493868073,0.003212018401,0.8200334080974065,0.7402719503507534,0.8623938864409006,-0.21946251228976316,-0.35085491153107046,-0.1595629511324573,-3.4709058517185527,-5.54894023964106,-2.52356530062816,-232.32301550994327,-371.4150093467912,-168.91334006881928,0.8039234564395458,0.718340616773559,0.8497207739981113,-0.24389951803228543,-0.3920972539343796,-0.17685718720844493,-3.8573889250473217,-6.2012078460431175,-2.797082014580165,-258.1920297889774,-415.0741530149342,-232.32301550994327,-0.38648307332876897,-0.6522676064020576,-0.27351671395200494,-25.86901427903407,-43.659143668143074,-18.307678310040497,0.8839371584928708,0.8476039167220603,0.9214310977761662,-0.1313021410990556,-0.17979634151208423,-0.08526834227047086,-0.5292898410925856,-0.7247739924984649,-0.34372377291637574,-42.1744893300865,-57.75091573692947,-27.388348439551855,0.8730990788462631,0.8337047010460608,0.9139220422336006,-0.14534538430784646,-0.1994654687028707,-0.0941852300181175,-0.5858993213660104,-0.8040618785763266,-0.3796684883603667,-46.685204889721945,-64.06867558377105,-30.252469192061096,-0.05660948027342483,-0.07928788607786175,-0.03594471544399103,-4.510715559635445,-6.3177598468415725,-2.864120752509245,0.8476039167220603,0.8124069717772504,0.9214310977761662,-0.17979634151208423,-0.2309101653969862,-0.08526834227047086,-0.8364117456986526,-1.0741930170268623,-0.3966679322364372,-170.69627463237808,-219.22306469935967,-80.95263923192596,0.8337047010460608,-0.1994654687028707,-0.9279124340422408,0.7957030190747706,-0.2567502900300445,-1.1944011568123676,0.9139220422336006,-0.0941852300181175,-0.43814925262641174,-189.3698844984165,-243.75533812497295,-89.41821482171669,-0.09150068834358828,-0.12020813978550526,-0.04148132038997454,-18.673609866038426,-24.53227342561332,-8.465575589790722,0.1425
06065042209,06065042209,Census Tract 422.09; Riverside County; California,3172,1299,342,Riverside city,California,161151,0.3921406559121483,0.2579720890222532,06065,3172,1299,342,0.010586,0.009493868073,0.003212018401,0.8875790931617905,0.8346329678137998,0.9148604595765206,-0.12666015649122225,-0.19813144048138331,-0.09306287044353144,-4.253095049506201,-6.653014428584751,-3.12493876954629,-134.08244166160785,-209.7419428935924,-98.51635465152238,0.8770569014368328,0.8196814159934256,0.9067558027058076,-0.14017687833224557,-0.21998618059192487,-0.10283275498866044,-4.706970240727781,-7.386870200970682,-3.452999690551191,-148.39124340251516,-232.87737077461165,-134.08244166160785,-0.45387519122157993,-0.7338557723859314,-0.32806092100490103,-14.308801740907311,-23.13542788101927,-10.342399779473553,0.9285295184868212,0.9053973518812304,0.9520063239662182,-0.07697168489554401,-0.10448743628662548,-0.05041319035973635,-0.32115757424435903,-0.43596462286571713,-0.21034459552007712,-24.72344682404611,-33.561556802595625,-16.1928095088589,0.921669649068048,0.8964439528123491,0.947335509799026,-0.0849874475210899,-0.11551870796023772,-0.05559222646699537,-0.35460263763399963,-0.48199163210080936,-0.23195366741954832,-27.29812452917626,-37.10482156280288,-17.85632543645484,-0.03344506338964059,-0.04602700923509223,-0.02160907189947122,-2.5746777051301457,-3.5432647602072542,-1.6635159275959377,0.9053973518812304,0.8826082758210234,0.9520063239662182,-0.10448743628662548,-0.1330054650459469,-0.05041319035973635,-0.3392605579037956,-0.4318558276419075,-0.16368673301771533,-99.19899353912152,-126.27363381342326,-47.86161784143723,0.8964439528123491,-0.11551870796023772,-0.37507802568156584,0.8716553394700343,-0.14724244172931836,-0.4780819082513922,0.947335509799026,-0.05559222646699537,-0.1805025602750016,-109.6719373337912,-139.79003165245385,-52.77852639619929,-0.03581746777777023,-0.04622608060948458,-0.01681582725728625,-10.472943794669655,-13.516397839030578,-4.916908554762062,0.9866
06065031601,06065031601,Census Tract 316.01; Riverside County; California,2559,1559,506,Riverside city,California,76399,0.4072404078939362,0.2281219212055437,06065,2559,1559,506,0.010586,0.009493868073,0.003212018401,0.882124865199552,0.8268712801817283,0.9106624353934062,-0.1336263599981195,-0.20937807850844908,-0.09810173466527142,-3.619881167519698,-5.671962951732441,-2.657534200743235,-141.4568646940093,-221.6476339090442,-103.85049631665632,0.8711302010686759,0.8113004158195076,0.9021799365210336,-0.1479340272822944,-0.23258903915374415,-0.1084263343919816,-4.007469779181733,-6.30073798774425,-2.9372232090603303,-156.60296128103684,-246.21875684815356,-141.4568646940093,-0.3875886116620349,-0.6287750360118087,-0.2796890083170953,-15.146096587027545,-24.57112293910937,-10.9296212706954,0.9249775354502056,0.900758536711108,0.949589271524159,-0.08110733685362354,-0.11017543464117148,-0.0530868765976349,-0.40614796489228305,-0.5517075309893547,-0.26583448216933936,-26.051825842994425,-35.38855234056156,-17.05160244832196,0.9177920761900676,0.8913930125223284,0.9446901328518804,-0.08957140287285258,-0.12183962175152356,-0.05854815798821474,-0.44853208600610833,-0.61011637587033,-0.2931820490915666,-28.770499423098673,-39.13511070367736,-18.805776080280086,-0.04238412111382528,-0.05840884488097531,-0.02734756692222723,-2.7186735801042516,-3.746558363115799,-1.754173631958129,0.900758536711108,0.8769300014088918,0.949589271524159,-0.11017543464117148,-0.1403418726618792,-0.0530868765976349,-0.5292714669325702,-0.674187935429841,-0.2550239002297419,-104.59910413687156,-133.23872241696463,-50.39998028255769,0.8913930125223284,-0.12183962175152356,-0.5853050232564321,0.8654887382237968,-0.15541653615534565,-0.746605069854472,0.9446901328518804,-0.05854815798821474,-0.28125933485577953,-115.6729294973186,-147.55040906214862,-55.58484878572718,-0.05603355632386186,-0.07241713442463094,-0.02623543462603761,-11.073825360447008,-14.31168664518398,-5.184868503169488,0.9215
06065040814,06065040814,Census Tract 408.14; Riverside County; California,3472,2213,848,Riverside city,California,54157,0.4543098475059256,0.19420816289501797,06065,3472,2213,848,0.010586,0.009493868073,0.003212018401,0.8653369186700204,0.8031364545245572,0.8976994350137502,-0.1556192489012835,-0.24511842833978023,-0.11395859348478136,-5.719722000713124,-9.00922782530986,-4.188501608426997,-164.73853688689874,-259.4823682404914,-120.63656706298956,0.8529110796439305,0.7857208412732952,0.8880635539835723,-0.17245516427981622,-0.27271665389383837,-0.12604553527088935,-6.338519201397619,-10.02358934547324,-4.632752222303148,-182.56103690661345,-288.6978498120173,-164.73853688689874,-0.6187972006844955,-1.01436152016338,-0.44425061387615106,-17.82250001971473,-29.21548157152592,-12.795236574773936,0.9139921376862348,0.88645023744431,0.942094066377888,-0.09410131528209156,-0.128094909064564,-0.06146512932062679,-0.6688906607688143,-0.9105238126424304,-0.4369062307181055,-30.225515624438064,-41.144320498980136,-19.742712639769795,0.9058091551800206,0.8758299589671313,0.9364911882631788,-0.10398530891560698,-0.1417741420712563,-0.0678157066855108,-0.7391480319090356,-1.007758491852045,-0.4820473839222536,-33.4002725670599,-45.53811531188636,-21.782529775067943,-0.07025737114022124,-0.0972346792096147,-0.04514115320414808,-3.174756942621836,-4.393794812906222,-2.0398171352981507,0.88645023744431,0.8594628645761244,0.942094066377888,-0.128094909064564,-0.16351740280621271,-0.06146512932062679,-1.0312665100246532,-1.3164459270997522,-0.4948434708732078,-121.61161674819024,-155.2412649881783,-58.35418288599149,0.8758299589671313,-0.1417741420712563,-1.1413952808372017,0.8465445697177868,-0.1812727123550869,-1.4593903754512934,0.9364911882631788,-0.0678157066855108,-0.545970699921979,-134.59850009872662,-172.09792163340722,-64.38333725495035,-0.11012877081254846,-0.1429444483515412,-0.0511272290487712,-12.986883350536374,-16.856656645228913,-6.029154368958869,0.6486
06065050901,06065050901,Census Tract 509.01; Riverside County; California,1471,812,208,Riverside city,California,130255,0.4276269220230359,0.2830158437982666,06065,1471,812,208,0.010586,0.009493868073,0.003212018401,0.8748141246561733,0.8165064388469958,0.9050251334003346,-0.14309997040003022,-0.22473008469121067,-0.10494168956703832,-2.228353597669093,-3.4994982271920407,-1.6341526195880582,-151.485628665472,-237.89926765411565,-111.09127257566678,0.8631919174366518,0.8001208271669622,0.8960385697387687,-0.15849092165924772,-0.24981123606138647,-0.11602338757754616,-2.4680215830233356,-3.8900620668153265,-1.8067168874978743,-167.77848966847964,-264.45017449458373,-151.485628665472,-0.2396679853542425,-0.3905638396232858,-0.17256426790981605,-16.292861003007648,-26.550906840468105,-11.731085513923592,0.9202034703553942,0.8945332514825621,0.946335687547848,-0.08671617986159887,-0.11790142886543532,-0.05670748039863881,-0.22616957988846356,-0.30750566592421635,-0.14790212205799708,-27.853396537988125,-37.87015590199709,-18.21454705147747,0.912582746118861,0.884618744641757,0.941130265616586,-0.095791043883875,-0.13043048890510314,-0.06255216364213433,-0.2498382676320761,-0.34018344589666955,-0.16314598492040971,-30.768259560600505,-41.89451304146177,-20.091870064089868,-0.02366868774361252,-0.03267777997245319,-0.01524386286241263,-2.91486302261238,-4.024357139464679,-1.877323012612394,0.8945332514825621,0.8693215480918068,0.946335687547848,-0.11790142886543532,-0.15032234297543554,-0.05670748039863881,-0.2328228471434605,-0.296845222467673,-0.11198165423263735,-111.9340611266637,-142.71404926330433,-53.837333765691035,0.884618744641757,-0.13043048890510314,-0.2575642897072834,0.8572322261057558,-0.16654503825971553,-0.32888057726169917,0.941130265616586,-0.06255216364213433,-0.12352329377421914,-123.82898543619392,-158.11566214504768,-59.38619892991304,-0.0247414425638229,-0.03203535479402619,-0.01154163954158178,-11.894924309530245,-15.40161288174336,-5.548865164222012,0.2676
06065046502,06065046502,Census Tract 465.02; Riverside County; California,3039,599,154,Riverside city,California,56277,0.43122533190409823,0.23496856980737427,06065,3039,599,154,0.010586,0.009493868073,0.003212018401,0.8735300162192448,0.8146904846311117,0.9040337266121764,-0.14478035262959174,-0.22746002176862987,-0.1061534216731633,-4.657707586515111,-7.317583151155413,-3.415046230247772,-153.2644812936858,-240.7891790442716,-112.37401218321068,0.8617982662987355,0.7981635820794215,0.8949589101615303,-0.16036436728379078,-0.252876004934656,-0.11736973468369732,-5.15905864668921,-8.135237034856097,-3.775884598527963,-169.7617192066209,-267.6945388238268,-153.2644812936858,-0.5013510601740983,-0.8176538837006841,-0.36083836828019056,-16.49723791293512,-26.905359779555255,-11.873588952951318,0.919363365432898,0.8934389063603455,0.9457625582221754,-0.087709210089237,-0.11927071104812156,-0.05734784202049512,-0.16875243444953866,-0.22947673143356537,-0.11033719197265536,-28.17235967438041,-38.30997185869204,-18.420232382747137,0.9116663256713032,0.883428379872334,0.9405033101634388,-0.09689254921602194,-0.13195367364642732,-0.06326047893039537,-0.18642116994999472,-0.25387873907129216,-0.12171309960592114,-31.122065100166065,-42.383762783187336,-20.319382238050274,-0.01766873550045605,-0.02440200763772682,-0.01137590763326579,-2.9497054257856523,-4.073790924495295,-1.8991498553031372,0.8934389063603455,0.8679854557738401,0.9457625582221754,-0.11927071104812156,-0.1520930372139291,-0.05734784202049512,-0.1743804209322205,-0.22236848944016205,-0.08384573834772928,-113.23403956637696,-144.39512301309222,-54.44528464138265,0.883428379872334,-0.13195367364642732,-0.1929236184794192,0.8557830745555032,-0.1685204226776787,-0.24638624171824416,0.9405033101634388,-0.06326047893039537,-0.09249034274479534,-125.2750769346878,-159.9910660508079,-60.05866411999697,-0.01854319754719868,-0.02401775227808209,-0.00864460439706606,-12.041037368310835,-15.595943037715642,-5.613379478614325,0.8978
06065050902,06065050902,Census Tract 509.02; Riverside County; California,1880,1105,315,Riverside city,California,55434,0.5531739612309314,0.2461141380147805,06065,1880,1105,315,0.010586,0.009493868073,0.003212018401,0.8311087305870001,0.7554790572352857,0.8710697742597282,-0.20321200247013943,-0.3236634297442356,-0.14801366038655414,-4.044260245319925,-6.441446006472259,-2.945720504641877,-215.1202258148896,-342.63010672724783,-156.6872608852062,0.8158750060731695,0.7345894260482936,0.8591287223480284,-0.2256779439941781,-0.3613046479303089,-0.1639699313823027,-4.491370224430054,-7.19056948562167,-3.2632771039925457,-238.9026715122369,-382.477100299025,-215.1202258148896,-0.4471099791101292,-0.7491234791494108,-0.3175565993506688,-23.782445697347296,-39.84699357177717,-16.891308476099404,0.8913414852586959,0.8571329758939537,0.92654329240442,-0.12190447380530917,-0.1666801162993899,-0.07928038354792524,-0.4326731513946974,-0.5915944587010787,-0.2813883061276723,-39.15594130268755,-53.53796006344603,-25.465005079427357,0.8811473352128025,0.8440205563488851,0.919501173892646,-0.1348839859550773,-0.1848052662672817,-0.0875461917754468,-0.47874107860116705,-0.6559256970166958,-0.31072597670683205,-43.3249844887934,-59.35979158522134,-28.119997892021,-0.04606792720646963,-0.06433123831561705,-0.02933767057915975,-4.169043186105848,-5.821831521775298,-2.6549928125936435,0.8571329758939537,0.823899646252298,0.92654329240442,-0.1666801162993899,-0.21374005262502063,-0.07928038354792524,-0.49846829587969194,-0.6392042563844773,-0.2370934131869652,-158.24390345387044,-202.92198615380232,-75.26775021808419,0.8440205563488851,-0.1848052662672817,-0.552672797398221,0.8080937503586939,-0.23748018043218797,-0.71020073343726,0.919501173892646,-0.0875461917754468,-0.2618128784280396,-175.45168171372092,-225.46055029754285,-83.11519950096495,-0.05420450151852901,-0.07099647705278267,-0.02471946524107438,-17.20777825985048,-22.53856414374053,-7.847449282880755,0.342
06065031503,06065031503,Census Tract 315.03; Riverside County; California,3270,2506,1053,Riverside city,California,56857,0.4718737876572161,0.19621051297533665,06065,3270,2506,1053,0.010586,0.009493868073,0.003212018401,0.8591546852753434,0.7944554183367863,0.8929097129254613,-0.16393475719627623,-0.2587238716220562,-0.11993405998874876,-5.674801620752881,-8.956042459320853,-4.151663806063725,-173.541333967978,-273.8850904991086,-126.96219590408946,0.8462106738263817,0.7763838351392013,0.8828528064196925,-0.18173881626689511,-0.28802269539873354,-0.1326916477225511,-6.29111084643442,-9.970256988915548,-4.593283269726328,-192.3887109001352,-304.9008253490993,-173.541333967978,-0.6163092256815395,-1.0142145295946945,-0.44161946366260274,-18.84737693215717,-31.015734849990647,-13.505182375003145,0.9099264497971336,0.8811695254329748,0.9393124156453794,-0.09898992410095143,-0.13485540652195868,-0.06460851932093714,-0.7968013890609786,-1.085494066340504,-0.5200545248180566,-31.79574577258494,-43.31580472228667,-20.752375292021412,0.9013779257734476,0.8700924814625116,0.9334500194130402,-0.10941256869800484,-0.1493031158241143,-0.07129463731631493,-0.8806965710004225,-1.2017882745163455,-0.5738732155032777,-35.14351839586682,-47.956435535368946,-22.89996869526248,-0.0838951819394439,-0.1162942081758418,-0.05381869068522116,-3.3477726232818794,-4.640630813082274,-2.1475934032410677,0.8811695254329748,0.8530345195722037,0.9393124156453794,-0.13485540652195868,-0.1722855019999653,-0.06460851932093714,-1.348155308688123,-1.7223455857027952,-0.6458941510425656,-128.02994384502594,-163.5655826878248,-61.338475882484865,0.8700924814625116,-0.1493031158241143,-1.4925896810016444,0.8395822852736038,-0.19106848434054224,-1.910119869348744,0.9334500194130402,-0.07129463731631493,-0.7127355606861309,-141.74640845219795,-181.39789832371736,-67.68618809934766,-0.1444343723135213,-0.18777428364594884,-0.06684140964356522,-13.716464607172014,-17.832315635892577,-6.347712216862795,0.5425
