geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12103023100,12103023100,Census Tract 231; Pinellas County; Florida,2121,1578,606,St. Petersburg city,Florida,47258,0.57770793622343,0.19912773244677623,12103,2121,1578,606,0.015548,0.008241179256,0.003436880739,0.822826505822571,0.7440971206714292,0.8645846580541402,-0.21532302730125413,-0.3439105893833579,-0.15662473383535347,-7.100773790805866,-11.341245430556524,-5.165062088106473,-334.78424284798996,-534.7121843732448,-243.5201361672076,0.806936017450963,0.7224247002423876,0.8520955107540702,-0.23925562668389552,-0.38422731070031313,-0.17357736002509894,-7.890006491887841,-12.670782366975924,-5.724114063374575,-371.9946483681207,-597.396622676847,-334.78424284798996,-0.7892327010819749,-1.3295369364194,-0.559051975268102,-37.21040552013083,-62.684438303602064,-26.35794319981622,0.8858080117476603,0.8500090722750573,0.922724154364118,-0.128912796833982,-0.17645803158722834,-0.08374750489666695,-0.6991453795330472,-0.95700210138631,-0.4541960343264499,-44.30579084493328,-60.64652100039987,-28.78301865186628,0.8751319997225954,0.8363073566922454,0.915332912112466,-0.14268476106117253,-0.1957326358519553,-0.09249868191905584,-0.7738362201090585,-1.0615359478698854,-0.5016571485908341,-49.039050703996104,-67.2709726153286,-31.790693827049058,-0.07469084057601127,-0.10453384648357544,-0.04746111426438415,-4.7332598590628185,-6.624451614928736,-3.0076751751827726,0.8500090722750573,0.8153046365809032,0.922724154364118,-0.17645803158722834,-0.22653540177772472,-0.08374750489666695,-0.8812586952995829,-1.1313528254514076,-0.4182479892582791,-145.4222269471259,-186.69188538802103,-69.01782000961701,0.8363073566922454,-0.1957326358519553,-0.9775190494130336,0.7988254695348302,-0.25183790219197333,-1.257717425023943,0.915332912112466,-0.09249868191905584,-0.4619527204950311,-161.3067738305336,-207.54412954190477,-76.22982186386652,-0.09626035411345069,-0.12636459957253532,-0.043704731236752,-15.884546883407705,-20.852244153883717,-7.212001854249507,0.5764
12103024002,12103024002,Census Tract 240.02; Pinellas County; Florida,3676,2988,1358,St. Petersburg city,Florida,89110,0.6027147112900231,0.2184626835424404,12103,3676,2988,1358,0.015548,0.008241179256,0.003436880739,0.8144696026491468,0.7326722902901224,0.8580242495901493,-0.22779290564975824,-0.36486668494590074,-0.16546822595942706,-13.019377780728014,-20.853753971672862,-9.457245116250323,-354.17240970424416,-567.2947217538865,-257.2699977217172,0.7979255440467828,0.7102328301771683,0.8449860094171764,-0.25324976429300705,-0.4079889826418598,-0.18345154695489396,-14.474350484296927,-23.31838509297707,-10.485071900953043,-393.75273352276736,-634.3412702115635,-354.17240970424416,-1.454972703568913,-2.464631121304208,-1.0278267847027216,-39.580323818523205,-67.04654845767705,-27.96046748375195,0.8802032512874397,0.8428088105137441,0.9188476165405012,-0.13610123404717964,-0.18650871647917175,-0.08831974094359722,-1.3976779650344375,-1.9153325473847571,-0.9069907165692866,-46.77637098508827,-64.10082153228772,-30.354441652251893,0.8690429990355569,0.8285180486919578,0.9111037673868136,-0.1506910487855906,-0.20697430982797943,-0.09756982222579814,-1.547506603375386,-2.1255019045198154,-1.0019834980339133,-51.79071631109056,-71.13460189156008,-33.53358427154998,-0.1498286383409484,-0.210169357135058,-0.09499278146462664,-5.014345326002289,-7.033780359272358,-3.1791426192980805,0.8428088105137441,0.8066362568529665,0.9188476165405012,-0.18650871647917175,-0.23971615645127128,-0.08831974094359722,-2.087316297292794,-2.6827885019572553,-0.9884322734312282,-153.7051765311336,-197.5543815874268,-72.78588169596674,0.8285180486919578,-0.20697430982797943,-2.3163574238264366,0.7894879627649155,-0.26664375793373346,-2.984149330997252,0.9111037673868136,-0.09756982222579814,-1.0919547563269658,-170.57123886792613,-219.74590066253697,-80.40903949388556,-0.22904112653364272,-0.30136082903999695,-0.10352248289573762,-16.86606233679254,-22.191519075110232,-7.6231577979188225,0.1522
12103021800,12103021800,Census Tract 218; Pinellas County; Florida,1624,1129,429,St. Petersburg city,Florida,0,NA,NA,12103,1624,1129,429,0.015548,0.008241179256,0.003436880739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5586
12103024412,12103024412,Census Tract 244.12; Pinellas County; Florida,4467,1906,588,St. Petersburg city,Florida,206848,0.6361616416075092,0.26297781231421075,12103,4467,1906,588,0.015548,0.008241179256,0.003436880739,0.803424649574059,0.7176651523626841,0.8493273575193749,-0.24467179408816583,-0.3934074919310464,-0.17740231860739034,-16.993169562374682,-27.323297490857644,-12.321108332444318,-380.41570544828033,-611.669968454391,-275.8251249707705,0.7860309870892147,0.6942470525237547,0.8355695878402717,-0.2722144755426795,-0.44040942826441953,-0.19678841182424772,-18.906089103849776,-30.587719026856757,-13.667529036202884,-423.2390665737581,-684.7485790655195,-380.41570544828033,-1.9129195414750944,-3.264421535999112,-1.3464207037585665,-42.823361125477824,-73.07861061112854,-30.14149773356988,0.8727621987489098,0.8332736078320627,0.9136881368781676,-0.14578747960610974,-0.20008601088628164,-0.09446534286494866,-0.955009268310502,-1.310702368762721,-0.6188136197559624,-50.10541806455939,-68.76717569584056,-32.466611739557315,0.8609650469131782,0.8182130262784789,0.9054777536982676,-0.16148733747706068,-0.22217560449795365,-0.10438936342242812,-1.0578542438764789,-1.4554045523065755,-0.6838228485107454,-55.501271976730266,-76.35910557746985,-35.87737925030144,-0.10284497556597694,-0.14470218354385445,-0.06500922875478299,-5.395853912170878,-7.591929881629299,-3.4107675107441233,0.8332736078320627,0.7951860703020026,0.9136881368781676,-0.20008601088628164,-0.2575673007202093,-0.09446534286494866,-0.9695794732111068,-1.24812307788295,-0.457761424529371,-164.89446823318144,-212.26582957193028,-77.85058240295426,0.8182130262784789,-0.22217560449795365,-1.076621521990944,0.777169306147465,-0.28672091407873185,-1.3893960482277978,0.9054777536982676,-0.10438936342242812,-0.5058513763537684,-183.0988982977796,-236.2918449367003,-86.02914563839599,-0.10704204877983724,-0.14127297034484787,-0.0480899518243974,-18.20443006459817,-24.026015364770046,-8.178563235441736,0.1466
12103024411,12103024411,Census Tract 244.11; Pinellas County; Florida,2944,2443,956,St. Petersburg city,Florida,203750,0.5889480356468724,0.2890111479031764,12103,2944,2443,956,0.015548,0.008241179256,0.003436880739,0.819059670263329,0.7389399860342573,0.8616296882059129,-0.2209122684291101,-0.35328987319633287,-0.1605913929012846,-10.111886187433406,-16.17124759225618,-7.350799931785085,-343.4743949535804,-549.2950948456582,-249.68749768291727,0.8028734496929483,0.7169189909270376,0.8488925457578878,-0.2455263035319464,-0.3948577351911329,-0.17800539655723344,-11.238552095774484,-18.073946308517105,-8.147896554297972,-381.74429673147023,-613.9248066751734,-343.4743949535804,-1.126665908341078,-1.9026987162609252,-0.7970966225128873,-38.26990177788988,-64.62971182951512,-27.075292884269267,0.8832843698556372,0.8467651036302897,0.9209797003826616,-0.132138226518645,-0.18096505832934628,-0.08580026203021171,-1.1094721444592446,-1.5194368550763182,-0.7204047096575201,-45.414332560755,-62.19553234041417,-29.48852679727876,0.8723898418687994,0.8327971821337526,0.9134295636158132,-0.14627652914646402,-0.2007725547747993,-0.09477516366067396,-1.228181569799434,-1.6857465304570816,-0.7957606730346639,-50.27349855912542,-69.00313264253302,-32.57309345209431,-0.11870942534018948,-0.16630967538076336,-0.07535596337714379,-4.8591659983704245,-6.807600302118844,-3.0845666548155455,0.8467651036302897,0.8113968886421233,0.9209797003826616,-0.18096505832934628,-0.2324424877614516,-0.08580026203021171,-1.4257454034349946,-1.8313137991851896,-0.6759831446602245,-149.13654847646387,-191.5600208352709,-70.70953396027453,0.8327971821337526,-0.2007725547747993,-1.581800098586495,0.7946148405270822,-0.25847133604587874,-2.036383833924657,0.9134295636158132,-0.09477516366067396,-0.7466925117835999,-165.46026135841998,-213.01086128919007,-78.10591127443513,-0.1560546951515005,-0.2050700347394674,-0.07070936712337539,-16.32371288195612,-21.450840453919184,-7.396377314160606,0.3629
12103024604,12103024604,Census Tract 246.04; Pinellas County; Florida,1678,1175,754,St. Petersburg city,Florida,64157,0.5097312042935734,0.23511213811534296,12103,1678,1175,754,0.015548,0.008241179256,0.003436880739,0.8459792475457916,0.7760620219374564,0.8826726449423229,-0.18206209301354231,-0.2885568056834908,-0.1329228403417257,-4.749916986408905,-7.528315478378883,-3.4678962917004275,-283.0701422174556,-448.6481214766915,-206.66843216331512,0.8319470394110867,0.756634385441338,0.8717252670742155,-0.20199958967084433,-0.3216422875319221,-0.14715041283168823,-5.270077182699438,-8.391500612824732,-3.839087170190495,-314.06896202022875,-500.08942865463246,-283.0701422174556,-0.5201601962905338,-0.8631851344458488,-0.3711908784900677,-30.998819802773173,-51.44130717794093,-22.121029707393784,0.9012246382912676,0.8698941789371006,0.9333447276858344,-0.10960126644563511,-0.14956511287599605,-0.07141549133666049,-0.4426066158999871,-0.6039940104120993,-0.288399668803398,-37.66864816170103,-51.40374556698718,-24.544652664118978,0.8919004065296424,0.8578533807951523,0.92692860869189,-0.12120141742167136,-0.16570036603818092,-0.07883173593188637,-0.4894519100643486,-0.6691535658662017,-0.31834894794432556,-41.65548170760414,-56.94923964818738,-27.09352748462345,-0.0468452941643615,-0.06515955545410235,-0.02994927914092754,-3.986833545903107,-5.545494081200199,-2.548874820504472,0.8698941789371006,0.8393418601913875,0.9333447276858344,-0.14956511287599605,-0.19140965967309093,-0.07141549133666049,-0.9293750508638376,-1.189390752788706,-0.4437650907835935,-123.2592905654957,-157.74413166958965,-58.854786576073415,0.8578533807951523,-0.16570036603818092,-1.0296370801563195,0.8247698399782885,-0.21245946629950044,-1.3201910759918387,0.92692860869189,-0.07883173593188637,-0.48984851602475415,-136.55664193054636,-175.0916546408274,-64.96664668763317,-0.10026202929248185,-0.13080032320313273,-0.0460834252411606,-13.297351365050645,-17.347522971237762,-6.1118601115597615,0.8147
12103022101,12103022101,Census Tract 221.01; Pinellas County; Florida,1439,1026,603,St. Petersburg city,Florida,0,NA,NA,12103,1439,1026,603,0.015548,0.008241179256,0.003436880739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4273
12103022601,12103022601,Census Tract 226.01; Pinellas County; Florida,2133,1659,983,St. Petersburg city,Florida,0,NA,NA,12103,2133,1659,983,0.015548,0.008241179256,0.003436880739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3379
12103022902,12103022902,Census Tract 229.02; Pinellas County; Florida,1654,1317,673,St. Petersburg city,Florida,52253,0.49545045503706814,0.23408463870120663,12103,1654,1317,673,0.015548,0.008241179256,0.003436880739,0.8509254448780836,0.7829499032520372,0.8865204596533803,-0.1751910887366578,-0.27722092543396465,-0.12800555149171505,-4.505282712858676,-7.129121989062605,-3.2918409403371287,-272.3871047677555,-431.02309486472825,-199.02303145931853,0.8372991713896073,0.7640246529209237,0.8759062782584328,-0.1943162422343849,-0.3088582890315447,-0.1416746572342227,-4.997112657266398,-7.942720833184504,-3.6433610219009074,-302.1228934260216,-480.21286778624574,-272.3871047677555,-0.4918299444077219,-0.8135988441218993,-0.3515200815637787,-29.735788658266134,-49.189772921517495,-21.252725608450948,0.904497357640659,0.8741304694639811,0.9355914198931262,-0.10558642493821696,-0.1439939859472035,-0.0688426365797917,-0.47792343037392576,-0.6517703365500886,-0.31160737802659383,-36.28879501700271,-49.489015683378035,-23.66039316830629,0.8954637978449296,0.8624499165807405,0.9293832763556068,-0.11673973018971036,-0.15948761867192127,-0.07598234812369647,-0.5284074382274002,-0.7219002808595363,-0.34392436797051823,-40.12205301650723,-54.81399247225029,-26.114226877032515,-0.05048400785347445,-0.07012994430944763,-0.0323169899439244,-3.833257999504515,-5.324976788872258,-2.453833708726226,0.8741304694639811,0.8444810589374449,0.9355914198931262,-0.1439939859472035,-0.184159182040429,-0.0688426365797917,-0.7986358082344194,-1.021404583150953,-0.3818228542270457,-118.6680249976849,-151.7688830833511,-56.73445085097262,0.8624499165807405,-0.15948761867192127,-0.8845683547376404,0.830326510928013,-0.2043455036529566,-1.133364254037569,0.9293832763556068,-0.07598234812369647,-0.4214219337435867,-131.4366054587876,-168.4047925761618,-62.61841511791779,-0.08593254650322102,-0.11195967088661596,-0.03959907951654101,-12.768580461102678,-16.635909492810693,-5.883964266945173,0.808
12103023300,12103023300,Census Tract 233; Pinellas County; Florida,1646,1198,485,St. Petersburg city,Florida,40307,0.5950673991997669,0.20733498485143337,12103,1646,1198,485,0.015548,0.008241179256,0.003436880739,0.8170161747578352,0.7361473680764874,0.8600251841126683,-0.22396597631179271,-0.35842365722633096,-0.16275664768090586,-5.73173905749921,-9.17278110312552,-4.165269429502924,-348.2222999695753,-557.2771022554994,-253.0540358142724,0.800670301525541,0.7139392194229656,0.8471538438971822,-0.24895353067882023,-0.4006794595319197,-0.1804231394379042,-6.371220748760614,-10.254191933776564,-4.617390427879959,-387.07294949942974,-622.9764236802287,-348.2222999695753,-0.6394816912614036,-1.0814108306510448,-0.4521209983770351,-38.850649529854415,-65.69932142472933,-27.467861383780996,0.881913466270595,0.845004221755224,0.9200313672003088,-0.13389809572674433,-0.18342604007684385,-0.08691946345594584,-0.5513097598580469,-0.7552352821570336,-0.35788073209555366,-46.01917861920258,-63.041342417114656,-29.873182979595462,0.8709005633255784,0.8308923618090821,0.912395002215729,-0.14823671279009026,-0.20352532525720163,-0.09601652526759176,-0.6103473397951216,-0.8379917397896735,-0.3953368208888358,-50.947190300093624,-69.94922702751865,-32.9997346317893,-0.0590375799370747,-0.08275645763263983,-0.03745608879328216,-4.928011680891044,-6.907884610403993,-3.126551652193837,0.845004221755224,0.8092773024802425,0.9200313672003088,-0.18342604007684385,-0.23567039003223955,-0.08691946345594584,-0.7331487350983824,-0.941967935849754,-0.3474146564002586,-151.164687649151,-194.22019295871215,-71.63188791757909,0.8308923618090821,-0.20352532525720163,-0.813485013961447,0.7923318173442055,-0.2620974926286206,-1.0475963233607914,0.912395002215729,-0.09601652526759176,-0.38377535719021144,-167.72886885803032,-215.99924193006012,-79.12893962684771,-0.0803362788630646,-0.10562838751103731,-0.03636070078995285,-16.5641812088793,-21.7790489713479,-7.497051709268629,0.518
12103024001,12103024001,Census Tract 240.01; Pinellas County; Florida,2043,1630,1003,St. Petersburg city,Florida,70961,0.5616007682381344,0.21303326572697356,12103,2043,1630,1003,0.015548,0.008241179256,0.003436880739,0.828254636131173,0.7515501499265461,0.8688368327346838,-0.20735816785893268,-0.3305831954098293,-0.15096409627625604,-6.58664179387781,-10.500831067920029,-4.795308697869297,-322.4004793870685,-513.9907522232025,-234.71897689032292,0.8127935771259387,0.730388223780449,0.8567064686993541,-0.23032468285001537,-0.36913488942093753,-0.1672609423834434,-7.316163129169015,-11.725408819644294,-5.312970909039201,-358.10881689520386,-573.9309260716738,-322.4004793870685,-0.7295213352912047,-1.224577751724265,-0.5176622111699043,-35.70833750813532,-59.940173848471126,-25.338336327454932,0.8894369889421434,0.8546793864918231,0.9252297349927672,-0.12430673834394418,-0.17002938856951974,-0.080812648123352,-0.6963807186298097,-0.9525242909408024,-0.4527217970984547,-42.72274347422145,-58.437073063852914,-27.774343380273297,0.8790765702653927,0.8413632772278565,0.9180673443744244,-0.13755733439477363,-0.18854723882746993,-0.08924471186959036,-0.7706120895360149,-1.056263428833956,-0.4999591929899857,-47.27681530895797,-64.80143735177643,-30.67234312821998,-0.07423137090620524,-0.10373913789315337,-0.04723739589153092,-4.5540718347365186,-6.36436428792352,-2.897999747946682,0.8546793864918231,0.8209373070627115,0.9252297349927672,-0.17002938856951974,-0.2181198142620285,-0.080812648123352,-1.405446397999458,-1.8029571820846584,-0.6679894938946055,-140.12426699894894,-179.75644886188022,-66.59915193365957,0.8413632772278565,-0.18854723882746993,-1.558513148181226,0.8048982657218022,-0.24239303597360584,-2.003597273244136,0.9180673443744244,-0.08924471186959036,-0.7376881131718671,-155.3851593401023,-199.76044598645424,-73.5481668167365,-0.15306675018176796,-0.20064009115947723,-0.06969861927726162,-15.260892341153337,-20.003997124574,-6.949014883076931,0.0687
12103024403,12103024403,Census Tract 244.03; Pinellas County; Florida,2974,1939,958,St. Petersburg city,Florida,67610,0.5675178421929318,0.2001232603054061,12103,2974,1939,958,0.015548,0.008241179256,0.003436880739,0.8262564281632714,0.7488035953776624,0.8672723437271707,-0.2102780273951421,-0.3354636732154653,-0.1530403422094862,-9.723203837800574,-15.511757054492156,-7.076547469761773,-326.94027699396685,-521.5789191154054,-237.9471240673091,0.810636839425163,0.7274526212097944,0.8550097107224682,-0.233598019933461,-0.3746599721325412,-0.16957735971795865,-10.801514509414291,-17.324184195735615,-7.841215058173197,-363.19820139254506,-582.5213246716751,-326.94027699396685,-1.0783106716137176,-1.8124271412434592,-0.7646675884114238,-36.25792439857827,-60.94240555626964,-25.711754822172956,0.8881021359420065,0.8529607414841435,0.924308503859668,-0.12599661630056083,-0.1723869005506744,-0.0818898623395374,-0.839655531516845,-1.148805570009373,-0.545723194061994,-43.30353437425709,-59.24732181585213,-28.14456905941176,0.8776254445419926,0.8395024095392365,0.9170618847814758,-0.1394382492201683,-0.19118181036413356,-0.09043895138907376,-0.9292320754348508,-1.2740569493923362,-0.6026952788737773,-47.92326330246781,-65.70690816876412,-31.08278900844648,-0.08957654391800585,-0.12525137938296327,-0.05697208481178328,-4.619728928210719,-6.4595863529119795,-2.9382199490347234,0.8529607414841435,0.8188636007973641,0.924308503859668,-0.1723869005506744,-0.2212046048038468,-0.0818898623395374,-1.36100315217373,-1.7464213548226124,-0.646524535328141,-142.06713488243528,-182.298680044114,-67.48690347892912,0.8395024095392365,-0.19118181036413356,-1.5093898997701316,0.8026620379986422,-0.24585436043966935,-1.941032401331943,0.9170618847814758,-0.09043895138907376,-0.7140200184969018,-157.55635696974235,-202.61298552525503,-74.53236101220268,-0.14838674759640158,-0.1946110465093307,-0.06749548316876075,-15.489222087307054,-20.31430548114099,-7.045457533273565,0.8434
12103021900,12103021900,Census Tract 219; Pinellas County; Florida,1964,1432,426,St. Petersburg city,Florida,408,0.5854958663968479,0.15526039723828344,12103,1964,1432,426,0.015548,0.008241179256,0.003436880739,0.820214739165466,0.7405200810821198,0.8625361712494164,-0.21919291650069347,-0.3504022720608779,-0.15937166849647827,-6.693334518738464,-10.699979089068968,-4.866616618302292,-340.8011465752782,-544.8054526002529,-247.7910701783244,0.8041190042064017,0.7186054787697657,0.8498749885542779,-0.24359702328751265,-0.3915841578496933,-0.17664363990885262,-7.438544961497819,-11.95752035498917,-5.394038235326779,-378.7446518074246,-608.8350486247032,-340.8011465752782,-0.7452104427593556,-1.2575412659202012,-0.527421617024487,-37.943505232146414,-64.02959602445017,-26.85446115195962,0.8840586894837164,0.8477601035412312,0.9215151229526652,-0.1311466217067472,-0.17957898209981585,-0.08516938582175197,-0.6454529469204972,-0.8838182920219746,-0.4191707750503983,-45.07352981288387,-61.71915447080828,-29.271702168323905,0.87323112472418285,0.8338736907955301,0.9140137171209982,-0.14517219059943395,-0.19922238947961352,-0.09407548406368044,-0.7144813721761922,-0.9804955454338172,-0.4630031458808887,-49.89395057096314,-68.47035931800399,-32.33262191905648,-0.06902842525569508,-0.09667725341184252,-0.04383237083049041,-4.8204207580792655,-6.751204847195707,-3.0609197507325705,0.8477601035412312,0.8125950773680035,0.9215151229526652,-0.17957898209981585,-0.23062522509858324,-0.08516938582175197,-0.6304555399722986,-0.809665747742922,-0.2990077708398857,-147.99425820945976,-190.06238209927747,-70.18961756804829,0.8338736907955301,-0.19922238947961352,-0.6994184824153211,0.7959056831542176,-0.2564302795740137,-0.9002606456707836,0.9140137171209982,-0.09407548406368044,-0.33027478722736253,-164.18274235101433,-211.3287900635642,-77.52929277637618,-0.06896294244302248,-0.09059489792786156,-0.03126701638747681,-16.18848414155457,-21.266407964286756,-7.33967520832789,0.4901
12103024601,12103024601,Census Tract 246.01; Pinellas County; Florida,2811,2011,863,St. Petersburg city,Florida,110429,0.6049461962953587,0.2659115502112108,12103,2811,2011,863,0.015548,0.008241179256,0.003436880739,0.813728010231126,0.7316613581692205,0.8574412549671224,-0.2289118568205199,-0.3667525130782121,-0.16626065541754673,-10.00469067661554,-16.029075554158858,-7.266493104584398,-355.9121549845443,-570.2268073340042,-258.50206704320163,0.7971263988811353,0.7091549371003053,0.8443544816753428,-0.2545061879817588,-0.4101290813668221,-0.1843366994580642,-11.123301874391224,-17.924867036383784,-8.056514345922063,-395.7062210740386,-637.668695709135,-355.9121549845443,-1.1186111977756834,-1.8957914822249256,-0.7900212413376648,-39.79406608949425,-67.44188837513077,-28.104633274196544,0.8797048360558857,0.8421692654005124,0.9185024853448422,-0.1367449160373517,-0.18740975369651808,-0.08872868169165635,-0.9451216718188268,-1.2952951002611774,-0.6132542430739634,-46.99759680849462,-64.41049727802971,-30.494989710291566,0.8685017090532438,0.8278265039319338,0.910727329702514,-0.15140821206915403,-0.2079825848173409,-0.09802348890380472,-1.0464680272194615,-1.4374856043501731,-0.6774959274169472,-52.03719677869027,-71.48113398061527,-33.68950409830668,-0.10134635540063464,-0.1421905040889957,-0.06424168434298383,-5.039599970195656,-7.070636702585564,-3.194514388015109,0.8421692654005124,0.8058672256654128,0.9185024853448422,-0.18740975369651808,-0.2408992054172321,-0.08872868169165635,-1.3328839742244076,-1.7133083202487975,-0.631050601946683,-154.4477374535814,-198.5293534471376,-73.12289709695054,0.8278265039319338,-0.2079825848173409,-1.479200781991918,0.7886600516694907,-0.2679734416408313,-1.905864016337265,0.910727329702514,-0.09802348890380472,-0.6971565507151767,-171.40217636059305,-220.84171684093457,-80.78291433547817,-0.14631680776751033,-0.1925556960884678,-0.06610594876849363,-16.954438907011625,-22.31236339379696,-7.660017238527651,0.7471
12103024409,12103024409,Census Tract 244.09; Pinellas County; Florida,1417,1183,544,St. Petersburg city,Florida,122025,0.5816087668862552,0.27349729817392787,12103,1417,1183,544,0.015548,0.008241179256,0.003436880739,0.8215172821408981,0.7423032928546036,0.863558001364755,-0.21725984557984057,-0.3471582433029459,-0.15799980825794438,-4.786563764049787,-7.648422391860746,-3.480975303631834,-337.7956079075361,-539.7616366874203,-245.65810187945192,0.8055237960257017,0.7205091920569427,0.8509825678531221,-0.24142825442749952,-0.38790734528334614,-0.1751122029712341,-5.319030450271526,-8.546186884127565,-3.8579873015559913,-375.3726499838763,-603.1183404465465,-337.7956079075361,-0.5324666862217393,-0.8977644922668189,-0.3770119979241575,-37.577042076340106,-63.35670375912625,-26.60635130022283,0.8849313762196965,0.8488818605155285,0.92211837466607,-0.13003112656244667,-0.17802022461959194,-0.0844594658057146,-0.528684444159533,-0.7237999545975269,-0.34339782261335144,-44.69014743529441,-61.18342811475291,-29.027711125388965,0.8741793698053296,0.8350874917692312,0.9146719138323506,-0.14392999256284128,-0.19747931786330816,-0.09328818877813398,-0.585194869317909,-0.8029173180117555,-0.37929390857912554,-49.467021920364246,-67.87128639152624,-32.06203791877646,-0.05651042515837601,-0.07911736341422859,-0.03589608596577409,-4.776874485069823,-6.687858276773338,-3.0343267933874976,0.8488818605155285,0.8139463408403277,0.92211837466607,-0.17802022461959194,-0.22858221706309084,-0.0844594658057146,-0.7981005407621922,-1.0247801418996534,-0.3786488050785677,-146.70965822834415,-188.37870255508335,-69.60455975708965,0.8350874917692312,-0.19747931786330816,-0.8853395770780842,0.7973616659079031,-0.2541360373292663,-1.1393430676377552,0.9146719138323506,-0.09328818877813398,-0.4182297492863643,-162.74624578641254,-209.43806390399908,-76.88046861881696,-0.08723903631589203,-0.11456292573810178,-0.03958094420779662,-16.036587558068387,-21.05936134891577,-7.27590886172732,0.1668
