geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06037603600,06037603600,Census Tract 6036; Los Angeles County; California,2829,2137,993,Torrance city,California,45270,0.35244370955206095,0.17542574871665997,06037,2829,2137,993,0.009245,0.009493868073,0.003212018401,0.9020795613874476,0.8553876128225174,0.9259895279820706,-0.10854966990045234,-0.1690606515802888,-0.079925819657177,-2.83901946429177,-4.421630032799289,-2.090388279524871,-100.3541698229682,-156.296572385977,-73.89142027306013,0.8928311363599395,0.842130220189416,0.918896680822756,-0.12003262350032563,-0.18746480772899377,-0.0882616303550321,-3.139345838452984,-4.902974265148913,-2.3084039477766964,-110.97016042605104,-173.3112147454547,-100.3541698229682,-0.3003263741612141,-0.481344232349624,-0.21801566825182528,-10.61599060308286,-17.014642359477694,-7.706456990167029,0.9379328124475144,0.9177069819711596,0.9583900951172464,-0.06617444952216016,-0.08967243319003804,-0.04341645963866436,-0.4542269353695959,-0.6155190531869225,-0.29801419654672345,-21.25535495412241,-28.80295054688453,-13.945446726566376,0.9319420380459128,0.9098597209343549,0.9543255435413848,-0.07302810601482307,-0.09907052372103924,-0.04786045680923834,-0.5012710046020223,-0.6800283296682199,-0.3285181634124395,-23.456762030979053,-31.821634518868507,-15.37286679515393,-0.04704406923242643,-0.06450927648129745,-0.03050396686571604,-2.2014070768566416,-3.0186839719839704,-1.4274200685875549,0.9177069819711596,0.8977123551001989,0.9583900951172464,-0.08967243319003804,-0.11394256113182738,-0.04341645963866436,-0.8453788827376898,-1.0741833537823096,-0.4093048090261652,-85.13382504911277,-108.17556432853068,-41.21901400062087,0.9098597209343549,-0.09907052372103924,-0.9339785447556496,0.8880776135365458,-0.126027708341562,-1.18811500348155,0.9543255435413848,-0.04786045680923834,-0.4512001968204003,-94.05624821305636,-119.64904365373113,-45.43808628604233,-0.08859966201795977,-0.1139316496992404,-0.04189538779423513,-8.922423163943582,-11.473479325200444,-4.219072285421463,0.6342
06037670202,06037670202,Census Tract 6702.02; Los Angeles County; California,1528,1226,593,Torrance city,California,92938,0.6680458371812227,0.227783964210654,06037,1528,1226,593,0.009245,0.009493868073,0.003212018401,0.79303522332101,0.7036454618098082,0.8411188911991025,-0.2609780380400752,-0.4211702544459739,-0.1888925697226891,-3.686669717447797,-5.9496026355954275,-2.668364441227807,-241.2741961680495,-389.3719002353028,-174.63118070862612,0.7748572930538364,0.6793432742958508,0.826690840671658,-0.2905602218168976,-0.4720098628142223,-0.20964204609734668,-4.10455829506535,-6.667781245664317,-2.9614790143077143,-268.6229250697219,-436.3731181717485,-241.2741961680495,-0.4178885776175534,-0.7181786100688896,-0.2931145730799072,-27.34872890167234,-47.001217936445656,-19.18289090837089,0.8657273859560931,0.8242843691320078,0.908796697504976,-0.15509803226984523,-0.21317355690369968,-0.1003561112682462,-0.6107659014054122,-0.8394635169294787,-0.395195798832899,-49.81777336096348,-68.47173873813041,-32.234567604641036,0.8533344355855368,0.8085088365346538,0.9001469498076039,-0.1718734862889073,-0.236844861567742,-0.11092972121245152,-0.6768265415404936,-0.9326795656374472,-0.4368339828521903,-55.206080060399145,-76.07500535378851,-35.630830575219434,-0.0660606401350814,-0.0932160487079684,-0.0416381840192912,-5.3883066994356765,-7.603266615658107,-3.3962629705784013,0.8242843691320078,0.7844222237201317,0.908796697504976,-0.21317355690369968,-0.27482364696080147,-0.1003561112682462,-1.2001380841562586,-1.5472196924188395,-0.5649912346551227,-202.3841625895883,-260.91394475865764,-95.27676807000384,0.8085088365346538,-0.236844861567742,-1.3334043046088098,0.7656052065687529,-0.30615621657243525,-1.7236177908114372,0.9001469498076039,-0.11092972121245152,-0.6245192181694508,-224.85738694920903,-290.6606729867516,-105.31521385656842,-0.1332662204525512,-0.17639809839259746,-0.05952798351432809,-22.473224359620776,-29.746728228094003,-10.0384457865646,0.064
06037604002,06037604002,Census Tract 6040.02; Los Angeles County; California,2649,1779,598,Torrance city,California,36780,0.33772808897651857,0.18214397527604465,06037,2649,1779,598,0.009245,0.009493868073,0.003212018401,0.9075148517111634,0.8632117829612839,0.9301493708907954,-0.10191034131777715,-0.1584642607280666,-0.0750961418619348,-2.4957847684240693,-3.880790537551655,-1.8391048896794928,-94.216110548285,-146.50020904309758,-69.42638315135873,0.8987504383620659,0.850607281062145,0.9234384768955828,-0.11265592462180832,-0.17563066089830523,-0.08290917588987846,-2.7589441572677087,-4.3011957635527995,-2.030446132089003,-104.1504023128618,-162.3705460004832,-94.216110548285,-0.26315938884363943,-0.4204052260011446,-0.19134124240951,-9.9342917645768,-15.870336957385604,-7.2231499588339,0.9414427469220684,0.9223125487711644,0.9607674132849188,-0.06219948400407495,-0.08423115497272787,-0.04083463507670695,-0.35541909324659937,-0.4813120430638847,-0.2333364850915504,-19.97858871537939,-27.055201970988456,-13.116159926450276,0.9357790224082094,0.914883782744786,0.9569298257668096,-0.06862835782161382,-0.09303500494877388,-0.0450087070895477,-0.3921548401649624,-0.5316188329941737,-0.25718788697540973,-22.04355481534359,-29.88301478325878,-14.45687953768464,-0.03673574691836306,-0.05030678993028897,-0.02385140188385931,-2.064966099964197,-2.827812812270319,-1.340719611234363,0.9223125487711644,0.9033768569902232,0.9607674132849188,-0.08423115497272787,-0.10695773559187204,-0.04083463507670695,-0.4782083248226028,-0.6072346933954377,-0.2318318256599577,-79.96794729474962,-101.54426310960496,-38.7678638227354,0.914883782744786,-0.09303500494877388,-0.5281907137664277,0.894243632693593,-0.11826348373077408,-0.6714211916112237,0.9569298257668096,-0.0450087070895477,-0.2555294228921905,-88.32620631545613,-112.27779123933507,-42.73067272444657,-0.04998238894382489,-0.06418649821578604,-0.02369759723223283,-8.358259020706504,-10.733528129730106,-3.962808901711176,0.7869
06037604102,06037604102,Census Tract 6041.02; Los Angeles County; California,1595,1040,331,Torrance city,California,37047,0.39314460603550794,0.2444728875454396,06037,1595,1040,331,0.009245,0.009493868073,0.003212018401,0.8872154089646257,0.8341146563269929,0.9145807423628248,-0.12712199303097446,-0.19887594878560208,-0.09339717499025182,-1.8745123067863176,-2.9325799937040116,-1.3772137280418806,-117.52428255713588,-183.86081465228912,-86.34568827848781,0.8766615995172714,0.8191215042391496,0.9064508442186252,-0.14069100386128944,-0.2208201040074774,-0.10320378250848863,-2.0745978874627053,-3.25616356917086,-1.5218197560191091,-130.0688330697621,-204.14818615491285,-117.52428255713588,-0.20008558067638793,-0.32358357546684857,-0.14460602797722855,-12.544550512626202,-20.287371502623735,-9.06620865060994,0.928292932034961,0.9050881869883798,0.9518454285783998,-0.07724616388907117,-0.10486471304794388,-0.05059074716944325,-0.25804074381109265,-0.3503004834426037,-0.16899834726173402,-24.811609981835833,-33.68273879255805,-16.24984108285904,0.9214113299231228,0.8961072402162293,0.9471593946992022,-0.08529162549307287,-0.11593786448896616,-0.05578850359983905,-0.2849166013563488,-0.387290336275652,-0.18636144813201527,-27.395827053495076,-37.23945541112038,-17.919370012693776,-0.02687585754525612,-0.03698985283304823,-0.01736310087028125,-2.5842170716592423,-3.55671661856233,-1.6695289298347362,0.9050881869883798,0.8822296011138654,0.9518454285783998,-0.10486471304794388,-0.1334917789399072,-0.05059074716944325,-0.32953424964394984,-0.41949395490631985,-0.15897992206193468,-99.55717511901808,-126.73533380855584,-48.03018793411924,0.8961072402162293,-0.11593786448896616,-0.3643312995309104,0.8712439752968509,-0.14778412058376553,-0.46440721449928246,0.9471593946992022,-0.05578850359983905,-0.17531371743826293,-110.06987901235964,-140.30429441065937,-52.96486931669575,-0.03479704988696053,-0.04491325959296261,-0.01633379537632826,-10.512703893341548,-13.568960602103507,-4.934681382576513,0.551
06037292001,06037292001,Census Tract 2920.01; Los Angeles County; California,2926,1938,693,Torrance city,California,104998,0.3214763635927637,0.2369023913372182,06037,2926,1938,693,0.009245,0.009493868073,0.003212018401,0.9135555736905784,0.8719358763149421,0.9347651617760068,-0.09462415730244383,-0.1468733276881491,-0.0697874085294861,-2.5596657780479593,-3.9730512937595215,-1.88781011576802,-87.48003342610934,-135.78439144769382,-64.5184591855099,0.9053332455714213,0.8600684210623148,0.9284804632298372,-0.10456564463047828,-0.16269819413303008,-0.07702858552496956,-2.828591659365266,-4.401127698727359,-2.083690253319834,-96.67093846087715,-150.41448047598632,-87.48003342610934,-0.26892588131730655,-0.42807640496783783,-0.19588013755181355,-9.190905034767823,-14.630089028292476,-6.694468132324456,0.94533433450612,0.927425735259006,0.9633997432772876,-0.05782680634617959,-0.07825345144290818,-0.03799072708718602,-0.3599656046145754,-0.4871192573422266,-0.2364881602455938,-18.574076605499247,-25.13515259763811,-12.202691447141062,0.94003489410076,0.9204645292622348,0.9598142177859076,-0.06379029786612643,-0.08640796924734721,-0.04186829228972307,-0.3970876932483596,-0.5378802472236804,-0.2606255835403856,-20.489561055126917,-27.75439872155214,-13.448172525303695,-0.03712208863378424,-0.05076098988145383,-0.02413742329479182,-1.9154844496276704,-2.6192461239140266,-1.2454810781626326,0.927425735259006,0.9096741965802628,0.9633997432772876,-0.07825345144290818,-0.0992946746860568,-0.03799072708718602,-0.5148490653693261,-0.6532845454818671,-0.2499505130174225,-74.29279442558818,-94.2690541820876,-36.06789509630916,0.9204645292622348,-0.08640796924734721,-0.5684996813196778,0.9011030578844704,-0.1097509782595911,-0.7220791867761195,0.9598142177859076,-0.04186829228972307,-0.27546198610422074,-82.03458604901554,-104.19613084792488,-39.7492043440434,-0.0536506159503517,-0.06879464129425239,-0.02551147308679827,-7.741791623427374,-9.927076665837284,-3.681309247734238,0.9102
06037651001,06037651001,Census Tract 6510.01; Los Angeles County; California,3353,2723,1267,Torrance city,California,61143,0.3674372004963108,0.19436654201953524,06037,3353,2723,1267,0.009245,0.009493868073,0.003212018401,0.8965751178384717,0.8474886369894813,0.921770269576722,-0.11535551244258546,-0.17995682343574787,-0.08486901021357661,-3.5758461221187985,-5.578388891920679,-2.6308107400704013,-106.64617125317024,-166.3700832663489,-78.46139994245158,0.8868401569646874,0.8335799736121285,0.9142920975950128,-0.1275989163849043,-0.19964494308413896,-0.0937423637702178,-3.95537309557371,-6.188690773519535,-2.9058712571956393,-117.96519819784405,-184.57174988128645,-106.64617125317024,-0.3795269734549116,-0.6103018815988559,-0.27506051712523805,-11.319026944673771,-18.201666614937544,-8.203415363114765,0.934370059577846,0.9130381023643056,0.9559739368017656,-0.07023977250705783,-0.0952445439138926,-0.0460536229110229,-0.6143399559525725,-0.8330398408808084,-0.40280000433901314,-22.561144177472364,-30.59272276462756,-14.792508422292071,0.9280487819621815,0.9047691662619212,0.95167937491981,-0.07752956464819796,-0.10525428726923536,-0.05077405936664481,-0.6780988552633788,-0.9205883205032322,-0.4440864809421697,-24.902638827153098,-33.807870749292405,-16.308721297912953,-0.06375889931080625,-0.08754847962242385,-0.04128647660315654,-2.341494649680729,-3.215147984664849,-1.5162128756208793,0.9130381023643056,0.8919774216325072,0.9559739368017656,-0.0952445439138926,-0.1211046106635622,-0.0460536229110229,-1.1456709835274956,-1.4567347661832828,-0.553966634594593,-90.42391345915514,-114.97511966718884,-43.72270202009417,0.9047691662619212,-0.10525428726923536,-1.266075492211385,0.881838889459064,-0.1339939890986416,-1.611777630183197,0.95167937491981,-0.05077405936664481,-0.6107474942066737,-99.9270317451764,-127.21212550775036,-48.20422211575957,-0.1204045086838894,-0.15504286399991418,-0.05678085961208068,-9.503118286021264,-12.2370058405615,-4.481520095665405,0.6852
06037651002,06037651002,Census Tract 6510.02; Los Angeles County; California,3142,2404,860,Torrance city,California,52642,0.3617146675581481,0.2036593142165108,06037,3142,2404,860,0.009245,0.009493868073,0.003212018401,0.8986720122832892,0.8504947779504253,0.9233783514176056,-0.11275302483189951,-0.17578617285559545,-0.08297968916507714,-3.2752261871818025,-5.106199834013037,-2.410376585132436,-104.2401714570911,-162.51431680499795,-76.71472263311382,0.8891219627134991,0.8368330356887793,0.9160467898682384,-0.12470509326764774,-0.1949815044967978,-0.09164729472370872,-3.6224073611690457,-5.663781796507038,-2.6621513712023988,-115.28985872594032,-180.26040090728955,-104.2401714570911,-0.3471811739872428,-0.5575819624940017,-0.2517747860699626,-11.04968726884923,-17.74608410229159,-8.01320133895489,0.9357282479858552,0.9148172540156312,0.9568953870693436,-0.06868634366066102,-0.093114494299769,-0.04504631698839256,-0.5303748065640288,-0.719001467693965,-0.347833796149846,-22.06217997354529,-29.908546909066768,-14.468959906399585,0.9295327896314703,0.9067086977291552,0.95268846541345,-0.075809278763009,-0.10289004892584826,-0.04966107631629377,-0.5853759192413895,-0.7944852919527943,-0.3834675474231277,-24.35007983533234,-33.04847304296149,-15.951229094140087,-0.05500111267736074,-0.07548382425882927,-0.03563375127328172,-2.2878998617870523,-3.139926133894728,-1.4822691877405043,0.9148172540156312,0.8941619252773834,0.9568953870693436,-0.093114494299769,-0.11836566927157402,-0.04504631698839256,-0.7602543831268608,-0.9664233216555392,-0.3677908599696104,-88.40167245661172,-112.37480484366736,-42.76637906623376,0.9067086977291552,-0.10289004892584826,-0.840069113452806,0.8842148213302742,-0.1309468874266669,-1.0691455274669317,0.95268846541345,-0.04966107631629377,-0.4054691079426669,-97.68245505265185,-124.31924737987578,-47.14757069100778,-0.07981473032594522,-0.10272220581139246,-0.03767824797305652,-9.280782596040142,-11.944442536208426,-4.381191624774014,0.4502
06037650603,06037650603,Census Tract 6506.03; Los Angeles County; California,2337,1863,914,Torrance city,California,53857,0.4098406924391737,0.2059717435139251,06037,2337,1863,914,0.009245,0.009493868073,0.003212018401,0.8811889970220919,0.8255419664259915,0.909941452564602,-0.1348303296789003,-0.21132545729841867,-0.09897180437441848,-2.913085451848909,-4.565805903815709,-2.1383417525787825,-124.65063978814332,-195.37038527238803,-91.49943314414988,0.8701136309821839,0.8098658216976492,0.9013942737893011,-0.1492751801522756,-0.23477244403744504,-0.10939244798635998,-3.2251746076667,-5.072391299859881,-2.363485645478419,-138.00490405077878,-217.0471245126179,-124.65063978814332,-0.31208915581779095,-0.506585396044172,-0.225143892899637,-13.354264262635471,-21.676739240229864,-9.633885019239925,0.9243672316147086,0.8999621020232064,0.9491736577404456,-0.08182112671083563,-0.11115790070703896,-0.05354799076551399,-0.4896168270232648,-0.6651677974942872,-0.32043065631128703,-26.281096458575668,-35.70412224875401,-17.199713167540903,0.91712597904465,0.8905260816167725,0.9442353263108676,-0.09036274497608068,-0.12293173736638333,-0.05905802519272965,-0.5407297877070413,-0.735622321634627,-0.3534026487720681,-29.02467996280415,-39.485900248772246,-18.969546364576924,-0.05111296068377652,-0.07045452414033981,-0.03297199246078108,-2.743583504228477,-3.7817780000182406,-1.7698331970360217,0.8999621020232064,0.8759558559315487,0.9491736577404456,-0.11115790070703896,-0.14161004031023308,-0.05354799076551399,-0.9645610583500148,-1.2288063150330544,-0.46465708975043907,-105.53184445842614,-134.4427040517565,-50.83775599020121,0.8905260816167725,-0.12293173736638333,-1.0667272946385906,0.8644312175510424,-0.15683004002681414,-1.3608762708466648,0.9442353263108676,-0.05905802519272965,-0.5124698372461607,-116.70976965411278,-148.89237098978828,-56.06890998316856,-0.1021662362885758,-0.13206995581361047,-0.04781274749572162,-11.17792519568663,-14.44966693803178,-5.2311539929673545,0.6642
06037650200,06037650200,Census Tract 6502; Los Angeles County; California,3809,2717,1014,Torrance city,California,95058,0.36972400805423217,0.23143713229138765,06037,3809,2717,1014,0.009245,0.009493868073,0.003212018401,0.8957385371689816,0.8462903127960972,0.92112844008191,-0.11639720577451217,-0.18162761038355063,-0.08562493186191968,-4.098835065570855,-6.395871905706482,-3.015213903696671,-107.6092167385365,-167.91472579959262,-79.16024950634474,0.885929952606097,0.832283541789039,0.913591837300164,-0.12875741141649938,-0.2015136065894627,-0.09458070789597738,-4.534089880889949,-7.0961414527306905,-3.330584436894066,-119.03622685455366,-186.2993292919583,-107.6092167385365,-0.4352548153190945,-0.7002695470242086,-0.31537053319739483,-11.427010116017184,-18.38460349236567,-8.279614943486344,0.9338278591596856,0.9123280954478966,0.9556059600355036,-0.0708611765982865,-0.09609690306540644,-0.04645642850830162,-0.618409314359112,-0.838642861853765,-0.4054277600308235,-22.760740315020684,-30.866502092519877,-14.921890321340577,0.9274564136458332,0.9039952619536576,0.951276426618416,-0.07821778499433499,-0.10620048808537234,-0.05121915356904821,-0.6826108330553008,-0.9268173938713042,-0.446992318801761,-25.123696468726568,-34.111792192539724,-16.451686374742767,-0.06420151869618884,-0.08817453201753922,-0.04156455877093751,-2.3629561537058827,-3.245290100019846,-1.5297960534021902,0.9123280954478966,0.8911059553533285,0.9556059600355036,-0.09609690306540644,-0.12220100650488236,-0.04645642850830162,-0.9251039584058136,-1.1764024774232005,-0.44722592024817975,-91.2331319926838,-116.0160234145168,-44.10512034005718,0.9039952619536576,-0.10620048808537234,-1.0223689710951236,0.8808912187965154,-0.1352139499882999,-1.301675250457593,0.951276426618416,-0.05121915356904821,-0.49307563721040454,-100.82534231707332,-128.3703402818139,-48.626788679527074,-0.09726501268930998,-0.12527277303439255,-0.04584971696222478,-9.592210324389544,-12.354316867297095,-4.5216683394699,0.4126
06037650001,06037650001,Census Tract 6500.01; Los Angeles County; California,3630,2664,897,Torrance city,California,60570,0.3433516370993005,0.19127110472426345,06037,3630,2664,897,0.009245,0.009493868073,0.003212018401,0.905433909692676,0.860213376835705,0.9285574927616268,-0.10444284148737236,-0.16250226621504088,-0.07693923940659357,-3.5050338724692502,-5.453470427703732,-2.582030863979666,-96.55740695507576,-150.2333451158053,-71.13032683139576,0.8964837688164511,0.847357759932961,0.9217001934785436,-0.11546916384243332,-0.1801390714579817,-0.08495149190101507,-3.875070083595565,-6.045350147733418,-2.85091684972833,-106.7512419723296,-166.5385715629041,-96.55740695507576,-0.3700362111263149,-0.5918797200296861,-0.26888598574866407,-10.193835017253855,-16.305226447098793,-7.407327431092674,0.9400998837532322,0.9205498172808756,0.9598582300121128,-0.06371675742329001,-0.0863073146370337,-0.04182051966922295,-0.5452126343956406,-0.7385158988594502,-0.3578505345018924,-20.465939729566088,-27.72206827550489,-13.43282787169266,0.9343108642220735,0.9129605797226416,0.9559337660112024,-0.07030757994302085,-0.09533754491765804,-0.04609758076929497,-0.6016090967100127,-0.8157859270215999,-0.3944485637196977,-22.582924050676155,-30.622594858168167,-14.806627767255922,-0.05639646231437212,-0.07727002816214967,-0.0365980292178053,-2.1169843211100647,-2.900526582663276,-1.3737998955632622,0.9205498172808756,0.9012079703190816,0.9598582300121128,-0.0863073146370337,-0.10962178868207324,-0.04182051966922295,-0.7349930622323131,-0.9335391153074774,-0.35614353134606214,-81.93902588988998,-104.07347996738878,-39.70384964839043,0.9129605797226416,-0.09533754491765804,-0.8118945002452053,0.8918822614718304,-0.12122422790397036,-1.0323454837935069,0.9559337660112024,-0.04609758076929497,-0.392566982226409,-90.51220738519568,-115.08868269715796,-43.76443503081482,-0.07690143801289218,-0.09880636848602951,-0.03642345088034687,-8.573181495305704,-11.015202729769175,-4.060585382424401,0.5459
06037621400,06037621400,Census Tract 6214; Los Angeles County; California,2937,2138,811,Torrance city,California,54154,0.4430533868326411,0.22307020936495264,06037,2937,2138,811,0.009245,0.009493868073,0.003212018401,0.8693223883471997,0.8087498100212163,0.9007825955573464,-0.15032123111570994,-0.23647633373016383,-0.11014578315788198,-4.081606998749336,-6.420939022569966,-2.9907405366702955,-138.97197816647383,-218.62237053353644,-101.82977652946188,0.8572331375331108,0.7917637438581295,0.8914192021244377,-0.1665437979657836,-0.2630030204807949,-0.12180666247349352,-4.522091299612806,-7.141206608801114,-3.307363320244594,-153.9697412193669,-243.1462924344948,-138.97197816647383,-0.4404843008634698,-0.7202675862311478,-0.3166227835742985,-14.99776305289308,-24.523921900958385,-10.780482927282891,0.9166073216848084,0.889851193118354,0.943881113612714,-0.09097972091463136,-0.12378340079046868,-0.0594554606273352,-0.6247846135932793,-0.85005717158336,-0.4082982077832039,-29.222853769564047,-39.75945610773433,-19.097203357493168,0.9086605099453312,0.8795268980965009,0.938445434610417,-0.1005210296419332,-0.1369748920291474,-0.06559205588243561,-0.690307598566547,-0.9406470379120394,-0.4504400197902318,-32.287539689735596,-43.996587367260965,-21.068289045380347,-0.0655229849732677,-0.09058986632867938,-0.04214181200702788,-3.0646859201715477,-4.237131259526631,-1.9710856878871783,0.889851193118354,0.8636081414800262,0.943881113612714,-0.12378340079046868,-0.15793257609432615,-0.0594554606273352,-0.9530736374296468,-1.216006134955407,-0.457778924825862,-117.51832767319937,-149.9391041868566,-56.446229941536615,0.8795268980965009,-0.1369748920291474,-1.0546418804871354,0.8510369189640284,-0.1750371549301352,-1.3477033016485516,0.938445434610417,-0.06559205588243561,-0.5050278057247813,-130.04215542381448,-166.1779656779965,-62.272232518468726,-0.10156824305748856,-0.13169716669314455,-0.04724888089891937,-12.523827750615112,-16.238861491139897,-5.8260025769321055,0.1636
06037620601,06037620601,Census Tract 6206.01; Los Angeles County; California,3864,2694,730,Torrance city,California,60659,0.3450096783078223,0.1931914282209985,06037,3864,2694,730,0.009245,0.009493868073,0.003212018401,0.904821278185068,0.859331319530788,0.9280886652835868,-0.10519063168568052,-0.1636955121640625,-0.07748325931169528,-3.7576912747054254,-5.847642398472912,-2.7679096777487104,-97.24873899341164,-151.33650099567578,-71.63327323366228,0.8958165581298435,0.8464020461885357,0.9211883046432844,-0.11629997338702427,-0.18147162392049615,-0.08555438118293762,-4.154546733313184,-6.482652750392229,-3.056231781596102,-107.51932539630393,-167.77051631449868,-97.24873899341164,-0.3968554586077589,-0.6350103519193171,-0.28832210384739154,-10.27058640289231,-16.434015318822908,-7.46175216996355,0.9397043210937954,0.920030738690196,0.9595903316083364,-0.06416452234254037,-0.08692020597447894,-0.0421113750947598,-0.5552270056714276,-0.7521359769175361,-0.36439720650843566,-20.609762645561528,-27.91893010087365,-13.526251169578162,0.9338784338045072,0.9123943165930044,0.9556402867215428,-0.0708031835858137,-0.0960173488740332,-0.04641883969818736,-0.6126725202517778,-0.8308551698279126,-0.4016704626082653,-22.74211285270148,-30.840949139863124,-14.90981672636471,-0.05744551458035019,-0.07871919291037655,-0.03727325609982962,-2.1323502071399476,-2.9220190389894785,-1.3835655567865486,0.920030738690196,0.9005694925154918,0.9595903316083364,-0.08692020597447894,-0.11040847853592796,-0.0421113750947598,-0.6024025469317733,-0.7651885764333491,-0.29185388285125524,-82.52089683996894,-104.82035293607522,-39.979983952226746,0.9123943165930044,-0.0960173488740332,-0.665450511338379,0.8911872281864391,-0.1220986661074511,-0.8462076983767944,0.9556402867215428,-0.04641883969818736,-0.32170686834331796,-91.15760429292862,-115.91886279134172,-44.069434019632595,-0.06304796440660565,-0.0810191219434453,-0.02985298549206272,-8.636707452959678,-11.09850985526648,-4.089450067405853,0.4879
06037621201,06037621201,Census Tract 6212.01; Los Angeles County; California,4719,3738,1314,Torrance city,California,61533,0.38045844010643193,0.2060874126529543,06037,4719,3738,1314,0.009245,0.009493868073,0.003212018401,0.8918219900408965,0.8406879013745994,0.9181216156814366,-0.12130000287853723,-0.18950207129769703,-0.0891803252642001,-5.29197402708239,-8.267436237325681,-3.8906838732516738,-112.14185266120768,-175.19466491472093,-82.44721070675298,0.8816698595408395,0.8262248960402827,0.9103119281691296,-0.1342113935036693,-0.2103242165571889,-0.0985245486250587,-5.855261267150574,-9.175847195994049,-4.298345754170473,-124.07843329414229,-194.44473820712113,-112.14185266120768,-0.5632872400681839,-0.908410958668366,-0.4076618809187993,-11.936580632934602,-19.25007329240021,-8.63873449711378,0.9312869348568098,0.9090026457345152,0.9538805438142616,-0.07378291541667037,-0.10010680903129246,-0.04834929958978033,-0.8858764025076711,-1.2019348835750547,-0.5805070637623916,-23.699208199777186,-32.15449126739044,-15.529883995783615,0.9246808450994036,0.9003713392103257,0.9493872384532878,-0.08145421774417708,-0.1106528567169341,-0.05331097733014505,-0.9779820840202904,-1.328556266474757,-0.6400795705170326,-26.163244623335753,-35.54190118980088,-17.12358401597198,-0.09210568151261932,-0.12662138289970226,-0.05957250675464098,-2.4640364235585697,-3.3874099224104404,-1.5937000201883624,0.9090026457345152,0.8870265976027195,0.9538805438142616,-0.10010680903129246,-0.12736191079568832,-0.04834929958978033,-1.2488267013318537,-1.5888325327059694,-0.6031547394497082,-95.04008381520954,-120.91571786194592,-45.902187172732745,0.9003713392103257,-0.1106528567169341,-1.3803880413724834,0.876456379794739,-0.14095809335564902,-1.7584441303721563,0.9493872384532878,-0.05331097733014505,-0.6650513846982294,-105.05236235711442,-133.82375421401497,-50.6127385615091,-0.13156134004062991,-0.16961159766618716,-0.06189664524852123,-10.012278541904864,-12.908036352069038,-4.7105513887763495,0.4054
