geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04019003304,04019003304,Census Tract 33.04; Pima County; Arizona,2331,1459,540,Tucson city,Arizona,69482,0.3538066660334194,0.1739925869155286,04019,2331,1459,540,0.013668,0.00781773244399999,0.00314654663299999,0.9015777965308632,0.8546665387556303,0.9256051871561009,-0.1091666230555484,-0.17004697698352747,-0.08037423933683364,-3.4780604005450617,-5.4177150517687,-2.560731945689368,-149.20894039232354,-232.42020814108537,-109.85551032558422,0.8922848689026863,0.8413493649163843,0.9184771529714982,-0.1207183208539438,-0.1885668923032738,-0.08875870974553414,-3.846098739985302,-6.007761554006672,-2.82786207843337,-164.9978009431704,-257.7332284001146,-149.20894039232354,-0.3680383394402402,-0.5900465022379722,-0.2671301327440019,-15.788860550846858,-25.313020259029265,-11.459894154611836,0.9376083862242216,0.9172815811522694,0.9581702064707972,-0.06654336148488538,-0.09017778242513216,-0.04365591128456548,-0.3054880316519724,-0.4139892039876998,-0.20041606120731145,-20.93817900287679,-28.37485976612062,-13.73653606629962,0.931587454729936,0.9093957921244245,0.9540846946008422,-0.0734365248509027,-0.09963121520929467,-0.04812497848355825,-0.33713324556288105,-0.4573881322826581,-0.22093270646652033,-23.10714500088287,-31.349426475850457,-15.142748901063769,-0.03164521391090863,-0.04339892829495834,-0.02051664525920887,-2.1689659980060747,-2.9745667097298383,-1.4062128347641452,0.9172815811522694,0.8971895112097951,0.9581702064707972,-0.09017778242513216,-0.11459171948139746,-0.04365591128456548,-0.38069231871218145,-0.4837575977298725,-0.18429672637173591,-70.49857753929287,-89.58474032034675,-34.129023402173324,0.9093957921244245,-0.09963121520929467,-0.42060069913149856,0.8875086744207649,-0.1267495505355516,-0.5350827996814674,0.9540846946008422,-0.04812497848355825,-0.2031632310551662,-77.88901835768492,-99.0894073484199,-37.62282056577152,-0.0399083804193171,-0.05132520195159495,-0.01886650468343026,-7.390440818392056,-9.50466702807314,-3.4937971635981966,0.6458
04019004058,04019004058,Census Tract 40.58; Pima County; Arizona,3304,2017,1071,Tucson city,Arizona,162160,0.3639055769000805,0.17099206036083353,04019,3304,2017,1071,0.013668,0.00781773244399999,0.00314654663299999,0.8978686237151777,0.84934259945488,0.9227623555578712,-0.11374868615212956,-0.17738118945383646,-0.083702639121459907,-5.136785107849422,-8.010369905991443,-3.779933506676025,-155.4717042327307,-242.4446097455037,-114.40476715121142,0.8882476656164454,0.835586082399161,0.9153745969110636,-0.12581213405835215,-0.19676478709263395,-0.09244893115289102,-5.681559220414777,-8.885715187380928,-4.174907938256449,-171.96002483095577,-268.9381109982121,-155.4717042327307,-0.5447741125653547,-0.8753452813894853,-0.3949744315804238,-16.488320598225023,-26.49350125270839,-11.95443194856004,0.935208023549636,0.9141356849103406,0.9565424988978788,-0.06928081754949275,-0.09392950795710496,-0.04543185603587151,-0.4396965668779487,-0.5961315648125807,-0.2883371159931148,-21.79953231918437,-29.555357700177524,-14.29534536406122,0.9289643474037544,0.905965644657334,0.9523020021440162,-0.07646757681796323,-0.10379461505765256,-0.05008704985245897,-0.485307942278756,-0.6587413012074396,-0.3178816971875085,-24.060879637023103,-32.65945965331877,-15.760123807015791,-0.04561137540080728,-0.0626097363948589,-0.02954458119439373,-2.261347317838735,-3.104101953141244,-1.4647784429545732,0.9141356849103406,0.8933249423745491,0.9565424988978788,-0.09392950795710496,-0.11941349957373598,-0.04543185603587151,-0.7864521808933858,-0.9998243279498874,-0.38039145566228655,-73.43157618052155,-93.3542789869176,-35.51740949227699,0.905965644657334,-0.10379461505765256,-0.8690506652537591,0.8833044248776172,-0.13211252183928676,-1.1061505929668078,0.9523020021440162,-0.05008704985245897,-0.4193684226363767,-81.14385296487012,-103.28203482416508,-39.15671546558139,-0.08259848436037331,-0.10632626501692044,-0.03897696697409014,-7.712276784348583,-9.927755837247474,-3.639305973304402,0.506
04019002602,04019002602,Census Tract 26.02; Pima County; Arizona,3513,1682,676,Tucson city,Arizona,74421,0.33710322810064863,0.15649255529463904,04019,3513,1682,676,0.013668,0.00781773244399999,0.00314654663299999,0.9077463707366068,0.8635455955403587,0.9303264209021576,-0.10162930113235512,-0.15801644425533284,-0.07489154078874634,-4.879800408312006,-7.587267654167677,-3.595968556785555,-138.90692878770298,-215.97687600818892,-102.3617579500585,0.8990026529975611,0.8509691201796926,0.9236318286187252,-0.11234376969376184,-0.17513077300482735,-0.08268248128205159,-5.394262944984445,-8.409023855275521,-3.970055893574904,-153.55146441743366,-239.368740542998,-138.90692878770298,-0.5144625366724389,-0.8217562011078439,-0.37408733678934913,-14.644535629730685,-23.391864534809105,-10.64865746624962,0.9415920776017328,0.9225086230309086,0.9608684903836648,-0.0620310257357243,-0.08400070745625433,-0.04072514606104978,-0.3282986725164103,-0.4445730248894718,-0.21553748678670703,-19.518351517027963,-26.431214321609502,-12.81435712168294,0.9359422992391394,0.9150977294964358,0.957040567053119,-0.06844193366720935,-0.0927794570644216,-0.04488778681468012,-0.3622283478453055,-0.4910344820156832,-0.23756822732937904,-21.535573593656693,-29.19348882376238,-14.124151446455352,-0.03392967532889524,-0.04646145712621136,-0.02203074054267198,-2.01722207662873,-2.762274502152875,-1.3097943247724129,0.9225086230309086,0.9036181749476256,0.9608684903836648,-0.08400070745625433,-0.10666211429175916,-0.04072514606104978,-0.4439258578558054,-0.5636865690963615,-0.21522372785812077,-65.66950559997122,-83.38558714443218,-31.837829564810765,0.9150977294964358,-0.0927794570644216,-0.4903196808213619,0.8945064022343057,-0.11793498347489915,-0.6232612830977623,0.957040567053119,-0.04488778681468012,-0.2372223981486446,-72.53249716292336,-92.19841465943227,-35.09207073204802,-0.0463938229655565,-0.0595747140014008,-0.02199867029052382,-6.8629915629521445,-8.812827515000118,-3.2542411672372524,0.9712
04019004618,04019004618,Census Tract 46.18; Pima County; Arizona,1992,1273,369,Tucson city,Arizona,95676,0.3491265520746762,0.14995766450950754,04019,1992,1273,369,0.013668,0.00781773244399999,0.00314654663299999,0.9033019216733535,0.8571451028275997,0.9269256019845014,-0.10704956560649684,-0.16666361004821975,-0.07883523538356262,-2.9146016977175204,-4.537692778501023,-2.146419834467287,-146.31534627095985,-227.79582221390675,-107.75199972225336,0.8941620375468113,0.8440336919155852,0.9199185267550114,-0.11836552885152855,-0.1847868273249139,-0.08705278882410805,-3.222697536298643,-5.03112738090683,-2.3701563351546344,-161.78200483426923,-252.56663558769228,-146.31534627095985,-0.30809583858112255,-0.4934346024058076,-0.2237365006873473,-15.466658563309364,-24.77081337378552,-11.231752042537517,0.9387228687089056,0.918743145162674,0.9589254700176734,-0.06527712633162254,-0.08844349507820118,-0.04283391281865692,-0.26147104559597883,-0.35426518343926094,-0.17157354499282906,-20.53975220706825,-27.829158164906595,-13.477890415776049,0.9328055854113548,0.9109898180274378,0.9549119747189968,-0.07203474726088108,-0.09770710957592864,-0.04721694404792776,-0.2885390602193269,-0.3913710902834702,-0.1891300126684304,-22.666069145273127,-30.743997665630022,-14.857031631455646,-0.02706801462334807,-0.03710590684420928,-0.01755646767560131,-2.1263169382048757,-2.9148395007234313,-1.3791412156796008,0.918743145162674,0.8989861237869272,0.9589254700176734,-0.08844349507820118,-0.11236422180529068,-0.04283391281865692,-0.2551367773645012,-0.3241419328479002,-0.12356484181003034,-69.14275809336075,-87.84334223520331,-33.48640699458817,0.9109898180274378,-0.09770710957592864,-0.2818599269597029,0.8894638195249833,-0.12427282374908552,-0.3584951921822355,0.9549119747189968,-0.04721694404792776,-0.13620876165891646,-76.38480405412002,-97.15316861307195,-36.91294353900175,-0.02672314959520172,-0.03435325933433531,-0.01264391984888611,-7.242045960759275,-9.309826377868648,-3.4265365444135822,0.7279
04019000700,04019000700,Census Tract 7; Pima County; Arizona,3679,2345,827,Tucson city,Arizona,96446,0.35381973867570926,0.19977358250348945,04019,3679,2345,827,0.013668,0.00781773244399999,0.00314654663299999,0.9015729852617816,0.854659625599459,0.9256015015671945,-0.10917254215379923,-0.17005644123951588,-0.0803785412046511,-5.489694556355753,-8.551215363572204,-4.041800542460245,-149.21703061581275,-232.43314388617028,-109.86139011851712,0.8922796310589636,0.841341878938366,0.9184731300452692,-0.12072489967432425,-0.18857746777307016,-0.08876347852518292,-6.070599909866334,-9.482537255812623,-4.463433526870014,-165.00679287486636,-257.74768295223225,-149.21703061581275,-0.5809053535105813,-0.9313218922404208,-0.4216329844097686,-15.789762259053582,-25.314539066061993,-11.46053232970287,0.9376052750703324,0.9172775019235272,0.958168097678102,-0.06654690048004187,-0.09018263055945903,-0.04365820822386785,-0.491026410630635,-0.6654262342108698,-0.32213871907016894,-20.939292564206184,-28.376385254194872,-13.737258808962428,0.9315840544376132,0.9093913435494444,0.9540823848199084,-0.07344044290634479,-0.0996365944026924,-0.04812751593643456,-0.5418914602377567,-0.7351837420540323,-0.35511618471131645,-23.108377835298793,-31.351119064137837,-15.143547322444196,-0.05086504960712168,-0.06975750784316248,-0.03297746564114751,-2.169085271092609,-2.974733809942963,-1.40628851348177,0.9172775019235272,0.8971844978866483,0.958168097678102,-0.09018263055945903,-0.11459794764124596,-0.04365820822386785,-0.5830545807218276,-0.7409060691514764,-0.2822618738566347,-70.50236768099488,-89.58960932907817,-34.130819087863934,0.9093913435494444,-0.0996365944026924,-0.6441769597274107,0.8875032192709554,-0.12675647624293204,-0.8195141753030981,0.9540823848199084,-0.04812751593643456,-0.31115713138351875,-77.8932236671597,-99.0948216811485,-37.624804278539145,-0.06112237900558315,-0.07860810615162173,-0.02889525752688404,-7.390855986164831,-9.50521235207034,-3.4939851906752173,0.7784
04019003400,04019003400,Census Tract 34; Pima County; Arizona,3842,2522,1192,Tucson city,Arizona,98025,0.3984723565957583,0.2104835640016638,04019,3842,2522,1192,0.013668,0.00781773244399999,0.00314654663299999,0.8852879062747538,0.8313694686702182,0.9130977729334092,-0.1295760316075578,-0.20283464534668033,-0.09517297012718544,-6.804355658446488,-10.651345389043156,-4.99776640619314,-177.10452000121,-277.2343932598427,-130.08241556983705,0.874566795605135,0.8161565652908718,0.9048342096528426,-0.14342324111227506,-0.2252551073256488,-0.1051748368175311,-7.531506638285735,-11.828698912213412,-5.522988990687782,-196.03088595225756,-307.8786806926968,-177.10452000121,-0.727150979839247,-1.1773535231702557,-0.5252225844946423,-18.92636595104755,-30.644287432854128,-13.670551392364452,0.9270384262747488,0.9034492802029702,0.9509920457879164,-0.07870393681353972,-0.10686899852899163,-0.05153350591011463,-0.624562221823679,-0.848068621058558,-0.40894880551957136,-24.764560738448814,-33.62682874934806,-16.215257950815676,0.9200416960416335,0.8943224931177348,0.94622533693587,-0.0869072611625943,-0.11816487642378136,-0.05683071564989673,-0.6896604454859089,-0.937708083594378,-0.45098529338144894,-27.34577499944127,-37.18112940501102,-17.882049697916294,-0.06509822366222984,-0.08963946253582,-0.04203648786187758,-2.58121426099246,-3.5543006556629657,-1.666791747100618,0.9034492802029702,0.8802227717962323,0.9509920457879164,-0.10686899852899163,-0.1360760389774324,-0.05153350591011463,-0.9958840985730004,-1.268056829199739,-0.48022719203903,-83.54732370578861,-106.38060647648815,-40.28751611065688,0.8943224931177348,-0.11816487642378136,-1.1011474146860596,0.8690641993643661,-0.1506629783293345,-1.4039886817235292,0.94622533693587,-0.05683071564989673,-0.5295904968259079,-92.3781388159446,-117.78428537949073,-44.42873295519361,-0.10526331611305928,-0.13593185252379025,-0.04936330478687784,-8.83081511015598,-11.403678903002538,-4.141216844536731,0.6248
04019004312,04019004312,Census Tract 43.12; Pima County; Arizona,3816,2441,1122,Tucson city,Arizona,153152,0.3258895283550379,0.1332838829770353,04019,3816,2441,1122,0.013668,0.00781773244399999,0.00314654663299999,0.911911246673939,0.8695581606795859,0.9335094805550916,-0.09659794595949078,-0.15000933257698354,-0.07122639976336534,-5.038267568028405,-7.824049960038997,-3.714961600381025,-132.030072537432,-205.0327557662211,-97.35224319656774,0.9035409267431456,0.8574888839160966,0.9271085926144806,-0.10675672833608715,-0.16619587583813838,-0.0786222972866241,-5.568120074417392,-8.668292921326858,-4.100710078340614,-145.91509628976394,-227.1565230955675,-132.030072537432,-0.5298525063889867,-0.8442429612878604,-0.3857484779595892,-13.88502375233194,-22.12376732934645,-10.108712734790076,0.9442759835519652,0.9260344496281464,0.9626842201633372,-0.059012425835956193,-0.07987343278811597,-0.03876222239347755,-0.45325793890888727,-0.6134854991346649,-0.2977217896182571,-18.568534981929016,-25.13254810055981,-12.1967140359794,0.9388772991750536,0.9189457162550017,0.959030100778403,-0.06510190509308511,-0.08820356013554387,-0.04272013901163635,-0.5000295260452517,-0.6774668776131479,-0.3281214402563577,-20.484618027253244,-27.753661516310853,-13.44209095683563,-0.04677158713636448,-0.06398137847848306,-0.03039965063810057,-1.9160830453242308,-2.621113415751047,-1.24537692085623,0.9260344496281464,0.9079598216522824,0.9626842201633372,-0.07987343278811597,-0.10137032074858232,-0.03876222239347755,-0.700609480405707,-0.8891693429106136,-0.3400026710070908,-62.44291269213075,-79.24860453748784,-30.30326836070328,0.9189457162550017,-0.08820356013554387,-0.7736771574651957,0.8992351901046082,-0.11205612391978326,-0.982899820569596,0.959030100778403,-0.04272013901163635,-0.3747195200086017,-68.95518337479463,-87.60247955165741,-33.39746167634596,-0.07306767705948869,-0.09373047765898246,-0.03471684900151084,-6.512270682663876,-8.35387501416956,-3.094193315642677,0.8496
04019004725,04019004725,Census Tract 47.25; Pima County; Arizona,2332,913,522,Tucson city,Arizona,115594,0.3665116546463152,0.14424843636847387,04019,2332,913,522,0.013668,0.00781773244399999,0.00314654663299999,0.8969139314788666,0.847974120216832,0.9220301660892304,-0.11493418142269364,-0.17928127304674585,-0.0845632136326698,-3.663386353410298,-5.714371138086815,-2.6953489291678636,-157.09203916853767,-245.0416440002922,-115.5810003931331,0.887208812233055,0.8341052558805029,0.9145756684082118,-0.12713037360737642,-0.19888946023289877,-0.09340324102484202,-4.0521250511578275,-6.339358104224322,-2.9771139820998247,-173.76179464656207,-271.842114246326,-157.09203916853767,-0.3887386977475296,-0.6249869661375076,-0.2817650529319611,-16.669755478024424,-26.800470246033775,-12.082549439620973,0.934589595311356,0.9133256224473776,0.9561229093177324,-0.069988372454385,-0.09489975472314766,-0.04589063838411447,-0.20106239173598697,-0.27262773787503786,-0.13183449176239917,-22.022167769549505,-29.860650369664604,-14.439703369375597,0.9282886403431834,0.9050825789670578,0.9518425097993544,-0.07725114424572224,-0.10487155894798957,-0.05059396875518512,-0.22192686130128025,-0.3012747078939001,-0.145346205499539,-24.30743278217746,-32.99832507052575,-15.919628203673494,-0.02086446956529325,-0.02864697001886224,-0.01351171373713983,-2.2852650126279577,-3.1376747008611434,-1.4799248342979003,0.9133256224473776,0.8923303747780753,0.9561229093177324,-0.09489975472314766,-0.12066116795441642,-0.04589063838411447,-0.38727226532478626,-0.492400891727947,-0.1872731024022517,-74.19008914267935,-94.32967274481744,-35.87607325713634,0.9050825789670578,-0.10487155894798957,-0.42796576577477047,0.8822227325425327,-0.13350060377387654,-0.5447967847394775,0.9518425097993544,-0.05059396875518512,-0.2064667179462454,-81.98577888405565,-104.36720014166234,-39.5530111008133,-0.04069350044998421,-0.05239589301153047,-0.01919361554399371,-7.795689741376286,-10.03752739684492,-3.676937843676956,0.2241
04019002905,04019002905,Census Tract 29.05; Pima County; Arizona,3007,1870,888,Tucson city,Arizona,72500,0.3674966095742994,0.17673389598703235,04019,3007,1870,888,0.013668,0.00781773244399999,0.00314654663299999,0.8965533743887698,0.8474574842129605,0.9217535898020802,-0.11538256233964377,-0.18000019898190733,-0.08488864167561411,-4.74218592820916,-7.397949858091922,-3.488895668947837,-157.7048862058251,-246.02427196847097,-116.02579544222937,0.8868164988967371,0.8335462680142662,0.9142738987116956,-0.12762899793144497,-0.1996934523889979,-0.09376413502463662,-5.245510463187059,-8.20733619250924,-3.853675569932818,-174.443314372699,-272.94101072528235,-157.7048862058251,-0.5033245349778985,-0.8093863344173187,-0.3647799009849804,-16.73842816687391,-26.91673875681139,-12.131024309443976,0.9343559697461732,0.9130196500731168,0.9559643753240196,-0.0702559114291952,-0.09526667900293012,-0.04606408545407865,-0.4133887479094962,-0.560553159860534,-0.27104302288710264,-22.106350155588032,-29.97610480537615,-14.494279298775542,0.9280333880128124,0.904749052586576,0.9516689045482968,-0.07754743839689754,-0.10527885842058894,-0.05078562010455017,-0.4562924003169464,-0.6194652461051552,-0.29882473203675625,-24.400663118553283,-33.12648374893878,-15.979932194478945,-0.0429036524074502,-0.05891208624462119,-0.02778170914965361,-2.2943129629652512,-3.1503789435626306,-1.4856528957034016,0.9130196500731168,0.891954770991,0.9559643753240196,-0.09526667900293012,-0.12113308042397392,-0.04606408545407865,-0.6613552336587261,-0.8409235794304799,-0.31978362547749467,-74.47694072733401,-94.6986012872162,-36.0116695357539,0.904749052586576,-0.10527885842058894,-0.7308612490620255,0.8818142569854415,-0.1340256659249157,-0.9304257955849676,0.9516689045482968,-0.05078562010455017,-0.3525612103022404,-82.30419471419206,-104.77767968299185,-39.70283899800005,-0.06950601540329948,-0.08950221615448772,-0.03277758482474574,-7.82725398685805,-10.079078395775644,-3.6911694622461426,0.7307
04019003706,04019003706,Census Tract 37.06; Pima County; Arizona,4429,2519,1106,Tucson city,Arizona,55555,0.31487301001262386,0.18248634105962855,04019,4429,2519,1106,0.013668,0.00781773244399999,0.00314654663299999,0.9160214950487936,0.8755057650373945,0.9366471742498724,-0.09167743923600082,-0.142196933400305,-0.06763787634427511,-5.549746223646552,-8.607972700033368,-4.094497533365963,-125.30472394776592,-194.35476857153688,-92.44744938735522,0.90802170797048,0.8639426439755536,0.9305369651785478,-0.10129525673466636,-0.15748424617444426,-0.07464833469363995,-6.131966307319879,-9.533398923158794,-4.518879639526939,-138.45035690494197,-215.2494676712304,-125.30472394776592,-0.5822200836733273,-0.9254262231254256,-0.4243821061609765,-13.145632957176051,-20.894699099693508,-9.581894471911864,0.9469201452299584,0.929511400241716,0.9644713633321972,-0.05605525982040559,-0.07583403467666318,-0.03683741997797984,-0.44430245191654033,-0.6010720073997439,-0.2919789520365007,-17.638048904983737,-23.861532647865975,-11.591065980011937,0.9417696524468812,0.922741796232464,0.9609886780174058,-0.06183077507522797,-0.0837267847657704,-0.04059498605444296,-0.4900800577472932,-0.6636311361628626,-0.32176198803276307,-19.455341712873885,-26.34502326966505,-12.773401668628942,-0.04577760583075285,-0.06255912876311875,-0.02978303599626236,-1.8172928078901491,-2.4834906217990773,-1.182335688617005,0.929511400241716,0.9122454378594432,0.9644713633321972,-0.07583403467666318,-0.09619621923949584,-0.03683741997797984,-0.6556923137357947,-0.8317521523774504,-0.318511513206508,-59.28501932511706,-75.20363041387436,-28.798509331510672,0.922741796232464,-0.0837267847657704,-0.723936283474856,0.9039051694713413,-0.1063107433989574,-0.9192064962842617,0.9609886780174058,-0.04059498605444296,-0.3510009779329501,-65.45536016951681,-83.11089478157879,-31.73607395415462,-0.06824396973906122,-0.08745434390681117,-0.0324894647264421,-6.170340844399749,-7.907264367704446,-2.937564622643951,0.9617
04019004073,04019004073,Census Tract 40.73; Pima County; Arizona,4010,2831,977,Tucson city,Arizona,458772,0.37226431228538,0.16864596815330343,04019,4010,2831,977,0.013668,0.00781773244399999,0.00314654663299999,0.8948101352104052,0.8449611386829408,0.9204159865987483,-0.11755551334346533,-0.1834863808751272,-0.08646526631435604,-6.443062513077721,-10.056646333742966,-4.739047112538319,-160.6748756378484,-250.78918538012385,-118.18072599846182,0.8849199456963798,0.8308457620006398,0.9128145806997496,-0.1300457231903153,-0.20359282761705896,-0.09551273735506652,-7.1276344277065675,-11.158654139158546,-5.234927057617887,-177.7464944565229,-278.2706767869962,-160.6748756378484,-0.6845719146288465,-1.10200780541558,-0.4958799450795679,-17.071618818674477,-27.48149140687232,-12.366083418443088,0.9332259237353212,0.9115400303086912,0.955197358454956,-0.07155188745444352,-0.09704452547339264,-0.04690406767614269,-0.6373751634199994,-0.8644603585335426,-0.41781550233987,-22.514135055457416,-30.53551248793863,-14.75858362203709,0.9267988235395932,0.9031363450610416,0.9508290108085826,-0.078982811157269045,-0.10725252667404452,-0.05171380830040355,-0.7035688918868483,-0.9553919421007764,-0.4606600634752828,-24.852309851177967,-33.74750766869574,-16.271990938724226,-0.0661937284668489,-0.09093158356723384,-0.04284456113541279,-2.3381747957205548,-3.2119951807571123,-1.5134073166871351,0.9115400303086912,0.8901388836868608,0.955197358454956,-0.09704452547339264,-0.1234201969226489,-0.04690406767614269,-0.7412187681938898,-0.9426741579393388,-0.3582497322399233,-75.86681353059261,-96.48660777270612,-36.66834516273524,0.9031363450610416,-0.10725252667404452,-0.8191867116585981,0.8798396911271639,-0.1365706845060588,-1.043116590525571,0.9508290108085826,-0.05171380830040355,-0.39498616846294554,-83.84715574806532,-106.7673071162304,-40.428471695286134,-0.07796794346470837,-0.10044243258623232,-0.03673643622302225,-7.9803422174727086,-10.28069934352429,-3.760126532550895,0.4283
04019004074,04019004074,Census Tract 40.74; Pima County; Arizona,1216,802,341,Tucson city,Arizona,215246,0.4045988820211176,0.17950171274324578,04019,1216,802,341,0.013668,0.00781773244399999,0.00314654663299999,0.883076594256843,0.8282238689845681,0.9113954381640812,-0.1324046028437141,-0.2074030192175402,-0.097218570694631,-2.200602631788147,-3.4470979114650526,-1.6158006438931274,-180.9706111667884,-283.47844666653396,-132.87834242542166,0.8721641103654577,0.8127603650909329,0.9029787612808452,-0.14657320579377656,-0.2303749579227064,-0.1074457593903242,-2.436088893375835,-3.828898148663262,-1.7857794654458925,-200.3362576789338,-314.87649248875505,-180.9706111667884,-0.23548626158768785,-0.3818002371982092,-0.1699788215527649,-19.365646512145386,-31.398045822221153,-13.978521509273428,0.9255979314809104,0.9015683247792132,0.9500116634099326,-0.08038270828895423,-0.10917827580609796,-0.05261865566012246,-0.20284820797466016,-0.27551469797980715,-0.13278477714787648,-25.292794011803014,-34.35345361344229,-16.556705380034476,0.9184692331950002,0.8922745573733878,0.945152377071997,-0.08876809789412948,-0.12073127238293832,-0.0580304554678436,-0.22400899355636317,-0.30466903604870105,-0.14644161847956738,-27.93129595465875,-37.98865786143405,-18.259553426379973,-0.021160785581703,-0.02915433806889389,-0.0136568413316909,-2.6385019428557364,-3.635204247991757,-1.702848046345499,0.9015683247792132,0.8779207063962884,0.9500116634099326,-0.10917827580609796,-0.13905503391624724,-0.05261865566012246,-0.29105255319171547,-0.3706994121006611,-0.14027327288620703,-85.35265489493122,-108.70950501485662,-41.13585715138036,0.8922745573733878,-0.12073127238293832,-0.3218510717237028,0.8665643561965843,-0.153982382092283,-0.4104934349219506,0.945152377071997,-0.0580304554678436,-0.1547003018878108,-94.3844785113498,-120.3793064287245,-45.36665744510581,-0.03079851853198734,-0.03979402282128952,-0.01442702900160378,-9.031823616418576,-11.669801413867894,-4.230800293725449,0.1562
04019004062,04019004062,Census Tract 40.62; Pima County; Arizona,5775,3566,878,Tucson city,Arizona,667356,0.420348497591129,0.14940681311256485,04019,5775,3566,878,0.013668,0.00781773244399999,0.00314654663299999,0.8774172359181204,0.8201919127324061,0.9070337549156916,-0.13970863468804584,-0.2192268473710953,-0.1024948019635163,-11.027579749241117,-17.304166975488453,-8.090191454945643,-190.95376189162104,-299.639254986813,-140.08989532373403,0.8660177182590201,0.8040943878999341,0.8982263566443187,-0.15471078583741715,-0.24363509439695957,-0.11330511802826312,-12.211740045269096,-19.230775815506888,-8.943478889789484,-211.45870208258177,-333.00044702176433,-190.95376189162104,-1.1841602960279811,-1.9266088400184351,-0.8532874348438408,-20.50494019096071,-33.36119203495126,-14.775539997295944,0.9219050795736544,0.8967508586021606,0.9474960055586544,-0.08471037003338928,-0.11513693062840474,-0.05541342035567605,-0.9504999321847852,-1.2919037505222477,-0.6217710094931304,-26.654512960874516,-36.22837214027615,-17.43609112431661,0.91443918660649115,0.8870313746773048,0.9423996725167876,-0.09356643355478592,-0.1273558394299101,-0.0611209120323483,-1.049870148289304,-1.4290070589203236,-0.6858124066619057,-29.441114646362987,-40.07310877510722,-19.23197999612747,-0.0993702161045189,-0.13710330839807616,-0.06404139716877533,-2.786601685488472,-3.844736634831076,-1.7958888718108617,0.8967508586021606,0.8720303229845349,0.9474960055586544,-0.11513693062840474,-0.14674911369766053,-0.05541342035567605,-0.7902963324709537,-1.007281379793987,-0.380356004261574,-90.01097180762571,-114.72453072824456,-43.32072941475786,0.8870313746773048,-0.1273558394299101,-0.874166544747087,0.8601708989441568,-0.16255967416182152,-1.1158045780496657,0.9423996725167876,-0.0611209120323483,-0.41953205068789584,-99.56338778440627,-127.08480387809404,-47.78269370021593,-0.08387021227613334,-0.10852319825567867,-0.03917604642632183,-9.552415976780562,-12.360273149849508,-4.461964285458067,0.1017
