geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06059062643,06059062643,Census Tract 626.43; Orange County; California,3972,3544,1739,Irvine city,California,367195,0.6634917772051705,0.1968701231713404,06059,3972,3544,1739,0.009319,0.009493868073,0.003212018401,0.794510893140483,0.705631020428263,0.8422864425179049,-0.25863598426860474,-0.4171712567186715,-0.187244563750345,-9.573428544949335,-15.441622435087082,-6.930870259849356,-241.02287373991277,-388.76189413613,-174.49320895894652,0.7764434695494465,0.6814522520857789,0.8279532044688007,-0.2879237693637613,-0.4674542448707374,-0.2077977289085816,-10.65751790181594,-17.302850660778997,-7.691647065796713,-268.3161606700892,-435.6206107950402,-241.02287373991277,-1.084089356866606,-1.8612282256919157,-0.7607768059473567,-27.293286930176382,-46.85871665891026,-19.15349461096065,0.8667286953461926,0.8255623525991879,0.909493741692689,-0.15376357719479408,-0.2112955452142595,-0.0995127884430153,-1.7503512610679626,-2.405260275359563,-1.132793200583255,-49.38914393532625,-67.8685179277529,-31.96369076137853,0.8544201714796588,0.8098878206929272,0.9009064297702212,-0.17038435348293632,-0.23473890389463548,-0.10999318792191638,-1.9395520930635857,-2.6721252454550553,-1.2520957088824156,-54.72776786296799,-75.39856787401398,-35.33001435898464,-0.1892008319956231,-0.26686497009549237,-0.11930250829916056,-5.338623927641735,-7.530049946261071,-3.3663235976061108,0.8255623525991879,0.7859506720124122,0.909493741692689,-0.2112955452142595,-0.27234448116129023,-0.0995127884430153,-3.488454921346931,-4.496362877151011,-1.642939874709508,-200.60120306767865,-258.5602574554923,-94.47612850543464,0.8098878206929272,-0.23473890389463548,-3.875500942021577,0.7672463279720976,-0.30336237990619225,-5.008463316451669,0.9009064297702212,-0.10999318792191638,-1.8159695573882464,-222.8580185176295,-288.0082413140695,-104.4260815059371,-0.3870460206746458,-0.5121004393006583,-0.1730296826787383,-22.25681544995088,-29.44798385857724,-9.94995300050249,0.0678
06059074003,06059074003,Census Tract 740.03; Orange County; California,2520,1333,495,Irvine city,California,112350,0.3325107874409107,0.22072249904702032,06059,2520,1333,495,0.009319,0.009493868073,0.003212018401,0.9094497425239708,0.8660029288191471,0.9316286916732244,-0.09956598285984176,-0.15473050577734984,-0.07338901102753646,-2.3381955935625807,-3.63367263001459,-1.723458728289343,-92.78553942708652,-144.1933583339123,-68.39121937656124,0.9008584877779544,0.853633198631173,0.925054117766072,-0.11005225966909254,-0.17146334233899363,-0.08101783538342176,-2.584454059797809,-4.026624555887846,-1.9026131240040307,-102.55770078562732,-159.78668872570816,-92.78553942708652,-0.2462584662352283,-0.3929519258732559,-0.17915439571468772,-9.772161358540805,-15.59333039179587,-7.1093014172495135,0.9426903165764804,0.923950958384814,0.9616116870153192,-0.06079375423272441,-0.08230852614529396,-0.03992080535525914,-0.26029578612942283,-0.35241387521698586,-0.1709257397246477,-19.527065726138247,-26.437650053787387,-12.822636138383174,0.937143183449127,0.9166716757966537,0.9578548579960794,-0.0670727991847846,-0.09090312966300396,-0.04399950749541755,-0.2871802738957453,-0.38921270607301495,-0.18838919453772143,-21.5439065188106,-29.19825251860577,-14.132722771021864,-0.02688448776632246,-0.03679883085602908,-0.01746345481307373,-2.016840792672353,-2.760602464818386,-1.31008663263869,0.923950958384814,0.9053937301957128,0.9616116870153192,-0.08230852614529396,-0.10449185437128752,-0.03992080535525914,-0.38680601281071353,-0.4910557806515453,-0.18760641540831735,-78.1426288506492,-99.2031880104132,-37.90028594107422,0.9166716757966537,-0.09090312966300396,-0.4271960486194694,0.8964400083550698,-0.11552361639342552,-0.5428991568107456,0.9578548579960794,-0.04399950749541755,-0.20677413212204207,-86.30223204433726,-109.67659733550416,-41.772551943846885,-0.04039003580875588,-0.05184337615920031,-0.01916771671372469,-8.159603193688056,-10.473409325090971,-3.8722660027726654,0.7813
06059052430,06059052430,Census Tract 524.30; Orange County; California,10491,8118,2225,Irvine city,California,756983,0.7063253007369431,0.20852998604110712,06059,10491,8118,2225,0.009319,0.009493868073,0.003212018401,0.7807392271118674,0.6871750417864323,0.8313687156549747,-0.28083739778162325,-0.4552332945625095,-0.20283573481854317,-27.4562448408436,-44.506169384646014,-19.830363198212073,-261.7123709926947,-424.2319072028026,-189.0226212774004,0.7616520238998141,0.6618721620071977,0.8161557521311841,-0.3129355251756511,-0.5108657795296809,-0.22525632808290968,-30.594338455242863,-49.945114270294575,-22.022326601256022,-291.62461591118927,-476.0758199437096,-261.7123709926947,-3.1380936143992635,-5.43894488564856,-2.191963403043953,-29.91224491849455,-51.84391274090706,-20.893750863063133,0.8573564083186632,0.8136200962058766,0.9029587223890788,-0.1663760721880775,-0.22907485282536855,-0.10747033635620264,-4.338283597465471,-5.973164671664416,-2.8023067938589157,-53.44030053542093,-73.57926424814507,-34.51966979377821,0.8442625752942322,0.7970101160427384,0.893788345288503,-0.18446562629107663,-0.25468921895889285,-0.11883311666724997,-4.809971712339293,-6.641063504682465,-3.098593169638333,-59.25069859989275,-81.80664578322819,-38.169415738338664,-0.4716881148738219,-0.6678988330180484,-0.2962863757794172,-5.810398064471814,-8.22738153508313,-3.649745944560448,0.8136200962058766,0.7716916818706556,0.9029587223890788,-0.22907485282536855,-0.2958543204403899,-0.10747033635620264,-4.838944310234217,-6.249584198771087,-2.2701879591569596,-217.48064315659403,-280.8801887088129,-102.03091951267234,0.7970101160427384,-0.25468921895889285,-5.380018503814784,0.7519486792805011,-0.3298779924141176,-6.968295361868742,0.893788345288503,-0.11883311666724997,-2.510213699461592,-241.79858444111392,-313.1818140165727,-112.81859323422886,-0.5410741935805676,-0.7187111630976553,-0.2400257403046324,-24.317941284519893,-32.301625307759785,-10.787673721556514,0.291
06059052438,06059052438,Census Tract 524.38; Orange County; California,5291,3440,488,Irvine city,California,191443,0.5654167547372554,0.26383283455055395,06059,5291,3440,488,0.009319,0.009493868073,0.003212018401,0.8269654171074724,0.749777715311694,0.8678275536288136,-0.20924040995300777,-0.33372862326841063,-0.15230266176558746,-10.316981113442852,-16.45510015990094,-7.509561299920658,-194.9911380352079,-311.0017040238318,-141.93085049935092,0.8114020170480375,0.7284936677489293,0.8556118255692895,-0.232434698200654,-0.37269552814375817,-0.16875429969033032,-11.460617917846252,-18.37643467524897,-8.320739397845868,-216.60589525318937,-347.3149626771682,-194.9911380352079,-1.1436368044033998,-1.921334515348029,-0.8111780979252101,-21.614757217981474,-36.313258653336405,-15.331281382067854,0.8885758979274241,0.8535706172308996,0.9246355177637082,-0.1253962687176967,-0.17154923074102235,-0.08150723262130978,-1.38554642153066,-1.8955063432124015,-0.9006013946201666,-40.27751225379826,-55.101928581755864,-26.18027309942345,0.8781404487391996,0.8401627113297956,0.917418786204966,-0.1387700013542955,-0.1902456351784723,-0.09001474030921354,-1.5333173846273649,-2.10208933430696,-0.9946037676864404,-44.573179785679216,-61.107248090318606,-28.91290022344303,-0.147770963096705,-0.206582991094558,-0.09400237306627368,-4.29566753188096,-6.005319508562733,-2.732627124019584,0.8535706172308996,0.819599350470335,0.9246355177637082,-0.17154923074102235,-0.22010833637940327,-0.08150723262130978,-0.7947888931637922,-1.0197635995885377,-0.377623629788994,-162.86657646799023,-208.96795073535608,-77.38189135020369,0.8401627113297956,-0.1902456351784723,-0.8814094773820697,0.8034553854384474,-0.2446241796665508,-1.1333456883394002,0.917418786204966,-0.09001474030921354,-0.41703897773106186,-180.61669618485033,-232.24296892200823,-85.45880691210284,-0.08662058421827745,-0.11358208875086252,-0.03941534794206786,-17.750119716860134,-23.27501818665215,-8.07691556189915,0.5875
06059052436,06059052436,Census Tract 524.36; Orange County; California,3728,2727,1241,Irvine city,California,67734,0.5663694991808884,0.22076367619523873,06059,3728,2727,1241,0.009319,0.009493868073,0.003212018401,0.8266438485771939,0.7493358407570787,0.8675757479938636,-0.2097108104308572,-0.3345151073911893,-0.15263710668762612,-7.285611918086429,-11.62146695338222,-5.30280113524357,-195.4295042405158,-311.73462857784926,-142.24251972219875,0.811054955487064,0.7280214175695447,0.8553387422506361,-0.23296207394413687,-0.3735859630866894,-0.16912744694425924,-8.093389458094414,-12.97883661553811,-5.875695871858201,-217.0973567085412,-348.1447590004858,-195.4295042405158,-0.8077775400079847,-1.3573696621558895,-0.5728947366146313,-21.66785246802534,-36.41013042263652,-15.36734808515642,0.8883610378168509,0.8532940132168287,0.9244872179885368,-0.1256684584653803,-0.17192900045097598,-0.08168072044928977,-1.1007519165709203,-1.5059560614620748,-0.7154556575245821,-40.36494010161058,-55.22391131140722,-26.235997709005577,0.8779068810942078,0.8398632311593586,0.9172569309694616,-0.13907297178673153,-0.1906700554322237,-0.090207079648977,-1.218164383544426,-1.670112226350916,-0.7901395228718548,-44.67049444607356,-61.243572656799266,-28.974679973298677,-0.11741246697350548,-0.16415616488884122,-0.07468386534727278,-4.305554344462982,-6.01966134539205,-2.738682264293098,0.8532940132168287,0.8192656406799328,0.9244872179885368,-0.17192900045097598,-0.2206053206015944,-0.08168072044928977,-2.025648619021565,-2.5991476822018167,-0.9623532862099594,-163.22712482043232,-209.43978099934057,-77.54659840531502,0.8398632311593586,-0.1906700554322237,-2.2464536725157047,0.8030955425274942,-0.24518185825413769,-2.888705752251791,0.9172569309694616,-0.090207079648977,-1.0628099147765464,-181.01963517451287,-232.7724216157769,-85.64141134379906,-0.2208050534941397,-0.28955807004997425,-0.100456628566587,-17.79251035408056,-23.332640616436283,-8.094812938484045,0.0569
06059052535,06059052535,Census Tract 525.35; Orange County; California,3595,2536,735,Irvine city,California,65129,0.4822606351226854,0.2207059607444563,06059,3595,2536,735,0.009319,0.009493868073,0.003212018401,0.8555194800654411,0.7893659022212943,0.8900892325546824,-0.1688804560283153,-0.26683962049282384,-0.12348286376845397,-5.657800106171694,-8.939608932024587,-4.136898822812309,-157.37969697278703,-248.6678423372625,-115.07368074582224,0.8422730271099826,0.770914472361563,0.8797857069598174,-0.18726347373512844,-0.29716075628554905,-0.1366404251503408,-6.273664380696895,-9.955421710730988,-4.577700878503813,-174.5108311737662,-276.92410878250314,-157.37969697278703,-0.615864274525201,-1.015812778706401,-0.44080205569150355,-17.131134200979165,-28.256266445240644,-12.26153145178035,0.9075306251836902,0.8780614671952834,0.9376712875685708,-0.1018911893993587,-0.13887243360560436,-0.06647181507823573,-0.8299728876353093,-1.1312102195689129,-0.5414580459023559,-32.727637525051634,-44.6060812132852,-21.35086931791624,0.8987676216295412,0.8667171914069821,0.9316562021203888,-0.11263465208828512,-0.15377889110132192,-0.07335731541749552,-0.9174856824480332,-1.2526334323615544,-0.5975451191132739,-36.178457509780486,-49.39406279028211,-23.562504696895655,-0.08751279481272378,-0.1214232127926418,-0.05608707321091799,-3.450819984728855,-4.787981576996916,-2.211635378979416,0.8780614671952834,0.8492556145720441,0.9376712875685708,-0.13887243360560436,-0.17750178255096824,-0.06647181507823573,-0.9690508742666236,-1.238606202102001,-0.4638398625503322,-131.84365636280592,-168.5178506261226,-63.10746429256221,0.8667171914069821,-0.15377889110132192,-1.0730680308282152,0.8354919492615401,-0.19689962408837372,-1.37396420521796,0.9316562021203888,-0.07335731541749552,-0.5118868359509162,-145.99565045281838,-186.93390547183128,-69.64446747631513,-0.1040171565615916,-0.1353580031159589,-0.04804697340058395,-14.151994090012463,-18.416054845708697,-6.537003183752917,0.4071
06059052439,06059052439,Census Tract 524.39; Orange County; California,7515,4645,1131,Irvine city,California,281279,0.49762849570302214,0.2706581259069083,06059,7515,4645,1131,0.009319,0.009493868073,0.003212018401,0.8501692065947315,0.7818954547012692,0.8859325246788545,-0.1762364388677413,-0.2789433599944123,-0.12875413436536184,-12.342240514170731,-19.535040885986277,-9.016946232803312,-164.2347373808481,-259.9473171787928,-119.98597781508067,0.8364806666637739,0.7628928723883729,0.8752673141657963,-0.19548489266154584,-0.3108000299823496,-0.14250810445616208,-13.690253716067785,-21.76603627773245,-9.980168186083713,-182.17237147129455,-289.63454794055156,-164.2347373808481,-1.348013201897052,-2.2309953917461733,-0.9632219532803976,-17.937634090446466,-29.68723076175879,-12.817324727616736,0.9039974490537934,0.873483037204355,0.9352484145240194,-0.1061978117822032,-0.14484192297605633,-0.06923463806023658,-1.5844528173672747,-2.1610162119250504,-1.0329687165204748,-34.11093255903713,-46.523492183531765,-22.238293143605485,0.8949194055016749,0.8617472835547455,0.9290084809449176,-0.11741905902623588,-0.1604330168294305,-0.07641643807479039,-1.751871867833641,-2.3936326111450215,-1.140119919317057,-37.71521782203748,-51.53138021840735,-24.545100523510374,-0.16741905046636618,-0.23261639921997104,-0.1071512027965822,-3.604285263000349,-5.007888034875587,-2.306807379904891,0.873483037204355,0.8436952208066357,0.9352484145240194,-0.14484192297605633,-0.18526213653779527,-0.06923463806023658,-1.5552495323451403,-1.9892641943127056,-0.7434114119229692,-137.51101081743062,-175.8854283211941,-65.73045198257907,0.8617472835547455,-0.1604330168294305,-1.722659912751494,0.829476617322677,-0.20557949328062525,-2.207423128711824,0.9290084809449176,-0.07641643807479039,-0.820526454892107,-152.3129896332002,-195.1744587720446,-72.54875816906339,-0.1674103804063538,-0.2181589343991188,-0.07711504296913774,-14.801978815769568,-19.289030450850472,-6.818306186484326,0.3298
06059062656,06059062656,Census Tract 626.56; Orange County; California,1927,1539,1010,Irvine city,California,522069,0.7240072337184087,0.16014668671161647,06059,1927,1539,1010,0.009319,0.009493868073,0.003212018401,0.7751240493543947,0.67969779746033,0.8269031854036579,-0.29011607991379673,-0.4712420780771534,-0.2093314158801357,-5.209821299777026,-8.462429991633112,-3.759113488259119,-270.35917487166716,-439.1504925600992,-195.07594645869844,0.7556285053397377,0.6539543739227818,0.8113348507399295,-0.3234016357686117,-0.5291586689778436,-0.23253672523497507,-5.807553758863262,-9.502479508966118,-4.175827773729539,-301.3779843727692,-493.1229636204524,-270.35917487166716,-0.5977324590862363,-1.0400495173330064,-0.41671428547042,-31.01880950110204,-53.972471060353215,-21.62502778777478,0.8535170887057417,0.8087407810074424,0.9002747397166972,-0.17162270472684077,-0.2364901381061895,-0.11077202978580158,-0.8483818845568716,-1.1690408292130003,-0.5475789671037087,-55.125528561200234,-75.9610675252112,-35.58017979881148,0.8401047550438185,0.791754020547117,0.8908663832143457,-0.19032774662469512,-0.26301853106976475,-0.12250278924196008,-0.9408464493198756,-1.300178536502515,-0.6055675871440421,-61.13362243793865,-84.48203616000747,-39.348121321900074,-0.09246456476300412,-0.13113770728951457,-0.05798862004033345,-6.0080938767384104,-8.520968634796269,-3.7679415230885938,0.8087407810074424,0.7658811922091565,0.9002747397166972,-0.2364901381061895,-0.30568554257813313,-0.11077202978580158,-2.26765823346317,-2.931159595190822,-1.0621715873344748,-224.52061717457133,-290.213821306022,-105.16550369648265,0.791754020547117,-0.26301853106976475,-2.5220338670779037,0.745723012153094,-0.3409804762665738,-3.2695958937149947,0.8908663832143457,-0.12250278924196008,-1.1746555728340695,-249.70632347305977,-323.72236571435593,-116.30253196376928,-0.2543756336147336,-0.3384362985241727,-0.11248398549959472,-25.185706298488476,-33.508544408333925,-11.137028267286604,0.0084
06059075607,06059075607,Census Tract 756.07; Orange County; California,4629,3449,1238,Irvine city,California,74731,0.5365168481696042,0.2178594145437897,06059,4629,3449,1238,0.009319,0.009493868073,0.003212018401,0.8367793328279818,0.7633057843667925,0.8755004856982409,-0.1950581960723112,-0.31009094976210533,-0.14220382094073492,-8.414352386856931,-13.376595169096232,-6.1343387986079145,-181.77473291978683,-288.97375608330594,-132.51974073467088,0.8220004206193096,0.7429650916722037,0.8639369134029667,-0.21654438965685985,-0.3459582572705854,-0.15749192387334565,-9.341216307025627,-14.923826562706724,-6.793831647366953,-201.7977167212277,-322.39849995045853,-181.77473291978683,-0.9268639201686976,-1.5472313936104918,-0.6594928487590384,-20.022983801440866,-33.42474386715256,-14.24698312289994,0.8951180734722325,0.8620036822867837,0.9291452659057852,-0.11717105221763915,-0.1600878517677906,-0.07625797245508362,-1.298050380891394,-1.7734934783830736,-0.8448049950721964,-37.635557578758885,-51.42051256547039,-24.494201074867973,0.8852549395977484,0.8492978665693199,0.9223419895382964,-0.1296180967421551,-0.17744320262975688,-0.08419654677174296,-1.4359418701306428,-1.9657604194960907,-0.932750517626128,-41.63357118384003,-56.995083197915065,-27.044085753149552,-0.13789148923924888,-0.19226694111301712,-0.08794552255393162,-3.998013605081151,-5.574570632444683,-2.5498846782815776,0.8620036822867837,0.8297867325148766,0.9291452659057852,-0.1600878517677906,-0.20512893351433747,-0.07625797245508362,-1.881577945629449,-2.4109641865325013,-0.8962911149437532,-151.9852944773384,-194.7467032740308,-72.39831300030316,0.8492978665693199,-0.17744320262975688,-2.085562476997288,0.8144475763585765,-0.22782611063935496,-2.677733385037486,0.9223419895382964,-0.08419654677174296,-0.9895964231793398,-168.46223562175183,-216.29510379947376,-79.93509072531016,-0.2039845313678388,-0.26676919850498404,-0.09330530823558658,-16.476941144413473,-21.548400525442975,-7.536777725006994,0.1259
06059052528,06059052528,Census Tract 525.28; Orange County; California,2208,1787,770,Irvine city,California,47559,0.48486780284293424,0.2050235808563276,06059,2208,1787,770,0.009319,0.009493868073,0.003212018401,0.8546094368747027,0.7880935272293015,0.889382673141039,-0.17012515524868177,-0.26888492983275425,-0.12437540127501358,-3.500555078451523,-5.532670963734051,-2.5591920367759275,-158.53963217624653,-250.57386611114364,-115.90543644818511,0.841287531773937,0.7695476860337148,0.879017519019223,-0.1886542498631856,-0.2994646311706131,-0.13763375400727512,-3.881816251480858,-6.161889662516707,-2.832000569535103,-175.80689544750263,-279.0710897878943,-158.53963217624653,-0.3812611730293351,-0.6292186987826556,-0.2728085327591754,-17.26726327125612,-28.497223676750707,-12.355458911194535,0.9069302483587028,0.877283046656106,0.9372598038984165,-0.10262062800279098,-0.13988296458212407,-0.06694002649065227,-0.5890297703497801,-0.8029109946726701,-0.3842275105734564,-32.961934546714055,-44.93066562242138,-21.50125968514026,0.8981136056411402,0.8658720289295054,0.9312064835502624,-0.11344488461025568,-0.15490507440957482,-0.0738756845715459,-0.6511596706221563,-0.8891360555989377,-0.4240373340575055,-36.438705686746296,-49.755794941182856,-23.729005823027727,-0.06212990027237619,-0.08622506092626758,-0.0398098234840491,-3.4767711400322434,-4.825129318761476,-2.227746137887471,0.877283046656106,0.8483097155556636,0.9372598038984165,-0.13988296458212407,-0.17881474379316234,-0.06694002649065227,-1.0225834167801693,-1.3071855620512756,-0.4893502308351408,-132.80304114028172,-169.76435870795788,-63.55197803053777,0.8658720289295054,-0.15490507440957482,-1.1323992220177188,0.8344683803020193,-0.1983677555739977,-1.4501235220446158,0.9312064835502624,-0.0738756845715459,-0.54005182240611,-147.06483402827516,-188.3277301356644,-70.13660031248183,-0.10981580523754952,-0.14293795999334025,-0.05070159157096921,-14.261792887993444,-18.563371427706524,-6.584622281944053,0.385
06059052511,06059052511,Census Tract 525.11; Orange County; California,4139,3163,1082,Irvine city,California,68923,0.49963346760410143,0.21636664033992023,06059,4139,3163,1082,0.009319,0.009493868073,0.003212018401,0.849473653695891,0.7809260487914914,0.8853916521412781,-0.17719954662419343,-0.2805309818356459,-0.12944367340887727,-6.834824137887163,-10.820456161447504,-4.992816067346437,-165.13225749908585,-261.4268219726384,-120.62855924973272,0.8357279082526883,0.7618525060692274,0.8746795346848479,-0.19656169205928073,-0.3125900250161188,-0.14327586315404733,-7.581648051955509,-12.057016448095249,-5.526342174784094,-183.1758408300437,-291.3026443125211,-165.13225749908585,-0.7468239140683455,-1.2365602866477463,-0.5335261074376572,-18.04358333095785,-29.87582233988273,-12.890217623523972,0.90353750782218,0.8728874742967863,0.9349327757836856,-0.10676091622397164,-0.14562303784415953,-0.06959561789003846,-1.0846497207263486,-1.479473883472768,-0.7070646279378633,-34.291802741901634,-46.77438771649598,-22.354240529176835,0.8944185635496912,0.861100988302922,0.9286636006705196,-0.11804477316669984,-0.1613039743117975,-0.07681618971387895,-1.1992893539791227,-1.6387861483157344,-0.7804228519885352,-37.9161983553311,-51.81113336439249,-24.67350148556861,-0.11463963325277415,-0.15931226484296657,-0.07335822405067194,-3.62439561342947,-5.036745647896509,-2.3192609563917777,0.8728874742967863,0.8429724724017675,0.9349327757836856,-0.14562303784415953,-0.1862783575255253,-0.06959561789003846,-1.4958930342758556,-1.9135193276010656,-0.714911607112913,-138.2525909681937,-176.85021512024636,-66.07316147069437,0.861100988302922,-0.1613039743117975,-1.6569733412116627,0.828695025910496,-0.2067165467794251,-2.1234678727676544,0.9286636006705196,-0.07681618971387895,-0.7890839582372631,-153.13986517667863,-196.2539623629995,-72.92827710141063,-0.1610803069358071,-0.20994854516658856,-0.07417235112435006,-14.887274208484945,-19.403747242753106,-6.855115630716272,0.3023
06059052422,06059052422,Census Tract 524.22; Orange County; California,7732,5628,1420,Irvine city,California,172026,0.4837983699794284,0.2578998056628843,06059,7732,5628,1420,0.009319,0.009493868073,0.003212018401,0.8549826098902856,0.7886151938268718,0.8896724285320967,-0.16961443242491625,-0.26804556623789116,-0.124009206006234,-12.221484478076588,-19.313891396852657,-8.935422326249837,-158.06368957677944,-249.79166317709075,-115.56417907720947,0.8416916320677531,0.7701080340792773,0.8793325404867715,-0.18808357110945312,-0.2985191112771288,-0.13722619595816477,-13.552269179174658,-21.509647691670768,-9.887766034477153,-175.27507991689936,-278.1899597991563,-158.06368957677944,-1.3307847010980716,-2.19575629481811,-0.952343708227314,-17.211390340119912,-28.39829662206558,-12.316912936204268,0.9071764685770048,0.8776022630872308,0.9374285683376584,-0.10232136154126448,-0.13946834695047192,-0.06674794621770444,-1.8496877647715313,-2.5212027189763564,-1.2066186139707065,-32.865809608591526,-44.79748967619681,-21.439563148022504,0.8983818185527104,0.8662186059765408,0.9313909271267125,-0.1131124643762227,-0.1544429929124408,-0.07366302470321737,-2.044761115844601,-2.791902981369453,-1.3316241443352512,-36.33193169588843,-49.607373514027245,-23.660699082005177,-0.19507335107306956,-0.27070026239309675,-0.12500553036454476,-3.4661220872969003,-4.809883837830433,-2.2211359339826715,0.8776022630872308,0.8486975859043175,0.9374285683376584,-0.13946834695047192,-0.17827600385414594,-0.06674794621770444,-1.8802136025561849,-2.4033909828655196,-0.8998485976591111,-132.40940863071722,-169.2528861172901,-63.36961955345853,0.8662186059765408,-0.1544429929124408,-2.082091187304181,0.8348880857792804,-0.19776532571620653,-2.6661322347042256,0.9313909271267125,-0.07366302470321737,-0.9930727945144896,-146.62613995099866,-187.7557911763539,-69.93470383904857,-0.20187758474799655,-0.262741251838706,-0.09322419685537851,-14.216731320281449,-18.502905059063803,-6.5650842855900375,0.2901
06059052523,06059052523,Census Tract 525.23; Orange County; California,3042,1839,834,Irvine city,California,53233,0.492048518597407,0.22035855383427871,06059,3042,1839,834,0.009319,0.009493868073,0.003212018401,0.8521079785646333,0.7845997187631288,0.8874395508058712,-0.1735601885625919,-0.27453525165218756,-0.12683731426204098,-4.920153302327401,-7.78263457886637,-3.5956346659514136,-161.74073972147934,-255.83940101467357,-118.19969316079596,0.8385792172245418,0.7657957696717742,0.8769052257296742,-0.192493183064702,-0.3058311884232626,-0.14037409135964313,-5.4568733658050315,-8.66982425023564,-3.979380610751524,-179.38439729799578,-285.0040844916384,-161.74073972147934,-0.5367200634776301,-0.8871896713692706,-0.3837459448001104,-17.643657576516443,-29.16468347696485,-12.614922577255436,0.905278730588917,0.8751426704421612,0.9361274203076831,-0.10463216047223754,-0.1426708281688005,-0.06823064713917185,-0.6180519011579366,-0.8427425773445733,-0.4030317350924876,-33.608042477321185,-45.82613253640964,-21.9158094123158,0.896314760576851,0.8635485231682845,0.9299689812751428,-0.1156794956231884,-0.15801251831348972,-0.07530468234417112,-0.6833074254819874,-0.9333644350803412,-0.444817366657154,-37.15646685600802,-50.75391164112785,-24.188002537093745,-0.0652555243240508,-0.09062185773576792,-0.04178563156466641,-3.5484243786868297,-4.927779104718212,-2.2721931247779454,0.8751426704421612,0.8457099439728202,0.9361274203076831,-0.1426708281688005,-0.18243850285404528,-0.06823064713917185,-1.1296513490972035,-1.4445272626616377,-0.54024248390391,-135.4498020500244,-173.20470775319396,-64.77727624747124,0.8635485231682845,-0.15801251831348972,-1.2511251022941403,0.8316557237329301,-0.2024206308728904,-1.6027434738103836,0.9299689812751428,-0.07530468234417112,-0.5962538880252473,-150.01500027507677,-192.17547647606517,-71.4932719454733,-0.12147375319693676,-0.15821621114874596,-0.0560114041213372,-14.56519822505237,-18.970768722871217,-6.715995698002063,0.285
