geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
28049011103,28049011103,Census Tract 111.03; Hinds County; Mississippi,4050,3032,1187,Jackson city,Mississippi,130,0.738413008245138,0.21478180803595004,28049,4050,3032,1187,0.014834,0.00746626930099999,0.00395401996,0.7705791351682958,0.6736661439056854,0.8232827782976909,-0.29772524892151186,-0.4844148085019426,-0.21464948175851417,-17.886648187131915,-29.10252754073716,-12.895647170243487,-441.6456342501707,-718.5809269317817,-318.41104124057995,0.7507562737076485,0.6475736874548047,0.8074282380924129,-0.3319902011094073,-0.5442258068427027,-0.23850015744129396,-19.94520770519064,-32.69583475575384,-14.328540908710828,-492.4742643256948,-807.3045618704652,-441.6456342501707,-2.0585595180587255,-3.593307215016683,-1.4328937384673388,-50.82863007552409,-88.72363493868353,-35.380092307835525,0.8504018422196337,0.804787158392785,0.8980939516413375,-0.17591466804669686,-0.2425645583076504,-0.11346925137667514,-2.10896856961907,-2.9080066787754855,-1.3603361642821612,-69.55701087134136,-95.91051051370334,-44.8659684789631,0.8367324490732115,0.787497423810937,0.888492873502546,-0.19512515751914272,-0.26984542395161,-0.12550143036924927,-2.339275223147426,-3.2350657514154024,-1.5045850072077194,-77.15287675288344,-106.6974192419328,-49.623516068856176,-0.230306653528356,-0.32705907263991696,-0.14424884292555815,-7.5958658815420845,-10.786908728229452,-4.75754758989308,0.804787158392785,0.7611796435923044,0.8980939516413375,-0.2425645583076504,-0.3137503195442918,-0.11346925137667514,-2.149719098146002,-2.780600177864081,-1.0056168899472513,-181.10523152030348,-234.2544378992486,-84.71919881611215,0.787497423810937,-0.26984542395161,-2.391494723975035,0.7406889776358834,-0.35009434485143887,-3.1026977087291723,0.888492873502546,-0.12550143036924927,-1.11225161495865,-201.4738604865236,-261.3898659418005,-93.70274767975148,-0.24177562582903267,-0.3220975308650913,-0.1066347250113988,-20.368628966220108,-27.13542804255192,-8.983548863639326,0.5117
28121980000,28121980000,Census Tract 9800; Rankin County; Mississippi,36,30,24,Jackson city,Mississippi,239521,0.7548875525818866,0.18999343978543737,28121,36,30,24,0.011446,0.00746626930099999,0.00395401996,0.7654141945984039,0.6668338816662156,0.8191618804507643,-0.30648217273352,-0.4996238605952405,-0.22075993019807633,-0.12628781816788331,-0.2058730095014324,-0.09096545379769852,-350.799494910787,-571.8694708373123,-252.68181610471817,0.7452228506735495,0.6403529637672956,0.8029836597262828,-0.3418804846042724,-0.561638747038579,-0.24535535423083848,-0.14087390496409805,-0.23142661554972868,-0.10110014584294236,-391.31640267805017,-642.8517098603575,-350.799494910787,-0.01458608679621473,-0.02555360604829626,-0.01013469204524383,-40.51690776726314,-70.98223902304517,-28.15192234789955,0.8468531589974346,0.8002894528505452,0.8956064614803126,-0.18084226217432023,-0.24954789350041695,-0.11656184162309348,-0.02145161742746445,-0.02960152055629808,-0.01382663545056211,-71.50539142488152,-98.67173518766027,-46.08878483520704,0.832892445751556,0.7826575924369464,0.8857862612997984,-0.2006352141874158,-0.2776979482002066,-0.12894051724465097,-0.02379946924727752,-0.03294069690103989,-0.01529500136514222,-79.33156415759173,-109.8023230034663,-50.98333788380742,-0.00234785181981306,-0.0033391763447418,-0.00146836591458011,-7.826172732710221,-11.130587815806024,-4.89455304860038,0.8002894528505452,0.7558382856576711,0.8956064614803126,-0.24954789350041695,-0.32303433019389666,-0.11656184162309348,-0.04471660263291312,-0.05788467126469891,-0.02088677039468463,-186.31917763713804,-241.18613026957877,-87.02820997785265,0.7826575924369464,-0.2776979482002066,-0.04976082397434937,0.7349736601817817,-0.3605929765600976,-0.06461482250512485,0.8857862612997984,-0.12894051724465097,-0.02310491101341116,-207.33676655978903,-269.2284271046869,-96.27046255587985,-0.00504422134143624,-0.00673015124042594,-0.00221814061872652,-21.017588922651036,-28.04229683510808,-9.24225257802719,0
28121020217,28121020217,Census Tract 202.17; Rankin County; Mississippi,2247,1174,746,Jackson city,Mississippi,264306,0.7498530721412958,0.18697522306610148,28121,2247,1174,746,0.011446,0.00746626930099999,0.00395401996,0.7669888725334227,0.6689143780904304,0.8204189983824575,-0.303799880038577,-0.4949596431978775,-0.21888937478484213,-7.813478330292728,-12.729947246868411,-5.62965129017007,-347.7293426921553,-566.5308076042907,-250.54077837873032,0.7469094764061219,0.642550970939394,0.8043392829100855,-0.3388503313837506,-0.5562967690143309,-0.24325644817696512,-8.714946566612365,-14.307486722356156,-6.256351998207971,-387.84808930184096,-636.7372818138031,-347.7293426921553,-0.9014682363196372,-1.577539475487745,-0.6267007080379008,-40.11874660968567,-70.20647420951246,-27.890552204623976,0.8479360322883469,0.8016612398247364,0.8963658853891165,-0.17933424447275123,-0.24740969167802795,-0.11561586211627788,-0.8324730478520573,-1.1484805966918403,-0.5366910787114351,-70.9091182156778,-97.82628591923684,-45.71474265003706,0.834064044484835,0.7841334392097561,0.8866125029442211,-0.1989486977797448,-0.2752931452684796,-0.12788844808667485,-0.9235237212715772,-1.277916130118986,-0.5936606612796719,-78.66471220371186,-108.85145912427475,-50.567347638813615,-0.09105067341951988,-0.1294355334271453,-0.05696958256823681,-7.755593988034063,-11.02517320503793,-4.85260498877656,0.8016612398247364,0.757466570077524,0.8963658853891165,-0.24740969167802795,-0.3201902757208856,-0.11561586211627788,-1.3780316297661692,-1.783407612265806,-0.6439614948724512,-184.72273857455352,-239.06268260935735,-86.32191620274145,0.7841334392097561,-0.2752931452684796,-1.5333379184331617,0.7367155175420075,-0.3573760511200038,-1.9905263161848588,0.8866125029442211,-0.12788844808667485,-0.7123177970509461,-205.54127592937823,-266.8265839389891,-95.48495939020724,-0.15530628866699248,-0.2071187039190527,-0.06835630217849487,-20.81853735482473,-27.763901329631732,-9.1630431874658,0.6629
28049000200,28049000200,Census Tract 2; Hinds County; Mississippi,3767,2157,722,Jackson city,Mississippi,181145,0.7587931544118296,0.19044227682529352,28049,3767,2157,722,0.014834,0.00746626930099999,0.00395401996,0.7641948329368841,0.665224351890379,0.8181879722943408,-0.3085668168638238,-0.5032522443868501,-0.2222130291109349,-17.242614367835447,-28.121573369114493,-12.417192514123672,-457.7280161357963,-746.5243793234536,-329.6308073831609,0.7439170398581956,0.6386529947249817,0.8019335810611503,-0.3442359112927681,-0.5657955231707985,-0.24698606420342237,-19.235791879076448,-31.61647164862576,-13.80150173817457,-510.63955081169223,-839.3010790715626,-457.7280161357963,-1.9931775112410008,-3.4948982795112684,-1.3843092240508987,-52.91153467589596,-92.77669974810908,-36.74832025619588,0.8460140503815604,0.7992268779365933,0.8950177659524772,-0.18201346602812385,-0.251209171770791,-0.11729625717071752,-1.5523602811212125,-2.1425180730862863,-1.0003987876801712,-71.96848776639835,-99.3286079316776,-46.37917420863102,0.8319846876080179,0.7815145874924039,0.8851458177336474,-0.20194519790385973,-0.2795666466170982,-0.12975735744922628,-1.722354455580091,-2.384373901585806,-1.1066772820880328,-79.84953433380116,-110.54121008742726,-51.30631813110954,-0.16999417445887843,-0.2418558284995198,-0.10627849440786163,-7.881046567402801,-11.212602155749645,-4.927143922478518,0.7992268779365933,0.7545775218351174,0.8950177659524772,-0.251209171770791,-0.3252448834786651,-0.11729625717071752,-1.3541798263264062,-1.753280171730985,-0.6323026505939409,-187.55953273218924,-242.8365888824079,-87.57654440359292,0.7815145874924039,-0.2795666466170982,-1.5070449470213854,0.7336252156962522,-0.36309382311912897,-1.957310423284569,0.8851458177336474,-0.12975735744922628,-0.6994760363904742,-208.7319871220755,-271.09562649370764,-96.88033745020418,-0.15286512069497915,-0.20403025155358412,-0.06717338579653331,-21.17245438988631,-28.25903761129974,-9.30379304661126,0.1172
28049001200,28049001200,Census Tract 12; Hinds County; Mississippi,859,508,181,Jackson city,Mississippi,65417,0.6235780838764151,0.2614184196543754,28049,859,508,181,0.014834,0.00746626930099999,0.00395401996,0.8075623472014456,0.7232747948438485,0.8525889501527761,-0.2382944839682465,-0.3826003714340621,-0.1728981472499839,-3.0364450622838883,-4.875249268563622,-2.2031383889070786,-353.4860375184969,-567.5493909852878,-256.47711163062615,0.7904850628154951,0.700218633946407,0.8390999007365708,-0.2650460420317988,-0.42812537616149393,-0.19175320974557303,-3.3773242762622457,-5.4553473619524775,-2.4433972503812487,-393.1692987499704,-635.0811829979601,-353.4860375184969,-0.3408792139783574,-0.5800980933888553,-0.24025886147417008,-39.68326123147351,-67.53179201267233,-27.969599705956934,0.8755542956665576,0.8368482611095882,0.9156258517359962,-0.14213362317947642,-0.19495976328383205,-0.09214915470553088,-0.2854955849836944,-0.3916043960739427,-0.1850946752774209,-56.19991830387685,-77.0874795421147,-36.4359597002797,0.8639953227559185,0.8220749029091615,0.907590310393934,-0.1574136730396436,-0.21643416732611168,-0.10181872651985016,-0.31618773702923764,-0.4347387889577801,-0.20451738469632455,-62.241680517566465,-85.57850176334254,-40.25932769612688,-0.03069215204554326,-0.04313439288383741,-0.01942270941890367,-6.041762213689618,-8.491022221227837,-3.823367995847179,0.8368482611095882,0.7994747149720021,0.9156258517359962,-0.19495976328383205,-0.250821297125101,-0.09214915470553088,-0.26346759929207064,-0.33895858248794747,-0.12452988328527188,-145.5622095536302,-187.26993507621407,-68.80104048910049,0.8220749029091615,-0.21643416732611168,-0.2924879960341945,0.7817811706033124,-0.2791303213766133,-0.3772152490545174,0.907590310393934,-0.10181872651985016,-0.13759729180685495,-161.59557791944448,-208.4062149472472,-76.02060320820716,-0.02902039674212386,-0.03825666656656995,-0.01306740852158308,-16.03336836581429,-21.136279871033125,-7.219562719106676,0.8751
28089030108,28089030108,Census Tract 301.08; Madison County; Mississippi,3274,1935,374,Jackson city,Mississippi,112366,0.6508675294502907,0.29026856284600877,28089,3274,1935,374,0.011611,0.00746626930099999,0.00395401996,0.7986159495324978,0.711164502748361,0.8455314759148983,-0.2521663267373892,-0.4061444238785929,-0.18268808256719324,-9.585955141454384,-15.439342273112317,-6.944780403575467,-292.7903219747826,-471.57429056543424,-212.1191326687681,0.780857484556218,0.6873328140492078,0.8314626733160214,-0.28064342057030617,-0.45489925631341627,-0.2026998109389826,-10.668495175935735,-17.29272865779032,-7.705514530756213,-325.8550756241825,-528.1835265055076,-292.7903219747826,-1.0825400344813527,-1.8533863846780037,-0.7607341271807462,-33.064753649399904,-56.60923594007341,-23.235617812484612,0.8695104706285671,0.829115402020009,0.9114288048729876,-0.15007240715238576,-0.2061047202399782,-0.09717840236501564,-1.1482082825853843,-1.5769131138090386,-0.7435147379932742,-59.33892933257802,-81.49421776790898,-38.4245342632183,0.8574371531220409,0.8137227931281193,0.9030151257739112,-0.16626623462590706,-0.2289197358670419,-0.1074011624589012,-1.2721077200947422,-1.7514714513967695,-0.8217293680735657,-65.74200103848796,-90.51532048562116,-42.466634008969805,-0.1238994375093576,-0.17455833758773087,-0.0782146300802915,-6.403071705909954,-9.021102717712193,-4.042099745751499,0.829115402020009,0.7902032514422682,0.9114288048729876,-0.2061047202399782,-0.26549719730311616,-0.09717840236501564,-0.5755236712240844,-0.7413703165734477,-0.2713594857395051,-153.88333455189422,-198.2273573725796,-72.5560122298142,0.8137227931281193,-0.2289197358670419,-0.6392319722151241,0.7718140738571587,-0.29564882770597434,-0.8255652685504801,0.9030151257739112,-0.1074011624589012,-0.2999053648073193,-170.9176396297123,-220.73937661777543,-80.18860021586077,-0.06370830099103963,-0.08419495197703242,-0.02854587906781419,-17.034305077818082,-22.51201924519583,-7.632587986046576,0.8059
28089030112,28089030112,Census Tract 301.12; Madison County; Mississippi,1978,1086,193,Jackson city,Mississippi,68261,0.6763903475398254,0.1988043689635843,28089,1978,1086,193,0.011611,0.00746626930099999,0.00395401996,0.790338427440764,0.7000217629227607,0.8389837576507772,-0.2652807522445189,-0.4285270158241328,-0.1919181877848046,-6.092585782707373,-9.841790563491864,-4.407700191014606,-308.01748143111087,-497.5627180734007,-222.83620783693655,0.7719593083816159,0.6754958670309397,0.8243827742586585,-0.2954050675241717,-0.4803939576941884,-0.2130287425028605,-6.784437616787806,-11.032995692233124,-4.892536970359011,-342.9948239023158,-557.7854242787221,-308.01748143111087,-0.6918518340804329,-1.1912051287412595,-0.4848367793444046,-34.9773424712049,-60.22270620532151,-24.511465083134716,0.86389566414125,0.8219478215230144,0.907520873112008,-0.15754719175960177,-0.21662224026224297,-0.10190303014284267,-0.6765179885733225,-0.9301901266896312,-0.4375783040738398,-62.294474085941296,-85.65286617768243,-40.29266151692816,0.8513485951826312,0.8059881814895681,0.8987569979376776,-0.174606977281122,-0.24071298186019743,-0.1126478039054366,-0.7497738280307578,-1.0336373533082837,-0.4837170682901968,-69.0399473324823,-95.17839349063384,-44.54116650922623,-0.0732558394574353,-0.10344722661865248,-0.04613876421635704,-6.745473246541004,-9.525527312951423,-4.24850499229807,0.8219478215230144,0.7816293210489669,0.907520873112008,-0.21662224026224297,-0.27937882199451525,-0.10190303014284267,-0.31215047660007933,-0.4025820817473882,-0.14684124486743608,-161.73599823838308,-208.59175220071927,-76.08354656343838,0.8059881814895681,-0.24071298186019743,-0.3468649937352877,0.7626072449294347,-0.31129097795619776,-0.448567178571777,0.8987569979376776,-0.1126478039054366,-0.16232435614397625,-179.72279468149625,-232.41822723926273,-84.10588401242293,-0.03471451713520834,-0.04598509682438884,-0.01548311127654017,-17.986796443113132,-23.82647503854344,-8.022337448984546,0.6386
28049010203,28049010203,Census Tract 102.03; Hinds County; Mississippi,1717,1199,656,Jackson city,Mississippi,5531,0.7504785846945089,0.16036646265062926,28049,1717,1199,656,0.014834,0.00746626930099999,0.00395401996,0.7667930494581862,0.6686555326228204,0.820262701985582,-0.30413284354441816,-0.4955383619985487,-0.21912162722909867,-7.746256834153774,-12.621351178259074,-5.581023024849345,-451.15066011379,-735.0816061886472,-325.04502183164504,0.74669971290967,0.6422774680622643,0.804170728125369,-0.33922644231814825,-0.5569594913814679,-0.2435170356562661,-8.640090022861507,-14.18574599237718,-6.2023735407903144,-503.2085045347413,-826.1937095152697,-451.15066011379,-0.8938331887077329,-1.5643948141181063,-0.6213505159409696,-52.05784442095124,-91.1121033266224,-36.18814886086019,0.8478014146407011,0.801490673345821,0.8962714952104658,-0.17952150436526546,-0.24767515487797537,-0.1157333523869085,-0.8510881021998745,-1.1741956946743437,-0.5486767704652843,-70.98316115094866,-97.9312505983606,-45.76119853755499,0.83391838876498,0.7839499202928316,0.8865098040568627,-0.1991581112403388,-0.2755916852781443,-0.1280191097986523,-0.9441827013011996,-1.306544334255385,-0.606921948370958,-78.74751470401998,-108.96950243998208,-50.61901154053028,-0.09309459910132512,-0.1323486395810416,-0.05824517790567374,-7.764353553071318,-11.038251841621484,-4.857813002975291,0.801490673345821,0.757264072053496,0.8962714952104658,-0.24767515487797537,-0.3205433043829342,-0.1157333523869085,-1.213081369998716,-1.5699802873499429,-0.5668472226744926,-184.92094054858475,-239.32626331554,-86.409637602819,0.7839499202928316,-0.2755916852781443,-1.349812981048409,0.7364988748636082,-0.3577753261132808,-1.7523379887137427,0.8865098040568627,-0.1280191097986523,-0.627021298026753,-205.76417394030625,-267.12469340148516,-95.5825149431026,-0.136731611049693,-0.18235770136380003,-0.06017407535226038,-20.843233391721498,-27.798430085945128,-9.172877340283597,0.904
28089030206,28089030206,Census Tract 302.06; Madison County; Mississippi,1116,968,475,Jackson city,Mississippi,0,NA,NA,28089,1116,968,475,0.011611,0.00746626930099999,0.00395401996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3725
28089030107,28089030107,Census Tract 301.07; Madison County; Mississippi,1680,901,521,Jackson city,Mississippi,99856,0.5248531649670964,0.35067438632216624,28089,1680,901,521,0.011611,0.00746626930099999,0.00395401996,0.8407730306773118,0.768834450925585,0.8786163776237028,-0.1893816327510146,-0.3006701231924756,-0.1381531524652319,-3.694169031625011,-5.865015744651561,-2.6948817054999967,-219.89101378720304,-349.10808003878344,-160.40962532738075,0.8263169277393249,0.7488867023434389,0.867319725719784,-0.2101894157437209,-0.33531547144684204,-0.15297735119549524,-4.100055634416577,-6.540824537468395,-2.984049641547904,-244.05093062003436,-389.33479389692826,-219.89101378720304,-0.40588660279156574,-0.6758087928168335,-0.28916793604790714,-24.159916832831293,-40.22671385814485,-17.212377145708757,0.8977720460394755,0.8654307263616112,0.930971574365012,-0.1138684974782892,-0.15549398645011872,-0.07414665231005615,-0.405664718971773,-0.5539585198014488,-0.2641527862242291,-45.02383118443651,-61.4826326083739,-29.31773432011422,0.8881425690861935,0.8530127869172415,0.9243364151036167,-0.12594535472936086,-0.1723153689336419,-0.08185719361483933,-0.4486893922687251,-0.613885905768724,-0.291622144657816,-49.79904464691733,-68.1338408178384,-32.36649774226593,-0.04302467329695214,-0.0599273859672752,-0.02746935843358688,-4.7752134624808145,-6.651208209464507,-3.048763422151708,0.8654307263616112,0.8339340244017531,0.930971574365012,-0.15549398645011872,-0.19913562792617695,-0.07414665231005615,-0.6048601482892909,-0.7746229174962186,-0.2884250133094508,-116.09599775226312,-148.6800225520573,-55.35988739144929,0.8530127869172415,-0.1723153689336419,-0.6702940865122243,0.818926382764996,-0.2211109826790939,-0.8601054280293388,0.9243364151036167,-0.08185719361483933,-0.31841845076304626,-128.65529491597397,-165.08741420908612,-61.1167851752488,-0.06543393822293342,-0.08548251053312017,-0.02999343745359545,-12.559297163710829,-16.407391657028825,-5.756897783799511,0.1302
28049011400,28049011400,Census Tract 114; Hinds County; Mississippi,662,486,213,Jackson city,Mississippi,47220,0.5817269292553159,0.2441693772130028,28049,662,486,213,0.014834,0.00746626930099999,0.00395401996,0.821477656195255,0.7422490224891585,0.8635269213306958,-0.2173185630289528,-0.3472567422809995,-0.15804148695097903,-2.134091759349124,-3.410098712927582,-1.551984470339205,-322.3703563971486,-515.1206514996347,-234.43874174308232,0.8054810561802321,0.7204512475886208,0.8509488777344377,-0.24149412618369867,-0.388018971924943,-0.17515872711695124,-2.371498400489549,-3.810388210351909,-1.72007761743099,-358.23238678089865,-575.5873429534605,-322.3703563971486,-0.2374066411404252,-0.4002894974243265,-0.16809314709178502,-35.862030383750024,-60.46669145382575,-25.391714062203175,0.8849048350765805,0.8488477388133177,0.9221000308421894,-0.1300650198317191,-0.17806757828911932,-0.08448103953175402,-0.2499399266730328,-0.34218422076904365,-0.16234330224335078,-51.427968451241306,-70.40827587840404,-33.403971655010444,0.8741505293165055,0.83505056789814,0.9146518985927734,-0.1439677337745201,-0.19753226743746208,-0.0933121130984781,-0.27665612836904346,-0.3795886127012066,-0.1793135674427637,-56.92512929404187,-78.10465281917831,-36.89579577011599,-0.02671620169601069,-0.03740439193216294,-0.01697026519941291,-5.497160842800554,-7.696376940774268,-3.4918241151055383,0.8488477388133177,0.8139052312315049,0.9221000308421894,-0.17806757828911932,-0.2286442716271998,-0.08448103953175402,-0.2831836050693782,-0.3636164973992291,-0.13435149489014303,-132.95004932834658,-170.7119706099667,-63.07581919725025,0.83505056789814,-0.19753226743746208,-0.3141385992212772,0.7973173668479693,-0.2542057172958554,-0.40426725709834743,0.9146518985927734,-0.0933121130984781,-0.1483956868384233,-147.4829104325245,-189.79683431847295,-69.66933654386071,-0.030954994151899,-0.04065075969911835,-0.01404419194828027,-14.532861104177936,-19.084863708506273,-6.593517346610455,0.8258
28121020304,28121020304,Census Tract 203.04; Rankin County; Mississippi,2122,897,245,Jackson city,Mississippi,841586,0.7782931298919831,0.20572570445367716,28121,2122,897,245,0.011446,0.00746626930099999,0.00395401996,0.7581357767992486,0.6572461898404044,0.8133427172815373,-0.31902494329165015,-0.5214998815631395,-0.22949401126050975,-7.748609260944234,-12.666403981356735,-5.574045097027899,-365.15595009162274,-596.9087644371695,-262.6788452887794,0.7374315100957948,0.63023263001373,0.7967112332533467,-0.356058137344981,-0.5867156862033857,-0.25515991021807194,-8.648086735787484,-14.250392313370543,-6.197429025259541,-407.5441440050652,-671.5547744283951,-365.15595009162274,-0.8994774748432492,-1.58398833201381,-0.6233839282316413,-42.38819391344247,-74.64600999122572,-29.377187946825696,0.8418369525946462,0.7939426997270037,0.8920842979054306,-0.18787848040867727,-0.25953674030109336,-0.12097029658290144,-0.66635910964657,-0.920513465998962,-0.4290521136285532,-74.2875261590379,-102.62134515038596,-47.831896725591214,0.8274671924199402,0.7758326916234095,0.881955117782527,-0.20850712772730612,-0.2889376933930514,-0.13384454587016817,-0.739523886317926,-1.0247914699646197,-0.47471393329927913,-82.44413448360379,-114.24654068724854,-52.922400590778054,-0.07316477667135601,-0.10427800396565734,-0.04566181967072591,-8.156608324565887,-11.62519553686258,-5.090503865186835,0.7939426997270037,0.748314144468453,0.8920842979054306,-0.25953674030109336,-0.336337161861782,-0.12097029658290144,-0.4747539431649574,-0.6152400374665522,-0.22128321886889665,-193.7771196591663,-251.11838263940905,-90.31968117097824,0.7758326916234095,-0.2889376933930514,-0.5285352243701611,0.7269295938348981,-0.3756490428798285,-0.6871507446169055,0.881955117782527,-0.13384454587016817,-0.2448332588644971,-215.728663008229,-280.46969168036964,-99.9319423936723,-0.0537812812052037,-0.0719107071503533,-0.02355003999560045,-21.951543349062735,-29.351309040960533,-9.612261222694066,0.3547
28121020210,28121020210,Census Tract 202.10; Rankin County; Mississippi,3150,2225,917,Jackson city,Mississippi,137050,0.5536472892779162,0.35670076466322836,28121,3150,2225,917,0.011446,0.00746626930099999,0.00395401996,0.8309481576515176,0.755257829731296,0.8709441994650985,-0.2034445119010411,-0.32405115264515416,-0.14817918371138217,-7.335171532140846,-11.683631903505768,-5.342585650795512,-232.8625883219316,-370.9089493176434,-169.605893676048,0.8157016150453893,0.7343528080978687,0.8589924846409942,-0.22593848235099487,-0.3617432778533447,-0.16415453904458574,-8.146189387316884,-13.042617708674555,-5.918575489798634,-258.60918689894874,-414.05135583093835,-232.8625883219316,-0.8110178551760381,-1.358985805168789,-0.575989839003122,-25.74659857701708,-43.142406513294894,-18.285391714384826,0.891234402975119,0.8569949729176704,0.9264694613657964,-0.12203927121955752,-0.16686798826306282,-0.07936639220229164,-1.0736642143308144,-1.4680535677167614,-0.6982412650993352,-48.2545714305984,-65.97993562771963,-31.38162989210495,0.8810308925542396,0.8438710765647501,0.919420577332906,-0.135033979456556,-0.1850151377042369,-0.08764152625433101,-1.1879876863600316,-1.6277066429309603,-0.7710433656992377,-53.39270500494524,-73.15535473847012,-34.653634413448884,-0.11432347202921722,-0.15965307521419891,-0.07280210059990255,-5.138133574346842,-7.1754191107505125,-3.2720045213439346,0.8569949729176704,0.8237329706742317,0.9264694613657964,-0.16686798826306282,-0.21398564292199257,-0.07936639220229164,-1.142473187026819,-1.4650674583651535,-0.5433874764477148,-124.58813380881342,-159.7674436603221,-59.25708576310957,0.8438710765647501,-0.1850151377042369,-1.2667188969039327,0.8079139263422322,-0.2377556165264072,-1.6278102215640926,0.919420577332906,-0.08764152625433101,-0.6000437522973608,-138.13728428614314,-177.51474608114424,-65.43552369654972,-0.1242457098771137,-0.16274276319893888,-0.05665627584964605,-13.54915047732974,-17.747302420822123,-6.1784379334401365,0.0624
28049000400,28049000400,Census Tract 4; Hinds County; Mississippi,2130,1316,602,Jackson city,Mississippi,84984,0.7125365328478369,0.21058541122225272,28049,2130,1316,602,0.014834,0.00746626930099999,0.00395401996,0.7787621322460254,0.684539141947055,0.8297973426723239,-0.284089144288389,-0.4608368444142877,-0.20511352420043472,-8.97619992037654,-14.560794487588488,-6.480853058317101,-421.4178366373963,-683.6053750041543,-304.2654017989249,0.7595306571414548,0.659079972259649,0.8144590317897423,-0.3166025500057731,-0.517266556547774,-0.22780884116729425,-10.00350714305341,-16.343771372637217,-7.19794382523512,-469.6482226785638,-767.3132099829679,-421.4178366373963,-1.0273072226768694,-1.782976885048729,-0.7170907669180187,-48.23038604116758,-83.70783497881358,-33.666233188639374,0.856005785116296,0.8119027665964386,0.9020149941903548,-0.16821640389280912,-0.23167458117193035,-0.10862902107031606,-0.8753124204665311,-1.205516428322844,-0.565250053892234,-66.5131018591589,-91.60459181784528,-42.95213175472903,0.842799694946337,0.7951598139311931,0.8927608408559545,-0.18652154954051367,-0.25760882589890566,-0.12012081426110437,-0.970563067686969,-1.3404650183509923,-0.6250474879150149,-73.75099298533199,-101.85904394764378,-47.49600971998593,-0.09525064722043786,-0.1349485900281484,-0.05979743402278081,-7.23789112617309,-10.25445212979851,-4.5438779652569,0.8119027665964386,0.7696455927955369,0.9020149941903548,-0.23167458117193035,-0.2992993260284396,-0.10862902107031606,-1.0413063775620617,-1.3452589205811494,-0.4882542221794197,-172.9744813226016,-223.46493697361285,-81.10535252149829,0.7951598139311931,-0.25760882589890566,-1.157872874822343,0.7497558542559142,-0.3337675115487261,-1.5001828713387446,0.8927608408559545,-0.12012081426110437,-0.5399063174531414,-192.3376868475653,-249.19981251474164,-89.68543479288064,-0.11656649726028134,-0.15492395075759524,-0.05165209527372172,-19.36320552496368,-25.73487554112878,-8.580082271382345,0.8644
