geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48113014408,48113014408,Census Tract 144.08; Dallas County; Texas,2661,1699,628,Irving city,Texas,76216,0.5249674240154284,0.2443821875356037,48113,2661,1699,628,0.009098,0.006897320142,0.003436016044,0.8407338155646809,0.7687800975986984,0.8785858001966408,-0.1894371101611366,-0.30076208154129136,-0.13819276361646737,-4.586230381962661,-7.281383224932561,-3.345616128361152,-172.34988282460208,-273.63334178626684,-125.72777633826202,0.8262745328977906,0.7488284651328407,0.8672865230659322,-0.2102515086516639,-0.3354193203948276,-0.15302149105801188,-5.090142348621862,-8.120427283669649,-3.704616327743453,-191.2868225712838,-305.16449769521415,-172.34988282460208,-0.5039119666592011,-0.8390440587370875,-0.3590001993823009,-18.93693974668174,-31.531155908947294,-13.491176226317208,0.8977460092317078,0.8653970885722564,0.9309536661965048,-0.11390080236146226,-0.1555389002403663,-0.07416731499172281,-0.6649291083910391,-0.9080036322197318,-0.4329733031440823,-39.136498433845745,-53.44341566920141,-25.48400842519613,0.8881142358357853,0.8529763163499436,0.9243168565343808,-0.12598127543684895,-0.1723654934280006,-0.08188008574179251,-0.7354523885121688,-1.0062337708451463,-0.47799884880962806,-43.28736836445961,-59.22506008505865,-28.134128829289462,-0.07052328012112963,-0.09823013862541474,-0.04502554566554578,-4.150869930613869,-5.781644415857254,-2.6501204040933364,0.8653970885722564,0.8338932965936595,0.9309536661965048,-0.1555389002403663,-0.19919419437098695,-0.07416731499172281,-0.6737193982012316,-0.862813049014808,-0.3212569893782541,-107.28015894924071,-137.39061290044714,-51.15557155704683,0.8529763163499436,-0.1723654934280006,-0.7466040734730184,0.8188823885237833,-0.2211765865458669,-0.9580301555019736,0.9243168565343808,-0.08188008574179251,-0.35466498737856694,-118.88599896067171,-152.5525725321614,-56.47531646155525,-0.07288467527178677,-0.09521710648716553,-0.03340799800031285,-11.605840011431011,-15.161959631714256,-5.319744904508417,0.9464
48113014152,48113014152,Census Tract 141.52; Dallas County; Texas,3032,1217,293,Irving city,Texas,46319,0.47748851987428453,0.23216865068254913,48113,3032,1217,293,0.009098,0.006897320142,0.003436016044,0.8571877185421599,0.7917001592450101,0.8913839611575464,-0.16660560851329556,-0.2631044573157988,-0.12185101322824504,-4.595838369202016,-7.257772237262505,-3.3612767716389382,-151.5777826253963,-239.37243526591377,-110.86005183505732,0.8440798522529759,0.7734225059435004,0.8811935244414729,-0.18472203468765405,-0.2929543584720192,-0.1348244991176373,-5.095582449055655,-8.081185820243403,-3.7191521442919058,-168.0601071588277,-266.5298753378431,-151.5777826253963,-0.499744079853639,-0.8234135829808986,-0.3578753726529671,-16.482324533431367,-27.157440071929376,-11.8032774621691,0.9086305743658574,0.8794880644361482,0.9384249282577132,-0.10055728720983256,-0.13702509498080978,-0.06561534107646476,-0.42049352232022047,-0.5729884569629632,-0.2743791788049297,-34.55164521941006,-47.08204247846863,-22.545536467126514,0.8999659552489163,0.8682662998407125,0.9324799219733718,-0.11115314325797564,-0.1517203882995974,-0.07240914944714091,-0.46480148801130405,-0.6344387587819804,-0.302788382066281,-38.192398357543475,-52.13136883993265,-24.87989992327699,-0.04430796569108358,-0.06145030181901723,-0.02840920326135132,-3.640753138133409,-5.049326361464029,-2.3343634561504785,0.8794880644361482,0.8509897048856696,0.9384249282577132,-0.13702509498080978,-0.17510234760636725,-0.06561534107646476,-0.2769160426381865,-0.3538669260736665,-0.13260301399385377,-94.51059475706025,-120.77369490568822,-45.257001363090026,0.8682662998407125,-0.1517203882995974,-0.3066139784200661,0.8373687257319345,-0.1942170387673737,-0.3924960883690718,0.9324799219733718,-0.07240914944714091,-0.14633272188942795,-104.6464090170874,-133.95770934098013,-49.942908494685305,-0.02969793578187962,-0.0386291622954053,-0.01372970789557417,-10.135814260027177,-13.184014435291914,-4.6859071315952825,0.3585
48113014315,48113014315,Census Tract 143.15; Dallas County; Texas,1907,1064,316,Irving city,Texas,50689,0.5106692625663398,0.22822647934001036,48113,1907,1064,316,0.009098,0.006897320142,0.003436016044,0.8456553552654579,0.7756117050205296,0.8824204792255388,-0.18251483157236337,-0.28930493638376836,-0.13324659110094036,-3.166611521089705,-5.019407665495634,-2.31181316548993,-166.05199376453618,-263.2096311219525,-121.22774858363556,0.8315966742311447,0.7561514512123897,0.871451328942518,-0.20250601161260431,-0.32248638602310575,-0.147511016149889,-3.513456215793361,-5.5951020340528785,-2.5592993139447335,-184.2399693651474,-293.3981140038216,-166.05199376453618,-0.3468446947036563,-0.5756943685572447,-0.24748614845480343,-18.18797560061124,-30.18848288186915,-12.97777390953348,0.9010100784077728,0.869616629772688,0.9331973383949452,-0.1098654986935972,-0.1499320111454093,-0.07158471081791985,-0.4016595916296297,-0.5481395987363212,-0.26170805262750324,-37.7499616193261,-51.51687958048132,-24.596621487547296,0.8916668353009588,0.857552307439711,0.926767596266068,-0.12149511500276464,-0.16610962541232924,-0.0790191672960775,-0.4441765509398204,-0.6072836796102873,-0.28888783871606427,-41.74591644171244,-57.07553379795934,-27.15111266128424,-0.04251695931019067,-0.05914408087396605,-0.02717978608856103,-3.9959548223863415,-5.558654217478013,-2.554491173736939,0.869616629772688,0.83900537885364,0.9331973383949452,-0.1499320111454093,-0.191887472004449,-0.07158471081791985,-0.3267847894076008,-0.4182289469065841,-0.15602268301964412,-103.41290804038002,-132.3509325653747,-49.374266778368394,0.857552307439711,-0.16610962541232924,-0.36204475978314454,0.8244061437065215,-0.2129943567669332,-0.4642325243912451,0.926767596266068,-0.0790191672960775,-0.17222647616571574,-114.57112651365334,-146.90902670609023,-54.502049419530294,-0.03525997037554374,-0.04600357748466105,-0.01620379314607162,-11.158218473273337,-14.558094140715522,-5.127782641161906,0.861
48113015102,48113015102,Census Tract 151.02; Dallas County; Texas,1842,1353,506,Irving city,Texas,45314,0.6348560018017779,0.1938351970271772,48113,1842,1353,506,0.009098,0.006897320142,0.003436016044,0.8038529795771461,0.7182451666947177,0.8496651915964079,-0.24400857545621576,-0.39228225454253435,-0.17693417347265109,-4.0892216159201995,-6.574068439267134,-2.965154177088199,-221.99900195006512,-356.89839518279774,-160.97471102541795,0.7864919619814621,0.6948642741595407,0.8359351929754887,-0.2714688113030841,-0.43912996708534224,-0.19626498370110135,-4.549414417723716,-7.359166579479181,-3.289109869594647,-246.9823245235459,-399.5204440542443,-221.99900195006512,-0.4601928018035162,-0.7850981402120469,-0.32395569250644796,-24.983322573480795,-42.62204887144663,-17.58717114584408,0.8730514855566471,0.8336437942102474,0.9138889987136196,-0.14540782135249675,-0.1995531028301485,-0.09422479251592827,-0.6759907403931281,-0.9277083479772652,-0.43804443711333785,-49.96236070902647,-68.5667662954372,-32.37578988273007,0.8612789662757457,0.8186128803542639,0.9056967186894578,-0.16106399802621155,-0.22157862892071617,-0.10412236167422464,-0.7487752052379304,-1.0301034705437264,-0.4840575404056943,-55.34184813288473,-76.1347723979103,-35.77661052518066,-0.07278446484480228,-0.1023951225664611,-0.04601310329235647,-5.3794874238582615,-7.568006102473105,-3.400820642450589,0.8336437942102474,0.7956299780097311,0.9138889987136196,-0.1995531028301485,-0.25686566323393273,-0.09422479251592827,-0.696449107587784,-0.896472464682666,-0.3288486710037168,-137.63816355489803,-177.1684712811593,-64.98985592958829,0.8186128803542639,-0.22157862892071617,-0.7733191625875491,0.7776465544224831,-0.2859312425587059,-0.9979126151747882,0.9056967186894578,-0.10412236167422464,-0.3633916227785686,-152.8298740291599,-197.21593185272496,-71.81652624082383,-0.07687005499976507,-0.1014401504921223,-0.03454295177485184,-15.191710474261871,-20.047460571565672,-6.8266703112355405,0.7481
48113014405,48113014405,Census Tract 144.05; Dallas County; Texas,2247,1486,625,Irving city,Texas,68144,0.4825250775469698,0.2409668749797343,48113,2247,1486,625,0.009098,0.006897320142,0.003436016044,0.8554271311473548,0.789236752935804,0.8900175413652037,-0.16900664426990364,-0.26704692385421563,-0.12357336066218814,-3.45503764417836,-5.459295276018044,-2.5262356681294085,-153.76224495675834,-242.95929132256535,-112.42704353045876,0.8421730167148376,0.7707757300339243,0.879707759839182,-0.18740446458474355,-0.29739424975924816,-0.13674113796928244,-3.831148074825617,-6.079691911043761,-2.795427252180463,-170.5005818791997,-270.569288430964,-153.76224495675834,-0.37611043064725713,-0.6203966350257168,-0.26919158405105437,-16.73833692244135,-27.609997108398616,-11.980043793994408,0.9074697114532304,0.8779824813102467,0.9376295429587412,-0.10196515363426356,-0.13897488991769166,-0.06651929593050712,-0.5206259010709542,-0.709594647884899,-0.3396421929264703,-35.03539038162545,-47.75199514703223,-22.85613680528064,0.898701263741737,0.8666314298390408,0.9316105777182608,-0.11271680629056466,-0.15389306868980007,-0.07340988167957621,-0.5755229776964309,-0.785765672874721,-0.3748249714214,-38.729675484282026,-52.87790530785472,-25.223753123916556,-0.05489707662547671,-0.07617102498982198,-0.03518277849492968,-3.694285102656576,-5.125910160822475,-2.367616318635914,0.8779824813102467,0.8491596249329252,0.9376295429587412,-0.13897488991769166,-0.17763488823316304,-0.06651929593050712,-0.5990964421634546,-0.7657529328328213,-0.28675304978321586,-95.85543074615272,-122.5204692532514,-45.88048796531454,0.8666314298390408,-0.15389306868980007,-0.6634061014927172,0.835388072492664,-0.19704845320110975,-0.8494414157587242,0.9316105777182608,-0.07340988167957621,-0.3164571597064861,-106.14497623883474,-135.91062652139587,-50.63314555303777,-0.06430965932926258,-0.08368848292590292,-0.02970410992327021,-10.289545492682011,-13.390157268144463,-4.752657587723235,0.8411
48113014602,48113014602,Census Tract 146.02; Dallas County; Texas,2928,1873,704,Irving city,Texas,77936,0.5066673237949373,0.24394386986752983,48113,2928,1873,704,0.009098,0.006897320142,0.003436016044,0.8470380071782506,0.7775346668085268,0.8834967693071935,-0.18058456825486943,-0.2861162886853723,-0.13186605173911864,-4.810582201005645,-7.6218357917774675,-3.512772367779484,-164.29584019828022,-260.30859944595176,-119.97173387225016,0.8330924289070055,0.7582138923783026,0.8726206023053827,-0.20034700268729205,-0.3188890497156188,-0.1459734016800574,-5.337032585154622,-8.494867537587586,-3.888577272844555,-182.2757030448983,-290.12525743127003,-164.29584019828022,-0.5264503841489772,-0.8730317458101187,-0.37580490506507136,-17.979862846618072,-29.816657985318265,-12.8348669762661,0.9019257885797942,0.8708013257293203,0.9338262919387396,-0.10873867081086248,-0.1483675672662443,-0.07086297380198592,-0.6998049021950274,-0.9548429286970492,-0.4560498678248853,-37.362781750935795,-50.979334153606466,-24.34863149091753,0.8926637218824852,0.858837481479437,0.927454701465285,-0.12024267984270684,-0.1643646458901583,-0.07821977549965596,-0.7738407705328291,-1.057794656526115,-0.5033957278957802,-41.315577711309615,-56.47595603449626,-26.8764403574896,-0.07403586833780162,-0.1029517278290658,-0.04734586007089492,-3.952795960373819,-5.496621880889792,-2.5278088665720726,0.8708013257293203,0.8404418140506813,0.9338262919387396,-0.1483675672662443,-0.189850365940618,-0.07086297380198592,-0.7204303815280048,-0.92185896208968,-0.3440902900346249,-102.33386101250066,-130.94587529682954,-48.87646165264558,0.858837481479437,-0.1643646458901583,-0.7981076102425441,0.8259588608720736,-0.21071405293015227,-1.0231670461602258,0.927454701465285,-0.07821977549965596,-0.37981281047177257,-113.36755827308866,-145.33622814775936,-53.95068330564951,-0.0776772287145393,-0.1013080840705458,-0.03572252043714769,-11.033697260587967,-14.390352850929805,-5.074221653003933,0.8968
48113014147,48113014147,Census Tract 141.47; Dallas County; Texas,1571,958,282,Irving city,Texas,36924,0.4735392232304139,0.2540999680661993,48113,1571,958,282,0.009098,0.006897320142,0.003436016044,0.8585707754306976,0.7936371576918732,0.8924568739138531,-0.16472634361256375,-0.26002164882033724,-0.12050232255427484,-2.354426710747942,-3.71647850567983,-1.722334635170703,-149.86802741871048,-236.5676960967428,-109.63301305987925,0.8455780713938029,0.7755042681345029,0.8823603063920042,-0.18262291068127717,-0.2894835542369455,-0.13332387320212502,-2.6102215922052463,-4.137576282399384,-1.9055925200752983,-166.150324137826,-263.37213764477303,-149.86802741871048,-0.25579488145730434,-0.42109777671955406,-0.1832578849045956,-16.28229671911549,-26.804441548030173,-11.665046779414103,0.9095418760025136,0.8806704372809581,0.9390490826118686,-0.09945460058975496,-0.13549854482167945,-0.06490706238549607,-0.3273750439384175,-0.4460210166402141,-0.2136547960010035,-34.17276032760099,-46.55751739459437,-22.30217077254734,0.9009588777246964,0.8695504012046706,0.9331621649646028,-0.10992857135214022,-0.15001959474069032,-0.07162510177202952,-0.36185224879583455,-0.49382000559676753,-0.23576858889046953,-37.77163348599525,-51.546973444338995,-24.610499884182623,-0.03447720485741706,-0.04779898895655349,-0.02211379288946602,-3.598873158394266,-4.989456049744623,-2.308329111635284,0.8806704372809581,0.8524274769066525,0.9390490826118686,-0.13549854482167945,-0.17312032646914288,-0.06490706238549607,-0.26355066955969314,-0.33672670075815625,-0.1262471104273682,-93.45768424102594,-119.4066314745235,-44.76847887495326,0.8695504012046706,-0.15001959474069032,-0.2917947546448986,0.8389250920062836,-0.19200153807356848,-0.3734514933896446,0.9331621649646028,-0.07162510177202952,-0.13931399450925538,-103.47331724996404,-132.42960758498035,-49.402125712501906,-0.02824408508520548,-0.03672479263148837,-0.01306688408188719,-10.015633008938114,-13.022976110456868,-4.63364683754865,0.6299
48113014160,48113014160,Census Tract 141.60; Dallas County; Texas,2039,1446,310,Irving city,Texas,77795,0.5413178758958496,0.2413941949527976,48113,2039,1446,310,0.009098,0.006897320142,0.003436016044,0.8351409557344812,0.7610416306770486,0.8742211288534382,-0.19740265775916865,-0.31398856473904846,-0.14387535029212095,-3.661981566417256,-5.824745974509565,-2.6690060134567837,-179.5969380292916,-285.6667961995863,-130.89779369577164,0.8202302093405128,0.7405412515490285,0.8625483098414309,-0.21916992158095097,-0.35036366699120164,-0.15935535272666396,-4.06578220300218,-6.4995340216210575,-2.9561727831795577,-199.4007946543492,-318.76086422859527,-179.5969380292916,-0.4038006365849238,-0.6747880471114929,-0.287166769722774,-19.80385662505757,-33.094068029008966,-14.083706214947227,0.8940279208636654,0.8605969815784885,0.9283945585792892,-0.11853329931123564,-0.16198408942339243,-0.07712824333038716,-0.5889302320906801,-0.8048145789701592,-0.38321007269056706,-40.72823181816598,-55.65799301315071,-26.501388152874625,0.8840690573727404,0.8477734282800261,0.92152229101585,-0.13113335622420824,-0.17956044226204773,-0.08516094482927723,-0.651533352776863,-0.8921423224542703,-0.4231203830045909,-45.057631588994674,-61.697256048013166,-29.26143727555954,-0.0626031206861829,-0.0873277434841111,-0.03991031031402387,-4.329399770828693,-6.039263034862455,-2.760049122684914,0.8605969815784885,0.8280856142771009,0.9283945585792892,-0.16198408942339243,-0.2076046036290297,-0.07712824333038716,-0.34634939802568304,-0.443893778396554,-0.1649132377343245,-111.72561226634936,-143.19154141824322,-53.19781862397565,0.8477734282800261,-0.17956044226204773,-0.3839306150873394,0.8126111255989505,-0.2306009215206485,-0.49306379803812034,0.92152229101585,-0.08516094482927723,-0.1820885130256446,-123.84858551204496,-159.052838076813,-58.73823000827245,-0.03758121706165635,-0.04917001964156631,-0.01717527529132009,-12.122973245695595,-15.861296658569778,-5.540411384296805,0.2539
48113014203,48113014203,Census Tract 142.03; Dallas County; Texas,1996,1329,485,Irving city,Texas,65589,0.5685264135167244,0.21885948497929705,48113,1996,1329,485,0.009098,0.006897320142,0.003436016044,0.8259163127711006,0.7483364445989005,0.8670059561265441,-0.21077642436291977,-0.3362973395422272,-0.15339461388203512,-3.827617242072272,-6.1070278575297445,-2.785586057409116,-191.76439088538436,-305.96331951551826,-139.55841970987555,0.8102697925616795,0.7269534230167286,0.8547208319895077,-0.23415683168748735,-0.3756039497691286,-0.16997265372873907,-4.2521962739667485,-6.820820491059064,-3.0866367624336397,-213.035885469276,-341.7244734999531,-191.76439088538436,-0.4245790318944764,-0.7137926335293194,-0.3010507050245237,-21.27149458389161,-35.76115398443484,-15.082700652531246,0.887874808798561,0.8526681416121672,0.9241515705912424,-0.12628491099230832,-0.17278921446422016,-0.0820735816747377,-0.5766756667983441,-0.7890359559487298,-0.3747861646090914,-43.39169802846833,-59.37065131292174,-28.200614342294312,0.8773783377329696,0.8391856335386751,0.9168906130403124,-0.13975916317226236,-0.19163145796860628,-0.09064264131149276,-0.6382053721244009,-0.8750784075091577,-0.41391647828656214,-48.02147269559073,-65.84487641152428,-31.144956981682633,-0.06152970532605673,-0.08604245156042789,-0.03913031367747072,-4.629774667122402,-6.47422509860255,-2.944342639388316,0.8526681416121672,0.8185106583285057,0.9241515705912424,-0.17278921446422016,-0.22173118923352417,-0.0820735816747377,-0.5780145266835454,-0.7417352338408498,-0.2745525674854564,-119.17825292444236,-152.93509976099998,-56.60877680112504,0.8391856335386751,-0.19163145796860628,-0.6410456047205318,0.8022814909128919,-0.2464453079456316,-0.8244089104014767,0.9168906130403124,-0.09064264131149276,-0.3032177880862925,-132.17435148876945,-169.98121863947975,-62.51913156418402,-0.06303107803698649,-0.08267367656062685,-0.02866522060083609,-12.996098564327111,-17.046118878479763,-5.910354763058988,0.6569
48113014139,48113014139,Census Tract 141.39; Dallas County; Texas,1727,954,214,Irving city,Texas,32104,0.4726546317108723,0.19634644829690415,48113,1727,954,214,0.009098,0.006897320142,0.003436016044,0.8588808681069057,0.7940716695868548,0.8926973695049869,-0.1643058276570309,-0.25933217151581167,-0.12020045556369668,-2.581613583380873,-4.074690874570626,-1.888619127128871,-149.4854420023667,-235.94040964508545,-109.35837447185123,0.845914017526759,0.7759713235811208,0.8826218622066371,-0.18215324404216623,-0.2887074168990977,-0.13298802445240435,-2.8620365800885503,-4.53624195634318,-2.089540555250193,-165.72302142956286,-262.66600789479907,-149.4854420023667,-0.28042299670767745,-0.4615510817725541,-0.20092142812132183,-16.237579427196145,-26.725598249713617,-11.634130174946256,0.9097461210720554,0.8809354913707917,0.9391889420340576,-0.09920776449322843,-0.13515689831492234,-0.06474848163591043,-0.32519901484565356,-0.4430388125982515,-0.2122428879262487,-34.08794704881065,-46.44012710673496,-22.24768217256276,0.901181429679057,0.8698382835761651,0.9333150470077496,-0.10965446808656036,-0.1496389833391802,-0.0714495637952537,-0.35944288410618874,-0.49051049797345336,-0.23420876255057776,-37.677451164170726,-51.41619475612719,-24.55018475372933,-0.03424386926053519,-0.0474716853752018,-0.021965874624329,-3.589504115360082,-4.976067649392222,-2.302502581166562,0.8809354913707917,0.8527498521386759,0.9391889420340576,-0.13515689831492234,-0.1726768377526238,-0.06474848163591043,-0.19949516497464057,-0.2548755902528401,-0.09557047540197436,-93.22203970777596,-119.10074310880378,-44.65910065512821,0.8698382835761651,-0.1496389833391802,-0.22087110639613824,0.8392740943215593,-0.1915058581766021,-0.2826677235632692,0.9333150470077496,-0.0714495637952537,-0.1054614503174531,-103.210797381373,-132.08772129124728,-49.281051550211735,-0.02137594142149768,-0.02779213331042906,-0.00989097491547873,-9.988757673597046,-12.98697818244349,-4.621950895083519,0.4053
48113014320,48113014320,Census Tract 143.20; Dallas County; Texas,2034,991,67,Irving city,Texas,35873,0.506914123685714,0.2369209483243764,48113,2034,991,67,0.009098,0.006897320142,0.003436016044,0.8469526735514828,0.7774159397767657,0.8834303564438982,-0.1807035165338716,-0.2863127044798555,-0.13195114103315791,-3.3439785670267836,-5.298311652217613,-2.4417996725974103,-164.4040593425164,-260.48729853577254,-120.04914811196709,0.8330001078025814,0.7580865388575636,0.8725484477501481,-0.20048003671687056,-0.31911061434621957,-0.14606816684905427,-3.709949638817879,-5.9052478632007555,-2.703039922173143,-182.3967374050088,-290.32683693219053,-164.4040593425164,-0.36597107179109534,-0.6069362109831422,-0.2612402495757329,-17.992678062492395,-29.839538396418003,-12.8436700873025,0.9018692897414906,0.8707282187587589,0.9337874920603738,-0.10880812926520352,-0.14846398503716884,-0.07090746931459779,-0.3705016795720094,-0.5055335128329931,-0.24144644938455612,-37.38664778728652,-51.01246345438881,-24.363920220439567,0.8926022115713865,0.858758168994305,0.927412312896154,-0.12031987713714538,-0.1644721833285194,-0.07826905691727003,-0.40970023900104224,-0.5600428991621255,-0.26651333169864055,-41.342102825534035,-56.5129060708502,-26.893373531648898,-0.03919855942903283,-0.05450938632913238,-0.02506688231408443,-3.95545503824751,-5.50044261646139,-2.529453311209328,0.8707282187587589,0.840353157862546,0.9337874920603738,-0.14846398503716884,-0.1899758936391917,-0.07090746931459779,-0.06860824350201623,-0.08779174536536714,-0.03276779159356209,-102.40036343584514,-131.0324557692047,-48.907151632182234,0.858758168994305,-0.1644721833285194,-0.0760059592923244,0.8258630201197794,-0.21085455534135017,-0.09744020189641932,0.927412312896154,-0.07826905691727003,-0.03616973176564567,-113.44173028705134,-145.4331371588348,-53.9846742770831,-0.00739771579030816,-0.00964845653105217,-0.00340194017208358,-11.041366851206217,-14.40068138963011,-5.07752264490087,0.4286
48113014146,48113014146,Census Tract 141.46; Dallas County; Texas,1524,710,222,Irving city,Texas,24060,0.4661136862650786,0.2070959346043885,48113,1524,710,222,0.009098,0.006897320142,0.003436016044,0.8611772685357906,0.7972919776316776,0.8944776813441402,-0.16120110984843064,-0.2542456566168621,-0.11797087938213328,-2.2351101308391574,-3.525205523463922,-1.6357077683828205,-146.66076974010218,-231.31269839002113,-107.32990606186486,0.848402253736931,0.7794336181873054,0.8845582951764667,-0.17868616637371143,-0.28298289509972147,-0.130507740929051,-2.4775465943020727,-3.923657450536713,-1.809535766706099,-162.56867416680268,-257.45783796172657,-146.66076974010218,-0.24243646346291525,-0.3984519270727911,-0.17382799832327844,-15.907904426700476,-26.14513957170545,-11.406036635385725,0.9112577968871054,0.8828978612836458,0.9402237528742948,-0.09738430048669176,-0.1326338457158559,-0.06357661880267047,-0.23757595342325283,-0.32356973551854207,-0.15509970038276594,-33.46140189059899,-45.57320218571015,-21.845028222924785,0.9028287552278934,0.8719699355920142,0.93444628209944125,-0.10762976279768412,-0.14682853064315943,-0.07015247334847087,-0.2625704901671775,-0.3581986827748574,-0.1711419670056561,-36.981759178475706,-50.450518700684135,-24.104502395162832,-0.02499453674392465,-0.03462894725631532,-0.01604226662289015,-3.5203572878767115,-4.877316514973989,-2.25947417223805,0.8828978612836458,0.8551373818664564,0.9402237528742948,-0.1326338457158559,-0.169402743004125,-0.06357661880267047,-0.2030896172158503,-0.259390339217993,-0.09734884114099712,-91.48180955668931,-116.84249514324009,-43.85082934279149,0.8719699355920142,-0.14682853064315943,-0.22482459076522276,0.8418592361806612,-0.1878470378691696,-0.28763233705603336,0.93444628209944125,-0.07015247334847087,-0.10741782297113084,-101.27233818253278,-129.56411579100603,-48.38640674375263,-0.02173497354937245,-0.02824199783804037,-0.01006898183013371,-9.790528625843448,-12.721620647765937,-4.535577400961134,0.7522
48113014155,48113014155,Census Tract 141.55; Dallas County; Texas,3959,2554,150,Irving city,Texas,51796,0.5317446921234068,0.1870314521090265,48113,3959,2554,150,0.009098,0.006897320142,0.003436016044,0.8384110425177609,0.7655629975786269,0.8767740043265642,-0.19273238219404296,-0.3062282309396691,-0.14054476417567116,-6.942024205064355,-11.030029138107786,-5.062279331037745,-175.3479213201403,-278.60644450891095,-127.86762644702564,0.8237637725143675,0.7453822175963417,0.865319381754673,-0.21394025006429707,-0.3415935829871721,-0.15564266915208227,-7.705910016141415,-12.303853116930458,-5.606090498620807,-194.64283950849747,-310.7818418017292,-175.3479213201403,-0.7638858110770599,-1.2738239788226728,-0.5438111675830619,-19.29491818835716,-32.175397292818204,-13.73607394753882,0.8962029876206375,0.8634042022304075,0.9298920603066696,-0.1158186413269353,-0.1582060840296219,-0.07539363189122142,-1.0163763288129335,-1.388350934181629,-0.6616232233390251,-39.7954709793631,-54.359864298419296,-25.905372879366684,0.8864352667541926,0.8508158539344525,0.9231574812448244,-0.1281139610584771,-0.17534246144529506,-0.08323879762265263,-1.1242749519287916,-1.5387326703801192,-0.7304691418689526,-44.02016256573185,-60.247951072048515,-28.600984411470343,-0.10789862311585784,-0.15038173619849027,-0.0688459185299275,-4.224691586368749,-5.88808677362922,-2.6956115321036607,0.8634042022304075,0.8314810839265802,0.9298920603066696,-0.1582060840296219,-0.20267318082283647,-0.07539363189122142,-0.16367970149466834,-0.2096852718498837,-0.07800210237327825,-109.11980099644558,-139.7901812332558,-52.001401582185494,0.8508158539344525,-0.17534246144529506,-0.1814089636611738,0.8162770962378122,-0.22507418695068032,-0.23286130846488012,0.9231574812448244,-0.08323879762265263,-0.08611869531578754,-120.9393091074492,-155.2408723099201,-57.412463543858365,-0.01772926216650544,-0.02317603661499642,-0.00811659294250929,-11.819508111003628,-15.450691076664285,-5.411061961672866,0.2347
