geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12073002008,12073002008,Census Tract 20.08; Leon County; Florida,2799,351,54,Tallahassee city,Florida,54041,0.6532512865094091,0.22547657957297448,12073,2799,351,54,0.009984,0.008241179256,0.003436880739,0.7978391965965973,0.7101163372391254,0.8449177807304445,-0.2533853992957168,-0.4082199599686986,-0.1835471128746805,-7.0809097145650535,-11.407794956836634,-5.129263715459327,-252.9799826568436,-407.5668080327486,-183.253437494081,0.7800220965041158,0.6862185514922753,0.8307988651142564,-0.28201496403983406,-0.4572616811733877,-0.20366076795551963,-7.880969085325395,-12.778276448913452,-5.691344151242874,-281.5637400973703,-456.5300624835102,-252.9799826568436,-0.8000593707603416,-1.3704814920768182,-0.5620804357835469,-28.58375744052667,-48.96325445076163,-20.081473232709783,0.8689845226615268,0.8284433330050919,0.911063104060132,-0.15076848197157625,-0.20708316448465364,-0.09761880987554276,-0.18187882539946904,-0.24981376892535467,-0.11776197680629992,-51.81732917363791,-71.17201393884748,-33.55042074253559,0.8568666607916788,0.8129972713549473,0.90261657636269,-0.1670427217649908,-0.23001642838652164,-0.10789013429128444,-0.20151117547150577,-0.2774792003636984,-0.13015273909031744,-57.41059130242329,-79.05390323752091,-37.08055244738389,-0.01963235007203667,-0.02766543143834371,-0.01239076228401751,-5.593262128785378,-7.881889298673423,-3.530131704848295,0.8284433330050919,0.7893985052803343,0.911063104060132,-0.20708316448465364,-0.26678729857092404,-0.09761880987554276,-0.09215691188855923,-0.1187266653403368,-0.04344268199085348,-170.66094794177636,-219.86419507469776,-80.4494110941731,0.8129972713549473,-0.23001642838652164,-0.10236275738054344,0.770949497492596,-0.2971018247659001,-0.13221734733974608,0.90261657636269,-0.10789013429128444,-0.04801366457901292,-189.5606618158212,-244.8469395180483,-88.91419366483875,-0.0102058454919842,-0.01349068199940928,-0.00457098258815944,-18.899713874044828,-24.982744443350523,-8.46478257066564,0.5036
12073000904,12073000904,Census Tract 9.04; Leon County; Florida,2853,1443,573,Tallahassee city,Florida,92823,0.7392131666497974,0.18803999135654317,12073,2853,1443,573,0.009984,0.008241179256,0.003436880739,0.7703274738253918,0.6733326935129541,0.8230821506972434,-0.2981492079388921,-0.4851499260829538,-0.2149455545268321,-8.492586987452597,-13.819181267320838,-6.122584835977479,-297.6721692061899,-484.3736862012211,-214.6016416395892,0.7504865719188384,0.6472211074815074,0.8072118003601064,-0.3324688774153648,-0.5450670388226984,-0.23883223653802949,-9.4701605333441,-15.525881397423406,-6.8029814944964935,-331.93692721150023,-544.1949315605821,-297.6721692061899,-0.977573545891504,-1.7067001301025684,-0.6803966585190144,-34.26475800531034,-59.82124535936097,-23.848463319979476,0.8502291417913164,0.8045681247242857,0.8979729763108821,-0.1761535224411821,-0.2429028310594408,-0.11361925846396036,-0.8736191096197036,-1.204656892768689,-0.5634854985546999,-60.54186483851029,-83.4828061516763,-39.0495840994248,0.8365455340930751,0.7872616661817669,0.8883612241419114,-0.19539219234985333,-0.27022569871846785,-0.1256682223674531,-0.969031732898314,-1.3401624392133045,-0.6232413579399358,-67.1539662438194,-92.8733499108319,-43.19066929590685,-0.09541262327861032,-0.13550554644461554,-0.05975585938523597,-6.612101405309101,-9.390543759155616,-4.14108519648205,0.8045681247242857,0.7609193471594361,0.8979729763108821,-0.2429028310594408,-0.31419972922632117,-0.11361925846396036,-1.147034707671572,-1.483712614594464,-0.5365323753109227,-200.1805772550736,-258.9376290740775,-93.63566759352926,0.7872616661817669,-0.27022569871846785,-1.276058636216694,0.7404103641129605,-0.3506023800707297,-1.655613056378811,0.8883612241419114,-0.1256682223674531,-0.5934299410103775,-222.69784227167432,-288.93770617431255,-103.56543473130496,-0.129023928545122,-0.17190044178434682,-0.05689756569945481,-22.517265016600703,-30.00007710023505,-9.929767137775707,0.2173
12073001601,12073001601,Census Tract 16.01; Leon County; Florida,3368,1822,691,Tallahassee city,Florida,127035,0.7473087056836684,0.19429693547753585,12073,3368,1822,691,0.009984,0.008241179256,0.003436880739,0.7677859279305727,0.669968304157274,0.8210550645094358,-0.3024463768114612,-0.49260792457616254,-0.21794510895256497,-10.170095740656397,-16.564489243885593,-7.328646643491151,-301.9624626085629,-491.8197518968406,-217.59639677824083,0.7477633285175943,0.6436646859678505,0.8050252690726716,-0.3373215319109765,-0.5536039521825616,-0.24219703209058843,-11.34281161205007,-18.61554849973346,-8.14414452714572,-336.78181745991895,-552.7181858590695,-301.9624626085629,-1.1727158713936738,-2.0510592558478677,-0.8154978836545688,-34.81935485135611,-60.89843396222886,-24.21312006100264,0.8484838301754929,0.8023554188500286,0.8967499341139857,-0.1785728430359938,-0.24633046217004975,-0.11513808025871589,-1.1182225549542344,-1.5425205428091286,-0.7209942793679756,-61.37335647388773,-84.66084208612122,-39.571585036661666,0.8346567833067389,0.7848803729179961,0.8870303687624922,-0.19809725386548135,-0.27407950880749,-0.12735711787986834,-1.240484351264019,-1.7162849814601286,-0.7975098527077187,-68.08366362590662,-94.19785847750433,-43.77112254158719,-0.12226179630978427,-0.173764438651,-0.07651557333974313,-6.710307152018896,-9.537016391383096,-4.199537504925528,0.8023554188500286,0.7582908195245704,0.8967499341139857,-0.24633046217004975,-0.318755250956322,-0.11513808025871589,-1.4027669650150845,-1.8152011408883195,-0.6556716289952206,-203.0053494956707,-262.69191619223153,-94.88735586037924,0.7848803729179961,-0.27407950880749,-1.5607882084729583,0.737597401246084,-0.35575314976790556,-2.025891405383632,0.8870303687624922,-0.12735711787986834,-0.7252548310410827,-225.8738362478956,-293.1825478123925,-104.95728379755175,-0.15802124345787405,-0.21069026449531236,-0.0695832020458621,-22.8684867522249,-30.49063162016098,-10.06992793717252,0.7
12073000907,12073000907,Census Tract 9.07; Leon County; Florida,3938,2201,1313,Tallahassee city,Florida,130448,0.7251682840586399,0.1977253537630279,12073,3938,2201,1313,0.009984,0.008241179256,0.003436880739,0.7747567555809931,0.6792096748017278,0.8266108054969961,-0.29072769330045545,-0.472299404880998,-0.20975916761547103,-11.43053839167246,-18.56939192331096,-8.247099515064134,-290.26252899117475,-471.5437258331884,-209.4235529472863,0.755234653316178,0.6534377938591355,0.8110192936110773,-0.32409178473084616,-0.5303675566332096,-0.2330162893505072,-12.7423141075284,-20.85245698120745,-9.161499584263575,-323.5732378752768,-529.5189685425964,-290.26252899117475,-1.3117757158559409,-2.2830650578964864,-0.9144000691994432,-33.3107088841021,-57.975242709407986,-23.21991034026011,0.8532655894923096,0.8084214157983172,0.9000987805097856,-0.17196803939438943,-0.2369786109791497,-0.11098917324788916,-1.3008650467422929,-1.792642359207899,-0.8395858704528226,-59.10336423181704,-81.44672236292136,-38.14565517732043,0.8398324572396016,0.7914101043366184,0.8906748527140661,-0.19071368506861963,-0.26356739005528285,-0.12274417196443584,-1.4426678801181876,-1.9937751595672133,-0.9285074340684104,-65.54601908760507,-90.58496863095016,-42.18570804490734,-0.14180283337589472,-0.20113280035931425,-0.08892156361558778,-6.442654855788038,-9.138246268028816,-4.040052867586906,0.8084214157983172,0.7655011918215814,0.9000987805097856,-0.2369786109791497,-0.30633369442627106,-0.11098917324788916,-2.5642669585601032,-3.3147353158384716,-1.2009770356131666,-195.29832129170623,-252.4550887919628,-91.4681672211094,0.7914101043366184,-0.26356739005528285,-2.8519753191234165,0.7453160236984288,-0.34171273420068315,-3.6975601722432994,0.8906748527140661,-0.12274417196443584,-1.328173978333914,-217.21061074816575,-281.61158966057116,-101.15567237882055,-0.2877083605633133,-0.3828248564048278,-0.12719694272074733,-21.912289456459504,-29.15650086860836,-9.687505157711144,0.2694
12073001300,12073001300,Census Tract 13; Leon County; Florida,1416,47,0,Tallahassee city,Florida,58268,0.5728807690218163,0.22490753774494376,12073,1416,47,0,0.009984,0.008241179256,0.003436880739,0.8244495218337591,0.7463229340822343,0.8658568064669675,-0.2129305354872153,-0.33990254664988506,-0.15492537857430363,-3.0102722282869703,-4.805319228465473,-2.19023337123516,-212.58984663043577,-339.3587025752453,-154.67749796858476,0.8086870294465507,0.7248021387590695,0.8534747612659235,-0.2365723247526056,-0.37968687801072926,-0.17168081047498318,-3.3445043359073003,-5.367764006723715,-2.427110675883641,-236.19380903300143,-379.0793790059121,-212.58984663043577,-0.33423210762033007,-0.562444778258242,-0.2368773046484809,-23.603962402565685,-39.720676430666806,-16.72862320963848,0.8868940256607182,0.8514060372195363,0.9234743405127216,-0.12753042761227323,-0.17452772976068112,-0.08286712053611651,-0.02060042290396161,-0.02819205666328645,-0.0133858072919476,-43.830687029705565,-59.98309928358819,-28.48044104669702,0.876312289502562,0.8378193721035713,0.9161515400557044,-0.14114569883260364,-0.19357469318145576,-0.0915224788458003,-0.0227997438843921,-0.03126877732399946,-0.0147839367023413,-48.51009337104702,-66.529313455318,-31.4551844730666,-0.00219932098043048,-0.003076720660713,-0.0013981294103937,-4.679406341341456,-6.546214171729794,-2.974743426369577,0.8514060372195363,0.8169886274324046,0.9234743405127216,-0.17452772976068112,-0.22400724615072712,-0.08286712053611651,-0,-0,-0,NA,NA,NA,0.8378193721035713,-0.19357469318145576,-0,0.8006406057646226,-0.24899985436659997,-0,0.9161515400557044,-0.0915224788458003,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
12073002302,12073002302,Census Tract 23.02; Leon County; Florida,1869,1448,637,Tallahassee city,Florida,654152,0.8319699272937564,0.08425346131929266,12073,1869,1448,637,0.009984,0.008241179256,0.003436880739,0.741704232619438,0.635775765608062,0.8001530645884198,-0.3482463170910491,-0.5728815945722474,-0.24976088233115343,-6.498309708565416,-10.690025551351216,-4.660562041344027,-347.6891229837034,-571.9649840209319,-249.36126491942363,0.7198695989309898,0.6076232264957302,0.7825108719738272,-0.38914047972716914,-0.6457567064497773,-0.27793751603421457,-7.26139870919503,-12.049882134996665,-5.186340731199983,-388.5178549596056,-644.7234957194578,-347.6891229837034,-0.7630890006296136,-1.359856583645449,-0.5257786898559553,-40.82873197590228,-72.7585116985259,-28.131551089136185,0.8304450372764101,0.7795769046977559,0.8840590218987469,-0.20417361187403216,-0.2827470823904189,-0.13114619638430897,-1.0160910726816643,-1.4071200661373593,-0.6526625950295045,-70.1720354061923,-97.1768001476077,-45.07338363463429,0.8151583536644669,0.7604048197287322,0.8732314859023217,-0.22675550769319247,-0.31508898162526283,-0.14517171694363118,-1.1284722101629985,-1.5680728689234986,-0.7224620470705103,-77.93316368528995,-108.29232520189908,-49.89378778111259,-0.11238113748133416,-0.16095280278613933,-0.0697994520410058,-7.761128279097663,-11.11552505429139,-4.8204041464783005,0.7795769046977559,0.7313404166618724,0.8840590218987469,-0.2827470823904189,-0.3673522988985023,-0.13114619638430897,-1.4843179014876124,-1.928464084572821,-0.6884691624737914,-233.0169390090443,-302.74161453262496,-108.07993131456696,0.7604048197287322,-0.31508898162526283,-1.654100944327647,0.7088127685745805,-0.4108097996188694,-2.156599935623206,0.8732314859023217,-0.14517171694363118,-0.7620979726029032,-259.6704779164281,-338.55571987805433,-119.63861422337573,-0.16978304284003487,-0.22813585105038503,-0.07362881012911182,-26.653538907383812,-35.81410534542936,-11.558682908808764,0.2015
12073002101,12073002101,Census Tract 21.01; Leon County; Florida,3324,1196,438,Tallahassee city,Florida,92641,0.7737988089531324,0.15560250979062884,12073,3324,1196,438,0.009984,0.008241179256,0.003436880739,0.7595279835926898,0.659076455810448,0.8144568926624991,-0.3166071844645391,-0.5172746518009473,-0.22781206594120837,-10.507184375102716,-17.16669869078211,-7.560357114970749,-316.10061296939585,-516.4470123580659,-227.4475666357025,0.73892125183238,0.6321634425649182,0.7979118470634073,-0.3533241837613898,-0.5818693911540257,-0.25327127762339563,-11.725704674839433,-19.31039242026068,-8.405267288572547,-352.7588650673716,-580.9384001281793,-316.10061296939585,-1.2185202997367135,-2.1436937294785707,-0.8449101736017983,-36.65825209797574,-64.49138777011345,-25.41847694349574,0.8427978503107033,0.7951574814609782,0.892759544833609,-0.18652414648583052,-0.25761251489787346,-0.12012244034464882,-0.7667092507130162,-1.058918654731111,-0.4937644158444712,-64.10612464155655,-88.53834905778518,-41.28465015422,0.8285061969030102,0.7771385709979259,0.8826894833815617,-0.20699157560684592,-0.2867718027634339,-0.13290122837877774,-0.8508408097687634,-1.1787781805455195,-0.5462917437173358,-71.1405359338431,-98.56004854059528,-45.67656720044614,-0.08413155905574721,-0.11985952581440884,-0.05252732787286457,-7.034411292286556,-10.021699482810105,-4.391917046226135,0.7951574814609782,0.7497530908304293,0.892759544833609,-0.25761251489787346,-0.33377242752330144,-0.12012244034464882,-0.9298875402717076,-1.2047971417972505,-0.4335983468342069,-212.30309138623457,-275.06784059297956,-98.99505635484174,0.7771385709979259,-0.2867718027634339,-1.035141970477204,0.7284673497833064,-0.3727451206941053,-1.345474398120491,0.8826894833815617,-0.13290122837877774,-0.47972512672850054,-236.33378321397353,-307.18593564394774,-109.52628464121015,-0.10525443020549652,-0.14067725632324057,-0.0461267798942937,-24.03069182773893,-32.118095050968165,-10.531228286368426,0.4054
12073002505,12073002505,Census Tract 25.05; Leon County; Florida,3955,2673,1055,Tallahassee city,Florida,202094,0.7364310855094671,0.19876987905706667,12073,3955,2673,1055,0.009984,0.008241179256,0.003436880739,0.7712028324947254,0.6744927827455766,0.823779926007811,-0.29667573544193304,-0.4825955526602085,-0.2139164459204339,-11.714751696189683,-19.056115461138905,-8.446858803455317,-296.20105426522593,-481.82339977595205,-213.57417960696125,0.7514247189908762,0.6484478246480175,0.8079645854455161,-0.330805301884329,-0.5421441201422916,-0.23767800967240976,-13.062416330021971,-21.40749307170503,-9.385125018091736,-330.27601340131406,-541.276689550064,-296.20105426522593,-1.3476646338322862,-2.351377610566125,-0.9382662146364176,-34.07495913608815,-59.45328977411188,-23.72354524997263,0.8508297572182966,0.8053299425266003,0.8983936671904593,-0.1753232553471105,-0.241727082520553,-0.1130977838783008,-1.6106565641595754,-2.220694062667533,-1.0390047095283326,-60.25651194012627,-83.07871540095522,-38.87035950349168,0.8371956010673564,0.7880816789961105,0.8888190415267211,-0.1944639923156324,-0.26890400659210784,-0.12508840751465428,-1.7864983461306274,-2.4703625453959286,-1.149159957501704,-66.8349549618641,-92.41910008963444,-42.991393845929814,-0.17584178197105205,-0.2496684827283957,-0.1101552479733714,-6.578443021737825,-9.340384688679226,-4.121034342438136,0.8053299425266003,0.7618247586870543,0.8983936671904593,-0.241727082520553,-0.3126378325160003,-0.1130977838783008,-2.1016826100762795,-2.7182121630701053,-0.9833223614692822,-199.21162180817817,-257.65044199716635,-93.2059110397424,0.7880816789961105,-0.26890400659210784,-2.3379708576361855,0.7413795306165294,-0.34883680854852095,-3.0329421372079763,0.8888190415267211,-0.12508840751465428,-1.0875741685805147,-221.60861209821664,-287.4826670339314,-103.08759891758432,-0.23628824755990596,-0.31472997413787107,-0.1042518071112325,-22.39699029003848,-29.832225036765028,-9.881687877841944,0.6838
12073002605,12073002605,Census Tract 26.05; Leon County; Florida,3739,2907,1067,Tallahassee city,Florida,15524,0.7246408798410064,0.2049705801843378,12073,3739,2907,1067,0.009984,0.008241179256,0.003436880739,0.774923576282203,0.6794313598342493,0.8267436055228473,-0.29044983351471965,-0.47181902266618225,-0.2095648437069946,-10.842543404275183,-17.613087156276574,-7.823092498994601,-289.9851137810961,-471.0641122299163,-209.2295399570634,0.7554135341621071,0.6536723984627973,0.8111626194329942,-0.323778241687428,-0.5298183040184055,-0.23279842542424345,-12.086698747162226,-19.778210537028585,-8.690406193609881,-323.26019650072817,-528.970594731976,-289.9851137810961,-1.2441553428870424,-2.1651233807520107,-0.8673136946152802,-33.27508271963205,-57.90648250205965,-23.19640798650121,0.8533798231947964,0.8085664710116933,0.9001787052767893,-0.17181115936899222,-0.23675669948171543,-0.11089053111128346,-1.7165674079542552,-2.365439098587911,-1.107908661203763,-59.04944643805488,-81.37045402779191,-38.11175305138504,0.8399561368955619,0.7915663088953834,0.8907618498608608,-0.19053835798611177,-0.26331804267349646,-0.12263451803217935,-1.9036710798373695,-2.630813805341258,-1.225242979078631,-65.48576126031544,-90.499270909572,-42.14802129613454,-0.1871036718831145,-0.26537470675334696,-0.11733431787486805,-6.436314822260561,-9.12881688178008,-4.036268244749502,0.8085664710116933,0.765673782672728,0.9001787052767893,-0.23675669948171543,-0.3060392331957774,-0.11089053111128346,-2.081881745320418,-2.691106500204245,-0.9750979505747676,-195.11544004877393,-252.21241801351877,-91.38687446811318,0.7915663088953834,-0.26331804267349646,-2.3154446208091017,0.7455008696478742,-0.34138005831211776,-3.0018703300571463,0.8907618498608608,-0.12263451803217935,-1.0783668001634703,-217.00511910113417,-281.3374254973895,-101.06530460763544,-0.23356287548868385,-0.3107638298529012,-0.10326884958870264,-21.889679052360243,-29.125007483870775,-9.678430139522272,0.2435
12073002423,12073002423,Census Tract 24.23; Leon County; Florida,2564,2161,986,Tallahassee city,Florida,173655,0.8017783638508965,0.14181842571659767,12073,2564,2161,986,0.009984,0.008241179256,0.003436880739,0.7509021525636241,0.647764421472851,0.8075452987559558,-0.33173143343102846,-0.5437711100684648,-0.23832062615004457,-8.491985002846496,-13.919983596135989,-6.1007639891199625,-331.2006631375388,-542.9010762923552,-237.9393131482045,0.729695527282137,0.6202386129269641,0.7904667061151637,-0.37043460266866846,-0.6122827233875464,-0.26507541970314086,-9.48274650328478,-15.67381074121244,-6.78565930717063,-369.8419073043986,-611.3030710301264,-331.2006631375388,-0.9907615004382836,-1.7538271450764515,-0.6848953180506676,-38.64124416685974,-68.40199473777112,-26.711985883411376,0.8368335388334367,0.7876249367460696,0.8885640696744332,-0.1949807860163214,-0.2696398416882529,-0.12541124959778813,-1.4481416548466175,-2.002641873247555,-0.9314418012127652,-67.01257079345756,-92.67199783653656,-43.102350819655946,0.8220589943101719,0.7690443813041039,0.878127590471774,-0.2164577079278193,-0.3003150719393516,-0.13878667616257226,-1.607652886047238,-2.2304698536666545,-1.030782422181359,-74.39393271852097,-103.21470863797568,-47.6993254132975,-0.15951123120062038,-0.22782798041909968,-0.09934062096859396,-7.381361925063415,-10.542710801439132,-4.596974593641553,0.7876249367460696,0.7408396787192875,0.8885640696744332,-0.2696398416882529,-0.34981970961481307,-0.12541124959778813,-2.1910401661335808,-2.8425659571384956,-1.019067076413169,-222.21502699123536,-288.2926934217541,-103.35365886543298,0.7690443813041039,-0.3003150719393516,-2.4403010363549016,0.7189466397074902,-0.39092381098944823,-3.1765697769774675,0.878127590471774,-0.13878667616257226,-1.1277531543277777,-247.4950341130732,-322.1673201802705,-114.37658766001802,-0.2492608702213208,-0.33400381983897187,-0.1086860779146086,-25.280007121837812,-33.87462675851641,-11.02292879458505,0.1877
12073002516,12073002516,Census Tract 25.16; Leon County; Florida,2079,1177,467,Tallahassee city,Florida,311,0.8424596008380509,0.08253311935868413,12073,2079,1177,467,0.009984,0.008241179256,0.003436880739,0.7385349757757468,0.6316626080138541,0.7976005982202501,-0.3540320131075905,-0.5831236285211095,-0.2537603434994656,-7.348549031622796,-12.103743212574742,-5.267236457287723,-353.4655618866184,-582.1906307154758,-253.35432694986645,0.7164867680780195,0.6033005010571179,0.7797655032636092,-0.39569918741487253,-0.6575487642522683,-0.28243682980925344,-8.213423568585032,-13.64856610671057,-5.8624667130276045,-395.0660687150088,-656.4966862294647,-353.4655618866184,-0.8648745369622359,-1.5448228941358284,-0.5952302557398816,-41.60050682839037,-74.30605551398887,-28.63060393169224,0.8282368689272389,0.7768000108990276,0.8824991528750422,-0.2073840679119183,-0.2873326286937772,-0.13314556364406546,-0.8389118212009432,-1.1623204292160485,-0.5386015830729581,-71.27543085819399,-98.75279772438816,-45.76054231715872,0.8127743980493188,0.7574258889369396,0.8715367945680484,-0.23035371488081788,-0.3202611827851796,-0.14739848762853502,-0.9318288353430642,-1.2955233003935245,-0.5962576341748606,-79.16982458309805,-110.0699490563742,-50.659102308824174,-0.09291701414212096,-0.13320287117747598,-0.05765605110190242,-7.894393724904074,-11.317151331986064,-4.898559991665456,0.7768000108990276,0.7280686100596621,0.8824991528750422,-0.2873326286937772,-0.37349692897494147,-0.13314556364406546,-1.105837179509171,-1.4374517518968128,-0.5124281054805974,-236.7959699163107,-307.80551432479933,-109.72764571319,0.7574258889369396,-0.3202611827851796,-1.2325670241052722,0.7053254230428,-0.4177852765975214,-1.6079012467652531,0.8715367945680484,-0.14739848762853502,-0.5672823464708959,-263.9329816071247,-344.3043354957715,-121.47373586100557,-0.12672984459610115,-0.1704494948684403,-0.05485424099029856,-27.137011690813953,-36.49882117097223,-11.746090147815538,0.2896
12073002514,12073002514,Census Tract 25.14; Leon County; Florida,1806,1452,607,Tallahassee city,Florida,48099,0.8212155859787518,0.1068669947048964,12073,1806,1452,607,0.009984,0.008241179256,0.003436880739,0.7449675735489617,0.6400205104894789,0.8027784132508161,-0.34234030514386776,-0.5624499271675116,-0.2456737544181634,-6.172773645440814,-10.141593131549827,-4.4297690159843635,-341.79256065563754,-561.5500072840435,-245.2806764110943,0.7233543648664366,0.6120871766838711,0.7853355448028461,-0.38244828340068776,-0.6337542070685739,-0.27334106627128946,-6.8959647726192745,-11.42728801809099,-4.928641193408512,-381.8363661472467,-632.7402003372641,-341.79256065563754,-0.7231911271784606,-1.2856948865411637,-0.4988721774241487,-40.04380549160911,-71.19019305322057,-27.62304415416106,0.8327150325517454,0.7824341690188827,0.8856611108269035,-0.20089101422323535,-0.2780627937733464,-0.12910004489905091,-1.0025166401767625,-1.3876308945409122,-0.6442545166059309,-69.04384574220127,-95.56686601521432,-44.37014577175832,0.817609718950302,0.7634710763059693,0.8749723575747768,-0.22307743758704576,-0.3098073142973122,-0.14289324838989345,-1.1132346764922654,-1.546047188981759,-0.7130874411365816,-76.66905485483922,-106.47707913097516,-49.11070531243675,-0.11071803631550292,-0.15841629444084693,-0.06883292453065071,-7.625209112637941,-10.910213115760808,-4.740559540678423,0.7824341690188827,0.734710039708651,0.8856611108269035,-0.2780627937733464,-0.36108116937744533,-0.12910004489905091,-1.3909801540415574,-1.8062709281830145,-0.6458095234662313,-229.15653279103088,-297.5734642805625,-106.3936611970727,0.7634710763059693,-0.3098073142973122,-1.5497788104500574,0.7124060055730336,-0.4036939500469767,-2.019436923588206,0.8749723575747768,-0.14289324838989345,-0.71480858679312,-255.31776119440815,-332.6914206899845,-117.76088744532454,-0.1587986564085,-0.21316599540519168,-0.06899906332688865,-26.16122840337726,-35.11795640942202,-11.367226248251836,0.2642
12073001801,12073001801,Census Tract 18.01; Leon County; Florida,2497,1838,652,Tallahassee city,Florida,28935,0.7567677136218999,0.14502793507138764,12073,2497,1838,652,0.009984,0.008241179256,0.003436880739,0.7648269498696275,0.6660585667176336,0.8186928953645595,-0.30748530784703665,-0.5013694740509752,-0.22145923784364277,-7.6656234839214,-12.499165053825566,-5.5209894294854305,-306.99333135448137,-500.56728289249367,-221.10490306309293,0.7445939460330375,0.6395340326911944,0.802477979168334,-0.34301387397478267,-0.5636384443716702,-0.2461401134475645,-8.551352342857282,-14.051533472831068,-6.136284842973229,-342.46505177642297,-562.7366228606755,-306.99333135448137,-0.8857288589358818,-1.5523684190055018,-0.6152954134877984,-35.4717204219416,-62.16933996818189,-24.64138620295548,0.8464491073441638,0.7997777518847856,0.8953230144832455,-0.18140593607289712,-0.2503473591799263,-0.11691532980102276,-1.1459389033024794,-1.5814409629243564,-0.7385525948698469,-62.34705676292054,-86.04140168250035,-40.182404508696784,0.8324553264111776,0.7821071400694589,0.8854778932358287,-0.2012656634814617,-0.27859720077634126,-0.12933367127401643,-1.271392539159861,-1.7598948393424674,-0.8169990940113057,-69.17260822414913,-95.7505353287523,-44.45044037058246,-0.12545363585738167,-0.17845387641811097,-0.07844649914145874,-6.8255514612286,-9.709133646251956,-4.268035861885676,0.7997777518847856,0.7552310898265159,0.8953230144832455,-0.2503473591799263,-0.3240980323383006,-0.11691532980102276,-1.3451786660507292,-1.7414593876229667,-0.628215164313311,-206.31574632679897,-267.094998101682,-96.35201906645877,0.7821071400694589,-0.27859720077634126,-1.4969720956251082,0.7343242084098001,-0.3617963136004033,-1.9440216350006765,0.8854778932358287,-0.12933367127401643,-0.6949420036613473,-229.59694718176507,-298.1628274540914,-106.58619688057476,-0.15179342957437902,-0.20256224737770956,-0.06672683934803625,-23.28120085496611,-31.06782935240944,-10.23417781411599,0.9068
