geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013040531,04013040531,Census Tract 405.31; Maricopa County; Arizona,1782,1483,1089,Surprise city,Arizona,87424,0.31122559973888175,0.2189830490337293,04013,1782,1483,1089,0.010697,0.00781773244399999,0.00314654663299999,0.9173864171387964,0.8774838813924258,0.9376883415276672,-0.09005320039385802,-0.1396220730723404,-0.06645241890372201,-1.7165989687805427,-2.6614834964968987,-1.2667195975733698,-96.32990846130993,-149.35373156548252,-71.08415250131144,0.9095101209705844,0.8660900761023129,0.9316748411525998,-0.09949298742585656,-0.15461431506099838,-0.07333584189401672,-1.8965406989329987,-2.947266422865764,-1.397931778319209,-106.42764864943877,-165.39093282074995,-96.32990846130993,-0.17994173015245596,-0.2857829263688654,-0.13121218074583907,-10.09774018812884,-16.037201255267416,-7.363197572718241,0.9477972195167464,0.930665442663046,0.96506379140435,-0.05507800551458709,-0.07449998050701997,-0.03620093190400531,-0.25701207548874633,-0.34764139396640414,-0.16892544594431708,-17.330551280427937,-23.44176628229293,-11.390792039401015,0.9427292309423698,0.9240020757549974,0.961638015665816,-0.06074996635076356,-0.08224865099237479,-0.03989233340325369,-0.2834793088784979,-0.383799237103843,-0.1861507385437891,-19.11526020758583,-25.879921584884897,-12.552308735252131,-0.0264672333897516,-0.03615784313743886,-0.01722529259947206,-1.784708927157896,-2.4381553025919662,-1.1615166958511165,0.930665442663046,0.9136687962137356,0.96506379140435,-0.07449998050701997,-0.09448851065508963,-0.03620093190400531,-0.6342563760942492,-0.8044289400182183,-0.3081970186355359,-58.24209146870976,-73.86858953335337,-28.300919984897696,0.9240020757549974,-0.08224865099237479,-0.7002247646514317,0.9054566701640098,-0.10441507909910824,-0.8889388860008418,0.961638015665816,-0.03989233340325369,-0.33962380454458113,-64.29979473383212,-81.62891515159245,-31.186758911348132,-0.06596838855718246,-0.08450994598262351,-0.03142678590904524,-6.057703265122356,-7.760325618239074,-2.885838926450435,0.591
04013061032,04013061032,Census Tract 610.32; Maricopa County; Arizona,4049,2635,881,Surprise city,Arizona,74807,0.4097961046979957,0.2620789942531107,04013,4049,2635,881,0.010697,0.00781773244399999,0.00314654663299999,0.8812050362223446,0.825564742489412,0.9099538106294472,-0.13480967413318462,-0.2112920386892917,-0.09895687925990962,-5.838897231936635,-9.15151310739252,-4.286035494907733,-144.2059084202676,-226.01909378593533,-105.85417374432532,0.8701310523679139,0.8098903996593558,0.9014077399810668,-0.14925216986414844,-0.23473497206610336,-0.1093758746968424,-6.464432816737987,-10.166877024577795,-4.737304619378467,-159.65504610367958,-251.09599961911076,-144.2059084202676,-0.6255355848013524,-1.0153639171852742,-0.4512691244707341,-15.449137683412012,-25.076905833175456,-11.145199418886984,0.9243776932559752,0.8999757527558419,0.9491807828427492,-0.08180888320406902,-0.11114104678695064,-0.05354008222232415,-0.6782897528974933,-0.92148713207394,-0.44390887295336456,-25.74154659952536,-34.9710486555575,-16.84663654471972,0.9171373967073488,0.8905409399945875,0.9442431231490392,-0.0903491707896108,-0.12291300162581832,-0.05904928030083212,-0.7490985615402022,-1.0190901798854868,-0.4895864626842149,-28.428787914239173,-38.6751491417642,-18.58013141116565,-0.07080880864270889,-0.09760304781154672,-0.04567758973085034,-2.6872413147138094,-3.704100486206707,-1.733494866445933,0.8999757527558419,0.8759725507298882,0.9491807828427492,-0.11114104678695064,-0.14158828283690872,-0.05354008222232415,-0.7654753222146164,-0.975178294245852,-0.368753155340468,-86.88709673264658,-110.68993124243497,-41.8562037843891,0.8905409399945875,-0.12291300162581832,-0.8465537462882339,0.864449340234236,-0.15680578775042434,-1.079987676681357,0.9442431231490392,-0.05904928030083212,-0.4066973289487481,-96.09009605995844,-122.586569430347,-46.16314744026653,-0.08107842407361743,-0.10480938243550508,-0.03794417360828012,-9.202999327311854,-11.89663818791204,-4.306943655877426,0.1109
04013061034,04013061034,Census Tract 610.34; Maricopa County; Arizona,4798,3170,695,Surprise city,Arizona,80086,0.32382008316780714,0.19466016407696413,04013,4798,3170,695,0.010697,0.00781773244399999,0.00314654663299999,0.9126819445752148,0.8706723235732708,0.9340980912422112,-0.09567194348895015,-0.1485377138163341,-0.07055137932050472,-4.910286536047236,-7.623580222678577,-3.620993525829724,-102.34027795012996,-158.89079246933258,-75.4688104591439,0.9043809483668744,0.8586975297256487,0.9277516450547746,-0.10572873279318176,-0.16455441570851728,-0.07787467188049002,-5.426443261996215,-8.445624730033577,-3.996855701776677,-113.09802546886652,-176.02385848340094,-102.34027795012996,-0.5161567259489788,-0.8220445073549998,-0.3758621759469527,-10.757747518736531,-17.13306601406836,-7.833726051416271,0.9447721236103296,0.926686598764934,0.9630196809523344,-0.05845629333200879,-0.0791134795008113,-0.03840037724991845,-0.5830753858879316,-0.7891215805777695,-0.3830265914410644,-18.393545296149263,-24.893425254819228,-12.08285777416607,0.9394199472670672,0.919657613991518,0.9593977133885648,-0.06448665786709165,-0.08736119267232327,-0.04232059973129295,-0.643225575506831,-0.8713888313057429,-0.4221290576735985,-20.29102761851202,-27.488606665796308,-13.316374059104051,-0.0601501896188994,-0.08226725072797336,-0.03910246623253405,-1.897482322362757,-2.595181410977078,-1.2335162849379826,0.926686598764934,0.9087633329775918,0.9630196809523344,-0.0791134795008113,-0.10039650997302936,-0.03840037724991845,-0.4298491707385988,-0.5454867720299621,-0.20864169318652623,-61.84880154512213,-78.4873053280521,-30.020387508852696,0.919657613991518,-0.08736119267232327,-0.4746616690591649,0.9001105982069,-0.1109745868919759,-0.6029608917414034,0.9593977133885648,-0.04232059973129295,-0.22994153227036224,-68.29664303009565,-86.7569628404897,-33.08511255688665,-0.04481249832056605,-0.05747411971144134,-0.02129983908383601,-6.447841484973532,-8.269657512437602,-3.0647250480339583,0.342
04013061037,04013061037,Census Tract 610.37; Maricopa County; Arizona,3848,2824,902,Surprise city,Arizona,79916,0.3972927767222531,0.2396949960975344,04013,3848,2824,902,0.010697,0.00781773244399999,0.00314654663299999,0.8857142998694127,0.8319764816387218,0.9134258993970348,-0.1290322400207801,-0.2019570529569859,-0.09477955536416678,-5.311232289540791,-8.31296752341042,-3.9013213655549337,-138.02578715022847,-216.03345954808785,-101.3856903730492,0.8750301595818947,0.8168120852399648,0.9051918886785284,-0.14281775210790243,-0.22427179772470895,-0.10473813619770717,-5.8786723100595975,-9.231488297165145,-4.311237027505649,-152.77214942982323,-239.90354202612116,-138.02578715022847,-0.5674400205188066,-0.9185207737547234,-0.4099156619507154,-14.746362279594765,-23.870082478033353,-10.652693917638134,0.9273160313877288,0.9038118830772892,0.9511809213145128,-0.07838101159914114,-0.10642493058977091,-0.05132470342027067,-0.696481730982874,-0.9456757238089548,-0.45606349740865615,-24.66295081384115,-33.48710070145024,-16.149557273677626,0.9203447614864906,0.8947173348233826,0.9464320606857264,-0.08654934742590878,-0.11767142658234096,-0.05659987815233295,-0.7690643190333055,-1.0456103742630318,-0.5029378966242962,-27.23315577313405,-37.02586311129716,-17.80941560284335,-0.0725825880504315,-0.099934650454077,-0.04687439921564007,-2.5702049592928997,-3.5387624098469197,-1.659858329165725,0.9038118830772892,0.880666695966816,0.9511809213145128,-0.10642493058977091,-0.13550336873154625,-0.05132470342027067,-0.7504654727153344,-0.9555148319675214,-0.36192100479480965,-83.20016327221002,-105.9329082003904,-40.12427991073278,0.8947173348233826,-0.11767142658234096,-0.8297712038507269,0.8695463377248228,-0.15002496890103703,-1.0579152702425307,0.9464320606857264,-0.05659987815233295,-0.3991193987896619,-91.9923729324531,-117.2855066787728,-44.248270375794,-0.07930573113539252,-0.10240043827500932,-0.03719839399485225,-8.792209660243072,-11.35259847838241,-4.123990465061225,0.1534
04013061039,04013061039,Census Tract 610.39; Maricopa County; Arizona,3706,2632,690,Surprise city,Arizona,210992,0.3744858930365983,0.23787947832666223,04013,3706,2632,690,0.010697,0.00781773244399999,0.00314654663299999,0.8939990055099014,0.8438004428485529,0.919793373968664,-0.1185694769645072,-0.1851143341714056,-0.08720069996293389,-4.700459498001069,-7.338502728932435,-3.456904499087986,-126.83376950893332,-198.01680326315255,-93.27858875035038,0.884037604841594,0.8295904116669222,0.9121353859270728,-0.13117359999542633,-0.20541412477353552,-0.09632847867602856,-5.200125780853885,-8.1432489923555,-3.8187577790890512,-140.31639991510755,-219.73148927025096,-126.83376950893332,-0.4996662828528162,-0.8047462634230662,-0.3618532800010658,-13.48263040617421,-21.714686007098383,-9.763984889397353,0.9326998291782728,0.9108513990606668,0.9548401659572286,-0.07215630229183169,-0.0978739243649066,-0.04729570000597802,-0.5975776235086772,-0.8105635303885277,-0.39168930660338336,-22.704317002609315,-30.796486716889348,-14.88181256091882,0.9262241212470552,0.9023858625485766,0.950437903254782,-0.07965229695552935,-0.10817338956944124,-0.05214659114024404,-0.6596572830074325,-0.8958607219691564,-0.4318629837991749,-25.062966679613695,-34.03726147299226,-16.40816807747625,-0.06207965949875538,-0.08529719158062876,-0.04017367719579157,-2.358649677004384,-3.2407747561029163,-1.5263555165574303,0.9108513990606668,0.8892940075642501,0.9548401659572286,-0.0978739243649066,-0.12448750525033928,-0.04729570000597802,-0.5279549862111014,-0.6715149059810563,-0.25512413859491345,-76.51521539291325,-97.32100086681976,-36.97451283984253,0.9023858625485766,-0.10817338956944124,-0.5835127258779856,0.8789211240363963,-0.1377585230942632,-0.7431019000477658,0.950437903254782,-0.05214659114024404,-0.2812909872067512,-84.56706172144719,-107.69592754315448,-40.76680974010888,-0.05555773966688426,-0.07158699406670943,-0.02616684861183776,-8.051846328533951,-10.3749266763347,-3.7922969002663423,0.1414
04013061044,04013061044,Census Tract 610.44; Maricopa County; Arizona,5810,4266,1207,Surprise city,Arizona,633276,0.47461947182180314,0.30367243256707993,04013,5810,4266,1207,0.010697,0.00781773244399999,0.00314654663299999,0.8581922471985147,0.7931068613729778,0.8921632725289667,-0.16524007675949406,-0.26086413912604606,-0.1208710678767962,-10.26959971736955,-16.212594075103937,-7.512084893983696,-176.75731010963082,-279.04636962313145,-129.29578130780888,0.8451680004509096,0.7749342889648851,0.8820410038585998,-0.1831967129215556,-0.29043199435108924,-0.13373414118547053,-11.385596933488124,-18.050223563162625,-8.311519368996283,-195.965523812188,-310.6751043573601,-176.75731010963082,-1.1159972161185738,-1.8376294880586883,-0.7994344750125872,-19.20821370255721,-31.628734734228715,-13.759629518288936,0.9092925174768628,0.8803468657488202,0.9388783168357284,-0.099756107940749,-0.1359158973655268,-0.06510075061725562,-1.3390429895681246,-1.8244219155609824,-0.8738583083196858,-31.388724556214832,-42.76657092266719,-20.48425476604983,0.9006871754822872,0.8691989732110531,0.932975501895694,-0.11026339357450518,-0.1504845620166036,-0.07183950486172509,-1.4800840491855258,-2.0199795477811597,-0.9643137382251796,-34.69489097950131,-47.35066919318236,-22.60463521390482,-0.1410410596174012,-0.1955576322201773,-0.09045542990549382,-3.306166423286479,-4.584098270515174,-2.1203804478549886,0.8803468657488202,0.8520339628657109,0.9388783168357284,-0.1359158973655268,-0.17366213505929232,-0.06510075061725562,-1.2825028234312523,-1.6386764378096383,-0.6142908820267315,-106.25541204898528,-135.76441075473392,-50.894025022927224,0.8691989732110531,-0.1504845620166036,-1.4199727876575865,0.8384990929506974,-0.19260713387414324,-1.817441504596525,0.932975501895694,-0.07183950486172509,-0.6778777876975135,-117.64480427983318,-150.57510394337407,-56.16220279184039,-0.13746996422633417,-0.17876506678688675,-0.06358690567078196,-11.389392230847902,-14.81069318864016,-5.268177768913169,0.2235
04013040524,04013040524,Census Tract 405.24; Maricopa County; Arizona,626,591,418,Surprise city,Arizona,80175,0.2847477552695255,0.16398020618570186,04013,626,591,418,0.010697,0.00781773244399999,0.00314654663299999,0.9273560316101236,0.8919783487191242,0.9452813205365608,-0.07833449712269441,-0.12110344543227344,-0.05788613217531889,-0.5245530164416353,-0.8109476659239321,-0.3876241803804958,-83.79441157214622,-129.54435557890287,-61.92079558793863,0.9203884310453256,0.8818398976630396,0.9399769058063828,-0.08649779405012295,-0.1339926926079167,-0.06385592435606155,-0.5792170812493075,-0.8972582153496301,-0.4275998310958308,-92.52669029541651,-143.3319832826885,-83.79441157214622,-0.05466406480767216,-0.08631054942569805,-0.03997565071533504,-8.732278723270314,-13.78762770378563,-6.385886695740422,0.954188614059948,0.9390861111842296,0.9693753601138408,-0.04801082853538842,-0.06486507263849894,-0.0315921377272914,-0.08928137172745994,-0.12062367676279184,-0.05874902554569287,-15.106831087556674,-20.410097590996926,-9.940613459508102,0.9497245248699951,0.9332026411278476,0.9663649598263984,-0.05293690308448841,-0.0715786217572452,-0.0348057323804912,-0.09844194458970908,-0.13310825352945888,-0.06472505527828179,-16.65684341619443,-22.52254712850404,-10.951786003093366,-0.00916057286224913,-0.01248457676666704,-0.00597602973258891,-1.550012328637756,-2.1124495375071146,-1.0111725435852643,0.9390861111842296,0.9240682544150892,0.9693753601138408,-0.06486507263849894,-0.08217114398435152,-0.0315921377272914,-0.2119668732306353,-0.26851986364399116,-0.10323717187593227,-50.70977828484098,-64.23920182870602,-24.69788800859623,0.9332026411278476,-0.0715786217572452,-0.2339054906883196,0.9167996857230968,-0.0907508102070102,-0.29655660126879524,0.9663649598263984,-0.0348057323804912,-0.1137385955660856,-55.95825136084201,-70.94655532746297,-27.210190326814736,-0.0219386174576843,-0.02803673762480407,-0.01050142369015332,-5.248473076001029,-6.707353498756956,-2.512302318218498,0.2272
04013040526,04013040526,Census Tract 405.26; Maricopa County; Arizona,546,546,463,Surprise city,Arizona,81670,0.35041442316208404,0.23496515034951293,04013,546,546,463,0.010697,0.00781773244399999,0.00314654663299999,0.9028271493534816,0.8564623370269585,0.9265620632495032,-0.10763173295807968,-0.167593666139838,-0.07925851884432436,-0.6286298095091077,-0.9788411978970246,-0.4629142933384448,-115.13366474525785,-179.27494466978473,-84.78283760777377,0.893645085862974,0.8432941673961813,0.9195216649100488,-0.1190124757798241,-0.18582582290077423,-0.08752195642701238,-0.695099743565561,-1.0853272398529918,-0.5111774128732643,-127.30764534167784,-198.77788275695823,-115.13366474525785,-0.0664699340564533,-0.10648604195596724,-0.04826311953481954,-12.173980596420018,-19.502938087173483,-8.839399182201381,0.93841605400994,0.9183407207231477,0.9587175776753664,-0.06562541820006823,-0.08892045994927661,-0.04306004530002734,-0.11274541751744632,-0.15276663612658137,-0.07397778054337316,-20.649343867664157,-27.979237385820763,-13.549044055562849,0.9324702221464808,0.9105508964498916,0.9546842527370508,-0.07242030495951982,-0.09823624785704752,-0.04746673796391888,-0.1244191312352408,-0.1687712944734979,-0.08154854226784476,-22.787386673121024,-30.910493493314636,-14.93563045198622,-0.01167371371779447,-0.01600465834691652,-0.0075707617244716,-2.1380428054568643,-2.9312561074938697,-1.3865863964233704,0.9183407207231477,0.8984913744779516,0.9587175776753664,-0.08892045994927661,-0.1129767390154722,-0.04306004530002734,-0.3218573968472392,-0.4089317480426013,-0.15586057580332777,-69.51563646808621,-88.32219180185773,-33.66319131821334,0.9105508964498916,-0.09823624785704752,-0.3555769170486249,0.8889253746747897,-0.12495382457255937,-0.4522841281519679,0.9546842527370508,-0.04746673796391888,-0.17181108517220664,-76.79847020488658,-97.68555683627817,-37.1082257391375,-0.03371952020138569,-0.04335238010936659,-0.01595050936887887,-7.282833736800365,-9.3633650344204309,-3.4450344209241623,0.1406
04013617400,04013617400,Census Tract 6174; Maricopa County; Arizona,3301,2484,1307,Surprise city,Arizona,175755,0.3342035912363614,0.23084006734278417,04013,3301,2484,1307,0.010697,0.00781773244399999,0.00314654663299999,0.908821496859036,0.8650963269628007,0.9311484541184376,-0.1003260854371125,-0.15594063786032025,-0.07394260880425067,-3.5425940366745357,-5.506388207536283,-2.6109724491373085,-107.31881359207922,-166.80970031918457,-79.09640863790695,0.9001739694950394,0.8526502326570778,0.9245295979571538,-0.11089637546502144,-0.17281384757703322,-0.08163113675279408,-3.915839402081153,-6.102194690581562,-2.882460498757151,-118.62585283493344,-184.8589727531524,-107.31881359207922,-0.3732453654066173,-0.595806483045279,-0.27148804961984263,-11.307039242854202,-18.049272433967857,-8.224418346556881,0.9422853494941862,0.9234190418665472,0.9613376729859596,-0.06124965281142781,-0.08293196767813706,-0.04021721825792312,-0.47872862384432335,-0.648198070305616,-0.31433865610206574,-19.272488882621712,-26.094930366570697,-12.654535269809411,0.9367003504429596,0.916091194072562,0.9575546244130474,-0.06757726686779447,-0.09159438107293044,-0.04432684517916705,-0.5281853934810197,-0.7159036825550024,-0.3464595898578506,-21.263502153020116,-28.82059913667481,-13.947648545002036,-0.04945676963669632,-0.06770561224938632,-0.03212093375578484,-1.9910132703984027,-2.725668770104119,-1.2931132751926264,0.9234190418665472,0.9047388432398114,0.9613376729859596,-0.08293196767813706,-0.10529133072154236,-0.04021721825792312,-0.8473802942113056,-1.075843264095632,-0.41093053974098986,-64.83399343621312,-82.31394522537354,-31.440745198239473,0.916091194072562,-0.09159438107293044,-0.9358908965347456,0.8957267825247196,-0.11641185628208314,-1.189470306659577,0.9575546244130474,-0.04432684517916705,-0.4529217883164223,-71.60603646019476,-91.00767457227064,-34.65354156973392,-0.08851060232343999,-0.11362704256394518,-0.04199124857543246,-6.772043023981637,-8.693729346897106,-3.2127963714944503,0.4318
04013040516,04013040516,Census Tract 405.16; Maricopa County; Arizona,5146,4834,3404,Surprise city,Arizona,2483032,0.34872029145514954,0.12770538570516402,04013,5146,4834,3404,0.010697,0.00781773244399999,0.00314654663299999,0.9034517410182308,0.8573605951029715,0.9270403103454696,-0.10686598364728908,-0.16637037637576185,-0.0787017445091911,-5.882626367728214,-9.158150512206984,-4.33227619898225,-114.31454270750513,-177.96639160915245,-84.18725610148174,0.8943251726693884,0.8442671104219156,0.9200437528778156,-0.11816152620997196,-0.1844592637278718,-0.08690483128882548,-6.504409410837088,-10.153885189123391,-4.78382956460613,-126.397384586807,-197.31607440970447,-114.31454270750513,-0.6217830431088736,-0.9957346769164062,-0.45155336562388015,-12.082841879301856,-19.349682800552007,-8.7748419281748955,0.9388196746185348,0.91887012706326,0.9589910592818588,-0.06516728082666584,-0.08829307923638113,-0.04276258920375198,-0.991220826915447,-1.3429736196049056,-0.6504363615282867,-20.505188806691084,-27.781829118843724,-13.455448107742797,0.9329114012149274,0.9111283203067202,0.9549838211856186,-0.07191315134288562,-0.09754024511428012,-0.04713815859047065,-1.0938282591503024,-1.4836267708771729,-0.7169905502363487,-22.627808422637617,-30.69149298463328,-14.832241419866545,-0.10260743223485536,-0.14065315127226707,-0.06655418870806207,-2.122619615946532,-2.909663865789555,-1.37679331212375,0.91887012706326,0.8991422496207473,0.9589910592818588,-0.08829307923638113,-0.11217107239904908,-0.04276258920375198,-2.349616685112034,-2.9850473624337734,-1.1379792613499249,-69.02516701269195,-87.69234319723189,-33.4306481007616,0.9111283203067202,-0.09754024511428012,-2.5956982061624108,0.8896337403178103,-0.1240580866939273,-3.3013793712952633,0.9549838211856186,-0.04713815859047065,-1.2544199940417275,-76.254353882562,-96.98529292876802,-36.85135117631397,-0.24608152105037684,-0.3163320088614898,-0.11644073269180266,-7.22918686987006,-9.292949731536128,-3.4207030755523697,0.0743
04013040507,04013040507,Census Tract 405.07; Maricopa County; Arizona,1737,1723,1550,Surprise city,Arizona,184126,0.28875943198655196,0.20532155575074676,04013,1737,1723,1550,0.010697,0.00781773244399999,0.00314654663299999,0.9258385931504328,0.8897669890435218,0.944126963133223,-0.0801018745580821,-0.12388975126507676,-0.05917957970541823,-1.488348019480736,-2.3019569385437477,-1.0995973656570877,-85.68497521478042,-132.5248669282526,-63.30439641088587,0.9187319255859554,0.8794353487017321,0.9387143151901656,-0.0884567871767522,-0.13709325134161554,-0.06528683308448228,-1.6435880524704207,-2.547287067177391,-1.213074341337676,-94.62222524297184,-146.64865096012616,-85.68497521478042,-0.1552400329896848,-0.24533012863364337,-0.11347697568058844,-8.93725002819141,-14.123784031873535,-6.532928939584828,0.9532174861960272,0.93780540941009,0.9687208752912072,-0.04907853085098773,-0.06631929179106834,-0.03228909947810311,-0.266079247581036,-0.359550030408449,-0.17505534793387142,-15.442788600176206,-20.86767442881306,-10.159915724542742,0.948661336013933,0.93180279077555,0.9656472865111648,-0.05411695621725328,-0.07318845779340148,-0.03557480455721033,-0.2933950699417244,-0.3967912128505117,-0.1928687975229893,-17.028152637360673,-23.029089544429,-11.19377814991232,-0.02731582236068835,-0.0372411824420627,-0.01781344958911787,-1.5853640371844664,-2.1614151156159433,-1.0338624253695807,0.93780540941009,0.9224850498922756,0.9687208752912072,-0.06631929179106834,-0.08402840795823874,-0.03228909947810311,-0.8036230426021136,-1.0182129972248255,-0.39126268789514074,-51.846647909813775,-65.69116111127909,-25.242754057751014,0.93180279077555,-0.07318845779340148,-0.886860060577589,0.9150720073868598,-0.09281017442077176,-1.124625923138978,0.9656472865111648,-0.03557480455721033,-0.43107717085258646,-57.216778101779944,-72.55651117025664,-27.811430377586227,-0.08323701797547545,-0.1064129259141522,-0.03981448295744572,-5.370130191966158,-6.86535005897756,-2.5686763198352076,0.3326
04013071505,04013071505,Census Tract 715.05; Maricopa County; Arizona,3098,3015,2322,Surprise city,Arizona,153595,0.29792185636711305,0.2129066267978926,04013,3098,3015,2322,0.010697,0.00781773244399999,0.00314654663299999,0.9223821615714726,0.8847369164872441,0.941495765139214,-0.08414932732034743,-0.13027950045353143,-0.06213966862839296,-2.7886503077631533,-4.3173722310567175,-2.0592654934149146,-90.01453543457563,-139.3599816351426,-66.47080353179194,0.9149597403458702,0.8739680653975964,0.935836991756636,-0.09294426399787066,-0.1442065672560559,-0.06856216286441649,-3.080108405570219,-4.778905559508018,-2.2721024951857345,-99.42247919852224,-154.25776499380302,-90.01453543457563,-0.29145809780706555,-0.4615333284513002,-0.21283700177081988,-9.407943763946596,-14.89778335866043,-6.870142084274366,0.951003194442618,0.9348869110095844,0.967227728617912,-0.05152117873389378,-0.06964809136123194,-0.03388268389380936,-0.48877308129207386,-0.6607401666131957,-0.3214395364430535,-16.21137914733247,-21.915096736756073,-10.661344492306917,0.9462375389940886,0.9286134878418992,0.9640101626626588,-0.05681708745466216,-0.07687430033350381,-0.03733346258294082,-0.5390145099104112,-0.7292940411990309,-0.35417651518058046,-17.877761522733373,-24.18885708786172,-11.74714809885839,-0.05024142861833736,-0.06855387458583517,-0.03273697873752695,-1.6663823754009073,-2.2737603511056443,-1.0858036065514745,0.9348869110095844,0.9188792723971764,0.967227728617912,-0.06964809136123194,-0.08828224777689839,-0.03388268389380936,-1.264306113200914,-1.6025677569906658,-0.6150647281404497,-54.4490143497379,-69.01669926747053,-26.488575716642966,0.9286134878418992,-0.07687430033350381,-1.39548185686237,0.9111382954210416,-0.09752822927708786,-1.7704079763672869,0.9640101626626588,-0.03733346258294082,-0.6777059363444812,-60.098271182703265,-76.24496022253604,-29.186302168151645,-0.1311757436614558,-0.16784021937662108,-0.06264120820403152,-5.649256832965365,-7.228260955065508,-2.6977264515086783,0.4229
04013040540,04013040540,Census Tract 405.40; Maricopa County; Arizona,4057,2587,608,Surprise city,Arizona,1257351,0.3609466727047364,0.15678455136389688,04013,4057,2587,608,0.010697,0.00781773244399999,0.00314654663299999,0.8989537998494702,0.8508990290399707,0.923594378099208,-0.11240421940198704,-0.17522757209895148,-0.08272638261185344,-4.878087852063975,-7.604478687278258,-3.590137133739528,-120.23879349430553,-187.4409338742484,-88.49241147989963,0.8894286398793079,0.8372705793223684,0.9162825352144988,-0.12431729220648466,-0.19435702710267705,-0.09136643073296533,-5.395088157190833,-8.434653591447633,-3.965095600646501,-132.98220747327665,-207.9037118917336,-120.23879349430553,-0.5170003051268584,-0.8301749041693753,-0.37495846690697254,-12.74341397897112,-20.46277801748522,-9.24225947515338,0.935910674405253,0.9150562894932665,0.9570191182546696,-0.06847803679071629,-0.09282894558735091,-0.0449112049336229,-0.5574191724862463,-0.7556383981949534,-0.3655824241277644,-21.546933609827843,-29.20906061828192,-14.13152006678641,0.9297321320056278,0.9069693095778536,0.9528239722205828,-0.07557861622227648,-0.1025731405017962,-0.04951179772426619,-0.6152187137173952,-0.834957276485155,-0.4030317837544739,-23.78116404010032,-32.275116988216276,-15.579118042306682,-0.05779954123114894,-0.07931887829020168,-0.03744935962670948,-2.2342304302724756,-3.0660563699343517,-1.4475979755202737,0.9150562894932665,0.8944555043645451,0.9570191182546696,-0.09282894558735091,-0.11799859816440804,-0.0449112049336229,-0.4412328106736107,-0.5608687332835781,-0.21347110061649965,-72.57118596605439,-92.24814692164114,-35.11037839087165,0.9069693095778536,-0.1025731405017962,-0.4875487359773884,0.8845341710556653,-0.13053857354830012,-0.6204735101061918,0.9528239722205828,-0.04951179772426619,-0.23533855235729476,-80.18893683838625,-102.0515641622026,-38.70699874297611,-0.0463159253037777,-0.05960477682261367,-0.0218674517407951,-7.61775087233186,-9.803417240561458,-3.5966203521044573,0.3193
